,Concept_ID,tr,tr
1539,lehren::V,öğretmek,öğretmek
1540,unterrichten::V,öğretmek,öğretmek
1541,aufziehen::V,yetiştirmek,yetiştirmek
1542,leiten::V,yönetmek,yönetmek
1543,leiten::V,yönetmek,idare etmek
1544,leiten::V,idare etmek,yönetmek
1545,leiten::V,idare etmek,idare etmek
1546,antreiben::V,teşvik etmek,teşvik etmek
1547,lassen::V,-tırmak,-tırmak
1548,einladen::V,davet etmek,davet etmek
1549,vereinigen::V,birleştirmek,birleştirmek
1550,besuchen::V,uğramak,uğramak
1551,besuchen::V,uğramak,ziyaret etmek
1552,besuchen::V,uğramak,görmeye gitmek
1553,besuchen::V,ziyaret etmek,uğramak
1554,besuchen::V,ziyaret etmek,ziyaret etmek
1555,besuchen::V,ziyaret etmek,görmeye gitmek
1556,besuchen::V,görmeye gitmek,uğramak
1557,besuchen::V,görmeye gitmek,ziyaret etmek
1558,besuchen::V,görmeye gitmek,görmeye gitmek
1559,treffen::V,rastlamak,rastlamak
1560,treffen::V,rastlamak,isabet etmek
1561,treffen::V,isabet etmek,rastlamak
1562,treffen::V,isabet etmek,isabet etmek
1563,sich versammeln::V,toplanmak,toplanmak
1564,spielen::V,oynamak,oynamak
1565,singen::V,söylemek,söylemek
1566,singen::V,söylemek,şarkı söylemek
1567,singen::V,şarkı söylemek,söylemek
1568,singen::V,şarkı söylemek,şarkı söylemek
1569,tanzen::V,oynamak,oynamak
1570,tanzen::V,oynamak,dans etmek
1571,tanzen::V,dans etmek,oynamak
1572,tanzen::V,dans etmek,dans etmek
1573,sich trennen::V,ayrılmak,ayrılmak
1574,verlassen::V,bırakmak,bırakmak
1575,verlassen::V,bırakmak,terk etmek
1576,verlassen::V,terk etmek,bırakmak
1577,verlassen::V,terk etmek,terk etmek
1578,retten::V,kurtarmak,kurtarmak
1579,bewachen::V,gözetmek,gözetmek
1580,schützen::V,korumak,korumak
1581,verteidigen::V,savunmak,savunmak
1582,sich schlagen::V,dövüşmek,dövüşmek
1583,schießen::V,ateş etmek,ateş etmek
1584,siegen::V,yenmek,yenmek
1585,ärgern::V,kızdırmak,kızdırmak
1586,schlagen::V,dövmek,dövmek
1587,treten::V,tepmek,tepmek
1588,stechen::V,sokmak,sokmak
1589,stechen::V,sokmak,batırmak
1590,stechen::V,batırmak,sokmak
1591,stechen::V,batırmak,batırmak
1592,stoßen::V,itmek,itmek
1593,stehlen::V,çalmak,çalmak
1594,stören::V,bozmak,bozmak
1595,stören::V,bozmak,etkilemek
1596,stören::V,etkilemek,bozmak
1597,stören::V,etkilemek,etkilemek
1598,belästigen::V,rahatsız etmek,rahatsız etmek
1599,verbergen::V,saklamak,saklamak
1600,täuschen::V,aldatmak,aldatmak
1601,betrügen::V,aldatmak,aldatmak
1602,betrügen::V,aldatmak,dolandırmak
1603,betrügen::V,dolandırmak,aldatmak
1604,betrügen::V,dolandırmak,dolandırmak
1605,töten::V,öldürmek,öldürmek
1606,wohnen::V,oturmak,oturmak
1607,arbeiten::V,çalışmak,çalışmak
1608,sammeln::V,toplamak,toplamak
1609,pflücken::V,koparmak,koparmak
1610,jagen::V,avlanmak,avlanmak
1611,fischen::V,balık tutmak,balık tutmak
1612,fassen::V,tutmak,tutmak
1613,fassen::V,tutmak,yakalamak
1614,fassen::V,yakalamak,tutmak
1615,fassen::V,yakalamak,yakalamak
1616,hüten::V,otlatmak,otlatmak
1617,treiben::V,gütmek,gütmek
1618,anbinden::V,bağlamak,bağlamak
1619,füttern::V,beslemek,beslemek
1620,melken::V,sağmak,sağmak
1621,hacken::V,yarmak,yarmak
1622,gießen::V,sulamak,sulamak
1623,reifen::V,olgunlaşmak,olgunlaşmak
1624,zubereiten::V,hazırlamak,hazırlamak
1625,kochen::V,pişirmek,pişirmek
1626,kochen::V,pişirmek,kaynatmak
1627,kochen::V,kaynatmak,pişirmek
1628,kochen::V,kaynatmak,kaynatmak
1629,backen::V,pişirmek,pişirmek
1630,backen::V,pişirmek,fırında pişirmek
1631,backen::V,fırında pişirmek,pişirmek
1632,backen::V,fırında pişirmek,fırında pişirmek
1633,braten::V,kızartmak,kızartmak
1634,umrühren::V,karıştırmak,karıştırmak
1635,stricken::V,örmek,örmek
1636,nähen::V,dikmek,dikmek
1637,färben::V,boyamak,boyamak
1638,reinigen::V,temizlemek,temizlemek
1639,waschen::V,yıkamak,yıkamak
1640,abwischen::V,silmek,silmek
1641,spülen::V,çalkamak,çalkamak
1642,fegen::V,süpürmek,süpürmek
1643,kehren::V,süpürmek,süpürmek
1644,baden::V,yıkanmak,yıkanmak
1645,baden::V,yıkanmak,banyo yapmak
1646,baden::V,banyo yapmak,yıkanmak
1647,baden::V,banyo yapmak,banyo yapmak
1648,sich waschen::V,yıkanmak,yıkanmak
1649,ausziehen::V,çıkarmak,çıkarmak
1650,anziehen::V,giymek,giymek
1651,sich anziehen::V,giyinmek,giyinmek
1652,kämmen::V,taramak,taramak
1653,schmücken::V,süslemek,süslemek
1654,sagen::V,demek,demek
1655,sagen::V,demek,söylemek
1656,sagen::V,söylemek,demek
1657,sagen::V,söylemek,söylemek
1658,sprechen::V,konuşmak,konuşmak
1659,reden::V,konuşmak,konuşmak
1660,sich unterhalten::V,sohbet etmek,sohbet etmek
1661,fragen::V,sormak,sormak
1662,bitten::V,dilemek,dilemek
1663,bitten::V,dilemek,rica etmek
1664,bitten::V,rica etmek,dilemek
1665,bitten::V,rica etmek,rica etmek
1666,erzählen::V,bahsetmek,bahsetmek
1667,erzählen::V,bahsetmek,hikâye etmek
1668,erzählen::V,hikâye etmek,bahsetmek
1669,erzählen::V,hikâye etmek,hikâye etmek
1670,mitteilen::V,bildirmek,bildirmek
1671,nennen::V,adlandırmak,adlandırmak
1672,rufen::V,çağırmak,çağırmak
1673,prahlen::V,övünmek,övünmek
1674,übersetzen::V,çevirmek,çevirmek
1675,übersetzen::V,çevirmek,tercüme etmek
1676,übersetzen::V,tercüme etmek,çevirmek
1677,übersetzen::V,tercüme etmek,tercüme etmek
1678,denken::V,düşünmek,düşünmek
1679,glauben::V,inanmak,inanmak
1680,glauben::V,inanmak,zannetmek
1681,glauben::V,zannetmek,inanmak
1682,glauben::V,zannetmek,zannetmek
1683,bemerken::V,farkına varmak,farkına varmak
1684,erkennen::V,tanımak,tanımak
1685,begreifen::V,anlamak,anlamak
1686,begreifen::V,anlamak,kavramak
1687,begreifen::V,kavramak,anlamak
1688,begreifen::V,kavramak,kavramak
1689,verstehen::V,duymak,duymak
1690,verstehen::V,duymak,anlamak
1691,verstehen::V,anlamak,duymak
1692,verstehen::V,anlamak,anlamak
1693,lernen::V,öğrenmek,öğrenmek
1694,wissen::V,bilmek,bilmek
1695,sich erinnern an::V,hatırlamak,hatırlamak
1696,vergessen::V,unutmak,unutmak
1697,messen::V,ölçmek,ölçmek
1698,zählen::V,saymak,saymak
1699,rechnen::V,hesap etmek,hesap etmek
1700,lesen::V,okumak,okumak
1701,malen::V,resmini yapmak,resmini yapmak
1702,zeichnen::V,çizmek,çizmek
1703,schreiben::V,yazmak,yazmak
1704,besitzen::V,haiz olmak,haiz olmak
1705,besitzen::V,haiz olmak,sahip olmak
1706,besitzen::V,sahip olmak,haiz olmak
1707,besitzen::V,sahip olmak,sahip olmak
1708,kaufen::V,almak,almak
1709,verkaufen::V,satmak,satmak
1710,bezahlen::V,ödemek,ödemek
1711,zahlen::V,ödemek,ödemek
1712,beherrschen::V,hâkim olmak,hâkim olmak
1713,ertragen::V,dayanmak,dayanmak
1714,ertragen::V,dayanmak,katlanmak
1715,ertragen::V,katlanmak,dayanmak
1716,ertragen::V,katlanmak,katlanmak
