,Concept_ID,lv,br
1552,wieder::ADV,бара,adarre
1553,wieder::ADV,atkal,adarre
1554,vergebens::ADV,весьшӧрӧ,
1555,vergebens::ADV,velti,
1556,vor::PRP,водзын,dirak
1557,vor::PRP,priekš,dirak
1558,hinter::PRP,бӧрнын,a-drek
1559,hinter::PRP,бӧрнын,a-dreñv
1560,hinter::PRP,aiz,a-drek
1561,hinter::PRP,aiz,a-dreñv
1562,unter::PRP,улын,dindan
1563,unter::PRP,zem,dindan
1564,durch::PRP,пыр,dre
1565,durch::PRP,пырыс,dre
1566,durch::PRP,caur,dre
1567,durch::PRP,cauri,dre
1568,neben::PRP,бердын,e-kichen
1569,neben::PRP,līdzās,e-kichen
1570,zwischen::PRP,костын,etre
1571,zwischen::PRP,starp,etre
1572,wegen::PRP,вӧсна,abalamour da
1573,wegen::PRP,pēc,abalamour da
1574,dies::PRN,тайӧ,hemañ
1575,dies::PRN,šis,hemañ
1576,das::PRN,ciйö,se
1577,das::PRN,ciйö,hennezh
1578,das::PRN,tas,se
1579,das::PRN,tas,hennezh
1580,alles::PRN,став,pep tra
1581,alles::PRN,viss,pep tra
1582,ich::PRN,ме,me
1583,ich::PRN,es,me
1584,du::PRN,тэ,te
1585,du::PRN,tu,te
1586,er::PRN,сійӧ,eñ
1587,er::PRN,viņš,eñ
1588,wir::PRN,ми,ni
1589,wir::PRN,mēs,ni
1590,ihr::PRN,тi,c'hwi
1591,ihr::PRN,jūs,c'hwi
1592,sie::PRN,найö,int
1593,sie::PRN,viņi,int
1594,sie::PRN,viņas,int
1595,was::FPRN,мый,petra
1596,was::FPRN,kas,petra
1597,wer::FPRN,код,piv
1598,wer::FPRN,kas,piv
1599,wo::FADV,кыті,pelec'h
1600,wo::FADV,kur,pelec'h
1601,wohin::FADV,кытчӧ,da belec'h
1602,wohin::FADV,kurp,da belec'h
1603,wohin::FADV,uz kurieni,da belec'h
1604,wie::FADV,кыдзи,penaos
1605,wie::FADV,kā,penaos
1606,warum::FADV,мыйла,perak
1607,warum::FADV,kāpēc,perak
1608,wieviel::FNUM,кымын,pet
1609,wieviel::FNUM,cik,pet
1610,eins::NUM,ӧтик,unan
1611,eins::NUM,viens,unan
1612,zwei::NUM,кык,daou
1613,zwei::NUM,divi,daou
1614,drei::NUM,куим,tri
1615,drei::NUM,trīs,tri
1616,vier::NUM,нель,pevar
1617,vier::NUM,četri,pevar
1618,fünf::NUM,вит,pemp
1619,fünf::NUM,pieci,pemp
1620,sechs::NUM,квайт,c'hwec'h
1621,sechs::NUM,seši,c'hwec'h
1622,sieben::NUM,сизим,seizh
1623,sieben::NUM,septiņi,seizh
1624,acht::NUM,кӧкъямыс,eizh
1625,acht::NUM,astoņi,eizh
1626,neun::NUM,ӧкмыс,nav
1627,neun::NUM,deviņi,nav
1628,zehn::NUM,дас,dek
1629,zehn::NUM,desmit,dek
1630,elf::NUM,дас ӧтик,unnek
1631,elf::NUM,vienpadsmit,unnek
1632,zwölf::NUM,дас кык,daouzek
1633,zwölf::NUM,divpadsmit,daouzek
1634,zwanzig::NUM,кызь,ugent
1635,zwanzig::NUM,divdesmit,ugent
1636,dreißig::NUM,комын,tregont
1637,dreißig::NUM,trīsdesmit,tregont
1638,vierzig::NUM,нелямын,daou-ugent
1639,vierzig::NUM,četrdesmit,daou-ugent
1640,fünfzig::NUM,ветымын,hanter-kant
1641,fünfzig::NUM,piecdesmit,hanter-kant
1642,sechzig::NUM,квайтымын,tri-ugent
1643,sechzig::NUM,sešdesmit,tri-ugent
1644,siebzig::NUM,сизимдас,dek ha tri-ugent
1645,siebzig::NUM,septiņdesmit,dek ha tri-ugent
1646,achtzig::NUM,кӧкъямысдас,pevar-ugent
1647,achtzig::NUM,astoņdesmit,pevar-ugent
1648,neunzig::NUM,ӧкмысдас,dek ha pevar-ugent
1649,neunzig::NUM,deviņdesmit,dek ha pevar-ugent
1650,hundert::NUM,сё,kant
1651,hundert::NUM,simt,kant
1652,tausend::NUM,сюрс,mil
1653,tausend::NUM,tūkstoš,mil
1654,und::CNJ,и,ha
1655,und::CNJ,un,ha
1656,oder::CNJ,либӧ,pe
1657,oder::CNJ,jeb,pe
1658,stehen::V,сулавны,bezañ a-sav
1659,stehen::V,stāvēt,bezañ a-sav
1660,sitzen::V,пукавны,azezañ
1661,sitzen::V,пукавны,bezañ en e goazez
1662,sitzen::V,sēdēt,azezañ
1663,sitzen::V,sēdēt,bezañ en e goazez
1664,liegen::V,куйлыны,bezañ en e c'hourvez
1665,liegen::V,gulēt,bezañ en e c'hourvez
1666,hängen::V,ӧшавны,krougañ
1667,hängen::V,karāties,krougañ
1668,werden::V,лоны,dazonet
1669,werden::V,tapt,dazonet
1670,passieren::V,лоны,c'hoarvezout
1671,passieren::V,notikt,c'hoarvezout
1672,beginnen::V,кутчысьны,stagañ
1673,beginnen::V,кутны,stagañ
1674,beginnen::V,sākties,stagañ
1675,enden::V,помасьны,achuiñ
1676,enden::V,beigties,achuiñ
1677,wechseln::V,вежсьыны,cheñch
1678,wechseln::V,mainīties,cheñch
1679,aufgehen[Sonne]::V,петны,dirouzañ
1680,aufgehen[Sonne]::V,lēkt,dirouzañ
1681,aufgehen[Sonne]::V,uzlēkt,dirouzañ
1682,untergehen[Sonne]::V,пуксьыны,
1683,untergehen[Sonne]::V,noiet,
1684,untergehen[Sonne]::V,rietēt,
1685,scheinen[Sonne]::V,югъявны,lugernañ
1686,scheinen[Sonne]::V,югвидзны,lugernañ
1687,scheinen[Sonne]::V,spīdēt,lugernañ
1688,donnern::V,гымавны,taranal
1689,donnern::V,dārdēt,taranal
1690,wehen::V,пӧльтны,c'hwezhañ
1691,wehen::V,pūst,c'hwezhañ
1692,strömen::V,киссьыны,deredek
1693,strömen::V,līt,deredek
1694,strömen::V,plūst,deredek
1695,fließen::V,визувтны,redek
1696,fließen::V,tecēt,redek
1697,sich drehen::V,бергавны,troiñ
1698,sich drehen::V,grozīties,troiñ
1699,schwanken::V,легны,trantellat
1700,schwanken::V,лайкъявны,trantellat
1701,schwanken::V,līgoties,trantellat
1702,schwanken::V,grīļoties,trantellat
1703,schwingen::V,лайкъявны,froumal
1704,schwingen::V,люллявны,froumal
1705,schwingen::V,vēzēties,froumal
1706,fallen::V,усьны,kouezhañ
1707,fallen::V,krist,kouezhañ
1708,brennen::V,сотчыны,deviñ
1709,brennen::V,degt,deviñ
1710,rauchen::V,тшынӧдны,divogedañ
1711,rauchen::V,dūmot,divogedañ
1712,regnen::V,зэрны,glavañ
1713,regnen::V,līt,glavañ
1714,gefrieren::V,кынмыны,reviñ
1715,gefrieren::V,sasalt,reviñ
1716,tauen::V,сывны,diskornañ
1717,tauen::V,kust,diskornañ
1718,schmelzen::V,сывны,teuziñ
1719,schmelzen::V,kust,teuziñ
1720,schmelzen::V,nokust,teuziñ
1721,trocknen::V,косьмыны,sec'hañ
1722,trocknen::V,žūt,sec'hañ
1723,trocknen::V,kaltēties,sec'hañ
1724,sieden::V,пуны,berviñ
1725,sieden::V,virt,berviñ
1726,sieden::V,vārīties,berviñ
1727,faulen::V,сісьмыны,breinañ
1728,faulen::V,pūt,breinañ
1729,faulen::V,trudēt,breinañ
1730,verfaulen::V,сісьмыны,breinañ
1731,verfaulen::V,sapūt,breinañ
1732,verfaulen::V,satrūdēt,breinañ
1733,reißen::V,орны,darnaouiñ
1734,reißen::V,plīst,darnaouiñ
1735,reißen::V,satrūkt,darnaouiñ
1736,versinken::V,вӧйны,sodellañ
1737,versinken::V,grimt,sodellañ
1738,versinken::V,nogrimt,sodellañ
1739,vergehen::V,кольны,tremen
1740,vergehen::V,ордйыны,tremen
1741,vergehen::V,paiet,tremen
1742,erscheinen::V,петкӧдчыны,donet war-wel
1743,erscheinen::V,parādīties,donet war-wel
1744,verschwinden::V,бырны,monet diwar wel
1745,verschwinden::V,nozust,monet diwar wel
1746,sinken::V,вӧйны,en em izelat
1747,sinken::V,kristies,en em izelat
1748,abnehmen::V,чинны,nebeutaat
1749,abnehmen::V,noplakt,nebeutaat
1750,abnehmen::V,mazināties,nebeutaat
1751,zunehmen::V,содны,kreskiñ
1752,zunehmen::V,ыдждыны,kreskiñ
1753,zunehmen::V,pieaugt,kreskiñ
1754,zunehmen::V,pieņemties,kreskiñ
1755,steigen::V,лыбны,sevel
1756,steigen::V,kāpt,sevel
1757,wachsen::V,быдмыны,kreskiñ
1758,wachsen::V,augt,kreskiñ
1759,glänzen::V,югъявны,lugernañ
1760,glänzen::V,дзирдавны,lugernañ
1761,glänzen::V,zaigot,lugernañ
1762,glänzen::V,laistīties,lugernañ
1763,funkeln::V,югъявны,elieniñ
1764,funkeln::V,дзирдавны,elieniñ
1765,funkeln::V,mirdzēt,elieniñ
1766,funkeln::V,dzirkstēt,elieniñ
1767,lärmen::V,жувгыны,rabotat
1768,lärmen::V,ыугыны,rabotat
1769,lärmen::V,шумитны,rabotat
1770,lärmen::V,ālēties,rabotat
1771,lärmen::V,trokšņot,rabotat
1772,läuten::V,жургыны,
1773,läuten::V,zvanīt,
1774,klingeln::V,звӧнитны,
1775,klingeln::V,zvanīt,
1776,klirren::V,гольскöдчыны,diridignat
1777,klirren::V,гольскöдчыны,sterlinkañ
1778,klirren::V,tinkšķēt,diridignat
1779,klirren::V,tinkšķēt,sterlinkañ
1780,klirren::V,džinkstēt,diridignat
1781,klirren::V,džinkstēt,sterlinkañ
1782,brausen::V,буавны,gwegal
1783,brausen::V,krākt,gwegal
1784,brausen::V,brāzmot,gwegal
1785,rauschen::V,кышакывны,trouzal
1786,rauschen::V,šalkt,trouzal
1787,klingen::V,шыавны,seniñ
1788,klingen::V,юргыны,seniñ
1789,klingen::V,skanēt,seniñ
1790,klingen::V,izklausīties,seniñ
1791,bellen::V,увтны,harzhal
1792,bellen::V,riet,harzhal
1793,heulen::V,омлявны,yudal
1794,heulen::V,вурзавны,yudal
1795,heulen::V,kaukt,yudal
1796,heulen::V,gaudot,yudal
1797,blasen::V,пӧльтны,c'hwezhañ
1798,blasen::V,pūst,c'hwezhañ
1799,pfeifen::V,шутьлявны,c'hwitellat
1800,pfeifen::V,svilpt,c'hwitellat
1801,pfeifen::V,svilpot,c'hwitellat
1802,schreien::V,горзыны,huchal
1803,schreien::V,brēkt,huchal
1804,schreien::V,kliegt,huchal
1805,stöhnen::V,ымзыны,hirvoudiñ
1806,stöhnen::V,vaidēt,hirvoudiñ
1807,zittern::V,тіравны,krenañ
1808,zittern::V,drebēt,krenañ
1809,leben::V,овны,bevañ
1810,leben::V,dzīvot,bevañ
1811,geboren werden::V,чужны,genel
1812,geboren werden::V,dzimt,genel
1813,atmen::V,кашкыны,tennañ e anal
1814,atmen::V,пошиктыны,tennañ e anal
1815,atmen::V,elpot,tennañ e anal
1816,trinken::V,юны,evañ
1817,trinken::V,dzert,evañ
1818,essen::V,сёйны,debriñ
1819,essen::V,ēst,debriñ
1820,schlucken::V,ньылавны,lonkañ
1821,schlucken::V,rīt,lonkañ
1822,müde werden::V,мудзны,skuizhañ
1823,müde werden::V,nokust,skuizhañ
1824,einschlafen::V,ланьтны,menel kousket
1825,einschlafen::V,унмовсьны,menel kousket
1826,einschlafen::V,iemigt,menel kousket
1827,einschlafen::V,aizmigt,menel kousket
1828,schlafen::V,узьны,kousket
1829,schlafen::V,gulēt,kousket
1830,aufwachen::V,садьмыны,dihuniñ
1831,aufwachen::V,mosties,dihuniñ
1832,aufstehen::V,чеччыны,sevel
1833,aufstehen::V,celties,sevel
1834,sich erholen::V,шойччыны,diskuizhañ
1835,sich erholen::V,atžirgt,diskuizhañ
1836,sich erholen::V,atpūsties,diskuizhañ
1837,krank werden::V,висьмыны,klañviñ
1838,krank werden::V,sasirgt,klañviñ
1839,krank sein::V,висьны,bezañ klañv
1840,krank sein::V,slimot,bezañ klañv
1841,schmerzen::V,висьны,skourjezañ
1842,schmerzen::V,sāpēt,skourjezañ
1843,schmerzen::V,smelgt,skourjezañ
1844,husten::V,кызны,pasaat
1845,husten::V,кызны,peudal
1846,husten::V,klepot,pasaat
1847,husten::V,klepot,peudal
1848,genesen::V,бурдны,pareañ
1849,genesen::V,veseļoties,pareañ
1850,sterben::V,кувны,mervel
1851,sterben::V,mirt,mervel
1852,sterben::V,nomirt,mervel
1853,umkommen::V,кувны,perisañ
1854,umkommen::V,apsprāgt,perisañ
1855,umkommen::V,aiziet bojā,perisañ
1856,sich bewegen::V,вӧрзьыны,bouljal
1857,sich bewegen::V,virzīties,bouljal
1858,sich rühren::V,вӧрны,fiñval
1859,sich rühren::V,вӧрӧдчыны,fiñval
1860,sich rühren::V,sagrozīties,fiñval
1861,sich erheben::V,сувтны,sevel
1862,sich erheben::V,piecelties,sevel
1863,sich setzen::V,пуксьыны,azezañ
1864,sich setzen::V,пуксьыны,mont en e goazez
1865,sich setzen::V,sēsties,azezañ
1866,sich setzen::V,sēsties,mont en e goazez
1867,hinfallen::V,усьны,kouezhañ
1868,hinfallen::V,sabirt,kouezhañ
1869,hinfallen::V,pakrist,kouezhañ
1870,laufen::V,мyнны,redek
1871,laufen::V,iet,redek
1872,laufen::V,skraidīt,redek
1873,schreiten::V,восьлавны,kerzhet
1874,schreiten::V,soļot,kerzhet
1875,spazierengehen::V,гуляйтны,pourmen
1876,spazierengehen::V,staigāt,pourmen
1877,spazierengehen::V,pastaigāties,pourmen
1878,eilen::V,тэрмасьны,hastañ
1879,eilen::V,traukt,hastañ
1880,sich beeilen::V,тэрмасьны,hastañ
1881,sich beeilen::V,steigties,hastañ
1882,sich beeilen::V,pasteigties,hastañ
1883,sausen::V,тӧвзьыны,karzhañ
1884,sausen::V,drāzt,karzhañ
1885,sausen::V,brāzties,karzhañ
1886,rennen::V,котӧртны,redek
1887,rennen::V,skriet,redek
1888,springen::V,чеччавны,lammat
1889,springen::V,lēkt,lammat
1890,klettern::V,кышасьны,krimpat
1891,klettern::V,кавшасьны,krimpat
1892,klettern::V,kāpt,krimpat
1893,klettern::V,rāpties,krimpat
1894,schaukeln::V,гычасьны,brañsellat
1895,schaukeln::V,šūpoties,brañsellat
1896,schaukeln::V,zvalstīties,brañsellat
1897,kriechen::V,кыссьыны,skrampañ
1898,kriechen::V,līst,skrampañ
1899,kriechen::V,rāpot,skrampañ
1900,schwimmen::V,уявны,neuial
1901,schwimmen::V,peldēt,neuial
1902,tauchen::V,сунавны,splujañ
1903,tauchen::V,gremdēties,splujañ
1904,rudern::V,пелысасьны,roeñvat
1905,rudern::V,airēt,roeñvat
1906,rudern::V,irties,roeñvat
1907,fahren::V,мунны,kas
1908,fahren::V,мунны,bleniañ
1909,fahren::V,braukt,kas
1910,fahren::V,braukt,bleniañ
1911,fliegen::V,лэбны,nijal
1912,fliegen::V,lidot,nijal
1913,fliegen::V,laisties,nijal
1914,gehen::V,мyнны,mont
1915,gehen::V,iet,mont
1916,weggehen::V,мунавны,mont kuit
1917,weggehen::V,aiziet,mont kuit
1918,abfahren::V,мӧдӧдчыны,mont kuit
1919,abfahren::V,atiet,mont kuit
1920,abfahren::V,aizbraukt,mont kuit
1921,anhalten::V,джӧмдыны,chom a-sav
1922,anhalten::V,apstāties,chom a-sav
1923,hineingehen::V,пырны,monet e-barzh
1924,hineingehen::V,ieiet,monet e-barzh
1925,eintreten::V,пырны,monet e-barzh
1926,eintreten::V,ienākt,monet e-barzh
1927,kommen::V,воны,dont
1928,kommen::V,локны,dont
1929,kommen::V,nākt,dont
1930,ankommen::V,воны,erruout
1931,ankommen::V,локны,erruout
1932,ankommen::V,nonākt,erruout
1933,ankommen::V,ierasties,erruout
1934,zurückkommen::V,косны,addonet
1935,zurückkommen::V,бергӧдчыны,addonet
1936,zurückkommen::V,atgriezties,addonet
1937,bleiben::V,кольны,chom
1938,bleiben::V,palikt,chom
1939,warten::V,виччысьны,gortoz
1940,warten::V,gaidīt,gortoz
1941,erwarten::V,виччысьны,gortoz
1942,erwarten::V,sagaidīt,gortoz
1943,suchen::V,корсьны,klask
1944,suchen::V,meklēt,klask
1945,finden::V,казявны,kavout
1946,finden::V,rast,kavout
1947,finden::V,atrast,kavout
1948,versuchen::V,заводитчывны,klask
1949,versuchen::V,mēģināt,klask
1950,vorbereiten::V,дасьтыны,aozañ
1951,vorbereiten::V,gatavot,aozañ
1952,vorbereiten::V,sagatavot,aozañ
1953,lieben::V,радейтны,karout
1954,lieben::V,mīlēt,karout
1955,mögen::V,радейтны,karout
1956,mögen::V,gribēties,karout
1957,lachen::V,серавны,c'hoarzin
1958,lachen::V,серавлыны,c'hoarzin
1959,lachen::V,smiet,c'hoarzin
1960,lachen::V,smieties,c'hoarzin
1961,rühren::V,нормӧдны,tenerañ
1962,rühren::V,aizgrābt,tenerañ
1963,weinen::V,бӧрдны,gouelañ
1964,weinen::V,raudāt,gouelañ
1965,schimpfen::V,видчыны,krozal
1966,schimpfen::V,rāties,krozal
1967,schimpfen::V,lamāties,krozal
1968,sich ärgern::V,скӧравны,fachañ
1969,sich ärgern::V,скӧравны,en em fachañ
1970,sich ärgern::V,īgt,fachañ
1971,sich ärgern::V,īgt,en em fachañ
1972,sich ärgern::V,pukoties,fachañ
1973,sich ärgern::V,pukoties,en em fachañ
1974,sich ärgern::V,dusmoties,fachañ
1975,sich ärgern::V,dusmoties,en em fachañ
1976,sich fürchten::V,повны,
1977,sich fürchten::V,bīties,
1978,sich fürchten::V,baidīties,
1979,fürchten::V,повны,
1980,fürchten::V,baidīties no,
1981,fliehen::V,пышйыны,tec'het
1982,fliehen::V,bēgt,tec'het
1983,flüchten::V,пышйыны,tuzañ
1984,flüchten::V,aizbēgt,tuzañ
1985,sehen::V,аддзыны,gwelet
1986,sehen::V,redzēt,gwelet
1987,anschauen::V,видзӧдны,sellout ouzh
1988,anschauen::V,paraudzīties,sellout ouzh
1989,ansehen::V,видзӧдны,sellout ouzh
1990,ansehen::V,aplūkot,sellout ouzh
1991,hören::V,кывны,klevet
1992,hören::V,dzirdēt,klevet
1993,zuhören::V,кывзыны,selaou
1994,zuhören::V,klausīties,selaou
1995,probieren::V,видлыны,blasa
1996,probieren::V,nogaršot,blasa
1997,riechen::V,чушкыны,klevet
1998,riechen::V,ost,klevet
1999,riechen::V,ostīt,klevet
2000,fühlen::V,вежӧртны,santout
2001,fühlen::V,гӧгӧрвоны,santout
2002,fühlen::V,just,santout
2003,fühlen::V,izjust,santout
2004,scheinen::V,кажитчыны,diskouez bezañ
2005,scheinen::V,šķist,diskouez bezañ
2006,scheinen::V,likties,diskouez bezañ
2007,zu sehen sein::V,тыдавны,bezañ gwelus
2008,zu sehen sein::V,parādīties,bezañ gwelus
2009,vernehmen::V,кывны,merzhañ
2010,vernehmen::V,saklausīt,merzhañ
2011,frieren::V,кынмыны,anoued
2012,frieren::V,salt,anoued
2013,tun::V,керны,ober
2014,tun::V,darīt,ober
2015,können::V,кужны,gouzout
2016,können::V,prast,gouzout
2017,wollen::V,кӧсйыны,fellout da
2018,wollen::V,кӧсйыны,kaout c'hoant da
2019,wollen::V,gribēt,fellout da
2020,wollen::V,gribēt,kaout c'hoant da
2021,anfangen::V,заводитны,kregiñ
2022,anfangen::V,пондыны,kregiñ
2023,anfangen::V,sākt,kregiñ
2024,anfangen::V,iesākt,kregiñ
2025,beenden::V,помавны,achuiñ
2026,beenden::V,beigt,achuiñ
2027,beenden::V,pabeigt,achuiñ
2028,aufhören::V,дугӧдны,paouez
2029,aufhören::V,pārtraukt,paouez
2030,gelingen::V,артмыны,
2031,gelingen::V,izdoties,
2032,geraten::V,сюрны,
2033,geraten::V,веськавны,
2034,geraten::V,veikties,
2035,öffnen::V,восьтыны,digeriñ
2036,öffnen::V,atvērt,digeriñ
2037,öffnen::V,attaisīt,digeriñ
2038,schließen::V,пӧдлавны,serriñ
2039,schließen::V,slēgt,serriñ
2040,schließen::V,aizvērt,serriñ
2041,schließen::V,aiztaisīt,serriñ
2042,stellen::V,сувтӧдны,lakaat
2043,stellen::V,likt,lakaat
2044,stellen::V,nolikt,lakaat
2045,setzen::V,пуксьӧдны,lakaat
2046,setzen::V,sēdināt,lakaat
2047,legen::V,пуктыны,lakaat
2048,legen::V,likt,lakaat
2049,berühren::V,вӧрзьӧдны,touch
2050,berühren::V,инмӧдчывны,touch
2051,berühren::V,skart,touch
2052,berühren::V,aizskart,touch
2053,verbinden::V,йитны,eren
2054,verbinden::V,saistīt,eren
2055,verbinden::V,savienot,eren
2056,bedecken::V,вевттьыны,goloiñ
2057,bedecken::V,apsegt,goloiñ
2058,bedecken::V,pārsegt,goloiñ
2059,aufhängen::V,ӧшӧдны,istribilhañ
2060,aufhängen::V,джагӧдны,istribilhañ
2061,aufhängen::V,uzkārt,istribilhañ
2062,anzünden::V,ӧзтыны,alumiñ
2063,anzünden::V,ӧзтыны,c'hwezzañ
2064,anzünden::V,aizdegt,alumiñ
2065,anzünden::V,aizdegt,c'hwezzañ
2066,anzünden::V,aizdedzināt,alumiñ
2067,anzünden::V,aizdedzināt,c'hwezzañ
2068,aufheben::V,чеччӧдны,dastum
2069,aufheben::V,сувтӧдны,dastum
2070,aufheben::V,pacelt,dastum
2071,zurücklassen::V,кольны,lezel
2072,zurücklassen::V,atstāt,lezel
2073,verlieren::V,воштыны,koll
2074,verlieren::V,zaudēt,koll
2075,verlieren::V,pazaudēt,koll
2076,fallen lassen::V,уськӧдны,laoskel
2077,fallen lassen::V,уськӧдны,lezel da gouezhel
2078,fallen lassen::V,nomest,laoskel
2079,fallen lassen::V,nomest,lezel da gouezhel
2080,machen::V,вӧчны,ober
2081,machen::V,лӧсьӧдны,ober
2082,machen::V,darīt,ober
2083,herstellen::V,лӧсьӧдны,fardañ
2084,herstellen::V,ražot,fardañ
2085,herstellen::V,izgatavot,fardañ
2086,bauen::V,лэптыны,sevel
2087,bauen::V,celt,sevel
2088,bauen::V,būvēt,sevel
2089,reparieren::V,дзоньтавны,adaozañ
2090,reparieren::V,labot,adaozañ
2091,reparieren::V,remontēt,adaozañ
2092,verbessern::V,бурмӧдны,gwellaat
2093,verbessern::V,labot,gwellaat
2094,verbessern::V,izlabot,gwellaat
2095,ändern::V,вежны,cheñch
2096,ändern::V,mainīt,cheñch
2097,graben::V,кодйыны,kleuzañ
2098,graben::V,rakt,kleuzañ
2099,beugen::V,куснявны,plegañ
2100,beugen::V,liekt,plegañ
2101,biegen::V,куснявны,krommañ
2102,biegen::V,liekt,krommañ
2103,drehen::V,бергӧдлыны,treiñ
2104,drehen::V,griezt,treiñ
2105,wenden::V,бергӧдны,treiñ
2106,wenden::V,apgriezt,treiñ
2107,umdrehen::V,бергӧдны,treiñ
2108,umdrehen::V,apgriezt,treiñ
2109,heben::V,лэптыны,sevel
2110,heben::V,celt,sevel
2111,heben::V,cilāt,sevel
2112,heben::V,pacelt,sevel
2113,hochheben::V,кыпӧдны,sevel
2114,hochheben::V,pacelt,sevel
2115,ergreifen::V,кутны,kemer
2116,ergreifen::V,paķert,kemer
2117,ergreifen::V,satvert,kemer
2118,halten::V,кутны,dalc'hen
2119,halten::V,turēt,dalc'hen
2120,halten::V,saturēt,dalc'hen
2121,drücken::V,личкыны,bountañ
2122,drücken::V,топӧдны,bountañ
2123,drücken::V,spiest,bountañ
2124,schieben::V,ӧтдортны,poulzañ
2125,schieben::V,йӧткыштны,poulzañ
2126,schieben::V,stumt,poulzañ
2127,kratzen::V,гуджӧдны,skrabat
2128,kratzen::V,kasīt,skrabat
2129,kratzen::V,skrāpēt,skrabat
2130,lecken::V,нювны,lipat
2131,lecken::V,lakt,lipat
2132,lecken::V,laizīt,lipat
2133,beißen::V,курччыны,kregiñ
2134,beißen::V,kost,kregiñ
2135,abreißen::V,орӧдны,diframmañ
2136,abreißen::V,atraut,diframmañ
2137,abreißen::V,atplēst,diframmañ
2138,abschneiden::V,вундавны,troc'hañ
2139,abschneiden::V,nogriezt,troc'hañ
2140,binden::V,гӧрддзавны,stagañ
2141,binden::V,кӧртавны,stagañ
2142,binden::V,siet,stagañ
2143,binden::V,aptīt,stagañ
2144,stecken::V,сюйны,sankañ
2145,stecken::V,bāzt,sankañ
2146,stecken::V,spraust,sankañ
2147,brechen::V,чегны,darnaouiñ
2148,brechen::V,lauzt,darnaouiñ
2149,brechen::V,lauzīt,darnaouiñ
2150,klopfen::V,камгыны,skoiñ
2151,klopfen::V,klauvēt,skoiñ
2152,hauen::V,нӧйнты,dornañ
2153,hauen::V,кучкыны,dornañ
2154,hauen::V,cirst,dornañ
2155,hauen::V,dauzīt,dornañ
2156,kleben::V,лемавны,pegañ
2157,kleben::V,ляскавны,pegañ
2158,kleben::V,līmēt,pegañ
2159,kleben::V,lipināt,pegañ
2160,reiben::V,тільны,taravat
2161,reiben::V,тільны,trekiñ
2162,reiben::V,зыравны,taravat
2163,reiben::V,зыравны,trekiñ
2164,reiben::V,rīvēt,taravat
2165,reiben::V,rīvēt,trekiñ
2166,reiben::V,berzēt,taravat
2167,reiben::V,berzēt,trekiñ
2168,streichen::V,мавтны,toazañ
2169,streichen::V,ziest,toazañ
2170,streichen::V,triept,toazañ
2171,schleifen::V,кеслыны,lemmañ
2172,schleifen::V,trīt,lemmañ
2173,schleifen::V,asināt,lemmañ
2174,schneiden::V,шырны,troc'hañ
2175,schneiden::V,griezt,troc'hañ
2176,schneiden::V,sagriezt,troc'hañ
2177,rütteln::V,легӧдны,tordorosañ
2178,rütteln::V,катлӧдлыны,tordorosañ
2179,rütteln::V,kratīt,tordorosañ
2180,rütteln::V,purināt,tordorosañ
2181,schütteln::V,тракӧдны,hejañ
2182,schütteln::V,kratīt,hejañ
2183,schwenken::V,ӧвтны,
2184,schwenken::V,шенасьны,
2185,schwenken::V,vēzēt,
2186,schwenken::V,vēcināt,
2187,schütten::V,кисьтны,diskargañ
2188,schütten::V,bērt,diskargañ
2189,füllen::V,тыртны,kargañ
2190,füllen::V,pildīt,kargañ
2191,füllen::V,piepildīt,kargañ
2192,einwickeln::V,тубыртны,gronnañ
2193,einwickeln::V,ietīt,gronnañ
2194,tragen::V,нуны,dougen
2195,tragen::V,nest,dougen
2196,schleppen::V,кыскавны,stlejal
2197,schleppen::V,stiept,stlejal
2198,schleppen::V,staipīt,stlejal
2199,ziehen::V,кыскыны,sachañ
2200,ziehen::V,vilkt,sachañ
2201,aufbewahren::V,видзны,miret
2202,aufbewahren::V,glabāt,miret
2203,aufbewahren::V,uzglabāt,miret
2204,werfen::V,чӧвтны,teuler
2205,werfen::V,шыбитны,teuler
2206,werfen::V,mest,teuler
2207,werfen::V,sviest,teuler
2208,fangen::V,кутны,tapañ
2209,fangen::V,ķert,tapañ
2210,fangen::V,uzķert,tapañ
2211,packen::V,босьтны,krapat
2212,packen::V,paķert,krapat
2213,packen::V,satvert,krapat
2214,verstecken::V,дзебны,kuzhat
2215,verstecken::V,slēpt,kuzhat
2216,verstecken::V,noglabāt,kuzhat
2217,teilen::V,юкны,rannañ
2218,teilen::V,dalīt,rannañ
2219,schicken::V,ыстыны,kas
2220,schicken::V,sūtīt,kas
2221,schicken::V,atsūtīt,kas
2222,bringen::V,вайны,degas
2223,bringen::V,atvest,degas
2224,hinzufügen::V,содтыны,lakat ouzhpenn
2225,hinzufügen::V,pievienot,lakat ouzhpenn
2226,bekommen::V,босьтны,kaout
2227,bekommen::V,dabūt,kaout
2228,erhalten::V,босьтны,kaout
2229,erhalten::V,saņemt,kaout
2230,nehmen::V,босьтны,kemer
2231,nehmen::V,ņemt,kemer
2232,nehmen::V,paņemt,kemer
2233,wählen::V,бӧрйыны,choaz
2234,wählen::V,ievēlēt,choaz
2235,auswählen::V,бӧрйыны,dibab
2236,auswählen::V,izvēlēt,dibab
2237,bewahren::V,видзны,mirout
2238,bewahren::V,saglabāt,mirout
2239,behindern::V,конйӧдлыны,diaezañ
