,Concept_ID,hi,sq
1455,verlieren::V,गँवाना,humb
1456,fallen lassen::V,गिराना,lëshoj
1457,machen::V,करना,bëj
1458,machen::V,बनाना,bëj
1459,herstellen::V,बनाना,prodhoj
1460,herstellen::V,तैयार करना,prodhoj
1461,bauen::V,बनाना,ndërtoj
1462,bauen::V,निर्माण करना,ndërtoj
1463,reparieren::V,मरम्मत करना,ndreq
1464,reparieren::V,मरम्मत करना,meremetoj
1465,verbessern::V,सुधारना,përmirësoj
1466,ändern::V,बदलना,ndërroj
1467,ändern::V,परीवर्तन करना,ndërroj
1468,graben::V,खोदना,gërmoj
1469,beugen::V,झुकाना,kërrus
1470,biegen::V,झुकाना,përkul
1471,drehen::V,फेरना,dredh
1472,drehen::V,फेरना,rrotulloj
1473,drehen::V,घुमाना,dredh
1474,drehen::V,घुमाना,rrotulloj
1475,wenden::V,पलटना,kthej
1476,wenden::V,मोड़ना,kthej
1477,umdrehen::V,घुमाना,kthej
1478,heben::V,उठाना,ngre
1479,heben::V,ऊँचा करना,ngre
1480,hochheben::V,उठाना,ngre
1481,hochheben::V,ऊपर को उठाना,ngre
1482,ergreifen::V,पकड़ना,rrëmbej
1483,ergreifen::V,हाथ में लेना,rrëmbej
1484,halten::V,धरना,mbaj
1485,halten::V,पकड़ना,mbaj
1486,drücken::V,दबाना,shtyp
1487,schieben::V,सरकाना,shtyj
1488,schieben::V,खिसकाना,shtyj
1489,kratzen::V,खुरचना,kruaj
1490,kratzen::V,खुरचना,gërvisht
1491,kratzen::V,खुजलाना,kruaj
1492,kratzen::V,खुजलाना,gërvisht
1493,lecken::V,चाटना,lëpij
1494,beißen::V,काटना,kafshoj
1495,abreißen::V,तोड़ना,shkëpus
1496,abschneiden::V,काट करना,cungoj
1497,binden::V,बाँधना,lidh
1498,stecken::V,खोंसना,fus
1499,stecken::V,खोंसना,ngul
1500,brechen::V,तोड़ना,thyej
1501,klopfen::V,खटखटाना,trokas
1502,hauen::V,ठोकना,godas
1503,kleben::V,चिपकाना,ngjis
1504,reiben::V,घिसना,fërkoj
1505,reiben::V,रगड़ना,fërkoj
1506,streichen::V,लगाना,lyej
1507,schleifen::V,तेज़ करना,mpreh
1508,schneiden::V,कतरना,pres
1509,rütteln::V,झकझोरना,shkund
1510,schütteln::V,हिलाना,lëkund
1511,schwenken::V,घुमाना,valëvit
1512,schütten::V,उँडेलना,mbush
1513,füllen::V,भरना,mbush
1514,füllen::V,ठूसना,mbush
1515,einwickeln::V,लपेटना,mbështjell
1516,tragen::V,ढोना,mbaj
1517,tragen::V,ढोना,mbart
1518,schleppen::V,घसीटना,heq
1519,schleppen::V,घसीटना,zhgërryej
1520,ziehen::V,खींचना,tërheq
1521,aufbewahren::V,रखना,ruaj
1522,werfen::V,फेंकना,hedh
1523,fangen::V,पकड़ना,kap
1524,packen::V,पकड़ना,rrëmbej
1525,verstecken::V,छिपाना,fsheh
1526,teilen::V,बाँटना,ndaj
1527,schicken::V,भेजना,dërgoj
1528,bringen::V,लाना,sjell
1529,hinzufügen::V,जोड़ना,shtoj
1530,bekommen::V,पाना,kap
1531,erhalten::V,पाना,marr
1532,erhalten::V,मिलना,marr
1533,nehmen::V,लेना,marr
1534,wählen::V,चुनना,zgjedh
1535,auswählen::V,चुनना,përzgjedh
1536,bewahren::V,बनाए रखना,ruaj
1537,behindern::V,रोकना,pengoj
1538,verderben::V,ख़राब करना,prish
1539,beschädigen::V,नुक़सान पहुँचाना,dëmtoj
1540,zerbrechen::V,तोड़ना,thyej
1541,zerreißen::V,तोड़ना,çjerr
1542,zerreißen::V,तोड़ना,zheloj
1543,zerstören::V,नष्ट करना,prish
1544,zerstören::V,नष्ट करना,shkatërroj
1545,zerstören::V,बरबाद करना,prish
1546,zerstören::V,बरबाद करना,shkatërroj
1547,verbrennen::V,जलाना,djeg
1548,geben::V,देना,jap
1549,reichen::V,थमाना,jap
1550,schenken::V,भेंट देना,fal
1551,schenken::V,भेंट देना,dhuroj
1552,versprechen::V,वादा करना,premtoj
1553,wünschen::V,कामना करना,uroj
1554,loben::V,तारीफ़ करना,lëvdoj
1555,loben::V,तारीफ़ करना,lavdëroj
1556,küssen::V,चूमना,puth
1557,wiegen::V,झुलाना,tund
1558,zudecken::V,ढकना,mbuloj
1559,wecken::V,जगाना,zgjoj
1560,zeigen::V,दिखाना,dëftej
1561,führen::V,रास्ता दिखाना,çoj
1562,lehren::V,पढ़ाना,arsej
1563,unterrichten::V,सिखाना,arsimoj
1564,aufziehen::V,पालना,rris
1565,leiten::V,संचालन करना,udhëheq
1566,antreiben::V,हड़बड़ाना,nxis
1567,lassen::V,-आना,detyroj
1568,lassen::V,कराना,detyroj
1569,einladen::V,बुलाना,ftoj
1570,vereinigen::V,मिलाना,bashkoj
1571,vereinigen::V,संयुक्त करना,bashkoj
1572,besuchen::V,मिलना से,vizitoj
1573,besuchen::V,मिलने जाना से,vizitoj
1574,treffen::V,मिलना,ndesh
1575,sich versammeln::V,इकट्ठा होना,tubohem
1576,spielen::V,खेलना,loz
1577,spielen::V,खेलना,luaj
1578,singen::V,गाना,këndoj
1579,tanzen::V,नाचना,kërcej
1580,tanzen::V,नाचना,vallëzoj
1581,sich trennen::V,अलग होना,ndahem
1582,verlassen::V,छोड़ना,braktis
1583,retten::V,बचाना,shpëtoj
1584,bewachen::V,आँख रखना पर,ruaj
1585,schützen::V,रक्षा करना,ruaj
1586,schützen::V,रक्षा करना,mbroj
1587,verteidigen::V,रक्षा करना,mbroj
1588,sich schlagen::V,हाथापाई करना,zihem
1589,schießen::V,गोली मारना,shtie
1590,siegen::V,जीतना,fitoj
1591,siegen::V,जीतना,ngadhënjej
1592,siegen::V,विजय पाना,fitoj
1593,siegen::V,विजय पाना,ngadhënjej
1594,ärgern::V,चिढ़ाना,zemëroj
1595,schlagen::V,मारना,rrah
1596,schlagen::V,मारना,godas
1597,treten::V,ठोकर मारना,shtyj
1598,treten::V,ठोकर मारना,shtyj më këmbë
1599,stechen::V,भेदना,ther
1600,stechen::V,भेदना,shpoj
1601,stechen::V,भोंकना,ther
1602,stechen::V,भोंकना,shpoj
1603,stoßen::V,धक्का देना,shtyj
1604,stoßen::V,झटका देना,shtyj
1605,stehlen::V,चोरी करना,vjedh
1606,stören::V,बुरा लगना,pengoj
1607,belästigen::V,तंग करना,bezdis
1608,verbergen::V,लुकाना,fsheh
1609,täuschen::V,धोखा देना,mashtroj
1610,betrügen::V,धोखा देना,kobis
1611,töten::V,मारना,vras
1612,töten::V,मार डालना,vras
1613,wohnen::V,रहना,banoj
1614,arbeiten::V,काम करना,punoj
1615,arbeiten::V,काम करना,vardoj
1616,sammeln::V,जमा करना,mbledh
1617,sammeln::V,जमा करना,grumbulloj
1618,pflücken::V,चुनना,vjel
1619,pflücken::V,चुनना,mbledh
1620,pflücken::V,तोड़ना,vjel
1621,pflücken::V,तोड़ना,mbledh
1622,jagen::V,आखेट करना,gjuaj
1623,jagen::V,शिकार करना,gjuaj
1624,fischen::V,मछली पकड़ना,peshkoj
1625,fischen::V,मछली पकड़ना,gjuaj peshk
1626,fassen::V,पकड़ना,zë
1627,hüten::V,चराना,kullos
1628,treiben::V,हाँकना,vë përpara
1629,anbinden::V,बाँधना,lidh
1630,füttern::V,खिलाना,grazhdoj
1631,melken::V,दुहना,mjel
1632,hacken::V,काटना,grij
1633,gießen::V,सींचना,ujis
1634,reifen::V,पकना,piqem
1635,zubereiten::V,पकाना,gatuaj
1636,kochen::V,पकाना,ziej
1637,kochen::V,राँधना,ziej
1638,backen::V,पकाना,pjek
1639,backen::V,पकाना,furroj
1640,braten::V,तलना,fërgoj
1641,braten::V,तलना,tiganis
1642,braten::V,भूनना,fërgoj
1643,braten::V,भूनना,tiganis
1644,umrühren::V,फेंटना,trazoj
1645,stricken::V,बुनना,thur
1646,nähen::V,सीना,qep
1647,färben::V,रँगना,ngjyej
1648,färben::V,रँगना,bojatis
1649,reinigen::V,साफ़ करना,qëroj
1650,reinigen::V,साफ़ करना,pastroj
1651,reinigen::V,शुद्ध करना,qëroj
1652,reinigen::V,शुद्ध करना,pastroj
1653,waschen::V,धोना,laj
1654,waschen::V,धोना,finjos
1655,abwischen::V,पोंछ्ना,fshij
1656,spülen::V,माँजना,kulloj
1657,spülen::V,खँगालना,kulloj
1658,fegen::V,बुहारना,fshij
1659,kehren::V,झाड़ना,fshij
1660,baden::V,स्नान करना,lahem
1661,sich waschen::V,नहाना,lahem
1662,sich waschen::V,हाथ-मुँह धोना,lahem
1663,ausziehen::V,उतारना,heq
1664,ausziehen::V,उतारना,zbath
1665,anziehen::V,पहनना,vesh
1666,anziehen::V,पहनना,mbath
1667,sich anziehen::V,कपड़े पहनना,vishem
1668,kämmen::V,कंघी करना,kreh
1669,schmücken::V,सजाना,hijeshoj
1670,schmücken::V,सँवारना,hijeshoj
1671,sagen::V,कहना,them
1672,sagen::V,बताना,them
1673,sprechen::V,बोलना,flas
1674,reden::V,बोलना,fjalos
1675,reden::V,बोलना,fjalëtoj
1676,reden::V,बात करना,fjalos
1677,reden::V,बात करना,fjalëtoj
1678,sich unterhalten::V,बात करना,bisedoj
1679,sich unterhalten::V,बातचीत करना,bisedoj
1680,fragen::V,पूछ्ना,pyes
1681,fragen::V,प्रश्न करना,pyes
1682,bitten::V,माँगना से,lus
1683,bitten::V,माँगना से,lutem
1684,erzählen::V,बताना,rrëfej
1685,mitteilen::V,ख़बर देना,kumtoj
1686,mitteilen::V,सूचना देना,kumtoj
1687,nennen::V,नाम देना,quaj
1688,rufen::V,बुलाना,thërras
1689,prahlen::V,शेख़ी बघारना,mburrem
1690,prahlen::V,शेख़ी बघारना,kapardisem
1691,übersetzen::V,अनुवाद करना,përkthej
1692,denken::V,सोचना,mendoj
1693,glauben::V,विश्वास करना,besoj
1694,bemerken::V,ध्यान देना पर,vërej
1695,erkennen::V,पहचानना,njoh
1696,erkennen::V,पहचानना,shquaj
1697,begreifen::V,समझना,marr vesh
1698,verstehen::V,सुनना,marr vesh
1699,lernen::V,पढ़ना,mësoj
1700,wissen::V,जानना,di
1701,wissen::V,मालूम होना,di
1702,sich erinnern an::V,याद करना,kujtoj
1703,vergessen::V,भूलना,harroj
1704,vergessen::V,बिसारना,harroj
1705,messen::V,नापना,mas
1706,zählen::V,गिनना,njeh
1707,rechnen::V,गणना करना,llogaris
1708,rechnen::V,हिसाब करना,llogaris
1709,lesen::V,पढ़ना,lexoj
1710,lesen::V,पढ़ना,këndoj
1711,malen::V,कींचना,lyej
1712,zeichnen::V,चित्र कींचना,vizatoj
1713,schreiben::V,लिखना,shkruaj
1714,besitzen::V,मालिक होना,kam
1715,besitzen::V,स्वामी होना,kam
1716,kaufen::V,ख़रीदना,blej
1717,verkaufen::V,बेचना,shes
1718,bezahlen::V,चुकाना,paguaj
1719,bezahlen::V,अदा करना,paguaj
1720,zahlen::V,अदा करना,paguaj
1721,beherrschen::V,शासन करना पर,zotëroj
1722,ertragen::V,सहना,duroj
