,Concept_ID,lt,mhr
1369,braten::V,kepinti,жаритла́ш
1370,umrühren::V,maišyti,луга́ш
1371,umrühren::V,pamaišyti,луга́ш
1372,stricken::V,megzti,пида́ш
1373,nähen::V,siūti,урга́ш
1374,färben::V,dažyti,чиялта́ш
1375,färben::V,nudažyti,чиялта́ш
1376,reinigen::V,valyti,эрыкта́ш
1377,reinigen::V,švarinti,эрыкта́ш
1378,waschen::V,plauti,мушка́ш
1379,waschen::V,mazgoti,мушка́ш
1380,waschen::V,skalbti,мушка́ш
1381,abwischen::V,nušluostyti,ӱшта́ш
1382,spülen::V,plauti,шӱалта́ш
1383,spülen::V,skalauti,шӱалта́ш
1384,fegen::V,šluoti,ӱшта́ш
1385,kehren::V,šluoti,ӱшта́ш
1386,baden::V,maudytis,йӱштыла́ш
1387,sich waschen::V,praustis,мушкылта́ш
1388,ausziehen::V,numauti,кудаша́ш
1389,ausziehen::V,nuvilkti,кудаша́ш
1390,anziehen::V,mauti,чия́ш
1391,anziehen::V,apsivilkti,чия́ш
1392,sich anziehen::V,rengtis,чия́ш
1393,sich anziehen::V,apsirengti,чия́ш
1394,kämmen::V,šukuoti,шера́ш
1395,schmücken::V,puošti,тӱзата́ш
1396,schmücken::V,puošti,чеверта́ш
1397,schmücken::V,dabinti,тӱзата́ш
1398,schmücken::V,dabinti,чеверта́ш
1399,schmücken::V,gražinti,тӱзата́ш
1400,schmücken::V,gražinti,чеверта́ш
1401,sagen::V,tarti,ойла́ш
1402,sagen::V,tarti,каласа́ш
1403,sprechen::V,kalbėti,кутыра́ш
1404,reden::V,šnekėti,мутлана́ш
1405,sich unterhalten::V,kalbėtis,кутыра́ш
1406,sich unterhalten::V,šnekučiuotis,кутыра́ш
1407,fragen::V,klausti,йода́ш
1408,bitten::V,prašyti,йода́ш
1409,erzählen::V,pasakoti,ойла́ш
1410,mitteilen::V,skelbti,увертара́ш
1411,mitteilen::V,pranešti,увертара́ш
1412,nennen::V,vadinti,лӱмда́ш
1413,nennen::V,vardyti,лӱмда́ш
1414,rufen::V,šaukti,ӱжа́ш
1415,rufen::V,kviesti,ӱжа́ш
1416,prahlen::V,girtis,моктана́ш
1417,übersetzen::V,versti,кусара́ш
1418,übersetzen::V,išversti,кусара́ш
1419,denken::V,galvoti,шона́ш
1420,glauben::V,manyti,ӱшана́ш
1421,glauben::V,tikėti,ӱшана́ш
1422,bemerken::V,pamatyti,шижа́ш
1423,bemerken::V,pastebėti,шижа́ш
1424,erkennen::V,pažinti,пала́ш
1425,erkennen::V,atpažinti,пала́ш
1426,begreifen::V,suvokti,ыҥла́ш
1427,verstehen::V,suprasti,умыла́ш
1428,lernen::V,mokytis,тунема́ш
1429,wissen::V,žinoti,шинча́ш
1430,sich erinnern an::V,prisiminti,шарна́ш
1431,vergessen::V,užmiršti,монда́ш
1432,messen::V,matuoti,виса́ш
1433,zählen::V,skaičiuoti,шотла́ш
1434,rechnen::V,skaičiuoti,шотла́ш
1435,lesen::V,skaityti,луда́ш
1436,malen::V,tapyti,сӱретла́ш
1437,zeichnen::V,piešti,сӱретла́ш
1438,zeichnen::V,žymėti,сӱретла́ш
1439,zeichnen::V,braižyti,сӱретла́ш
1440,schreiben::V,rašyti,воза́ш
1441,besitzen::V,turėti,лия́ш
1442,kaufen::V,pirkti,нала́ш
1443,verkaufen::V,parduoti,ужала́ш
1444,bezahlen::V,apmokėti,тӱла́ш
1445,zahlen::V,mokėti,тӱла́ш
1446,beherrschen::V,valdyti,куча́ш
1447,ertragen::V,kę̃sti,турка́ш
1448,ertragen::V,pakelti,турка́ш
1449,ertragen::V,iškę̃sti,турка́ш
