,Concept_ID,se,tt
4454,fremd::A,ammes,ят
4455,fremd::A,amás,ят
4456,fremd::A,vieres,ят
4457,fremd::A,amas,ят
4458,fremd::A,vie'res,ят
4459,fremd::A,puigâ,ят
4460,fremd::A,vee´res,ят
4461,fremd::A,е̄ххк,ят
4462,fremd::A,вӣресь,ят
4463,verschieden::A,ovmese,төрле
4464,verschieden::A,moattelágásj,төрле
4465,verschieden::A,iesjgeŋgalágásj,төрле
4466,verschieden::A,eará,төрле
4467,verschieden::A,eresláván,төрле
4468,verschieden::A,jee´res,төрле
4469,verschieden::A,jee´resnallšem,төрле
4470,verschieden::A,югке,төрле
4471,verschieden::A,югкеналшэм,төрле
4472,nah::A,gietskies,якын
4473,nah::A,lahka,якын
4474,nah::A,lagas,якын
4475,nah::A,a'ldemuš,якын
4476,nah::A,âlddlõs,якын
4477,nah::A,альтэсь,якын
4478,fern::A,gahkese,ерак
4479,fern::A,guhkken,ерак
4480,fern::A,gáiddus,ерак
4481,fern::A,kuhás,ерак
4482,fern::A,ku´ǩes,ерак
4483,fern::A,туммплэсь,ерак
4484,linker::A,gårroeh,сул
4485,linker::A,gåro,сул
4486,linker::A,gurut,сул
4487,linker::A,čižet,сул
4488,linker::A,či´ǯǯ,сул
4489,linker::A,чинч,сул
4490,rechter::A,åelkies,уң
4491,rechter::A,oalges,уң
4492,rechter::A,olgeš,уң
4493,rechter::A,uál'gis,уң
4494,rechter::A,vuõiǥâs,уң
4495,rechter::A,вуэлькесь,уң
4496,anderer::A,jeatjebe,бүтән
4497,anderer::A,nubbe,бүтән
4498,anderer::A,eará,бүтән
4499,anderer::A,nubbi,бүтән
4500,anderer::A,nubbe,бүтән
4501,anderer::A,nu´bb,бүтән
4502,anderer::A,jee´res,бүтән
4503,anderer::A,мудта,бүтән
4504,anderer::A,е̄ресь,бүтән
4505,erster::A,voestes,беренче
4506,erster::A,vuostasj,беренче
4507,erster::A,vuosttaš,беренче
4508,erster::A,vuos'muš,беренче
4509,erster::A,vuõs's,беренче
4510,erster::A,õõu´dmõs,беренче
4511,erster::A,авьтмусс,беренче
4512,zweiter::A,mubpie,икенче
4513,zweiter::A,nubbe,икенче
4514,zweiter::A,nubbi,икенче
4515,zweiter::A,nubbe,икенче
4516,zweiter::A,nu´bb,икенче
4517,zweiter::A,ныммьп,икенче
4518,dritter::A,gåalmede,өченче
4519,dritter::A,goalmát,өченче
4520,dritter::A,goalmmát,өченче
4521,dritter::A,kuálmád,өченче
4522,dritter::A,kuälmad,өченче
4523,dritter::A,кӯа̄ллмант,өченче
4524,letzter::A,minngemes,ахыргы
4525,letzter::A,maŋemus,ахыргы
4526,letzter::A,maŋimus,ахыргы
4527,letzter::A,majemuš,ахыргы
4528,letzter::A,mââi´mõs,ахыргы
4529,letzter::A,маӈьмусс,ахыргы
4530,allein::ADV,oktegh,ялгыз
4531,allein::ADV,oktegimse,ялгыз
4532,allein::ADV,oktebisnie,ялгыз
4533,allein::ADV,aktu,ялгыз
4534,allein::ADV,okto,ялгыз
4535,allein::ADV,ohtuu,ялгыз
4536,allein::ADV,õhttu,ялгыз
4537,allein::ADV,о̄ххтэ,ялгыз
4538,zusammen::ADV,ektine,бергә
4539,zusammen::ADV,ektesne,бергә
4540,zusammen::ADV,tjåenghkesne,бергә
4541,zusammen::ADV,siegen,бергә
4542,zusammen::ADV,oktan,бергә
4543,zusammen::ADV,ovttas,бергә
4544,zusammen::ADV,čoahkis,бергә
4545,zusammen::ADV,oovtâst,бергә
4546,zusammen::ADV,õõutsââ´jest,бергә
4547,zusammen::ADV,аххтан,бергә
4548,zusammen::ADV,эфтэсьт,бергә
4549,lange::ADV,guhkiem,озак
4550,lange::ADV,guhkev,озак
4551,lange::ADV,mælggadav,озак
4552,lange::ADV,guhká,озак
4553,lange::ADV,kuhe,озак
4554,lange::ADV,kuhháá,озак
4555,lange::ADV,kuu´ǩǩ,озак
4556,lange::ADV,кугкь,озак
4557,plötzlich::ADV,faahketji,искәрмәстән
4558,plötzlich::ADV,hæhkkat,искәрмәстән
4559,plötzlich::ADV,fáhkkestaga,искәрмәстән
4560,plötzlich::ADV,fakkist,искәрмәстән
4561,plötzlich::ADV,kruu´ta,искәрмәстән
4562,plötzlich::ADV,а̄йнханна,искәрмәстән
4563,sofort::ADV,dallegh,хәзер
4564,sofort::ADV,dalá,хәзер
4565,sofort::ADV,dalánagi,хәзер
4566,sofort::ADV,dakkavide,хәзер
4567,sofort::ADV,dakkaviđe,хәзер
4568,sofort::ADV,tállán,хәзер
4569,sofort::ADV,naraaz,хәзер
4570,sofort::ADV,атть,хәзер
4571,später::ADV,mænngan ,соңрак
4572,später::ADV,maŋŋebut,соңрак
4573,später::ADV,maŋŋel,соңрак
4574,später::ADV,maŋ̣eláá,соңрак
4575,später::ADV,mâ´ŋŋlakast,соңрак
4576,später::ADV,маӈӈа,соңрак
4577,jetzt::ADV,daelie,хәзер
4578,jetzt::ADV,dal,хәзер
4579,jetzt::ADV,dal,хәзер
4580,jetzt::ADV,tääl,хәзер
4581,jetzt::ADV,ââ´n,хәзер
4582,jetzt::ADV,атть,хәзер
4583,heute::ADV,daenbien,бүген
4584,heute::ADV,uddni,бүген
4585,heute::ADV,odne,бүген
4586,heute::ADV,onne,бүген
4587,heute::ADV,tä´bbe,бүген
4588,heute::ADV,та̄ррьм,бүген
4589,morgen::ADV,jirreden,иртәгә
4590,morgen::ADV,idet,иртәгә
4591,morgen::ADV,ihttin,иртәгә
4592,morgen::ADV,itten,иртәгә
4593,morgen::ADV,jâđđa,иртәгә
4594,morgen::ADV,янта,иртәгә
4595,bald::ADV,varke,тиздән
4596,bald::ADV,ruvva,тиздән
4597,bald::ADV,farga,тиздән
4598,bald::ADV,vorgâ,тиздән
4599,bald::ADV,sõrgg,тиздән
4600,bald::ADV,вэхтэнне,тиздән
4601,dann::ADV,die,аннары
4602,dann::ADV,dalloj,аннары
4603,dann::ADV,de,аннары
4604,dann::ADV,te,аннары
4605,dann::ADV,de,аннары
4606,dann::ADV,teä,аннары
4607,dann::ADV,â´tte,аннары
4608,dann::ADV,те,аннары
4609,gestern::ADV,jååktan,кичә
4610,gestern::ADV,iektu,кичә
4611,gestern::ADV,ikte,кичә
4612,gestern::ADV,jieh't,кичә
4613,gestern::ADV,jåhtta,кичә
4614,gestern::ADV,яххта,кичә
4615,einst::ADV,dejpeli,берчак
4616,einst::ADV,åvdebut,берчак
4617,einst::ADV,áigi,берчак
4618,einst::ADV,dolin,берчак
4619,einst::ADV,tovle,берчак
4620,einst::ADV,tuu´l,берчак
4621,einst::ADV,э̄ххьтэшьт,берчак
4622,damals::ADV,aejkien,ул вакытта
4623,damals::ADV,aejkien,ул чакта
4624,damals::ADV,dalloj,ул вакытта
4625,damals::ADV,dalloj,ул чакта
4626,damals::ADV,dalle,ул вакытта
4627,damals::ADV,dalle,ул чакта
4628,damals::ADV,talle,ул вакытта
4629,damals::ADV,talle,ул чакта
4630,damals::ADV,te´l,ул вакытта
4631,damals::ADV,te´l,ул чакта
4632,damals::ADV,teä´l,ул вакытта
4633,damals::ADV,teä´l,ул чакта
4634,damals::ADV,танна,ул вакытта
4635,damals::ADV,танна,ул чакта
4636,danach::ADV,mïnngesne,да
4637,danach::ADV,dan maŋŋela,да
4638,danach::ADV,maŋŋil,да
4639,danach::ADV,das maŋŋá,да
4640,danach::ADV,maŋ̣a,да
4641,danach::ADV,mâ´ŋŋlest,да
4642,danach::ADV,маӈӈа,да
4643,vorher::ADV,aarebi,элек
4644,vorher::ADV,åvddål,элек
4645,vorher::ADV,árat,элек
4646,vorher::ADV,ovdâl,элек
4647,vorher::ADV,ouddâl,элек
4648,vorher::ADV,а̄йка,элек
4649,zuerst::ADV,voestegh,башта
4650,zuerst::ADV,álgon,башта
4651,zuerst::ADV,vuos,башта
4652,zuerst::ADV,vuohččan,башта
4653,zuerst::ADV,vuoč'čin,башта
4654,zuerst::ADV,vuõ´ste,башта
4655,zuerst::ADV,vuõs'smõõssân,башта
4656,zuerst::ADV,э̄ввтла,башта
4657,zuerst::ADV,э̄ввтэль,башта
4658,einmal::ADV,ikth,бер
4659,einmal::ADV,ikth,бер мәртәбә
4660,einmal::ADV,akti,бер
4661,einmal::ADV,akti,бер мәртәбә
4662,einmal::ADV,okte,бер
4663,einmal::ADV,okte,бер мәртәбә
4664,einmal::ADV,ohtii,бер
4665,einmal::ADV,ohtii,бер мәртәбә
4666,einmal::ADV,kojo,бер
4667,einmal::ADV,kojo,бер мәртәбә
4668,einmal::ADV,måttmešt,бер
4669,einmal::ADV,måttmešt,бер мәртәбә
4670,einmal::ADV,э̄фт вэ̄рр,бер
4671,einmal::ADV,э̄фт вэ̄рр,бер мәртәбә
4672,manchmal::ADV,muvhtene,кайчакта
4673,manchmal::ADV,muhttijn,кайчакта
4674,manchmal::ADV,duolla dálla,кайчакта
4675,manchmal::ADV,muhtumin,кайчакта
4676,manchmal::ADV,kuásnii,кайчакта
4677,manchmal::ADV,måttmešt,кайчакта
4678,manchmal::ADV,kuä´ss-ne,кайчакта
4679,manchmal::ADV,мудта вэ̄р,кайчакта
4680,oft::ADV,daamtaj,еш
4681,oft::ADV,álu,еш
4682,oft::ADV,ábaj,еш
4683,oft::ADV,dájvvá,еш
4684,oft::ADV,dávjá,еш
4685,oft::ADV,távjá,еш
4686,oft::ADV,täujja,еш
4687,oft::ADV,то̄а̄ййв,еш
4688,immer::ADV,iktesth,һәркайчан
4689,immer::ADV,eejnegen,һәркайчан
4690,immer::ADV,agev,һәркайчан
4691,immer::ADV,álo,һәркайчан
4692,immer::ADV,ain,һәркайчан
4693,immer::ADV,ovttuu,һәркайчан
4694,immer::ADV,pâi,һәркайчан
4695,immer::ADV,пай,һәркайчан
4696,niemals::ADV,ij gåessie,hичбер вакыт
4697,niemals::ADV,ij goassak,hичбер вакыт
4698,niemals::ADV,ij ihkenis,hичбер вакыт
4699,niemals::ADV,ii goassege,hичбер вакыт
4700,niemals::ADV,ij kuás'sin,hичбер вакыт
4701,niemals::ADV,ij ni kuä´ss,hичбер вакыт
4702,niemals::ADV,эйй никуэссь,hичбер вакыт
4703,hier::ADV,daagkoe,монда
4704,hier::ADV,daagkoe,биредә
4705,hier::ADV,dála,монда
4706,hier::ADV,dála,биредә
4707,hier::ADV,dánna,монда
4708,hier::ADV,dánna,биредә
4709,hier::ADV,dá,монда
4710,hier::ADV,dá,биредә
4711,hier::ADV,dás,монда
4712,hier::ADV,dás,биредә
4713,hier::ADV,taa,монда
4714,hier::ADV,taa,биредә
4715,hier::ADV,tää,монда
4716,hier::ADV,tää,биредә
4717,hier::ADV,ta´ltte,монда
4718,hier::ADV,ta´ltte,биредә
4719,hier::ADV,тала,монда
4720,hier::ADV,тала,биредә
4721,hier::ADV,тэста,монда
4722,hier::ADV,тэста,биредә
4723,hierhin::ADV,diekie,монда
4724,hierhin::ADV,dási,монда
4725,hierhin::ADV,diehki,монда
4726,hierhin::ADV,deike,монда
4727,hierhin::ADV,teehi,монда
4728,hierhin::ADV,tii´ǩ,монда
4729,hierhin::ADV,тӣге,монда
4730,von hier::ADV,daebpede,моннан
4731,von hier::ADV,dássta,моннан
4732,von hier::ADV,dáppelt,моннан
4733,von hier::ADV,dáppe,моннан
4734,von hier::ADV,tástán,моннан
4735,von hier::ADV,tääiǥ,моннан
4736,von hier::ADV,tääi´ben,моннан
4737,von hier::ADV,тэста,моннан
4738,dort::ADV,dagkoe,анда
4739,dort::ADV,dale,анда
4740,dort::ADV,dakko,анда
4741,dort::ADV,tuo,анда
4742,dort::ADV,tovben,анда
4743,dort::ADV,to´ben,анда
4744,dort::ADV,тёллэ,анда
4745,dort::ADV,тамьпе,анда
4746,dorthin::ADV,dahkoe,тегеләй
4747,dorthin::ADV,dåhku,тегеләй
4748,dorthin::ADV,dohko,тегеләй
4749,dorthin::ADV,diehko,тегеләй
4750,dorthin::ADV,tuohu,тегеләй
4751,dorthin::ADV,tok,тегеләй
4752,dorthin::ADV,tok-aa,тегеләй
4753,dorthin::ADV,то̄гэ,тегеләй
4754,vorwärts::ADV,fraamme,алга
4755,vorwärts::ADV,åvddån,алга
4756,vorwärts::ADV,ovddas,алга
4757,vorwärts::ADV,oovdâs,алга
4758,vorwärts::ADV,ooudâs,алга
4759,vorwärts::ADV,ooudårra,алга
4760,vorwärts::ADV,эвтэс,алга
4761,rückwärts::ADV,mænngese,кире
4762,rückwärts::ADV,ruoptobadáj,кире
4763,rückwärts::ADV,maŋás,кире
4764,rückwärts::ADV,majaskulij,кире
4765,rückwärts::ADV,mââjas,кире
4766,rückwärts::ADV,mâ´ŋŋla,кире
4767,rückwärts::ADV,мо̄а̄з,кире
4768,rückwärts::ADV,мо̄а̄ст,кире
4769,zurück::ADV,bååstede,кире
4770,zurück::ADV,ruoptus,кире
4771,zurück::ADV,maŋus,кире
4772,zurück::ADV,ruoktot,кире
4773,zurück::ADV,maassâd,кире
4774,zurück::ADV,vä´st,кире
4775,zurück::ADV,mååusat,кире
4776,zurück::ADV,мо̄а̄з,кире
4777,zurück::ADV,мо̄а̄ст,кире
4778,unten::ADV,vuelnie,түбәндә
4779,unten::ADV,vuollen,түбәндә
4780,unten::ADV,vuollin,түбәндә
4781,unten::ADV,vyellin,түбәндә
4782,unten::ADV,vue´llen,түбәндә
4783,unten::ADV,вӯлльн,түбәндә
4784,hinab::ADV,våålese,аска
4785,hinab::ADV,vuolus,аска
4786,hinab::ADV,vulos,аска
4787,hinab::ADV,vuá'lás,аска
4788,hinab::ADV,vuâlas,аска
4789,hinab::ADV,валас,аска
4790,oben::ADV,bijjene,өстә
4791,oben::ADV,bijjene,югарыда
4792,oben::ADV,baddjen,өстә
4793,oben::ADV,baddjen,югарыда
4794,oben::ADV,badjin,өстә
4795,oben::ADV,badjin,югарыда
4796,oben::ADV,paijeen,өстә
4797,oben::ADV,paijeen,югарыда
4798,oben::ADV,pâ´jjen,өстә
4799,oben::ADV,pâ´jjen,югарыда
4800,oben::ADV,tunââ´lmest,өстә
4801,oben::ADV,tunââ´lmest,югарыда
4802,oben::ADV,пайенҍ,өстә
4803,oben::ADV,пайенҍ,югарыда
4804,hinauf::ADV,bæjjese,өскә
4805,hinauf::ADV,bajás,өскә
4806,hinauf::ADV,bajás,өскә
4807,hinauf::ADV,pajas,өскә
4808,hinauf::ADV,pââjas,өскә
4809,hinauf::ADV,пайяс,өскә
4810,überall::ADV,gaajhkene lehkesne,hәркайда
4811,überall::ADV,juohkka sajen,hәркайда
4812,überall::ADV,juohke sajis,hәркайда
4813,überall::ADV,jya'hisaajeest,hәркайда
4814,überall::ADV,vee´zz,hәркайда
4815,überall::ADV,pukvee´zz,hәркайда
4816,überall::ADV,пугквесь,hәркайда
4817,nicht::ADV,ij,түгел
4818,nicht::ADV,ij,түгел
4819,nicht::ADV,ii,түгел
4820,nicht::ADV,ij,түгел
4821,nicht::ADV,ij,түгел
4822,nicht::ADV,эйй,түгел
4823,ein wenig::ADV,ånnetje,бераз
4824,ein wenig::ADV,ahtjetje,бераз
4825,ein wenig::ADV,binná,бераз
4826,ein wenig::ADV,veahá,бераз
4827,ein wenig::ADV,ucánjii,бераз
4828,ein wenig::ADV,occanj,бераз
4829,ein wenig::ADV,simmna,бераз
4830,ein wenig::ADV,сада,бераз
4831,ein wenig::ADV,садаматта,бераз
4832,kaum::ADV,jallan,көчкә
4833,kaum::ADV,vánet,көчкә
4834,kaum::ADV,báljo,көчкә
4835,kaum::ADV,illá,көчкә
4836,kaum::ADV,illvaa,көчкә
4837,kaum::ADV,мале,көчкә
4838,kaum::ADV,элэлэ,көчкә
4839,sehr::ADV,sagk,бик
4840,sehr::ADV,riek,бик
4841,sehr::ADV,sieldes,бик
4842,sehr::ADV,hui,бик
4843,sehr::ADV,ollu,бик
4844,sehr::ADV,čuuvtij,бик
4845,sehr::ADV,sami,бик
4846,sehr::ADV,čuu´t,бик
4847,sehr::ADV,пэре,бик
4848,sehr::ADV,чофта,бик
4849,so::ADV,numhtie,алай
4850,so::ADV,nav,алай
4851,so::ADV,nuov,алай
4852,so::ADV,nåv,алай
4853,so::ADV,nu,алай
4854,so::ADV,näävt,алай
4855,so::ADV,de,алай
4856,so::ADV,nu´t,алай
4857,so::ADV,nääi´t,алай
4858,so::ADV,те̄льнэ,алай
4859,noch::ADV,annje,янә
4860,noch::ADV,annje,тагын
4861,noch::ADV,ájn,янә
4862,noch::ADV,ájn,тагын
4863,noch::ADV,vilá,янә
4864,noch::ADV,vilá,тагын
4865,noch::ADV,ain,янә
4866,noch::ADV,ain,тагын
4867,noch::ADV,vela,янә
4868,noch::ADV,vela,тагын
4869,noch::ADV,võl,янә
4870,noch::ADV,võl,тагын
4871,noch::ADV,veâl,янә
4872,noch::ADV,veâl,тагын
4873,noch::ADV,вя̄л,янә
4874,noch::ADV,вя̄л,тагын
4875,nur::ADV,ajve,фәкать
4876,nur::ADV,barre,фәкать
4877,nur::ADV,dåssjå,фәкать
4878,nur::ADV,dušše,фәкать
4879,nur::ADV,váá,фәкать
4880,nur::ADV,pâi,фәкать
4881,nur::ADV,leša,фәкать
4882,nur::ADV,tåå´lǩ,фәкать
4883,nur::ADV,лэша,фәкать
4884,nur::ADV,лышшэ,фәкать
4885,schon::ADV,joe,инде
4886,schon::ADV,juo,инде
4887,schon::ADV,juo,инде
4888,schon::ADV,juo,инде
4889,schon::ADV,ju´n,инде
4890,schon::ADV,ё,инде
4891,wieder::ADV,vihth,янә
4892,wieder::ADV,vihth,тагын
4893,wieder::ADV,aajmoen,янә
4894,wieder::ADV,aajmoen,тагын
4895,wieder::ADV,vas,янә
4896,wieder::ADV,vas,тагын
4897,wieder::ADV,ådåsis,янә
4898,wieder::ADV,ådåsis,тагын
4899,wieder::ADV,fas,янә
4900,wieder::ADV,fas,тагын
4901,wieder::ADV,vuot,янә
4902,wieder::ADV,vuot,тагын
4903,wieder::ADV,vest,янә
4904,wieder::ADV,vest,тагын
4905,wieder::ADV,däs,янә
4906,wieder::ADV,däs,тагын
4907,wieder::ADV,e´pet,янә
4908,wieder::ADV,e´pet,тагын
4909,wieder::ADV,аввта,янә
4910,wieder::ADV,аввта,тагын
4911,wieder::ADV,о̄дтсэ,янә
4912,wieder::ADV,о̄дтсэ,тагын
4913,vor::PRP,åvteste,алдыннан
4914,vor::PRP,ålggolin,алдыннан
4915,vor::PRP,ovddas,алдыннан
4916,vor::PRP,oovdâst,алдыннан
4917,vor::PRP,ooudâst,алдыннан
4918,vor::PRP,авьтэмьбе̄лльт,алдыннан
4919,hinter::PRP,duekesne,арттан
4920,hinter::PRP,duogen,арттан
4921,hinter::PRP,maŋŋelin,арттан
4922,hinter::PRP,maŋil,арттан
4923,hinter::PRP,duogás,арттан
4924,hinter::PRP,tyeḥin,арттан
4925,hinter::PRP,tue´ǩǩen,арттан
4926,hinter::PRP,маӈельт,арттан
4927,unter::PRP,nuelesne,астында
4928,unter::PRP,vuolen,астында
4929,unter::PRP,vuolde,астында
4930,unter::PRP,vyel'ni,астында
4931,unter::PRP,vue´llen,астында
4932,unter::PRP,вӯлльнҍ,астында
4933,durch::PRP,vieken,аша
4934,durch::PRP,tjadá,аша
4935,durch::PRP,-rájge,аша
4936,durch::PRP,čađa,аша
4937,durch::PRP,čoođâ,аша
4938,durch::PRP,čõõđ,аша
4939,durch::PRP,pääi´ǩ,аша
4940,durch::PRP,че̄д,аша
4941,neben::PRP,baaltese,тирәсендә
4942,neben::PRP,báldan,тирәсендә
4943,neben::PRP,bálddas,тирәсендә
4944,neben::PRP,paaldâst,тирәсендә
4945,neben::PRP,paaldâst,тирәсендә
4946,neben::PRP,поалльтэ,тирәсендә
4947,zwischen::PRP,gaskesne,арасында
4948,zwischen::PRP,gasska,арасында
4949,zwischen::PRP,gaskkas,арасында
4950,zwischen::PRP,kooskâst,арасында
4951,zwischen::PRP,kâskka,арасында
4952,zwischen::PRP,кэскэсьт,арасында
4953,zwischen::PRP,кэ̄скэль,арасында
4954,wegen::PRP,dïete,сәбәпле
4955,wegen::PRP,gaevhtieh,сәбәпле
4956,wegen::PRP,diehti,сәбәпле
4957,wegen::PRP,dihte,сәбәпле
4958,wegen::PRP,geažil,сәбәпле
4959,wegen::PRP,tet,сәбәпле
4960,wegen::PRP,diõtt,сәбәпле
4961,wegen::PRP,ǩeäč'ča,сәбәпле
4962,wegen::PRP,гуэйке,сәбәпле
4963,dies::PRN,dihte,бу
4964,dies::PRN,dát,бу
4965,dies::PRN,dát,бу
4966,dies::PRN,táát,бу
4967,dies::PRN,tät,бу
4968,dies::PRN,tiett-aa,бу
4969,dies::PRN,тэдт,бу
4970,das::PRN,dohte,ул
4971,das::PRN,dat,ул
4972,das::PRN,dat,ул
4973,das::PRN,tot,ул
4974,das::PRN,tõt,ул
4975,das::PRN,тудт,ул
4976,alles::PRN,gaajhke,һәммә
4977,alles::PRN,gájkka,һәммә
4978,alles::PRN,buot,һәммә
4979,alles::PRN,puoh,һәммә
4980,alles::PRN,puk,һәммә
4981,alles::PRN,пугк,һәммә
4982,ich::PRN,manne,мин
4983,ich::PRN,mån,мин
4984,ich::PRN,månnå,мин
4985,ich::PRN,mun,мин
4986,ich::PRN,mun,мин
4987,ich::PRN,munnâ,мин
4988,ich::PRN,mon,мин
4989,ich::PRN,мунн,мин
4990,du::PRN,datne,син
4991,du::PRN,dån,син
4992,du::PRN,don,син
4993,du::PRN,tun,син
4994,du::PRN,ton,син
4995,du::PRN,то̄нн,син
4996,er::PRN,dïhte,ул
4997,er::PRN,sån,ул
4998,er::PRN,son,ул
4999,er::PRN,sun,ул
5000,er::PRN,son,ул
5001,er::PRN,со̄нн,ул
5002,wir::PRN,mijjieh,без
5003,wir::PRN,mij,без
5004,wir::PRN,mii,без
5005,wir::PRN,mij,без
5006,wir::PRN,mij,без
5007,wir::PRN,мыйй,без
5008,ihr::PRN,dijjie,сез
5009,ihr::PRN,dij,сез
5010,ihr::PRN,dii,сез
5011,ihr::PRN,tij,сез
5012,ihr::PRN,tij,сез
5013,ihr::PRN,тыйй,сез
5014,sie::PRN,dah,ул
5015,sie::PRN,sij,ул
5016,sie::PRN,sii,ул
5017,sie::PRN,sij,ул
5018,sie::PRN,sij,ул
5019,sie::PRN,сыйй,ул
5020,was::FPRN,mij,ни
5021,was::FPRN,mij,нәрсә
5022,was::FPRN,mij,ни
5023,was::FPRN,mij,нәрсә
5024,was::FPRN,mii,ни
5025,was::FPRN,mii,нәрсә
5026,was::FPRN,mii,ни
5027,was::FPRN,mii,нәрсә
5028,was::FPRN,mii,ни
5029,was::FPRN,mii,нәрсә
5030,was::FPRN,мӣ,ни
5031,was::FPRN,мӣ,нәрсә
5032,wer::FPRN,gie,кем
5033,wer::FPRN,guhti,кем
5034,wer::FPRN,gii,кем
5035,wer::FPRN,guhte,кем
5036,wer::FPRN,kii,кем
5037,wer::FPRN,ǩii,кем
5038,wer::FPRN,kåå´tt,кем
5039,wer::FPRN,ке̄,кем
5040,wo::FADV,gusnie,кайда
5041,wo::FADV,gånnå,кайда
5042,wo::FADV,gos,кайда
5043,wo::FADV,kost,кайда
5044,wo::FADV,ko´st,кайда
5045,wo::FADV,касьт,кайда
5046,wohin::FADV,gogka,кая
5047,wohin::FADV,gåsi,кая
5048,wohin::FADV,gosa,кая
5049,wohin::FADV,kuus,кая
5050,wohin::FADV,koozz,кая
5051,wohin::FADV,ко̄з,кая
5052,wie::FADV,guktie,ничек
5053,wie::FADV,gumhtie,ничек
5054,wie::FADV,gåktu,ничек
5055,wie::FADV,mot,ничек
5056,wie::FADV,mahte,ничек
5057,wie::FADV,mä´htt,ничек
5058,wie::FADV,ко̄ххт,ничек
5059,warum::FADV,man,нигә
5060,warum::FADV,manen,нигә
5061,warum::FADV,manne,нигә
5062,warum::FADV,mane,нигә
5063,warum::FADV,mondiet,нигә
5064,warum::FADV,mõõzz,нигә
5065,warum::FADV,mää´nn,нигә
5066,warum::FADV,мэ̄йт,нигә
5067,warum::FADV,мэ̄ннгуэйке,нигә
5068,wieviel::FNUM,man jeenje,ничә
5069,wieviel::FNUM,makta,ничә
5070,wieviel::FNUM,olugo,ничә
5071,wieviel::FNUM,kalle,ничә
5072,wieviel::FNUM,kâ´ll,ничә
5073,wieviel::FNUM,мэ̄ннве̄рьт,ничә
5074,wieviel::FNUM,мэ̄нлянчверьт,ничә
5075,eins::NUM,akte,бер
5076,eins::NUM,akta,бер
5077,eins::NUM,okta,бер
5078,eins::NUM,ohtâ,бер
5079,eins::NUM,õhtt,бер
5080,eins::NUM,э̄ххт,бер
5081,eins::NUM,о̄ххтэ,бер
5082,zwei::NUM,göökte,ике
5083,zwei::NUM,guokta,ике
5084,zwei::NUM,guokte,ике
5085,zwei::NUM,kyeh'ti,ике
5086,zwei::NUM,kuõ´htt,ике
5087,zwei::NUM,кӯххт,ике
5088,drei::NUM,golme,өч
5089,drei::NUM,gålmmå,өч
5090,drei::NUM,golbma,өч
5091,drei::NUM,kulmâ,өч
5092,drei::NUM,koumm,өч
5093,drei::NUM,ко̄ллм,өч
5094,vier::NUM,njieljie,дүрт
5095,vier::NUM,niellja,дүрт
5096,vier::NUM,njeallje,дүрт
5097,vier::NUM,nelji,дүрт
5098,vier::NUM,nellj,дүрт
5099,vier::NUM,не̄лльй,дүрт
5100,fünf::NUM,vïjhte,биш
5101,fünf::NUM,vihtta,биш
5102,fünf::NUM,vihtta,биш
5103,fünf::NUM,vittâ,биш
5104,fünf::NUM,vitt,биш
5105,fünf::NUM,выдт,биш
5106,sechs::NUM,govhte,алты
5107,sechs::NUM,guhtta,алты
5108,sechs::NUM,guhtta,алты
5109,sechs::NUM,kuttâ,алты
5110,sechs::NUM,kutt,алты
5111,sechs::NUM,кудт,алты
5112,sieben::NUM,tjïjhtje,җиде
5113,sieben::NUM,giehtja,җиде
5114,sieben::NUM,čieža,җиде
5115,sieben::NUM,čiččâm,җиде
5116,sieben::NUM,čiččâm,җиде
5117,sieben::NUM,кыджемь,җиде
5118,acht::NUM,gaektsie,сигез
5119,acht::NUM,gáktsa,сигез
5120,acht::NUM,gávcci,сигез
5121,acht::NUM,käävci,сигез
5122,acht::NUM,kääu´c,сигез
5123,acht::NUM,ка̄ххц,сигез
5124,neun::NUM,uktsie,тугыз
5125,neun::NUM,aktse,тугыз
5126,neun::NUM,ovcci,тугыз
5127,neun::NUM,oovce,тугыз
5128,neun::NUM,å´hcc,тугыз
5129,neun::NUM,аххц,тугыз
5130,zehn::NUM,luhkie,ун
5131,zehn::NUM,låhke,ун
5132,zehn::NUM,lågev,ун
5133,zehn::NUM,logi,ун
5134,zehn::NUM,loṿe,ун
5135,zehn::NUM,lååi,ун
5136,zehn::NUM,лоагкь,ун
5137,elf::NUM,luhkieakte,унбер
5138,elf::NUM,lågenanakta,унбер
5139,elf::NUM,oktanuppelohkái,унбер
5140,elf::NUM,ohtnubáloh,унбер
5141,elf::NUM,õtmlo,унбер
5142,elf::NUM,õhttmlo,унбер
5143,elf::NUM,э̄ххтэмплоагкь,унбер
5144,zwölf::NUM,luhkiegöökte,унике
5145,zwölf::NUM,lågenanguokta,унике
5146,zwölf::NUM,guoktenuppelohkái,унике
5147,zwölf::NUM,kyeh'tnubáloh,унике
5148,zwölf::NUM,kuâtmlo,унике
5149,zwölf::NUM,kuâhttmlo,унике
5150,zwölf::NUM,кӯххтэмплоагкь,унике
5151,zwanzig::NUM,göökteluhkie,егерме
5152,zwanzig::NUM,guoktalåhke,егерме
5153,zwanzig::NUM,guoktelogi,егерме
5154,zwanzig::NUM,kyeh'tilov,егерме
5155,zwanzig::NUM,kuâhttlo,егерме
5156,zwanzig::NUM,кӯххтлоагкь,егерме
5157,dreißig::NUM,golmeluhkie,утыз
