,Concept_ID,lv,es
1596,rechter::A,labais,derecho
1597,anderer::A,мукӧд,otro
1598,anderer::A,otrs,otro
1599,erster::A,медводдза,primero
1600,erster::A,pirmais,primero
1601,zweiter::A,мӧд,segundo
1602,zweiter::A,otrais,segundo
1603,dritter::A,коймӧд,tercero
1604,dritter::A,trešais,tercero
1605,letzter::A,бӧръя,último
1606,letzter::A,beidzamais,último
1607,allein::ADV,ӧтка,a solo
1608,allein::ADV,viens pats,a solo
1609,auf einmal::ADV,ӧтпырйӧ,de una vez
1610,auf einmal::ADV,reizē,de una vez
1611,zusammen::ADV,тшӧтш,juntos
1612,zusammen::ADV,kopā,juntos
1613,zusammen::ADV,vienviet,juntos
1614,lange::ADV,дыр,mucho tiempo
1615,lange::ADV,ilgi,mucho tiempo
1616,plötzlich::ADV,друг,de repente
1617,plötzlich::ADV,pēkšņi,de repente
1618,sofort::ADV,дзик пыр,en seguida
1619,sofort::ADV,tūlīt,en seguida
1620,später::ADV,сэсся,más tarde
1621,später::ADV,vēlāk,más tarde
1622,jetzt::ADV,ӧні,ahora
1623,jetzt::ADV,tagad,ahora
1624,heute::ADV,талун,hoy
1625,heute::ADV,šodien,hoy
1626,morgen::ADV,аски,mañana
1627,morgen::ADV,rīt,mañana
1628,bald::ADV,регыд,pronto
1629,bald::ADV,регыд,en breve
1630,bald::ADV,drīz,pronto
1631,bald::ADV,drīz,en breve
1632,dann::ADV,бӧрын,luego
1633,dann::ADV,бӧрын,entonces
1634,dann::ADV,бӧрти,luego
1635,dann::ADV,бӧрти,entonces
1636,dann::ADV,tad,luego
1637,dann::ADV,tad,entonces
1638,gestern::ADV,тӧнлун,ayer
1639,gestern::ADV,vakar,ayer
1640,einst::ADV,ӧтчыд,antaño
1641,einst::ADV,ӧтпыр,antaño
1642,einst::ADV,citreiz,antaño
1643,damals::ADV,сэки,entonces
1644,damals::ADV,toreiz,entonces
1645,danach::ADV,сэсся,después
1646,danach::ADV,pēc tam,después
1647,vorher::ADV,войдӧр,antes
1648,vorher::ADV,iepriekš,antes
1649,vorher::ADV,pirms tam,antes
1650,zuerst::ADV,войдӧр,primero
1651,zuerst::ADV,vis'pirms,primero
1652,einmal::ADV,ӧтчыдысь,una vez
1653,einmal::ADV,reiz,una vez
1654,einmal::ADV,vienreiz,una vez
1655,manchmal::ADV,корсюрӧ,a veces
1656,manchmal::ADV,dažkārt,a veces
1657,oft::ADV,тшӧкыда,a menudo
1658,oft::ADV,тшӧкыда,con frecuencia
1659,oft::ADV,bieži,a menudo
1660,oft::ADV,bieži,con frecuencia
1661,immer::ADV,век,siempre
1662,immer::ADV,allaž,siempre
1663,immer::ADV,vien'mēr,siempre
1664,niemals::ADV,оз некор,jamás
1665,niemals::ADV,nemūžam,jamás
1666,hier::ADV,со,aquí
1667,hier::ADV,тонӧ,aquí
1668,hier::ADV,te,aquí
1669,hier::ADV,šeit,aquí
1670,hierhin::ADV,татчӧ,acá
1671,hierhin::ADV,талань,acá
1672,hierhin::ADV,šurp,acá
1673,hierhin::ADV,uz šejieni,acá
1674,von hier::ADV,тасянь,desde aquí
1675,von hier::ADV,no šejienes,desde aquí
1676,dort::ADV,сэні,ahí
1677,dort::ADV,сэні,allí
1678,dort::ADV,tur,ahí
1679,dort::ADV,tur,allí
1680,dorthin::ADV,сэтчӧ,allí
1681,dorthin::ADV,сэтчӧ,hacia allí
1682,dorthin::ADV,turp,allí
1683,dorthin::ADV,turp,hacia allí
1684,dorthin::ADV,uz turieni,allí
1685,dorthin::ADV,uz turieni,hacia allí
1686,geradeaus::ADV,веськыда,todo derecho
1687,geradeaus::ADV,taisni uz priekšu,todo derecho
1688,vorwärts::ADV,водзӧ,adelante
1689,vorwärts::ADV,uz priekšu,adelante
1690,rückwärts::ADV,бӧрӧ,hacia atrás
1691,rückwärts::ADV,atmuguriski,hacia atrás
1692,zurück::ADV,бӧр,atrás
1693,zurück::ADV,atpakāļ,atrás
1694,unten::ADV,улын,abajo
1695,unten::ADV,уліын,abajo
1696,unten::ADV,lejā,abajo
1697,unten::ADV,apakšā,abajo
1698,hinab::ADV,улӧ,hacia abajo
1699,hinab::ADV,увлан,hacia abajo
1700,hinab::ADV,uz leju,hacia abajo
1701,oben::ADV,вылын,arriba
1702,oben::ADV,выліын,arriba
1703,oben::ADV,virsū,arriba
1704,hinauf::ADV,выліӧ,hacia arriba
1705,hinauf::ADV,augšā,hacia arriba
1706,hinauf::ADV,uz augšu,hacia arriba
1707,überall::ADV,быдлаын,por todas partes
1708,überall::ADV,visur,por todas partes
1709,nicht::ADV,oз,no
1710,nicht::ADV,ne,no
1711,ein wenig::ADV,неуна,un poco
1712,ein wenig::ADV,drusku,un poco
1713,kaum::ADV,мырдэм,apenas
1714,kaum::ADV,diezin vai,apenas
1715,sehr::ADV,зэв,muy
1716,sehr::ADV,зэв,mucho
1717,sehr::ADV,ļoti,muy
1718,sehr::ADV,ļoti,mucho
1719,sehr::ADV,gaužām,muy
1720,sehr::ADV,gaužām,mucho
1721,so::ADV,тадз,tan
1722,so::ADV,сідз,tan
1723,so::ADV,tā,tan
1724,so::ADV,tik,tan
1725,noch::ADV,на,aún
1726,noch::ADV,на,todavía
1727,noch::ADV,нӧшта,aún
1728,noch::ADV,нӧшта,todavía
1729,noch::ADV,vēl,aún
1730,noch::ADV,vēl,todavía
1731,nur::ADV,куш,solamente
1732,nur::ADV,сӧмын,solamente
1733,nur::ADV,vien,solamente
1734,nur::ADV,tikai,solamente
1735,schon::ADV,нин,ya
1736,schon::ADV,jau,ya
1737,wieder::ADV,бара,de nuevo
1738,wieder::ADV,atkal,de nuevo
1739,vergebens::ADV,весьшӧрӧ,en vano
1740,vergebens::ADV,velti,en vano
1741,vor::PRP,водзын,antes de
1742,vor::PRP,водзын,delante de
1743,vor::PRP,priekš,antes de
1744,vor::PRP,priekš,delante de
1745,hinter::PRP,бӧрнын,tras
1746,hinter::PRP,бӧрнын,detrás de
1747,hinter::PRP,aiz,tras
1748,hinter::PRP,aiz,detrás de
1749,unter::PRP,улын,bajo
1750,unter::PRP,улын,debajo de
1751,unter::PRP,zem,bajo
1752,unter::PRP,zem,debajo de
1753,durch::PRP,пыр,por
1754,durch::PRP,пыр,a través de
1755,durch::PRP,пырыс,por
1756,durch::PRP,пырыс,a través de
1757,durch::PRP,caur,por
1758,durch::PRP,caur,a través de
1759,durch::PRP,cauri,por
1760,durch::PRP,cauri,a través de
1761,neben::PRP,бердын,al lado de
1762,neben::PRP,līdzās,al lado de
1763,zwischen::PRP,костын,entre
1764,zwischen::PRP,starp,entre
1765,wegen::PRP,вӧсна,por
1766,wegen::PRP,вӧсна,a causa de
1767,wegen::PRP,pēc,por
1768,wegen::PRP,pēc,a causa de
1769,dies::PRN,тайӧ,esto
1770,dies::PRN,šis,esto
1771,das::PRN,ciйö,eso
1772,das::PRN,ciйö,esto
1773,das::PRN,tas,eso
1774,das::PRN,tas,esto
1775,alles::PRN,став,todo
1776,alles::PRN,viss,todo
1777,ich::PRN,ме,yo
1778,ich::PRN,es,yo
1779,du::PRN,тэ,tú
1780,du::PRN,tu,tú
1781,er::PRN,сійӧ,él
1782,er::PRN,viņš,él
1783,wir::PRN,ми,nosotros
1784,wir::PRN,mēs,nosotros
1785,ihr::PRN,тi,vosotros
1786,ihr::PRN,jūs,vosotros
1787,sie::PRN,найö,ellos
1788,sie::PRN,viņi,ellos
1789,sie::PRN,viņas,ellos
1790,was::FPRN,мый,qué
1791,was::FPRN,kas,qué
1792,wer::FPRN,код,quién
1793,wer::FPRN,kas,quién
1794,wo::FADV,кыті,dónde
1795,wo::FADV,kur,dónde
1796,wohin::FADV,кытчӧ,adónde
1797,wohin::FADV,кытчӧ,hacia dónde
1798,wohin::FADV,kurp,adónde
1799,wohin::FADV,kurp,hacia dónde
1800,wohin::FADV,uz kurieni,adónde
1801,wohin::FADV,uz kurieni,hacia dónde
1802,wie::FADV,кыдзи,cómo
1803,wie::FADV,kā,cómo
1804,warum::FADV,мыйла,por qué
1805,warum::FADV,kāpēc,por qué
1806,wieviel::FNUM,кымын,cuánto
1807,wieviel::FNUM,cik,cuánto
1808,eins::NUM,ӧтик,uno
1809,eins::NUM,viens,uno
1810,zwei::NUM,кык,dos
1811,zwei::NUM,divi,dos
1812,drei::NUM,куим,tres
1813,drei::NUM,trīs,tres
1814,vier::NUM,нель,cuatro
1815,vier::NUM,četri,cuatro
1816,fünf::NUM,вит,cinco
1817,fünf::NUM,pieci,cinco
1818,sechs::NUM,квайт,seis
1819,sechs::NUM,seši,seis
1820,sieben::NUM,сизим,siete
1821,sieben::NUM,septiņi,siete
1822,acht::NUM,кӧкъямыс,ocho
1823,acht::NUM,astoņi,ocho
1824,neun::NUM,ӧкмыс,nueve
1825,neun::NUM,deviņi,nueve
1826,zehn::NUM,дас,diez
1827,zehn::NUM,desmit,diez
1828,elf::NUM,дас ӧтик,once
1829,elf::NUM,vienpadsmit,once
1830,zwölf::NUM,дас кык,doce
1831,zwölf::NUM,divpadsmit,doce
1832,zwanzig::NUM,кызь,veinte
1833,zwanzig::NUM,divdesmit,veinte
1834,dreißig::NUM,комын,treinta
1835,dreißig::NUM,trīsdesmit,treinta
1836,vierzig::NUM,нелямын,cuarenta
1837,vierzig::NUM,četrdesmit,cuarenta
1838,fünfzig::NUM,ветымын,cincuenta
1839,fünfzig::NUM,piecdesmit,cincuenta
1840,sechzig::NUM,квайтымын,sesenta
1841,sechzig::NUM,sešdesmit,sesenta
1842,siebzig::NUM,сизимдас,setenta
1843,siebzig::NUM,septiņdesmit,setenta
1844,achtzig::NUM,кӧкъямысдас,ochenta
1845,achtzig::NUM,astoņdesmit,ochenta
1846,neunzig::NUM,ӧкмысдас,noventa
1847,neunzig::NUM,deviņdesmit,noventa
1848,hundert::NUM,сё,cien
1849,hundert::NUM,сё,ciento
1850,hundert::NUM,simt,cien
1851,hundert::NUM,simt,ciento
1852,tausend::NUM,сюрс,mil
1853,tausend::NUM,tūkstoš,mil
1854,und::CNJ,и,y
1855,und::CNJ,un,y
1856,oder::CNJ,либӧ,o
1857,oder::CNJ,jeb,o
1858,stehen::V,сулавны,estar de pie
1859,stehen::V,stāvēt,estar de pie
1860,sitzen::V,пукавны,estar sentado
1861,sitzen::V,sēdēt,estar sentado
1862,liegen::V,куйлыны,yacer
1863,liegen::V,куйлыны,estar acostado
1864,liegen::V,gulēt,yacer
1865,liegen::V,gulēt,estar acostado
1866,hängen::V,ӧшавны,pender
1867,hängen::V,karāties,pender
1868,werden::V,лоны,hacerse
1869,werden::V,tapt,hacerse
1870,passieren::V,лоны,suceder
1871,passieren::V,notikt,suceder
1872,beginnen::V,кутчысьны,iniciarse
1873,beginnen::V,кутчысьны,principiar
1874,beginnen::V,кутны,iniciarse
1875,beginnen::V,кутны,principiar
1876,beginnen::V,sākties,iniciarse
1877,beginnen::V,sākties,principiar
1878,enden::V,помасьны,acabar
1879,enden::V,помасьны,terminar
1880,enden::V,beigties,acabar
1881,enden::V,beigties,terminar
1882,wechseln::V,вежсьыны,variar
1883,wechseln::V,вежсьыны,alternar
1884,wechseln::V,mainīties,variar
1885,wechseln::V,mainīties,alternar
1886,aufgehen[Sonne]::V,петны,salir
1887,aufgehen[Sonne]::V,lēkt,salir
1888,aufgehen[Sonne]::V,uzlēkt,salir
1889,untergehen[Sonne]::V,пуксьыны,ponerse
1890,untergehen[Sonne]::V,пуксьыны,descender
1891,untergehen[Sonne]::V,noiet,ponerse
1892,untergehen[Sonne]::V,noiet,descender
1893,untergehen[Sonne]::V,rietēt,ponerse
1894,untergehen[Sonne]::V,rietēt,descender
1895,scheinen[Sonne]::V,югъявны,brillar
1896,scheinen[Sonne]::V,югвидзны,brillar
1897,scheinen[Sonne]::V,spīdēt,brillar
1898,donnern::V,гымавны,tronar
1899,donnern::V,dārdēt,tronar
1900,wehen::V,пӧльтны,soplar
1901,wehen::V,pūst,soplar
1902,strömen::V,киссьыны,afluir
1903,strömen::V,līt,afluir
1904,strömen::V,plūst,afluir
1905,fließen::V,визувтны,fluir
1906,fließen::V,визувтны,correr
1907,fließen::V,tecēt,fluir
1908,fließen::V,tecēt,correr
1909,sich drehen::V,бергавны,girar
1910,sich drehen::V,grozīties,girar
1911,schwanken::V,легны,vacilar
1912,schwanken::V,лайкъявны,vacilar
1913,schwanken::V,līgoties,vacilar
1914,schwanken::V,grīļoties,vacilar
1915,schwingen::V,лайкъявны,oscilar
1916,schwingen::V,люллявны,oscilar
1917,schwingen::V,vēzēties,oscilar
1918,fallen::V,усьны,caer
1919,fallen::V,krist,caer
1920,brennen::V,сотчыны,arder
1921,brennen::V,сотчыны,quemar
1922,brennen::V,degt,arder
1923,brennen::V,degt,quemar
1924,rauchen::V,тшынӧдны,humear
1925,rauchen::V,тшынӧдны,echar humo
1926,rauchen::V,dūmot,humear
1927,rauchen::V,dūmot,echar humo
1928,regnen::V,зэрны,llover
1929,regnen::V,līt,llover
1930,gefrieren::V,кынмыны,helarse
1931,gefrieren::V,sasalt,helarse
1932,tauen::V,сывны,deshelarse
1933,tauen::V,kust,deshelarse
1934,schmelzen::V,сывны,fundirse
1935,schmelzen::V,сывны,derretirse
1936,schmelzen::V,kust,fundirse
1937,schmelzen::V,kust,derretirse
1938,schmelzen::V,nokust,fundirse
1939,schmelzen::V,nokust,derretirse
1940,trocknen::V,косьмыны,secarse
1941,trocknen::V,žūt,secarse
1942,trocknen::V,kaltēties,secarse
1943,sieden::V,пуны,hervir
1944,sieden::V,virt,hervir
1945,sieden::V,vārīties,hervir
1946,faulen::V,сісьмыны,pudrirse
1947,faulen::V,pūt,pudrirse
1948,faulen::V,trudēt,pudrirse
1949,verfaulen::V,сісьмыны,pudrirse
1950,verfaulen::V,sapūt,pudrirse
1951,verfaulen::V,satrūdēt,pudrirse
1952,reißen::V,орны,romperse
1953,reißen::V,plīst,romperse
1954,reißen::V,satrūkt,romperse
1955,versinken::V,вӧйны,hundirse
1956,versinken::V,grimt,hundirse
1957,versinken::V,nogrimt,hundirse
1958,vergehen::V,кольны,pasar
1959,vergehen::V,ордйыны,pasar
1960,vergehen::V,paiet,pasar
1961,erscheinen::V,петкӧдчыны,aparecer
1962,erscheinen::V,parādīties,aparecer
1963,verschwinden::V,бырны,desaparecer
1964,verschwinden::V,nozust,desaparecer
1965,sinken::V,вӧйны,bajar
1966,sinken::V,kristies,bajar
1967,abnehmen::V,чинны,decrecer
1968,abnehmen::V,чинны,disminuir
1969,abnehmen::V,noplakt,decrecer
1970,abnehmen::V,noplakt,disminuir
1971,abnehmen::V,mazināties,decrecer
1972,abnehmen::V,mazināties,disminuir
1973,zunehmen::V,содны,crecer
1974,zunehmen::V,содны,aumentar
1975,zunehmen::V,ыдждыны,crecer
1976,zunehmen::V,ыдждыны,aumentar
1977,zunehmen::V,pieaugt,crecer
1978,zunehmen::V,pieaugt,aumentar
1979,zunehmen::V,pieņemties,crecer
1980,zunehmen::V,pieņemties,aumentar
1981,steigen::V,лыбны,subir
1982,steigen::V,лыбны,ascender
1983,steigen::V,kāpt,subir
1984,steigen::V,kāpt,ascender
1985,wachsen::V,быдмыны,crecer
1986,wachsen::V,augt,crecer
1987,glänzen::V,югъявны,brillar
1988,glänzen::V,югъявны,resplandecer
1989,glänzen::V,дзирдавны,brillar
1990,glänzen::V,дзирдавны,resplandecer
1991,glänzen::V,zaigot,brillar
1992,glänzen::V,zaigot,resplandecer
1993,glänzen::V,laistīties,brillar
1994,glänzen::V,laistīties,resplandecer
1995,funkeln::V,югъявны,chispear
1996,funkeln::V,дзирдавны,chispear
1997,funkeln::V,mirdzēt,chispear
1998,funkeln::V,dzirkstēt,chispear
1999,lärmen::V,жувгыны,hacer ruido
2000,lärmen::V,ыугыны,hacer ruido
2001,lärmen::V,шумитны,hacer ruido
2002,lärmen::V,ālēties,hacer ruido
2003,lärmen::V,trokšņot,hacer ruido
2004,läuten::V,жургыны,sonar
2005,läuten::V,жургыны,repicar
2006,läuten::V,zvanīt,sonar
2007,läuten::V,zvanīt,repicar
2008,klingeln::V,звӧнитны,tocar el timbre
2009,klingeln::V,zvanīt,tocar el timbre
2010,klirren::V,гольскöдчыны,tintinear
2011,klirren::V,tinkšķēt,tintinear
2012,klirren::V,džinkstēt,tintinear
2013,brausen::V,буавны,zumbar
2014,brausen::V,krākt,zumbar
2015,brausen::V,brāzmot,zumbar
2016,rauschen::V,кышакывны,murmurar
2017,rauschen::V,šalkt,murmurar
2018,klingen::V,шыавны,sonar
2019,klingen::V,юргыны,sonar
2020,klingen::V,skanēt,sonar
2021,klingen::V,izklausīties,sonar
2022,bellen::V,увтны,ladrar
2023,bellen::V,riet,ladrar
2024,heulen::V,омлявны,ulular
2025,heulen::V,вурзавны,ulular
2026,heulen::V,kaukt,ulular
2027,heulen::V,gaudot,ulular
2028,blasen::V,пӧльтны,soplar
2029,blasen::V,pūst,soplar
2030,pfeifen::V,шутьлявны,silbar
2031,pfeifen::V,svilpt,silbar
2032,pfeifen::V,svilpot,silbar
2033,schreien::V,горзыны,gritar
2034,schreien::V,brēkt,gritar
2035,schreien::V,kliegt,gritar
2036,stöhnen::V,ымзыны,gemir
2037,stöhnen::V,vaidēt,gemir
2038,zittern::V,тіравны,temblar
2039,zittern::V,drebēt,temblar
2040,leben::V,овны,vivir
2041,leben::V,dzīvot,vivir
2042,geboren werden::V,чужны,nacer
2043,geboren werden::V,dzimt,nacer
2044,atmen::V,кашкыны,respirar
2045,atmen::V,пошиктыны,respirar
2046,atmen::V,elpot,respirar
2047,trinken::V,юны,beber
2048,trinken::V,dzert,beber
2049,essen::V,сёйны,comer
2050,essen::V,ēst,comer
2051,schlucken::V,ньылавны,tragar
2052,schlucken::V,rīt,tragar
2053,müde werden::V,мудзны,cansarse
2054,müde werden::V,мудзны,fatigarse
2055,müde werden::V,nokust,cansarse
2056,müde werden::V,nokust,fatigarse
2057,einschlafen::V,ланьтны,dormirse
2058,einschlafen::V,унмовсьны,dormirse
2059,einschlafen::V,iemigt,dormirse
2060,einschlafen::V,aizmigt,dormirse
2061,schlafen::V,узьны,dormir
2062,schlafen::V,gulēt,dormir
2063,aufwachen::V,садьмыны,despertarse
2064,aufwachen::V,mosties,despertarse
2065,aufstehen::V,чеччыны,levantarse
2066,aufstehen::V,celties,levantarse
2067,sich erholen::V,шойччыны,reposar
2068,sich erholen::V,шойччыны,descansar
2069,sich erholen::V,atžirgt,reposar
2070,sich erholen::V,atžirgt,descansar
2071,sich erholen::V,atpūsties,reposar
2072,sich erholen::V,atpūsties,descansar
2073,krank werden::V,висьмыны,caer enfermo
2074,krank werden::V,sasirgt,caer enfermo
2075,krank sein::V,висьны,estar enfermo
2076,krank sein::V,slimot,estar enfermo
2077,schmerzen::V,висьны,doler
2078,schmerzen::V,sāpēt,doler
2079,schmerzen::V,smelgt,doler
2080,husten::V,кызны,toser
2081,husten::V,klepot,toser
2082,genesen::V,бурдны,convalecer
2083,genesen::V,бурдны,restablecerse
2084,genesen::V,veseļoties,convalecer
2085,genesen::V,veseļoties,restablecerse
2086,sterben::V,кувны,morir
2087,sterben::V,mirt,morir
2088,sterben::V,nomirt,morir
2089,umkommen::V,кувны,perecer
2090,umkommen::V,apsprāgt,perecer
2091,umkommen::V,aiziet bojā,perecer
2092,sich bewegen::V,вӧрзьыны,moverse
2093,sich bewegen::V,virzīties,moverse
2094,sich rühren::V,вӧрны,rebullir
2095,sich rühren::V,вӧрӧдчыны,rebullir
2096,sich rühren::V,sagrozīties,rebullir
2097,sich erheben::V,сувтны,levantarse
2098,sich erheben::V,piecelties,levantarse
2099,sich setzen::V,пуксьыны,sentarse
2100,sich setzen::V,sēsties,sentarse
2101,hinfallen::V,усьны,caerse
2102,hinfallen::V,sabirt,caerse
2103,hinfallen::V,pakrist,caerse
2104,laufen::V,мyнны,andar
2105,laufen::V,iet,andar
2106,laufen::V,skraidīt,andar
2107,schreiten::V,восьлавны,proceder
2108,schreiten::V,soļot,proceder
2109,spazierengehen::V,гуляйтны,pasear
2110,spazierengehen::V,гуляйтны,pasearse
2111,spazierengehen::V,staigāt,pasear
2112,spazierengehen::V,staigāt,pasearse
2113,spazierengehen::V,pastaigāties,pasear
2114,spazierengehen::V,pastaigāties,pasearse
2115,eilen::V,тэрмасьны,correr prisa
2116,eilen::V,traukt,correr prisa
2117,sich beeilen::V,тэрмасьны,darse prisa
2118,sich beeilen::V,steigties,darse prisa
2119,sich beeilen::V,pasteigties,darse prisa
2120,sausen::V,тӧвзьыны,correr
2121,sausen::V,drāzt,correr
2122,sausen::V,brāzties,correr
2123,rennen::V,котӧртны,correr
2124,rennen::V,skriet,correr
2125,springen::V,чеччавны,saltar
2126,springen::V,lēkt,saltar
2127,klettern::V,кышасьны,trepar
2128,klettern::V,кышасьны,escalar
2129,klettern::V,кавшасьны,trepar
2130,klettern::V,кавшасьны,escalar
2131,klettern::V,kāpt,trepar
2132,klettern::V,kāpt,escalar
2133,klettern::V,rāpties,trepar
2134,klettern::V,rāpties,escalar
2135,schaukeln::V,гычасьны,bambolearse
2136,schaukeln::V,šūpoties,bambolearse
2137,schaukeln::V,zvalstīties,bambolearse
2138,kriechen::V,кыссьыны,reptar
2139,kriechen::V,кыссьыны,arrastrarse
2140,kriechen::V,līst,reptar
2141,kriechen::V,līst,arrastrarse
2142,kriechen::V,rāpot,reptar
2143,kriechen::V,rāpot,arrastrarse
2144,schwimmen::V,уявны,nadar
2145,schwimmen::V,peldēt,nadar
2146,tauchen::V,сунавны,bucear
2147,tauchen::V,сунавны,sumergirse
2148,tauchen::V,gremdēties,bucear
2149,tauchen::V,gremdēties,sumergirse
2150,rudern::V,пелысасьны,remar
2151,rudern::V,airēt,remar
2152,rudern::V,irties,remar
2153,fahren::V,мунны,ir
2154,fahren::V,braukt,ir
2155,fliegen::V,лэбны,volar
2156,fliegen::V,lidot,volar
2157,fliegen::V,laisties,volar
2158,gehen::V,мyнны,ir
2159,gehen::V,мyнны,andar
2160,gehen::V,iet,ir
2161,gehen::V,iet,andar
2162,weggehen::V,мунавны,irse
2163,weggehen::V,мунавны,marcharse
2164,weggehen::V,aiziet,irse
2165,weggehen::V,aiziet,marcharse
2166,abfahren::V,мӧдӧдчыны,salir
2167,abfahren::V,мӧдӧдчыны,partir
2168,abfahren::V,atiet,salir
2169,abfahren::V,atiet,partir
2170,abfahren::V,aizbraukt,salir
2171,abfahren::V,aizbraukt,partir
2172,anhalten::V,джӧмдыны,parar
2173,anhalten::V,джӧмдыны,pararse
2174,anhalten::V,apstāties,parar
2175,anhalten::V,apstāties,pararse
2176,hineingehen::V,пырны,entrar
2177,hineingehen::V,ieiet,entrar
2178,eintreten::V,пырны,entrar
2179,eintreten::V,ienākt,entrar
2180,kommen::V,воны,venir
2181,kommen::V,локны,venir
2182,kommen::V,nākt,venir
2183,ankommen::V,воны,llegar
2184,ankommen::V,локны,llegar
2185,ankommen::V,nonākt,llegar
2186,ankommen::V,ierasties,llegar
2187,zurückkommen::V,косны,volver
2188,zurückkommen::V,косны,regresar
2189,zurückkommen::V,бергӧдчыны,volver
2190,zurückkommen::V,бергӧдчыны,regresar
2191,zurückkommen::V,atgriezties,volver
2192,zurückkommen::V,atgriezties,regresar
2193,bleiben::V,кольны,quedarse
2194,bleiben::V,palikt,quedarse
2195,warten::V,виччысьны,esperar
2196,warten::V,gaidīt,esperar
2197,erwarten::V,виччысьны,esperar
2198,erwarten::V,sagaidīt,esperar
2199,suchen::V,корсьны,buscar
2200,suchen::V,meklēt,buscar
2201,finden::V,казявны,hallar
2202,finden::V,казявны,encontrar
2203,finden::V,rast,hallar
2204,finden::V,rast,encontrar
2205,finden::V,atrast,hallar
2206,finden::V,atrast,encontrar
2207,versuchen::V,заводитчывны,intentar
2208,versuchen::V,mēģināt,intentar
2209,vorbereiten::V,дасьтыны,preparar
2210,vorbereiten::V,gatavot,preparar
2211,vorbereiten::V,sagatavot,preparar
2212,lieben::V,радейтны,amar
2213,lieben::V,радейтны,querer
2214,lieben::V,mīlēt,amar
2215,lieben::V,mīlēt,querer
2216,mögen::V,радейтны,querer
2217,mögen::V,gribēties,querer
2218,lachen::V,серавны,reír
2219,lachen::V,серавлыны,reír
2220,lachen::V,smiet,reír
2221,lachen::V,smieties,reír
2222,rühren::V,нормӧдны,conmover
2223,rühren::V,aizgrābt,conmover
2224,weinen::V,бӧрдны,llorar
2225,weinen::V,raudāt,llorar
2226,schimpfen::V,видчыны,regañar
2227,schimpfen::V,rāties,regañar
2228,schimpfen::V,lamāties,regañar
2229,sich ärgern::V,скӧравны,enfadarse
2230,sich ärgern::V,īgt,enfadarse
2231,sich ärgern::V,pukoties,enfadarse
2232,sich ärgern::V,dusmoties,enfadarse
2233,sich fürchten::V,повны,tener miedo
2234,sich fürchten::V,bīties,tener miedo
2235,sich fürchten::V,baidīties,tener miedo
2236,fürchten::V,повны,temer
2237,fürchten::V,повны,tener miedo a
2238,fürchten::V,baidīties no,temer
2239,fürchten::V,baidīties no,tener miedo a
2240,fliehen::V,пышйыны,huir
2241,fliehen::V,bēgt,huir
2242,flüchten::V,пышйыны,escaparse
2243,flüchten::V,aizbēgt,escaparse
2244,sehen::V,аддзыны,ver
2245,sehen::V,redzēt,ver
2246,anschauen::V,видзӧдны,mirar
2247,anschauen::V,paraudzīties,mirar
2248,ansehen::V,видзӧдны,mirar
2249,ansehen::V,aplūkot,mirar
2250,hören::V,кывны,oír
2251,hören::V,dzirdēt,oír
2252,zuhören::V,кывзыны,escuchar
2253,zuhören::V,klausīties,escuchar
2254,probieren::V,видлыны,probar
2255,probieren::V,видлыны,degustar
2256,probieren::V,nogaršot,probar
2257,probieren::V,nogaršot,degustar
2258,riechen::V,чушкыны,oler
2259,riechen::V,ost,oler
2260,riechen::V,ostīt,oler
2261,fühlen::V,вежӧртны,sentir
2262,fühlen::V,гӧгӧрвоны,sentir
2263,fühlen::V,just,sentir
2264,fühlen::V,izjust,sentir
2265,scheinen::V,кажитчыны,parecer
2266,scheinen::V,šķist,parecer
2267,scheinen::V,likties,parecer
2268,zu sehen sein::V,тыдавны,poder verse
2269,zu sehen sein::V,parādīties,poder verse
2270,vernehmen::V,кывны,oír
2271,vernehmen::V,кывны,percibir
2272,vernehmen::V,saklausīt,oír
2273,vernehmen::V,saklausīt,percibir
2274,frieren::V,кынмыны,tener frío
2275,frieren::V,salt,tener frío
2276,tun::V,керны,hacer
2277,tun::V,darīt,hacer
2278,können::V,кужны,poder
2279,können::V,prast,poder
2280,wollen::V,кӧсйыны,querer
2281,wollen::V,gribēt,querer
2282,anfangen::V,заводитны,iniciar
2283,anfangen::V,пондыны,iniciar
2284,anfangen::V,sākt,iniciar
2285,anfangen::V,iesākt,iniciar
2286,beenden::V,помавны,acabar
2287,beenden::V,помавны,terminar
2288,beenden::V,beigt,acabar
2289,beenden::V,beigt,terminar
2290,beenden::V,pabeigt,acabar
2291,beenden::V,pabeigt,terminar
2292,aufhören::V,дугӧдны,cesar
2293,aufhören::V,pārtraukt,cesar
2294,gelingen::V,артмыны,salir bien
2295,gelingen::V,izdoties,salir bien
2296,geraten::V,сюрны,salir
2297,geraten::V,сюрны,dar resultado
2298,geraten::V,веськавны,salir
2299,geraten::V,веськавны,dar resultado
2300,geraten::V,veikties,salir
2301,geraten::V,veikties,dar resultado
2302,öffnen::V,восьтыны,abrir
2303,öffnen::V,atvērt,abrir
2304,öffnen::V,attaisīt,abrir
2305,schließen::V,пӧдлавны,cerrar
2306,schließen::V,slēgt,cerrar
2307,schließen::V,aizvērt,cerrar
2308,schließen::V,aiztaisīt,cerrar
2309,stellen::V,сувтӧдны,poner
2310,stellen::V,сувтӧдны,colocar
2311,stellen::V,likt,poner
2312,stellen::V,likt,colocar
