,Concept_ID,pl,hi
1463,behindern::V,utrudnić,रोकना
1464,behindern::V,przeszkadzać,रोकना
1465,verderben::V,zepsuć,ख़राब करना
1466,beschädigen::V,uszkodzić,नुक़सान पहुँचाना
1467,zerbrechen::V,złamać,तोड़ना
1468,zerreißen::V,drzeć,तोड़ना
1469,zerreißen::V,rozdzierać,तोड़ना
1470,zerstören::V,zniszczyć,नष्ट करना
1471,zerstören::V,zniszczyć,बरबाद करना
1472,verbrennen::V,spalić,जलाना
1473,geben::V,dać,देना
1474,reichen::V,podać,थमाना
1475,schenken::V,darować,भेंट देना
1476,versprechen::V,obiecać,वादा करना
1477,wünschen::V,życzyć,कामना करना
1478,loben::V,chwalić,तारीफ़ करना
1479,küssen::V,całować,चूमना
1480,wiegen::V,kołysać,झुलाना
1481,zudecken::V,przykryć,ढकना
1482,wecken::V,zbudzić,जगाना
1483,zeigen::V,pokazać,दिखाना
1484,führen::V,wieść,रास्ता दिखाना
1485,führen::V,prowadzić,रास्ता दिखाना
1486,lehren::V,uczyć,पढ़ाना
1487,unterrichten::V,nauczać,सिखाना
1488,aufziehen::V,wychować,पालना
1489,leiten::V,kierować,संचालन करना
1490,antreiben::V,popędzić,हड़बड़ाना
1491,lassen::V,zostawić,-आना
1492,lassen::V,zostawić,कराना
1493,einladen::V,zaprosić,बुलाना
1494,vereinigen::V,zjednoczyć,मिलाना
1495,vereinigen::V,zjednoczyć,संयुक्त करना
1496,besuchen::V,odwiedzić,मिलना से
1497,besuchen::V,odwiedzić,मिलने जाना से
1498,treffen::V,trafić,मिलना
1499,treffen::V,spotkać,मिलना
1500,sich versammeln::V,zebrać się,इकट्ठा होना
1501,sich versammeln::V,zgromadzić się,इकट्ठा होना
1502,spielen::V,grać,खेलना
1503,spielen::V,bawić się,खेलना
1504,singen::V,śpiewać,गाना
1505,tanzen::V,pląsać,नाचना
1506,tanzen::V,tańczyć,नाचना
1507,sich trennen::V,rozstać się,अलग होना
1508,verlassen::V,opuścić,छोड़ना
1509,retten::V,ocalić,बचाना
1510,retten::V,uratować,बचाना
1511,bewachen::V,pilnować,आँख रखना पर
1512,schützen::V,ochronić,रक्षा करना
1513,verteidigen::V,bronić,रक्षा करना
1514,sich schlagen::V,pobić się,हाथापाई करना
1515,schießen::V,strzelać,गोली मारना
1516,siegen::V,zwycziężyć,जीतना
1517,siegen::V,zwycziężyć,विजय पाना
1518,ärgern::V,gniewać,चिढ़ाना
1519,schlagen::V,bić,मारना
1520,schlagen::V,uderzyć,मारना
1521,treten::V,kopnąć,ठोकर मारना
1522,stechen::V,ukłuć,भेदना
1523,stechen::V,ukłuć,भोंकना
1524,stoßen::V,popchnąć,धक्का देना
1525,stoßen::V,popchnąć,झटका देना
1526,stehlen::V,ukraść,चोरी करना
1527,stören::V,zakłócić,बुरा लगना
1528,stören::V,przeszkodzić,बुरा लगना
1529,belästigen::V,dokuczać,तंग करना
1530,verbergen::V,ukryć,लुकाना
1531,täuschen::V,łudzić,धोखा देना
1532,betrügen::V,oszukać,धोखा देना
1533,töten::V,zabić,मारना
1534,töten::V,zabić,मार डालना
1535,wohnen::V,mieszkać,रहना
1536,arbeiten::V,pracować,काम करना
1537,sammeln::V,zebrać,जमा करना
1538,pflücken::V,zerwać,चुनना
1539,pflücken::V,zerwać,तोड़ना
1540,jagen::V,polować,आखेट करना
1541,jagen::V,polować,शिकार करना
1542,fischen::V,łowić ryby,मछली पकड़ना
1543,fassen::V,złapać,पकड़ना
1544,hüten::V,paść,चराना
1545,treiben::V,pędzić,हाँकना
1546,anbinden::V,przywiązać,बाँधना
1547,füttern::V,karmić,खिलाना
1548,melken::V,doić,दुहना
1549,hacken::V,rąbać,काटना
1550,gießen::V,lać,सींचना
1551,gießen::V,podlać,सींचना
1552,reifen::V,dojrzeć,पकना
1553,zubereiten::V,przyrządzić,पकाना
1554,kochen::V,gotować,पकाना
1555,kochen::V,gotować,राँधना
1556,backen::V,piec,पकाना
1557,braten::V,piec,तलना
1558,braten::V,piec,भूनना
1559,braten::V,smażyć,तलना
1560,braten::V,smażyć,भूनना
1561,umrühren::V,przemieszać,फेंटना
1562,stricken::V,dziać,बुनना
1563,nähen::V,szyć,सीना
1564,färben::V,pofarbować,रँगना
1565,reinigen::V,oczyścić,साफ़ करना
1566,reinigen::V,oczyścić,शुद्ध करना
1567,waschen::V,prać,धोना
1568,abwischen::V,obetrzeć,पोंछ्ना
1569,spülen::V,płukać,माँजना
1570,spülen::V,płukać,खँगालना
1571,fegen::V,zamiatać,बुहारना
1572,kehren::V,zamieść,झाड़ना
1573,baden::V,kąpać się,स्नान करना
1574,sich waschen::V,myć się,नहाना
1575,sich waschen::V,myć się,हाथ-मुँह धोना
1576,ausziehen::V,zdjąć,उतारना
1577,anziehen::V,włożyć,पहनना
1578,sich anziehen::V,ubrać się,कपड़े पहनना
1579,kämmen::V,uczesać,कंघी करना
1580,schmücken::V,ozdabiać,सजाना
1581,schmücken::V,ozdabiać,सँवारना
1582,sagen::V,powiedzieć,कहना
1583,sagen::V,powiedzieć,बताना
1584,sprechen::V,mówić,बोलना
1585,reden::V,mówić,बोलना
1586,reden::V,mówić,बात करना
1587,sich unterhalten::V,rozmawiać,बात करना
1588,sich unterhalten::V,rozmawiać,बातचीत करना
1589,fragen::V,zapytać,पूछ्ना
1590,fragen::V,zapytać,प्रश्न करना
1591,bitten::V,prosić,माँगना से
1592,erzählen::V,opowiedzieć,बताना
1593,mitteilen::V,zawiadomić o,ख़बर देना
1594,mitteilen::V,zawiadomić o,सूचना देना
1595,nennen::V,nazwać,नाम देना
1596,rufen::V,wołać,बुलाना
1597,prahlen::V,chełpić się,शेख़ी बघारना
1598,übersetzen::V,tłumaczyć,अनुवाद करना
1599,denken::V,myśleć,सोचना
1600,glauben::V,sądzić,विश्वास करना
1601,glauben::V,wierzyć,विश्वास करना
1602,bemerken::V,zauważyć,ध्यान देना पर
1603,erkennen::V,poznać,पहचानना
1604,begreifen::V,zrozumieć,समझना
1605,verstehen::V,rozumieć,सुनना
1606,verstehen::V,dosłyszeć,सुनना
1607,lernen::V,uczyć się,पढ़ना
1608,wissen::V,wiedzieć,जानना
1609,wissen::V,wiedzieć,मालूम होना
1610,sich erinnern an::V,przypomnieć sobie,याद करना
1611,vergessen::V,zapomnieć,भूलना
1612,vergessen::V,zapomnieć,बिसारना
1613,messen::V,mierzyć,नापना
1614,zählen::V,liczyć,गिनना
1615,rechnen::V,rachować,गणना करना
1616,rechnen::V,rachować,हिसाब करना
1617,lesen::V,czytać,पढ़ना
1618,malen::V,malować,कींचना
1619,zeichnen::V,rysować,चित्र कींचना
1620,schreiben::V,pisać,लिखना
1621,besitzen::V,posiadać,मालिक होना
1622,besitzen::V,posiadać,स्वामी होना
1623,kaufen::V,kupić,ख़रीदना
1624,verkaufen::V,sprzedać,बेचना
1625,bezahlen::V,zapłacić,चुकाना
1626,bezahlen::V,zapłacić,अदा करना
1627,zahlen::V,płacić,अदा करना
1628,beherrschen::V,opanować,शासन करना पर
1629,ertragen::V,znieść,सहना
