,Concept_ID,tr,it
1551,zählen::V,saymak,contare
1552,rechnen::V,hesap etmek,contare
1553,rechnen::V,hesap etmek,calcolare
1554,lesen::V,okumak,lèggere
1555,malen::V,resmini yapmak,dipìngere
1556,zeichnen::V,çizmek,disegnare
1557,schreiben::V,yazmak,scrìvere
1558,besitzen::V,haiz olmak,possedere
1559,besitzen::V,sahip olmak,possedere
1560,kaufen::V,almak,comprare
1561,kaufen::V,almak,acquistare
1562,verkaufen::V,satmak,vendere
1563,bezahlen::V,ödemek,pagare
1564,zahlen::V,ödemek,pagare
1565,beherrschen::V,hâkim olmak,dominare
1566,ertragen::V,dayanmak,sopportare
1567,ertragen::V,katlanmak,sopportare
