,Concept_ID,se,he
4110,richtig::A,riekta,נכון
4111,richtig::A,vuoi'gâ,נכון
4112,richtig::A,vuõiǥâs,נכון
4113,richtig::A,вӯййк,נכון
4114,richtig::A,вӯйкэсс,נכון
4115,schlimm::A,nåake,רע
4116,schlimm::A,bahá,רע
4117,schlimm::A,vearrái,רע
4118,schlimm::A,niev'ri,רע
4119,schlimm::A,neu´rr,רע
4120,schlimm::A,ню̄э̄зесь,רע
4121,wahr::A,saetnies,אמתי
4122,wahr::A,sádnes,אמתי
4123,wahr::A,duohta,אמתי
4124,wahr::A,tuotâ,אמתי
4125,wahr::A,tuõtt,אמתי
4126,wahr::A,вӯйкас,אמתי
4127,alt::A,båeries,ישן
4128,alt::A,oames,ישן
4129,alt::A,boaris,ישן
4130,alt::A,uámis,ישן
4131,alt::A,vuä´mes,ישן
4132,alt::A,вуэммь,ישן
4133,neu::A,orre,חדש
4134,neu::A,ådås,חדש
4135,neu::A,ođas,חדש
4136,neu::A,uuđâs,חדש
4137,neu::A,oođâs,חדש
4138,neu::A,о̄дт,חדש
4139,ehemalig::A,evtebe,לשעבר
4140,ehemalig::A,åvdep,לשעבר
4141,ehemalig::A,dološ,לשעבר
4142,ehemalig::A,oovdiš,לשעבר
4143,ehemalig::A,tuâl'jõž,לשעבר
4144,ehemalig::A,туллъя,לשעבר
4145,ehemalig::A,э̄ввтлэсь,לשעבר
4146,alt[Lebewesen]::A,voeres,זקן
4147,alt[Lebewesen]::A,vuoras,זקן
4148,alt[Lebewesen]::A,boares,זקן
4149,alt[Lebewesen]::A,vuoras,זקן
4150,alt[Lebewesen]::A,puáris,זקן
4151,alt[Lebewesen]::A,puä´res,זקן
4152,alt[Lebewesen]::A,пуэресь,זקן
4153,jung::A,noere,צעיר
4154,jung::A,nuorra,צעיר
4155,jung::A,nuorra,צעיר
4156,jung::A,nuoṛâ,צעיר
4157,jung::A,nuõrr,צעיר
4158,jung::A,нӯрр,צעיר
4159,arm::A,giefies,עני
4160,arm::A,hædjo,עני
4161,arm::A,geafi,עני
4162,arm::A,kevhi,עני
4163,arm::A,ǩeeu´h,עני
4164,arm::A,ва̄йваш,עני
4165,reich::A,ræjhkoes,עשיר
4166,reich::A,boanndá,עשיר
4167,reich::A,rikkis,עשיר
4168,reich::A,riges,עשיר
4169,reich::A,ree´ǧǧes,עשיר
4170,reich::A,ва̄птэк,עשיר
4171,bekannt::A,åehpies,ידוע
4172,bekannt::A,oahpes,ידוע
4173,bekannt::A,dieđus,ידוע
4174,bekannt::A,uápis,ידוע
4175,bekannt::A,tuubdâs,ידוע
4176,bekannt::A,toobdâs,ידוע
4177,bekannt::A,томтас,ידוע
4178,berühmt::A,byögke,מפרסם
4179,berühmt::A,mihtos,מפרסם
4180,berühmt::A,beakkán,מפרסם
4181,berühmt::A,beakkálmas,מפרסם
4182,berühmt::A,mááinuh,מפרסם
4183,berühmt::A,peeggâlm,מפרסם
4184,berühmt::A,snäätnai,מפרסם
4185,berühmt::A,куллъей,מפרסם
4186,fremd::A,ammes,זר
4187,fremd::A,amás,זר
4188,fremd::A,vieres,זר
4189,fremd::A,amas,זר
4190,fremd::A,vie'res,זר
4191,fremd::A,puigâ,זר
4192,fremd::A,vee´res,זר
4193,fremd::A,е̄ххк,זר
4194,fremd::A,вӣресь,זר
4195,verschieden::A,ovmese,שונה
4196,verschieden::A,moattelágásj,שונה
4197,verschieden::A,iesjgeŋgalágásj,שונה
4198,verschieden::A,eará,שונה
4199,verschieden::A,eresláván,שונה
4200,verschieden::A,jee´res,שונה
4201,verschieden::A,jee´resnallšem,שונה
4202,verschieden::A,югке,שונה
4203,verschieden::A,югкеналшэм,שונה
4204,nah::A,gietskies,קרוב
4205,nah::A,lahka,קרוב
4206,nah::A,lagas,קרוב
4207,nah::A,a'ldemuš,קרוב
4208,nah::A,âlddlõs,קרוב
4209,nah::A,альтэсь,קרוב
4210,fern::A,gahkese,רחוק
4211,fern::A,guhkken,רחוק
4212,fern::A,gáiddus,רחוק
4213,fern::A,kuhás,רחוק
4214,fern::A,ku´ǩes,רחוק
4215,fern::A,туммплэсь,רחוק
4216,linker::A,gårroeh,שמאלי
4217,linker::A,gåro,שמאלי
4218,linker::A,gurut,שמאלי
4219,linker::A,čižet,שמאלי
4220,linker::A,či´ǯǯ,שמאלי
4221,linker::A,чинч,שמאלי
4222,rechter::A,åelkies,ימין
4223,rechter::A,oalges,ימין
4224,rechter::A,olgeš,ימין
4225,rechter::A,uál'gis,ימין
4226,rechter::A,vuõiǥâs,ימין
4227,rechter::A,вуэлькесь,ימין
4228,anderer::A,jeatjebe,אחר
4229,anderer::A,nubbe,אחר
4230,anderer::A,eará,אחר
4231,anderer::A,nubbi,אחר
4232,anderer::A,nubbe,אחר
4233,anderer::A,nu´bb,אחר
4234,anderer::A,jee´res,אחר
4235,anderer::A,мудта,אחר
4236,anderer::A,е̄ресь,אחר
4237,erster::A,voestes,ראשון
4238,erster::A,vuostasj,ראשון
4239,erster::A,vuosttaš,ראשון
4240,erster::A,vuos'muš,ראשון
4241,erster::A,vuõs's,ראשון
4242,erster::A,õõu´dmõs,ראשון
4243,erster::A,авьтмусс,ראשון
4244,zweiter::A,mubpie,שני
4245,zweiter::A,nubbe,שני
4246,zweiter::A,nubbi,שני
4247,zweiter::A,nubbe,שני
4248,zweiter::A,nu´bb,שני
4249,zweiter::A,ныммьп,שני
4250,dritter::A,gåalmede,שלישי
4251,dritter::A,goalmát,שלישי
4252,dritter::A,goalmmát,שלישי
4253,dritter::A,kuálmád,שלישי
4254,dritter::A,kuälmad,שלישי
4255,dritter::A,кӯа̄ллмант,שלישי
4256,letzter::A,minngemes,אחרון
4257,letzter::A,maŋemus,אחרון
4258,letzter::A,maŋimus,אחרון
4259,letzter::A,majemuš,אחרון
4260,letzter::A,mââi´mõs,אחרון
4261,letzter::A,маӈьмусс,אחרון
4262,allein::ADV,oktegh,לבד
4263,allein::ADV,oktegimse,לבד
4264,allein::ADV,oktebisnie,לבד
4265,allein::ADV,aktu,לבד
4266,allein::ADV,okto,לבד
4267,allein::ADV,ohtuu,לבד
4268,allein::ADV,õhttu,לבד
4269,allein::ADV,о̄ххтэ,לבד
4270,zusammen::ADV,ektine,ביחד
4271,zusammen::ADV,ektesne,ביחד
4272,zusammen::ADV,tjåenghkesne,ביחד
4273,zusammen::ADV,siegen,ביחד
4274,zusammen::ADV,oktan,ביחד
4275,zusammen::ADV,ovttas,ביחד
4276,zusammen::ADV,čoahkis,ביחד
4277,zusammen::ADV,oovtâst,ביחד
4278,zusammen::ADV,õõutsââ´jest,ביחד
4279,zusammen::ADV,аххтан,ביחד
4280,zusammen::ADV,эфтэсьт,ביחד
4281,lange::ADV,guhkiem,הרבה זמן
4282,lange::ADV,guhkev,הרבה זמן
4283,lange::ADV,mælggadav,הרבה זמן
4284,lange::ADV,guhká,הרבה זמן
4285,lange::ADV,kuhe,הרבה זמן
4286,lange::ADV,kuhháá,הרבה זמן
4287,lange::ADV,kuu´ǩǩ,הרבה זמן
4288,lange::ADV,кугкь,הרבה זמן
4289,plötzlich::ADV,faahketji,לפתע
4290,plötzlich::ADV,faahketji,פתאום
4291,plötzlich::ADV,hæhkkat,לפתע
4292,plötzlich::ADV,hæhkkat,פתאום
4293,plötzlich::ADV,fáhkkestaga,לפתע
4294,plötzlich::ADV,fáhkkestaga,פתאום
4295,plötzlich::ADV,fakkist,לפתע
4296,plötzlich::ADV,fakkist,פתאום
4297,plötzlich::ADV,kruu´ta,לפתע
4298,plötzlich::ADV,kruu´ta,פתאום
4299,plötzlich::ADV,а̄йнханна,לפתע
4300,plötzlich::ADV,а̄йнханна,פתאום
4301,sofort::ADV,dallegh,מיד
4302,sofort::ADV,dalá,מיד
4303,sofort::ADV,dalánagi,מיד
4304,sofort::ADV,dakkavide,מיד
4305,sofort::ADV,dakkaviđe,מיד
4306,sofort::ADV,tállán,מיד
4307,sofort::ADV,naraaz,מיד
4308,sofort::ADV,атть,מיד
4309,später::ADV,mænngan ,לאחר זמן
4310,später::ADV,mænngan ,יותר מאחר
4311,später::ADV,maŋŋebut,לאחר זמן
4312,später::ADV,maŋŋebut,יותר מאחר
4313,später::ADV,maŋŋel,לאחר זמן
4314,später::ADV,maŋŋel,יותר מאחר
4315,später::ADV,maŋ̣eláá,לאחר זמן
4316,später::ADV,maŋ̣eláá,יותר מאחר
4317,später::ADV,mâ´ŋŋlakast,לאחר זמן
4318,später::ADV,mâ´ŋŋlakast,יותר מאחר
4319,später::ADV,маӈӈа,לאחר זמן
4320,später::ADV,маӈӈа,יותר מאחר
4321,jetzt::ADV,daelie,עכשיו
4322,jetzt::ADV,dal,עכשיו
4323,jetzt::ADV,dal,עכשיו
4324,jetzt::ADV,tääl,עכשיו
4325,jetzt::ADV,ââ´n,עכשיו
4326,jetzt::ADV,атть,עכשיו
4327,heute::ADV,daenbien,היום
4328,heute::ADV,uddni,היום
4329,heute::ADV,odne,היום
4330,heute::ADV,onne,היום
4331,heute::ADV,tä´bbe,היום
4332,heute::ADV,та̄ррьм,היום
4333,morgen::ADV,jirreden,מחר
4334,morgen::ADV,idet,מחר
4335,morgen::ADV,ihttin,מחר
4336,morgen::ADV,itten,מחר
4337,morgen::ADV,jâđđa,מחר
4338,morgen::ADV,янта,מחר
4339,bald::ADV,varke,בקרוב
4340,bald::ADV,ruvva,בקרוב
4341,bald::ADV,farga,בקרוב
4342,bald::ADV,vorgâ,בקרוב
4343,bald::ADV,sõrgg,בקרוב
4344,bald::ADV,вэхтэнне,בקרוב
4345,dann::ADV,die,אחר-כך
4346,dann::ADV,dalloj,אחר-כך
4347,dann::ADV,de,אחר-כך
4348,dann::ADV,te,אחר-כך
4349,dann::ADV,de,אחר-כך
4350,dann::ADV,teä,אחר-כך
4351,dann::ADV,â´tte,אחר-כך
4352,dann::ADV,те,אחר-כך
4353,gestern::ADV,jååktan,אתמול
4354,gestern::ADV,iektu,אתמול
4355,gestern::ADV,ikte,אתמול
4356,gestern::ADV,jieh't,אתמול
4357,gestern::ADV,jåhtta,אתמול
4358,gestern::ADV,яххта,אתמול
4359,einst::ADV,dejpeli,לפנים
4360,einst::ADV,åvdebut,לפנים
4361,einst::ADV,áigi,לפנים
4362,einst::ADV,dolin,לפנים
4363,einst::ADV,tovle,לפנים
4364,einst::ADV,tuu´l,לפנים
4365,einst::ADV,э̄ххьтэшьт,לפנים
4366,damals::ADV,aejkien,אז
4367,damals::ADV,dalloj,אז
4368,damals::ADV,dalle,אז
4369,damals::ADV,talle,אז
4370,damals::ADV,te´l,אז
4371,damals::ADV,teä´l,אז
4372,damals::ADV,танна,אז
4373,danach::ADV,mïnngesne,אחר-כך
4374,danach::ADV,dan maŋŋela,אחר-כך
4375,danach::ADV,maŋŋil,אחר-כך
4376,danach::ADV,das maŋŋá,אחר-כך
4377,danach::ADV,maŋ̣a,אחר-כך
4378,danach::ADV,mâ´ŋŋlest,אחר-כך
4379,danach::ADV,маӈӈа,אחר-כך
4380,vorher::ADV,aarebi,לפני זה
4381,vorher::ADV,åvddål,לפני זה
4382,vorher::ADV,árat,לפני זה
4383,vorher::ADV,ovdâl,לפני זה
4384,vorher::ADV,ouddâl,לפני זה
4385,vorher::ADV,а̄йка,לפני זה
4386,zuerst::ADV,voestegh,קדם
4387,zuerst::ADV,álgon,קדם
4388,zuerst::ADV,vuos,קדם
4389,zuerst::ADV,vuohččan,קדם
4390,zuerst::ADV,vuoč'čin,קדם
4391,zuerst::ADV,vuõ´ste,קדם
4392,zuerst::ADV,vuõs'smõõssân,קדם
4393,zuerst::ADV,э̄ввтла,קדם
4394,zuerst::ADV,э̄ввтэль,קדם
4395,einmal::ADV,ikth,פעם
4396,einmal::ADV,akti,פעם
4397,einmal::ADV,okte,פעם
4398,einmal::ADV,ohtii,פעם
4399,einmal::ADV,kojo,פעם
4400,einmal::ADV,måttmešt,פעם
4401,einmal::ADV,э̄фт вэ̄рр,פעם
4402,manchmal::ADV,muvhtene,לפעמים
4403,manchmal::ADV,muhttijn,לפעמים
4404,manchmal::ADV,duolla dálla,לפעמים
4405,manchmal::ADV,muhtumin,לפעמים
4406,manchmal::ADV,kuásnii,לפעמים
4407,manchmal::ADV,måttmešt,לפעמים
4408,manchmal::ADV,kuä´ss-ne,לפעמים
4409,manchmal::ADV,мудта вэ̄р,לפעמים
4410,oft::ADV,daamtaj,לעתים קרובות
4411,oft::ADV,álu,לעתים קרובות
4412,oft::ADV,ábaj,לעתים קרובות
4413,oft::ADV,dájvvá,לעתים קרובות
4414,oft::ADV,dávjá,לעתים קרובות
4415,oft::ADV,távjá,לעתים קרובות
4416,oft::ADV,täujja,לעתים קרובות
4417,oft::ADV,то̄а̄ййв,לעתים קרובות
4418,immer::ADV,iktesth,תמיד
4419,immer::ADV,eejnegen,תמיד
4420,immer::ADV,agev,תמיד
4421,immer::ADV,álo,תמיד
4422,immer::ADV,ain,תמיד
4423,immer::ADV,ovttuu,תמיד
4424,immer::ADV,pâi,תמיד
4425,immer::ADV,пай,תמיד
4426,niemals::ADV,ij gåessie,אף פעם
4427,niemals::ADV,ij goassak,אף פעם
4428,niemals::ADV,ij ihkenis,אף פעם
4429,niemals::ADV,ii goassege,אף פעם
4430,niemals::ADV,ij kuás'sin,אף פעם
4431,niemals::ADV,ij ni kuä´ss,אף פעם
4432,niemals::ADV,эйй никуэссь,אף פעם
4433,hier::ADV,daagkoe,כאן
4434,hier::ADV,dála,כאן
4435,hier::ADV,dánna,כאן
4436,hier::ADV,dá,כאן
4437,hier::ADV,dás,כאן
4438,hier::ADV,taa,כאן
4439,hier::ADV,tää,כאן
4440,hier::ADV,ta´ltte,כאן
4441,hier::ADV,тала,כאן
4442,hier::ADV,тэста,כאן
4443,hierhin::ADV,diekie,פה
4444,hierhin::ADV,dási,פה
4445,hierhin::ADV,diehki,פה
4446,hierhin::ADV,deike,פה
4447,hierhin::ADV,teehi,פה
4448,hierhin::ADV,tii´ǩ,פה
4449,hierhin::ADV,тӣге,פה
4450,von hier::ADV,daebpede,מפה
4451,von hier::ADV,dássta,מפה
4452,von hier::ADV,dáppelt,מפה
4453,von hier::ADV,dáppe,מפה
4454,von hier::ADV,tástán,מפה
4455,von hier::ADV,tääiǥ,מפה
4456,von hier::ADV,tääi´ben,מפה
4457,von hier::ADV,тэста,מפה
4458,dort::ADV,dagkoe,שם
4459,dort::ADV,dale,שם
4460,dort::ADV,dakko,שם
4461,dort::ADV,tuo,שם
4462,dort::ADV,tovben,שם
4463,dort::ADV,to´ben,שם
4464,dort::ADV,тёллэ,שם
4465,dort::ADV,тамьпе,שם
4466,dorthin::ADV,dahkoe,שם
4467,dorthin::ADV,dåhku,שם
4468,dorthin::ADV,dohko,שם
4469,dorthin::ADV,diehko,שם
4470,dorthin::ADV,tuohu,שם
4471,dorthin::ADV,tok,שם
4472,dorthin::ADV,tok-aa,שם
4473,dorthin::ADV,то̄гэ,שם
4474,vorwärts::ADV,fraamme,קדימה
4475,vorwärts::ADV,åvddån,קדימה
4476,vorwärts::ADV,ovddas,קדימה
4477,vorwärts::ADV,oovdâs,קדימה
4478,vorwärts::ADV,ooudâs,קדימה
4479,vorwärts::ADV,ooudårra,קדימה
4480,vorwärts::ADV,эвтэс,קדימה
4481,rückwärts::ADV,mænngese,לאחור
4482,rückwärts::ADV,ruoptobadáj,לאחור
4483,rückwärts::ADV,maŋás,לאחור
4484,rückwärts::ADV,majaskulij,לאחור
4485,rückwärts::ADV,mââjas,לאחור
4486,rückwärts::ADV,mâ´ŋŋla,לאחור
4487,rückwärts::ADV,мо̄а̄з,לאחור
4488,rückwärts::ADV,мо̄а̄ст,לאחור
4489,zurück::ADV,bååstede,בחזרה
4490,zurück::ADV,bååstede,אחורנית
4491,zurück::ADV,ruoptus,בחזרה
4492,zurück::ADV,ruoptus,אחורנית
4493,zurück::ADV,maŋus,בחזרה
4494,zurück::ADV,maŋus,אחורנית
4495,zurück::ADV,ruoktot,בחזרה
4496,zurück::ADV,ruoktot,אחורנית
4497,zurück::ADV,maassâd,בחזרה
4498,zurück::ADV,maassâd,אחורנית
4499,zurück::ADV,vä´st,בחזרה
4500,zurück::ADV,vä´st,אחורנית
4501,zurück::ADV,mååusat,בחזרה
4502,zurück::ADV,mååusat,אחורנית
4503,zurück::ADV,мо̄а̄з,בחזרה
4504,zurück::ADV,мо̄а̄з,אחורנית
4505,zurück::ADV,мо̄а̄ст,בחזרה
4506,zurück::ADV,мо̄а̄ст,אחורנית
4507,unten::ADV,vuelnie,למטה
4508,unten::ADV,vuollen,למטה
4509,unten::ADV,vuollin,למטה
4510,unten::ADV,vyellin,למטה
4511,unten::ADV,vue´llen,למטה
4512,unten::ADV,вӯлльн,למטה
4513,hinab::ADV,våålese,למטה
4514,hinab::ADV,vuolus,למטה
4515,hinab::ADV,vulos,למטה
4516,hinab::ADV,vuá'lás,למטה
4517,hinab::ADV,vuâlas,למטה
4518,hinab::ADV,валас,למטה
4519,oben::ADV,bijjene,מעל
4520,oben::ADV,bijjene,למעלה
4521,oben::ADV,baddjen,מעל
4522,oben::ADV,baddjen,למעלה
4523,oben::ADV,badjin,מעל
4524,oben::ADV,badjin,למעלה
4525,oben::ADV,paijeen,מעל
4526,oben::ADV,paijeen,למעלה
4527,oben::ADV,pâ´jjen,מעל
4528,oben::ADV,pâ´jjen,למעלה
4529,oben::ADV,tunââ´lmest,מעל
4530,oben::ADV,tunââ´lmest,למעלה
4531,oben::ADV,пайенҍ,מעל
4532,oben::ADV,пайенҍ,למעלה
4533,hinauf::ADV,bæjjese,למעלה
4534,hinauf::ADV,bajás,למעלה
4535,hinauf::ADV,bajás,למעלה
4536,hinauf::ADV,pajas,למעלה
4537,hinauf::ADV,pââjas,למעלה
4538,hinauf::ADV,пайяс,למעלה
4539,überall::ADV,gaajhkene lehkesne,בכל מקום
4540,überall::ADV,juohkka sajen,בכל מקום
4541,überall::ADV,juohke sajis,בכל מקום
4542,überall::ADV,jya'hisaajeest,בכל מקום
4543,überall::ADV,vee´zz,בכל מקום
4544,überall::ADV,pukvee´zz,בכל מקום
4545,überall::ADV,пугквесь,בכל מקום
4546,nicht::ADV,ij,לא
4547,nicht::ADV,ij,לא
4548,nicht::ADV,ii,לא
4549,nicht::ADV,ij,לא
4550,nicht::ADV,ij,לא
4551,nicht::ADV,эйй,לא
4552,ein wenig::ADV,ånnetje,קצת
4553,ein wenig::ADV,ahtjetje,קצת
4554,ein wenig::ADV,binná,קצת
4555,ein wenig::ADV,veahá,קצת
4556,ein wenig::ADV,ucánjii,קצת
4557,ein wenig::ADV,occanj,קצת
4558,ein wenig::ADV,simmna,קצת
4559,ein wenig::ADV,сада,קצת
4560,ein wenig::ADV,садаматта,קצת
4561,kaum::ADV,jallan,בקשי
4562,kaum::ADV,vánet,בקשי
4563,kaum::ADV,báljo,בקשי
4564,kaum::ADV,illá,בקשי
4565,kaum::ADV,illvaa,בקשי
4566,kaum::ADV,мале,בקשי
4567,kaum::ADV,элэлэ,בקשי
4568,sehr::ADV,sagk,מאוד
4569,sehr::ADV,riek,מאוד
4570,sehr::ADV,sieldes,מאוד
4571,sehr::ADV,hui,מאוד
4572,sehr::ADV,ollu,מאוד
4573,sehr::ADV,čuuvtij,מאוד
4574,sehr::ADV,sami,מאוד
4575,sehr::ADV,čuu´t,מאוד
4576,sehr::ADV,пэре,מאוד
4577,sehr::ADV,чофта,מאוד
4578,so::ADV,numhtie,כך
4579,so::ADV,numhtie,ככה
4580,so::ADV,nav,כך
4581,so::ADV,nav,ככה
4582,so::ADV,nuov,כך
4583,so::ADV,nuov,ככה
4584,so::ADV,nåv,כך
4585,so::ADV,nåv,ככה
4586,so::ADV,nu,כך
4587,so::ADV,nu,ככה
4588,so::ADV,näävt,כך
4589,so::ADV,näävt,ככה
4590,so::ADV,de,כך
4591,so::ADV,de,ככה
4592,so::ADV,nu´t,כך
4593,so::ADV,nu´t,ככה
4594,so::ADV,nääi´t,כך
4595,so::ADV,nääi´t,ככה
4596,so::ADV,те̄льнэ,כך
4597,so::ADV,те̄льнэ,ככה
4598,noch::ADV,annje,עוד
4599,noch::ADV,annje,עדין
4600,noch::ADV,ájn,עוד
4601,noch::ADV,ájn,עדין
4602,noch::ADV,vilá,עוד
4603,noch::ADV,vilá,עדין
4604,noch::ADV,ain,עוד
4605,noch::ADV,ain,עדין
4606,noch::ADV,vela,עוד
4607,noch::ADV,vela,עדין
4608,noch::ADV,võl,עוד
4609,noch::ADV,võl,עדין
4610,noch::ADV,veâl,עוד
4611,noch::ADV,veâl,עדין
4612,noch::ADV,вя̄л,עוד
4613,noch::ADV,вя̄л,עדין
4614,nur::ADV,ajve,רק
4615,nur::ADV,barre,רק
4616,nur::ADV,dåssjå,רק
4617,nur::ADV,dušše,רק
4618,nur::ADV,váá,רק
4619,nur::ADV,pâi,רק
4620,nur::ADV,leša,רק
4621,nur::ADV,tåå´lǩ,רק
4622,nur::ADV,лэша,רק
4623,nur::ADV,лышшэ,רק
4624,schon::ADV,joe,כבר
4625,schon::ADV,juo,כבר
4626,schon::ADV,juo,כבר
4627,schon::ADV,juo,כבר
4628,schon::ADV,ju´n,כבר
4629,schon::ADV,ё,כבר
4630,wieder::ADV,vihth,שוב
4631,wieder::ADV,aajmoen,שוב
4632,wieder::ADV,vas,שוב
4633,wieder::ADV,ådåsis,שוב
4634,wieder::ADV,fas,שוב
4635,wieder::ADV,vuot,שוב
4636,wieder::ADV,vest,שוב
4637,wieder::ADV,däs,שוב
4638,wieder::ADV,e´pet,שוב
4639,wieder::ADV,аввта,שוב
4640,wieder::ADV,о̄дтсэ,שוב
4641,vor::PRP,åvteste,מול
4642,vor::PRP,ålggolin,מול
4643,vor::PRP,ovddas,מול
4644,vor::PRP,oovdâst,מול
4645,vor::PRP,ooudâst,מול
4646,vor::PRP,авьтэмьбе̄лльт,מול
4647,hinter::PRP,duekesne,מאחורי
4648,hinter::PRP,duogen,מאחורי
4649,hinter::PRP,maŋŋelin,מאחורי
4650,hinter::PRP,maŋil,מאחורי
4651,hinter::PRP,duogás,מאחורי
4652,hinter::PRP,tyeḥin,מאחורי
4653,hinter::PRP,tue´ǩǩen,מאחורי
4654,hinter::PRP,маӈельт,מאחורי
4655,unter::PRP,nuelesne,מתחת
4656,unter::PRP,vuolen,מתחת
4657,unter::PRP,vuolde,מתחת
4658,unter::PRP,vyel'ni,מתחת
4659,unter::PRP,vue´llen,מתחת
4660,unter::PRP,вӯлльнҍ,מתחת
4661,durch::PRP,vieken,דרך
4662,durch::PRP,tjadá,דרך
4663,durch::PRP,-rájge,דרך
4664,durch::PRP,čađa,דרך
4665,durch::PRP,čoođâ,דרך
4666,durch::PRP,čõõđ,דרך
4667,durch::PRP,pääi´ǩ,דרך
4668,durch::PRP,че̄д,דרך
4669,neben::PRP,baaltese,ליד
4670,neben::PRP,baaltese,על-יד
4671,neben::PRP,báldan,ליד
4672,neben::PRP,báldan,על-יד
4673,neben::PRP,bálddas,ליד
4674,neben::PRP,bálddas,על-יד
4675,neben::PRP,paaldâst,ליד
4676,neben::PRP,paaldâst,על-יד
4677,neben::PRP,paaldâst,ליד
4678,neben::PRP,paaldâst,על-יד
4679,neben::PRP,поалльтэ,ליד
4680,neben::PRP,поалльтэ,על-יד
4681,zwischen::PRP,gaskesne,בין
4682,zwischen::PRP,gasska,בין
4683,zwischen::PRP,gaskkas,בין
4684,zwischen::PRP,kooskâst,בין
4685,zwischen::PRP,kâskka,בין
4686,zwischen::PRP,кэскэсьт,בין
4687,zwischen::PRP,кэ̄скэль,בין
4688,wegen::PRP,dïete,בשל
4689,wegen::PRP,dïete,בגלל
4690,wegen::PRP,gaevhtieh,בשל
4691,wegen::PRP,gaevhtieh,בגלל
4692,wegen::PRP,diehti,בשל
4693,wegen::PRP,diehti,בגלל
4694,wegen::PRP,dihte,בשל
4695,wegen::PRP,dihte,בגלל
4696,wegen::PRP,geažil,בשל
4697,wegen::PRP,geažil,בגלל
4698,wegen::PRP,tet,בשל
4699,wegen::PRP,tet,בגלל
4700,wegen::PRP,diõtt,בשל
4701,wegen::PRP,diõtt,בגלל
4702,wegen::PRP,ǩeäč'ča,בשל
4703,wegen::PRP,ǩeäč'ča,בגלל
4704,wegen::PRP,гуэйке,בשל
4705,wegen::PRP,гуэйке,בגלל
4706,dies::PRN,dihte,זה
4707,dies::PRN,dát,זה
4708,dies::PRN,dát,זה
4709,dies::PRN,táát,זה
4710,dies::PRN,tät,זה
4711,dies::PRN,tiett-aa,זה
4712,dies::PRN,тэдт,זה
4713,das::PRN,dohte,זה
4714,das::PRN,dat,זה
4715,das::PRN,dat,זה
4716,das::PRN,tot,זה
4717,das::PRN,tõt,זה
4718,das::PRN,тудт,זה
4719,alles::PRN,gaajhke,הכל
4720,alles::PRN,gájkka,הכל
4721,alles::PRN,buot,הכל
4722,alles::PRN,puoh,הכל
4723,alles::PRN,puk,הכל
4724,alles::PRN,пугк,הכל
4725,ich::PRN,manne,אני
4726,ich::PRN,mån,אני
4727,ich::PRN,månnå,אני
4728,ich::PRN,mun,אני
4729,ich::PRN,mun,אני
4730,ich::PRN,munnâ,אני
4731,ich::PRN,mon,אני
4732,ich::PRN,мунн,אני
4733,du::PRN,datne,את
4734,du::PRN,datne,אתה
4735,du::PRN,dån,את
4736,du::PRN,dån,אתה
4737,du::PRN,don,את
4738,du::PRN,don,אתה
4739,du::PRN,tun,את
4740,du::PRN,tun,אתה
4741,du::PRN,ton,את
4742,du::PRN,ton,אתה
4743,du::PRN,то̄нн,את
4744,du::PRN,то̄нн,אתה
4745,er::PRN,dïhte,הוא
4746,er::PRN,sån,הוא
4747,er::PRN,son,הוא
4748,er::PRN,sun,הוא
4749,er::PRN,son,הוא
4750,er::PRN,со̄нн,הוא
4751,wir::PRN,mijjieh,אנחנו
4752,wir::PRN,mij,אנחנו
4753,wir::PRN,mii,אנחנו
4754,wir::PRN,mij,אנחנו
4755,wir::PRN,mij,אנחנו
4756,wir::PRN,мыйй,אנחנו
4757,ihr::PRN,dijjie,לה
4758,ihr::PRN,dij,לה
4759,ihr::PRN,dii,לה
4760,ihr::PRN,tij,לה
4761,ihr::PRN,tij,לה
4762,ihr::PRN,тыйй,לה
4763,sie::PRN,dah,הם
4764,sie::PRN,sij,הם
4765,sie::PRN,sii,הם
4766,sie::PRN,sij,הם
4767,sie::PRN,sij,הם
4768,sie::PRN,сыйй,הם
4769,was::FPRN,mij,מה
4770,was::FPRN,mij,מה
4771,was::FPRN,mii,מה
4772,was::FPRN,mii,מה
4773,was::FPRN,mii,מה
4774,was::FPRN,мӣ,מה
4775,wer::FPRN,gie,מי
4776,wer::FPRN,guhti,מי
4777,wer::FPRN,gii,מי
4778,wer::FPRN,guhte,מי
4779,wer::FPRN,kii,מי
4780,wer::FPRN,ǩii,מי
4781,wer::FPRN,kåå´tt,מי
4782,wer::FPRN,ке̄,מי
4783,wo::FADV,gusnie,איפה
4784,wo::FADV,gånnå,איפה
4785,wo::FADV,gos,איפה
4786,wo::FADV,kost,איפה
4787,wo::FADV,ko´st,איפה
4788,wo::FADV,касьт,איפה
4789,wohin::FADV,gogka,לאן
4790,wohin::FADV,gåsi,לאן
4791,wohin::FADV,gosa,לאן
4792,wohin::FADV,kuus,לאן
4793,wohin::FADV,koozz,לאן
4794,wohin::FADV,ко̄з,לאן
4795,wie::FADV,guktie,איך
4796,wie::FADV,gumhtie,איך
4797,wie::FADV,gåktu,איך
4798,wie::FADV,mot,איך
4799,wie::FADV,mahte,איך
4800,wie::FADV,mä´htt,איך
4801,wie::FADV,ко̄ххт,איך
4802,warum::FADV,man,למה
4803,warum::FADV,manen,למה
4804,warum::FADV,manne,למה
4805,warum::FADV,mane,למה
