,Concept_ID,fa,ps
1430,erkennen::V,تشخیص دادن,پېژندل
1431,begreifen::V,فهمیدن,رسېدل
1432,begreifen::V,فهمیدن,پوهېدل
1433,begreifen::V,درک کردن,رسېدل
1434,begreifen::V,درک کردن,پوهېدل
1435,verstehen::V,فهمیدن,پوهېدل
1436,lernen::V,آموختن,زده کول
1437,lernen::V,آموختن,درس لوستل
1438,lernen::V,یاد گرفتن,زده کول
1439,lernen::V,یاد گرفتن,درس لوستل
1440,wissen::V,دانستن,پوهېدل
1441,sich erinnern an::V,به یاد آوردن,یادول
1442,sich erinnern an::V,به یاد آوردن,په یاد راوړل
1443,vergessen::V,فراموش کردن,هېرول
1444,messen::V,اندازه گرفتن,اندازه کول
1445,zählen::V,شمردن,شمارل
1446,rechnen::V,حساب کردن,حسابول
1447,lesen::V,خواندن,لوستل
1448,malen::V,نقاشی کردن,رسمول
1449,zeichnen::V,کشیدن,رسمول
1450,zeichnen::V,رسم کردن,رسمول
1451,schreiben::V,نوشتن,لیکل
1452,besitzen::V,داشتن,لرل
1453,kaufen::V,خریدن,رانیول
1454,kaufen::V,خرید کردن,رانیول
1455,verkaufen::V,فروختن,خرڅول
1456,bezahlen::V,پرداختن,تأدیه کول
1457,zahlen::V,پرداخت کردن,کسات اخيستل
1458,beherrschen::V,مسلط بودن,تسلط لرل
1459,ertragen::V,تحمل کردن,زغمل
