,Concept_ID,mhr,lt
1369,braten::V,жаритла́ш,kepinti
1370,umrühren::V,луга́ш,maišyti
1371,umrühren::V,луга́ш,pamaišyti
1372,stricken::V,пида́ш,megzti
1373,nähen::V,урга́ш,siūti
1374,färben::V,чиялта́ш,dažyti
1375,färben::V,чиялта́ш,nudažyti
1376,reinigen::V,эрыкта́ш,valyti
1377,reinigen::V,эрыкта́ш,švarinti
1378,waschen::V,мушка́ш,plauti
1379,waschen::V,мушка́ш,mazgoti
1380,waschen::V,мушка́ш,skalbti
1381,abwischen::V,ӱшта́ш,nušluostyti
1382,spülen::V,шӱалта́ш,plauti
1383,spülen::V,шӱалта́ш,skalauti
1384,fegen::V,ӱшта́ш,šluoti
1385,kehren::V,ӱшта́ш,šluoti
1386,baden::V,йӱштыла́ш,maudytis
1387,sich waschen::V,мушкылта́ш,praustis
1388,ausziehen::V,кудаша́ш,numauti
1389,ausziehen::V,кудаша́ш,nuvilkti
1390,anziehen::V,чия́ш,mauti
1391,anziehen::V,чия́ш,apsivilkti
1392,sich anziehen::V,чия́ш,rengtis
1393,sich anziehen::V,чия́ш,apsirengti
1394,kämmen::V,шера́ш,šukuoti
1395,schmücken::V,тӱзата́ш,puošti
1396,schmücken::V,тӱзата́ш,dabinti
1397,schmücken::V,тӱзата́ш,gražinti
1398,schmücken::V,чеверта́ш,puošti
1399,schmücken::V,чеверта́ш,dabinti
1400,schmücken::V,чеверта́ш,gražinti
1401,sagen::V,ойла́ш,tarti
1402,sagen::V,каласа́ш,tarti
1403,sprechen::V,кутыра́ш,kalbėti
1404,reden::V,мутлана́ш,šnekėti
1405,sich unterhalten::V,кутыра́ш,kalbėtis
1406,sich unterhalten::V,кутыра́ш,šnekučiuotis
1407,fragen::V,йода́ш,klausti
1408,bitten::V,йода́ш,prašyti
1409,erzählen::V,ойла́ш,pasakoti
1410,mitteilen::V,увертара́ш,skelbti
1411,mitteilen::V,увертара́ш,pranešti
1412,nennen::V,лӱмда́ш,vadinti
1413,nennen::V,лӱмда́ш,vardyti
1414,rufen::V,ӱжа́ш,šaukti
1415,rufen::V,ӱжа́ш,kviesti
1416,prahlen::V,моктана́ш,girtis
1417,übersetzen::V,кусара́ш,versti
1418,übersetzen::V,кусара́ш,išversti
1419,denken::V,шона́ш,galvoti
1420,glauben::V,ӱшана́ш,manyti
1421,glauben::V,ӱшана́ш,tikėti
1422,bemerken::V,шижа́ш,pamatyti
1423,bemerken::V,шижа́ш,pastebėti
1424,erkennen::V,пала́ш,pažinti
1425,erkennen::V,пала́ш,atpažinti
1426,begreifen::V,ыҥла́ш,suvokti
1427,verstehen::V,умыла́ш,suprasti
1428,lernen::V,тунема́ш,mokytis
1429,wissen::V,шинча́ш,žinoti
1430,sich erinnern an::V,шарна́ш,prisiminti
1431,vergessen::V,монда́ш,užmiršti
1432,messen::V,виса́ш,matuoti
1433,zählen::V,шотла́ш,skaičiuoti
1434,rechnen::V,шотла́ш,skaičiuoti
1435,lesen::V,луда́ш,skaityti
1436,malen::V,сӱретла́ш,tapyti
1437,zeichnen::V,сӱретла́ш,piešti
1438,zeichnen::V,сӱретла́ш,žymėti
1439,zeichnen::V,сӱретла́ш,braižyti
1440,schreiben::V,воза́ш,rašyti
1441,besitzen::V,лия́ш,turėti
1442,kaufen::V,нала́ш,pirkti
1443,verkaufen::V,ужала́ш,parduoti
1444,bezahlen::V,тӱла́ш,apmokėti
1445,zahlen::V,тӱла́ш,mokėti
1446,beherrschen::V,куча́ш,valdyti
1447,ertragen::V,турка́ш,kę̃sti
1448,ertragen::V,турка́ш,pakelti
1449,ertragen::V,турка́ш,iškę̃sti
