,Concept_ID,hi,be
1460,siegen::V,जीतना,перамагчы
1461,siegen::V,विजय पाना,перамагчы
1462,ärgern::V,चिढ़ाना,злаваць
1463,schlagen::V,मारना,ударыць
1464,treten::V,ठोकर मारना,штурхаць
1465,stechen::V,भेदना,укалоць
1466,stechen::V,भोंकना,укалоць
1467,stoßen::V,धक्का देना,папхнуць
1468,stoßen::V,झटका देना,папхнуць
1469,stehlen::V,चोरी करना,украсці
1470,stören::V,बुरा लगना,перашкодзіць
1471,belästigen::V,तंग करना,дакучаць
1472,verbergen::V,लुकाना,скрыць
1473,verbergen::V,लुकाना,схаваць
1474,täuschen::V,धोखा देना,падмануць
1475,betrügen::V,धोखा देना,змахляваць
1476,töten::V,मारना,забіць
1477,töten::V,मार डालना,забіць
1478,wohnen::V,रहना,жыць
1479,arbeiten::V,काम करना,працаваць
1480,sammeln::V,जमा करना,сабраць
1481,pflücken::V,चुनना,зрываць
1482,pflücken::V,तोड़ना,зрываць
1483,jagen::V,आखेट करना,паляваць
1484,jagen::V,शिकार करना,паляваць
1485,fischen::V,मछली पकड़ना,рыбачыць
1486,fassen::V,पकड़ना,злавіць
1487,hüten::V,चराना,пасвіць
1488,treiben::V,हाँकना,гнаць
1489,anbinden::V,बाँधना,прывязаць
1490,füttern::V,खिलाना,карміць
1491,melken::V,दुहना,даіць
1492,hacken::V,काटना,сячы
1493,gießen::V,सींचना,паліць
1494,reifen::V,पकना,паспець
1495,zubereiten::V,पकाना,зварыць
1496,zubereiten::V,पकाना,згатаваць
1497,kochen::V,पकाना,варыць
1498,kochen::V,राँधना,варыць
1499,backen::V,पकाना,пячы
1500,braten::V,तलना,смажыць
1501,braten::V,भूनना,смажыць
1502,umrühren::V,फेंटना,перамяшаць
1503,stricken::V,बुनना,вязаць
1504,nähen::V,सीना,шыць
1505,färben::V,रँगना,пафарбаваць
1506,reinigen::V,साफ़ करना,ачысціць
1507,reinigen::V,शुद्ध करना,ачысціць
1508,waschen::V,धोना,мыць
1509,abwischen::V,पोंछ्ना,выцерці
1510,spülen::V,माँजना,паласкаць
1511,spülen::V,खँगालना,паласкаць
1512,fegen::V,बुहारना,падмятаць
1513,kehren::V,झाड़ना,месці
1514,baden::V,स्नान करना,купацца
1515,sich waschen::V,नहाना,мыцца
1516,sich waschen::V,हाथ-मुँह धोना,мыцца
1517,ausziehen::V,उतारना,зняць
1518,anziehen::V,पहनना,надзець
1519,sich anziehen::V,कपड़े पहनना,адзецца
1520,kämmen::V,कंघी करना,прычасаць
1521,schmücken::V,सजाना,аздобіць
1522,schmücken::V,सँवारना,аздобіць
1523,sagen::V,कहना,сказаць
1524,sagen::V,बताना,сказаць
1525,sprechen::V,बोलना,гаварыць
1526,reden::V,बोलना,размаўляць
1527,reden::V,बात करना,размаўляць
1528,sich unterhalten::V,बात करना,гутарыць
1529,sich unterhalten::V,बातचीत करना,гутарыць
1530,fragen::V,पूछ्ना,спытаць
1531,fragen::V,प्रश्न करना,спытаць
1532,bitten::V,माँगना से,прасіць
1533,erzählen::V,बताना,расказаць
1534,mitteilen::V,ख़बर देना,паведаміць
1535,mitteilen::V,सूचना देना,паведаміць
1536,nennen::V,नाम देना,назваць
1537,rufen::V,बुलाना,зваць
1538,prahlen::V,शेख़ी बघारना,хваліцца
1539,übersetzen::V,अनुवाद करना,перакласці
1540,denken::V,सोचना,думаць
1541,glauben::V,विश्वास करना,верыць
1542,bemerken::V,ध्यान देना पर,заўважыць
1543,erkennen::V,पहचानना,пазнаць
1544,begreifen::V,समझना,спасцігнуць
1545,verstehen::V,सुनना,пачуць
1546,lernen::V,पढ़ना,вучыцца
1547,wissen::V,जानना,знаць
1548,wissen::V,मालूम होना,знаць
1549,sich erinnern an::V,याद करना,памятаць
1550,vergessen::V,भूलना,забыць
1551,vergessen::V,बिसारना,забыць
1552,messen::V,नापना,мераць
1553,zählen::V,गिनना,лічыць
1554,rechnen::V,गणना करना,лічыць
1555,rechnen::V,हिसाब करना,лічыць
1556,lesen::V,पढ़ना,чытаць
1557,malen::V,कींचना,маляваць
1558,zeichnen::V,चित्र कींचना,рысаваць
1559,schreiben::V,लिखना,пісаць
1560,besitzen::V,मालिक होना,мець
1561,besitzen::V,स्वामी होना,мець
1562,kaufen::V,ख़रीदना,купіць
1563,verkaufen::V,बेचना,прадаць
1564,bezahlen::V,चुकाना,заплаціць
1565,bezahlen::V,अदा करना,заплаціць
1566,zahlen::V,अदा करना,плаціць
1567,beherrschen::V,शासन करना पर,уладаць
1568,beherrschen::V,शासन करना पर,валодаць
1569,ertragen::V,सहना,выцерпець
