,Concept_ID,cs,hi
1489,wünschen::V,přát,कामना करना
1490,loben::V,chválit,तारीफ़ करना
1491,küssen::V,líbat,चूमना
1492,wiegen::V,chovat,झुलाना
1493,wiegen::V,kolébat,झुलाना
1494,zudecken::V,přikrýt,ढकना
1495,zudecken::V,přiklopit,ढकना
1496,wecken::V,vzbudit,जगाना
1497,zeigen::V,ukázat,दिखाना
1498,führen::V,vést,रास्ता दिखाना
1499,lehren::V,učit,पढ़ाना
1500,unterrichten::V,vyučovat,सिखाना
1501,aufziehen::V,vychovat,पालना
1502,leiten::V,vodit,संचालन करना
1503,antreiben::V,nutit,हड़बड़ाना
1504,lassen::V,dát,-आना
1505,lassen::V,dát,कराना
1506,einladen::V,pozvat,बुलाना
1507,vereinigen::V,spojit,मिलाना
1508,vereinigen::V,spojit,संयुक्त करना
1509,besuchen::V,návštívit,मिलना से
1510,besuchen::V,návštívit,मिलने जाना से
1511,treffen::V,potkat,मिलना
1512,sich versammeln::V,shromáždit se,इकट्ठा होना
1513,spielen::V,hrát,खेलना
1514,singen::V,zpívat,गाना
1515,tanzen::V,tančit,नाचना
1516,sich trennen::V,rozejít se,अलग होना
1517,verlassen::V,opustit,छोड़ना
1518,retten::V,zachránit,बचाना
1519,bewachen::V,hlídat,आँख रखना पर
1520,schützen::V,chránit,रक्षा करना
1521,verteidigen::V,obhájit,रक्षा करना
1522,sich schlagen::V,bít se,हाथापाई करना
1523,schießen::V,střílet,गोली मारना
1524,siegen::V,zvítězit,जीतना
1525,siegen::V,zvítězit,विजय पाना
1526,ärgern::V,zlobit,चिढ़ाना
1527,ärgern::V,pohoršit,चिढ़ाना
1528,schlagen::V,udeřit,मारना
1529,schlagen::V,praštit,मारना
1530,treten::V,kopnout,ठोकर मारना
1531,stechen::V,bodnout,भेदना
1532,stechen::V,bodnout,भोंकना
1533,stechen::V,píchnout,भेदना
1534,stechen::V,píchnout,भोंकना
1535,stoßen::V,strčit,धक्का देना
1536,stoßen::V,strčit,झटका देना
1537,stehlen::V,ukrást,चोरी करना
1538,stören::V,vyrušit,बुरा लगना
1539,belästigen::V,obtěžovat,तंग करना
1540,verbergen::V,skrýt,लुकाना
1541,täuschen::V,klamat,धोखा देना
1542,betrügen::V,podvést,धोखा देना
1543,töten::V,zabít,मारना
1544,töten::V,zabít,मार डालना
1545,wohnen::V,bydlit,रहना
1546,arbeiten::V,pracovat,काम करना
1547,sammeln::V,sebrat,जमा करना
1548,pflücken::V,česat,चुनना
1549,pflücken::V,česat,तोड़ना
1550,jagen::V,uhonit,आखेट करना
1551,jagen::V,uhonit,शिकार करना
1552,fischen::V,chytat ryby,मछली पकड़ना
1553,fassen::V,ulovit,पकड़ना
1554,hüten::V,pást,चराना
1555,treiben::V,hnát,हाँकना
1556,anbinden::V,přivázat,बाँधना
1557,füttern::V,krmit,खिलाना
1558,melken::V,dojit,दुहना
1559,hacken::V,seknout,काटना
1560,gießen::V,zalít,सींचना
1561,reifen::V,uzrát,पकना
1562,zubereiten::V,připravit,पकाना
1563,kochen::V,vařit,पकाना
1564,kochen::V,vařit,राँधना
1565,backen::V,péct,पकाना
1566,braten::V,smažit,तलना
1567,braten::V,smažit,भूनना
1568,umrühren::V,zamíchat,फेंटना
1569,stricken::V,plést,बुनना
1570,nähen::V,šít,सीना
1571,färben::V,nabarvit,रँगना
1572,reinigen::V,očistit,साफ़ करना
1573,reinigen::V,očistit,शुद्ध करना
1574,waschen::V,mýt,धोना
1575,abwischen::V,utřít,पोंछ्ना
1576,spülen::V,spláchnout,माँजना
1577,spülen::V,spláchnout,खँगालना
1578,fegen::V,zamést,बुहारना
1579,kehren::V,mést,झाड़ना
1580,baden::V,koupat se,स्नान करना
1581,sich waschen::V,mýt se,नहाना
1582,sich waschen::V,mýt se,हाथ-मुँह धोना
1583,ausziehen::V,svléct,उतारना
1584,anziehen::V,obléct,पहनना
1585,sich anziehen::V,oblékat se,कपड़े पहनना
1586,kämmen::V,učesat,कंघी करना
1587,schmücken::V,ozdobit,सजाना
1588,schmücken::V,ozdobit,सँवारना
1589,sagen::V,říct,कहना
1590,sagen::V,říct,बताना
1591,sprechen::V,mluvit,बोलना
1592,reden::V,hovořit,बोलना
1593,reden::V,hovořit,बात करना
1594,sich unterhalten::V,povídat se,बात करना
1595,sich unterhalten::V,povídat se,बातचीत करना
1596,fragen::V,zeptat se,पूछ्ना
1597,fragen::V,zeptat se,प्रश्न करना
1598,bitten::V,prosit,माँगना से
1599,erzählen::V,povídat,बताना
1600,mitteilen::V,sdělit,ख़बर देना
1601,mitteilen::V,sdělit,सूचना देना
1602,mitteilen::V,oznámit,ख़बर देना
1603,mitteilen::V,oznámit,सूचना देना
1604,nennen::V,nazvat,नाम देना
1605,rufen::V,volat,बुलाना
1606,rufen::V,zavolat,बुलाना
1607,prahlen::V,chlubit se,शेख़ी बघारना
1608,übersetzen::V,přeložit,अनुवाद करना
1609,denken::V,myslit,सोचना
1610,glauben::V,věřit,विश्वास करना
1611,bemerken::V,zpozorovat,ध्यान देना पर
1612,erkennen::V,poznat,पहचानना
1613,begreifen::V,pochopit,समझना
1614,verstehen::V,porozumět,सुनना
1615,lernen::V,učit se,पढ़ना
1616,wissen::V,vědět,जानना
1617,wissen::V,vědět,मालूम होना
1618,sich erinnern an::V,vzpomínat si na,याद करना
1619,vergessen::V,zapomínat,भूलना
1620,vergessen::V,zapomínat,बिसारना
1621,messen::V,měřit,नापना
1622,zählen::V,spočítat,गिनना
1623,rechnen::V,počítat,गणना करना
1624,rechnen::V,počítat,हिसाब करना
1625,lesen::V,číst,पढ़ना
1626,malen::V,malovat,कींचना
1627,zeichnen::V,rýsovat,चित्र कींचना
1628,schreiben::V,psát,लिखना
1629,besitzen::V,mít,मालिक होना
1630,besitzen::V,mít,स्वामी होना
1631,besitzen::V,vlastnit,मालिक होना
1632,besitzen::V,vlastnit,स्वामी होना
1633,kaufen::V,koupit,ख़रीदना
1634,verkaufen::V,prodat,बेचना
1635,bezahlen::V,zaplatit,चुकाना
1636,bezahlen::V,zaplatit,अदा करना
1637,zahlen::V,platit,अदा करना
1638,beherrschen::V,ovládat,शासन करना पर
1639,ertragen::V,snést,सहना
