,Concept_ID,os,lez
1359,sich erinnern an::V,æрымысын,рикӏел хуьн
1360,sich erinnern an::V,æрбаймысын,рикӏел хуьн
1361,sich erinnern an::V,æрхъуыды кæнын,рикӏел хуьн
1362,vergessen::V,ферох кæнын,рикӏелай фин
1363,vergessen::V,ферох кæнын,рикӏелай алатун
1364,vergessen::V,айрох кæнын,рикӏелай фин
1365,vergessen::V,айрох кæнын,рикӏелай алатун
1366,messen::V,барын,алцумун
1367,zählen::V,нымайын,гьисабун
1368,rechnen::V,хынцын,гьисабун
1369,lesen::V,кӕсын,кӏелун
1370,lesen::V,фӕрсын,кӏелун
1371,malen::V,ныв кӕнын,кхьин
1372,malen::V,ныв кӕнын,шикилар чӏугун
1373,zeichnen::V,ныв кӕнын,чӏугун
1374,schreiben::V,фыссын,кхьин
1375,besitzen::V,хицау уын,иеси хьун
1376,kaufen::V,балхӕнын,къачун
1377,kaufen::V,балхӕнын,маса къачун
1378,verkaufen::V,уӕй кӕнын,гун
1379,verkaufen::V,уӕй кӕнын,маса гун
1380,bezahlen::V,бафидын,къимет гун
1381,bezahlen::V,бафидын,эвезда авун
1382,bezahlen::V,бафидын,гьакъи агакьрун
1383,zahlen::V,фидын,къимет гун
1384,zahlen::V,фидын,эвезда авун
1385,zahlen::V,фидын,гьакъи агакьрун
1386,beherrschen::V,æлдариуæг кæнын,иеси хьун
1387,ertragen::V,бавзарын,таб гун
1388,rauschen::V,,вишриш авун
1389,treten::V,,кьуьл къекъягъун
1390,treten::V,,кьуьл эцягъун
