,Concept_ID,se,lv
8080,glatt::A,lää´ttes,мольыд
8081,glatt::A,lää´ttes,gluds
8082,glatt::A,lää´ttes,slidens
8083,glatt::A,ла̄тӭсь,вольк
8084,glatt::A,ла̄тӭсь,мольыд
8085,glatt::A,ла̄тӭсь,gluds
8086,glatt::A,ла̄тӭсь,slidens
8087,glatt::A,нё̄ллькесь,вольк
8088,glatt::A,нё̄ллькесь,мольыд
8089,glatt::A,нё̄ллькесь,gluds
8090,glatt::A,нё̄ллькесь,slidens
8091,hart::A,garre,зумыд
8092,hart::A,garre,ciets
8093,hart::A,garras,зумыд
8094,hart::A,garras,ciets
8095,hart::A,garas,зумыд
8096,hart::A,garas,ciets
8097,hart::A,koorâs,зумыд
8098,hart::A,koorâs,ciets
8099,hart::A,kõõrâs,зумыд
8100,hart::A,kõõrâs,ciets
8101,hart::A,куйяс,зумыд
8102,hart::A,куйяс,ciets
8103,hart::A,кэ̄рас,зумыд
8104,hart::A,кэ̄рас,ciets
8105,weich::A,möövhkes,небыд
8106,weich::A,möövhkes,mīksts
8107,weich::A,dimes,небыд
8108,weich::A,dimes,mīksts
8109,weich::A,dimis,небыд
8110,weich::A,dimis,mīksts
8111,weich::A,times,небыд
8112,weich::A,times,mīksts
8113,weich::A,lines,небыд
8114,weich::A,lines,mīksts
8115,weich::A,tee´mes,небыд
8116,weich::A,tee´mes,mīksts
8117,weich::A,сӯбпесь,небыд
8118,weich::A,сӯбпесь,mīksts
8119,rund::A,jorpe,гӧгрӧс
8120,rund::A,jorpe,apaļš
8121,rund::A,jårbås,гӧгрӧс
8122,rund::A,jårbås,apaļš
8123,rund::A,jårbbåt,гӧгрӧс
8124,rund::A,jårbbåt,apaļš
8125,rund::A,jorbbas,гӧгрӧс
8126,rund::A,jorbbas,apaļš
8127,rund::A,juurbâs,гӧгрӧс
8128,rund::A,juurbâs,apaļš
8129,rund::A,joorbâs,гӧгрӧс
8130,rund::A,joorbâs,apaļš
8131,rund::A,ё̄рпп,гӧгрӧс
8132,rund::A,ё̄рпп,apaļš
8133,spitz::A,snjåhtjoeh,ёсь йыла
8134,spitz::A,snjåhtjoeh,smails
8135,spitz::A,snutjek,ёсь йыла
8136,spitz::A,snutjek,smails
8137,spitz::A,snjurtjuk,ёсь йыла
8138,spitz::A,snjurtjuk,smails
8139,spitz::A,čogas,ёсь йыла
8140,spitz::A,čogas,smails
8141,spitz::A,cuppas,ёсь йыла
8142,spitz::A,cuppas,smails
8143,spitz::A,čuuṿâs,ёсь йыла
8144,spitz::A,čuuṿâs,smails
8145,spitz::A,pâ´sttel,ёсь йыла
8146,spitz::A,pâ´sttel,smails
8147,spitz::A,чо̄гк,ёсь йыла
8148,spitz::A,чо̄гк,smails
8149,spitz::A,пассьтэль,ёсь йыла
8150,spitz::A,пассьтэль,smails
8151,scharf::A,besteles,ёсь
8152,scharf::A,besteles,ass
8153,scharf::A,basstel,ёсь
8154,scharf::A,basstel,ass
8155,scharf::A,tjiesskis,ёсь
8156,scharf::A,tjiesskis,ass
8157,scharf::A,bastilit,ёсь
8158,scharf::A,bastilit,ass
8159,scharf::A,čuuḥâl,ёсь
8160,scharf::A,čuuḥâl,ass
8161,scharf::A,pâ´sttel,ёсь
8162,scharf::A,pâ´sttel,ass
8163,scharf::A,пассьтэль,ёсь
8164,scharf::A,пассьтэль,ass
8165,scharf::A,пассьтлесь,ёсь
8166,scharf::A,пассьтлесь,ass
8167,stumpf::A,baenehts,ныж
8168,stumpf::A,baenehts,truls
8169,stumpf::A,baenehts,strups
8170,stumpf::A,jåbbe,ныж
8171,stumpf::A,jåbbe,truls
8172,stumpf::A,jåbbe,strups
8173,stumpf::A,nearas,ныж
8174,stumpf::A,nearas,truls
8175,stumpf::A,nearas,strups
8176,stumpf::A,basttoheapme,ныж
8177,stumpf::A,basttoheapme,truls
8178,stumpf::A,basttoheapme,strups
8179,stumpf::A,tulcce,ныж
8180,stumpf::A,tulcce,truls
8181,stumpf::A,tulcce,strups
8182,stumpf::A,miä´r'res,ныж
8183,stumpf::A,miä´r'res,truls
8184,stumpf::A,miä´r'res,strups
8185,stumpf::A,ме̄ресь,ныж
8186,stumpf::A,ме̄ресь,truls
8187,stumpf::A,ме̄ресь,strups
8188,schwer::A,leevles,сьӧкыд
8189,schwer::A,leevles,smags
8190,schwer::A,låssåt,сьӧкыд
8191,schwer::A,låssåt,smags
8192,schwer::A,lossat,сьӧкыд
8193,schwer::A,lossat,smags
8194,schwer::A,lussâd,сьӧкыд
8195,schwer::A,lussâd,smags
8196,schwer::A,lossâd,сьӧкыд
8197,schwer::A,lossâd,smags
8198,schwer::A,ло̄ссэ,сьӧкыд
8199,schwer::A,ло̄ссэ,smags
8200,schwer::A,ло̄ссэсь,сьӧкыд
8201,schwer::A,ло̄ссэсь,smags
8202,schön::A,tjaebpies,мича
8203,schön::A,tjaebpies,лӧсьыд
8204,schön::A,tjaebpies,daiļš
8205,schön::A,tjaebpies,skaists
8206,schön::A,tjábbe,мича
8207,schön::A,tjábbe,лӧсьыд
8208,schön::A,tjábbe,daiļš
8209,schön::A,tjábbe,skaists
8210,schön::A,čáppat,мича
8211,schön::A,čáppat,лӧсьыд
8212,schön::A,čáppat,daiļš
8213,schön::A,čáppat,skaists
8214,schön::A,muččâd,мича
8215,schön::A,muččâd,лӧсьыд
8216,schön::A,muččâd,daiļš
8217,schön::A,muččâd,skaists
8218,schön::A,mooččâd,мича
8219,schön::A,mooččâd,лӧсьыд
8220,schön::A,mooččâd,daiļš
8221,schön::A,mooččâd,skaists
8222,schön::A,мо̄джесь,мича
8223,schön::A,мо̄джесь,лӧсьыд
8224,schön::A,мо̄джесь,daiļš
8225,schön::A,мо̄джесь,skaists
8226,heiß::A,baahke,пӧсь
8227,heiß::A,baahke,karsts
8228,heiß::A,báhkas,пӧсь
8229,heiß::A,báhkas,karsts
8230,heiß::A,báhkas,пӧсь
8231,heiß::A,báhkas,karsts
8232,heiß::A,paahâs,пӧсь
8233,heiß::A,paahâs,karsts
8234,heiß::A,paakkâs,пӧсь
8235,heiß::A,paakkâs,karsts
8236,heiß::A,жоарр,пӧсь
8237,heiß::A,жоарр,karsts
8238,heiß::A,по̄а̄ххк,пӧсь
8239,heiß::A,по̄а̄ххк,karsts
8240,warm::A,bïjveles,шоныд
8241,warm::A,bïjveles,silts
8242,warm::A,liekkas,шоныд
8243,warm::A,liekkas,silts
8244,warm::A,liekkas,шоныд
8245,warm::A,liekkas,silts
8246,warm::A,liegâs,шоныд
8247,warm::A,liegâs,silts
8248,warm::A,liõggâs,шоныд
8249,warm::A,liõggâs,silts
8250,warm::A,по̄а̄ххк,шоныд
8251,warm::A,по̄а̄ххк,silts
8252,kalt::A,galme,кӧдзыд
8253,kalt::A,galme,salts
8254,kalt::A,galme,auksts
8255,kalt::A,galmas,кӧдзыд
8256,kalt::A,galmas,salts
8257,kalt::A,galmas,auksts
8258,kalt::A,tjoaskes,кӧдзыд
8259,kalt::A,tjoaskes,salts
8260,kalt::A,tjoaskes,auksts
8261,kalt::A,galmmas,кӧдзыд
8262,kalt::A,galmmas,salts
8263,kalt::A,galmmas,auksts
8264,kalt::A,koolmâs,кӧдзыд
8265,kalt::A,koolmâs,salts
8266,kalt::A,koolmâs,auksts
8267,kalt::A,kõõlmâs,кӧдзыд
8268,kalt::A,kõõlmâs,salts
8269,kalt::A,kõõlmâs,auksts
8270,kalt::A,кэ̄ллм,кӧдзыд
8271,kalt::A,кэ̄ллм,salts
8272,kalt::A,кэ̄ллм,auksts
8273,kühl::A,jueskies,юзыд
8274,kühl::A,jueskies,ыркыд
8275,kühl::A,jueskies,vēss
8276,kühl::A,jueskies,dzestrs
8277,kühl::A,gujos,юзыд
8278,kühl::A,gujos,ыркыд
8279,kühl::A,gujos,vēss
8280,kühl::A,gujos,dzestrs
8281,kühl::A,goasos,юзыд
8282,kühl::A,goasos,ыркыд
8283,kühl::A,goasos,vēss
8284,kühl::A,goasos,dzestrs
8285,kühl::A,čoaskkis,юзыд
8286,kühl::A,čoaskkis,ыркыд
8287,kühl::A,čoaskkis,vēss
8288,kühl::A,čoaskkis,dzestrs
8289,kühl::A,čuássid,юзыд
8290,kühl::A,čuássid,ыркыд
8291,kühl::A,čuássid,vēss
8292,kühl::A,čuássid,dzestrs
8293,kühl::A,čue´cǩes,юзыд
8294,kühl::A,čue´cǩes,ыркыд
8295,kühl::A,čue´cǩes,vēss
8296,kühl::A,čue´cǩes,dzestrs
8297,kühl::A,чуэцькесь,юзыд
8298,kühl::A,чуэцькесь,ыркыд
8299,kühl::A,чуэцькесь,vēss
8300,kühl::A,чуэцькесь,dzestrs
8301,frisch::A,fïerske,выль
8302,frisch::A,fïerske,svaigs
8303,frisch::A,varás,выль
8304,frisch::A,varás,svaigs
8305,frisch::A,varres,выль
8306,frisch::A,varres,svaigs
8307,frisch::A,varas,выль
8308,frisch::A,varas,svaigs
8309,frisch::A,voorâs,выль
8310,frisch::A,voorâs,svaigs
8311,frisch::A,võõrâs,выль
8312,frisch::A,võõrâs,svaigs
8313,frisch::A,вэрс,выль
8314,frisch::A,вэрс,svaigs
8315,feucht::A,låpsoes,уль
8316,feucht::A,låpsoes,mitrs
8317,feucht::A,låpsoes,drēgns
8318,feucht::A,suolnos,уль
8319,feucht::A,suolnos,mitrs
8320,feucht::A,suolnos,drēgns
8321,feucht::A,njuoskas,уль
8322,feucht::A,njuoskas,mitrs
8323,feucht::A,njuoskas,drēgns
8324,feucht::A,gásttas,уль
8325,feucht::A,gásttas,mitrs
8326,feucht::A,gásttas,drēgns
8327,feucht::A,laavtâs,уль
8328,feucht::A,laavtâs,mitrs
8329,feucht::A,laavtâs,drēgns
8330,feucht::A,nje´bll,уль
8331,feucht::A,nje´bll,mitrs
8332,feucht::A,nje´bll,drēgns
8333,feucht::A,ню̄ццк,уль
8334,feucht::A,ню̄ццк,mitrs
8335,feucht::A,ню̄ццк,drēgns
8336,nass::A,lovve,ва
8337,nass::A,lovve,slapjš
8338,nass::A,njuoskas,ва
8339,nass::A,njuoskas,slapjš
8340,nass::A,luvás,ва
8341,nass::A,luvás,slapjš
8342,nass::A,njuoskkas,ва
8343,nass::A,njuoskkas,slapjš
8344,nass::A,njuoskâs,ва
8345,nass::A,njuoskâs,slapjš
8346,nass::A,njuõckas,ва
8347,nass::A,njuõckas,slapjš
8348,nass::A,ню̄ццк,ва
8349,nass::A,ню̄ццк,slapjš
8350,trocken::A,gejhkie,кос
8351,trocken::A,gejhkie,sauss
8352,trocken::A,gåjkes,кос
8353,trocken::A,gåjkes,sauss
8354,trocken::A,goikkis,кос
8355,trocken::A,goikkis,sauss
8356,trocken::A,ko'škes,кос
8357,trocken::A,ko'škes,sauss
8358,trocken::A,kååšǩes,кос
8359,trocken::A,kååšǩes,sauss
8360,trocken::A,коашшьк,кос
8361,trocken::A,коашшьк,sauss
8362,voll::A,dïeve,кыз
8363,voll::A,dïeve,pilns
8364,voll::A,dievas,кыз
8365,voll::A,dievas,pilns
8366,voll::A,dievva,кыз
8367,voll::A,dievva,pilns
8368,voll::A,tievâs,кыз
8369,voll::A,tievâs,pilns
8370,voll::A,tiiudas,кыз
8371,voll::A,tiiudas,pilns
8372,voll::A,тӣввт,кыз
8373,voll::A,тӣввт,pilns
8374,leer::A,tovme,куш
8375,leer::A,tovme,тыртӧм
8376,leer::A,tovme,tukšs
8377,leer::A,gåaroes,куш
8378,leer::A,gåaroes,тыртӧм
8379,leer::A,gåaroes,tukšs
8380,leer::A,guoros,куш
8381,leer::A,guoros,тыртӧм
8382,leer::A,guoros,tukšs
8383,leer::A,guorus,куш
8384,leer::A,guorus,тыртӧм
8385,leer::A,guorus,tukšs
8386,leer::A,kuárus,куш
8387,leer::A,kuárus,тыртӧм
8388,leer::A,kuárus,tukšs
8389,leer::A,kuâras,куш
8390,leer::A,kuâras,тыртӧм
8391,leer::A,kuâras,tukšs
8392,leer::A,курас,куш
8393,leer::A,курас,тыртӧм
8394,leer::A,курас,tukšs
8395,offen::A,latjkes,восьса
8396,offen::A,latjkes,vaļējs
8397,offen::A,latjkes,atvērts
8398,offen::A,rabás,восьса
8399,offen::A,rabás,vaļējs
8400,offen::A,rabás,atvērts
8401,offen::A,rabas,восьса
8402,offen::A,rabas,vaļējs
8403,offen::A,rabas,atvērts
8404,offen::A,áávus,восьса
8405,offen::A,áávus,vaļējs
8406,offen::A,áávus,atvērts
8407,offen::A,jââ´ldes,восьса
8408,offen::A,jââ´ldes,vaļējs
8409,offen::A,jââ´ldes,atvērts
8410,offen::A,а̄в,восьса
8411,offen::A,а̄в,vaļējs
8412,offen::A,а̄в,atvērts
8413,geschlossen::A,måskoes,пӧдса
8414,geschlossen::A,måskoes,slēgts
8415,geschlossen::A,dahpas,пӧдса
8416,geschlossen::A,dahpas,slēgts
8417,geschlossen::A,gitta,пӧдса
8418,geschlossen::A,gitta,slēgts
8419,geschlossen::A,kiddâ,пӧдса
8420,geschlossen::A,kiddâ,slēgts
8421,geschlossen::A,ǩidd,пӧдса
8422,geschlossen::A,ǩidd,slēgts
8423,geschlossen::A,mååskas,пӧдса
8424,geschlossen::A,mååskas,slēgts
8425,sauber::A,raejnies,сӧстӧм
8426,sauber::A,raejnies,tīrs
8427,sauber::A,raejnies,spodrs
8428,sauber::A,rájnas,сӧстӧм
8429,sauber::A,rájnas,tīrs
8430,sauber::A,rájnas,spodrs
8431,sauber::A,buhtes,сӧстӧм
8432,sauber::A,buhtes,tīrs
8433,sauber::A,buhtes,spodrs
8434,sauber::A,ráinnas,сӧстӧм
8435,sauber::A,ráinnas,tīrs
8436,sauber::A,ráinnas,spodrs
8437,sauber::A,čurgâd,сӧстӧм
8438,sauber::A,čurgâd,tīrs
8439,sauber::A,čurgâd,spodrs
8440,sauber::A,puu´ttes,сӧстӧм
8441,sauber::A,puu´ttes,tīrs
8442,sauber::A,puu´ttes,spodrs
8443,sauber::A,чӣллк,сӧстӧм
8444,sauber::A,чӣллк,tīrs
8445,sauber::A,чӣллк,spodrs
8446,schmutzig::A,sleagroeh,няйт
8447,schmutzig::A,sleagroeh,netīrs
8448,schmutzig::A,sleagroeh,dubļains
8449,schmutzig::A,duolvas,няйт
8450,schmutzig::A,duolvas,netīrs
8451,schmutzig::A,duolvas,dubļains
8452,schmutzig::A,duolvvas,няйт
8453,schmutzig::A,duolvvas,netīrs
8454,schmutzig::A,duolvvas,dubļains
8455,schmutzig::A,tuol'vii,няйт
8456,schmutzig::A,tuol'vii,netīrs
8457,schmutzig::A,tuol'vii,dubļains
8458,schmutzig::A,sähssai,няйт
8459,schmutzig::A,sähssai,netīrs
8460,schmutzig::A,sähssai,dubļains
8461,schmutzig::A,са̄ккьс,няйт
8462,schmutzig::A,са̄ккьс,netīrs
8463,schmutzig::A,са̄ккьс,dubļains
8464,roh::A,saajpe,уль
8465,roh::A,saajpe,jēls
8466,roh::A,saajpes,уль
8467,roh::A,saajpes,jēls
8468,roh::A,njuoskas,уль
8469,roh::A,njuoskas,jēls
8470,roh::A,njuoskkas,уль
8471,roh::A,njuoskkas,jēls
8472,roh::A,njuoskâs,уль
8473,roh::A,njuoskâs,jēls
8474,roh::A,njuõckas,уль
8475,roh::A,njuõckas,jēls
8476,roh::A,ню̄ццк,уль
8477,roh::A,ню̄ццк,jēls
8478,reif::A,njoetseldh,кисьмӧм
8479,reif::A,njoetseldh,gatavs
8480,reif::A,njoetseldh,nobriedis
8481,reif::A,láddam,кисьмӧм
8482,reif::A,láddam,gatavs
8483,reif::A,láddam,nobriedis
8484,reif::A,givssas,кисьмӧм
8485,reif::A,givssas,gatavs
8486,reif::A,givssas,nobriedis
8487,reif::A,кӣркна,кисьмӧм
8488,reif::A,кӣркна,gatavs
8489,reif::A,кӣркна,nobriedis
8490,reif::A,са̄ххьплуввма,кисьмӧм
8491,reif::A,са̄ххьплуввма,gatavs
8492,reif::A,са̄ххьплуввма,nobriedis
8493,lecker::A,hearskoes,чӧскыд
8494,lecker::A,hearskoes,gards
8495,lecker::A,hearskoes,garšīgs
8496,lecker::A,hærssko,чӧскыд
8497,lecker::A,hærssko,gards
8498,lecker::A,hærssko,garšīgs
8499,lecker::A,njálggat,чӧскыд
8500,lecker::A,njálggat,gards
8501,lecker::A,njálggat,garšīgs
8502,lecker::A,njäälgis,чӧскыд
8503,lecker::A,njäälgis,gards
8504,lecker::A,njäälgis,garšīgs
8505,lecker::A,njõ´ddi,чӧскыд
8506,lecker::A,njõ´ddi,gards
8507,lecker::A,njõ´ddi,garšīgs
8508,lecker::A,шӣг,чӧскыд
8509,lecker::A,шӣг,gards
8510,lecker::A,шӣг,garšīgs
8511,süß::A,sieties,юмов
8512,süß::A,sieties,чӧскыд
8513,süß::A,sieties,salds
8514,süß::A,hálmes,юмов
8515,süß::A,hálmes,чӧскыд
8516,süß::A,hálmes,salds
8517,süß::A,hálmmá,юмов
8518,süß::A,hálmmá,чӧскыд
8519,süß::A,hálmmá,salds
8520,süß::A,njálggat,юмов
8521,süß::A,njálggat,чӧскыд
8522,süß::A,njálggat,salds
8523,süß::A,njäälgis,юмов
8524,süß::A,njäälgis,чӧскыд
8525,süß::A,njäälgis,salds
8526,süß::A,njää´ljes,юмов
8527,süß::A,njää´ljes,чӧскыд
8528,süß::A,njää´ljes,salds
8529,süß::A,ня̄ллькесь,юмов
8530,süß::A,ня̄ллькесь,чӧскыд
8531,süß::A,ня̄ллькесь,salds
8532,bitter::A,bihtseds,курыд
8533,bitter::A,bihtseds,sūrs
8534,bitter::A,bihtseds,rūgts
8535,bitter::A,baetjkies,курыд
8536,bitter::A,baetjkies,sūrs
8537,bitter::A,baetjkies,rūgts
8538,bitter::A,bitjes,курыд
8539,bitter::A,bitjes,sūrs
8540,bitter::A,bitjes,rūgts
8541,bitter::A,tsibtsa,курыд
8542,bitter::A,tsibtsa,sūrs
8543,bitter::A,tsibtsa,rūgts
8544,bitter::A,bahča,курыд
8545,bitter::A,bahča,sūrs
8546,bitter::A,bahča,rūgts
8547,bitter::A,pišker,курыд
8548,bitter::A,pišker,sūrs
8549,bitter::A,pišker,rūgts
8550,bitter::A,poččâ,курыд
8551,bitter::A,poččâ,sūrs
8552,bitter::A,poččâ,rūgts
8553,bitter::A,pe´čǩǩer,курыд
8554,bitter::A,pe´čǩǩer,sūrs
8555,bitter::A,pe´čǩǩer,rūgts
8556,bitter::A,пыччкар,курыд
8557,bitter::A,пыччкар,sūrs
8558,bitter::A,пыччкар,rūgts
8559,sauer::A,baetjkies,шома
8560,sauer::A,baetjkies,skābs
8561,sauer::A,goastes,шома
8562,sauer::A,goastes,skābs
8563,sauer::A,suvres,шома
8564,sauer::A,suvres,skābs
8565,sauer::A,suvrris,шома
8566,sauer::A,suvrris,skābs
8567,sauer::A,suuvres,шома
8568,sauer::A,suuvres,skābs
8569,sauer::A,kuástis,шома
8570,sauer::A,kuástis,skābs
8571,sauer::A,kuä´stt,шома
8572,sauer::A,kuä´stt,skābs
8573,sauer::A,кӯцц,шома
8574,sauer::A,кӯцц,skābs
8575,hell::A,tjuavkeds,югыд
8576,hell::A,tjuavkeds,gaišs
8577,hell::A,tjuovggat,югыд
8578,hell::A,tjuovggat,gaišs
8579,hell::A,čuovgat,югыд
8580,hell::A,čuovgat,gaišs
8581,hell::A,čuovvâd,югыд
8582,hell::A,čuovvâd,gaišs
8583,hell::A,čuõvvâd,югыд
8584,hell::A,čuõvvâd,gaišs
8585,hell::A,чуввесь,югыд
8586,hell::A,чуввесь,gaišs
8587,dunkel::A,sjuevnjeds,пемыд
8588,dunkel::A,sjuevnjeds,tumšs
8589,dunkel::A,sjævnnjat,пемыд
8590,dunkel::A,sjævnnjat,tumšs
8591,dunkel::A,seavdnjat,пемыд
8592,dunkel::A,seavdnjat,tumšs
8593,dunkel::A,sevŋâd,пемыд
8594,dunkel::A,sevŋâd,tumšs
8595,dunkel::A,seu´nnjed,пемыд
8596,dunkel::A,seu´nnjed,tumšs
8597,dunkel::A,се̄ввьнесь,пемыд
8598,dunkel::A,се̄ввьнесь,tumšs
8599,schwarz::A,tjeehpes,сьӧд
8600,schwarz::A,tjeehpes,melns
8601,schwarz::A,tjáhppat,сьӧд
8602,schwarz::A,tjáhppat,melns
8603,schwarz::A,čáhppes,сьӧд
8604,schwarz::A,čáhppes,melns
8605,schwarz::A,čappâd,сьӧд
8606,schwarz::A,čappâd,melns
8607,schwarz::A,čappâd,сьӧд
8608,schwarz::A,čappâd,melns
8609,schwarz::A,чо̄а̄хпесь,сьӧд
8610,schwarz::A,чо̄а̄хпесь,melns
8611,weiß::A,veelkes,еджыд
8612,weiß::A,veelkes,balts
8613,weiß::A,bedjat,еджыд
8614,weiß::A,bedjat,balts
8615,weiß::A,vielggat,еджыд
8616,weiß::A,vielggat,balts
8617,weiß::A,vielgat,еджыд
8618,weiß::A,vielgat,balts
8619,weiß::A,viel'gâd,еджыд
8620,weiß::A,viel'gâd,balts
8621,weiß::A,viõlggâd,еджыд
8622,weiß::A,viõlggâd,balts
8623,weiß::A,вӣллькесь,еджыд
8624,weiß::A,вӣллькесь,balts
8625,rot::A,rööpses,гӧрд
8626,rot::A,rööpses,sarkans
8627,rot::A,ruoppsat,гӧрд
8628,rot::A,ruoppsat,sarkans
8629,rot::A,ruoksat,гӧрд
8630,rot::A,ruoksat,sarkans
8631,rot::A,ruop'sâd,гӧрд
8632,rot::A,ruop'sâd,sarkans
8633,rot::A,ruõpssâd,гӧрд
8634,rot::A,ruõpssâd,sarkans
8635,rot::A,рӯппсесь,гӧрд
8636,rot::A,рӯппсесь,sarkans
8637,gelb::A,viskes,виж
8638,gelb::A,viskes,dzeltens
8639,gelb::A,visská,виж
8640,gelb::A,visská,dzeltens
8641,gelb::A,fiskes,виж
8642,gelb::A,fiskes,dzeltens
8643,gelb::A,viskâd,виж
8644,gelb::A,viskâd,dzeltens
8645,gelb::A,viskkâd,виж
8646,gelb::A,viskkâd,dzeltens
8647,gelb::A,руччк'сь,виж
8648,gelb::A,руччк'сь,dzeltens
8649,blau::A,plaave,лӧз
8650,blau::A,plaave,zils
8651,blau::A,alek,лӧз
8652,blau::A,alek,zils
8653,blau::A,lahtte,лӧз
8654,blau::A,lahtte,zils
8655,blau::A,alit,лӧз
8656,blau::A,alit,zils
8657,blau::A,čuov'jâd,лӧз
8658,blau::A,čuov'jâd,zils
8659,blau::A,ââ´liǩ,лӧз
8660,blau::A,ââ´liǩ,zils
8661,blau::A,алехь,лӧз
8662,blau::A,алехь,zils
8663,grün::A,kruana,веж
8664,grün::A,kruana,турунвиж
8665,grün::A,kruana,zaļš
8666,grün::A,kroenes,веж
8667,grün::A,kroenes,турунвиж
8668,grün::A,kroenes,zaļš
8669,grün::A,ruodná,веж
8670,grün::A,ruodná,турунвиж
8671,grün::A,ruodná,zaļš
8672,grün::A,ruoná,веж
8673,grün::A,ruoná,турунвиж
8674,grün::A,ruoná,zaļš
8675,grün::A,ruonas,веж
8676,grün::A,ruonas,турунвиж
8677,grün::A,ruonas,zaļš
8678,grün::A,ruánáá,веж
8679,grün::A,ruánáá,турунвиж
8680,grün::A,ruánáá,zaļš
8681,grün::A,ruânn,веж
8682,grün::A,ruânn,турунвиж
8683,grün::A,ruânn,zaļš
8684,grün::A,ruõnâs,веж
8685,grün::A,ruõnâs,турунвиж
8686,grün::A,ruõnâs,zaļš
8687,grün::A,руэнн,веж
8688,grün::A,руэнн,турунвиж
8689,grün::A,руэнн,zaļš
8690,grau::A,kraevies,руд
8691,grau::A,kraevies,pelēks
8692,grau::A,rávuk,руд
8693,grau::A,rávuk,pelēks
8694,grau::A,rávvat,руд
8695,grau::A,rávvat,pelēks
8696,grau::A,ránis,руд
8697,grau::A,ránis,pelēks
8698,grau::A,räänis,руд
8699,grau::A,räänis,pelēks
8700,grau::A,rää´nes,руд
8701,grau::A,rää´nes,pelēks
8702,grau::A,кӯввесь,руд
8703,grau::A,кӯввесь,pelēks
8704,billig::A,aelpies,донтӧг
8705,billig::A,aelpies,lēts
8706,billig::A,liehties,донтӧг
8707,billig::A,liehties,lēts
8708,billig::A,álbbe,донтӧг
8709,billig::A,álbbe,lēts
8710,billig::A,hálbi,донтӧг
8711,billig::A,hálbi,lēts
8712,billig::A,hälbi,донтӧг
8713,billig::A,hälbi,lēts
8714,billig::A,hä´lbb,донтӧг
8715,billig::A,hä´lbb,lēts
8716,billig::A,вӯгас,донтӧг
8717,billig::A,вӯгас,lēts
8718,billig::A,вӯгкесь,донтӧг
8719,billig::A,вӯгкесь,lēts
8720,teuer::A,dovres,дона
8721,teuer::A,dovres,dārgs
8722,teuer::A,divras,дона
8723,teuer::A,divras,dārgs
8724,teuer::A,divrras,дона
8725,teuer::A,divrras,dārgs
8726,teuer::A,tiivrâs,дона
8727,teuer::A,tiivrâs,dārgs
8728,teuer::A,kaallâš,дона
8729,teuer::A,kaallâš,dārgs
8730,teuer::A,ко̄а̄ллэш,дона
8731,teuer::A,ко̄а̄ллэш,dārgs
8732,wertvoll::A,aarvoes,дона
8733,wertvoll::A,aarvoes,vērtīgs
8734,wertvoll::A,árvulasj,дона
8735,wertvoll::A,árvulasj,vērtīgs
8736,wertvoll::A,árvvolaš,дона
8737,wertvoll::A,árvvolaš,vērtīgs
8738,wertvoll::A,tiivrâs,дона
8739,wertvoll::A,tiivrâs,vērtīgs
8740,wertvoll::A,kaallâš,дона
8741,wertvoll::A,kaallâš,vērtīgs
8742,wertvoll::A,а̄ррвъесь,дона
8743,wertvoll::A,а̄ррвъесь,vērtīgs
8744,wertvoll::A,ко̄а̄ллшэсь,дона
8745,wertvoll::A,ко̄а̄ллшэсь,vērtīgs
8746,blind::A,tjelmehts,синтӧм
8747,blind::A,tjelmehts,akls
8748,blind::A,tjalmedibme,синтӧм
8749,blind::A,tjalmedibme,akls
8750,blind::A,čalmmeheapme,синтӧм
8751,blind::A,čalmmeheapme,akls
8752,blind::A,čuovggaheapme,синтӧм
8753,blind::A,čuovggaheapme,akls
8754,blind::A,šoohâd,синтӧм
8755,blind::A,šoohâd,akls
8756,blind::A,ča'lmettem,синтӧм
8757,blind::A,ča'lmettem,akls
8758,blind::A,čââ´lmte´m,синтӧм
8759,blind::A,čââ´lmte´m,akls
8760,blind::A,чальмхем,синтӧм
8761,blind::A,чальмхем,akls
8762,taub::A,bieljehts,пельтӧм
8763,taub::A,bieljehts,kurls
8764,taub::A,bieljedibme,пельтӧм
8765,taub::A,bieljedibme,kurls
8766,taub::A,bealjeheapmi,пельтӧм
8767,taub::A,bealjeheapmi,kurls
8768,taub::A,pel'jittem,пельтӧм
8769,taub::A,pel'jittem,kurls
8770,taub::A,pee´lljte´m,пельтӧм
8771,taub::A,pee´lljte´m,kurls
8772,taub::A,пе̄лльйхем,пельтӧм
8773,taub::A,пе̄лльйхем,kurls
8774,taub::A,кулхэмесь,пельтӧм
8775,taub::A,кулхэмесь,kurls
8776,taub::A,кулнаххьтэм,пельтӧм
8777,taub::A,кулнаххьтэм,kurls
8778,kräftig::A,veaksehks,вынйӧра
8779,kräftig::A,veaksehks,spēcīgs
8780,kräftig::A,gievrra,вынйӧра
8781,kräftig::A,gievrra,spēcīgs
8782,kräftig::A,gievra,вынйӧра
8783,kräftig::A,gievra,spēcīgs
8784,kräftig::A,viek'sâ,вынйӧра
8785,kräftig::A,viek'sâ,spēcīgs
8786,kräftig::A,viõhss,вынйӧра
8787,kräftig::A,viõhss,spēcīgs
8788,kräftig::A,вӣгкъесь,вынйӧра
8789,kräftig::A,вӣгкъесь,spēcīgs
8790,kräftig::A,тоаввсамусс,вынйӧра
8791,kräftig::A,тоаввсамусс,spēcīgs
8792,stark::A,raavtehtje,ён
8793,stark::A,raavtehtje,вына
8794,stark::A,raavtehtje,stiprs
