,Concept_ID,ce,lv
1518,hinter::PRP,тӏехьа,aiz
1519,unter::PRP,кIелахь,улын
1520,unter::PRP,кIелахь,zem
1521,durch::PRP,чекх,пыр
1522,durch::PRP,чекх,пырыс
1523,durch::PRP,чекх,caur
1524,durch::PRP,чекх,cauri
1525,neben::PRP,юххе,бердын
1526,neben::PRP,юххе,līdzās
1527,zwischen::PRP,юккъехь,костын
1528,zwischen::PRP,юккъехь,starp
1529,wegen::PRP,дуьхьа,вӧсна
1530,wegen::PRP,дуьхьа,pēc
1531,dies::PRN,и,тайӧ
1532,dies::PRN,и,šis
1533,dies::PRN,иза,тайӧ
1534,dies::PRN,иза,šis
1535,das::PRN,и,ciйö
1536,das::PRN,и,tas
1537,das::PRN,иза,ciйö
1538,das::PRN,иза,tas
1539,alles::PRN,дерриг,став
1540,alles::PRN,дерриг,viss
1541,ich::PRN,cо,ме
1542,ich::PRN,cо,es
1543,du::PRN,хьо,тэ
1544,du::PRN,хьо,tu
1545,er::PRN,и,сійӧ
1546,er::PRN,и,viņš
1547,er::PRN,иза,сійӧ
1548,er::PRN,иза,viņš
1549,wir::PRN,тхо,ми
1550,wir::PRN,тхо,mēs
1551,wir::PRN,вай,ми
1552,wir::PRN,вай,mēs
1553,ihr::PRN,шу,тi
1554,ihr::PRN,шу,jūs
1555,sie::PRN,уьш,найö
1556,sie::PRN,уьш,viņi
1557,sie::PRN,уьш,viņas
1558,was::FPRN,хӏун,мый
1559,was::FPRN,хӏун,kas
1560,wer::FPRN,мила,код
1561,wer::FPRN,мила,kas
1562,wo::FADV,мичaхь,кыті
1563,wo::FADV,мичaхь,kur
1564,wohin::FADV,мича,кытчӧ
1565,wohin::FADV,мича,kurp
1566,wohin::FADV,мича,uz kurieni
1567,wie::FADV,муха,кыдзи
1568,wie::FADV,муха,kā
1569,warum::FADV,хӏунда,мыйла
1570,warum::FADV,хӏунда,kāpēc
1571,wieviel::FNUM,мел,кымын
1572,wieviel::FNUM,мел,cik
1573,wieviel::FNUM,маса,кымын
1574,wieviel::FNUM,маса,cik
1575,eins::NUM,цхьаъ,ӧтик
1576,eins::NUM,цхьаъ,viens
1577,zwei::NUM,шиъ,кык
1578,zwei::NUM,шиъ,divi
1579,drei::NUM,кхоъ,куим
1580,drei::NUM,кхоъ,trīs
1581,vier::NUM,диъ,нель
1582,vier::NUM,диъ,četri
1583,fünf::NUM,пхиъ,вит
1584,fünf::NUM,пхиъ,pieci
1585,sechs::NUM,ялх,квайт
1586,sechs::NUM,ялх,seši
1587,sieben::NUM,ворхӏ,сизим
1588,sieben::NUM,ворхӏ,septiņi
1589,acht::NUM,бархӏ,кӧкъямыс
1590,acht::NUM,бархӏ,astoņi
1591,neun::NUM,исс,ӧкмыс
1592,neun::NUM,исс,deviņi
1593,zehn::NUM,итт,дас
1594,zehn::NUM,итт,desmit
1595,elf::NUM,цхьайтта,дас ӧтик
1596,elf::NUM,цхьайтта,vienpadsmit
1597,zwölf::NUM,шийтта,дас кык
1598,zwölf::NUM,шийтта,divpadsmit
1599,zwanzig::NUM,ткъа,кызь
1600,zwanzig::NUM,ткъа,divdesmit
1601,dreißig::NUM,ткъе итт,комын
1602,dreißig::NUM,ткъе итт,trīsdesmit
1603,vierzig::NUM,шовзткъа,нелямын
1604,vierzig::NUM,шовзткъа,četrdesmit
1605,fünfzig::NUM,шовзткъе итт,ветымын
1606,fünfzig::NUM,шовзткъе итт,piecdesmit
1607,sechzig::NUM,кхузткъа,квайтымын
1608,sechzig::NUM,кхузткъа,sešdesmit
1609,siebzig::NUM,кхузткъе итт,сизимдас
1610,siebzig::NUM,кхузткъе итт,septiņdesmit
1611,achtzig::NUM,дезткъа,кӧкъямысдас
1612,achtzig::NUM,дезткъа,astoņdesmit
1613,neunzig::NUM,дезткъе итт,ӧкмысдас
1614,neunzig::NUM,дезткъе итт,deviņdesmit
1615,hundert::NUM,бӏе,сё
1616,hundert::NUM,бӏе,simt
1617,tausend::NUM,эзар,сюрс
1618,tausend::NUM,эзар,tūkstoš
1619,und::CNJ,a,и
1620,und::CNJ,a,un
1621,oder::CNJ,я,либӧ
1622,oder::CNJ,я,jeb
1623,stehen::V,латта,сулавны
1624,stehen::V,латта,stāvēt
1625,sitzen::V,хиъна ӏан,пукавны
1626,sitzen::V,хиъна ӏан,sēdēt
1627,liegen::V,ӏилла,куйлыны
1628,liegen::V,ӏилла,gulēt
1629,hängen::V,кхаза,ӧшавны
1630,hängen::V,кхаза,karāties
1631,werden::V,хила,лоны
1632,werden::V,хила,tapt
1633,passieren::V,хила,лоны
1634,passieren::V,хила,notikt
1635,beginnen::V,доло,кутчысьны
1636,beginnen::V,доло,кутны
1637,beginnen::V,доло,sākties
1638,enden::V,дӏадерза,помасьны
1639,enden::V,дӏадерза,beigties
1640,wechseln::V,хийца,вежсьыны
1641,wechseln::V,хийца,mainīties
1642,aufgehen[Sonne]::V,кхета,петны
1643,aufgehen[Sonne]::V,кхета,lēkt
1644,aufgehen[Sonne]::V,кхета,uzlēkt
1645,untergehen[Sonne]::V,чубуза,пуксьыны
1646,untergehen[Sonne]::V,чубуза,noiet
1647,untergehen[Sonne]::V,чубуза,rietēt
1648,scheinen[Sonne]::V,серло яла,югъявны
1649,scheinen[Sonne]::V,серло яла,югвидзны
1650,scheinen[Sonne]::V,серло яла,spīdēt
1651,donnern::V,къекъа,гымавны
1652,donnern::V,къекъа,dārdēt
1653,wehen::V,хьекха,пӧльтны
1654,wehen::V,хьекха,pūst
1655,strömen::V,эха,киссьыны
1656,strömen::V,эха,līt
1657,strömen::V,эха,plūst
1658,fließen::V,охьаэха,визувтны
1659,fließen::V,охьаэха,tecēt
1660,sich drehen::V,хьийза,бергавны
1661,sich drehen::V,хьийза,grozīties
1662,schwanken::V,леста,легны
1663,schwanken::V,леста,лайкъявны
1664,schwanken::V,леста,līgoties
1665,schwanken::V,леста,grīļoties
1666,schwingen::V,лесто,лайкъявны
1667,schwingen::V,лесто,люллявны
1668,schwingen::V,лесто,vēzēties
1669,fallen::V,охьакхета,усьны
1670,fallen::V,охьакхета,krist
1671,brennen::V,дага,сотчыны
1672,brennen::V,дага,degt
1673,rauchen::V,оза,тшынӧдны
1674,rauchen::V,оза,dūmot
1675,regnen::V,догlа догlу,зэрны
1676,regnen::V,догlа догlу,līt
1677,gefrieren::V,гӏоро,кынмыны
1678,gefrieren::V,гӏоро,sasalt
1679,tauen::V,даша,сывны
1680,tauen::V,даша,kust
1681,schmelzen::V,лала,сывны
1682,schmelzen::V,лала,kust
1683,schmelzen::V,лала,nokust
1684,trocknen::V,дакъо,косьмыны
1685,trocknen::V,дакъо,žūt
1686,trocknen::V,дакъо,kaltēties
1687,sieden::V,кхехка,пуны
1688,sieden::V,кхехка,virt
1689,sieden::V,кхехка,vārīties
1690,faulen::V,дахкадала,сісьмыны
1691,faulen::V,дахкадала,pūt
1692,faulen::V,дахкадала,trudēt
1693,verfaulen::V,дахкадала,сісьмыны
1694,verfaulen::V,дахкадала,sapūt
1695,verfaulen::V,дахкадала,satrūdēt
1696,reißen::V,хеда,орны
1697,reißen::V,хеда,plīst
1698,reißen::V,хеда,satrūkt
1699,versinken::V,хичудаха,вӧйны
1700,versinken::V,хичудаха,grimt
1701,versinken::V,хичудаха,nogrimt
1702,vergehen::V,дlаэха,кольны
1703,vergehen::V,дlаэха,ордйыны
1704,vergehen::V,дlаэха,paiet
1705,erscheinen::V,схьадала,петкӧдчыны
1706,erscheinen::V,схьадала,parādīties
1707,erscheinen::V,ӏоттадала,петкӧдчыны
1708,erscheinen::V,ӏоттадала,parādīties
1709,verschwinden::V,къайладала,бырны
1710,verschwinden::V,къайладала,nozust
1711,sinken::V,лахдала,вӧйны
1712,sinken::V,лахдала,kristies
1713,zunehmen::V,лакхадала,содны
1714,zunehmen::V,лакхадала,ыдждыны
1715,zunehmen::V,лакхадала,pieaugt
1716,zunehmen::V,лакхадала,pieņemties
1717,steigen::V,хьаладала,лыбны
1718,steigen::V,хьаладала,kāpt
1719,wachsen::V,кхиа,быдмыны
1720,wachsen::V,кхиа,augt
1721,glänzen::V,лепа,югъявны
1722,glänzen::V,лепа,дзирдавны
1723,glänzen::V,лепа,zaigot
1724,glänzen::V,лепа,laistīties
1725,funkeln::V,къега,югъявны
1726,funkeln::V,къега,дзирдавны
1727,funkeln::V,къега,mirdzēt
1728,funkeln::V,къега,dzirkstēt
1729,lärmen::V,гӏовгӏаян,жувгыны
1730,lärmen::V,гӏовгӏаян,ыугыны
1731,lärmen::V,гӏовгӏаян,шумитны
1732,lärmen::V,гӏовгӏаян,ālēties
1733,lärmen::V,гӏовгӏаян,trokšņot
1734,läuten::V,детта,жургыны
1735,läuten::V,детта,zvanīt
1736,klingeln::V,дека,звӧнитны
1737,klingeln::V,дека,zvanīt
1738,klirren::V,дека,гольскöдчыны
1739,klirren::V,дека,tinkšķēt
1740,klirren::V,дека,džinkstēt
1741,brausen::V,хьаьдда даха,буавны
1742,brausen::V,хьаьдда даха,krākt
1743,brausen::V,хьаьдда даха,brāzmot
1744,rauschen::V,леста,кышакывны
1745,rauschen::V,леста,šalkt
1746,klingen::V,дека,шыавны
1747,klingen::V,дека,юргыны
1748,klingen::V,дека,skanēt
1749,klingen::V,дека,izklausīties
1750,bellen::V,лета,увтны
1751,bellen::V,лета,riet
1752,heulen::V,угӏа,омлявны
1753,heulen::V,угӏа,вурзавны
1754,heulen::V,угӏа,kaukt
1755,heulen::V,угӏа,gaudot
1756,blasen::V,хӏуп баха,пӧльтны
1757,blasen::V,хӏуп баха,pūst
1758,pfeifen::V,шок етта,шутьлявны
1759,pfeifen::V,шок етта,svilpt
1760,pfeifen::V,шок етта,svilpot
1761,schreien::V,мохь бетта,горзыны
1762,schreien::V,мохь бетта,brēkt
1763,schreien::V,мохь бетта,kliegt
1764,stöhnen::V,узарш дан,ымзыны
1765,stöhnen::V,узарш дан,vaidēt
1766,zittern::V,дега,тіравны
1767,zittern::V,дега,drebēt
1768,leben::V,даха,овны
1769,leben::V,даха,dzīvot
1770,geboren werden::V,хила,чужны
1771,geboren werden::V,хила,dzimt
1772,atmen::V,садеӏа,кашкыны
1773,atmen::V,садеӏа,пошиктыны
1774,atmen::V,садеӏа,elpot
1775,trinken::V,мала,юны
1776,trinken::V,мала,dzert
1777,essen::V,кхалла,сёйны
1778,essen::V,кхалла,ēst
1779,schlucken::V,къурдбан,ньылавны
1780,schlucken::V,къурдбан,rīt
1781,müde werden::V,кӏаддала,мудзны
1782,müde werden::V,кӏаддала,nokust
1783,einschlafen::V,наб кхета,ланьтны
1784,einschlafen::V,наб кхета,унмовсьны
1785,einschlafen::V,наб кхета,iemigt
1786,einschlafen::V,наб кхета,aizmigt
1787,schlafen::V,вижа,узьны
1788,schlafen::V,вижа,gulēt
1789,schlafen::V,наб ян,узьны
1790,schlafen::V,наб ян,gulēt
1791,schlafen::V,дижина хила,узьны
1792,schlafen::V,дижина хила,gulēt
1793,aufwachen::V,самадала,садьмыны
1794,aufwachen::V,самадала,mosties
1795,aufstehen::V,гӏатта,чеччыны
1796,aufstehen::V,гӏатта,celties
1797,sich erholen::V,садаӏа,шойччыны
1798,sich erholen::V,садаӏа,atžirgt
1799,sich erholen::V,садаӏа,atpūsties
1800,krank werden::V,цомгуш хила,висьмыны
1801,krank werden::V,цомгуш хила,sasirgt
1802,krank sein::V,цомгуш хила,висьны
1803,krank sein::V,цомгуш хила,slimot
1804,schmerzen::V,лаза,висьны
1805,schmerzen::V,лаза,sāpēt
1806,schmerzen::V,лаза,smelgt
1807,schmerzen::V,ӏийжа,висьны
1808,schmerzen::V,ӏийжа,sāpēt
1809,schmerzen::V,ӏийжа,smelgt
1810,husten::V,йовхарш етта,кызны
1811,husten::V,йовхарш етта,klepot
1812,genesen::V,тадала,бурдны
1813,genesen::V,тадала,veseļoties
1814,sterben::V,дала,кувны
1815,sterben::V,дала,mirt
1816,sterben::V,дала,nomirt
1817,umkommen::V,хӏаллакхила,кувны
1818,umkommen::V,хӏаллакхила,apsprāgt
1819,umkommen::V,хӏаллакхила,aiziet bojā
1820,sich bewegen::V,лела,вӧрзьыны
1821,sich bewegen::V,лела,virzīties
1822,sich rühren::V,меттахъхьен,вӧрны
1823,sich rühren::V,меттахъхьен,вӧрӧдчыны
1824,sich rühren::V,меттахъхьен,sagrozīties
1825,sich erheben::V,хьалагlатта,сувтны
1826,sich erheben::V,хьалагlатта,piecelties
1827,sich setzen::V,хаа,пуксьыны
1828,sich setzen::V,хаа,sēsties
1829,hinfallen::V,дожа,усьны
1830,hinfallen::V,дожа,sabirt
1831,hinfallen::V,дожа,pakrist
1832,hinfallen::V,охьакхета,усьны
1833,hinfallen::V,охьакхета,sabirt
1834,hinfallen::V,охьакхета,pakrist
1835,laufen::V,вада,мyнны
1836,laufen::V,вада,iet
1837,laufen::V,вада,skraidīt
1838,laufen::V,хьада,мyнны
1839,laufen::V,хьада,iet
1840,laufen::V,хьада,skraidīt
1841,schreiten::V,болар дан,восьлавны
1842,schreiten::V,болар дан,soļot
1843,schreiten::V,ког баккха,восьлавны
1844,schreiten::V,ког баккха,soļot
1845,spazierengehen::V,доладала,гуляйтны
1846,spazierengehen::V,доладала,staigāt
1847,spazierengehen::V,доладала,pastaigāties
1848,eilen::V,сихдала,тэрмасьны
1849,eilen::V,сихдала,traukt
1850,sich beeilen::V,сихдала,тэрмасьны
1851,sich beeilen::V,сихдала,steigties
1852,sich beeilen::V,сихдала,pasteigties
1853,rennen::V,дада,котӧртны
1854,rennen::V,дада,skriet
1855,springen::V,ирхкхийсадала,чеччавны
1856,springen::V,ирхкхийсадала,lēkt
1857,klettern::V,тӏедийла,кышасьны
1858,klettern::V,тӏедийла,кавшасьны
1859,klettern::V,тӏедийла,kāpt
1860,klettern::V,тӏедийла,rāpties
1861,schaukeln::V,техко,гычасьны
1862,schaukeln::V,техко,šūpoties
1863,schaukeln::V,техко,zvalstīties
1864,kriechen::V,такха,кыссьыны
1865,kriechen::V,такха,līst
1866,kriechen::V,такха,rāpot
1867,schwimmen::V,некадан,уявны
1868,schwimmen::V,некадан,peldēt
1869,tauchen::V,чулелха,сунавны
1870,tauchen::V,чулелха,gremdēties
1871,rudern::V,дига лело,пелысасьны
1872,rudern::V,дига лело,airēt
1873,rudern::V,дига лело,irties
1874,rudern::V,кема лело,пелысасьны
1875,rudern::V,кема лело,airēt
1876,rudern::V,кема лело,irties
1877,fahren::V,хахка,мунны
1878,fahren::V,хахка,braukt
1879,fliegen::V,тӏемадала,лэбны
1880,fliegen::V,тӏемадала,lidot
1881,fliegen::V,тӏемадала,laisties
1882,gehen::V,лeла,мyнны
1883,gehen::V,лeла,iet
1884,weggehen::V,дӏадаха,мунавны
1885,weggehen::V,дӏадаха,aiziet
1886,abfahren::V,дӏадаха,мӧдӧдчыны
1887,abfahren::V,дӏадаха,atiet
1888,abfahren::V,дӏадаха,aizbraukt
1889,anhalten::V,саца,джӧмдыны
1890,anhalten::V,саца,apstāties
1891,hineingehen::V,чудала,пырны
1892,hineingehen::V,чудала,ieiet
1893,eintreten::V,чудала,пырны
1894,eintreten::V,чудала,ienākt
1895,kommen::V,кхача,воны
1896,kommen::V,кхача,локны
1897,kommen::V,кхача,nākt
1898,kommen::V,дӏакхача,воны
1899,kommen::V,дӏакхача,локны
1900,kommen::V,дӏакхача,nākt
1901,kommen::V,схьакхача,воны
1902,kommen::V,схьакхача,локны
1903,kommen::V,схьакхача,nākt
1904,ankommen::V,кхача,воны
1905,ankommen::V,кхача,локны
1906,ankommen::V,кхача,nonākt
1907,ankommen::V,кхача,ierasties
1908,ankommen::V,схьакхача,воны
1909,ankommen::V,схьакхача,локны
1910,ankommen::V,схьакхача,nonākt
1911,ankommen::V,схьакхача,ierasties
1912,zurückkommen::V,юхада,косны
1913,zurückkommen::V,юхада,бергӧдчыны
1914,zurückkommen::V,юхада,atgriezties
1915,bleiben::V,диса,кольны
1916,bleiben::V,диса,palikt
1917,warten::V,хьежа,виччысьны
1918,warten::V,хьежа,gaidīt
1919,warten::V,cобар дан,виччысьны
1920,warten::V,cобар дан,gaidīt
1921,erwarten::V,хьоьжуш ӏан,виччысьны
1922,erwarten::V,хьоьжуш ӏан,sagaidīt
1923,suchen::V,леха,корсьны
1924,suchen::V,леха,meklēt
1925,finden::V,каро,казявны
1926,finden::V,каро,rast
1927,finden::V,каро,atrast
1928,versuchen::V,дан хьажа,заводитчывны
1929,versuchen::V,дан хьажа,mēģināt
1930,vorbereiten::V,кечъян,дасьтыны
1931,vorbereiten::V,кечъян,gatavot
1932,vorbereiten::V,кечъян,sagatavot
1933,lieben::V,деза,радейтны
1934,lieben::V,деза,mīlēt
1935,mögen::V,безамхила,радейтны
1936,mögen::V,безамхила,gribēties
1937,lachen::V,дела,серавны
1938,lachen::V,дела,серавлыны
1939,lachen::V,дела,smiet
1940,lachen::V,дела,smieties
1941,rühren::V,хьедан,нормӧдны
1942,rühren::V,хьедан,aizgrābt
1943,weinen::V,делха,бӧрдны
1944,weinen::V,делха,raudāt
1945,schimpfen::V,чехо,видчыны
1946,schimpfen::V,чехо,rāties
1947,schimpfen::V,чехо,lamāties
1948,sich ärgern::V,оьгӏазъэха,скӧравны
1949,sich ärgern::V,оьгӏазъэха,īgt
1950,sich ärgern::V,оьгӏазъэха,pukoties
1951,sich ärgern::V,оьгӏазъэха,dusmoties
1952,sich fürchten::V,кхера,повны
1953,sich fürchten::V,кхера,bīties
1954,sich fürchten::V,кхера,baidīties
1955,fürchten::V,кхера,повны
1956,fürchten::V,кхера,baidīties no
1957,fliehen::V,дӏадада,пышйыны
1958,fliehen::V,дӏадада,bēgt
1959,flüchten::V,дӏадада,пышйыны
1960,flüchten::V,дӏадада,aizbēgt
1961,sehen::V,ган,аддзыны
1962,sehen::V,ган,redzēt
1963,anschauen::V,хьажа,видзӧдны
1964,anschauen::V,хьажа,paraudzīties
1965,anschauen::V,хьежа,видзӧдны
1966,anschauen::V,хьежа,paraudzīties
1967,ansehen::V,хьовса,видзӧдны
1968,ansehen::V,хьовса,aplūkot
1969,hören::V,хаза,кывны
1970,hören::V,хаза,dzirdēt
1971,zuhören::V,ладогӏа,кывзыны
1972,zuhören::V,ладогӏа,klausīties
1973,probieren::V,хьажа,видлыны
1974,probieren::V,хьажа,nogaršot
1975,riechen::V,хьожа яха,чушкыны
1976,riechen::V,хьожа яха,ost
1977,riechen::V,хьожа яха,ostīt
1978,fühlen::V,хаадала,вежӧртны
1979,fühlen::V,хаадала,гӧгӧрвоны
1980,fühlen::V,хаадала,just
1981,fühlen::V,хаадала,izjust
1982,scheinen::V,мотта,кажитчыны
1983,scheinen::V,мотта,šķist
1984,scheinen::V,мотта,likties
1985,zu sehen sein::V,гуш хила,тыдавны
1986,zu sehen sein::V,гуш хила,parādīties
1987,vernehmen::V,бартхатта,кывны
1988,vernehmen::V,бартхатта,saklausīt
1989,frieren::V,гӏоро,кынмыны
1990,frieren::V,гӏоро,salt
1991,tun::V,дан,керны
1992,tun::V,дан,darīt
1993,können::V,дадала,кужны
1994,können::V,дадала,prast
1995,wollen::V,тӏергӏа,кӧсйыны
1996,wollen::V,тӏергӏа,gribēt
1997,anfangen::V,доло,заводитны
1998,anfangen::V,доло,пондыны
1999,anfangen::V,доло,sākt
2000,anfangen::V,доло,iesākt
2001,beenden::V,довла,помавны
2002,beenden::V,довла,beigt
2003,beenden::V,довла,pabeigt
2004,aufhören::V,саца,дугӧдны
2005,aufhören::V,саца,pārtraukt
2006,gelingen::V,кадала,артмыны
2007,gelingen::V,кадала,izdoties
2008,geraten::V,хила,сюрны
2009,geraten::V,хила,веськавны
2010,geraten::V,хила,veikties
2011,öffnen::V,дӏаделла,восьтыны
2012,öffnen::V,дӏаделла,atvērt
2013,öffnen::V,дӏаделла,attaisīt
2014,öffnen::V,схьаделла,восьтыны
2015,öffnen::V,схьаделла,atvērt
2016,öffnen::V,схьаделла,attaisīt
2017,schließen::V,къовла,пӧдлавны
2018,schließen::V,къовла,slēgt
2019,schließen::V,къовла,aizvērt
2020,schließen::V,къовла,aiztaisīt
2021,schließen::V,дӏачӏагӏа,пӧдлавны
2022,schließen::V,дӏачӏагӏа,slēgt
2023,schließen::V,дӏачӏагӏа,aizvērt
2024,schließen::V,дӏачӏагӏа,aiztaisīt
2025,stellen::V,хlотто,сувтӧдны
2026,stellen::V,хlотто,likt
2027,stellen::V,хlотто,nolikt
2028,setzen::V,дийгӏа,пуксьӧдны
2029,setzen::V,дийгӏа,sēdināt
2030,legen::V,охьадилла,пуктыны
2031,legen::V,охьадилла,likt
2032,berühren::V,хьедан,вӧрзьӧдны
2033,berühren::V,хьедан,инмӧдчывны
2034,berühren::V,хьедан,skart
2035,berühren::V,хьедан,aizskart
2036,verbinden::V,вовшахтаса,йитны
2037,verbinden::V,вовшахтаса,saistīt
2038,verbinden::V,вовшахтаса,savienot
2039,bedecken::V,тилла,вевттьыны
2040,bedecken::V,тилла,apsegt
2041,bedecken::V,тилла,pārsegt
2042,bedecken::V,тӏетаса,вевттьыны
2043,bedecken::V,тӏетаса,apsegt
2044,bedecken::V,тӏетаса,pārsegt
2045,aufhängen::V,хьалаолла,ӧшӧдны
2046,aufhängen::V,хьалаолла,джагӧдны
2047,aufhängen::V,хьалаолла,uzkārt
2048,anzünden::V,лато,ӧзтыны
2049,anzünden::V,лато,aizdegt
2050,anzünden::V,лато,aizdedzināt
2051,aufheben::V,айа,чеччӧдны
2052,aufheben::V,айа,сувтӧдны
2053,aufheben::V,айа,pacelt
2054,zurücklassen::V,дита,кольны
2055,zurücklassen::V,дита,atstāt
2056,verlieren::V,дайа,воштыны
2057,verlieren::V,дайа,zaudēt
2058,verlieren::V,дайа,pazaudēt
2059,fallen lassen::V,охьадожо,уськӧдны
2060,fallen lassen::V,охьадожо,nomest
2061,machen::V,дан,вӧчны
2062,machen::V,дан,лӧсьӧдны
2063,machen::V,дан,darīt
2064,herstellen::V,дан,лӧсьӧдны
2065,herstellen::V,дан,ražot
2066,herstellen::V,дан,izgatavot
2067,bauen::V,гӏишлоян,лэптыны
2068,bauen::V,гӏишлоян,celt
2069,bauen::V,гӏишлоян,būvēt
2070,reparieren::V,тадан,дзоньтавны
2071,reparieren::V,тадан,labot
2072,reparieren::V,тадан,remontēt
2073,verbessern::V,нисдан,бурмӧдны
2074,verbessern::V,нисдан,labot
2075,verbessern::V,нисдан,izlabot
2076,ändern::V,хийца,вежны
2077,ändern::V,хийца,mainīt
2078,graben::V,ахка,кодйыны
2079,graben::V,ахка,rakt
2080,beugen::V,сатто,куснявны
2081,beugen::V,сатто,liekt
2082,biegen::V,сатто,куснявны
2083,biegen::V,сатто,liekt
2084,drehen::V,хьовзо,бергӧдлыны
2085,drehen::V,хьовзо,griezt
2086,umdrehen::V,хьовзo,бергӧдны
2087,umdrehen::V,хьовзo,apgriezt
2088,heben::V,айа,лэптыны
2089,heben::V,айа,celt
2090,heben::V,айа,cilāt
2091,heben::V,айа,pacelt
2092,heben::V,хьалаайа,лэптыны
2093,heben::V,хьалаайа,celt
2094,heben::V,хьалаайа,cilāt
2095,heben::V,хьалаайа,pacelt
2096,hochheben::V,хьалаайа,кыпӧдны
2097,hochheben::V,хьалаайа,pacelt
2098,ergreifen::V,дӏалаца,кутны
2099,ergreifen::V,дӏалаца,paķert
2100,ergreifen::V,дӏалаца,satvert
2101,halten::V,латто,кутны
2102,halten::V,латто,turēt
2103,halten::V,латто,saturēt
2104,drücken::V,тӏетаӏо,личкыны
2105,drücken::V,тӏетаӏо,топӧдны
2106,drücken::V,тӏетаӏо,spiest
2107,schieben::V,татта,ӧтдортны
2108,schieben::V,татта,йӧткыштны
2109,schieben::V,татта,stumt
2110,kratzen::V,мӏараш тийса,гуджӧдны
2111,kratzen::V,мӏараш тийса,kasīt
2112,kratzen::V,мӏараш тийса,skrāpēt
2113,lecken::V,мотт хьекха,нювны
2114,lecken::V,мотт хьекха,lakt
2115,lecken::V,мотт хьекха,laizīt
2116,beißen::V,катoха,курччыны
2117,beißen::V,катoха,kost
2118,abreißen::V,схьадаккха,орӧдны
2119,abreißen::V,схьадаккха,atraut
2120,abreißen::V,схьадаккха,atplēst
2121,abschneiden::V,кхада,вундавны
2122,abschneiden::V,кхада,nogriezt
2123,binden::V,дӏадехка,гӧрддзавны
2124,binden::V,дӏадехка,кӧртавны
2125,binden::V,дӏадехка,siet
2126,binden::V,дӏадехка,aptīt
2127,binden::V,вовшахтаса,гӧрддзавны
2128,binden::V,вовшахтаса,кӧртавны
2129,binden::V,вовшахтаса,siet
2130,binden::V,вовшахтаса,aptīt
2131,stecken::V,чудахийта,сюйны
2132,stecken::V,чудахийта,bāzt
2133,stecken::V,чудахийта,spraust
2134,brechen::V,кагдан,чегны
2135,brechen::V,кагдан,lauzt
2136,brechen::V,кагдан,lauzīt
2137,klopfen::V,детта,камгыны
2138,klopfen::V,детта,klauvēt
2139,hauen::V,етта,нӧйнты
2140,hauen::V,етта,кучкыны
2141,hauen::V,етта,cirst
2142,hauen::V,етта,dauzīt
2143,kleben::V,тӏелато,лемавны
2144,kleben::V,тӏелато,ляскавны
2145,kleben::V,тӏелато,līmēt
2146,kleben::V,тӏелато,lipināt
2147,reiben::V,хьекхо,тільны
2148,reiben::V,хьекхо,зыравны
2149,reiben::V,хьекхо,rīvēt
2150,reiben::V,хьекхо,berzēt
2151,streichen::V,тlехьакха,мавтны
2152,streichen::V,тlехьакха,ziest
2153,streichen::V,тlехьакха,triept
2154,schleifen::V,ирдан,кеслыны
2155,schleifen::V,ирдан,trīt
2156,schleifen::V,ирдан,asināt
2157,schneiden::V,ларга,шырны
2158,schneiden::V,ларга,griezt
2159,schneiden::V,ларга,sagriezt
2160,rütteln::V,лесто,легӧдны
2161,rütteln::V,лесто,катлӧдлыны
2162,rütteln::V,лесто,kratīt
2163,rütteln::V,лесто,purināt
2164,schütteln::V,лесто,тракӧдны
2165,schütteln::V,лесто,kratīt
2166,schwenken::V,лесто,ӧвтны
2167,schwenken::V,лесто,шенасьны
2168,schwenken::V,лесто,vēzēt
2169,schwenken::V,лесто,vēcināt
2170,schütten::V,дотта,кисьтны
2171,schütten::V,дотта,bērt
2172,füllen::V,дуза,тыртны
2173,füllen::V,дуза,pildīt
2174,füllen::V,дуза,piepildīt
2175,einwickeln::V,хьарчо,тубыртны
2176,einwickeln::V,хьарчо,ietīt
2177,tragen::V,дахьа,нуны
2178,tragen::V,дахьа,nest
2179,schleppen::V,ийзо,кыскавны
2180,schleppen::V,ийзо,stiept
2181,schleppen::V,ийзо,staipīt
2182,ziehen::V,озо,кыскыны
2183,ziehen::V,озо,vilkt
2184,aufbewahren::V,ӏалашдан,видзны
2185,aufbewahren::V,ӏалашдан,glabāt
2186,aufbewahren::V,ӏалашдан,uzglabāt
2187,werfen::V,кхосса,чӧвтны
2188,werfen::V,кхосса,шыбитны
2189,werfen::V,кхосса,mest
2190,werfen::V,кхосса,sviest
2191,fangen::V,леца,кутны
2192,fangen::V,леца,ķert
2193,fangen::V,леца,uzķert
2194,packen::V,леца,босьтны
2195,packen::V,леца,paķert
2196,packen::V,леца,satvert
2197,verstecken::V,къайладаккха,дзебны
2198,verstecken::V,къайладаккха,slēpt
2199,verstecken::V,къайладаккха,noglabāt
2200,teilen::V,декъа,юкны
2201,teilen::V,декъа,dalīt
2202,schicken::V,дӏадахьийта,ыстыны
2203,schicken::V,дӏадахьийта,sūtīt
2204,schicken::V,дӏадахьийта,atsūtīt
2205,bringen::V,дан,вайны
2206,bringen::V,дан,atvest
2207,hinzufügen::V,тӏетоха,содтыны
2208,hinzufügen::V,тӏетоха,pievienot
2209,bekommen::V,даккха,босьтны
2210,bekommen::V,даккха,dabūt
