,Concept_ID,se,hr
5216,zusammen::ADV,ovttas,skupa
5217,zusammen::ADV,ovttas,zajedno
5218,zusammen::ADV,čoahkis,skupa
5219,zusammen::ADV,čoahkis,zajedno
5220,zusammen::ADV,oovtâst,skupa
5221,zusammen::ADV,oovtâst,zajedno
5222,zusammen::ADV,õõutsââ´jest,skupa
5223,zusammen::ADV,õõutsââ´jest,zajedno
5224,zusammen::ADV,аххтан,skupa
5225,zusammen::ADV,аххтан,zajedno
5226,zusammen::ADV,эфтэсьт,skupa
5227,zusammen::ADV,эфтэсьт,zajedno
5228,lange::ADV,guhkiem,dugo
5229,lange::ADV,guhkev,dugo
5230,lange::ADV,mælggadav,dugo
5231,lange::ADV,guhká,dugo
5232,lange::ADV,kuhe,dugo
5233,lange::ADV,kuhháá,dugo
5234,lange::ADV,kuu´ǩǩ,dugo
5235,lange::ADV,кугкь,dugo
5236,plötzlich::ADV,faahketji,naglo
5237,plötzlich::ADV,faahketji,iznenada
5238,plötzlich::ADV,hæhkkat,naglo
5239,plötzlich::ADV,hæhkkat,iznenada
5240,plötzlich::ADV,fáhkkestaga,naglo
5241,plötzlich::ADV,fáhkkestaga,iznenada
5242,plötzlich::ADV,fakkist,naglo
5243,plötzlich::ADV,fakkist,iznenada
5244,plötzlich::ADV,kruu´ta,naglo
5245,plötzlich::ADV,kruu´ta,iznenada
5246,plötzlich::ADV,а̄йнханна,naglo
5247,plötzlich::ADV,а̄йнханна,iznenada
5248,sofort::ADV,dallegh,odmah
5249,sofort::ADV,dalá,odmah
5250,sofort::ADV,dalánagi,odmah
5251,sofort::ADV,dakkavide,odmah
5252,sofort::ADV,dakkaviđe,odmah
5253,sofort::ADV,tállán,odmah
5254,sofort::ADV,naraaz,odmah
5255,sofort::ADV,атть,odmah
5256,später::ADV,mænngan ,kasnije
5257,später::ADV,maŋŋebut,kasnije
5258,später::ADV,maŋŋel,kasnije
5259,später::ADV,maŋ̣eláá,kasnije
5260,später::ADV,mâ´ŋŋlakast,kasnije
5261,später::ADV,маӈӈа,kasnije
5262,jetzt::ADV,daelie,sad
5263,jetzt::ADV,daelie,sada
5264,jetzt::ADV,dal,sad
5265,jetzt::ADV,dal,sada
5266,jetzt::ADV,dal,sad
5267,jetzt::ADV,dal,sada
5268,jetzt::ADV,tääl,sad
5269,jetzt::ADV,tääl,sada
5270,jetzt::ADV,ââ´n,sad
5271,jetzt::ADV,ââ´n,sada
5272,jetzt::ADV,атть,sad
5273,jetzt::ADV,атть,sada
5274,heute::ADV,daenbien,danas
5275,heute::ADV,uddni,danas
5276,heute::ADV,odne,danas
5277,heute::ADV,onne,danas
5278,heute::ADV,tä´bbe,danas
5279,heute::ADV,та̄ррьм,danas
5280,morgen::ADV,jirreden,sutra
5281,morgen::ADV,idet,sutra
5282,morgen::ADV,ihttin,sutra
5283,morgen::ADV,itten,sutra
5284,morgen::ADV,jâđđa,sutra
5285,morgen::ADV,янта,sutra
5286,bald::ADV,varke,skoro
5287,bald::ADV,varke,doskora
5288,bald::ADV,ruvva,skoro
5289,bald::ADV,ruvva,doskora
5290,bald::ADV,farga,skoro
5291,bald::ADV,farga,doskora
5292,bald::ADV,vorgâ,skoro
5293,bald::ADV,vorgâ,doskora
5294,bald::ADV,sõrgg,skoro
5295,bald::ADV,sõrgg,doskora
5296,bald::ADV,вэхтэнне,skoro
5297,bald::ADV,вэхтэнне,doskora
5298,dann::ADV,die,zatim
5299,dann::ADV,dalloj,zatim
5300,dann::ADV,de,zatim
5301,dann::ADV,te,zatim
5302,dann::ADV,de,zatim
5303,dann::ADV,teä,zatim
5304,dann::ADV,â´tte,zatim
5305,dann::ADV,те,zatim
5306,gestern::ADV,jååktan,juče
5307,gestern::ADV,jååktan,jučer
5308,gestern::ADV,iektu,juče
5309,gestern::ADV,iektu,jučer
5310,gestern::ADV,ikte,juče
5311,gestern::ADV,ikte,jučer
5312,gestern::ADV,jieh't,juče
5313,gestern::ADV,jieh't,jučer
5314,gestern::ADV,jåhtta,juče
5315,gestern::ADV,jåhtta,jučer
5316,gestern::ADV,яххта,juče
5317,gestern::ADV,яххта,jučer
5318,einst::ADV,dejpeli,negda
5319,einst::ADV,dejpeli,nekada
5320,einst::ADV,åvdebut,negda
5321,einst::ADV,åvdebut,nekada
5322,einst::ADV,áigi,negda
5323,einst::ADV,áigi,nekada
5324,einst::ADV,dolin,negda
5325,einst::ADV,dolin,nekada
5326,einst::ADV,tovle,negda
5327,einst::ADV,tovle,nekada
5328,einst::ADV,tuu´l,negda
5329,einst::ADV,tuu´l,nekada
5330,einst::ADV,э̄ххьтэшьт,negda
5331,einst::ADV,э̄ххьтэшьт,nekada
5332,damals::ADV,aejkien,tada
5333,damals::ADV,aejkien,onda
5334,damals::ADV,dalloj,tada
5335,damals::ADV,dalloj,onda
5336,damals::ADV,dalle,tada
5337,damals::ADV,dalle,onda
5338,damals::ADV,talle,tada
5339,damals::ADV,talle,onda
5340,damals::ADV,te´l,tada
5341,damals::ADV,te´l,onda
5342,damals::ADV,teä´l,tada
5343,damals::ADV,teä´l,onda
5344,damals::ADV,танна,tada
5345,damals::ADV,танна,onda
5346,danach::ADV,mïnngesne,poslije
5347,danach::ADV,mïnngesne,nakon toga
5348,danach::ADV,dan maŋŋela,poslije
5349,danach::ADV,dan maŋŋela,nakon toga
5350,danach::ADV,maŋŋil,poslije
5351,danach::ADV,maŋŋil,nakon toga
5352,danach::ADV,das maŋŋá,poslije
5353,danach::ADV,das maŋŋá,nakon toga
5354,danach::ADV,maŋ̣a,poslije
5355,danach::ADV,maŋ̣a,nakon toga
5356,danach::ADV,mâ´ŋŋlest,poslije
5357,danach::ADV,mâ´ŋŋlest,nakon toga
5358,danach::ADV,маӈӈа,poslije
5359,danach::ADV,маӈӈа,nakon toga
5360,vorher::ADV,aarebi,prije
5361,vorher::ADV,aarebi,prije toga
5362,vorher::ADV,åvddål,prije
5363,vorher::ADV,åvddål,prije toga
5364,vorher::ADV,árat,prije
5365,vorher::ADV,árat,prije toga
5366,vorher::ADV,ovdâl,prije
5367,vorher::ADV,ovdâl,prije toga
5368,vorher::ADV,ouddâl,prije
5369,vorher::ADV,ouddâl,prije toga
5370,vorher::ADV,а̄йка,prije
5371,vorher::ADV,а̄йка,prije toga
5372,zuerst::ADV,voestegh,prvo
5373,zuerst::ADV,voestegh,najprije
5374,zuerst::ADV,álgon,prvo
5375,zuerst::ADV,álgon,najprije
5376,zuerst::ADV,vuos,prvo
5377,zuerst::ADV,vuos,najprije
5378,zuerst::ADV,vuohččan,prvo
5379,zuerst::ADV,vuohččan,najprije
5380,zuerst::ADV,vuoč'čin,prvo
5381,zuerst::ADV,vuoč'čin,najprije
5382,zuerst::ADV,vuõ´ste,prvo
5383,zuerst::ADV,vuõ´ste,najprije
5384,zuerst::ADV,vuõs'smõõssân,prvo
5385,zuerst::ADV,vuõs'smõõssân,najprije
5386,zuerst::ADV,э̄ввтла,prvo
5387,zuerst::ADV,э̄ввтла,najprije
5388,zuerst::ADV,э̄ввтэль,prvo
5389,zuerst::ADV,э̄ввтэль,najprije
5390,einmal::ADV,ikth,jednom
5391,einmal::ADV,ikth,jedanput
5392,einmal::ADV,akti,jednom
5393,einmal::ADV,akti,jedanput
5394,einmal::ADV,okte,jednom
5395,einmal::ADV,okte,jedanput
5396,einmal::ADV,ohtii,jednom
5397,einmal::ADV,ohtii,jedanput
5398,einmal::ADV,kojo,jednom
5399,einmal::ADV,kojo,jedanput
5400,einmal::ADV,måttmešt,jednom
5401,einmal::ADV,måttmešt,jedanput
5402,einmal::ADV,э̄фт вэ̄рр,jednom
5403,einmal::ADV,э̄фт вэ̄рр,jedanput
5404,manchmal::ADV,muvhtene,katkad
5405,manchmal::ADV,muvhtene,katkada
5406,manchmal::ADV,muhttijn,katkad
5407,manchmal::ADV,muhttijn,katkada
5408,manchmal::ADV,duolla dálla,katkad
5409,manchmal::ADV,duolla dálla,katkada
5410,manchmal::ADV,muhtumin,katkad
5411,manchmal::ADV,muhtumin,katkada
5412,manchmal::ADV,kuásnii,katkad
5413,manchmal::ADV,kuásnii,katkada
5414,manchmal::ADV,måttmešt,katkad
5415,manchmal::ADV,måttmešt,katkada
5416,manchmal::ADV,kuä´ss-ne,katkad
5417,manchmal::ADV,kuä´ss-ne,katkada
5418,manchmal::ADV,мудта вэ̄р,katkad
5419,manchmal::ADV,мудта вэ̄р,katkada
5420,oft::ADV,daamtaj,često
5421,oft::ADV,álu,često
5422,oft::ADV,ábaj,često
5423,oft::ADV,dájvvá,često
5424,oft::ADV,dávjá,često
5425,oft::ADV,távjá,često
5426,oft::ADV,täujja,često
5427,oft::ADV,то̄а̄ййв,često
5428,immer::ADV,iktesth,vazda
5429,immer::ADV,iktesth,uvijek
5430,immer::ADV,eejnegen,vazda
5431,immer::ADV,eejnegen,uvijek
5432,immer::ADV,agev,vazda
5433,immer::ADV,agev,uvijek
5434,immer::ADV,álo,vazda
5435,immer::ADV,álo,uvijek
5436,immer::ADV,ain,vazda
5437,immer::ADV,ain,uvijek
5438,immer::ADV,ovttuu,vazda
5439,immer::ADV,ovttuu,uvijek
5440,immer::ADV,pâi,vazda
5441,immer::ADV,pâi,uvijek
5442,immer::ADV,пай,vazda
5443,immer::ADV,пай,uvijek
5444,niemals::ADV,ij gåessie,nikad
5445,niemals::ADV,ij gåessie,nikada
5446,niemals::ADV,ij goassak,nikad
5447,niemals::ADV,ij goassak,nikada
5448,niemals::ADV,ij ihkenis,nikad
5449,niemals::ADV,ij ihkenis,nikada
5450,niemals::ADV,ii goassege,nikad
5451,niemals::ADV,ii goassege,nikada
5452,niemals::ADV,ij kuás'sin,nikad
5453,niemals::ADV,ij kuás'sin,nikada
5454,niemals::ADV,ij ni kuä´ss,nikad
5455,niemals::ADV,ij ni kuä´ss,nikada
5456,niemals::ADV,эйй никуэссь,nikad
5457,niemals::ADV,эйй никуэссь,nikada
5458,hier::ADV,daagkoe,tu
5459,hier::ADV,daagkoe,ovdje
5460,hier::ADV,dála,tu
5461,hier::ADV,dála,ovdje
5462,hier::ADV,dánna,tu
5463,hier::ADV,dánna,ovdje
5464,hier::ADV,dá,tu
5465,hier::ADV,dá,ovdje
5466,hier::ADV,dás,tu
5467,hier::ADV,dás,ovdje
5468,hier::ADV,taa,tu
5469,hier::ADV,taa,ovdje
5470,hier::ADV,tää,tu
5471,hier::ADV,tää,ovdje
5472,hier::ADV,ta´ltte,tu
5473,hier::ADV,ta´ltte,ovdje
5474,hier::ADV,тала,tu
5475,hier::ADV,тала,ovdje
5476,hier::ADV,тэста,tu
5477,hier::ADV,тэста,ovdje
5478,hierhin::ADV,diekie,amo
5479,hierhin::ADV,diekie,ovamo
5480,hierhin::ADV,dási,amo
5481,hierhin::ADV,dási,ovamo
5482,hierhin::ADV,diehki,amo
5483,hierhin::ADV,diehki,ovamo
5484,hierhin::ADV,deike,amo
5485,hierhin::ADV,deike,ovamo
5486,hierhin::ADV,teehi,amo
5487,hierhin::ADV,teehi,ovamo
5488,hierhin::ADV,tii´ǩ,amo
5489,hierhin::ADV,tii´ǩ,ovamo
5490,hierhin::ADV,тӣге,amo
5491,hierhin::ADV,тӣге,ovamo
5492,von hier::ADV,daebpede,odavde
5493,von hier::ADV,dássta,odavde
5494,von hier::ADV,dáppelt,odavde
5495,von hier::ADV,dáppe,odavde
5496,von hier::ADV,tástán,odavde
5497,von hier::ADV,tääiǥ,odavde
5498,von hier::ADV,tääi´ben,odavde
5499,von hier::ADV,тэста,odavde
5500,dort::ADV,dagkoe,ondje
5501,dort::ADV,dale,ondje
5502,dort::ADV,dakko,ondje
5503,dort::ADV,tuo,ondje
5504,dort::ADV,tovben,ondje
5505,dort::ADV,to´ben,ondje
5506,dort::ADV,тёллэ,ondje
5507,dort::ADV,тамьпе,ondje
5508,dorthin::ADV,dahkoe,onamo
5509,dorthin::ADV,dåhku,onamo
5510,dorthin::ADV,dohko,onamo
5511,dorthin::ADV,diehko,onamo
5512,dorthin::ADV,tuohu,onamo
5513,dorthin::ADV,tok,onamo
5514,dorthin::ADV,tok-aa,onamo
5515,dorthin::ADV,то̄гэ,onamo
5516,vorwärts::ADV,fraamme,naprijed
5517,vorwärts::ADV,åvddån,naprijed
5518,vorwärts::ADV,ovddas,naprijed
5519,vorwärts::ADV,oovdâs,naprijed
5520,vorwärts::ADV,ooudâs,naprijed
5521,vorwärts::ADV,ooudårra,naprijed
5522,vorwärts::ADV,эвтэс,naprijed
5523,rückwärts::ADV,mænngese,natrag
5524,rückwärts::ADV,ruoptobadáj,natrag
5525,rückwärts::ADV,maŋás,natrag
5526,rückwärts::ADV,majaskulij,natrag
5527,rückwärts::ADV,mââjas,natrag
5528,rückwärts::ADV,mâ´ŋŋla,natrag
5529,rückwärts::ADV,мо̄а̄з,natrag
5530,rückwärts::ADV,мо̄а̄ст,natrag
5531,zurück::ADV,bååstede,nazad
5532,zurück::ADV,bååstede,natrag
5533,zurück::ADV,ruoptus,nazad
5534,zurück::ADV,ruoptus,natrag
5535,zurück::ADV,maŋus,nazad
5536,zurück::ADV,maŋus,natrag
5537,zurück::ADV,ruoktot,nazad
5538,zurück::ADV,ruoktot,natrag
5539,zurück::ADV,maassâd,nazad
5540,zurück::ADV,maassâd,natrag
5541,zurück::ADV,vä´st,nazad
5542,zurück::ADV,vä´st,natrag
5543,zurück::ADV,mååusat,nazad
5544,zurück::ADV,mååusat,natrag
5545,zurück::ADV,мо̄а̄з,nazad
5546,zurück::ADV,мо̄а̄з,natrag
5547,zurück::ADV,мо̄а̄ст,nazad
5548,zurück::ADV,мо̄а̄ст,natrag
5549,unten::ADV,vuelnie,dolje
5550,unten::ADV,vuollen,dolje
5551,unten::ADV,vuollin,dolje
5552,unten::ADV,vyellin,dolje
5553,unten::ADV,vue´llen,dolje
5554,unten::ADV,вӯлльн,dolje
5555,hinab::ADV,våålese,nizbrdo
5556,hinab::ADV,vuolus,nizbrdo
5557,hinab::ADV,vulos,nizbrdo
5558,hinab::ADV,vuá'lás,nizbrdo
5559,hinab::ADV,vuâlas,nizbrdo
5560,hinab::ADV,валас,nizbrdo
5561,oben::ADV,bijjene,gore
5562,oben::ADV,baddjen,gore
5563,oben::ADV,badjin,gore
5564,oben::ADV,paijeen,gore
5565,oben::ADV,pâ´jjen,gore
5566,oben::ADV,tunââ´lmest,gore
5567,oben::ADV,пайенҍ,gore
5568,hinauf::ADV,bæjjese,uzbrdo
5569,hinauf::ADV,bajás,uzbrdo
5570,hinauf::ADV,bajás,uzbrdo
5571,hinauf::ADV,pajas,uzbrdo
5572,hinauf::ADV,pââjas,uzbrdo
5573,hinauf::ADV,пайяс,uzbrdo
5574,überall::ADV,gaajhkene lehkesne,svuda
5575,überall::ADV,gaajhkene lehkesne,svagdje
5576,überall::ADV,juohkka sajen,svuda
5577,überall::ADV,juohkka sajen,svagdje
5578,überall::ADV,juohke sajis,svuda
5579,überall::ADV,juohke sajis,svagdje
5580,überall::ADV,jya'hisaajeest,svuda
5581,überall::ADV,jya'hisaajeest,svagdje
5582,überall::ADV,vee´zz,svuda
5583,überall::ADV,vee´zz,svagdje
5584,überall::ADV,pukvee´zz,svuda
5585,überall::ADV,pukvee´zz,svagdje
5586,überall::ADV,пугквесь,svuda
5587,überall::ADV,пугквесь,svagdje
5588,nicht::ADV,ij,ne
5589,nicht::ADV,ij,ne
5590,nicht::ADV,ii,ne
5591,nicht::ADV,ij,ne
5592,nicht::ADV,ij,ne
5593,nicht::ADV,эйй,ne
5594,ein wenig::ADV,ånnetje,malo
5595,ein wenig::ADV,ahtjetje,malo
5596,ein wenig::ADV,binná,malo
5597,ein wenig::ADV,veahá,malo
5598,ein wenig::ADV,ucánjii,malo
5599,ein wenig::ADV,occanj,malo
5600,ein wenig::ADV,simmna,malo
5601,ein wenig::ADV,сада,malo
5602,ein wenig::ADV,садаматта,malo
5603,kaum::ADV,jallan,tek
5604,kaum::ADV,jallan,jedva
5605,kaum::ADV,vánet,tek
5606,kaum::ADV,vánet,jedva
5607,kaum::ADV,báljo,tek
5608,kaum::ADV,báljo,jedva
5609,kaum::ADV,illá,tek
5610,kaum::ADV,illá,jedva
5611,kaum::ADV,illvaa,tek
5612,kaum::ADV,illvaa,jedva
5613,kaum::ADV,мале,tek
5614,kaum::ADV,мале,jedva
5615,kaum::ADV,элэлэ,tek
5616,kaum::ADV,элэлэ,jedva
5617,sehr::ADV,sagk,jako
5618,sehr::ADV,sagk,veoma
5619,sehr::ADV,riek,jako
5620,sehr::ADV,riek,veoma
5621,sehr::ADV,sieldes,jako
5622,sehr::ADV,sieldes,veoma
5623,sehr::ADV,hui,jako
5624,sehr::ADV,hui,veoma
5625,sehr::ADV,ollu,jako
5626,sehr::ADV,ollu,veoma
5627,sehr::ADV,čuuvtij,jako
5628,sehr::ADV,čuuvtij,veoma
5629,sehr::ADV,sami,jako
5630,sehr::ADV,sami,veoma
5631,sehr::ADV,čuu´t,jako
5632,sehr::ADV,čuu´t,veoma
5633,sehr::ADV,пэре,jako
5634,sehr::ADV,пэре,veoma
5635,sehr::ADV,чофта,jako
5636,sehr::ADV,чофта,veoma
5637,so::ADV,numhtie,tako
5638,so::ADV,numhtie,ovako
5639,so::ADV,nav,tako
5640,so::ADV,nav,ovako
5641,so::ADV,nuov,tako
5642,so::ADV,nuov,ovako
5643,so::ADV,nåv,tako
5644,so::ADV,nåv,ovako
5645,so::ADV,nu,tako
5646,so::ADV,nu,ovako
5647,so::ADV,näävt,tako
5648,so::ADV,näävt,ovako
5649,so::ADV,de,tako
5650,so::ADV,de,ovako
5651,so::ADV,nu´t,tako
5652,so::ADV,nu´t,ovako
5653,so::ADV,nääi´t,tako
5654,so::ADV,nääi´t,ovako
5655,so::ADV,те̄льнэ,tako
5656,so::ADV,те̄льнэ,ovako
5657,noch::ADV,annje,još
5658,noch::ADV,ájn,još
5659,noch::ADV,vilá,još
5660,noch::ADV,ain,još
5661,noch::ADV,vela,još
5662,noch::ADV,võl,još
5663,noch::ADV,veâl,još
5664,noch::ADV,вя̄л,još
5665,nur::ADV,ajve,samo
5666,nur::ADV,barre,samo
5667,nur::ADV,dåssjå,samo
5668,nur::ADV,dušše,samo
5669,nur::ADV,váá,samo
5670,nur::ADV,pâi,samo
5671,nur::ADV,leša,samo
5672,nur::ADV,tåå´lǩ,samo
5673,nur::ADV,лэша,samo
5674,nur::ADV,лышшэ,samo
5675,schon::ADV,joe,već
5676,schon::ADV,juo,već
5677,schon::ADV,juo,već
5678,schon::ADV,juo,već
5679,schon::ADV,ju´n,već
5680,schon::ADV,ё,već
5681,wieder::ADV,vihth,opet
5682,wieder::ADV,vihth,ponovo
5683,wieder::ADV,aajmoen,opet
5684,wieder::ADV,aajmoen,ponovo
5685,wieder::ADV,vas,opet
5686,wieder::ADV,vas,ponovo
5687,wieder::ADV,ådåsis,opet
5688,wieder::ADV,ådåsis,ponovo
5689,wieder::ADV,fas,opet
5690,wieder::ADV,fas,ponovo
5691,wieder::ADV,vuot,opet
5692,wieder::ADV,vuot,ponovo
5693,wieder::ADV,vest,opet
5694,wieder::ADV,vest,ponovo
5695,wieder::ADV,däs,opet
5696,wieder::ADV,däs,ponovo
5697,wieder::ADV,e´pet,opet
5698,wieder::ADV,e´pet,ponovo
5699,wieder::ADV,аввта,opet
5700,wieder::ADV,аввта,ponovo
5701,wieder::ADV,о̄дтсэ,opet
5702,wieder::ADV,о̄дтсэ,ponovo
5703,vor::PRP,åvteste,pred
5704,vor::PRP,åvteste,ispred
5705,vor::PRP,ålggolin,pred
5706,vor::PRP,ålggolin,ispred
5707,vor::PRP,ovddas,pred
5708,vor::PRP,ovddas,ispred
5709,vor::PRP,oovdâst,pred
5710,vor::PRP,oovdâst,ispred
5711,vor::PRP,ooudâst,pred
5712,vor::PRP,ooudâst,ispred
5713,vor::PRP,авьтэмьбе̄лльт,pred
5714,vor::PRP,авьтэмьбе̄лльт,ispred
5715,hinter::PRP,duekesne,za
5716,hinter::PRP,duekesne,iza
5717,hinter::PRP,duogen,za
5718,hinter::PRP,duogen,iza
5719,hinter::PRP,maŋŋelin,za
5720,hinter::PRP,maŋŋelin,iza
5721,hinter::PRP,maŋil,za
5722,hinter::PRP,maŋil,iza
5723,hinter::PRP,duogás,za
5724,hinter::PRP,duogás,iza
5725,hinter::PRP,tyeḥin,za
5726,hinter::PRP,tyeḥin,iza
5727,hinter::PRP,tue´ǩǩen,za
5728,hinter::PRP,tue´ǩǩen,iza
5729,hinter::PRP,маӈельт,za
5730,hinter::PRP,маӈельт,iza
5731,unter::PRP,nuelesne,pod
5732,unter::PRP,nuelesne,ispod
5733,unter::PRP,vuolen,pod
5734,unter::PRP,vuolen,ispod
5735,unter::PRP,vuolde,pod
5736,unter::PRP,vuolde,ispod
5737,unter::PRP,vyel'ni,pod
5738,unter::PRP,vyel'ni,ispod
5739,unter::PRP,vue´llen,pod
5740,unter::PRP,vue´llen,ispod
5741,unter::PRP,вӯлльнҍ,pod
5742,unter::PRP,вӯлльнҍ,ispod
5743,durch::PRP,vieken,po
5744,durch::PRP,vieken,kroz
5745,durch::PRP,tjadá,po
5746,durch::PRP,tjadá,kroz
5747,durch::PRP,-rájge,po
5748,durch::PRP,-rájge,kroz
5749,durch::PRP,čađa,po
5750,durch::PRP,čađa,kroz
5751,durch::PRP,čoođâ,po
5752,durch::PRP,čoođâ,kroz
5753,durch::PRP,čõõđ,po
5754,durch::PRP,čõõđ,kroz
5755,durch::PRP,pääi´ǩ,po
5756,durch::PRP,pääi´ǩ,kroz
5757,durch::PRP,че̄д,po
5758,durch::PRP,че̄д,kroz
5759,neben::PRP,baaltese,kraj
5760,neben::PRP,baaltese,pored
5761,neben::PRP,baaltese,pokraj
5762,neben::PRP,báldan,kraj
5763,neben::PRP,báldan,pored
5764,neben::PRP,báldan,pokraj
5765,neben::PRP,bálddas,kraj
5766,neben::PRP,bálddas,pored
5767,neben::PRP,bálddas,pokraj
5768,neben::PRP,paaldâst,kraj
5769,neben::PRP,paaldâst,pored
5770,neben::PRP,paaldâst,pokraj
5771,neben::PRP,paaldâst,kraj
5772,neben::PRP,paaldâst,pored
5773,neben::PRP,paaldâst,pokraj
5774,neben::PRP,поалльтэ,kraj
5775,neben::PRP,поалльтэ,pored
5776,neben::PRP,поалльтэ,pokraj
5777,zwischen::PRP,gaskesne,među
5778,zwischen::PRP,gaskesne,između
5779,zwischen::PRP,gasska,među
5780,zwischen::PRP,gasska,između
5781,zwischen::PRP,gaskkas,među
5782,zwischen::PRP,gaskkas,između
5783,zwischen::PRP,kooskâst,među
5784,zwischen::PRP,kooskâst,između
5785,zwischen::PRP,kâskka,među
5786,zwischen::PRP,kâskka,između
5787,zwischen::PRP,кэскэсьт,među
5788,zwischen::PRP,кэскэсьт,između
5789,zwischen::PRP,кэ̄скэль,među
5790,zwischen::PRP,кэ̄скэль,između
5791,wegen::PRP,dïete,radi
5792,wegen::PRP,dïete,zbog
5793,wegen::PRP,gaevhtieh,radi
5794,wegen::PRP,gaevhtieh,zbog
5795,wegen::PRP,diehti,radi
5796,wegen::PRP,diehti,zbog
5797,wegen::PRP,dihte,radi
5798,wegen::PRP,dihte,zbog
5799,wegen::PRP,geažil,radi
5800,wegen::PRP,geažil,zbog
5801,wegen::PRP,tet,radi
5802,wegen::PRP,tet,zbog
5803,wegen::PRP,diõtt,radi
5804,wegen::PRP,diõtt,zbog
5805,wegen::PRP,ǩeäč'ča,radi
5806,wegen::PRP,ǩeäč'ča,zbog
5807,wegen::PRP,гуэйке,radi
5808,wegen::PRP,гуэйке,zbog
5809,dies::PRN,dihte,ovo
5810,dies::PRN,dát,ovo
5811,dies::PRN,dát,ovo
5812,dies::PRN,táát,ovo
5813,dies::PRN,tät,ovo
5814,dies::PRN,tiett-aa,ovo
5815,dies::PRN,тэдт,ovo
5816,das::PRN,dohte,to
5817,das::PRN,dohte,ono
5818,das::PRN,dat,to
5819,das::PRN,dat,ono
5820,das::PRN,dat,to
5821,das::PRN,dat,ono
5822,das::PRN,tot,to
5823,das::PRN,tot,ono
5824,das::PRN,tõt,to
5825,das::PRN,tõt,ono
5826,das::PRN,тудт,to
5827,das::PRN,тудт,ono
5828,alles::PRN,gaajhke,sve
5829,alles::PRN,gájkka,sve
5830,alles::PRN,buot,sve
5831,alles::PRN,puoh,sve
5832,alles::PRN,puk,sve
5833,alles::PRN,пугк,sve
5834,ich::PRN,manne,ja
5835,ich::PRN,mån,ja
5836,ich::PRN,månnå,ja
5837,ich::PRN,mun,ja
5838,ich::PRN,mun,ja
5839,ich::PRN,munnâ,ja
5840,ich::PRN,mon,ja
5841,ich::PRN,мунн,ja
5842,du::PRN,datne,ti
5843,du::PRN,dån,ti
5844,du::PRN,don,ti
5845,du::PRN,tun,ti
5846,du::PRN,ton,ti
5847,du::PRN,то̄нн,ti
5848,er::PRN,dïhte,on
5849,er::PRN,sån,on
5850,er::PRN,son,on
5851,er::PRN,sun,on
5852,er::PRN,son,on
5853,er::PRN,со̄нн,on
5854,wir::PRN,mijjieh,mi
5855,wir::PRN,mij,mi
5856,wir::PRN,mii,mi
5857,wir::PRN,mij,mi
5858,wir::PRN,mij,mi
5859,wir::PRN,мыйй,mi
5860,ihr::PRN,dijjie,vi
5861,ihr::PRN,dij,vi
5862,ihr::PRN,dii,vi
5863,ihr::PRN,tij,vi
5864,ihr::PRN,tij,vi
5865,ihr::PRN,тыйй,vi
5866,sie::PRN,dah,oni
5867,sie::PRN,sij,oni
5868,sie::PRN,sii,oni
5869,sie::PRN,sij,oni
5870,sie::PRN,sij,oni
5871,sie::PRN,сыйй,oni
5872,was::FPRN,mij,što
5873,was::FPRN,mij,što
5874,was::FPRN,mii,što
5875,was::FPRN,mii,što
5876,was::FPRN,mii,što
5877,was::FPRN,мӣ,što
5878,wer::FPRN,gie,tko
5879,wer::FPRN,guhti,tko
5880,wer::FPRN,gii,tko
5881,wer::FPRN,guhte,tko
5882,wer::FPRN,kii,tko
5883,wer::FPRN,ǩii,tko
5884,wer::FPRN,kåå´tt,tko
5885,wer::FPRN,ке̄,tko
5886,wo::FADV,gusnie,gdje
5887,wo::FADV,gånnå,gdje
5888,wo::FADV,gos,gdje
5889,wo::FADV,kost,gdje
5890,wo::FADV,ko´st,gdje
5891,wo::FADV,касьт,gdje
5892,wohin::FADV,gogka,kuda
5893,wohin::FADV,gogka,kamo
5894,wohin::FADV,gåsi,kuda
5895,wohin::FADV,gåsi,kamo
5896,wohin::FADV,gosa,kuda
5897,wohin::FADV,gosa,kamo
5898,wohin::FADV,kuus,kuda
5899,wohin::FADV,kuus,kamo
5900,wohin::FADV,koozz,kuda
5901,wohin::FADV,koozz,kamo
5902,wohin::FADV,ко̄з,kuda
5903,wohin::FADV,ко̄з,kamo
5904,wie::FADV,guktie,kako
5905,wie::FADV,gumhtie,kako
5906,wie::FADV,gåktu,kako
5907,wie::FADV,mot,kako
5908,wie::FADV,mahte,kako
5909,wie::FADV,mä´htt,kako
5910,wie::FADV,ко̄ххт,kako
5911,warum::FADV,man,zašto
5912,warum::FADV,manen,zašto
5913,warum::FADV,manne,zašto
5914,warum::FADV,mane,zašto
5915,warum::FADV,mondiet,zašto
5916,warum::FADV,mõõzz,zašto
5917,warum::FADV,mää´nn,zašto
5918,warum::FADV,мэ̄йт,zašto
5919,warum::FADV,мэ̄ннгуэйке,zašto
5920,wieviel::FNUM,man jeenje,koliko
5921,wieviel::FNUM,makta,koliko
5922,wieviel::FNUM,olugo,koliko
5923,wieviel::FNUM,kalle,koliko
5924,wieviel::FNUM,kâ´ll,koliko
5925,wieviel::FNUM,мэ̄ннве̄рьт,koliko
5926,wieviel::FNUM,мэ̄нлянчверьт,koliko
5927,eins::NUM,akte,jedan
