,Concept_ID,kn,it
1115,schenken::V,ಅರ್ಪಿಸು,regalare
1116,versprechen::V,ವಾಗ್ದಾನಮಾಡು,promettere
1117,wünschen::V,ಬಯಸು,augurare
1118,loben::V,ಹೊಗಳು,lodare
1119,küssen::V,ಚುಂಬಿಸು,baciare
1120,wiegen::V,ತೂಗು,cullare
1121,wiegen::V,ತೂಗು,dondolare
1122,zudecken::V,ಹಾಸು,coprire
1123,wecken::V,ಎಬ್ಬಿಸು,svegliare
1124,zeigen::V,ತೋರಿಸು,indicare
1125,führen::V,ದಾರಿತೋರಿಸು,guidare
1126,führen::V,ದಾರಿತೋರಿಸು,condurre
1127,lehren::V,ಕಲಿಸು,insegnare
1128,unterrichten::V,ಬೋಧಿಸು,istruire
1129,unterrichten::V,ಬೋಧಿಸು,insegnare
1130,aufziehen::V,ಸಲಹು,allevare
1131,leiten::V,ಮುಂದಾಳಾಗಿರು ,avviare
1132,leiten::V,ಮುಂದಾಳಾಗಿರು ,dirìgere
1133,antreiben::V,ಓಡಿಸು,incitare
1134,lassen::V,ಮಾಡಲುಬಿಡು,fare
1135,einladen::V,ಆಹ್ವಾನಿಸು,invitare
1136,vereinigen::V,ಒಂದಾಗು,unire
1137,besuchen::V,ಭೇಟಿಯಾಗು,visitare
1138,besuchen::V,ಭೇಟಿಯಾಗು,far vìsita a
1139,treffen::V,ಸಂಧಿಸು,incontrare
1140,sich versammeln::V,ನೆರೆ,rinunirsi
1141,spielen::V,ಆಡು,giocare
1142,singen::V,ಹಾಡು,cantare
1143,tanzen::V,ಕುಣಿ,danzare
1144,sich trennen::V,ಪ್ರತ್ಯೇಮಾಡು,separarsi
1145,verlassen::V,ಕಳೆ,lasciare
1146,verlassen::V,ಕಳೆ,abbandonare
1147,retten::V,ರಕ್ಷಿಸು,salvare
1148,bewachen::V,ಕಾಪಾಡು,custodire
1149,schützen::V,ಸಂರಕ್ಷಿಸು,protèggere
1150,verteidigen::V,ಕಾಪಿಡು,difèndere
1151,sich schlagen::V,ಕಿತ್ತಾಟ,bàttersi
1152,schießen::V,ಎಸೆ,sparare
1153,siegen::V,ಗೆಲ್ಲು,vìncere
1154,ärgern::V,ರೇಗಿಸು,stizzire
1155,schlagen::V,ಹೊಡೆ,bàttere
1156,treten::V,ಒದೆ,calciare
1157,stechen::V,ಚುಚ್ಚು,pùngere
1158,stoßen::V,ತಳ್ಳು,urtare
1159,stoßen::V,ತಳ್ಳು,spìngere
1160,stehlen::V,ಕದಿ,rubare
1161,stören::V,ಕತಕು,disturbare
1162,belästigen::V,ತೊಂದರೆ,molestare
1163,belästigen::V,ತೊಂದರೆ,importunare
1164,verbergen::V,ಮರೆಮಾಜು,celare
1165,verbergen::V,ಮರೆಮಾಜು,nascondere
1166,täuschen::V,ಠಕ್ಕಿಸು,ingannare
1167,betrügen::V,ವಂಚಿಸು,frodare
1168,betrügen::V,ವಂಚಿಸು,truffare
1169,töten::V,ಕೊಲ್ಲು,uccìdere
1170,wohnen::V,ವಾಸಿಸು,abitare
1171,arbeiten::V,ಕೆಲಸ ಮಾಡು,lavorare
1172,sammeln::V,ಸಂಚಯಿಸು,raccògliere
1173,sammeln::V,ಸಂಚಯಿಸು,collezionare
1174,pflücken::V,ಬಿಡಿಸು,cògliere
1175,jagen::V,ಬೇಟೆಯಾಡು,cacciare
1176,fischen::V,ಮೀನು ಹಿಡಿ,pescare
1177,fassen::V,ಹಿಡಿ,catturare
1178,fassen::V,ಹಿಡಿ,acchiappare
1179,hüten::V,ಗುಂಪುಸೇರಿಸು,pascolare
1180,treiben::V,ದಬ್ಬು,spìngere
1181,anbinden::V,ಬಿಗಿ,legare
1182,anbinden::V,ಬಿಗಿ,attaccare
1183,füttern::V,ಮೇಯಿಸು,dar da mangiare a
1184,melken::V,ಹಾಲು ಕರೆ,mùngere
1185,hacken::V,ತುಂಡರಿಸು,tritare
1186,hacken::V,ತುಂಡರಿಸು,spaccare
1187,gießen::V,ನೀರುಹಾಕು,annaffiare
1188,reifen::V,ಕಳಿ,maturare
1189,zubereiten::V,ಅಡಿಗೆಮಾಡು,preparare
1190,kochen::V,ಅಡು,cuòcere
1191,backen::V,ಬೇಯಿಸು,cuòcere
1192,backen::V,ಬೇಯಿಸು,cuòcere al forno
1193,braten::V,ಕರಿ,frìggere
1194,braten::V,ಕರಿ,arrostire
1195,umrühren::V,ಕಲಕು,mescolare
1196,stricken::V,ಹೆಣೆ,llavorare a maglia
1197,nähen::V,ಹೊಲಿ,cucire
1198,färben::V,ಬಣ್ಣ ಹತ್ತು,tìngere
1199,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,pulire
1200,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,nettare
1201,waschen::V,ತೊಳೆ,lavare
1202,abwischen::V,ಒರಸು,asciugare
1203,spülen::V,ಗಲಬರಿಸು,lavare
1204,spülen::V,ಗಲಬರಿಸು,sciacquare
1205,fegen::V,ಗುಡಿಸು,spazzare
1206,kehren::V,ಗುಡಿಸು,spazzare
1207,baden::V,ಸ್ನಾನಮಾಡು,bagnarsi
1208,baden::V,ಸ್ನಾನಮಾಡು,fare il bagno
1209,sich waschen::V,ತೊಳೆ,lavarsi
1210,ausziehen::V,ಬಿಚ್ಚು,tògliersi
1211,anziehen::V,ಹಾಕು,mettersi
1212,anziehen::V,ಹಾಕು,indossare
1213,sich anziehen::V,ಹಾಕು,vestirsi
1214,kämmen::V,ಬಾಚು,pettinare
1215,schmücken::V,ಅಲಂಕರಿಸು,ornare
1216,schmücken::V,ಅಲಂಕರಿಸು,decorare
1217,sagen::V,ಹೇಳು,dire
1218,sprechen::V,ನುಡಿ,parlare
1219,reden::V,ನುಡಿ,parlare
1220,sich unterhalten::V,ಹರಟೆ ಹೊಡಿ,conversare
1221,fragen::V,ವಿಚಾರಿಸು,chièdere
1222,fragen::V,ವಿಚಾರಿಸು,domandare
1223,bitten::V,ಬೇಡು,pregare
1224,erzählen::V,ಹೇಳು,narrare
1225,erzählen::V,ಹೇಳು,raccontare
1226,mitteilen::V,ತಿಳಿಸು,comunicare
1227,nennen::V,ಹೆಸರಿಡು,nominare
1228,rufen::V,ಕರೆ,chiamare
1229,prahlen::V,ಜಂಬ ಕೊಚ್ಚು,vantarsi
1230,übersetzen::V,ಭಾಷಾಂತರಿಸು,tradurre
1231,denken::V,ಯೋಚಿಸು,pensare
1232,glauben::V,ನಂಬು,credere
1233,bemerken::V,ಗಮನಿಸು,notare
1234,bemerken::V,ಗಮನಿಸು,osservare
1235,erkennen::V,ಗುರುತುಹಿಡಿ,riconoscere
1236,begreifen::V,ಗ್ರಹಿಸು,capire
1237,begreifen::V,ಗ್ರಹಿಸು,comprèndere
1238,verstehen::V,ಅರ್ಥಮಾಡಿಕೊ,intèndere
1239,verstehen::V,ಅರ್ಥಮಾಡಿಕೊ,comprèndere
1240,lernen::V,ಕಲಿ,imparare
1241,lernen::V,ಕಲಿ,apprèndere
1242,wissen::V,ಅರಿ,sapere
1243,sich erinnern an::V,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ,ricordare
1244,sich erinnern an::V,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ,ricordarsi di
1245,vergessen::V,ಮರೆತುವಿಡು,dimenticare
1246,messen::V,ಅಳೆ,misurare
1247,zählen::V,ಗಣಿಸು,contare
1248,rechnen::V,ಲೆಕ್ಕ ಹಾಕು,contare
1249,rechnen::V,ಲೆಕ್ಕ ಹಾಕು,calcolare
1250,lesen::V,ಓದು,lèggere
1251,malen::V,ಬಿಡಿಸು,dipìngere
1252,zeichnen::V,ಬಿಡಿಸು,disegnare
1253,schreiben::V,ಬರೆ,scrìvere
1254,besitzen::V,ಒಡೆಯನಾಗಿರು,possedere
1255,kaufen::V,ಕೊಳ್ಳು,comprare
1256,kaufen::V,ಕೊಳ್ಳು,acquistare
1257,verkaufen::V,ಕೊಡು,vendere
1258,bezahlen::V,ಬೆಲೆತೆರು,pagare
1259,zahlen::V,ಹಣವನ್ನುಕೊಡು,pagare
1260,beherrschen::V,ಅಧಿಕಾರ ನಡೆಸು,dominare
1261,ertragen::V,ಸಹಿಸು,sopportare
