,Concept_ID,ps,kl
1391,prahlen::V,لاپې وهل,oqqartuvoq
1392,prahlen::V,لاپې وهل,oqallortuvoq
1393,übersetzen::V,ژباړل,ikaarpoq
1394,übersetzen::V,ژباړل,nutserpaa
1395,übersetzen::V,ترجمه کول,ikaarpoq
1396,übersetzen::V,ترجمه کول,nutserpaa
1397,denken::V,فکر کول,isumaqarpoq
1398,glauben::V,باور کول,upperaa
1399,glauben::V,باور کول,isumaqarpoq
1400,bemerken::V,لیدل,
1401,erkennen::V,پېژندل,ilisaraa
1402,begreifen::V,رسېدل,
1403,begreifen::V,پوهېدل,
1404,verstehen::V,پوهېدل,paasivaa
1405,lernen::V,زده کول,ilinniarpoq
1406,lernen::V,درس لوستل,ilinniarpoq
1407,wissen::V,پوهېدل,nalunngilaa
1408,sich erinnern an::V,یادول,eqqaavaa
1409,sich erinnern an::V,په یاد راوړل,eqqaavaa
1410,vergessen::V,هېرول,puiorpaa
1411,messen::V,اندازه کول,ussersarpaa
1412,zählen::V,شمارل,kisitsivoq
1413,rechnen::V,حسابول,kisitsivoq
1414,lesen::V,لوستل,atuarpoq
1415,malen::V,رسمول,qalipappaa
1416,zeichnen::V,رسمول,
1417,schreiben::V,لیکل,allappoq
1418,besitzen::V,لرل,
1419,kaufen::V,رانیول,pisiaraa
1420,verkaufen::V,خرڅول,akigaa
1421,bezahlen::V,تأدیه کول,akilerpaa
1422,zahlen::V,کسات اخيستل,
1423,beherrschen::V,تسلط لرل,inappaa
1424,ertragen::V,زغمل,ernertaaraa
