,Concept_ID,hi,vep
1475,ziehen::V,खींचना,vedada
1476,aufbewahren::V,रखना,kaita
1477,werfen::V,फेंकना,čuta
1478,werfen::V,फेंकना,tactä
1479,fangen::V,पकड़ना,püta
1480,packen::V,पकड़ना,tabata
1481,verstecken::V,छिपाना,peitta
1482,teilen::V,बाँटना,jagada
1483,schicken::V,भेजना,oigeta
1484,bringen::V,लाना,veda
1485,hinzufügen::V,जोड़ना,ližata
1486,bekommen::V,पाना,sada
1487,erhalten::V,पाना,sada
1488,erhalten::V,मिलना,sada
1489,nehmen::V,लेना,otta
1490,wählen::V,चुनना,valita
1491,auswählen::V,चुनना,valita
1492,bewahren::V,बनाए रखना,kaita
1493,behindern::V,रोकना,telustada
1494,verderben::V,ख़राब करना,travida
1495,beschädigen::V,नुक़सान पहुँचाना,satatada
1496,zerbrechen::V,तोड़ना,mureta
1497,zerreißen::V,तोड़ना,rebitada
1498,zerstören::V,नष्ट करना,mureta
1499,zerstören::V,बरबाद करना,mureta
1500,verbrennen::V,जलाना,poltta
1501,geben::V,देना,antta
1502,reichen::V,थमाना,antta
1503,schenken::V,भेंट देना,lahjoita
1504,versprechen::V,वादा करना,toivotada
1505,wünschen::V,कामना करना,toivotada
1506,loben::V,तारीफ़ करना,kitta
1507,küssen::V,चूमना,tervehtada
1508,wiegen::V,झुलाना,likutada
1509,zudecken::V,ढकना,katta
1510,wecken::V,जगाना,noustatada
1511,zeigen::V,दिखाना,ozutada
1512,führen::V,रास्ता दिखाना,astutada
1513,lehren::V,पढ़ाना,opeta
1514,unterrichten::V,सिखाना,opeta
1515,aufziehen::V,पालना,kazvatada
1516,leiten::V,संचालन करना,ohjata
1517,antreiben::V,हड़बड़ाना,rigehtoitta
1518,lassen::V,-आना,käskta
1519,lassen::V,कराना,käskta
1520,einladen::V,बुलाना,kucta
1521,vereinigen::V,मिलाना,ühtenzoitta
1522,vereinigen::V,संयुक्त करना,ühtenzoitta
1523,besuchen::V,मिलना से,rižada
1524,besuchen::V,मिलने जाना से,rižada
1525,treffen::V,मिलना,vastata
1526,sich versammeln::V,इकट्ठा होना,kägeta
1527,sich versammeln::V,इकट्ठा होना,sätas
1528,spielen::V,खेलना,väta
1529,singen::V,गाना,pajatada
1530,tanzen::V,नाचना,kargaita
1531,sich trennen::V,अलग होना,erigata
1532,verlassen::V,छोड़ना,jätta
1533,retten::V,बचाना,päzutada
1534,bewachen::V,आँख रखना पर,varjoita
1535,schützen::V,रक्षा करना,kaita
1536,verteidigen::V,रक्षा करना,kaita
1537,sich schlagen::V,हाथापाई करना,torata
1538,schießen::V,गोली मारना,ampta
1539,siegen::V,जीतना,vägestada
1540,siegen::V,विजय पाना,vägestada
1541,ärgern::V,चिढ़ाना,verdutada
1542,ärgern::V,चिढ़ाना,rändütada
1543,schlagen::V,मारना,löda
1544,schlagen::V,मारना,iškta
1545,treten::V,ठोकर मारना,peksta
1546,treten::V,ठोकर मारना,topsta
1547,stechen::V,भेदना,pystiä
1548,stechen::V,भोंकना,pystiä
1549,stoßen::V,धक्का देना,iškta
1550,stoßen::V,धक्का देना,pudištada
1551,stoßen::V,झटका देना,iškta
1552,stoßen::V,झटका देना,pudištada
1553,stehlen::V,चोरी करना,vargastada
1554,stören::V,बुरा लगना,keskustada
1555,belästigen::V,तंग करना,tartuteldas
1556,verbergen::V,लुकाना,katelda
1557,täuschen::V,धोखा देना,manitada
1558,betrügen::V,धोखा देना,manitada
1559,töten::V,मारना,rikta
1560,töten::V,मारना,surmita
1561,töten::V,मार डालना,rikta
1562,töten::V,मार डालना,surmita
1563,wohnen::V,रहना,eläda
1564,arbeiten::V,काम करना,rata
1565,sammeln::V,जमा करना,kogota
1566,pflücken::V,चुनना,poimda
1567,pflücken::V,तोड़ना,poimda
1568,jagen::V,आखेट करना,mecata
1569,jagen::V,शिकार करना,mecata
1570,fischen::V,मछली पकड़ना,kalatada
1571,fassen::V,पकड़ना,tabata
1572,hüten::V,चराना,paimeta
1573,treiben::V,हाँकना,ajada
1574,anbinden::V,बाँधना,küttestada
1575,anbinden::V,बाँधना,sidoda
1576,füttern::V,खिलाना,sötta
1577,melken::V,दुहना,lüpsta
1578,hacken::V,काटना,sauda
1579,gießen::V,सींचना,valada
1580,reifen::V,पकना,küpseta
1581,zubereiten::V,पकाना,vaumištada
1582,kochen::V,पकाना,keitta
1583,kochen::V,राँधना,keitta
1584,backen::V,पकाना,paštta
1585,braten::V,तलना,žarda
1586,braten::V,भूनना,žarda
1587,umrühren::V,फेंटना,segoitada
1588,stricken::V,बुनना,kudoda
1589,nähen::V,सीना,ombelta
1590,färben::V,रँगना,mujutada
1591,reinigen::V,साफ़ करना,puhtastada
1592,reinigen::V,शुद्ध करना,puhtastada
1593,waschen::V,धोना,pesta
1594,abwischen::V,पोंछ्ना,pühktä
1595,spülen::V,माँजना,huhtoida
1596,spülen::V,खँगालना,huhtoida
1597,fegen::V,बुहारना,pühkta
1598,kehren::V,झाड़ना,uhoita
1599,baden::V,स्नान करना,kül'ptäs
1600,sich waschen::V,नहाना,pestas
1601,sich waschen::V,हाथ-मुँह धोना,pestas
1602,ausziehen::V,उतारना,riičta
1603,ausziehen::V,उतारना,rušta
1604,anziehen::V,पहनना,panda päle
1605,anziehen::V,पहनना,panda kädehe
1606,anziehen::V,पहनना,panda jaugha
1607,sich anziehen::V,कपड़े पहनना,sobdas
1608,kämmen::V,कंघी करना,harjata
1609,schmücken::V,सजाना,čomitada
1610,schmücken::V,सँवारना,čomitada
1611,sagen::V,कहना,sanuda
1612,sagen::V,बताना,sanuda
1613,sprechen::V,बोलना,pagišta
1614,reden::V,बोलना,pagišta
1615,reden::V,बात करना,pagišta
1616,sich unterhalten::V,बात करना,lodaita
1617,sich unterhalten::V,बातचीत करना,lodaita
1618,fragen::V,पूछ्ना,küzuda
1619,fragen::V,प्रश्न करना,küzuda
1620,bitten::V,माँगना से,pakita
1621,erzählen::V,बताना,sanuda
1622,erzählen::V,बताना,starinoita
1623,mitteilen::V,ख़बर देना,tedotada
1624,mitteilen::V,सूचना देना,tedotada
1625,nennen::V,नाम देना,nimitada
1626,rufen::V,बुलाना,kucta
1627,prahlen::V,शेख़ी बघारना,kittäs
1628,übersetzen::V,अनुवाद करना,käta
1629,denken::V,सोचना,meletada
1630,glauben::V,विश्वास करना,uskta
1631,bemerken::V,ध्यान देना पर,homaita
1632,erkennen::V,पहचानना,tundištada
1633,begreifen::V,समझना,tabata
1634,verstehen::V,सुनना,el'geta
1635,verstehen::V,सुनना,toimetada
1636,lernen::V,पढ़ना,opetas
1637,wissen::V,जानना,teta
1638,wissen::V,मालूम होना,teta
1639,sich erinnern an::V,याद करना,johtutada
1640,vergessen::V,भूलना,unohtada
1641,vergessen::V,बिसारना,unohtada
1642,messen::V,नापना,märita
1643,zählen::V,गिनना,lugeda
1644,rechnen::V,गणना करना,lugeda
1645,rechnen::V,हिसाब करना,lugeda
1646,lesen::V,पढ़ना,lugeda
1647,malen::V,कींचना,pirta
1648,zeichnen::V,चित्र कींचना,pirta
1649,schreiben::V,लिखना,kirjutada
1650,besitzen::V,मालिक होना,omištada
1651,besitzen::V,स्वामी होना,omištada
1652,kaufen::V,ख़रीदना,ostta
1653,verkaufen::V,बेचना,möda
1654,bezahlen::V,चुकाना,maksta
1655,bezahlen::V,अदा करना,maksta
1656,zahlen::V,अदा करना,maksta
1657,beherrschen::V,शासन करना पर,valdoita
1658,ertragen::V,सहना,tirpta
