,Concept_ID,lbe,hu
1448,geraten::V,,jut
1449,kratzen::V,,vakar
1450,stecken::V,,dug
1451,schleifen::V,,fen
1452,schleifen::V,,csiszol
1453,schleifen::V,,köszörül
1454,rütteln::V,,ráz
1455,ziehen::V,,húz
1456,packen::V,,megragad
1457,wünschen::V,,kíván
1458,zudecken::V,,betakar
1459,antreiben::V,,hajt
1460,lassen::V,,-tat
1461,lassen::V,,-at
1462,treten::V,,rúg
1463,verstehen::V,,ért
1464,verstehen::V,,megért
