,Concept_ID,hi,sv
1514,erhalten::V,पाना,erhålla
1515,erhalten::V,मिलना,få
1516,erhalten::V,मिलना,erhålla
1517,nehmen::V,लेना,ta
1518,nehmen::V,लेना,taga
1519,wählen::V,चुनना,välja
1520,auswählen::V,चुनना,utvälja
1521,bewahren::V,बनाए रखना,bevara
1522,behindern::V,रोकना,hindra
1523,behindern::V,रोकना,förhindra
1524,verderben::V,ख़राब करना,förstöra
1525,beschädigen::V,नुक़सान पहुँचाना,skada
1526,zerbrechen::V,तोड़ना,bryta isär
1527,zerbrechen::V,तोड़ना,bryta sönder
1528,zerreißen::V,तोड़ना,riva sönder
1529,zerreißen::V,तोड़ना,slita sönder
1530,zerstören::V,नष्ट करना,förstöra
1531,zerstören::V,बरबाद करना,förstöra
1532,verbrennen::V,जलाना,bränna
1533,verbrennen::V,जलाना,bränna upp
1534,geben::V,देना,ge
1535,reichen::V,थमाना,räcka
1536,schenken::V,भेंट देना,skänka
1537,versprechen::V,वादा करना,lova
1538,wünschen::V,कामना करना,önska
1539,loben::V,तारीफ़ करना,lova
1540,loben::V,तारीफ़ करना,beröma
1541,küssen::V,चूमना,pussa
1542,wiegen::V,झुलाना,vagga
1543,zudecken::V,ढकना,täcka
1544,wecken::V,जगाना,väcka
1545,zeigen::V,दिखाना,visa
1546,führen::V,रास्ता दिखाना,föra
1547,lehren::V,पढ़ाना,lära
1548,unterrichten::V,सिखाना,undervisa
1549,aufziehen::V,पालना,uppfostra
1550,leiten::V,संचालन करना,leda
1551,antreiben::V,हड़बड़ाना,driva på
1552,lassen::V,-आना,få att
1553,lassen::V,कराना,få att
1554,einladen::V,बुलाना,bjuda
1555,einladen::V,बुलाना,inbjuda
1556,vereinigen::V,मिलाना,förena
1557,vereinigen::V,संयुक्त करना,förena
1558,besuchen::V,मिलना से,besöka
1559,besuchen::V,मिलने जाना से,besöka
1560,treffen::V,मिलना,möta
1561,treffen::V,मिलना,träffa
1562,sich versammeln::V,इकट्ठा होना,församla sig
1563,spielen::V,खेलना,leka
1564,spielen::V,खेलना,spela
1565,singen::V,गाना,sjunga
1566,tanzen::V,नाचना,dansa
1567,sich trennen::V,अलग होना,skiljas
1568,verlassen::V,छोड़ना,lämna
1569,verlassen::V,छोड़ना,överge
1570,retten::V,बचाना,rädda
1571,bewachen::V,आँख रखना पर,bevaka
1572,schützen::V,रक्षा करना,skydda
1573,schützen::V,रक्षा करना,beskydda
1574,verteidigen::V,रक्षा करना,försvara
1575,sich schlagen::V,हाथापाई करना,slåss
1576,schießen::V,गोली मारना,skjuta
1577,siegen::V,जीतना,segra
1578,siegen::V,विजय पाना,segra
1579,ärgern::V,चिढ़ाना,förarga
1580,schlagen::V,मारना,slå
1581,treten::V,ठोकर मारना,sparka
1582,stechen::V,भेदना,sticka
1583,stechen::V,भोंकना,sticka
1584,stoßen::V,धक्का देना,stöta
1585,stoßen::V,झटका देना,stöta
1586,stehlen::V,चोरी करना,stjäla
1587,stören::V,बुरा लगना,störa
1588,belästigen::V,तंग करना,genera
1589,belästigen::V,तंग करना,besvära
1590,verbergen::V,लुकाना,dölja
1591,täuschen::V,धोखा देना,vilseleda
1592,betrügen::V,धोखा देना,bedra
1593,töten::V,मारना,döda
1594,töten::V,मार डालना,döda
1595,wohnen::V,रहना,bo
1596,arbeiten::V,काम करना,arbeta
1597,sammeln::V,जमा करना,samla
1598,pflücken::V,चुनना,plocka
1599,pflücken::V,तोड़ना,plocka
1600,jagen::V,आखेट करना,jaga
1601,jagen::V,शिकार करना,jaga
1602,fischen::V,मछली पकड़ना,fiska
1603,fassen::V,पकड़ना,fånga
1604,hüten::V,चराना,vakta
1605,treiben::V,हाँकना,driva
1606,anbinden::V,बाँधना,binda fast
1607,füttern::V,खिलाना,fodra
1608,melken::V,दुहना,mjölka
1609,hacken::V,काटना,hacka
1610,gießen::V,सींचना,hälla
1611,gießen::V,सींचना,vattna
1612,reifen::V,पकना,mogna
1613,zubereiten::V,पकाना,tillaga
1614,zubereiten::V,पकाना,tillreda
1615,kochen::V,पकाना,koka
1616,kochen::V,राँधना,koka
1617,backen::V,पकाना,baka
1618,braten::V,तलना,steka
1619,braten::V,भूनना,steka
1620,umrühren::V,फेंटना,röra om
1621,stricken::V,बुनना,sticka
1622,nähen::V,सीना,sy
1623,färben::V,रँगना,färga
1624,reinigen::V,साफ़ करना,rensa
1625,reinigen::V,साफ़ करना,rengöra
1626,reinigen::V,शुद्ध करना,rensa
1627,reinigen::V,शुद्ध करना,rengöra
1628,waschen::V,धोना,tvätta
1629,abwischen::V,पोंछ्ना,torka av
1630,spülen::V,माँजना,spola
1631,spülen::V,माँजना,skölja
1632,spülen::V,खँगालना,spola
1633,spülen::V,खँगालना,skölja
1634,fegen::V,बुहारना,feja
1635,kehren::V,झाड़ना,sopa
1636,baden::V,स्नान करना,bada
1637,sich waschen::V,नहाना,tvätta sig
1638,sich waschen::V,हाथ-मुँह धोना,tvätta sig
1639,ausziehen::V,उतारना,ta av
1640,anziehen::V,पहनना,ta på
1641,sich anziehen::V,कपड़े पहनना,klä på sig
1642,kämmen::V,कंघी करना,kamma
1643,schmücken::V,सजाना,pynta
1644,schmücken::V,सजाना,smycka
1645,schmücken::V,सँवारना,pynta
1646,schmücken::V,सँवारना,smycka
1647,sagen::V,कहना,säga
1648,sagen::V,बताना,säga
1649,sprechen::V,बोलना,tala
1650,reden::V,बोलना,tala
1651,reden::V,बोलना,prata
1652,reden::V,बात करना,tala
1653,reden::V,बात करना,prata
1654,sich unterhalten::V,बात करना,prata
1655,sich unterhalten::V,बातचीत करना,prata
1656,fragen::V,पूछ्ना,fråga
1657,fragen::V,पूछ्ना,spörja
1658,fragen::V,प्रश्न करना,fråga
1659,fragen::V,प्रश्न करना,spörja
1660,bitten::V,माँगना से,be
1661,erzählen::V,बताना,berätta
1662,mitteilen::V,ख़बर देना,meddela
1663,mitteilen::V,सूचना देना,meddela
1664,nennen::V,नाम देना,kalla
1665,rufen::V,बुलाना,ropa
1666,prahlen::V,शेख़ी बघारना,pråla
1667,prahlen::V,शेख़ी बघारना,skryta
1668,übersetzen::V,अनुवाद करना,tolka
1669,übersetzen::V,अनुवाद करना,översätta
1670,denken::V,सोचना,tänka
1671,glauben::V,विश्वास करना,tro
1672,bemerken::V,ध्यान देना पर,uppmärksamma
1673,bemerken::V,ध्यान देना पर,lägga märke till
1674,erkennen::V,पहचानना,känna igen
1675,begreifen::V,समझना,begripa
1676,verstehen::V,सुनना,förstå
1677,lernen::V,पढ़ना,lära sig
1678,wissen::V,जानना,veta
1679,wissen::V,मालूम होना,veta
1680,sich erinnern an::V,याद करना,minnas
1681,sich erinnern an::V,याद करना,komma ihåg
1682,vergessen::V,भूलना,glömma
1683,vergessen::V,बिसारना,glömma
1684,messen::V,नापना,mäta
1685,zählen::V,गिनना,räkna
1686,rechnen::V,गणना करना,räkna
1687,rechnen::V,हिसाब करना,räkna
1688,lesen::V,पढ़ना,läsa
1689,malen::V,कींचना,måla
1690,zeichnen::V,चित्र कींचना,teckna
1691,schreiben::V,लिखना,skriva
1692,besitzen::V,मालिक होना,äga
1693,besitzen::V,मालिक होना,besitta
1694,besitzen::V,स्वामी होना,äga
1695,besitzen::V,स्वामी होना,besitta
1696,kaufen::V,ख़रीदना,köpa
1697,verkaufen::V,बेचना,sälja
1698,bezahlen::V,चुकाना,betala
1699,bezahlen::V,अदा करना,betala
1700,zahlen::V,अदा करना,betala
1701,beherrschen::V,शासन करना पर,behärska
1702,ertragen::V,सहना,tåla
1703,ertragen::V,सहना,uthärda
