,Concept_ID,xal,lv
1524,sofort::ADV,дарунь,дзик пыр
1525,sofort::ADV,дарунь,tūlīt
1526,später::ADV,сүүлд,сэсся
1527,später::ADV,сүүлд,vēlāk
1528,jetzt::ADV,ода,ӧні
1529,jetzt::ADV,ода,tagad
1530,heute::ADV,эндр,талун
1531,heute::ADV,эндр,šodien
1532,morgen::ADV,маңһдур,аски
1533,morgen::ADV,маңһдур,rīt
1534,bald::ADV,дарунь,регыд
1535,bald::ADV,дарунь,drīz
1536,dann::ADV,дәкәд,бӧрын
1537,dann::ADV,дәкәд,бӧрти
1538,dann::ADV,дәкәд,tad
1539,gestern::ADV,өцклдүр,тӧнлун
1540,gestern::ADV,өцклдүр,vakar
1541,einst::ADV,нег саамд,ӧтчыд
1542,einst::ADV,нег саамд,ӧтпыр
1543,einst::ADV,нег саамд,citreiz
1544,damals::ADV,тиигхд,сэки
1545,damals::ADV,тиигхд,toreiz
1546,danach::ADV,тегәд,сэсся
1547,danach::ADV,тегәд,pēc tam
1548,vorher::ADV,урд,войдӧр
1549,vorher::ADV,урд,iepriekš
1550,vorher::ADV,урд,pirms tam
1551,zuerst::ADV,түрүләд,войдӧр
1552,zuerst::ADV,түрүләд,vis'pirms
1553,einmal::ADV,нег дәкҗ,ӧтчыдысь
1554,einmal::ADV,нег дәкҗ,reiz
1555,einmal::ADV,нег дәкҗ,vienreiz
1556,manchmal::ADV,зәрмдән,корсюрӧ
1557,manchmal::ADV,зәрмдән,dažkārt
1558,oft::ADV,хара биш,тшӧкыда
1559,oft::ADV,хара биш,bieži
1560,oft::ADV,хатяр биш,тшӧкыда
1561,oft::ADV,хатяр биш,bieži
1562,oft::ADV,дару-дарунь,тшӧкыда
1563,oft::ADV,дару-дарунь,bieži
1564,immer::ADV,оньдинд,век
1565,immer::ADV,оньдинд,allaž
1566,immer::ADV,оньдинд,vien'mēr
1567,niemals::ADV,кезә чмгн биш,оз некор
1568,niemals::ADV,кезә чмгн биш,nemūžam
1569,hier::ADV,энд,со
1570,hier::ADV,энд,тонӧ
1571,hier::ADV,энд,te
1572,hier::ADV,энд,šeit
1573,hier::ADV,энүнд,со
1574,hier::ADV,энүнд,тонӧ
1575,hier::ADV,энүнд,te
1576,hier::ADV,энүнд,šeit
1577,hierhin::ADV,нааран,татчӧ
1578,hierhin::ADV,нааран,талань
1579,hierhin::ADV,нааран,šurp
1580,hierhin::ADV,нааран,uz šejieni
1581,von hier::ADV,эндәс,тасянь
1582,von hier::ADV,эндәс,no šejienes
1583,dort::ADV,тенд,сэні
1584,dort::ADV,тенд,tur
1585,dorthin::ADV,тиигән,сэтчӧ
1586,dorthin::ADV,тиигән,turp
1587,dorthin::ADV,тиигән,uz turieni
1588,geradeaus::ADV,шуд,веськыда
1589,geradeaus::ADV,шуд,taisni uz priekšu
1590,vorwärts::ADV,уралан,водзӧ
1591,vorwärts::ADV,уралан,uz priekšu
1592,rückwärts::ADV,гедргән,бӧрӧ
1593,rückwärts::ADV,гедргән,atmuguriski
1594,zurück::ADV,хәрү,бӧр
1595,zurück::ADV,хәрү,atpakāļ
1596,unten::ADV,дор,улын
1597,unten::ADV,дор,уліын
1598,unten::ADV,дор,lejā
1599,unten::ADV,дор,apakšā
1600,hinab::ADV,дор,улӧ
1601,hinab::ADV,дор,увлан
1602,hinab::ADV,дор,uz leju
1603,hinab::ADV,доракшан,улӧ
1604,hinab::ADV,доракшан,увлан
1605,hinab::ADV,доракшан,uz leju
1606,oben::ADV,деер,вылын
1607,oben::ADV,деер,выліын
1608,oben::ADV,деер,virsū
1609,hinauf::ADV,өөдән,выліӧ
1610,hinauf::ADV,өөдән,augšā
1611,hinauf::ADV,өөдән,uz augšu
1612,hinauf::ADV,деер,выліӧ
1613,hinauf::ADV,деер,augšā
1614,hinauf::ADV,деер,uz augšu
1615,überall::ADV,альд болв чигн,быдлаын
1616,überall::ADV,альд болв чигн,visur
1617,nicht::ADV,эс,oз
1618,nicht::ADV,эс,ne
1619,nicht::ADV,биш,oз
1620,nicht::ADV,биш,ne
1621,nicht::ADV,бичә,oз
1622,nicht::ADV,бичә,ne
1623,ein wenig::ADV,баахн,неуна
1624,ein wenig::ADV,баахн,drusku
1625,ein wenig::ADV,баахнар,неуна
1626,ein wenig::ADV,баахнар,drusku
1627,kaum::ADV,әрә,мырдэм
1628,kaum::ADV,әрә,diezin vai
1629,sehr::ADV,йир,зэв
1630,sehr::ADV,йир,ļoti
1631,sehr::ADV,йир,gaužām
1632,so::ADV,иигҗ,тадз
1633,so::ADV,иигҗ,сідз
1634,so::ADV,иигҗ,tā
1635,so::ADV,иигҗ,tik
1636,noch::ADV,ода чигн,на
1637,noch::ADV,ода чигн,нӧшта
1638,noch::ADV,ода чигн,vēl
1639,nur::ADV,һанцхн,куш
1640,nur::ADV,һанцхн,сӧмын
1641,nur::ADV,һанцхн,vien
1642,nur::ADV,һанцхн,tikai
1643,schon::ADV,одх,нин
1644,schon::ADV,одх,jau
1645,wieder::ADV,бас,бара
1646,wieder::ADV,бас,atkal
1647,vergebens::ADV,киидән,весьшӧрӧ
1648,vergebens::ADV,киидән,velti
1649,vor::PRP,урд,водзын
1650,vor::PRP,урд,priekš
1651,hinter::PRP,ца,бӧрнын
1652,hinter::PRP,ца,aiz
1653,unter::PRP,дор,улын
1654,unter::PRP,дор,zem
1655,durch::PRP,ивт,пыр
1656,durch::PRP,ивт,пырыс
1657,durch::PRP,ивт,caur
1658,durch::PRP,ивт,cauri
1659,durch::PRP,дундаһур,пыр
1660,durch::PRP,дундаһур,пырыс
1661,durch::PRP,дундаһур,caur
1662,durch::PRP,дундаһур,cauri
1663,neben::PRP,хаҗуд,бердын
1664,neben::PRP,хаҗуд,līdzās
1665,zwischen::PRP,хоорнд,костын
1666,zwischen::PRP,хоорнд,starp
1667,wegen::PRP,көлтә,вӧсна
1668,wegen::PRP,көлтә,pēc
1669,wegen::PRP,деерәс,вӧсна
1670,wegen::PRP,деерәс,pēc
1671,dies::PRN,эн,тайӧ
1672,dies::PRN,эн,šis
1673,das::PRN,тер,ciйö
1674,das::PRN,тер,tas
1675,alles::PRN,цуһар,став
1676,alles::PRN,цуһар,viss
1677,ich::PRN,би,ме
1678,ich::PRN,би,es
1679,du::PRN,чи,тэ
1680,du::PRN,чи,tu
1681,er::PRN,тер,сійӧ
1682,er::PRN,тер,viņš
1683,wir::PRN,мадн,ми
1684,wir::PRN,мадн,mēs
1685,ihr::PRN,та,тi
1686,ihr::PRN,та,jūs
1687,sie::PRN,тедн,найö
1688,sie::PRN,тедн,viņi
1689,sie::PRN,тедн,viņas
1690,was::FPRN,юн,мый
1691,was::FPRN,юн,kas
1692,wer::FPRN,кен,код
1693,wer::FPRN,кен,kas
1694,wo::FADV,хама,кыті
1695,wo::FADV,хама,kur
1696,wohin::FADV,хамаран,кытчӧ
1697,wohin::FADV,хамаран,kurp
1698,wohin::FADV,хамаран,uz kurieni
1699,wie::FADV,яһҗ,кыдзи
1700,wie::FADV,яһҗ,kā
1701,wie::FADV,яһад,кыдзи
1702,wie::FADV,яһад,kā
1703,warum::FADV,юңгад,мыйла
1704,warum::FADV,юңгад,kāpēc
1705,wieviel::FNUM,кедү,кымын
1706,wieviel::FNUM,кедү,cik
1707,eins::NUM,негн,ӧтик
1708,eins::NUM,негн,viens
1709,zwei::NUM,хойр,кык
1710,zwei::NUM,хойр,divi
1711,drei::NUM,һурвн,куим
1712,drei::NUM,һурвн,trīs
1713,vier::NUM,дөрвн,нель
1714,vier::NUM,дөрвн,četri
1715,fünf::NUM,тавн,вит
1716,fünf::NUM,тавн,pieci
1717,sechs::NUM,зурһан,квайт
1718,sechs::NUM,зурһан,seši
1719,sieben::NUM,долан,сизим
1720,sieben::NUM,долан,septiņi
1721,acht::NUM,нәәмн,кӧкъямыс
1722,acht::NUM,нәәмн,astoņi
1723,neun::NUM,йисн,ӧкмыс
1724,neun::NUM,йисн,deviņi
1725,zehn::NUM,арвн,дас
1726,zehn::NUM,арвн,desmit
1727,elf::NUM,арвн негн,дас ӧтик
1728,elf::NUM,арвн негн,vienpadsmit
1729,zwölf::NUM,арвн хойр,дас кык
1730,zwölf::NUM,арвн хойр,divpadsmit
1731,zwanzig::NUM,хөрн,кызь
1732,zwanzig::NUM,хөрн,divdesmit
1733,dreißig::NUM,һучн,комын
1734,dreißig::NUM,һучн,trīsdesmit
1735,vierzig::NUM,дөчн,нелямын
1736,vierzig::NUM,дөчн,četrdesmit
1737,fünfzig::NUM,тәвн,ветымын
1738,fünfzig::NUM,тәвн,piecdesmit
1739,sechzig::NUM,җирн,квайтымын
1740,sechzig::NUM,җирн,sešdesmit
1741,siebzig::NUM,далн,сизимдас
1742,siebzig::NUM,далн,septiņdesmit
1743,achtzig::NUM,найн,кӧкъямысдас
1744,achtzig::NUM,найн,astoņdesmit
1745,neunzig::NUM,йирн,ӧкмысдас
1746,neunzig::NUM,йирн,deviņdesmit
1747,hundert::NUM,зун,сё
1748,hundert::NUM,зун,simt
1749,tausend::NUM,миңһн,сюрс
1750,tausend::NUM,миңһн,tūkstoš
1751,und::CNJ,болн,и
1752,und::CNJ,болн,un
1753,oder::CNJ,эс гиҗ,либӧ
1754,oder::CNJ,эс гиҗ,jeb
1755,oder::CNJ,эс гихлә,либӧ
1756,oder::CNJ,эс гихлә,jeb
1757,stehen::V,зогсх,сулавны
1758,stehen::V,зогсх,stāvēt
1759,sitzen::V,суух,пукавны
1760,sitzen::V,суух,sēdēt
1761,liegen::V,кевтх,куйлыны
1762,liegen::V,кевтх,gulēt
1763,hängen::V,өлгәтә бәәх,ӧшавны
1764,hängen::V,өлгәтә бәәх,karāties
1765,werden::V,болх,лоны
1766,werden::V,болх,tapt
1767,passieren::V,болх,лоны
1768,passieren::V,болх,notikt
1769,beginnen::V,эклх,кутчысьны
1770,beginnen::V,эклх,кутны
1771,beginnen::V,эклх,sākties
1772,enden::V,төгсх,помасьны
1773,enden::V,төгсх,beigties
1774,wechseln::V,хүврх,вежсьыны
1775,wechseln::V,хүврх,mainīties
1776,aufgehen[Sonne]::V,һарх,петны
1777,aufgehen[Sonne]::V,һарх,lēkt
1778,aufgehen[Sonne]::V,һарх,uzlēkt
1779,untergehen[Sonne]::V,орх,пуксьыны
1780,untergehen[Sonne]::V,орх,noiet
1781,untergehen[Sonne]::V,орх,rietēt
1782,untergehen[Sonne]::V,сүүрлх,пуксьыны
1783,untergehen[Sonne]::V,сүүрлх,noiet
1784,untergehen[Sonne]::V,сүүрлх,rietēt
1785,scheinen[Sonne]::V,герлтх,югъявны
1786,scheinen[Sonne]::V,герлтх,югвидзны
1787,scheinen[Sonne]::V,герлтх,spīdēt
1788,donnern::V,күрҗңнх,гымавны
1789,donnern::V,күрҗңнх,dārdēt
1790,wehen::V,сальклх,пӧльтны
1791,wehen::V,сальклх,pūst
1792,strömen::V,һооҗх,киссьыны
1793,strömen::V,һооҗх,līt
1794,strömen::V,һооҗх,plūst
1795,fließen::V,урсх,визувтны
1796,fließen::V,урсх,tecēt
1797,sich drehen::V,эргх,бергавны
1798,sich drehen::V,эргх,grozīties
1799,schwanken::V,дәәвлх,легны
1800,schwanken::V,дәәвлх,лайкъявны
1801,schwanken::V,дәәвлх,līgoties
1802,schwanken::V,дәәвлх,grīļoties
1803,schwingen::V,нәәхлх,лайкъявны
1804,schwingen::V,нәәхлх,люллявны
1805,schwingen::V,нәәхлх,vēzēties
1806,fallen::V,унх,усьны
1807,fallen::V,унх,krist
1808,fallen::V,киисх,усьны
1809,fallen::V,киисх,krist
1810,brennen::V,шатх,сотчыны
1811,brennen::V,шатх,degt
1812,rauchen::V,ута һарһх,тшынӧдны
1813,rauchen::V,ута һарһх,dūmot
1814,regnen::V,орх,зэрны
1815,regnen::V,орх,līt
1816,gefrieren::V,мөстх,кынмыны
1817,gefrieren::V,мөстх,sasalt
1818,tauen::V,хәәлх,сывны
1819,tauen::V,хәәлх,kust
1820,schmelzen::V,хәәлх,сывны
1821,schmelzen::V,хәәлх,kust
1822,schmelzen::V,хәәлх,nokust
1823,schmelzen::V,хәәлгдх,сывны
1824,schmelzen::V,хәәлгдх,kust
1825,schmelzen::V,хәәлгдх,nokust
1826,trocknen::V,эврх,косьмыны
1827,trocknen::V,эврх,žūt
1828,trocknen::V,эврх,kaltēties
1829,sieden::V,буслх,пуны
1830,sieden::V,буслх,virt
1831,sieden::V,буслх,vārīties
1832,faulen::V,үмкәрх,сісьмыны
1833,faulen::V,үмкәрх,pūt
1834,faulen::V,үмкәрх,trudēt
1835,verfaulen::V,илҗрх,сісьмыны
1836,verfaulen::V,илҗрх,sapūt
1837,verfaulen::V,илҗрх,satrūdēt
1838,reißen::V,тасрх,орны
1839,reißen::V,тасрх,plīst
1840,reißen::V,тасрх,satrūkt
1841,versinken::V,чивх,вӧйны
1842,versinken::V,чивх,grimt
1843,versinken::V,чивх,nogrimt
1844,vergehen::V,болх,кольны
1845,vergehen::V,болх,ордйыны
1846,vergehen::V,болх,paiet
1847,erscheinen::V,һарх,петкӧдчыны
1848,erscheinen::V,һарх,parādīties
1849,verschwinden::V,уга болх,бырны
1850,verschwinden::V,уга болх,nozust
1851,sinken::V,татгдх,вӧйны
1852,sinken::V,татгдх,kristies
1853,abnehmen::V,хасгдх,чинны
1854,abnehmen::V,хасгдх,noplakt
1855,abnehmen::V,хасгдх,mazināties
1856,zunehmen::V,өсх,содны
1857,zunehmen::V,өсх,ыдждыны
1858,zunehmen::V,өсх,pieaugt
1859,zunehmen::V,өсх,pieņemties
1860,steigen::V,немх,лыбны
1861,steigen::V,немх,kāpt
1862,wachsen::V,өсх,быдмыны
1863,wachsen::V,өсх,augt
1864,wachsen::V,урһх,быдмыны
1865,wachsen::V,урһх,augt
1866,glänzen::V,гилвкх,югъявны
1867,glänzen::V,гилвкх,дзирдавны
1868,glänzen::V,гилвкх,zaigot
1869,glänzen::V,гилвкх,laistīties
1870,funkeln::V,цәклх,югъявны
1871,funkeln::V,цәклх,дзирдавны
1872,funkeln::V,цәклх,mirdzēt
1873,funkeln::V,цәклх,dzirkstēt
1874,lärmen::V,шууглдх,жувгыны
1875,lärmen::V,шууглдх,ыугыны
1876,lärmen::V,шууглдх,шумитны
1877,lärmen::V,шууглдх,ālēties
1878,lärmen::V,шууглдх,trokšņot
1879,läuten::V,хоңх,жургыны
1880,läuten::V,хоңх,zvanīt
1881,klingeln::V,җиңнулх,звӧнитны
1882,klingeln::V,җиңнулх,zvanīt
1883,klirren::V,җиңнх,гольскöдчыны
1884,klirren::V,җиңнх,tinkšķēt
1885,klirren::V,җиңнх,džinkstēt
1886,brausen::V,догшрхх,буавны
1887,brausen::V,догшрхх,krākt
1888,brausen::V,догшрхх,brāzmot
1889,rauschen::V,сарҗңнх,кышакывны
1890,rauschen::V,сарҗңнх,šalkt
1891,klingen::V,ә һарх,шыавны
1892,klingen::V,ә һарх,юргыны
1893,klingen::V,ә һарх,skanēt
1894,klingen::V,ә һарх,izklausīties
1895,bellen::V,хуцх,увтны
1896,bellen::V,хуцх,riet
1897,heulen::V,уульх,омлявны
1898,heulen::V,уульх,вурзавны
1899,heulen::V,уульх,kaukt
1900,heulen::V,уульх,gaudot
1901,blasen::V,үләх,пӧльтны
1902,blasen::V,үләх,pūst
1903,pfeifen::V,ишкрх,шутьлявны
1904,pfeifen::V,ишкрх,svilpt
1905,pfeifen::V,ишкрх,svilpot
1906,schreien::V,хәәкрх,горзыны
1907,schreien::V,хәәкрх,brēkt
1908,schreien::V,хәәкрх,kliegt
1909,stöhnen::V,түңшх,ымзыны
1910,stöhnen::V,түңшх,vaidēt
1911,zittern::V,дагҗннх,тіравны
1912,zittern::V,дагҗннх,drebēt
1913,leben::V,бәәх,овны
1914,leben::V,бәәх,dzīvot
1915,geboren werden::V,төрх,чужны
1916,geboren werden::V,төрх,dzimt
1917,atmen::V,әмсхлх,кашкыны
1918,atmen::V,әмсхлх,пошиктыны
1919,atmen::V,әмсхлх,elpot
1920,trinken::V,уух,юны
1921,trinken::V,уух,dzert
1922,essen::V,идх,сёйны
1923,essen::V,идх,ēst
1924,schlucken::V,зальгх,ньылавны
1925,schlucken::V,зальгх,rīt
1926,müde werden::V,көшх,мудзны
1927,müde werden::V,көшх,nokust
1928,einschlafen::V,унтх,ланьтны
1929,einschlafen::V,унтх,унмовсьны
1930,einschlafen::V,унтх,iemigt
1931,einschlafen::V,унтх,aizmigt
1932,schlafen::V,нөөрсх,узьны
1933,schlafen::V,нөөрсх,gulēt
1934,aufwachen::V,серх,садьмыны
1935,aufwachen::V,серх,mosties
1936,aufstehen::V,босх,чеччыны
1937,aufstehen::V,босх,celties
1938,sich erholen::V,амрх,шойччыны
1939,sich erholen::V,амрх,atžirgt
1940,sich erholen::V,амрх,atpūsties
1941,krank werden::V,гемтх,висьмыны
1942,krank werden::V,гемтх,sasirgt
1943,krank sein::V,шалтглх,висьны
1944,krank sein::V,шалтглх,slimot
1945,schmerzen::V,өвдх,висьны
1946,schmerzen::V,өвдх,sāpēt
1947,schmerzen::V,өвдх,smelgt
1948,husten::V,ханях,кызны
1949,husten::V,ханях,klepot
1950,genesen::V,эдгх,бурдны
1951,genesen::V,эдгх,veseļoties
1952,sterben::V,үкх,кувны
1953,sterben::V,үкх,mirt
1954,sterben::V,үкх,nomirt
1955,sterben::V,өңгрх,кувны
1956,sterben::V,өңгрх,mirt
1957,sterben::V,өңгрх,nomirt
1958,umkommen::V,үкх,кувны
1959,umkommen::V,үкх,apsprāgt
1960,umkommen::V,үкх,aiziet bojā
1961,sich bewegen::V,көдлх,вӧрзьыны
1962,sich bewegen::V,көдлх,virzīties
1963,sich bewegen::V,көндрх,вӧрзьыны
1964,sich bewegen::V,көндрх,virzīties
1965,sich rühren::V,көндрх,вӧрны
1966,sich rühren::V,көндрх,вӧрӧдчыны
1967,sich rühren::V,көндрх,sagrozīties
1968,sich erheben::V,босх,сувтны
1969,sich erheben::V,босх,piecelties
1970,sich setzen::V,суух,пуксьыны
1971,sich setzen::V,суух,sēsties
1972,hinfallen::V,унх,усьны
1973,hinfallen::V,унх,sabirt
1974,hinfallen::V,унх,pakrist
1975,hinfallen::V,киисх,усьны
1976,hinfallen::V,киисх,sabirt
1977,hinfallen::V,киисх,pakrist
1978,laufen::V,йовх,мyнны
1979,laufen::V,йовх,iet
1980,laufen::V,йовх,skraidīt
1981,schreiten::V,алхх,восьлавны
1982,schreiten::V,алхх,soļot
1983,spazierengehen::V,сергҗ йовх,гуляйтны
1984,spazierengehen::V,сергҗ йовх,staigāt
1985,spazierengehen::V,сергҗ йовх,pastaigāties
1986,eilen::V,шулудх,тэрмасьны
1987,eilen::V,шулудх,traukt
1988,sich beeilen::V,адһх,тэрмасьны
1989,sich beeilen::V,адһх,steigties
1990,sich beeilen::V,адһх,pasteigties
1991,sich beeilen::V,шамдх,тэрмасьны
1992,sich beeilen::V,шамдх,steigties
1993,sich beeilen::V,шамдх,pasteigties
1994,sausen::V,хурдлх,тӧвзьыны
1995,sausen::V,хурдлх,drāzt
1996,sausen::V,хурдлх,brāzties
1997,sausen::V,йир_хурдар_гүүх,тӧвзьыны
1998,sausen::V,йир_хурдар_гүүх,drāzt
1999,sausen::V,йир_хурдар_гүүх,brāzties
2000,sausen::V,йир_хурдар_йовх,тӧвзьыны
2001,sausen::V,йир_хурдар_йовх,drāzt
2002,sausen::V,йир_хурдар_йовх,brāzties
2003,rennen::V,гүүх,котӧртны
2004,rennen::V,гүүх,skriet
2005,springen::V,һәрәдх,чеччавны
2006,springen::V,һәрәдх,lēkt
2007,klettern::V,давшх,кышасьны
2008,klettern::V,давшх,кавшасьны
2009,klettern::V,давшх,kāpt
2010,klettern::V,давшх,rāpties
2011,schaukeln::V,дүүдңндх,гычасьны
2012,schaukeln::V,дүүдңндх,šūpoties
2013,schaukeln::V,дүүдңндх,zvalstīties
2014,kriechen::V,мөлкх,кыссьыны
2015,kriechen::V,мөлкх,līst
2016,kriechen::V,мөлкх,rāpot
2017,schwimmen::V,усчх,уявны
2018,schwimmen::V,усчх,peldēt
2019,tauchen::V,булхх,сунавны
2020,tauchen::V,булхх,gremdēties
2021,rudern::V,хәәвдх,пелысасьны
2022,rudern::V,хәәвдх,airēt
2023,rudern::V,хәәвдх,irties
2024,fahren::V,йовх,мунны
2025,fahren::V,йовх,braukt
2026,fliegen::V,нисх,лэбны
2027,fliegen::V,нисх,lidot
2028,fliegen::V,нисх,laisties
2029,gehen::V,йовх,мyнны
2030,gehen::V,йовх,iet
2031,weggehen::V,йовх,мунавны
2032,weggehen::V,йовх,aiziet
2033,weggehen::V,одх,мунавны
2034,weggehen::V,одх,aiziet
2035,weggehen::V,һарх,мунавны
2036,weggehen::V,һарх,aiziet
2037,weggehen::V,мөрлх,мунавны
2038,weggehen::V,мөрлх,aiziet
2039,abfahren::V,мордх,мӧдӧдчыны
2040,abfahren::V,мордх,atiet
2041,abfahren::V,мордх,aizbraukt
2042,anhalten::V,зогсх,джӧмдыны
2043,anhalten::V,зогсх,apstāties
2044,hineingehen::V,орх,пырны
2045,hineingehen::V,орх,ieiet
2046,eintreten::V,орх,пырны
2047,eintreten::V,орх,ienākt
2048,kommen::V,ирх,воны
2049,kommen::V,ирх,локны
2050,kommen::V,ирх,nākt
2051,ankommen::V,ирх,воны
2052,ankommen::V,ирх,локны
2053,ankommen::V,ирх,nonākt
2054,ankommen::V,ирх,ierasties
2055,zurückkommen::V,орх,косны
2056,zurückkommen::V,орх,бергӧдчыны
2057,zurückkommen::V,орх,atgriezties
2058,bleiben::V,бәәх,кольны
2059,bleiben::V,бәәх,palikt
2060,warten::V,күләх,виччысьны
2061,warten::V,күләх,gaidīt
2062,erwarten::V,күләх,виччысьны
2063,erwarten::V,күләх,sagaidīt
2064,suchen::V,хәәх,корсьны
2065,suchen::V,хәәх,meklēt
2066,finden::V,олх,казявны
2067,finden::V,олх,rast
2068,finden::V,олх,atrast
2069,versuchen::V,седх,заводитчывны
2070,versuchen::V,седх,mēģināt
2071,vorbereiten::V,белдх,дасьтыны
2072,vorbereiten::V,белдх,gatavot
2073,vorbereiten::V,белдх,sagatavot
2074,lieben::V,дурлх,радейтны
2075,lieben::V,дурлх,mīlēt
2076,mögen::V,таассгдх,радейтны
2077,mögen::V,таассгдх,gribēties
2078,lachen::V,инәх,серавны
2079,lachen::V,инәх,серавлыны
2080,lachen::V,инәх,smiet
2081,lachen::V,инәх,smieties
2082,rühren::V,уйрах,нормӧдны
2083,rühren::V,уйрах,aizgrābt
2084,weinen::V,уульх,бӧрдны
2085,weinen::V,уульх,raudāt
2086,schimpfen::V,харах,видчыны
2087,schimpfen::V,харах,rāties
2088,schimpfen::V,харах,lamāties
2089,sich ärgern::V,уурлх,скӧравны
2090,sich ärgern::V,уурлх,īgt
2091,sich ärgern::V,уурлх,pukoties
2092,sich ärgern::V,уурлх,dusmoties
2093,sich fürchten::V,әәх,повны
2094,sich fürchten::V,әәх,bīties
2095,sich fürchten::V,әәх,baidīties
2096,fürchten::V,әәх,повны
2097,fürchten::V,әәх,baidīties no
2098,fürchten::V,сүрдх,повны
2099,fürchten::V,сүрдх,baidīties no
2100,fliehen::V,зулх,пышйыны
2101,fliehen::V,зулх,bēgt
2102,flüchten::V,орһх,пышйыны
2103,flüchten::V,орһх,aizbēgt
2104,flüchten::V,зулх,пышйыны
2105,flüchten::V,зулх,aizbēgt
2106,sehen::V,үзх,аддзыны
2107,sehen::V,үзх,redzēt
2108,anschauen::V,харх,видзӧдны
2109,anschauen::V,харх,paraudzīties
2110,ansehen::V,хәләх,видзӧдны
2111,ansehen::V,хәләх,aplūkot
2112,ansehen::V,үзх,видзӧдны
2113,ansehen::V,үзх,aplūkot
2114,hören::V,соңсх,кывны
2115,hören::V,соңсх,dzirdēt
2116,zuhören::V,соңсх,кывзыны
2117,zuhören::V,соңсх,klausīties
2118,probieren::V,амсх,видлыны
2119,probieren::V,амсх,nogaršot
2120,riechen::V,үнрчлх,чушкыны
2121,riechen::V,үнрчлх,ost
2122,riechen::V,үнрчлх,ostīt
2123,fühlen::V,медх,вежӧртны
2124,fühlen::V,медх,гӧгӧрвоны
2125,fühlen::V,медх,just
2126,fühlen::V,медх,izjust
2127,scheinen::V,болҗ медгдх,кажитчыны
2128,scheinen::V,болҗ медгдх,šķist
2129,scheinen::V,болҗ медгдх,likties
2130,scheinen::V,миниһәр болхла,кажитчыны
2131,scheinen::V,миниһәр болхла,šķist
2132,scheinen::V,миниһәр болхла,likties
2133,scheinen::V,болад бәәх,кажитчыны
2134,scheinen::V,болад бәәх,šķist
2135,scheinen::V,болад бәәх,likties
2136,zu sehen sein::V,үзгдх,тыдавны
2137,zu sehen sein::V,үзгдх,parādīties
2138,vernehmen::V,соңсх,кывны
2139,vernehmen::V,соңсх,saklausīt
2140,frieren::V,даарх,кынмыны
2141,frieren::V,даарх,salt
2142,tun::V,кех,керны
2143,tun::V,кех,darīt
2144,können::V,чадх,кужны
2145,können::V,чадх,prast
2146,wollen::V,дурлх,кӧсйыны
2147,wollen::V,дурлх,gribēt
2148,anfangen::V,эклх,заводитны
2149,anfangen::V,эклх,пондыны
2150,anfangen::V,эклх,sākt
2151,anfangen::V,эклх,iesākt
2152,beenden::V,дуусх,помавны
2153,beenden::V,дуусх,beigt
2154,beenden::V,дуусх,pabeigt
2155,aufhören::V,уурх,дугӧдны
2156,aufhören::V,уурх,pārtraukt
2157,gelingen::V,бүтх,артмыны
2158,gelingen::V,бүтх,izdoties
2159,gelingen::V,күцәх,артмыны
2160,gelingen::V,күцәх,izdoties
2161,geraten::V,болх,сюрны
2162,geraten::V,болх,веськавны
2163,geraten::V,болх,veikties
2164,öffnen::V,секх,восьтыны
2165,öffnen::V,секх,atvērt
2166,öffnen::V,секх,attaisīt
2167,schließen::V,хаах,пӧдлавны
2168,schließen::V,хаах,slēgt
2169,schließen::V,хаах,aizvērt
2170,schließen::V,хаах,aiztaisīt
2171,stellen::V,тәвх,сувтӧдны
2172,stellen::V,тәвх,likt
2173,stellen::V,тәвх,nolikt
2174,setzen::V,суулһх,пуксьӧдны
2175,setzen::V,суулһх,sēdināt
2176,legen::V,тәвх,пуктыны
2177,legen::V,тәвх,likt
2178,berühren::V,көндәх,вӧрзьӧдны
2179,berühren::V,көндәх,инмӧдчывны
2180,berühren::V,көндәх,skart
2181,berühren::V,көндәх,aizskart
2182,verbinden::V,боох,йитны
2183,verbinden::V,боох,saistīt
2184,verbinden::V,боох,savienot
2185,bedecken::V,хучх,вевттьыны
2186,bedecken::V,хучх,apsegt
2187,bedecken::V,хучх,pārsegt
2188,bedecken::V,бүркх,вевттьыны
2189,bedecken::V,бүркх,apsegt
2190,bedecken::V,бүркх,pārsegt
2191,aufhängen::V,өлгх,ӧшӧдны
2192,aufhängen::V,өлгх,джагӧдны
2193,aufhängen::V,өлгх,uzkārt
2194,anzünden::V,асах,ӧзтыны
2195,anzünden::V,асах,aizdegt
2196,anzünden::V,асах,aizdedzināt
2197,anzünden::V,шатах,ӧзтыны
2198,anzünden::V,шатах,aizdegt
2199,anzünden::V,шатах,aizdedzināt
2200,aufheben::V,өөдән өргх,чеччӧдны
2201,aufheben::V,өөдән өргх,сувтӧдны
2202,aufheben::V,өөдән өргх,pacelt
2203,zurücklassen::V,үлдәх,кольны
2204,zurücklassen::V,үлдәх,atstāt
2205,verlieren::V,геех,воштыны
2206,verlieren::V,геех,zaudēt
2207,verlieren::V,геех,pazaudēt
2208,fallen lassen::V,алдх,уськӧдны
2209,fallen lassen::V,алдх,nomest
2210,machen::V,кех,вӧчны
2211,machen::V,кех,лӧсьӧдны
2212,machen::V,кех,darīt
2213,herstellen::V,кех,лӧсьӧдны
2214,herstellen::V,кех,ražot
