,Concept_ID,ro,kn
1121,hinzufügen::V,adăuga,ಕೂಡಿಸು
1122,bekommen::V,obține,ಸಂಪಾದಿಸು
1123,bekommen::V,dobândi,ಸಂಪಾದಿಸು
1124,erhalten::V,primi,ಪಡೆ
1125,erhalten::V,căpăta,ಪಡೆ
1126,nehmen::V,lua,ಹಿಡಿ
1127,wählen::V,opta,ಆರಿಸು
1128,wählen::V,alege,ಆರಿಸು
1129,auswählen::V,selecta,ಆಯಿ
1130,bewahren::V,păstra,ರಕ್ಷಿಸಿಡು
1131,behindern::V,stingheri,ಅಡ್ಡಿಮಾಡು
1132,verderben::V,strica,ಕೆಡಿಸು
1133,beschädigen::V,strica,ಹಾಳುಮಾಡು
1134,zerbrechen::V,rupe,ಮುರಿ
1135,zerbrechen::V,frânge,ಮುರಿ
1136,zerreißen::V,rupe,ಸೀಳು
1137,zerreißen::V,sfâșia,ಸೀಳು
1138,zerstören::V,distruge,ಅಳಿಸು
1139,verbrennen::V,arde,ಸುಡು
1140,verbrennen::V,incendia,ಸುಡು
1141,geben::V,da,ಕೊಡು
1142,reichen::V,întinde,ಕೊಡು
1143,schenken::V,dărui,ಅರ್ಪಿಸು
1144,versprechen::V,făgădui,ವಾಗ್ದಾನಮಾಡು
1145,wünschen::V,ura,ಬಯಸು
1146,loben::V,lăuda,ಹೊಗಳು
1147,küssen::V,săruta,ಚುಂಬಿಸು
1148,wiegen::V,legăna,ತೂಗು
1149,zudecken::V,acoperi,ಹಾಸು
1150,wecken::V,trezi,ಎಬ್ಬಿಸು
1151,wecken::V,deștepta,ಎಬ್ಬಿಸು
1152,zeigen::V,arăta,ತೋರಿಸು
1153,führen::V,călăuzi,ದಾರಿತೋರಿಸು
1154,lehren::V,preda,ಕಲಿಸು
1155,lehren::V,învăța,ಕಲಿಸು
1156,unterrichten::V,învăța,ಬೋಧಿಸು
1157,unterrichten::V,instrui,ಬೋಧಿಸು
1158,aufziehen::V,crește,ಸಲಹು
1159,leiten::V,duce,ಮುಂದಾಳಾಗಿರು 
1160,leiten::V,conduce,ಮುಂದಾಳಾಗಿರು 
1161,antreiben::V,împinge,ಓಡಿಸು
1162,antreiben::V,încuraja,ಓಡಿಸು
1163,lassen::V,pune pe să,ಮಾಡಲುಬಿಡು
1164,einladen::V,invita,ಆಹ್ವಾನಿಸು
1165,vereinigen::V,uni,ಒಂದಾಗು
1166,vereinigen::V,întruni,ಒಂದಾಗು
1167,besuchen::V,vizita,ಭೇಟಿಯಾಗು
1168,besuchen::V,face o vizită,ಭೇಟಿಯಾಗು
1169,treffen::V,întâlni,ಸಂಧಿಸು
1170,sich versammeln::V,se aduna,ನೆರೆ
1171,spielen::V,se juca,ಆಡು
1172,singen::V,cânta,ಹಾಡು
1173,tanzen::V,dansa,ಕುಣಿ
1174,sich trennen::V,se separa,ಪ್ರತ್ಯೇಮಾಡು
1175,sich trennen::V,se despărți,ಪ್ರತ್ಯೇಮಾಡು
1176,verlassen::V,părăsi,ಕಳೆ
1177,verlassen::V,abandona,ಕಳೆ
1178,retten::V,salva,ರಕ್ಷಿಸು
1179,bewachen::V,păzi,ಕಾಪಾಡು
1180,schützen::V,ocroti,ಸಂರಕ್ಷಿಸು
1181,schützen::V,proteja,ಸಂರಕ್ಷಿಸು
1182,verteidigen::V,apăra,ಕಾಪಿಡು
1183,sich schlagen::V,se bate,ಕಿತ್ತಾಟ
1184,schießen::V,trage,ಎಸೆ
1185,siegen::V,birui,ಗೆಲ್ಲು
1186,siegen::V,învinge,ಗೆಲ್ಲು
1187,ärgern::V,supăra,ರೇಗಿಸು
1188,schlagen::V,lovi,ಹೊಡೆ
1189,treten::V,călca,ಒದೆ
1190,stechen::V,înțepa,ಚುಚ್ಚು
1191,stechen::V,împunge,ಚುಚ್ಚು
1192,stoßen::V,împinge,ತಳ್ಳು
1193,stehlen::V,fura,ಕದಿ
1194,stören::V,deranja,ಕತಕು
1195,belästigen::V,importuna,ತೊಂದರೆ
1196,verbergen::V,ascunde,ಮರೆಮಾಜು
1197,täuschen::V,amăgi,ಠಕ್ಕಿಸು
1198,betrügen::V,înșela,ವಂಚಿಸು
1199,töten::V,omorî,ಕೊಲ್ಲು
1200,wohnen::V,sta,ವಾಸಿಸು
1201,wohnen::V,locui,ವಾಸಿಸು
1202,arbeiten::V,lucra,ಕೆಲಸ ಮಾಡು
1203,sammeln::V,aduna,ಸಂಚಯಿಸು
1204,sammeln::V,colecționa,ಸಂಚಯಿಸು
1205,pflücken::V,culege,ಬಿಡಿಸು
1206,jagen::V,vâna,ಬೇಟೆಯಾಡು
1207,fischen::V,pescui,ಮೀನು ಹಿಡಿ
1208,fassen::V,prinde,ಹಿಡಿ
1209,hüten::V,paște,ಗುಂಪುಸೇರಿಸು
1210,treiben::V,mână,ದಬ್ಬು
1211,anbinden::V,lega,ಬಿಗಿ
1212,füttern::V,da de mâncare,ಮೇಯಿಸು
1213,melken::V,mulge,ಹಾಲು ಕರೆ
1214,hacken::V,toca,ತುಂಡರಿಸು
1215,hacken::V,sparge,ತುಂಡರಿಸು
1216,gießen::V,uda,ನೀರುಹಾಕು
1217,reifen::V,pârgui,ಕಳಿ
1218,zubereiten::V,găti,ಅಡಿಗೆಮಾಡು
1219,kochen::V,găti,ಅಡು
1220,backen::V,coace,ಬೇಯಿಸು
1221,braten::V,coace,ಕರಿ
1222,umrühren::V,mesteca,ಕಲಕು
1223,stricken::V,împleti,ಹೆಣೆ
1224,nähen::V,coase,ಹೊಲಿ
1225,färben::V,vopsi,ಬಣ್ಣ ಹತ್ತು
1226,färben::V,colora,ಬಣ್ಣ ಹತ್ತು
1227,reinigen::V,curăți,ಸ್ವಚ್ಛಮಾಡು
1228,waschen::V,spăla,ತೊಳೆ
1229,abwischen::V,șterge,ಒರಸು
1230,spülen::V,clăti,ಗಲಬರಿಸು
1231,fegen::V,mătura,ಗುಡಿಸು
1232,kehren::V,mătura,ಗುಡಿಸು
1233,baden::V,se scălda,ಸ್ನಾನಮಾಡು
1234,sich waschen::V,se spăla,ತೊಳೆ
1235,ausziehen::V,și scoate,ಬಿಚ್ಚು
1236,anziehen::V,îmbrăca,ಹಾಕು
1237,sich anziehen::V,se îmbrăca,ಹಾಕು
1238,kämmen::V,pieptăna,ಬಾಚು
1239,schmücken::V,împodobi,ಅಲಂಕರಿಸು
1240,sagen::V,zice,ಹೇಳು
1241,sagen::V,spune,ಹೇಳು
1242,sprechen::V,vorbi,ನುಡಿ
1243,reden::V,vorbi,ನುಡಿ
1244,reden::V,discuta,ನುಡಿ
1245,sich unterhalten::V,conversa,ಹರಟೆ ಹೊಡಿ
1246,sich unterhalten::V,sta de vorbă,ಹರಟೆ ಹೊಡಿ
1247,fragen::V,întreba,ವಿಚಾರಿಸು
1248,bitten::V,ruga,ಬೇಡು
1249,erzählen::V,spune,ಹೇಳು
1250,erzählen::V,povesti,ಹೇಳು
1251,mitteilen::V,comunica,ತಿಳಿಸು
1252,mitteilen::V,înștiința,ತಿಳಿಸು
1253,nennen::V,numi,ಹೆಸರಿಡು
1254,nennen::V,chema,ಹೆಸರಿಡು
1255,rufen::V,chema,ಕರೆ
1256,prahlen::V,se făli,ಜಂಬ ಕೊಚ್ಚು
1257,übersetzen::V,traduce,ಭಾಷಾಂತರಿಸು
1258,denken::V,gândi,ಯೋಚಿಸು
1259,glauben::V,crede,ನಂಬು
1260,bemerken::V,observa,ಗಮನಿಸು
1261,erkennen::V,cunoaște,ಗುರುತುಹಿಡಿ
1262,erkennen::V,recunoaște,ಗುರುತುಹಿಡಿ
1263,begreifen::V,pricepe,ಗ್ರಹಿಸು
1264,begreifen::V,înțelege,ಗ್ರಹಿಸು
1265,verstehen::V,înțelege,ಅರ್ಥಮಾಡಿಕೊ
1266,lernen::V,învăța,ಕಲಿ
1267,wissen::V,ști,ಅರಿ
1268,sich erinnern an::V,a-și aminti de,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ
1269,vergessen::V,uita,ಮರೆತುವಿಡು
1270,messen::V,măsura,ಅಳೆ
1271,zählen::V,număra,ಗಣಿಸು
1272,rechnen::V,calcula,ಲೆಕ್ಕ ಹಾಕು
1273,lesen::V,citi,ಓದು
1274,malen::V,picta,ಬಿಡಿಸು
1275,zeichnen::V,desena,ಬಿಡಿಸು
1276,schreiben::V,scrie,ಬರೆ
1277,besitzen::V,avea,ಒಡೆಯನಾಗಿರು
1278,besitzen::V,poseda,ಒಡೆಯನಾಗಿರು
1279,kaufen::V,cumpăra,ಕೊಳ್ಳು
1280,verkaufen::V,vinde,ಕೊಡು
1281,bezahlen::V,plăti,ಬೆಲೆತೆರು
1282,bezahlen::V,achita,ಬೆಲೆತೆರು
1283,zahlen::V,plăti,ಹಣವನ್ನುಕೊಡು
1284,beherrschen::V,stăpâni,ಅಧಿಕಾರ ನಡೆಸು
1285,ertragen::V,răbda,ಸಹಿಸು
1286,ertragen::V,suporta,ಸಹಿಸು
