,Concept_ID,eu,hr
1566,baden::V,bainatu,kupati se
1567,baden::V,bainua hartu,kupati se
1568,sich waschen::V,burua garbitu,umiti se
1569,sich waschen::V,burua garbitu,prati se
1570,ausziehen::V,erantzi,svući
1571,anziehen::V,jantzi,obući
1572,sich anziehen::V,jantzi,obući se
1573,kämmen::V,orraztu,češljati
1574,schmücken::V,apaindu,uresiti
1575,schmücken::V,apaindu,nakititi
1576,sagen::V,esan,reći
1577,sagen::V,esan,kazati
1578,sprechen::V,mintzatu,govoriti
1579,sprechen::V,hitz egin,govoriti
1580,reden::V,hitz egin,govoriti
1581,reden::V,hitz egin,besjediti
1582,sich unterhalten::V,solastu,razgovarati se
1583,sich unterhalten::V,solas egin,razgovarati se
1584,fragen::V,galdetu,pitati
1585,bitten::V,eskatu,moliti
1586,bitten::V,galdegin,moliti
1587,erzählen::V,edestu,ispričati
1588,erzählen::V,edestu,pripovjediti
1589,erzählen::V,kontatu,ispričati
1590,erzählen::V,kontatu,pripovjediti
1591,mitteilen::V,jakinarazi,saopćiti
1592,nennen::V,izena eman,nazvati
1593,rufen::V,dei egin,zvati
1594,rufen::V,dei egin,dozvati
1595,prahlen::V,harrokerian ibili,hvalisati se
1596,prahlen::V,ahoberokeriak esan,hvalisati se
1597,übersetzen::V,itzuli,prevesti
1598,denken::V,pentsatu,misliti
1599,denken::V,gogoeta egin,misliti
1600,glauben::V,sinetsi,vjerovati
1601,bemerken::V,ohartu,zapaziti
1602,bemerken::V,ohartu,primijetiti
1603,bemerken::V,konturatu,zapaziti
1604,bemerken::V,konturatu,primijetiti
1605,erkennen::V,ezagutu,prepoznati
1606,erkennen::V,antzeman,prepoznati
1607,begreifen::V,ulertu,pojmiti
1608,begreifen::V,ulertu,shvatiti
1609,verstehen::V,aditu,razabrati
1610,lernen::V,ikasi,učiti se
1611,wissen::V,jakin,znati
1612,sich erinnern an::V,gogoratu,sjetiti se
1613,sich erinnern an::V,gogoan izan,sjetiti se
1614,vergessen::V,ahaztu,zaboraviti
1615,vergessen::V,ahantzi,zaboraviti
1616,messen::V,neurtu,mjeriti
1617,zählen::V,zenbatu,brojiti
1618,zählen::V,kopuratu,brojiti
1619,rechnen::V,kalkulatu,računati
1620,lesen::V,irakurri,čitati
1621,malen::V,margotu,slikati
1622,zeichnen::V,marraztu,crtati
1623,schreiben::V,idatzi,pisati
1624,besitzen::V,ukan,imati
1625,besitzen::V,ukan,posjedovati
1626,besitzen::V,eduki,imati
1627,besitzen::V,eduki,posjedovati
1628,kaufen::V,erosi,kupiti
1629,verkaufen::V,saldu,prodati
1630,verkaufen::V,saldu,raspačati
1631,bezahlen::V,ordaindu,platiti
1632,zahlen::V,ordaindu,plaćati
1633,beherrschen::V,menpean izan,vladati
1634,beherrschen::V,menpean izan,gospodariti
1635,ertragen::V,jasan,trpjeti
1636,ertragen::V,jasan,podnijeti
1637,ertragen::V,pairatu,trpjeti
1638,ertragen::V,pairatu,podnijeti
