,Concept_ID,hi,xal
1437,hauen::V,ठोकना,цокх
1438,kleben::V,चिपकाना,наах
1439,reiben::V,घिसना,зүлгх
1440,reiben::V,रगड़ना,зүлгх
1441,streichen::V,लगाना,наах
1442,streichen::V,लगाना,лашх
1443,streichen::V,लगाना,түркх
1444,schleifen::V,तेज़ करना,хурцлх
1445,schneiden::V,कतरना,хәәчлх
1446,rütteln::V,झकझोरना,дәәвлүлх
1447,schütteln::V,हिलाना,сегсрх
1448,schwenken::V,घुमाना,дайлх
1449,schütten::V,उँडेलना,кех
1450,füllen::V,भरना,дүүргх
1451,füllen::V,ठूसना,дүүргх
1452,einwickeln::V,लपेटना,орах
1453,tragen::V,ढोना,зөөх
1454,schleppen::V,घसीटना,чирх
1455,ziehen::V,खींचना,татх
1456,aufbewahren::V,रखना,хадһлх
1457,werfen::V,फेंकना,хайх
1458,fangen::V,पकड़ना,бәрх
1459,fangen::V,पकड़ना,хавлх
1460,packen::V,पकड़ना,бәрх
1461,verstecken::V,छिपाना,дүрх
1462,verstecken::V,छिपाना,бултулх
1463,teilen::V,बाँटना,хувах
1464,schicken::V,भेजना,илгәх
1465,bringen::V,लाना,авч ирх
1466,hinzufügen::V,जोड़ना,немх
1467,bekommen::V,पाना,авх
1468,erhalten::V,पाना,авх 
1469,erhalten::V,मिलना,авх 
1470,nehmen::V,लेना,авх
1471,wählen::V,चुनना,шүүх
1472,auswählen::V,चुनना,шүүх
1473,bewahren::V,बनाए रखना,хадһлх
1474,bewahren::V,बनाए रखना,кевтнь үлдәх
1475,bewahren::V,बनाए रखना,кевтнь бәәлһх
1476,behindern::V,रोकना,харшлх
1477,verderben::V,ख़राब करना,үрәх
1478,beschädigen::V,नुक़सान पहुँचाना,эвдх
1479,zerbrechen::V,तोड़ना,күүлх
1480,zerbrechen::V,तोड़ना,хамхлх
1481,zerreißen::V,तोड़ना,шуучх
1482,zerstören::V,नष्ट करना,эвдх
1483,zerstören::V,बरबाद करना,эвдх
1484,verbrennen::V,जलाना,шатах
1485,geben::V,देना,өгх
1486,reichen::V,थमाना,өгх
1487,schenken::V,भेंट देना,белглх
1488,versprechen::V,वादा करना,амлх
1489,wünschen::V,कामना करना,сә хәәх
1490,loben::V,तारीफ़ करना,магтх
1491,küssen::V,चूमना,үмсх
1492,wiegen::V,झुलाना,саатулх
1493,zudecken::V,ढकना,бүркх
1494,wecken::V,जगाना,серүлх
1495,zeigen::V,दिखाना,үзүлх
1496,führen::V,रास्ता दिखाना,көтлх
1497,lehren::V,पढ़ाना,заах
1498,lehren::V,पढ़ाना,сурһх
1499,unterrichten::V,सिखाना,сурһх
1500,unterrichten::V,सिखाना,багшлх
1501,aufziehen::V,पालना,өскәх
1502,leiten::V,संचालन करना,һардх
1503,leiten::V,संचालन करना,толһалх
1504,antreiben::V,हड़बड़ाना,шамдах
1505,lassen::V,-आना,күч үзүлх
1506,lassen::V,कराना,күч үзүлх
1507,einladen::V,बुलाना,үрх
1508,vereinigen::V,मिलाना,хамцулх
1509,vereinigen::V,संयुक्त करना,хамцулх
1510,besuchen::V,मिलना से,одх
1511,besuchen::V,मिलने जाना से,одх
1512,treffen::V,मिलना,харһх
1513,sich versammeln::V,इकट्ठा होना,цуглрх
1514,sich versammeln::V,इकट्ठा होना,хурх
1515,spielen::V,खेलना,наадх
1516,singen::V,गाना,дуулх
1517,tanzen::V,नाचना,биилх
1518,sich trennen::V,अलग होना,хаһцх
1519,verlassen::V,छोड़ना,хайх
1520,retten::V,बचाना,әм аврх
1521,retten::V,बचाना,әәмшгәс харсх
1522,bewachen::V,आँख रखना पर,харх
1523,bewachen::V,आँख रखना पर,манх
1524,schützen::V,रक्षा करना,харсх
1525,verteidigen::V,रक्षा करना,харсх
1526,sich schlagen::V,हाथापाई करना,гүвдлдх
1527,schießen::V,गोली मारना,хах
1528,siegen::V,जीतना,диилх
1529,siegen::V,विजय पाना,диилх
1530,ärgern::V,चिढ़ाना,уурлулх
1531,schlagen::V,मारना,цокх
1532,schlagen::V,मारना,гүвдх
1533,treten::V,ठोकर मारना,
1534,stechen::V,भेदना,хатхх
1535,stechen::V,भोंकना,хатхх
1536,stoßen::V,धक्का देना,түлкчкх
1537,stoßen::V,झटका देना,түлкчкх
1538,stehlen::V,चोरी करना,хулхалх
1539,stören::V,बुरा लगना,һә болх
1540,belästigen::V,तंग करना,амр эс өгх
1541,verbergen::V,लुकाना,нуух
1542,verbergen::V,लुकाना,бултулх
1543,täuschen::V,धोखा देना,меклх
1544,betrügen::V,धोखा देना,меклх
1545,betrügen::V,धोखा देना,мек һарһх
1546,töten::V,मारना,алх
1547,töten::V,मार डालना,алх
1548,wohnen::V,रहना,бәәх
1549,arbeiten::V,काम करना,көдлх
1550,sammeln::V,जमा करना,түүх
1551,pflücken::V,चुनना,түүх
1552,pflücken::V,चुनना,хурах
1553,pflücken::V,तोड़ना,түүх
1554,pflücken::V,तोड़ना,хурах
1555,jagen::V,आखेट करना,аңнх
1556,jagen::V,आखेट करना,аңһучлх
1557,jagen::V,शिकार करना,аңнх
1558,jagen::V,शिकार करना,аңһучлх
1559,fischen::V,मछली पकड़ना,заһс аңнх
1560,fassen::V,पकड़ना,бәрх
1561,hüten::V,चराना,хәрүлх
1562,treiben::V,हाँकना,туух
1563,anbinden::V,बाँधना,уйх
1564,füttern::V,खिलाना,теҗәх
1565,melken::V,दुहना,саах
1566,hacken::V,काटना,чавчх
1567,gießen::V,सींचना,услх
1568,reifen::V,पकना,болх
1569,reifen::V,पकना,болвсрх
1570,zubereiten::V,पकाना,белдх
1571,kochen::V,पकाना,чанх
1572,kochen::V,पकाना,болһх
1573,kochen::V,राँधना,чанх
1574,kochen::V,राँधना,болһх
1575,backen::V,पकाना,болһх
1576,braten::V,तलना,хуурх
1577,braten::V,भूनना,хуурх
1578,umrühren::V,फेंटना,самрх
1579,stricken::V,बुनना,өлгх
1580,nähen::V,सीना,уйх
1581,färben::V,रँगना,будх
1582,reinigen::V,साफ़ करना,цеврлх
1583,reinigen::V,शुद्ध करना,цеврлх
1584,waschen::V,धोना,уһах
1585,abwischen::V,पोंछ्ना,арчх
1586,spülen::V,माँजना,зәәлх
1587,spülen::V,खँगालना,зәәлх
1588,fegen::V,बुहारना,сәвүрдх
1589,kehren::V,झाड़ना,сәвүрдх
1590,baden::V,स्नान करना,өөмх
1591,sich waschen::V,नहाना,уһах
1592,sich waschen::V,नहाना,бийән уһаҗ
1593,sich waschen::V,हाथ-मुँह धोना,уһах
1594,sich waschen::V,हाथ-मुँह धोना,бийән уһаҗ
1595,ausziehen::V,उतारना,тәәлх
1596,anziehen::V,पहनना,өмсх
1597,sich anziehen::V,कपड़े पहनना,хувцлх
1598,kämmen::V,कंघी करना,самлх
1599,schmücken::V,सजाना,чимх
1600,schmücken::V,सजाना,кеерүлх
1601,schmücken::V,सँवारना,чимх
1602,schmücken::V,सँवारना,кеерүлх
1603,sagen::V,कहना,келх
1604,sagen::V,बताना,келх
1605,sprechen::V,बोलना,келх
1606,reden::V,बोलना,күүндх
1607,reden::V,बोलना,күр_кех
1608,reden::V,बात करना,күүндх
1609,reden::V,बात करना,күр_кех
1610,sich unterhalten::V,बात करना,күүндх
1611,sich unterhalten::V,बातचीत करना,күүндх
1612,fragen::V,पूछ्ना,сурх
1613,fragen::V,प्रश्न करना,сурх
1614,bitten::V,माँगना से,эрх
1615,erzählen::V,बताना,келх
1616,erzählen::V,बताना,келҗ өгх
1617,mitteilen::V,ख़बर देना,медүлх
1618,mitteilen::V,सूचना देना,медүлх
1619,nennen::V,नाम देना,нерәдх
1620,nennen::V,नाम देना,нер өгх
1621,rufen::V,बुलाना,дуудх
1622,prahlen::V,शेख़ी बघारना,көөрх
1623,übersetzen::V,अनुवाद करना,орчулх
1624,denken::V,सोचना,санх
1625,glauben::V,विश्वास करना,шүтх
1626,glauben::V,विश्वास करना,нәәлх
1627,bemerken::V,ध्यान देना पर,темдглх
1628,erkennen::V,पहचानना,таньх
1629,erkennen::V,पहचानना,медх
1630,begreifen::V,समझना,медх
1631,verstehen::V,सुनना,соңсх
1632,lernen::V,पढ़ना,сурх
1633,wissen::V,जानना,медх
1634,wissen::V,मालूम होना,медх
1635,sich erinnern an::V,याद करना,санх
1636,vergessen::V,भूलना,мартх
1637,vergessen::V,बिसारना,мартх
1638,messen::V,नापना,кемҗәлх
1639,zählen::V,गिनना,тоолх
1640,rechnen::V,गणना करना,тоолх
1641,rechnen::V,हिसाब करना,тоолх
1642,lesen::V,पढ़ना,умшх
1643,malen::V,कींचना,зурх
1644,zeichnen::V,चित्र कींचना,зурх
1645,schreiben::V,लिखना,бичх
1646,besitzen::V,मालिक होना,эзлх
1647,besitzen::V,स्वामी होना,эзлх
1648,kaufen::V,ख़रीदना,хулдҗ авх
1649,verkaufen::V,बेचना,хулдх
1650,verkaufen::V,बेचना,гүүлгх
1651,bezahlen::V,चुकाना,өгх
1652,bezahlen::V,अदा करना,өгх
1653,zahlen::V,अदा करना,өгх
1654,beherrschen::V,शासन करना पर,эзлх
1655,ertragen::V,सहना,даах
