,Concept_ID,lbe,tr
1403,zählen::V,дуккин,saymak
1404,rechnen::V,хӏисав дан,hesap etmek
1405,lesen::V,ккалан,okumak
1406,malen::V,сурат дуллан,resmini yapmak
1407,zeichnen::V,сурат дуллан,çizmek
1408,schreiben::V,чичин,yazmak
1409,schreiben::V,чичлан,yazmak
1410,besitzen::V,дуну икӏан,haiz olmak
1411,besitzen::V,дуну икӏан,sahip olmak
1412,besitzen::V,дуну дикӏан,haiz olmak
1413,besitzen::V,дуну дикӏан,sahip olmak
1414,besitzen::V,заллуну икӏан,haiz olmak
1415,besitzen::V,заллуну икӏан,sahip olmak
1416,kaufen::V,машан ласун,almak
1417,verkaufen::V,баххан,satmak
1418,bezahlen::V,арцу дулун,ödemek
1419,bezahlen::V,багьа булун,ödemek
1420,zahlen::V,арцу дулун,ödemek
1421,zahlen::V,багьа булун,ödemek
1422,beherrschen::V,дуну икӏан,hâkim olmak
1423,beherrschen::V,заллуну икӏан,hâkim olmak
1424,ertragen::V,бухӏан,dayanmak
1425,ertragen::V,бухӏан,katlanmak
1426,Leber::N,,karaciğer
1427,Moor::N,,cılgıt
1428,Anhöhe::N,,tümsek
1429,Anhöhe::N,,yükseklik
1430,Bucht::N,,koy
1431,Bucht::N,,körfez
1432,Barsch::N,,hani
1433,Barsch::N,,levrek
1434,Hecht::N,,turnabalığı
1435,Laus::N,,bit
1436,Ruf::N,,çağırma
1437,Platz::N,,yer
1438,Kante::N,,kenar
1439,Größe::N,,büyüklük
1440,Menge::N,,miktar
1441,Figur::N,,şekil
1442,Figur::N,,heykel
1443,Tasche::N,,çanta
1444,Öl::N,,yağ
1445,Öl::N,,akar yağ
1446,Schuh::N,,kundura
1447,Schuh::N,,ayakkabı
1448,Leine::N,,kayış
1449,König::N,,kral
1450,fein::A,,ince
1451,fein::A,,narin
1452,auf einmal::ADV,,birden
1453,bald::ADV,,yakında
1454,einst::ADV,,eskiden
1455,schon::ADV,,çoktan
1456,sie::PRN,,onlar
1457,siebzig::NUM,,yetmiş
1458,klirren::V,,şakırdamak
1459,klirren::V,,zangırdamak
1460,heulen::V,,ulumak
1461,rühren::V,,dokunmak
1462,rühren::V,,duygulandırmak
1463,zu sehen sein::V,,görünmek
1464,wollen::V,,istemek
1465,geraten::V,,düşmek
1466,kratzen::V,,kaşımak
1467,stecken::V,,sokmak
1468,schleifen::V,,bilemek
1469,rütteln::V,,sallamak
1470,ziehen::V,,çekmek
1471,packen::V,,tutmak
1472,packen::V,,yakalamak
1473,wünschen::V,,kutlamak
1474,zudecken::V,,örtmek
1475,antreiben::V,,teşvik etmek
1476,lassen::V,,-tırmak
1477,treten::V,,tepmek
1478,verstehen::V,,duymak
1479,verstehen::V,,anlamak
