,Concept_ID,hi,mhr
1341,sich ärgern::V,चिढ़ना,сыра́ш
1342,sich ärgern::V,नाराज़ होना,сыра́ш
1343,sich fürchten::V,डरना,лӱда́ш
1344,sich fürchten::V,भय खाना,лӱда́ш
1345,fürchten::V,डरना से,лӱда́ш
1346,fürchten::V,भय खाना से,лӱда́ш
1347,fliehen::V,भागना,куржа́ш
1348,flüchten::V,निकल भागना,куржа́ш
1349,sehen::V,देखना,ужа́ш
1350,anschauen::V,देखना,онча́ш
1351,ansehen::V,दृष्टि डालना पर,эскера́ш
1352,hören::V,सुनना,кола́ш
1353,zuhören::V,सुनना,колышта́ш
1354,probieren::V,चखना,тамла́ш
1355,riechen::V,सूँघना,ӱпшынча́ш
1356,fühlen::V,महसूस करना,шижа́ш
1357,scheinen::V,लगना,чуча́ш
1358,zu sehen sein::V,दिखाई देना,коя́ш
1359,vernehmen::V,सुनना,кола́ш
1360,frieren::V,ठंड लगना,кылма́ш
1361,frieren::V,सर्दी लगना,кылма́ш
1362,tun::V,करना,ышта́ш
1363,können::V,सकना,мошта́ш
1364,können::V,जानना,мошта́ш
1365,wollen::V,चाहना,тӱна́ш
1366,anfangen::V,शुरू करना,тӱҥала́ш
1367,beenden::V,ख़त्म करना,пытара́ш
1368,beenden::V,समाप्त करना,пытара́ш
1369,aufhören::V,बंद जाना,чарна́ш
1370,aufhören::V,समाप्त जाना,чарна́ш
1371,gelingen::V,बनना,сай лекта́ш
1372,gelingen::V,अच्छा होना,сай лекта́ш
1373,geraten::V,बन पड़ना,лекта́ш
1374,öffnen::V,खोलना,поча́ш
1375,schließen::V,बंद करना,петыра́ш
1376,stellen::V,रखना,шында́ш
1377,setzen::V,रखना,шында́ш
1378,setzen::V,बिठाना,шында́ш
1379,legen::V,रखना,опта́ш
1380,legen::V,रखना,пышта́ш
1381,legen::V,लिटाना,опта́ш
1382,legen::V,लिटाना,пышта́ш
1383,berühren::V,छूना,тӱка́ш
1384,berühren::V,स्पर्श करना,тӱка́ш
1385,verbinden::V,बाँधना,пида́ш
1386,bedecken::V,ढकना,леведа́ш
1387,aufhängen::V,लटकाना,сака́ш
1388,anzünden::V,जलाना,чӱкта́ш
1389,aufheben::V,उठाना,нӧлтала́ш
1390,zurücklassen::V,पीछे छोड़ना,кода́ш
1391,verlieren::V,खोना,йомдара́ш
1392,verlieren::V,गँवाना,йомдара́ш
1393,fallen lassen::V,गिराना,воза́ш
1394,machen::V,करना,ышта́ш
1395,machen::V,बनाना,ышта́ш
1396,herstellen::V,बनाना,ямдыла́ш
1397,herstellen::V,तैयार करना,ямдыла́ш
1398,bauen::V,बनाना,чоҥа́ш
1399,bauen::V,निर्माण करना,чоҥа́ш
1400,reparieren::V,मरम्मत करना,ачала́ш
1401,verbessern::V,सुधारना,саемда́ш
1402,ändern::V,बदलना,весемда́ш
1403,ändern::V,परीवर्तन करना,весемда́ш
1404,graben::V,खोदना,кӱнча́ш
1405,beugen::V,झुकाना,пӱгырта́ш
1406,biegen::V,झुकाना,лывырта́ш
1407,drehen::V,फेरना,пӱтыра́ш
1408,drehen::V,घुमाना,пӱтыра́ш
1409,wenden::V,पलटना,ирала́ш
1410,wenden::V,मोड़ना,ирала́ш
1411,umdrehen::V,घुमाना,савырала́ш
1412,heben::V,उठाना,нӧлта́ш
1413,heben::V,ऊँचा करना,нӧлта́ш
1414,hochheben::V,उठाना,нӧлта́ш
1415,hochheben::V,ऊपर को उठाना,нӧлта́ш
1416,ergreifen::V,पकड़ना,руалта́ш
1417,ergreifen::V,हाथ में लेना,руалта́ш
1418,halten::V,धरना,куча́ш
1419,halten::V,पकड़ना,куча́ш
1420,drücken::V,दबाना,иша́ш
1421,drücken::V,दबाना,темда́ш
1422,schieben::V,सरकाना,шӱкала́ш
1423,schieben::V,खिसकाना,шӱкала́ш
1424,kratzen::V,खुरचना,удыра́ш
1425,kratzen::V,खुजलाना,удыра́ш
1426,lecken::V,चाटना,нула́ш
1427,beißen::V,काटना,пура́ш
1428,abreißen::V,तोड़ना,кӱрла́ш
1429,abschneiden::V,काट करना,пӱчка́ш
1430,binden::V,बाँधना,кылда́ш
1431,stecken::V,खोंसना,шуралта́ш
1432,brechen::V,तोड़ना,тодышта́ш
1433,klopfen::V,खटखटाना,кыра́ш
1434,hauen::V,ठोकना,тӱя́ш
1435,kleben::V,चिपकाना,клеитла́ш
1436,reiben::V,घिसना,йыга́ш
1437,reiben::V,घिसना,туржала́ш
1438,reiben::V,रगड़ना,йыга́ш
1439,reiben::V,रगड़ना,туржала́ш
1440,streichen::V,लगाना,шӱра́ш
1441,schleifen::V,तेज़ करना,шума́ш
1442,schleifen::V,तेज़ करना,яна́ш
1443,schneiden::V,कतरना,пӱчка́ш
1444,rütteln::V,झकझोरना,рӱза́ш
1445,schütteln::V,हिलाना,почка́ш
1446,schwenken::V,घुमाना,рӱза́ш
1447,schütten::V,उँडेलना,опта́ш
1448,füllen::V,भरना,тема́ш
1449,füllen::V,ठूसना,тема́ш
1450,einwickeln::V,लपेटना,вӱдыла́ш
1451,tragen::V,ढोना,нумала́ш
1452,schleppen::V,घसीटना,шӱдыра́ш
1453,ziehen::V,खींचना,шупша́ш
1454,aufbewahren::V,रखना,арала́ш
1455,werfen::V,फेंकना,шуа́ш
1456,werfen::V,फेंकना,кышка́ш
1457,fangen::V,पकड़ना,куча́ш
1458,packen::V,पकड़ना,руалта́ш
1459,verstecken::V,छिपाना,тоя́ш
1460,teilen::V,बाँटना,пӧла́ш
1461,schicken::V,भेजना,колта́ш
1462,bringen::V,लाना,конда́ш
1463,hinzufügen::V,जोड़ना,ешара́ш
1464,bekommen::V,पाना,нала́ш
1465,erhalten::V,पाना,нала́ш
1466,erhalten::V,मिलना,нала́ш
1467,nehmen::V,लेना,нала́ш
1468,wählen::V,चुनना,сайла́ш
1469,auswählen::V,चुनना,таҥгла́ш
1470,bewahren::V,बनाए रखना,сакла́ш
1471,behindern::V,रोकना,чаракла́ш
1472,verderben::V,ख़राब करना,пужа́ш
1473,beschädigen::V,नुक़सान पहुँचाना,пужа́ш
1474,zerbrechen::V,तोड़ना,пудырта́ш
1475,zerreißen::V,तोड़ना,кӱрла́ш
1476,zerstören::V,नष्ट करना,шалата́ш
1477,zerstören::V,बरबाद करना,шалата́ш
1478,verbrennen::V,जलाना,йӱлата́ш
1479,geben::V,देना,пуа́ш
1480,reichen::V,थमाना,пуа́ш
1481,schenken::V,भेंट देना,пӧлекла́ш
1482,versprechen::V,वादा करना,сӧра́ш
1483,wünschen::V,कामना करना,тылана́ш
1484,loben::V,तारीफ़ करना,мокта́ш
1485,küssen::V,चूमना,шупшала́ш
1486,wiegen::V,झुलाना,рӱпша́ш
1487,zudecken::V,ढकना,леведа́ш
1488,wecken::V,जगाना,помыжалтара́ш
1489,zeigen::V,दिखाना,ончыкта́ш
1490,führen::V,रास्ता दिखाना,вӱда́ш
1491,lehren::V,पढ़ाना,туныкта́ш
1492,unterrichten::V,सिखाना,туныкта́ш
1493,aufziehen::V,पालना,орышта́ш
1494,leiten::V,संचालन करना,вӱда́ш
1495,leiten::V,संचालन करना,вуйлата́ш
1496,antreiben::V,हड़बड़ाना,поктыла́ш
1497,lassen::V,-आना,-та́ш
1498,lassen::V,कराना,-та́ш
1499,einladen::V,बुलाना,ӱжа́ш
1500,vereinigen::V,मिलाना,иктешла́ш
1501,vereinigen::V,संयुक्त करना,иктешла́ш
1502,besuchen::V,मिलना से,то́лын кая́ш
1503,besuchen::V,मिलने जाना से,то́лын кая́ш
1504,treffen::V,मिलना,вашлия́ш
1505,sich versammeln::V,इकट्ठा होना,погына́ш
1506,sich versammeln::V,इकट्ठा होना,чумырга́ш
1507,spielen::V,खेलना,мода́ш
1508,singen::V,गाना,мура́ш
1509,tanzen::V,नाचना,кушта́ш
1510,sich trennen::V,अलग होना,ойырла́ш
1511,verlassen::V,छोड़ना,кудалта́ш
1512,retten::V,बचाना,утара́ш
1513,bewachen::V,आँख रखना पर,орола́ш
1514,schützen::V,रक्षा करना,арала́ш
1515,verteidigen::V,रक्षा करना,арала́ш
1516,sich schlagen::V,हाथापाई करना,кредала́ш
1517,schießen::V,गोली मारना,лӱя́ш
1518,siegen::V,जीतना,сеҥа́ш
1519,siegen::V,विजय पाना,сеҥа́ш
1520,ärgern::V,चिढ़ाना,сырыкта́ш
1521,schlagen::V,मारना,пера́ш
1522,treten::V,ठोकर मारना,тошка́ш
1523,stechen::V,भेदना,кера́ш
1524,stechen::V,भोंकना,кера́ш
1525,stoßen::V,धक्का देना,шӱкала́ш
1526,stoßen::V,झटका देना,шӱкала́ш
1527,stehlen::V,चोरी करना,шолышта́ш
1528,stören::V,बुरा लगना,мешая́ш
1529,belästigen::V,तंग करना,толаштара́ш
1530,verbergen::V,लुकाना,шылта́ш
1531,täuschen::V,धोखा देना,ондала́ш
1532,betrügen::V,धोखा देना,ондала́ш
1533,töten::V,मारना,пушта́ш
1534,töten::V,मार डालना,пушта́ш
1535,wohnen::V,रहना,ила́ш
1536,arbeiten::V,काम करना,пашалана́ш
1537,arbeiten::V,काम करना,паша́м ышта́ш
1538,sammeln::V,जमा करना,пога́ш
1539,pflücken::V,चुनना,кӱра́ш
1540,pflücken::V,तोड़ना,кӱра́ш
1541,jagen::V,आखेट करना,сонарла́ш
1542,jagen::V,शिकार करना,сонарла́ш
1543,fischen::V,मछली पकड़ना,кол куча́ш
1544,fassen::V,पकड़ना,куча́ш
1545,hüten::V,चराना,кӱта́ш
1546,treiben::V,हाँकना,покта́ш
1547,anbinden::V,बाँधना,йолышта́ш
1548,füttern::V,खिलाना,пукша́ш
1549,melken::V,दुहना,лӱшта́ш
1550,hacken::V,काटना,руа́ш
1551,gießen::V,सींचना,шава́ш
1552,reifen::V,पकना,кӱа́ш
1553,zubereiten::V,पकाना,ямдыла́ш
1554,kochen::V,पकाना,шолта́ш
1555,kochen::V,राँधना,шолта́ш
1556,backen::V,पकाना,кӱкташ
1557,braten::V,तलना,пуштыла́ш
1558,braten::V,तलना,жаритла́ш
1559,braten::V,भूनना,пуштыла́ш
1560,braten::V,भूनना,жаритла́ш
1561,umrühren::V,फेंटना,луга́ш
1562,stricken::V,बुनना,пида́ш
1563,nähen::V,सीना,урга́ш
1564,färben::V,रँगना,чиялта́ш
1565,reinigen::V,साफ़ करना,эрыкта́ш
1566,reinigen::V,शुद्ध करना,эрыкта́ш
1567,waschen::V,धोना,мушка́ш
1568,abwischen::V,पोंछ्ना,ӱшта́ш
1569,spülen::V,माँजना,шӱалта́ш
1570,spülen::V,खँगालना,шӱалта́ш
1571,fegen::V,बुहारना,ӱшта́ш
1572,kehren::V,झाड़ना,ӱшта́ш
1573,baden::V,स्नान करना,йӱштыла́ш
1574,sich waschen::V,नहाना,мушкылта́ш
1575,sich waschen::V,हाथ-मुँह धोना,мушкылта́ш
1576,ausziehen::V,उतारना,кудаша́ш
1577,anziehen::V,पहनना,чия́ш
1578,sich anziehen::V,कपड़े पहनना,чия́ш
1579,kämmen::V,कंघी करना,шера́ш
1580,schmücken::V,सजाना,тӱзата́ш
1581,schmücken::V,सजाना,чеверта́ш
1582,schmücken::V,सँवारना,тӱзата́ш
1583,schmücken::V,सँवारना,чеверта́ш
1584,sagen::V,कहना,ойла́ш
1585,sagen::V,कहना,каласа́ш
1586,sagen::V,बताना,ойла́ш
1587,sagen::V,बताना,каласа́ш
1588,sprechen::V,बोलना,кутыра́ш
1589,reden::V,बोलना,мутлана́ш
1590,reden::V,बात करना,мутлана́ш
1591,sich unterhalten::V,बात करना,кутыра́ш
1592,sich unterhalten::V,बातचीत करना,кутыра́ш
1593,fragen::V,पूछ्ना,йода́ш
1594,fragen::V,प्रश्न करना,йода́ш
1595,bitten::V,माँगना से,йода́ш
1596,erzählen::V,बताना,ойла́ш
1597,mitteilen::V,ख़बर देना,увертара́ш
1598,mitteilen::V,सूचना देना,увертара́ш
1599,nennen::V,नाम देना,лӱмда́ш
1600,rufen::V,बुलाना,ӱжа́ш
1601,prahlen::V,शेख़ी बघारना,моктана́ш
1602,übersetzen::V,अनुवाद करना,кусара́ш
1603,denken::V,सोचना,шона́ш
1604,glauben::V,विश्वास करना,ӱшана́ш
1605,bemerken::V,ध्यान देना पर,шижа́ш
1606,erkennen::V,पहचानना,пала́ш
1607,begreifen::V,समझना,ыҥла́ш
1608,verstehen::V,सुनना,умыла́ш
1609,lernen::V,पढ़ना,тунема́ш
1610,wissen::V,जानना,шинча́ш
1611,wissen::V,मालूम होना,шинча́ш
1612,sich erinnern an::V,याद करना,шарна́ш
1613,vergessen::V,भूलना,монда́ш
1614,vergessen::V,बिसारना,монда́ш
1615,messen::V,नापना,виса́ш
1616,zählen::V,गिनना,шотла́ш
1617,rechnen::V,गणना करना,шотла́ш
1618,rechnen::V,हिसाब करना,шотла́ш
1619,lesen::V,पढ़ना,луда́ш
1620,malen::V,कींचना,сӱретла́ш
1621,zeichnen::V,चित्र कींचना,сӱретла́ш
1622,schreiben::V,लिखना,воза́ш
1623,besitzen::V,मालिक होना,лия́ш
1624,besitzen::V,स्वामी होना,лия́ш
1625,kaufen::V,ख़रीदना,нала́ш
1626,verkaufen::V,बेचना,ужала́ш
1627,bezahlen::V,चुकाना,тӱла́ш
1628,bezahlen::V,अदा करना,тӱла́ш
1629,zahlen::V,अदा करना,тӱла́ш
1630,beherrschen::V,शासन करना पर,куча́ш
1631,ertragen::V,सहना,турка́ш
