,Concept_ID,ka,mrj
1295,abwischen::V,წაშლის,ӹштӓш
1296,spülen::V,გაავლებს,шӱӓлтӓш
1297,fegen::V,დაბლანდავს,ӹштӓш
1298,kehren::V,დაგვის,ӹштӓш
1299,baden::V,ბანაობს,нӱштӹлӓш
1300,sich waschen::V,იბანება,мышкылташ
1301,ausziehen::V,გაიხდის,кыдашаш
1302,anziehen::V,ჩაიცვამს,чиӓш
1303,sich anziehen::V,ჩაიცვამს,чиӓш
1304,kämmen::V,დავარცხნის,шерӓш
1305,schmücken::V,მორთავს,цеверемдӓш
1306,sagen::V,იტყვის,манаш
1307,sagen::V,იტყვის,келесӓш
1308,sprechen::V,ლაპარაკობს,манаш
1309,reden::V,საუბრობს,шайышташ
1310,sich unterhalten::V,ბაასობს,хытыраш
1311,sich unterhalten::V,ბაასობს,хытыргаш
1312,sich unterhalten::V,მუსაიფობს,хытыраш
1313,sich unterhalten::V,მუსაიფობს,хытыргаш
1314,fragen::V,ჰკითხავს,ядаш
1315,bitten::V,სთხოვს,ядаш
1316,erzählen::V,მოუთხრობს,келесӓш
1317,mitteilen::V,აუწყებს,попаш
1318,mitteilen::V,აუწყებს,увертӓш
1319,mitteilen::V,აუწყებს,увертӓрӓш
1320,mitteilen::V,აცნობებს,попаш
1321,mitteilen::V,აცნობებს,увертӓш
1322,mitteilen::V,აცნობებს,увертӓрӓш
1323,nennen::V,უწოდებს,лӹмдӓш
1324,rufen::V,დაუძახებს,ӱжӓш
1325,prahlen::V,ტრაბახობს,хайзаш
1326,prahlen::V,ტრაბახობს,шаргаланаш
1327,übersetzen::V,გადათარგმნის,вашташ
1328,denken::V,ფიქრობს,машанаш
1329,denken::V,აზროვნებს,машанаш
1330,glauben::V,სჯერა,ӹнянӓш
1331,bemerken::V,შენიშვნავს,цаклаш
1332,erkennen::V,გამოიცნობს,пӓлӓш
1333,begreifen::V,გაიგებს,ынгылаш
1334,verstehen::V,გაიგონებს,ынгылаш
1335,lernen::V,ისწავლის,тыменяш
1336,wissen::V,ეცოდინება,пӓлӓш
1337,sich erinnern an::V,მოიგონებს,ышештӓрӓш
1338,sich erinnern an::V,გაიხსენებს,ышештӓрӓш
1339,vergessen::V,ივიწყებს,монден кодаш
1340,messen::V,ზომავს,висӓш
1341,zählen::V,ითვლის,шотаяш
1342,rechnen::V,გაიანგარიშებს,шотаяш
1343,lesen::V,კითხულობს,лыдаш
1344,malen::V,ხატავს,рисуяш
1345,zeichnen::V,ხაზავს,ыдырка́лаш
1346,schreiben::V,დაწერს,вазаш
1347,besitzen::V,ექნება,кы́чаш
1348,kaufen::V,ყიდულობს,нӓлӓш
1349,verkaufen::V,გაყიდის,выжалаш
1350,bezahlen::V,გადაიხდის,тӱлӓш
1351,zahlen::V,გადაიხდის,тӱлӓш
1352,beherrschen::V,ფლობს,кы́чаш
1353,ertragen::V,მოითმენს,цӹтӓш
