,Concept_ID,lv,cv
1404,heiß::A,karsts,вӗри
1405,warm::A,шоныд,ӑшӑ
1406,warm::A,silts,ӑшӑ
1407,kalt::A,кӧдзыд,сивӗ
1408,kalt::A,salts,сивӗ
1409,kalt::A,auksts,сивӗ
1410,kühl::A,юзыд,уҫӑ
1411,kühl::A,ыркыд,уҫӑ
1412,kühl::A,vēss,уҫӑ
1413,kühl::A,dzestrs,уҫӑ
1414,frisch::A,выль,уҫӑ
1415,frisch::A,svaigs,уҫӑ
1416,feucht::A,уль,йӗпе
1417,feucht::A,mitrs,йӗпе
1418,feucht::A,drēgns,йӗпе
1419,nass::A,ва,нӳрӗ
1420,nass::A,slapjš,нӳрӗ
1421,trocken::A,кос,типӗ
1422,trocken::A,sauss,типӗ
1423,voll::A,кыз,тулли
1424,voll::A,pilns,тулли
1425,leer::A,куш,пушӑ
1426,leer::A,тыртӧм,пушӑ
1427,leer::A,tukšs,пушӑ
1428,offen::A,восьса,уҫӑ
1429,offen::A,vaļējs,уҫӑ
1430,offen::A,atvērts,уҫӑ
1431,geschlossen::A,пӧдса,хупӑ
1432,geschlossen::A,slēgts,хупӑ
1433,sauber::A,сӧстӧм,таса
1434,sauber::A,tīrs,таса
1435,sauber::A,spodrs,таса
1436,schmutzig::A,няйт,пылчӑклӑ
1437,schmutzig::A,няйт,вараланчӑк
1438,schmutzig::A,netīrs,пылчӑклӑ
1439,schmutzig::A,netīrs,вараланчӑк
1440,schmutzig::A,dubļains,пылчӑклӑ
1441,schmutzig::A,dubļains,вараланчӑк
1442,roh::A,уль,чӗрӗ
1443,roh::A,jēls,чӗрӗ
1444,reif::A,кисьмӧм,пулнӑ
1445,reif::A,кисьмӧм,пиҫӗхнӗ
1446,reif::A,кисьмӧм,аталаннӑ
1447,reif::A,кисьмӧм,пиҫсе ҫитнӗ
1448,reif::A,gatavs,пулнӑ
1449,reif::A,gatavs,пиҫӗхнӗ
1450,reif::A,gatavs,аталаннӑ
1451,reif::A,gatavs,пиҫсе ҫитнӗ
1452,reif::A,nobriedis,пулнӑ
1453,reif::A,nobriedis,пиҫӗхнӗ
1454,reif::A,nobriedis,аталаннӑ
1455,reif::A,nobriedis,пиҫсе ҫитнӗ
1456,lecker::A,чӧскыд,тутлӑ
1457,lecker::A,чӧскыд,техӗмлӗ
1458,lecker::A,gards,тутлӑ
1459,lecker::A,gards,техӗмлӗ
1460,lecker::A,garšīgs,тутлӑ
1461,lecker::A,garšīgs,техӗмлӗ
1462,süß::A,юмов,пылак
1463,süß::A,чӧскыд,пылак
1464,süß::A,salds,пылак
1465,bitter::A,курыд,йӳҫӗ
1466,bitter::A,sūrs,йӳҫӗ
1467,bitter::A,rūgts,йӳҫӗ
1468,sauer::A,шома,йӳҫӗ
1469,sauer::A,шома,йӳҫек
1470,sauer::A,шома,кӑвасак
1471,sauer::A,skābs,йӳҫӗ
1472,sauer::A,skābs,йӳҫек
1473,sauer::A,skābs,кӑвасак
1474,hell::A,югыд,ҫутӑ
1475,hell::A,gaišs,ҫутӑ
1476,dunkel::A,пемыд,тӗттӗм
1477,dunkel::A,tumšs,тӗттӗм
1478,schwarz::A,сьӧд,хура
1479,schwarz::A,melns,хура
1480,weiß::A,еджыд,шурӑ
1481,weiß::A,balts,шурӑ
1482,rot::A,гӧрд,хӗрлӗ
1483,rot::A,sarkans,хӗрлӗ
1484,gelb::A,виж,сарӑ
1485,gelb::A,dzeltens,сарӑ
1486,blau::A,лӧз,кӑвак
1487,blau::A,zils,кӑвак
1488,grün::A,веж,симӗс
1489,grün::A,веж,пиҫмен
1490,grün::A,веж,ӑс пухман
1491,grün::A,турунвиж,симӗс
1492,grün::A,турунвиж,пиҫмен
1493,grün::A,турунвиж,ӑс пухман
1494,grün::A,zaļš,симӗс
1495,grün::A,zaļš,пиҫмен
1496,grün::A,zaļš,ӑс пухман
1497,grau::A,руд,кӑвак
1498,grau::A,pelēks,кӑвак
1499,bunt::A,сера,чӑпар
1500,bunt::A,raibs,чӑпар
1501,bunt::A,krāsains,чӑпар
1502,billig::A,донтӧг,йӳнӗ
1503,billig::A,lēts,йӳнӗ
1504,teuer::A,дона,хаклӑ
1505,teuer::A,dārgs,хаклӑ
1506,wertvoll::A,дона,паха
1507,wertvoll::A,vērtīgs,паха
1508,blind::A,синтӧм,суккӑр
1509,blind::A,akls,суккӑр
1510,taub::A,пельтӧм,хӑлхасӑр
1511,taub::A,kurls,хӑлхасӑр
1512,kräftig::A,вынйӧра,хӑватлӑ
1513,kräftig::A,spēcīgs,хӑватлӑ
1514,stark::A,ён,вирлӗ
1515,stark::A,вына,вирлӗ
1516,stark::A,stiprs,вирлӗ
1517,schwach::A,жеб,халсӑр
1518,schwach::A,vājš,халсӑр
1519,fett::A,госа,самӑр
1520,fett::A,госа,мӑнтӑр
1521,fett::A,brangs,самӑр
1522,fett::A,brangs,мӑнтӑр
1523,schlank::A,веськыд,йӑрӑс
1524,schlank::A,веськыд,яштака
1525,schlank::A,slaids,йӑрӑс
1526,schlank::A,slaids,яштака
1527,hübsch::A,мича,хитре
1528,hübsch::A,лӧсьыд,хитре
1529,hübsch::A,glīts,хитре
1530,böse::A,лёк,усал
1531,böse::A,ļauns,усал
1532,böse::A,negants,усал
1533,dumm::A,йӧй,ухмах
1534,dumm::A,вежӧртӧм,ухмах
1535,dumm::A,stulbs,ухмах
1536,dumm::A,muļķīgs,ухмах
1537,faul::A,дыш,наян
1538,faul::A,дыш,юлхав
1539,faul::A,дыш,ӳркенчӗк
1540,faul::A,slinks,наян
1541,faul::A,slinks,юлхав
1542,faul::A,slinks,ӳркенчӗк
1543,fleißig::A,зільысь,хастар
1544,fleißig::A,čakls,хастар
1545,fleißig::A,cītīgs,хастар
1546,geizig::A,топыд,хытӑ
1547,geizig::A,skops,хытӑ
1548,geizig::A,sīksts,хытӑ
1549,klug::A,юра,ӑслӑ
1550,klug::A,вежӧра,ӑслӑ
1551,klug::A,gudrs,ӑслӑ
1552,geschickt::A,кипода,ӑста
1553,geschickt::A,кужысь,ӑста
1554,geschickt::A,manīgs,ӑста
1555,lieb::A,муса,савнӑ
1556,lieb::A,мича,савнӑ
1557,lieb::A,лӧсьыд,савнӑ
1558,lieb::A,mīļš,савнӑ
1559,lustig::A,кыпыд,хаваслӑ
1560,lustig::A,jautrs,хаваслӑ
1561,sanft::A,мелі,ачаш
1562,sanft::A,liegs,ачаш
1563,hungrig::A,тшыг,выҫӑ
1564,hungrig::A,izsalcis,выҫӑ
1565,krank::A,висьысь,чирлӗ
1566,krank::A,slims,чирлӗ
1567,nackt::A,пасьтӧм,ҫара
1568,nackt::A,pliks,ҫара
1569,traurig::A,гажтӧм,салхуллӑ
1570,traurig::A,bēdīgs,салхуллӑ
1571,traurig::A,skumīgs,салхуллӑ
1572,lebendig::A,ловъя,чӗрӗ
1573,lebendig::A,dzīvs,чӗрӗ
1574,gut::A,бур,аван
1575,gut::A,бур,лайӑх
1576,gut::A,labs,аван
1577,gut::A,labs,лайӑх
1578,schlecht::A,лёк,япӑх
1579,schlecht::A,лёк,начар
1580,schlecht::A,омӧль,япӑх
1581,schlecht::A,омӧль,начар
1582,schlecht::A,slikts,япӑх
1583,schlecht::A,slikts,начар
1584,richtig::A,инӧд,тӗрӗс
1585,richtig::A,riktīgs,тӗрӗс
1586,schlimm::A,омӧль,йӗрӗнчӗк
1587,schlimm::A,туйтӧм,йӗрӗнчӗк
1588,schlimm::A,nelāgs,йӗрӗнчӗк
1589,schlimm::A,nejauks,йӗрӗнчӗк
1590,wahr::A,абу ылӧг,чӑн
1591,wahr::A,īsts,чӑн
1592,wahr::A,patiess,чӑн
1593,alt::A,важ,кивӗ
1594,alt::A,sens,кивӗ
1595,alt::A,vęcs,кивӗ
1596,neu::A,выль,ҫӗнӗ
1597,neu::A,jauns,ҫӗнӗ
1598,ehemalig::A,вӧвлӧм,пулнӑ
1599,ehemalig::A,bijušais,пулнӑ
1600,alt[Lebewesen]::A,пӧрысь,ватӑ
1601,alt[Lebewesen]::A,vecs,ватӑ
1602,jung::A,том,яш
1603,jung::A,том,ҫамрӑк
1604,jung::A,jauns,яш
1605,jung::A,jauns,ҫамрӑк
1606,arm::A,гӧль,чухӑн
1607,arm::A,nabags,чухӑн
1608,reich::A,озыр,пуян
1609,reich::A,bagāts,пуян
1610,bekannt::A,тӧдса,пӗлӗш
1611,bekannt::A,zināms,пӗлӗш
1612,bekannt::A,pazīstams,пӗлӗш
1613,berühmt::A,нималан,чаплӑ
1614,berühmt::A,кывсян,чаплӑ
1615,berühmt::A,slavens,чаплӑ
1616,fremd::A,йӧз,ют
1617,fremd::A,svešs,ют
1618,verschieden::A,абу ӧткодь,расна
1619,verschieden::A,разнӧй,расна
1620,verschieden::A,dažāds,расна
1621,nah::A,матыс,ҫывӑх
1622,nah::A,матыс,ҫывӑхри
1623,nah::A,tuvs,ҫывӑх
1624,nah::A,tuvs,ҫывӑхри
1625,fern::A,ылі,инҫе
1626,fern::A,ылі,аякри
1627,fern::A,tāls,инҫе
1628,fern::A,tāls,аякри
1629,linker::A,шуйга,сулахай
1630,linker::A,kreisais,сулахай
1631,rechter::A,веськыд,сылтӑм
1632,rechter::A,labais,сылтӑм
1633,anderer::A,мукӧд,урӑх
1634,anderer::A,otrs,урӑх
1635,erster::A,медводдза,пӗрремӗш
1636,erster::A,pirmais,пӗрремӗш
1637,zweiter::A,мӧд,иккӗмӗш
1638,zweiter::A,otrais,иккӗмӗш
1639,dritter::A,коймӧд,виҫҫӗмӗш
1640,dritter::A,trešais,виҫҫӗмӗш
1641,letzter::A,бӧръя,юлашки
1642,letzter::A,beidzamais,юлашки
1643,allein::ADV,ӧтка,пӗччен
1644,allein::ADV,viens pats,пӗччен
1645,auf einmal::ADV,ӧтпырйӧ,кӗмӗрккен
1646,auf einmal::ADV,reizē,кӗмӗрккен
1647,zusammen::ADV,тшӧтш,пӗрле
1648,zusammen::ADV,kopā,пӗрле
1649,zusammen::ADV,vienviet,пӗрле
1650,lange::ADV,дыр,вӑрах
1651,lange::ADV,ilgi,вӑрах
1652,plötzlich::ADV,друг,сасартӑк
1653,plötzlich::ADV,pēkšņi,сасартӑк
1654,sofort::ADV,дзик пыр,тӳрех
1655,sofort::ADV,tūlīt,тӳрех
1656,später::ADV,сэсся,кайран
1657,später::ADV,vēlāk,кайран
1658,jetzt::ADV,ӧні,халь
1659,jetzt::ADV,ӧні,халӗ
1660,jetzt::ADV,tagad,халь
1661,jetzt::ADV,tagad,халӗ
1662,heute::ADV,талун,паян
1663,heute::ADV,šodien,паян
1664,morgen::ADV,аски,ыран
1665,morgen::ADV,rīt,ыран
1666,bald::ADV,регыд,халех
1667,bald::ADV,регыд,кӗҫех
1668,bald::ADV,drīz,халех
1669,bald::ADV,drīz,кӗҫех
1670,dann::ADV,бӧрын,унтан
1671,dann::ADV,бӧрти,унтан
1672,dann::ADV,tad,унтан
1673,gestern::ADV,тӧнлун,ӗнер
1674,gestern::ADV,vakar,ӗнер
1675,einst::ADV,ӧтчыд,пӗррехинче
1676,einst::ADV,ӧтпыр,пӗррехинче
1677,einst::ADV,citreiz,пӗррехинче
1678,damals::ADV,сэки,ун чухне
1679,damals::ADV,сэки,апла пулсан
1680,damals::ADV,toreiz,ун чухне
1681,damals::ADV,toreiz,апла пулсан
1682,danach::ADV,сэсся,унтан
1683,danach::ADV,pēc tam,унтан
1684,vorher::ADV,войдӧр,малтан
1685,vorher::ADV,iepriekš,малтан
1686,vorher::ADV,pirms tam,малтан
1687,zuerst::ADV,войдӧр,пирвай
1688,zuerst::ADV,vis'pirms,пирвай
1689,einmal::ADV,ӧтчыдысь,пӗррехинче
1690,einmal::ADV,reiz,пӗррехинче
1691,einmal::ADV,vienreiz,пӗррехинче
1692,manchmal::ADV,корсюрӧ,хӑш чухне
1693,manchmal::ADV,dažkārt,хӑш чухне
1694,oft::ADV,тшӧкыда,тӑтӑш
1695,oft::ADV,bieži,тӑтӑш
1696,immer::ADV,век,ялан
1697,immer::ADV,allaž,ялан
1698,immer::ADV,vien'mēr,ялан
1699,niemals::ADV,оз некор,нихӑҫан та
1700,niemals::ADV,nemūžam,нихӑҫан та
1701,hier::ADV,со,кунта
1702,hier::ADV,тонӧ,кунта
1703,hier::ADV,te,кунта
1704,hier::ADV,šeit,кунта
1705,hierhin::ADV,татчӧ,кунта
1706,hierhin::ADV,талань,кунта
1707,hierhin::ADV,šurp,кунта
1708,hierhin::ADV,uz šejieni,кунта
1709,von hier::ADV,тасянь,кунтан
1710,von hier::ADV,no šejienes,кунтан
1711,dort::ADV,сэні,унта
1712,dort::ADV,сэні,ҫавӑнта
1713,dort::ADV,tur,унта
1714,dort::ADV,tur,ҫавӑнта
1715,dorthin::ADV,сэтчӧ,унта
1716,dorthin::ADV,сэтчӧ,ҫавӑнта
1717,dorthin::ADV,turp,унта
1718,dorthin::ADV,turp,ҫавӑнта
1719,dorthin::ADV,uz turieni,унта
1720,dorthin::ADV,uz turieni,ҫавӑнта
1721,geradeaus::ADV,веськыда,тикӗс
1722,geradeaus::ADV,taisni uz priekšu,тикӗс
1723,vorwärts::ADV,водзӧ,малалла
1724,vorwärts::ADV,uz priekšu,малалла
1725,rückwärts::ADV,бӧрӧ,хыҫала
1726,rückwärts::ADV,atmuguriski,хыҫала
1727,zurück::ADV,бӧр,каялла
1728,zurück::ADV,atpakāļ,каялла
1729,unten::ADV,улын,аялта
1730,unten::ADV,уліын,аялта
1731,unten::ADV,lejā,аялта
1732,unten::ADV,apakšā,аялта
1733,hinab::ADV,улӧ,аялта
1734,hinab::ADV,увлан,аялта
1735,hinab::ADV,uz leju,аялта
1736,oben::ADV,вылын,ҫӳлте
1737,oben::ADV,выліын,ҫӳлте
1738,oben::ADV,virsū,ҫӳлте
1739,hinauf::ADV,выліӧ,ҫӳле
1740,hinauf::ADV,augšā,ҫӳле
1741,hinauf::ADV,uz augšu,ҫӳле
1742,überall::ADV,быдлаын,таҫта та
1743,überall::ADV,быдлаын,пур ҫӗрте те
1744,überall::ADV,быдлаын,кирек ӑҫта та
1745,überall::ADV,visur,таҫта та
1746,überall::ADV,visur,пур ҫӗрте те
1747,überall::ADV,visur,кирек ӑҫта та
1748,nicht::ADV,oз,мар
1749,nicht::ADV,ne,мар
1750,ein wenig::ADV,неуна,пӑртак
1751,ein wenig::ADV,drusku,пӑртак
1752,kaum::ADV,мырдэм,аран
1753,kaum::ADV,diezin vai,аран
1754,sehr::ADV,зэв,питӗ
1755,sehr::ADV,ļoti,питӗ
1756,sehr::ADV,gaužām,питӗ
1757,so::ADV,тадз,апла
1758,so::ADV,сідз,апла
1759,so::ADV,tā,апла
1760,so::ADV,tik,апла
1761,noch::ADV,на,татах
1762,noch::ADV,нӧшта,татах
1763,noch::ADV,vēl,татах
1764,nur::ADV,куш,ҫех
1765,nur::ADV,сӧмын,ҫех
1766,nur::ADV,vien,ҫех
1767,nur::ADV,tikai,ҫех
1768,schon::ADV,нин,ӗнтӗ
1769,schon::ADV,jau,ӗнтӗ
1770,wieder::ADV,бара,каллех
1771,wieder::ADV,atkal,каллех
1772,vergebens::ADV,весьшӧрӧ,харам
1773,vergebens::ADV,velti,харам
1774,vor::PRP,водзын,умӗнче
1775,vor::PRP,priekš,умӗнче
1776,hinter::PRP,бӧрнын,кайра
1777,hinter::PRP,aiz,кайра
1778,unter::PRP,улын,айне
1779,unter::PRP,улын,айӗпе
1780,unter::PRP,улын,айӗнче
1781,unter::PRP,улын,ҫитеспе
1782,unter::PRP,zem,айне
1783,unter::PRP,zem,айӗпе
1784,unter::PRP,zem,айӗнче
1785,unter::PRP,zem,ҫитеспе
1786,durch::PRP,пыр,витӗр
1787,durch::PRP,пырыс,витӗр
1788,durch::PRP,caur,витӗр
1789,durch::PRP,cauri,витӗр
1790,neben::PRP,бердын,патӗнче
1791,neben::PRP,līdzās,патӗнче
1792,zwischen::PRP,костын,хушшинче
1793,zwischen::PRP,starp,хушшинче
1794,wegen::PRP,вӧсна,пула
1795,wegen::PRP,вӧсна,пирки
1796,wegen::PRP,pēc,пула
1797,wegen::PRP,pēc,пирки
1798,dies::PRN,тайӧ,ку
1799,dies::PRN,тайӧ,ҫак
1800,dies::PRN,šis,ку
1801,dies::PRN,šis,ҫак
1802,das::PRN,ciйö,ҫав
1803,das::PRN,tas,ҫав
1804,alles::PRN,став,пурте
1805,alles::PRN,став,йӑлт
1806,alles::PRN,viss,пурте
1807,alles::PRN,viss,йӑлт
1808,ich::PRN,ме,эп
1809,ich::PRN,es,эп
1810,du::PRN,тэ,эс
1811,du::PRN,tu,эс
1812,er::PRN,сійӧ,вӑл
1813,er::PRN,viņš,вӑл
1814,wir::PRN,ми,эпир
1815,wir::PRN,mēs,эпир
1816,ihr::PRN,тi,эсир
1817,ihr::PRN,jūs,эсир
1818,sie::PRN,найö,вӗсем
1819,sie::PRN,viņi,вӗсем
1820,sie::PRN,viņas,вӗсем
1821,was::FPRN,мый,мӗн
1822,was::FPRN,мый,мӗскер
1823,was::FPRN,мый,мӗн те пулин
1824,was::FPRN,kas,мӗн
1825,was::FPRN,kas,мӗскер
1826,was::FPRN,kas,мӗн те пулин
1827,wer::FPRN,код,кам
1828,wer::FPRN,kas,кам
1829,wo::FADV,кыті,ӑҫта
1830,wo::FADV,kur,ӑҫта
1831,wohin::FADV,кытчӧ,ӑҫта
1832,wohin::FADV,kurp,ӑҫта
1833,wohin::FADV,uz kurieni,ӑҫта
1834,wie::FADV,кыдзи,епле
1835,wie::FADV,кыдзи,мӗнле
1836,wie::FADV,kā,епле
1837,wie::FADV,kā,мӗнле
1838,warum::FADV,мыйла,ма
1839,warum::FADV,мыйла,мӗншӗн
1840,warum::FADV,kāpēc,ма
1841,warum::FADV,kāpēc,мӗншӗн
1842,wieviel::FNUM,кымын,миҫе
1843,wieviel::FNUM,cik,миҫе
1844,eins::NUM,ӧтик,пӗр
1845,eins::NUM,ӧтик,пӗрре
1846,eins::NUM,viens,пӗр
1847,eins::NUM,viens,пӗрре
1848,zwei::NUM,кык,ик
1849,zwei::NUM,кык,икӗ
1850,zwei::NUM,кык,иккӗ
1851,zwei::NUM,divi,ик
1852,zwei::NUM,divi,икӗ
1853,zwei::NUM,divi,иккӗ
1854,drei::NUM,куим,виҫ
1855,drei::NUM,куим,виҫӗ
1856,drei::NUM,куим,виҫҫӗ
1857,drei::NUM,trīs,виҫ
1858,drei::NUM,trīs,виҫӗ
1859,drei::NUM,trīs,виҫҫӗ
1860,vier::NUM,нель,тӑват
1861,vier::NUM,četri,тӑват
1862,fünf::NUM,вит,пилӗк
1863,fünf::NUM,вит,пиллӗк
1864,fünf::NUM,pieci,пилӗк
1865,fünf::NUM,pieci,пиллӗк
1866,sechs::NUM,квайт,улт
1867,sechs::NUM,квайт,ултӑ
1868,sechs::NUM,квайт,улттӑ
1869,sechs::NUM,seši,улт
1870,sechs::NUM,seši,ултӑ
1871,sechs::NUM,seši,улттӑ
1872,sieben::NUM,сизим,ҫич
1873,sieben::NUM,сизим,ҫичӗ
1874,sieben::NUM,сизим,ҫиччӗ
1875,sieben::NUM,septiņi,ҫич
1876,sieben::NUM,septiņi,ҫичӗ
1877,sieben::NUM,septiņi,ҫиччӗ
1878,acht::NUM,кӧкъямыс,сакӑр
1879,acht::NUM,кӧкъямыс,саккӑр
1880,acht::NUM,astoņi,сакӑр
1881,acht::NUM,astoņi,саккӑр
1882,neun::NUM,ӧкмыс,тӑхӑр
1883,neun::NUM,ӧкмыс,тӑххӑр
1884,neun::NUM,deviņi,тӑхӑр
1885,neun::NUM,deviņi,тӑххӑр
1886,zehn::NUM,дас,вунӑ
1887,zehn::NUM,дас,вуннӑ
1888,zehn::NUM,desmit,вунӑ
1889,zehn::NUM,desmit,вуннӑ
1890,elf::NUM,дас ӧтик,вун пӗр
1891,elf::NUM,vienpadsmit,вун пӗр
1892,zwölf::NUM,дас кык,вун ик
1893,zwölf::NUM,дас кык,вун икӗ
1894,zwölf::NUM,дас кык,вун иккӗ
1895,zwölf::NUM,divpadsmit,вун ик
1896,zwölf::NUM,divpadsmit,вун икӗ
1897,zwölf::NUM,divpadsmit,вун иккӗ
1898,zwanzig::NUM,кызь,ҫирӗм
1899,zwanzig::NUM,divdesmit,ҫирӗм
1900,dreißig::NUM,комын,вӑтӑр
1901,dreißig::NUM,trīsdesmit,вӑтӑр
1902,vierzig::NUM,нелямын,хӗрӗх
1903,vierzig::NUM,četrdesmit,хӗрӗх
1904,fünfzig::NUM,ветымын,аллӑ
1905,fünfzig::NUM,piecdesmit,аллӑ
1906,sechzig::NUM,квайтымын,утмӑл
1907,sechzig::NUM,sešdesmit,утмӑл
1908,siebzig::NUM,сизимдас,ҫитмӗл
1909,siebzig::NUM,septiņdesmit,ҫитмӗл
1910,achtzig::NUM,кӧкъямысдас,сакӑр вунӑ
1911,achtzig::NUM,кӧкъямысдас,сакӑр вуннӑ
1912,achtzig::NUM,astoņdesmit,сакӑр вунӑ
1913,achtzig::NUM,astoņdesmit,сакӑр вуннӑ
1914,neunzig::NUM,ӧкмысдас,тӑхӑр вун
1915,neunzig::NUM,ӧкмысдас,тӑхӑр вунӑ
1916,neunzig::NUM,ӧкмысдас,тӑхӑр вуннӑ
1917,neunzig::NUM,deviņdesmit,тӑхӑр вун
1918,neunzig::NUM,deviņdesmit,тӑхӑр вунӑ
1919,neunzig::NUM,deviņdesmit,тӑхӑр вуннӑ
1920,hundert::NUM,сё,ҫӗр
1921,hundert::NUM,simt,ҫӗр
1922,tausend::NUM,сюрс,пин
1923,tausend::NUM,tūkstoš,пин
1924,und::CNJ,и,та
1925,und::CNJ,un,та
1926,oder::CNJ,либӧ,е
1927,oder::CNJ,jeb,е
1928,stehen::V,сулавны,тӑр
1929,stehen::V,stāvēt,тӑр
1930,sitzen::V,пукавны,лар
1931,sitzen::V,sēdēt,лар
1932,liegen::V,куйлыны,вырт
1933,liegen::V,gulēt,вырт
1934,hängen::V,ӧшавны,усӑнса тӑр
1935,hängen::V,ӧшавны,ҫакӑнса тӑр
1936,hängen::V,karāties,усӑнса тӑр
1937,hängen::V,karāties,ҫакӑнса тӑр
1938,werden::V,лоны,пул
1939,werden::V,tapt,пул
1940,passieren::V,лоны,пул
1941,passieren::V,notikt,пул
1942,beginnen::V,кутчысьны,пуҫлан
1943,beginnen::V,кутны,пуҫлан
1944,beginnen::V,sākties,пуҫлан
1945,enden::V,помасьны,пӗт
1946,enden::V,помасьны,вӗҫлен
1947,enden::V,beigties,пӗт
1948,enden::V,beigties,вӗҫлен
1949,wechseln::V,вежсьыны,улшӑн
1950,wechseln::V,mainīties,улшӑн
1951,aufgehen[Sonne]::V,петны,тух
1952,aufgehen[Sonne]::V,lēkt,тух
1953,aufgehen[Sonne]::V,uzlēkt,тух
1954,untergehen[Sonne]::V,пуксьыны,анса лар
1955,untergehen[Sonne]::V,noiet,анса лар
1956,untergehen[Sonne]::V,rietēt,анса лар
1957,scheinen[Sonne]::V,югъявны,пӑх
1958,scheinen[Sonne]::V,югвидзны,пӑх
1959,scheinen[Sonne]::V,spīdēt,пӑх
1960,donnern::V,гымавны,кӗмсӗртет
1961,donnern::V,гымавны,авӑт
1962,donnern::V,dārdēt,кӗмсӗртет
1963,donnern::V,dārdēt,авӑт
1964,wehen::V,пӧльтны,варкӑш
1965,wehen::V,pūst,варкӑш
1966,strömen::V,киссьыны,тӑкӑн
1967,strömen::V,līt,тӑкӑн
1968,strömen::V,plūst,тӑкӑн
1969,fließen::V,визувтны,юх
1970,fließen::V,tecēt,юх
1971,sich drehen::V,бергавны,ҫаврӑн
1972,sich drehen::V,grozīties,ҫаврӑн
1973,schwanken::V,легны,чӳхен
1974,schwanken::V,лайкъявны,чӳхен
1975,schwanken::V,līgoties,чӳхен
1976,schwanken::V,grīļoties,чӳхен
1977,schwingen::V,лайкъявны,суллан
1978,schwingen::V,люллявны,суллан
1979,schwingen::V,vēzēties,суллан
1980,fallen::V,усьны,кип
1981,fallen::V,усьны,тӳр кип
1982,fallen::V,усьны,татӑлса ан
1983,fallen::V,krist,кип
1984,fallen::V,krist,тӳр кип
1985,fallen::V,krist,татӑлса ан
1986,brennen::V,сотчыны,ҫун
1987,brennen::V,degt,ҫун
1988,rauchen::V,тшынӧдны,мӑкӑрлан
1989,rauchen::V,тшынӧдны,тӗтӗм кӑлар
1990,rauchen::V,dūmot,мӑкӑрлан
1991,rauchen::V,dūmot,тӗтӗм кӑлар
1992,regnen::V,зэрны,ҫумӑр ҫӑвать
1993,regnen::V,līt,ҫумӑр ҫӑвать
1994,gefrieren::V,кынмыны,шӑн
1995,gefrieren::V,sasalt,шӑн
1996,tauen::V,сывны,ирӗл
1997,tauen::V,kust,ирӗл
1998,schmelzen::V,сывны,ирӗл
1999,schmelzen::V,kust,ирӗл
2000,schmelzen::V,nokust,ирӗл
2001,trocknen::V,косьмыны,тип
2002,trocknen::V,žūt,тип
2003,trocknen::V,kaltēties,тип
2004,sieden::V,пуны,вӗре
2005,sieden::V,virt,вӗре
2006,sieden::V,vārīties,вӗре
2007,faulen::V,сісьмыны,ҫӗр
2008,faulen::V,pūt,ҫӗр
2009,faulen::V,trudēt,ҫӗр
2010,verfaulen::V,сісьмыны,ҫӗр
2011,verfaulen::V,sapūt,ҫӗр
2012,verfaulen::V,satrūdēt,ҫӗр
2013,reißen::V,орны,ҫурӑл
2014,reißen::V,plīst,ҫурӑл
2015,reißen::V,satrūkt,ҫурӑл
2016,versinken::V,вӧйны,пут
2017,versinken::V,grimt,пут
2018,versinken::V,nogrimt,пут
2019,vergehen::V,кольны,ирт
2020,vergehen::V,ордйыны,ирт
2021,vergehen::V,paiet,ирт
2022,erscheinen::V,петкӧдчыны,курӑн
2023,erscheinen::V,петкӧдчыны,курӑнса кай
2024,erscheinen::V,parādīties,курӑн
2025,erscheinen::V,parādīties,курӑнса кай
2026,verschwinden::V,бырны,ҫухал
2027,verschwinden::V,nozust,ҫухал
2028,sinken::V,вӧйны,чак
2029,sinken::V,kristies,чак
2030,abnehmen::V,чинны,чак
2031,abnehmen::V,noplakt,чак
2032,abnehmen::V,mazināties,чак
2033,zunehmen::V,содны,пысӑклан
2034,zunehmen::V,ыдждыны,пысӑклан
2035,zunehmen::V,pieaugt,пысӑклан
2036,zunehmen::V,pieņemties,пысӑклан
2037,steigen::V,лыбны,ҫӗклен
2038,steigen::V,kāpt,ҫӗклен
2039,wachsen::V,быдмыны,ӳс
2040,wachsen::V,augt,ӳс
2041,glänzen::V,югъявны,ҫиҫ
2042,glänzen::V,дзирдавны,ҫиҫ
2043,glänzen::V,zaigot,ҫиҫ
2044,glänzen::V,laistīties,ҫиҫ
2045,funkeln::V,югъявны,ялкӑш
2046,funkeln::V,югъявны,йӑлтӑртат
2047,funkeln::V,дзирдавны,ялкӑш
2048,funkeln::V,дзирдавны,йӑлтӑртат
2049,funkeln::V,mirdzēt,ялкӑш
2050,funkeln::V,mirdzēt,йӑлтӑртат
2051,funkeln::V,dzirkstēt,ялкӑш
2052,funkeln::V,dzirkstēt,йӑлтӑртат
2053,lärmen::V,жувгыны,шавла
2054,lärmen::V,ыугыны,шавла
2055,lärmen::V,шумитны,шавла
2056,lärmen::V,ālēties,шавла
2057,lärmen::V,trokšņot,шавла
2058,läuten::V,жургыны,шӑнкӑравла
2059,läuten::V,zvanīt,шӑнкӑравла
2060,klingeln::V,звӧнитны,шӑнкӑравла
2061,klingeln::V,zvanīt,шӑнкӑравла
2062,klirren::V,гольскöдчыны,калтлат
2063,klirren::V,гольскöдчыны,шӑнкӑлтат
2064,klirren::V,tinkšķēt,калтлат
2065,klirren::V,tinkšķēt,шӑнкӑлтат
2066,klirren::V,džinkstēt,калтлат
