,Concept_ID,ro,se
7133,sich ärgern::V,se supăra,suttâđ
7134,sich ärgern::V,se supăra,iäd'duđ
7135,sich ärgern::V,se supăra,suttâd
7136,sich ärgern::V,se supăra,се̄ннтэ
7137,sich fürchten::V,se teme,bïlledh
7138,sich fürchten::V,se teme,repkiestidh
7139,sich fürchten::V,se teme,ballat
7140,sich fürchten::V,se teme,ballat
7141,sich fürchten::V,se teme,poollâđ
7142,sich fürchten::V,se teme,põõllâd
7143,sich fürchten::V,se teme,пэллэ
7144,sich fürchten::V,fi teamă a,bïlledh
7145,sich fürchten::V,fi teamă a,repkiestidh
7146,sich fürchten::V,fi teamă a,ballat
7147,sich fürchten::V,fi teamă a,ballat
7148,sich fürchten::V,fi teamă a,poollâđ
7149,sich fürchten::V,fi teamă a,põõllâd
7150,sich fürchten::V,fi teamă a,пэллэ
7151,fürchten::V,se teme de,bïlledh
7152,fürchten::V,se teme de,ballat
7153,fürchten::V,se teme de,ballat
7154,fürchten::V,se teme de,poollâđ
7155,fürchten::V,se teme de,põõllâd
7156,fürchten::V,se teme de,пэллэ
7157,fliehen::V,fugi,baataridh
7158,fliehen::V,fugi,paahkanadtedh
7159,fliehen::V,fugi,báhtarit
7160,fliehen::V,fugi,báhtarit
7161,fliehen::V,fugi,patâriđ
7162,fliehen::V,fugi,čõ´ǩǩeed
7163,fliehen::V,fugi,по̄а̄ччке
7164,flüchten::V,evada,tsåvvalidh
7165,flüchten::V,evada,báhtarit
7166,flüchten::V,evada,gárgidit
7167,flüchten::V,evada,kárgáđ
7168,flüchten::V,evada,uiddâd
7169,flüchten::V,evada,по̄а̄ччке
7170,sehen::V,vedea,vuejnedh
7171,sehen::V,vedea,vuojnnet
7172,sehen::V,vedea,oaidnít
7173,sehen::V,vedea,uái'niđ
7174,sehen::V,vedea,vuei´nned
7175,sehen::V,vedea,уййнэ
7176,anschauen::V,privi,aalpesidh
7177,anschauen::V,privi,vaarjedidh
7178,anschauen::V,privi,gehtjadit
7179,anschauen::V,privi,geahččat
7180,anschauen::V,privi,keččâđ
7181,anschauen::V,privi,ǩiččâd
7182,anschauen::V,privi,выльшхе
7183,ansehen::V,privi,gïehtjed
7184,ansehen::V,privi,ájttsat
7185,ansehen::V,privi,geahččat
7186,ansehen::V,privi,keččâđ
7187,ansehen::V,privi,ǩiččâd
7188,ansehen::V,privi,кӣххче
7189,hören::V,auzi,govledh
7190,hören::V,auzi,gullat
7191,hören::V,auzi,gullat
7192,hören::V,auzi,kuullâđ
7193,hören::V,auzi,kuullâd
7194,hören::V,auzi,куллэ
7195,zuhören::V,asculta,goltelidh
7196,zuhören::V,asculta,gullut
7197,zuhören::V,asculta,liehket
7198,zuhören::V,asculta,guldalit
7199,zuhören::V,asculta,kuldâliđ
7200,zuhören::V,asculta,kuvddled
7201,zuhören::V,asculta,куллэ
7202,probieren::V,gusta,damtedh
7203,probieren::V,gusta,smååhkedh
7204,probieren::V,gusta,smáhkkut
7205,probieren::V,gusta,geahččalit
7206,probieren::V,gusta,njaddeđ
7207,probieren::V,gusta,keččalistiđ
7208,probieren::V,gusta,njâ´dded
7209,probieren::V,gusta,кӣхчле
7210,riechen::V,mirosi,hepsedh
7211,riechen::V,mirosi,hapsijdit
7212,riechen::V,mirosi,háisut
7213,riechen::V,mirosi,apseđ
7214,riechen::V,mirosi,â´ppsed
7215,riechen::V,mirosi,аппьсе
7216,fühlen::V,simți,damtedh
7217,fühlen::V,simți,dåbddåt
7218,fühlen::V,simți,dovdat
7219,fühlen::V,simți,tubdâđ
7220,fühlen::V,simți,tobddâd
7221,fühlen::V,simți,куллэ
7222,fühlen::V,simți,туссвэ
7223,fühlen::V,simți,то̄ммтэ
7224,fühlen::V,resimți,damtedh
7225,fühlen::V,resimți,dåbddåt
7226,fühlen::V,resimți,dovdat
7227,fühlen::V,resimți,tubdâđ
7228,fühlen::V,resimți,tobddâd
7229,fühlen::V,resimți,куллэ
7230,fühlen::V,resimți,туссвэ
7231,fühlen::V,resimți,то̄ммтэ
7232,scheinen::V,părea,vååjnedh
7233,scheinen::V,părea,lijkkut
7234,scheinen::V,părea,oidnot
7235,scheinen::V,părea,dovdot
7236,scheinen::V,părea,va'ikkutiđ
7237,scheinen::V,părea,vaikkted
7238,scheinen::V,părea,ыдтӭ
7239,zu sehen sein::V,se vedea,vååjnedh
7240,zu sehen sein::V,se vedea,vuojnnut
7241,zu sehen sein::V,se vedea,oidnot
7242,zu sehen sein::V,se vedea,oinuđ
7243,zu sehen sein::V,se vedea,kue´stted
7244,zu sehen sein::V,se vedea,кӯсстъе
7245,zu sehen sein::V,se vedea,кӯссьтэ
7246,vernehmen::V,auzi,govledh
7247,vernehmen::V,auzi,gullat
7248,vernehmen::V,auzi,gullat
7249,vernehmen::V,auzi,kuullâđ
7250,vernehmen::V,auzi,kuullâd
7251,vernehmen::V,auzi,кулсэ
7252,frieren::V,fi frig,gåalodh
7253,frieren::V,fi frig,goallot
7254,frieren::V,fi frig,goallut
7255,frieren::V,fi frig,kolmuđ
7256,frieren::V,fi frig,kõlmmstõõllâd
7257,frieren::V,fi frig,калльме
7258,tun::V,face,darjodh
7259,tun::V,face,barggat
7260,tun::V,face,dahkat
7261,tun::V,face,porgâđ
7262,tun::V,face,raajjâd
7263,tun::V,face,лыххкэ
7264,können::V,ști,maehtedh
7265,können::V,ști,ååjmedidh
7266,können::V,ști,buktet
7267,können::V,ști,veadjit
7268,können::V,ști,vaijeeđ
7269,können::V,ști,mä´tted
7270,können::V,ști,vuei´tted
7271,können::V,ști,вуэййе
7272,können::V,ști,ма̄ххьтэ
7273,können::V,putea,maehtedh
7274,können::V,putea,ååjmedidh
7275,können::V,putea,buktet
7276,können::V,putea,veadjit
7277,können::V,putea,vaijeeđ
7278,können::V,putea,mä´tted
7279,können::V,putea,vuei´tted
7280,können::V,putea,вуэййе
7281,können::V,putea,ма̄ххьтэ
7282,wollen::V,dori,sïjhtedh
7283,wollen::V,dori,sihtat
7284,wollen::V,dori,hálijdit
7285,wollen::V,dori,dáhttut
7286,wollen::V,dori,háliidit
7287,wollen::V,dori,halijdiđ
7288,wollen::V,dori,tättad
7289,wollen::V,dori,туввэ
7290,wollen::V,dori,та̄ххтэ
7291,anfangen::V,începe,aelkedh
7292,anfangen::V,începe,álgadit
7293,anfangen::V,începe,-goahtet
7294,anfangen::V,începe,álgit
7295,anfangen::V,începe,älgiđ
7296,anfangen::V,începe,a'lgâttiđ
7297,anfangen::V,începe,aalǥted
7298,anfangen::V,începe,олкхэ
7299,anfangen::V,începe,о̄а̄лкхэ
7300,beenden::V,sfârși,orrijidh
7301,beenden::V,sfârși,låhpadit
7302,beenden::V,sfârși,hiejttet
7303,beenden::V,sfârși,loahpahit
7304,beenden::V,sfârși,luoppâđ
7305,beenden::V,sfârși,looppted
7306,beenden::V,sfârși,луэппьтэ
7307,beenden::V,termina,orrijidh
7308,beenden::V,termina,låhpadit
7309,beenden::V,termina,hiejttet
7310,beenden::V,termina,loahpahit
7311,beenden::V,termina,luoppâđ
7312,beenden::V,termina,looppted
7313,beenden::V,termina,луэппьтэ
7314,aufhören::V,înceta,sluvhtedh
7315,aufhören::V,înceta,hiejttet
7316,aufhören::V,înceta,heaitit
7317,aufhören::V,înceta,šluhttet
7318,aufhören::V,înceta,joskâđ
7319,aufhören::V,înceta,jõskkâd
7320,aufhören::V,înceta,puu´tted
7321,aufhören::V,înceta,е̄сскэ
7322,gelingen::V,reuși,lyhkestidh
7323,gelingen::V,reuși,vuorbástuvvat
7324,gelingen::V,reuși,lihkustuvvat
7325,gelingen::V,reuși,lukkuđ
7326,gelingen::V,reuși,o´nnsted
7327,gelingen::V,reuși,выййтэ
7328,gelingen::V,izbuti,lyhkestidh
7329,gelingen::V,izbuti,vuorbástuvvat
7330,gelingen::V,izbuti,lihkustuvvat
7331,gelingen::V,izbuti,lukkuđ
7332,gelingen::V,izbuti,o´nnsted
7333,gelingen::V,izbuti,выййтэ
7334,geraten::V,reuși,sååjhtedh
7335,geraten::V,reuși,gevvat
7336,geraten::V,reuși,gártat
7337,geraten::V,reuși,šaddat
7338,geraten::V,reuși,latkiitiiđ
7339,geraten::V,reuși,suuijâđ
7340,geraten::V,reuși,šõddâd
7341,geraten::V,reuși,оччтэдтэ
7342,geraten::V,reuși,очендэдтэ
7343,öffnen::V,deschide,rïhpestidh
7344,öffnen::V,deschide,rahpat
7345,öffnen::V,deschide,rabádit
7346,öffnen::V,deschide,rahpat
7347,öffnen::V,deschide,ávustiđ
7348,öffnen::V,deschide,čuáv'diđ
7349,öffnen::V,deschide,riččâd
7350,öffnen::V,deschide,ää´veed
7351,öffnen::V,deschide,čåu´dded
7352,öffnen::V,deschide,а̄вьдэ
7353,schließen::V,închide,steegkedh
7354,schließen::V,închide,dahppat
7355,schließen::V,închide,gokčat
7356,schließen::V,închide,kiddiđ
7357,schließen::V,închide,toppâđ
7358,schließen::V,închide,kä´tted
7359,schließen::V,închide,тэ̄ффкэ
7360,schließen::V,închide,ка̄ххьтэ
7361,stellen::V,pune,bïejedh
7362,stellen::V,pune,biejadit
7363,stellen::V,pune,bidjat
7364,stellen::V,pune,asâttiđ
7365,stellen::V,pune,piijjâd
7366,stellen::V,pune,cää´ǩǩed
7367,stellen::V,pune,пыййе
7368,stellen::V,așeza,bïejedh
7369,stellen::V,așeza,biejadit
7370,stellen::V,așeza,bidjat
7371,stellen::V,așeza,asâttiđ
7372,stellen::V,așeza,piijjâd
7373,stellen::V,așeza,cää´ǩǩed
7374,stellen::V,așeza,пыййе
7375,setzen::V,pune,bïejedh
7376,setzen::V,pune,biejadit
7377,setzen::V,pune,bidjat
7378,setzen::V,pune,i'štâttiđ
7379,setzen::V,pune,piijjâd
7380,setzen::V,pune,пыййе
7381,setzen::V,așeza,bïejedh
7382,setzen::V,așeza,biejadit
7383,setzen::V,așeza,bidjat
7384,setzen::V,așeza,i'štâttiđ
7385,setzen::V,așeza,piijjâd
7386,setzen::V,așeza,пыййе
7387,legen::V,pune,bïejedh
7388,legen::V,pune,biedjat
7389,legen::V,pune,biejadit
7390,legen::V,pune,bidjat
7391,legen::V,pune,asâttiđ
7392,legen::V,pune,piijjâd
7393,legen::V,pune,пыййе
7394,berühren::V,atinge,gaajesjidh
7395,berühren::V,atinge,duohttat
7396,berühren::V,atinge,giehtadit
7397,berühren::V,atinge,guoskat
7398,berühren::V,atinge,guoskkahit
7399,berühren::V,atinge,kuos'kâđ
7400,berühren::V,atinge,kuo'skâttiđ
7401,berühren::V,atinge,nja'vhâstiđ
7402,berühren::V,atinge,kuõskted
7403,berühren::V,atinge,njaauksted
7404,berühren::V,atinge,кӯсскэ
7405,berühren::V,atinge,лыксаххьтэ
7406,verbinden::V,lega,ektiedidh
7407,verbinden::V,lega,gårredidh
7408,verbinden::V,lega,tjadnat
7409,verbinden::V,lega,ovttastahttit
7410,verbinden::V,lega,o'vtâstittiđ
7411,verbinden::V,lega,lahteđ
7412,verbinden::V,lega,lâ´htted
7413,verbinden::V,lega,чӯллмдэ
7414,bedecken::V,acoperi,gaptjedh
7415,bedecken::V,acoperi,jávvet
7416,bedecken::V,acoperi,gåbttjåt
7417,bedecken::V,acoperi,gokčat
7418,bedecken::V,acoperi,luáv'diđ
7419,bedecken::V,acoperi,kä´tted
7420,bedecken::V,acoperi,tu´vdded
7421,bedecken::V,acoperi,аййдэ
7422,bedecken::V,acoperi,тэ̄ффкэ
7423,bedecken::V,acoperi,ка̄ххьтэ
7424,aufhängen::V,atârna,gævnjodh
7425,aufhängen::V,atârna,gæhtsasjidh
7426,aufhängen::V,atârna,gahtsot
7427,aufhängen::V,atârna,gatsostit
7428,aufhängen::V,atârna,heŋget
7429,aufhängen::V,atârna,heŋgiđ
7430,aufhängen::V,atârna,he'ŋgâstiđ
7431,aufhängen::V,atârna,kååccad
7432,aufhängen::V,atârna,коадсэ
7433,aufhängen::V,spânzura,gævnjodh
7434,aufhängen::V,spânzura,gæhtsasjidh
7435,aufhängen::V,spânzura,gahtsot
7436,aufhängen::V,spânzura,gatsostit
7437,aufhängen::V,spânzura,heŋget
7438,aufhängen::V,spânzura,heŋgiđ
7439,aufhängen::V,spânzura,he'ŋgâstiđ
7440,aufhängen::V,spânzura,kååccad
7441,aufhängen::V,spânzura,коадсэ
7442,anzünden::V,aprinde,tsïhkijehtedh
7443,anzünden::V,aprinde,buollidit
7444,anzünden::V,aprinde,tsahkkidit
7445,anzünden::V,aprinde,cahkkedit
7446,anzünden::V,aprinde,cokkiittiđ
7447,anzünden::V,aprinde,cõ´ǩǩted
7448,anzünden::V,aprinde,puâl'lted
7449,anzünden::V,aprinde,пуэллхэ
7450,aufheben::V,ridica,bijjiedidh
7451,aufheben::V,ridica,låpptit
7452,aufheben::V,ridica,bajidit
7453,aufheben::V,ridica,pajediđ
7454,aufheben::V,ridica,pââi´ded
7455,aufheben::V,ridica,пайнэ
7456,aufheben::V,lua de jos,bijjiedidh
7457,aufheben::V,lua de jos,låpptit
7458,aufheben::V,lua de jos,bajidit
7459,aufheben::V,lua de jos,pajediđ
7460,aufheben::V,lua de jos,pââi´ded
7461,aufheben::V,lua de jos,пайнэ
7462,zurücklassen::V,lăsa,laehpedh
7463,zurücklassen::V,lăsa,guodet
7464,zurücklassen::V,lăsa,guođđit
7465,zurücklassen::V,lăsa,kyeđđiḋ
7466,zurücklassen::V,lăsa,kue´đđed
7467,zurücklassen::V,lăsa,кӯдтӭ
7468,zurücklassen::V,lăsa în urmă,laehpedh
7469,zurücklassen::V,lăsa în urmă,guodet
7470,zurücklassen::V,lăsa în urmă,guođđit
7471,zurücklassen::V,lăsa în urmă,kyeđđiḋ
7472,zurücklassen::V,lăsa în urmă,kue´đđed
7473,zurücklassen::V,lăsa în urmă,кӯдтӭ
7474,verlieren::V,pierde,dassedh
7475,verlieren::V,pierde,biestedh
7476,verlieren::V,pierde,masset
7477,verlieren::V,pierde,láhppet
7478,verlieren::V,pierde,láhppit
7479,verlieren::V,pierde,läppiđ
7480,verlieren::V,pierde,monâttiđ
7481,verlieren::V,pierde,lä´pped
7482,verlieren::V,pierde,rââ´ppted
7483,verlieren::V,pierde,ка̄дхэ
7484,verlieren::V,pierde,кӯдтъе
7485,fallen lassen::V,scăpa,gahtjehtidh
7486,fallen lassen::V,scăpa,luojttet
7487,fallen lassen::V,scăpa,luojttalit
7488,fallen lassen::V,scăpa,gahčahit
7489,fallen lassen::V,scăpa,lyeš'tiđ
7490,fallen lassen::V,scăpa,kočâttiđ
7491,fallen lassen::V,scăpa,rõpsted
7492,fallen lassen::V,scăpa,kõõččted
7493,fallen lassen::V,scăpa,ёҏтэ
7494,fallen lassen::V,scăpa,кэчхэ
7495,fallen lassen::V,arunca,gahtjehtidh
7496,fallen lassen::V,arunca,luojttet
7497,fallen lassen::V,arunca,luojttalit
7498,fallen lassen::V,arunca,gahčahit
7499,fallen lassen::V,arunca,lyeš'tiđ
7500,fallen lassen::V,arunca,kočâttiđ
7501,fallen lassen::V,arunca,rõpsted
7502,fallen lassen::V,arunca,kõõččted
7503,fallen lassen::V,arunca,ёҏтэ
7504,fallen lassen::V,arunca,кэчхэ
7505,machen::V,face,daajhtodh
7506,machen::V,face,dahkat
7507,machen::V,face,dahkat
7508,machen::V,face,rähtiđ
7509,machen::V,face,raajjâd
7510,machen::V,face,tue´j'jeed
7511,machen::V,face,тӯййше
7512,machen::V,face,ӣллькье
7513,herstellen::V,fabrica,skaepiedidh
7514,herstellen::V,fabrica,buvtadit
7515,herstellen::V,fabrica,dudjot
7516,herstellen::V,fabrica,a'mnâstiđ
7517,herstellen::V,fabrica,va'lmâštiđ
7518,herstellen::V,fabrica,vaalmšted
7519,herstellen::V,fabrica,лыххкэ
7520,herstellen::V,fabrica,ӣллькье
7521,herstellen::V,confecționa,skaepiedidh
7522,herstellen::V,confecționa,buvtadit
7523,herstellen::V,confecționa,dudjot
7524,herstellen::V,confecționa,a'mnâstiđ
7525,herstellen::V,confecționa,va'lmâštiđ
7526,herstellen::V,confecționa,vaalmšted
7527,herstellen::V,confecționa,лыххкэ
7528,herstellen::V,confecționa,ӣллькье
7529,bauen::V,clădi,bigkedh
7530,bauen::V,clădi,biggit
7531,bauen::V,clădi,ráhkadit
7532,bauen::V,clădi,huksiđ
7533,bauen::V,clădi,raajjâd
7534,bauen::V,clădi,тӯййше
7535,bauen::V,construi,bigkedh
7536,bauen::V,construi,biggit
7537,bauen::V,construi,ráhkadit
7538,bauen::V,construi,huksiđ
7539,bauen::V,construi,raajjâd
7540,bauen::V,construi,тӯййше
7541,reparieren::V,repara,davvodh
7542,reparieren::V,repara,divvot
7543,reparieren::V,repara,divvut
7544,reparieren::V,repara,tivvoođ
7545,reparieren::V,repara,čihtâđ
7546,reparieren::V,repara,teevvad
7547,reparieren::V,repara,чиннэ
7548,verbessern::V,ameliora,bueriedidh
7549,verbessern::V,ameliora,báredit
7550,verbessern::V,ameliora,buoredit
7551,verbessern::V,ameliora,buoridit
7552,verbessern::V,ameliora,pye'rediđ
7553,verbessern::V,ameliora,pue´reed
7554,verbessern::V,ameliora,шӣгнэ
7555,verbessern::V,îmbunătăți,bueriedidh
7556,verbessern::V,îmbunătăți,báredit
7557,verbessern::V,îmbunătăți,buoredit
7558,verbessern::V,îmbunătăți,buoridit
7559,verbessern::V,îmbunătăți,pye'rediđ
7560,verbessern::V,îmbunătăți,pue´reed
7561,verbessern::V,îmbunătăți,шӣгнэ
7562,ändern::V,schimba,jeatjahtehtedh
7563,ändern::V,schimba,rievddadit
7564,ändern::V,schimba,muhttit
7565,ändern::V,schimba,molsut
7566,ändern::V,schimba,mutteđ
7567,ändern::V,schimba,mu´tted
7568,ändern::V,schimba,вуайхе
7569,ändern::V,schimba,ка̄вьсе
7570,ändern::V,modifica,jeatjahtehtedh
7571,ändern::V,modifica,rievddadit
7572,ändern::V,modifica,muhttit
7573,ändern::V,modifica,molsut
7574,ändern::V,modifica,mutteđ
7575,ändern::V,modifica,mu´tted
7576,ändern::V,modifica,вуайхе
7577,ändern::V,modifica,ка̄вьсе
7578,graben::V,săpa,berkedh
7579,graben::V,săpa,kroehkedh
7580,graben::V,săpa,bállet
7581,graben::V,săpa,goaivut
7582,graben::V,săpa,roggat
7583,graben::V,săpa,kuái'vuđ
7584,graben::V,săpa,rääppad
7585,graben::V,săpa,kuäivvad
7586,graben::V,săpa,ра̄бпэ
7587,graben::V,săpa,куаййве
7588,beugen::V,curba,sojjedidh
7589,beugen::V,curba,såjådit
7590,beugen::V,curba,sojahit
7591,beugen::V,curba,sujâttiđ
7592,beugen::V,curba,kå´mrded
7593,beugen::V,curba,njikklõõttâd
7594,beugen::V,curba,сойхьтэ
7595,beugen::V,curba,то̄а̄ххкэ
7596,beugen::V,curba,нигклаххьтэ
7597,biegen::V,îndoi,sojjehtidh
7598,biegen::V,îndoi,såjådit
7599,biegen::V,îndoi,niejddet
7600,biegen::V,îndoi,sojahit
7601,biegen::V,îndoi,čipteđ
7602,biegen::V,îndoi,soojted
7603,biegen::V,îndoi,сойхьтэ
7604,biegen::V,încovoia,sojjehtidh
7605,biegen::V,încovoia,såjådit
7606,biegen::V,încovoia,niejddet
7607,biegen::V,încovoia,sojahit
7608,biegen::V,încovoia,čipteđ
7609,biegen::V,încovoia,soojted
7610,biegen::V,încovoia,сойхьтэ
7611,drehen::V,învârti,jårrehtidh
7612,drehen::V,învârti,bådnjåt
7613,drehen::V,învârti,botnjat
7614,drehen::V,învârti,jurâttiđ
7615,drehen::V,învârti,jåårǥlâ´tted
7616,drehen::V,învârti,чоӊӊтэ
7617,wenden::V,întoarce,jarkelidh
7618,wenden::V,întoarce,jårggålit
7619,wenden::V,întoarce,jorgalit
7620,wenden::V,întoarce,jurgâliđ
7621,wenden::V,întoarce,jåårǥlâ´tted
7622,wenden::V,întoarce,вӣррлаххътэ
7623,wenden::V,întoarce,ка̄вьсе
7624,umdrehen::V,învârti,jarkedh
7625,umdrehen::V,învârti,måttsåstit
7626,umdrehen::V,învârti,botnjat
7627,umdrehen::V,învârti,jorgođ
7628,umdrehen::V,învârti,jårǥsted
7629,umdrehen::V,învârti,коамьхе
7630,umdrehen::V,învârti,калльтлэ
7631,umdrehen::V,întoarce,jarkedh
7632,umdrehen::V,întoarce,måttsåstit
7633,umdrehen::V,întoarce,botnjat
7634,umdrehen::V,întoarce,jorgođ
7635,umdrehen::V,întoarce,jårǥsted
7636,umdrehen::V,întoarce,коамьхе
7637,umdrehen::V,întoarce,калльтлэ
7638,heben::V,ridica,luknjedh
7639,heben::V,ridica,baavhkestidh
7640,heben::V,ridica,bajedit
7641,heben::V,ridica,loktet
7642,heben::V,ridica,bajidit
7643,heben::V,ridica,pajediđ
7644,heben::V,ridica,kokkiđ
7645,heben::V,ridica,kaggâd
7646,heben::V,ridica,pââ´jeed
7647,heben::V,ridica,пайнэ
7648,heben::V,ridica,пайнэллэ
7649,hochheben::V,ridica,lutnjedh
7650,hochheben::V,ridica,låggŋit
7651,hochheben::V,ridica,loktet
7652,hochheben::V,ridica,pajediđ
7653,hochheben::V,ridica,kuåstteed
7654,hochheben::V,ridica,пайнэ
7655,ergreifen::V,lua,fihkelidh
7656,ergreifen::V,lua,sårjjot
7657,ergreifen::V,lua,doahppit
7658,ergreifen::V,lua,fáhtet
7659,ergreifen::V,lua,tuáppuđ
7660,ergreifen::V,lua,poppâ´tted
7661,ergreifen::V,lua,каццсе
7662,ergreifen::V,lua,туэрркэ
7663,ergreifen::V,lua,ро̄а̄ппчье
7664,ergreifen::V,apuca,fihkelidh
7665,ergreifen::V,apuca,sårjjot
7666,ergreifen::V,apuca,doahppit
7667,ergreifen::V,apuca,fáhtet
7668,ergreifen::V,apuca,tuáppuđ
7669,ergreifen::V,apuca,poppâ´tted
7670,ergreifen::V,apuca,каццсе
7671,ergreifen::V,apuca,туэрркэ
7672,ergreifen::V,apuca,ро̄а̄ппчье
7673,halten::V,ține,steeredh
7674,halten::V,ține,utniedidh
7675,halten::V,ține,anedit
7676,halten::V,ține,adnalit
7677,halten::V,ține,doallat
7678,halten::V,ține,toollâd
7679,halten::V,ține,tue´rjjeed
7680,halten::V,ține,туаррье
7681,drücken::V,apăsa,dïelkestidh
7682,drücken::V,apăsa,dieddet
7683,drücken::V,apăsa,deaddit
7684,drücken::V,apăsa,čárvet
7685,drücken::V,apăsa,čárvuđ
7686,drücken::V,apăsa,čärvvad
7687,drücken::V,apăsa,teä´d'ded
7688,drücken::V,apăsa,пе̄ррэ
7689,drücken::V,apăsa,ра̄ппче
7690,drücken::V,strânge,dïelkestidh
7691,drücken::V,strânge,dieddet
7692,drücken::V,strânge,deaddit
7693,drücken::V,strânge,čárvet
7694,drücken::V,strânge,čárvuđ
7695,drücken::V,strânge,čärvvad
7696,drücken::V,strânge,teä´d'ded
7697,drücken::V,strânge,пе̄ррэ
7698,drücken::V,strânge,ра̄ппче
7699,schieben::V,împinge,vuetjedh
7700,schieben::V,împinge,sjáhtjat
7701,schieben::V,împinge,cáhkit
7702,schieben::V,împinge,cuggâđ
7703,schieben::V,împinge,oi´ǧǧeed
7704,schieben::V,împinge,оййкье
7705,kratzen::V,zgâria,våhtsodh
7706,kratzen::V,zgâria,skreepedh
7707,kratzen::V,zgâria,ruohkkat
7708,kratzen::V,zgâria,ruohkastit
7709,kratzen::V,zgâria,gazzut
7710,kratzen::V,zgâria,kazzođ
7711,kratzen::V,zgâria,võckkâd
7712,kratzen::V,zgâria,кышшкэ
7713,kratzen::V,zgâria,каххьце
7714,lecken::V,linge,njåalodh
7715,lecken::V,linge,njoallot
7716,lecken::V,linge,njolodit
7717,lecken::V,linge,njuálluđ
7718,lecken::V,linge,njuällad
7719,lecken::V,linge,нюаллэ
7720,beißen::V,mușca,gaektjedh
7721,beißen::V,mușca,gássket
7722,beißen::V,mușca,gáskestit
7723,beißen::V,mușca,gáskit
7724,beißen::V,mușca,käskiđ
7725,beißen::V,mușca,kä´cǩǩed
7726,beißen::V,mușca,ка̄ццьке
7727,abreißen::V,rupe,bïhkedh
7728,abreißen::V,rupe,gajkkot
7729,abreißen::V,rupe,gaikkihit
7730,abreißen::V,rupe,roottâđ
7731,abreißen::V,rupe,ra´šǩǩeed
7732,abreißen::V,rupe,rååttad
7733,abreißen::V,rupe,ро̄дтҍе
7734,abreißen::V,rupe,пӯттҍкье
7735,abreißen::V,smulge,bïhkedh
7736,abreißen::V,smulge,gajkkot
7737,abreißen::V,smulge,gaikkihit
7738,abreißen::V,smulge,roottâđ
7739,abreißen::V,smulge,ra´šǩǩeed
7740,abreißen::V,smulge,rååttad
7741,abreißen::V,smulge,ро̄дтҍе
7742,abreißen::V,smulge,пӯттҍкье
7743,abschneiden::V,scurta,tjoehpestidh
7744,abschneiden::V,scurta,jallat
7745,abschneiden::V,scurta,čuohppat
7746,abschneiden::V,scurta,jogâldiđ
7747,abschneiden::V,scurta,geerelidh
7748,abschneiden::V,scurta,е̄дтэ
7749,abschneiden::V,scurta,е̄дтлэ
7750,binden::V,lega,gårredidh
7751,binden::V,lega,tjadnat
7752,binden::V,lega,gárrat
7753,binden::V,lega,čoonnâđ
7754,binden::V,lega,čõõnnâd
7755,binden::V,lega,čuõlmmâd
7756,binden::V,lega,ко̄ррэ
7757,binden::V,lega,чӯллмдэ
7758,binden::V,lega,ко̄а̄ррэ
7759,stecken::V,pune,rïjtedh
7760,stecken::V,pune,tsævkkat
7761,stecken::V,pune,cáhkit
7762,stecken::V,pune,cuggâđ
7763,stecken::V,pune,čuõ´ǧ'ǧeed
7764,stecken::V,pune,чогксэ
7765,stecken::V,pune,це̄ӈькхэ
7766,brechen::V,rupe,dåajodh
7767,brechen::V,rupe,tsåapkodh
7768,brechen::V,rupe,doaddjut
7769,brechen::V,rupe,cuvket
7770,brechen::V,rupe,moorrâđ
7771,brechen::V,rupe,mu´rdded
7772,brechen::V,rupe,муррьтэ
7773,brechen::V,frânge,dåajodh
7774,brechen::V,frânge,tsåapkodh
7775,brechen::V,frânge,doaddjut
7776,brechen::V,frânge,cuvket
7777,brechen::V,frânge,moorrâđ
7778,brechen::V,frânge,mu´rdded
7779,brechen::V,frânge,муррьтэ
7780,klopfen::V,ciocăni,beenghkedh
7781,klopfen::V,ciocăni,goalkkalit
7782,klopfen::V,ciocăni,tsábbmet
7783,klopfen::V,ciocăni,goalkit
7784,klopfen::V,ciocăni,skoalkit
7785,klopfen::V,ciocăni,skuá'lkuttiđ
7786,klopfen::V,ciocăni,kuälkted
7787,klopfen::V,ciocăni,та̄гкэ
7788,hauen::V,lovi,beenghkedh
7789,hauen::V,lovi,tjuollat
7790,hauen::V,lovi,čuollat
7791,hauen::V,lovi,čurmâđ
7792,hauen::V,lovi,čâ´cǩǩed
7793,hauen::V,lovi,та̄гкэ
7794,hauen::V,lovi,ва̄сстэ
7795,kleben::V,lipi,njamkedh
7796,kleben::V,lipi,dædnjodit
7797,kleben::V,lipi,liibmet
7798,kleben::V,lipi,taṃadiđ
7799,kleben::V,lipi,li´jmmjed
7800,kleben::V,lipi,нямхэ
7801,reiben::V,freca,daanjedh
7802,reiben::V,freca,ruvvit
7803,reiben::V,freca,ruvvet
7804,reiben::V,freca,fiärruđ
7805,reiben::V,freca,heârrad
7806,reiben::V,freca,ru´vvjed
7807,reiben::V,freca,е̄ррэ
7808,reiben::V,fricționa,daanjedh
7809,reiben::V,fricționa,ruvvit
7810,reiben::V,fricționa,ruvvet
7811,reiben::V,fricționa,fiärruđ
7812,reiben::V,fricționa,heârrad
7813,reiben::V,fricționa,ru´vvjed
7814,reiben::V,fricționa,е̄ррэ
7815,streichen::V,unge,daejdedh
7816,streichen::V,unge,badtjadidh
7817,streichen::V,unge,vuojddat
7818,streichen::V,unge,málet
