,Concept_ID,mhr,eu
1392,übersetzen::V,кусара́ш,itzuli
1393,denken::V,шона́ш,pentsatu
1394,denken::V,шона́ш,gogoeta egin
1395,glauben::V,ӱшана́ш,sinetsi
1396,bemerken::V,шижа́ш,ohartu
1397,bemerken::V,шижа́ш,konturatu
1398,erkennen::V,пала́ш,ezagutu
1399,erkennen::V,пала́ш,antzeman
1400,begreifen::V,ыҥла́ш,ulertu
1401,verstehen::V,умыла́ш,aditu
1402,lernen::V,тунема́ш,ikasi
1403,wissen::V,шинча́ш,jakin
1404,sich erinnern an::V,шарна́ш,gogoratu
1405,sich erinnern an::V,шарна́ш,gogoan izan
1406,vergessen::V,монда́ш,ahaztu
1407,vergessen::V,монда́ш,ahantzi
1408,messen::V,виса́ш,neurtu
1409,zählen::V,шотла́ш,zenbatu
1410,zählen::V,шотла́ш,kopuratu
1411,rechnen::V,шотла́ш,kalkulatu
1412,lesen::V,луда́ш,irakurri
1413,malen::V,сӱретла́ш,margotu
1414,zeichnen::V,сӱретла́ш,marraztu
1415,schreiben::V,воза́ш,idatzi
1416,besitzen::V,лия́ш,ukan
1417,besitzen::V,лия́ш,eduki
1418,kaufen::V,нала́ш,erosi
1419,verkaufen::V,ужала́ш,saldu
1420,bezahlen::V,тӱла́ш,ordaindu
1421,zahlen::V,тӱла́ш,ordaindu
1422,beherrschen::V,куча́ш,menpean izan
1423,ertragen::V,турка́ш,jasan
1424,ertragen::V,турка́ш,pairatu
