,Concept_ID,hi,de
1446,prahlen::V,शेख़ी बघारना,prahlen
1447,übersetzen::V,अनुवाद करना,übersetzen
1448,denken::V,सोचना,denken
1449,glauben::V,विश्वास करना,glauben
1450,bemerken::V,ध्यान देना पर,bemerken
1451,erkennen::V,पहचानना,erkennen
1452,begreifen::V,समझना,begreifen
1453,verstehen::V,सुनना,verstehen
1454,lernen::V,पढ़ना,lernen
1455,wissen::V,जानना,wissen
1456,wissen::V,मालूम होना,wissen
1457,sich erinnern an::V,याद करना,sich erinnern an
1458,vergessen::V,भूलना,vergessen
1459,vergessen::V,बिसारना,vergessen
1460,messen::V,नापना,messen
1461,zählen::V,गिनना,zählen
1462,rechnen::V,गणना करना,rechnen
1463,rechnen::V,हिसाब करना,rechnen
1464,lesen::V,पढ़ना,lesen
1465,malen::V,कींचना,malen
1466,zeichnen::V,चित्र कींचना,zeichnen
1467,schreiben::V,लिखना,schreiben
1468,besitzen::V,मालिक होना,besitzen
1469,besitzen::V,स्वामी होना,besitzen
1470,kaufen::V,ख़रीदना,kaufen
1471,verkaufen::V,बेचना,verkaufen
1472,bezahlen::V,चुकाना,bezahlen
1473,bezahlen::V,अदा करना,bezahlen
1474,zahlen::V,अदा करना,zahlen
1475,beherrschen::V,शासन करना पर,beherrschen
1476,ertragen::V,सहना,ertragen
