,Concept_ID,lv,cs
1587,vorher::ADV,войдӧр,dříve
1588,vorher::ADV,войдӧр,napřed
1589,vorher::ADV,iepriekš,dříve
1590,vorher::ADV,iepriekš,napřed
1591,vorher::ADV,pirms tam,dříve
1592,vorher::ADV,pirms tam,napřed
1593,zuerst::ADV,войдӧр,nejprve
1594,zuerst::ADV,войдӧр,nejdříve
1595,zuerst::ADV,vis'pirms,nejprve
1596,zuerst::ADV,vis'pirms,nejdříve
1597,einmal::ADV,ӧтчыдысь,jednou
1598,einmal::ADV,reiz,jednou
1599,einmal::ADV,vienreiz,jednou
1600,manchmal::ADV,корсюрӧ,někdy
1601,manchmal::ADV,dažkārt,někdy
1602,oft::ADV,тшӧкыда,často
1603,oft::ADV,bieži,často
1604,immer::ADV,век,vždy
1605,immer::ADV,век,stále
1606,immer::ADV,allaž,vždy
1607,immer::ADV,allaž,stále
1608,immer::ADV,vien'mēr,vždy
1609,immer::ADV,vien'mēr,stále
1610,niemals::ADV,оз некор,nikdy
1611,niemals::ADV,nemūžam,nikdy
1612,hier::ADV,со,zde
1613,hier::ADV,со,tady
1614,hier::ADV,тонӧ,zde
1615,hier::ADV,тонӧ,tady
1616,hier::ADV,te,zde
1617,hier::ADV,te,tady
1618,hier::ADV,šeit,zde
1619,hier::ADV,šeit,tady
1620,hierhin::ADV,татчӧ,sem
1621,hierhin::ADV,талань,sem
1622,hierhin::ADV,šurp,sem
1623,hierhin::ADV,uz šejieni,sem
1624,von hier::ADV,тасянь,odtud
1625,von hier::ADV,no šejienes,odtud
1626,dort::ADV,сэні,tam
1627,dort::ADV,tur,tam
1628,dorthin::ADV,сэтчӧ,tam
1629,dorthin::ADV,turp,tam
1630,dorthin::ADV,uz turieni,tam
1631,geradeaus::ADV,веськыда,rovně
1632,geradeaus::ADV,taisni uz priekšu,rovně
1633,vorwärts::ADV,водзӧ,kupředu
1634,vorwärts::ADV,uz priekšu,kupředu
1635,rückwärts::ADV,бӧрӧ,zpět
1636,rückwärts::ADV,atmuguriski,zpět
1637,zurück::ADV,бӧр,zpět
1638,zurück::ADV,бӧр,nazpět
1639,zurück::ADV,atpakāļ,zpět
1640,zurück::ADV,atpakāļ,nazpět
1641,unten::ADV,улын,dole
1642,unten::ADV,уліын,dole
1643,unten::ADV,lejā,dole
1644,unten::ADV,apakšā,dole
1645,hinab::ADV,улӧ,dolů
1646,hinab::ADV,увлан,dolů
1647,hinab::ADV,uz leju,dolů
1648,oben::ADV,вылын,nahoře
1649,oben::ADV,вылын,navrchu
1650,oben::ADV,выліын,nahoře
1651,oben::ADV,выліын,navrchu
1652,oben::ADV,virsū,nahoře
1653,oben::ADV,virsū,navrchu
1654,hinauf::ADV,выліӧ,nahoru
1655,hinauf::ADV,augšā,nahoru
1656,hinauf::ADV,uz augšu,nahoru
1657,überall::ADV,быдлаын,všude
1658,überall::ADV,visur,všude
1659,nicht::ADV,oз,ne
1660,nicht::ADV,ne,ne
1661,ein wenig::ADV,неуна,trochu
1662,ein wenig::ADV,drusku,trochu
1663,kaum::ADV,мырдэм,sotva
1664,kaum::ADV,diezin vai,sotva
1665,sehr::ADV,зэв,velmi
1666,sehr::ADV,зэв,velice
1667,sehr::ADV,ļoti,velmi
1668,sehr::ADV,ļoti,velice
1669,sehr::ADV,gaužām,velmi
1670,sehr::ADV,gaužām,velice
1671,so::ADV,тадз,tak
1672,so::ADV,тадз,takto
1673,so::ADV,сідз,tak
1674,so::ADV,сідз,takto
1675,so::ADV,tā,tak
1676,so::ADV,tā,takto
1677,so::ADV,tik,tak
1678,so::ADV,tik,takto
1679,noch::ADV,на,ještě
1680,noch::ADV,нӧшта,ještě
1681,noch::ADV,vēl,ještě
1682,nur::ADV,куш,jen
1683,nur::ADV,куш,jenom
1684,nur::ADV,сӧмын,jen
1685,nur::ADV,сӧмын,jenom
1686,nur::ADV,vien,jen
1687,nur::ADV,vien,jenom
1688,nur::ADV,tikai,jen
1689,nur::ADV,tikai,jenom
1690,schon::ADV,нин,už
1691,schon::ADV,нин,již
1692,schon::ADV,jau,už
1693,schon::ADV,jau,již
1694,wieder::ADV,бара,zase
1695,wieder::ADV,atkal,zase
1696,vergebens::ADV,весьшӧрӧ,marně
1697,vergebens::ADV,velti,marně
1698,vor::PRP,водзын,před
1699,vor::PRP,priekš,před
1700,hinter::PRP,бӧрнын,za
1701,hinter::PRP,aiz,za
1702,unter::PRP,улын,pod
1703,unter::PRP,zem,pod
1704,durch::PRP,пыр,skrz
1705,durch::PRP,пырыс,skrz
1706,durch::PRP,caur,skrz
1707,durch::PRP,cauri,skrz
1708,neben::PRP,бердын,vedle
1709,neben::PRP,līdzās,vedle
1710,zwischen::PRP,костын,mezi
1711,zwischen::PRP,starp,mezi
1712,wegen::PRP,вӧсна,pro
1713,wegen::PRP,pēc,pro
1714,dies::PRN,тайӧ,toto
1715,dies::PRN,тайӧ,tohle
1716,dies::PRN,šis,toto
1717,dies::PRN,šis,tohle
1718,das::PRN,ciйö,to
1719,das::PRN,tas,to
1720,alles::PRN,став,všechno
1721,alles::PRN,viss,všechno
1722,ich::PRN,ме,já
1723,ich::PRN,es,já
1724,du::PRN,тэ,ty
1725,du::PRN,tu,ty
1726,er::PRN,сійӧ,on
1727,er::PRN,viņš,on
1728,wir::PRN,ми,my
1729,wir::PRN,mēs,my
1730,ihr::PRN,тi,vy
1731,ihr::PRN,jūs,vy
1732,sie::PRN,найö,oni
1733,sie::PRN,viņi,oni
1734,sie::PRN,viņas,oni
1735,was::FPRN,мый,co
1736,was::FPRN,kas,co
1737,wer::FPRN,код,kdo
1738,wer::FPRN,kas,kdo
1739,wo::FADV,кыті,kde
1740,wo::FADV,kur,kde
1741,wohin::FADV,кытчӧ,kam
1742,wohin::FADV,kurp,kam
1743,wohin::FADV,uz kurieni,kam
1744,wie::FADV,кыдзи,jak
1745,wie::FADV,kā,jak
1746,warum::FADV,мыйла,proč
1747,warum::FADV,kāpēc,proč
1748,wieviel::FNUM,кымын,kolik
1749,wieviel::FNUM,cik,kolik
1750,eins::NUM,ӧтик,jeden
1751,eins::NUM,viens,jeden
1752,zwei::NUM,кык,dva
1753,zwei::NUM,divi,dva
1754,drei::NUM,куим,tři
1755,drei::NUM,trīs,tři
1756,vier::NUM,нель,čtyři
1757,vier::NUM,četri,čtyři
1758,fünf::NUM,вит,pět
1759,fünf::NUM,pieci,pět
1760,sechs::NUM,квайт,šest
1761,sechs::NUM,seši,šest
1762,sieben::NUM,сизим,sedm
1763,sieben::NUM,septiņi,sedm
1764,acht::NUM,кӧкъямыс,osm
1765,acht::NUM,astoņi,osm
1766,neun::NUM,ӧкмыс,devět
1767,neun::NUM,deviņi,devět
1768,zehn::NUM,дас,deset
1769,zehn::NUM,desmit,deset
1770,elf::NUM,дас ӧтик,jedenáct
1771,elf::NUM,vienpadsmit,jedenáct
1772,zwölf::NUM,дас кык,dvanáct
1773,zwölf::NUM,divpadsmit,dvanáct
1774,zwanzig::NUM,кызь,dvacet
1775,zwanzig::NUM,divdesmit,dvacet
1776,dreißig::NUM,комын,třicet
1777,dreißig::NUM,trīsdesmit,třicet
1778,vierzig::NUM,нелямын,čtyřicet
1779,vierzig::NUM,četrdesmit,čtyřicet
1780,fünfzig::NUM,ветымын,padesát
1781,fünfzig::NUM,piecdesmit,padesát
1782,sechzig::NUM,квайтымын,šedesát
1783,sechzig::NUM,sešdesmit,šedesát
1784,siebzig::NUM,сизимдас,sedmdesát
1785,siebzig::NUM,septiņdesmit,sedmdesát
1786,achtzig::NUM,кӧкъямысдас,osmdesát
1787,achtzig::NUM,astoņdesmit,osmdesát
1788,neunzig::NUM,ӧкмысдас,devadesát
1789,neunzig::NUM,deviņdesmit,devadesát
1790,hundert::NUM,сё,sto
1791,hundert::NUM,simt,sto
1792,tausend::NUM,сюрс,tisíc
1793,tausend::NUM,tūkstoš,tisíc
1794,und::CNJ,и,a
1795,und::CNJ,un,a
1796,oder::CNJ,либӧ,nebo
1797,oder::CNJ,jeb,nebo
1798,stehen::V,сулавны,stát
1799,stehen::V,stāvēt,stát
1800,sitzen::V,пукавны,sedět
1801,sitzen::V,sēdēt,sedět
1802,liegen::V,куйлыны,ležet
1803,liegen::V,gulēt,ležet
1804,hängen::V,ӧшавны,viset
1805,hängen::V,karāties,viset
1806,werden::V,лоны,stát se
1807,werden::V,tapt,stát se
1808,passieren::V,лоны,stát se
1809,passieren::V,notikt,stát se
1810,beginnen::V,кутчысьны,počít
1811,beginnen::V,кутны,počít
1812,beginnen::V,sākties,počít
1813,enden::V,помасьны,končit
1814,enden::V,помасьны,skončit
1815,enden::V,beigties,končit
1816,enden::V,beigties,skončit
1817,wechseln::V,вежсьыны,měnit se
1818,wechseln::V,mainīties,měnit se
1819,aufgehen[Sonne]::V,петны,vyjít
1820,aufgehen[Sonne]::V,lēkt,vyjít
1821,aufgehen[Sonne]::V,uzlēkt,vyjít
1822,untergehen[Sonne]::V,пуксьыны,zapadnout
1823,untergehen[Sonne]::V,noiet,zapadnout
1824,untergehen[Sonne]::V,rietēt,zapadnout
1825,scheinen[Sonne]::V,югъявны,svítit
1826,scheinen[Sonne]::V,югвидзны,svítit
1827,scheinen[Sonne]::V,spīdēt,svítit
1828,donnern::V,гымавны,hřmět
1829,donnern::V,dārdēt,hřmět
1830,wehen::V,пӧльтны,vát
1831,wehen::V,пӧльтны,vanout
1832,wehen::V,pūst,vát
1833,wehen::V,pūst,vanout
1834,strömen::V,киссьыны,proudit
1835,strömen::V,līt,proudit
1836,strömen::V,plūst,proudit
1837,fließen::V,визувтны,téct
1838,fließen::V,tecēt,téct
1839,sich drehen::V,бергавны,točit se
1840,sich drehen::V,grozīties,točit se
1841,schwanken::V,легны,kolísat
1842,schwanken::V,легны,houpat se
1843,schwanken::V,лайкъявны,kolísat
1844,schwanken::V,лайкъявны,houpat se
1845,schwanken::V,līgoties,kolísat
1846,schwanken::V,līgoties,houpat se
1847,schwanken::V,grīļoties,kolísat
1848,schwanken::V,grīļoties,houpat se
1849,schwingen::V,лайкъявны,kývat se
1850,schwingen::V,люллявны,kývat se
1851,schwingen::V,vēzēties,kývat se
1852,fallen::V,усьны,padat
1853,fallen::V,krist,padat
1854,brennen::V,сотчыны,hořet
1855,brennen::V,degt,hořet
1856,rauchen::V,тшынӧдны,kouřit
1857,rauchen::V,dūmot,kouřit
1858,regnen::V,зэрны,pršet
1859,regnen::V,līt,pršet
1860,gefrieren::V,кынмыны,zamrznout
1861,gefrieren::V,sasalt,zamrznout
1862,tauen::V,сывны,tát
1863,tauen::V,kust,tát
1864,schmelzen::V,сывны,tavit
1865,schmelzen::V,kust,tavit
1866,schmelzen::V,nokust,tavit
1867,trocknen::V,косьмыны,schnout
1868,trocknen::V,žūt,schnout
1869,trocknen::V,kaltēties,schnout
1870,sieden::V,пуны,vřít
1871,sieden::V,virt,vřít
1872,sieden::V,vārīties,vřít
1873,faulen::V,сісьмыны,hnít
1874,faulen::V,pūt,hnít
1875,faulen::V,trudēt,hnít
1876,verfaulen::V,сісьмыны,shnít
1877,verfaulen::V,sapūt,shnít
1878,verfaulen::V,satrūdēt,shnít
1879,reißen::V,орны,roztrhat se
1880,reißen::V,plīst,roztrhat se
1881,reißen::V,satrūkt,roztrhat se
1882,versinken::V,вӧйны,topit se
1883,versinken::V,вӧйны,ponořit se
1884,versinken::V,grimt,topit se
1885,versinken::V,grimt,ponořit se
1886,versinken::V,nogrimt,topit se
1887,versinken::V,nogrimt,ponořit se
1888,vergehen::V,кольны,plynout
1889,vergehen::V,ордйыны,plynout
1890,vergehen::V,paiet,plynout
1891,erscheinen::V,петкӧдчыны,objevit se
1892,erscheinen::V,parādīties,objevit se
1893,verschwinden::V,бырны,zmizet
1894,verschwinden::V,nozust,zmizet
1895,sinken::V,вӧйны,klesat
1896,sinken::V,kristies,klesat
1897,abnehmen::V,чинны,ubýt
1898,abnehmen::V,noplakt,ubýt
1899,abnehmen::V,mazināties,ubýt
1900,zunehmen::V,содны,přibýt
1901,zunehmen::V,ыдждыны,přibýt
1902,zunehmen::V,pieaugt,přibýt
1903,zunehmen::V,pieņemties,přibýt
1904,steigen::V,лыбны,stoupat
1905,steigen::V,kāpt,stoupat
1906,wachsen::V,быдмыны,růst
1907,wachsen::V,augt,růst
1908,glänzen::V,югъявны,lesknout se
1909,glänzen::V,дзирдавны,lesknout se
1910,glänzen::V,zaigot,lesknout se
1911,glänzen::V,laistīties,lesknout se
1912,funkeln::V,югъявны,jiskřit se
1913,funkeln::V,дзирдавны,jiskřit se
1914,funkeln::V,mirdzēt,jiskřit se
1915,funkeln::V,dzirkstēt,jiskřit se
1916,lärmen::V,жувгыны,dělat hluk
1917,lärmen::V,ыугыны,dělat hluk
1918,lärmen::V,шумитны,dělat hluk
1919,lärmen::V,ālēties,dělat hluk
1920,lärmen::V,trokšņot,dělat hluk
1921,läuten::V,жургыны,zvonit
1922,läuten::V,zvanīt,zvonit
1923,klingeln::V,звӧнитны,zvonit
1924,klingeln::V,zvanīt,zvonit
1925,klirren::V,гольскöдчыны,řinčet
1926,klirren::V,tinkšķēt,řinčet
1927,klirren::V,džinkstēt,řinčet
1928,brausen::V,буавны,hučet
1929,brausen::V,krākt,hučet
1930,brausen::V,brāzmot,hučet
1931,rauschen::V,кышакывны,šumět
1932,rauschen::V,šalkt,šumět
1933,klingen::V,шыавны,znít
1934,klingen::V,юргыны,znít
1935,klingen::V,skanēt,znít
1936,klingen::V,izklausīties,znít
1937,bellen::V,увтны,štěkat
1938,bellen::V,riet,štěkat
1939,heulen::V,омлявны,výt
1940,heulen::V,вурзавны,výt
1941,heulen::V,kaukt,výt
1942,heulen::V,gaudot,výt
1943,blasen::V,пӧльтны,foukat
1944,blasen::V,pūst,foukat
1945,pfeifen::V,шутьлявны,pískat
1946,pfeifen::V,svilpt,pískat
1947,pfeifen::V,svilpot,pískat
1948,schreien::V,горзыны,křičet
1949,schreien::V,brēkt,křičet
1950,schreien::V,kliegt,křičet
1951,stöhnen::V,ымзыны,sténat
1952,stöhnen::V,vaidēt,sténat
1953,zittern::V,тіравны,třást se
1954,zittern::V,drebēt,třást se
1955,leben::V,овны,žít
1956,leben::V,dzīvot,žít
1957,geboren werden::V,чужны,rodit se
1958,geboren werden::V,dzimt,rodit se
1959,atmen::V,кашкыны,dýchat
1960,atmen::V,пошиктыны,dýchat
1961,atmen::V,elpot,dýchat
1962,trinken::V,юны,pít
1963,trinken::V,dzert,pít
1964,essen::V,сёйны,jíst
1965,essen::V,ēst,jíst
1966,schlucken::V,ньылавны,polykat
1967,schlucken::V,rīt,polykat
1968,müde werden::V,мудзны,unavit se
1969,müde werden::V,nokust,unavit se
1970,einschlafen::V,ланьтны,usnout
1971,einschlafen::V,унмовсьны,usnout
1972,einschlafen::V,iemigt,usnout
1973,einschlafen::V,aizmigt,usnout
1974,schlafen::V,узьны,spát
1975,schlafen::V,gulēt,spát
1976,aufwachen::V,садьмыны,probudit se
1977,aufwachen::V,mosties,probudit se
1978,aufstehen::V,чеччыны,vstát
1979,aufstehen::V,celties,vstát
1980,sich erholen::V,шойччыны,zotavovat se
1981,sich erholen::V,atžirgt,zotavovat se
1982,sich erholen::V,atpūsties,zotavovat se
1983,krank werden::V,висьмыны,onemocnět
1984,krank werden::V,sasirgt,onemocnět
1985,krank sein::V,висьны,být nemocný
1986,krank sein::V,slimot,být nemocný
1987,schmerzen::V,висьны,bolet
1988,schmerzen::V,sāpēt,bolet
1989,schmerzen::V,smelgt,bolet
1990,husten::V,кызны,kašlat
1991,husten::V,klepot,kašlat
1992,genesen::V,бурдны,uzdravit se
1993,genesen::V,veseļoties,uzdravit se
1994,sterben::V,кувны,umřít
1995,sterben::V,mirt,umřít
1996,sterben::V,nomirt,umřít
1997,umkommen::V,кувны,zahynout
1998,umkommen::V,apsprāgt,zahynout
1999,umkommen::V,aiziet bojā,zahynout
2000,sich bewegen::V,вӧрзьыны,pohnout se
2001,sich bewegen::V,virzīties,pohnout se
2002,sich rühren::V,вӧрны,hnout se
2003,sich rühren::V,вӧрӧдчыны,hnout se
2004,sich rühren::V,sagrozīties,hnout se
2005,sich erheben::V,сувтны,zdvihnout se
2006,sich erheben::V,piecelties,zdvihnout se
2007,sich setzen::V,пуксьыны,posadit se
2008,sich setzen::V,sēsties,posadit se
2009,hinfallen::V,усьны,upadnout
2010,hinfallen::V,sabirt,upadnout
2011,hinfallen::V,pakrist,upadnout
2012,laufen::V,мyнны,běžet
2013,laufen::V,iet,běžet
2014,laufen::V,skraidīt,běžet
2015,schreiten::V,восьлавны,kráčet
2016,schreiten::V,soļot,kráčet
2017,spazierengehen::V,гуляйтны,procházet se
2018,spazierengehen::V,staigāt,procházet se
2019,spazierengehen::V,pastaigāties,procházet se
2020,eilen::V,тэрмасьны,spěchat
2021,eilen::V,traukt,spěchat
2022,sich beeilen::V,тэрмасьны,pospíšit si
2023,sich beeilen::V,steigties,pospíšit si
2024,sich beeilen::V,pasteigties,pospíšit si
2025,sausen::V,тӧвзьыны,fičet
2026,sausen::V,drāzt,fičet
2027,sausen::V,brāzties,fičet
2028,rennen::V,котӧртны,pádit
2029,rennen::V,skriet,pádit
2030,springen::V,чеччавны,skákat
2031,springen::V,lēkt,skákat
2032,klettern::V,кышасьны,lézt
2033,klettern::V,кышасьны,šplhat
2034,klettern::V,кавшасьны,lézt
2035,klettern::V,кавшасьны,šplhat
2036,klettern::V,kāpt,lézt
2037,klettern::V,kāpt,šplhat
2038,klettern::V,rāpties,lézt
2039,klettern::V,rāpties,šplhat
2040,schaukeln::V,гычасьны,houpat
2041,schaukeln::V,šūpoties,houpat
2042,schaukeln::V,zvalstīties,houpat
2043,kriechen::V,кыссьыны,lézt
2044,kriechen::V,кыссьыны,plazit se
2045,kriechen::V,līst,lézt
2046,kriechen::V,līst,plazit se
2047,kriechen::V,rāpot,lézt
2048,kriechen::V,rāpot,plazit se
2049,schwimmen::V,уявны,plavat
2050,schwimmen::V,peldēt,plavat
2051,tauchen::V,сунавны,nořit se
2052,tauchen::V,gremdēties,nořit se
2053,rudern::V,пелысасьны,veslovat
2054,rudern::V,airēt,veslovat
2055,rudern::V,irties,veslovat
2056,fahren::V,мунны,jet
2057,fahren::V,мунны,jezdit
2058,fahren::V,braukt,jet
2059,fahren::V,braukt,jezdit
2060,fliegen::V,лэбны,létat
2061,fliegen::V,lidot,létat
2062,fliegen::V,laisties,létat
2063,gehen::V,мyнны,jít
2064,gehen::V,iet,jít
2065,weggehen::V,мунавны,odejít
2066,weggehen::V,aiziet,odejít
2067,abfahren::V,мӧдӧдчыны,odjet
2068,abfahren::V,atiet,odjet
2069,abfahren::V,aizbraukt,odjet
2070,anhalten::V,джӧмдыны,zastavit se
2071,anhalten::V,apstāties,zastavit se
2072,hineingehen::V,пырны,vcházet se
2073,hineingehen::V,ieiet,vcházet se
2074,eintreten::V,пырны,vstoupit
2075,eintreten::V,ienākt,vstoupit
2076,kommen::V,воны,přijít
2077,kommen::V,локны,přijít
2078,kommen::V,nākt,přijít
2079,ankommen::V,воны,dojít
2080,ankommen::V,локны,dojít
2081,ankommen::V,nonākt,dojít
2082,ankommen::V,ierasties,dojít
2083,zurückkommen::V,косны,vrátit se
2084,zurückkommen::V,бергӧдчыны,vrátit se
2085,zurückkommen::V,atgriezties,vrátit se
2086,bleiben::V,кольны,zůstat
2087,bleiben::V,palikt,zůstat
2088,warten::V,виччысьны,čekat
2089,warten::V,gaidīt,čekat
2090,erwarten::V,виччысьны,čekat na
2091,erwarten::V,sagaidīt,čekat na
2092,suchen::V,корсьны,hledat
2093,suchen::V,meklēt,hledat
2094,finden::V,казявны,najít
2095,finden::V,rast,najít
2096,finden::V,atrast,najít
2097,versuchen::V,заводитчывны,zkoušet
2098,versuchen::V,mēģināt,zkoušet
2099,vorbereiten::V,дасьтыны,připravit
2100,vorbereiten::V,gatavot,připravit
2101,vorbereiten::V,sagatavot,připravit
2102,lieben::V,радейтны,milovat
2103,lieben::V,mīlēt,milovat
2104,mögen::V,радейтны,mít rád
2105,mögen::V,gribēties,mít rád
2106,lachen::V,серавны,smát se
2107,lachen::V,серавлыны,smát se
2108,lachen::V,smiet,smát se
2109,lachen::V,smieties,smát se
2110,rühren::V,нормӧдны,dojmout
2111,rühren::V,aizgrābt,dojmout
2112,weinen::V,бӧрдны,plakat
2113,weinen::V,raudāt,plakat
2114,schimpfen::V,видчыны,nadávat
2115,schimpfen::V,rāties,nadávat
2116,schimpfen::V,lamāties,nadávat
2117,sich ärgern::V,скӧравны,pohoršit se
2118,sich ärgern::V,īgt,pohoršit se
2119,sich ärgern::V,pukoties,pohoršit se
2120,sich ärgern::V,dusmoties,pohoršit se
2121,sich fürchten::V,повны,bát se
2122,sich fürchten::V,bīties,bát se
2123,sich fürchten::V,baidīties,bát se
2124,fürchten::V,повны,bát se
2125,fürchten::V,baidīties no,bát se
2126,fliehen::V,пышйыны,utéct
2127,fliehen::V,bēgt,utéct
2128,flüchten::V,пышйыны,prchnout
2129,flüchten::V,aizbēgt,prchnout
2130,sehen::V,аддзыны,vidět
2131,sehen::V,redzēt,vidět
2132,anschauen::V,видзӧдны,podívat se na
2133,anschauen::V,paraudzīties,podívat se na
2134,ansehen::V,видзӧдны,sledovat
2135,ansehen::V,aplūkot,sledovat
2136,hören::V,кывны,slyšet
2137,hören::V,dzirdēt,slyšet
2138,zuhören::V,кывзыны,poslouchat
2139,zuhören::V,klausīties,poslouchat
2140,probieren::V,видлыны,ochutnávat
2141,probieren::V,nogaršot,ochutnávat
2142,riechen::V,чушкыны,cítit
2143,riechen::V,ost,cítit
2144,riechen::V,ostīt,cítit
2145,fühlen::V,вежӧртны,cítit
2146,fühlen::V,гӧгӧрвоны,cítit
2147,fühlen::V,just,cítit
2148,fühlen::V,izjust,cítit
2149,scheinen::V,кажитчыны,zdát se
2150,scheinen::V,šķist,zdát se
2151,scheinen::V,likties,zdát se
2152,zu sehen sein::V,тыдавны,moci být viděn
2153,zu sehen sein::V,parādīties,moci být viděn
2154,vernehmen::V,кывны,uslyšet
2155,vernehmen::V,saklausīt,uslyšet
2156,frieren::V,кынмыны,mrznout
2157,frieren::V,salt,mrznout
2158,tun::V,керны,dělat
2159,tun::V,darīt,dělat
2160,können::V,кужны,moct
2161,können::V,prast,moct
2162,wollen::V,кӧсйыны,chtít
2163,wollen::V,gribēt,chtít
2164,anfangen::V,заводитны,začít
2165,anfangen::V,пондыны,začít
2166,anfangen::V,sākt,začít
2167,anfangen::V,iesākt,začít
2168,beenden::V,помавны,ukončit
2169,beenden::V,beigt,ukončit
2170,beenden::V,pabeigt,ukončit
2171,aufhören::V,дугӧдны,přestat
2172,aufhören::V,pārtraukt,přestat
2173,gelingen::V,артмыны,podařit se
2174,gelingen::V,izdoties,podařit se
2175,geraten::V,сюрны,dařit se
2176,geraten::V,веськавны,dařit se
2177,geraten::V,veikties,dařit se
2178,öffnen::V,восьтыны,otevřít
2179,öffnen::V,atvērt,otevřít
2180,öffnen::V,attaisīt,otevřít
2181,schließen::V,пӧдлавны,zavřít
2182,schließen::V,slēgt,zavřít
2183,schließen::V,aizvērt,zavřít
2184,schließen::V,aiztaisīt,zavřít
2185,stellen::V,сувтӧдны,postavit
2186,stellen::V,likt,postavit
2187,stellen::V,nolikt,postavit
2188,setzen::V,пуксьӧдны,posadit
2189,setzen::V,sēdināt,posadit
2190,legen::V,пуктыны,klást
2191,legen::V,пуктыны,položit
2192,legen::V,likt,klást
2193,legen::V,likt,položit
2194,berühren::V,вӧрзьӧдны,dotýkat se
2195,berühren::V,инмӧдчывны,dotýkat se
2196,berühren::V,skart,dotýkat se
2197,berühren::V,aizskart,dotýkat se
2198,verbinden::V,йитны,spojit
2199,verbinden::V,saistīt,spojit
2200,verbinden::V,savienot,spojit
2201,bedecken::V,вевттьыны,pokrýt
2202,bedecken::V,apsegt,pokrýt
2203,bedecken::V,pārsegt,pokrýt
2204,aufhängen::V,ӧшӧдны,oběsit
2205,aufhängen::V,ӧшӧдны,pověsit
2206,aufhängen::V,джагӧдны,oběsit
2207,aufhängen::V,джагӧдны,pověsit
2208,aufhängen::V,uzkārt,oběsit
2209,aufhängen::V,uzkārt,pověsit
2210,anzünden::V,ӧзтыны,zapálit
2211,anzünden::V,ӧзтыны,podpálit
2212,anzünden::V,aizdegt,zapálit
2213,anzünden::V,aizdegt,podpálit
2214,anzünden::V,aizdedzināt,zapálit
2215,anzünden::V,aizdedzināt,podpálit
2216,aufheben::V,чеччӧдны,zvednout
2217,aufheben::V,чеччӧдны,zdvihnout
2218,aufheben::V,сувтӧдны,zvednout
2219,aufheben::V,сувтӧдны,zdvihnout
2220,aufheben::V,pacelt,zvednout
2221,aufheben::V,pacelt,zdvihnout
2222,zurücklassen::V,кольны,zanechat
2223,zurücklassen::V,atstāt,zanechat
2224,verlieren::V,воштыны,ztratit
2225,verlieren::V,zaudēt,ztratit
2226,verlieren::V,pazaudēt,ztratit
2227,fallen lassen::V,уськӧдны,upustit
2228,fallen lassen::V,nomest,upustit
2229,machen::V,вӧчны,udělat
2230,machen::V,лӧсьӧдны,udělat
2231,machen::V,darīt,udělat
2232,herstellen::V,лӧсьӧдны,vyrobit
2233,herstellen::V,ražot,vyrobit
2234,herstellen::V,izgatavot,vyrobit
2235,bauen::V,лэптыны,stavět
2236,bauen::V,лэптыны,budovat
2237,bauen::V,celt,stavět
2238,bauen::V,celt,budovat
2239,bauen::V,būvēt,stavět
2240,bauen::V,būvēt,budovat
2241,reparieren::V,дзоньтавны,opravit
2242,reparieren::V,labot,opravit
2243,reparieren::V,remontēt,opravit
2244,verbessern::V,бурмӧдны,zlepšit
2245,verbessern::V,labot,zlepšit
2246,verbessern::V,izlabot,zlepšit
2247,ändern::V,вежны,změnit
2248,ändern::V,mainīt,změnit
2249,graben::V,кодйыны,rýt
2250,graben::V,кодйыны,kopat
2251,graben::V,rakt,rýt
2252,graben::V,rakt,kopat
2253,beugen::V,куснявны,ohnout
2254,beugen::V,liekt,ohnout
2255,biegen::V,куснявны,ohnout
2256,biegen::V,liekt,ohnout
2257,drehen::V,бергӧдлыны,točit
2258,drehen::V,griezt,točit
2259,wenden::V,бергӧдны,obrátit
2260,wenden::V,apgriezt,obrátit
2261,umdrehen::V,бергӧдны,obrátit
2262,umdrehen::V,apgriezt,obrátit
2263,heben::V,лэптыны,zdvihnout
2264,heben::V,celt,zdvihnout
2265,heben::V,cilāt,zdvihnout
2266,heben::V,pacelt,zdvihnout
2267,hochheben::V,кыпӧдны,zvednout
2268,hochheben::V,pacelt,zvednout
2269,ergreifen::V,кутны,chopit se
2270,ergreifen::V,paķert,chopit se
2271,ergreifen::V,satvert,chopit se
2272,halten::V,кутны,držet
2273,halten::V,turēt,držet
2274,halten::V,saturēt,držet
2275,drücken::V,личкыны,stisknout
2276,drücken::V,топӧдны,stisknout
2277,drücken::V,spiest,stisknout
2278,schieben::V,ӧтдортны,posouvat
2279,schieben::V,йӧткыштны,posouvat
2280,schieben::V,stumt,posouvat
2281,kratzen::V,гуджӧдны,škrábat
2282,kratzen::V,kasīt,škrábat
2283,kratzen::V,skrāpēt,škrábat
2284,lecken::V,нювны,lízat
2285,lecken::V,lakt,lízat
2286,lecken::V,laizīt,lízat
2287,beißen::V,курччыны,kousat
2288,beißen::V,kost,kousat
2289,abreißen::V,орӧдны,utrhat
2290,abreißen::V,орӧдны,odtrhat
2291,abreißen::V,atraut,utrhat
2292,abreißen::V,atraut,odtrhat
2293,abreißen::V,atplēst,utrhat
2294,abreißen::V,atplēst,odtrhat
2295,abschneiden::V,вундавны,uřezat
2296,abschneiden::V,вундавны,ukrojit
2297,abschneiden::V,nogriezt,uřezat
2298,abschneiden::V,nogriezt,ukrojit
