,Concept_ID,ja,hi
1505,zubereiten::V,調理する,पकाना
1506,kochen::V,煮る,पकाना
1507,kochen::V,煮る,राँधना
1508,backen::V,焼く,पकाना
1509,braten::V,焼く,तलना
1510,braten::V,焼く,भूनना
1511,braten::V,炒める,तलना
1512,braten::V,炒める,भूनना
1513,umrühren::V,混ぜる,फेंटना
1514,stricken::V,編む,बुनना
1515,nähen::V,縫う,सीना
1516,färben::V,染める,रँगना
1517,reinigen::V,掃除する,साफ़ करना
1518,reinigen::V,掃除する,शुद्ध करना
1519,waschen::V,洗う,धोना
1520,waschen::V,洗濯する,धोना
1521,abwischen::V,拭く,पोंछ्ना
1522,spülen::V,洗う,माँजना
1523,spülen::V,洗う,खँगालना
1524,spülen::V,すすぐ,माँजना
1525,spülen::V,すすぐ,खँगालना
1526,fegen::V,掃除する,बुहारना
1527,kehren::V,掃く,झाड़ना
1528,baden::V,入浴する,स्नान करना
1529,sich waschen::V,洗う,नहाना
1530,sich waschen::V,洗う,हाथ-मुँह धोना
1531,ausziehen::V,脱ぐ,उतारना
1532,anziehen::V,着る,पहनना
1533,sich anziehen::V,着る,कपड़े पहनना
1534,kämmen::V,梳く,कंघी करना
1535,schmücken::V,飾る,सजाना
1536,schmücken::V,飾る,सँवारना
1537,sagen::V,言う,कहना
1538,sagen::V,言う,बताना
1539,sprechen::V,話す,बोलना
1540,reden::V,話す,बोलना
1541,reden::V,話す,बात करना
1542,sich unterhalten::V,話をする,बात करना
1543,sich unterhalten::V,話をする,बातचीत करना
1544,fragen::V,聞く,पूछ्ना
1545,fragen::V,聞く,प्रश्न करना
1546,bitten::V,頼む,माँगना से
1547,bitten::V,お願いする,माँगना से
1548,erzählen::V,物語る,बताना
1549,mitteilen::V,伝える,ख़बर देना
1550,mitteilen::V,伝える,सूचना देना
1551,nennen::V,名づける,नाम देना
1552,rufen::V,呼ぶ,बुलाना
1553,prahlen::V,自慢する,शेख़ी बघारना
1554,übersetzen::V,訳す,अनुवाद करना
1555,denken::V,考える,सोचना
1556,glauben::V,信じる,विश्वास करना
1557,bemerken::V,気が付く,ध्यान देना पर
1558,erkennen::V,認識する,पहचानना
1559,begreifen::V,分かる,समझना
1560,verstehen::V,聞き取る,सुनना
1561,lernen::V,学ぶ,पढ़ना
1562,lernen::V,勉強する,पढ़ना
1563,wissen::V,知っている,जानना
1564,wissen::V,知っている,मालूम होना
1565,sich erinnern an::V,思い出す,याद करना
1566,vergessen::V,忘れる,भूलना
1567,vergessen::V,忘れる,बिसारना
1568,messen::V,計る,नापना
1569,messen::V,測定する,नापना
1570,zählen::V,数える,गिनना
1571,rechnen::V,計算する,गणना करना
1572,rechnen::V,計算する,हिसाब करना
1573,lesen::V,読む,पढ़ना
1574,malen::V,描く,कींचना
1575,zeichnen::V,写生する,चित्र कींचना
1576,schreiben::V,書く,लिखना
1577,besitzen::V,所持する,मालिक होना
1578,besitzen::V,所持する,स्वामी होना
1579,kaufen::V,買う,ख़रीदना
1580,verkaufen::V,売る,बेचना
1581,bezahlen::V,払う,चुकाना
1582,bezahlen::V,払う,अदा करना
1583,zahlen::V,支払う,अदा करना
1584,beherrschen::V,支配する,शासन करना पर
1585,ertragen::V,耐える,सहना
