,Concept_ID,cs,lv
1587,vorher::ADV,dříve,войдӧр
1588,vorher::ADV,dříve,iepriekš
1589,vorher::ADV,dříve,pirms tam
1590,vorher::ADV,napřed,войдӧр
1591,vorher::ADV,napřed,iepriekš
1592,vorher::ADV,napřed,pirms tam
1593,zuerst::ADV,nejprve,войдӧр
1594,zuerst::ADV,nejprve,vis'pirms
1595,zuerst::ADV,nejdříve,войдӧр
1596,zuerst::ADV,nejdříve,vis'pirms
1597,einmal::ADV,jednou,ӧтчыдысь
1598,einmal::ADV,jednou,reiz
1599,einmal::ADV,jednou,vienreiz
1600,manchmal::ADV,někdy,корсюрӧ
1601,manchmal::ADV,někdy,dažkārt
1602,oft::ADV,často,тшӧкыда
1603,oft::ADV,často,bieži
1604,immer::ADV,vždy,век
1605,immer::ADV,vždy,allaž
1606,immer::ADV,vždy,vien'mēr
1607,immer::ADV,stále,век
1608,immer::ADV,stále,allaž
1609,immer::ADV,stále,vien'mēr
1610,niemals::ADV,nikdy,оз некор
1611,niemals::ADV,nikdy,nemūžam
1612,hier::ADV,zde,со
1613,hier::ADV,zde,тонӧ
1614,hier::ADV,zde,te
1615,hier::ADV,zde,šeit
1616,hier::ADV,tady,со
1617,hier::ADV,tady,тонӧ
1618,hier::ADV,tady,te
1619,hier::ADV,tady,šeit
1620,hierhin::ADV,sem,татчӧ
1621,hierhin::ADV,sem,талань
1622,hierhin::ADV,sem,šurp
1623,hierhin::ADV,sem,uz šejieni
1624,von hier::ADV,odtud,тасянь
1625,von hier::ADV,odtud,no šejienes
1626,dort::ADV,tam,сэні
1627,dort::ADV,tam,tur
1628,dorthin::ADV,tam,сэтчӧ
1629,dorthin::ADV,tam,turp
1630,dorthin::ADV,tam,uz turieni
1631,geradeaus::ADV,rovně,веськыда
1632,geradeaus::ADV,rovně,taisni uz priekšu
1633,vorwärts::ADV,kupředu,водзӧ
1634,vorwärts::ADV,kupředu,uz priekšu
1635,rückwärts::ADV,zpět,бӧрӧ
1636,rückwärts::ADV,zpět,atmuguriski
1637,zurück::ADV,zpět,бӧр
1638,zurück::ADV,zpět,atpakāļ
1639,zurück::ADV,nazpět,бӧр
1640,zurück::ADV,nazpět,atpakāļ
1641,unten::ADV,dole,улын
1642,unten::ADV,dole,уліын
1643,unten::ADV,dole,lejā
1644,unten::ADV,dole,apakšā
1645,hinab::ADV,dolů,улӧ
1646,hinab::ADV,dolů,увлан
1647,hinab::ADV,dolů,uz leju
1648,oben::ADV,nahoře,вылын
1649,oben::ADV,nahoře,выліын
1650,oben::ADV,nahoře,virsū
1651,oben::ADV,navrchu,вылын
1652,oben::ADV,navrchu,выліын
1653,oben::ADV,navrchu,virsū
1654,hinauf::ADV,nahoru,выліӧ
1655,hinauf::ADV,nahoru,augšā
1656,hinauf::ADV,nahoru,uz augšu
1657,überall::ADV,všude,быдлаын
1658,überall::ADV,všude,visur
1659,nicht::ADV,ne,oз
1660,nicht::ADV,ne,ne
1661,ein wenig::ADV,trochu,неуна
1662,ein wenig::ADV,trochu,drusku
1663,kaum::ADV,sotva,мырдэм
1664,kaum::ADV,sotva,diezin vai
1665,sehr::ADV,velmi,зэв
1666,sehr::ADV,velmi,ļoti
1667,sehr::ADV,velmi,gaužām
1668,sehr::ADV,velice,зэв
1669,sehr::ADV,velice,ļoti
1670,sehr::ADV,velice,gaužām
1671,so::ADV,tak,тадз
1672,so::ADV,tak,сідз
1673,so::ADV,tak,tā
1674,so::ADV,tak,tik
1675,so::ADV,takto,тадз
1676,so::ADV,takto,сідз
1677,so::ADV,takto,tā
1678,so::ADV,takto,tik
1679,noch::ADV,ještě,на
1680,noch::ADV,ještě,нӧшта
1681,noch::ADV,ještě,vēl
1682,nur::ADV,jen,куш
1683,nur::ADV,jen,сӧмын
1684,nur::ADV,jen,vien
1685,nur::ADV,jen,tikai
1686,nur::ADV,jenom,куш
1687,nur::ADV,jenom,сӧмын
1688,nur::ADV,jenom,vien
1689,nur::ADV,jenom,tikai
1690,schon::ADV,už,нин
1691,schon::ADV,už,jau
1692,schon::ADV,již,нин
1693,schon::ADV,již,jau
1694,wieder::ADV,zase,бара
1695,wieder::ADV,zase,atkal
1696,vergebens::ADV,marně,весьшӧрӧ
1697,vergebens::ADV,marně,velti
1698,vor::PRP,před,водзын
1699,vor::PRP,před,priekš
1700,hinter::PRP,za,бӧрнын
1701,hinter::PRP,za,aiz
1702,unter::PRP,pod,улын
1703,unter::PRP,pod,zem
1704,durch::PRP,skrz,пыр
1705,durch::PRP,skrz,пырыс
1706,durch::PRP,skrz,caur
1707,durch::PRP,skrz,cauri
1708,neben::PRP,vedle,бердын
1709,neben::PRP,vedle,līdzās
1710,zwischen::PRP,mezi,костын
1711,zwischen::PRP,mezi,starp
1712,wegen::PRP,pro,вӧсна
1713,wegen::PRP,pro,pēc
1714,dies::PRN,toto,тайӧ
1715,dies::PRN,toto,šis
1716,dies::PRN,tohle,тайӧ
1717,dies::PRN,tohle,šis
1718,das::PRN,to,ciйö
1719,das::PRN,to,tas
1720,alles::PRN,všechno,став
1721,alles::PRN,všechno,viss
1722,ich::PRN,já,ме
1723,ich::PRN,já,es
1724,du::PRN,ty,тэ
1725,du::PRN,ty,tu
1726,er::PRN,on,сійӧ
1727,er::PRN,on,viņš
1728,wir::PRN,my,ми
1729,wir::PRN,my,mēs
1730,ihr::PRN,vy,тi
1731,ihr::PRN,vy,jūs
1732,sie::PRN,oni,найö
1733,sie::PRN,oni,viņi
1734,sie::PRN,oni,viņas
1735,was::FPRN,co,мый
1736,was::FPRN,co,kas
1737,wer::FPRN,kdo,код
1738,wer::FPRN,kdo,kas
1739,wo::FADV,kde,кыті
1740,wo::FADV,kde,kur
1741,wohin::FADV,kam,кытчӧ
1742,wohin::FADV,kam,kurp
1743,wohin::FADV,kam,uz kurieni
1744,wie::FADV,jak,кыдзи
1745,wie::FADV,jak,kā
1746,warum::FADV,proč,мыйла
1747,warum::FADV,proč,kāpēc
1748,wieviel::FNUM,kolik,кымын
1749,wieviel::FNUM,kolik,cik
1750,eins::NUM,jeden,ӧтик
1751,eins::NUM,jeden,viens
1752,zwei::NUM,dva,кык
1753,zwei::NUM,dva,divi
1754,drei::NUM,tři,куим
1755,drei::NUM,tři,trīs
1756,vier::NUM,čtyři,нель
1757,vier::NUM,čtyři,četri
1758,fünf::NUM,pět,вит
1759,fünf::NUM,pět,pieci
1760,sechs::NUM,šest,квайт
1761,sechs::NUM,šest,seši
1762,sieben::NUM,sedm,сизим
1763,sieben::NUM,sedm,septiņi
1764,acht::NUM,osm,кӧкъямыс
1765,acht::NUM,osm,astoņi
1766,neun::NUM,devět,ӧкмыс
1767,neun::NUM,devět,deviņi
1768,zehn::NUM,deset,дас
1769,zehn::NUM,deset,desmit
1770,elf::NUM,jedenáct,дас ӧтик
1771,elf::NUM,jedenáct,vienpadsmit
1772,zwölf::NUM,dvanáct,дас кык
1773,zwölf::NUM,dvanáct,divpadsmit
1774,zwanzig::NUM,dvacet,кызь
1775,zwanzig::NUM,dvacet,divdesmit
1776,dreißig::NUM,třicet,комын
1777,dreißig::NUM,třicet,trīsdesmit
1778,vierzig::NUM,čtyřicet,нелямын
1779,vierzig::NUM,čtyřicet,četrdesmit
1780,fünfzig::NUM,padesát,ветымын
1781,fünfzig::NUM,padesát,piecdesmit
1782,sechzig::NUM,šedesát,квайтымын
1783,sechzig::NUM,šedesát,sešdesmit
1784,siebzig::NUM,sedmdesát,сизимдас
1785,siebzig::NUM,sedmdesát,septiņdesmit
1786,achtzig::NUM,osmdesát,кӧкъямысдас
1787,achtzig::NUM,osmdesát,astoņdesmit
1788,neunzig::NUM,devadesát,ӧкмысдас
1789,neunzig::NUM,devadesát,deviņdesmit
1790,hundert::NUM,sto,сё
1791,hundert::NUM,sto,simt
1792,tausend::NUM,tisíc,сюрс
1793,tausend::NUM,tisíc,tūkstoš
1794,und::CNJ,a,и
1795,und::CNJ,a,un
1796,oder::CNJ,nebo,либӧ
1797,oder::CNJ,nebo,jeb
1798,stehen::V,stát,сулавны
1799,stehen::V,stát,stāvēt
1800,sitzen::V,sedět,пукавны
1801,sitzen::V,sedět,sēdēt
1802,liegen::V,ležet,куйлыны
1803,liegen::V,ležet,gulēt
1804,hängen::V,viset,ӧшавны
1805,hängen::V,viset,karāties
1806,werden::V,stát se,лоны
1807,werden::V,stát se,tapt
1808,passieren::V,stát se,лоны
1809,passieren::V,stát se,notikt
1810,beginnen::V,počít,кутчысьны
1811,beginnen::V,počít,кутны
1812,beginnen::V,počít,sākties
1813,enden::V,končit,помасьны
1814,enden::V,končit,beigties
1815,enden::V,skončit,помасьны
1816,enden::V,skončit,beigties
1817,wechseln::V,měnit se,вежсьыны
1818,wechseln::V,měnit se,mainīties
1819,aufgehen[Sonne]::V,vyjít,петны
1820,aufgehen[Sonne]::V,vyjít,lēkt
1821,aufgehen[Sonne]::V,vyjít,uzlēkt
1822,untergehen[Sonne]::V,zapadnout,пуксьыны
1823,untergehen[Sonne]::V,zapadnout,noiet
1824,untergehen[Sonne]::V,zapadnout,rietēt
1825,scheinen[Sonne]::V,svítit,югъявны
1826,scheinen[Sonne]::V,svítit,югвидзны
1827,scheinen[Sonne]::V,svítit,spīdēt
1828,donnern::V,hřmět,гымавны
1829,donnern::V,hřmět,dārdēt
1830,wehen::V,vát,пӧльтны
1831,wehen::V,vát,pūst
1832,wehen::V,vanout,пӧльтны
1833,wehen::V,vanout,pūst
1834,strömen::V,proudit,киссьыны
1835,strömen::V,proudit,līt
1836,strömen::V,proudit,plūst
1837,fließen::V,téct,визувтны
1838,fließen::V,téct,tecēt
1839,sich drehen::V,točit se,бергавны
1840,sich drehen::V,točit se,grozīties
1841,schwanken::V,kolísat,легны
1842,schwanken::V,kolísat,лайкъявны
1843,schwanken::V,kolísat,līgoties
1844,schwanken::V,kolísat,grīļoties
1845,schwanken::V,houpat se,легны
1846,schwanken::V,houpat se,лайкъявны
1847,schwanken::V,houpat se,līgoties
1848,schwanken::V,houpat se,grīļoties
1849,schwingen::V,kývat se,лайкъявны
1850,schwingen::V,kývat se,люллявны
1851,schwingen::V,kývat se,vēzēties
1852,fallen::V,padat,усьны
1853,fallen::V,padat,krist
1854,brennen::V,hořet,сотчыны
1855,brennen::V,hořet,degt
1856,rauchen::V,kouřit,тшынӧдны
1857,rauchen::V,kouřit,dūmot
1858,regnen::V,pršet,зэрны
1859,regnen::V,pršet,līt
1860,gefrieren::V,zamrznout,кынмыны
1861,gefrieren::V,zamrznout,sasalt
1862,tauen::V,tát,сывны
1863,tauen::V,tát,kust
1864,schmelzen::V,tavit,сывны
1865,schmelzen::V,tavit,kust
1866,schmelzen::V,tavit,nokust
1867,trocknen::V,schnout,косьмыны
1868,trocknen::V,schnout,žūt
1869,trocknen::V,schnout,kaltēties
1870,sieden::V,vřít,пуны
1871,sieden::V,vřít,virt
1872,sieden::V,vřít,vārīties
1873,faulen::V,hnít,сісьмыны
1874,faulen::V,hnít,pūt
1875,faulen::V,hnít,trudēt
1876,verfaulen::V,shnít,сісьмыны
1877,verfaulen::V,shnít,sapūt
1878,verfaulen::V,shnít,satrūdēt
1879,reißen::V,roztrhat se,орны
1880,reißen::V,roztrhat se,plīst
1881,reißen::V,roztrhat se,satrūkt
1882,versinken::V,topit se,вӧйны
1883,versinken::V,topit se,grimt
1884,versinken::V,topit se,nogrimt
1885,versinken::V,ponořit se,вӧйны
1886,versinken::V,ponořit se,grimt
1887,versinken::V,ponořit se,nogrimt
1888,vergehen::V,plynout,кольны
1889,vergehen::V,plynout,ордйыны
1890,vergehen::V,plynout,paiet
1891,erscheinen::V,objevit se,петкӧдчыны
1892,erscheinen::V,objevit se,parādīties
1893,verschwinden::V,zmizet,бырны
1894,verschwinden::V,zmizet,nozust
1895,sinken::V,klesat,вӧйны
1896,sinken::V,klesat,kristies
1897,abnehmen::V,ubýt,чинны
1898,abnehmen::V,ubýt,noplakt
1899,abnehmen::V,ubýt,mazināties
1900,zunehmen::V,přibýt,содны
1901,zunehmen::V,přibýt,ыдждыны
1902,zunehmen::V,přibýt,pieaugt
1903,zunehmen::V,přibýt,pieņemties
1904,steigen::V,stoupat,лыбны
1905,steigen::V,stoupat,kāpt
1906,wachsen::V,růst,быдмыны
1907,wachsen::V,růst,augt
1908,glänzen::V,lesknout se,югъявны
1909,glänzen::V,lesknout se,дзирдавны
1910,glänzen::V,lesknout se,zaigot
1911,glänzen::V,lesknout se,laistīties
1912,funkeln::V,jiskřit se,югъявны
1913,funkeln::V,jiskřit se,дзирдавны
1914,funkeln::V,jiskřit se,mirdzēt
1915,funkeln::V,jiskřit se,dzirkstēt
1916,lärmen::V,dělat hluk,жувгыны
1917,lärmen::V,dělat hluk,ыугыны
1918,lärmen::V,dělat hluk,шумитны
1919,lärmen::V,dělat hluk,ālēties
1920,lärmen::V,dělat hluk,trokšņot
1921,läuten::V,zvonit,жургыны
1922,läuten::V,zvonit,zvanīt
1923,klingeln::V,zvonit,звӧнитны
1924,klingeln::V,zvonit,zvanīt
1925,klirren::V,řinčet,гольскöдчыны
1926,klirren::V,řinčet,tinkšķēt
1927,klirren::V,řinčet,džinkstēt
1928,brausen::V,hučet,буавны
1929,brausen::V,hučet,krākt
1930,brausen::V,hučet,brāzmot
1931,rauschen::V,šumět,кышакывны
1932,rauschen::V,šumět,šalkt
1933,klingen::V,znít,шыавны
1934,klingen::V,znít,юргыны
1935,klingen::V,znít,skanēt
1936,klingen::V,znít,izklausīties
1937,bellen::V,štěkat,увтны
1938,bellen::V,štěkat,riet
1939,heulen::V,výt,омлявны
1940,heulen::V,výt,вурзавны
1941,heulen::V,výt,kaukt
1942,heulen::V,výt,gaudot
1943,blasen::V,foukat,пӧльтны
1944,blasen::V,foukat,pūst
1945,pfeifen::V,pískat,шутьлявны
1946,pfeifen::V,pískat,svilpt
1947,pfeifen::V,pískat,svilpot
1948,schreien::V,křičet,горзыны
1949,schreien::V,křičet,brēkt
1950,schreien::V,křičet,kliegt
1951,stöhnen::V,sténat,ымзыны
1952,stöhnen::V,sténat,vaidēt
1953,zittern::V,třást se,тіравны
1954,zittern::V,třást se,drebēt
1955,leben::V,žít,овны
1956,leben::V,žít,dzīvot
1957,geboren werden::V,rodit se,чужны
1958,geboren werden::V,rodit se,dzimt
1959,atmen::V,dýchat,кашкыны
1960,atmen::V,dýchat,пошиктыны
1961,atmen::V,dýchat,elpot
1962,trinken::V,pít,юны
1963,trinken::V,pít,dzert
1964,essen::V,jíst,сёйны
1965,essen::V,jíst,ēst
1966,schlucken::V,polykat,ньылавны
1967,schlucken::V,polykat,rīt
1968,müde werden::V,unavit se,мудзны
1969,müde werden::V,unavit se,nokust
1970,einschlafen::V,usnout,ланьтны
1971,einschlafen::V,usnout,унмовсьны
1972,einschlafen::V,usnout,iemigt
1973,einschlafen::V,usnout,aizmigt
1974,schlafen::V,spát,узьны
1975,schlafen::V,spát,gulēt
1976,aufwachen::V,probudit se,садьмыны
1977,aufwachen::V,probudit se,mosties
1978,aufstehen::V,vstát,чеччыны
1979,aufstehen::V,vstát,celties
1980,sich erholen::V,zotavovat se,шойччыны
1981,sich erholen::V,zotavovat se,atžirgt
1982,sich erholen::V,zotavovat se,atpūsties
1983,krank werden::V,onemocnět,висьмыны
1984,krank werden::V,onemocnět,sasirgt
1985,krank sein::V,být nemocný,висьны
1986,krank sein::V,být nemocný,slimot
1987,schmerzen::V,bolet,висьны
1988,schmerzen::V,bolet,sāpēt
1989,schmerzen::V,bolet,smelgt
1990,husten::V,kašlat,кызны
1991,husten::V,kašlat,klepot
1992,genesen::V,uzdravit se,бурдны
1993,genesen::V,uzdravit se,veseļoties
1994,sterben::V,umřít,кувны
1995,sterben::V,umřít,mirt
1996,sterben::V,umřít,nomirt
1997,umkommen::V,zahynout,кувны
1998,umkommen::V,zahynout,apsprāgt
1999,umkommen::V,zahynout,aiziet bojā
2000,sich bewegen::V,pohnout se,вӧрзьыны
2001,sich bewegen::V,pohnout se,virzīties
2002,sich rühren::V,hnout se,вӧрны
2003,sich rühren::V,hnout se,вӧрӧдчыны
2004,sich rühren::V,hnout se,sagrozīties
2005,sich erheben::V,zdvihnout se,сувтны
2006,sich erheben::V,zdvihnout se,piecelties
2007,sich setzen::V,posadit se,пуксьыны
2008,sich setzen::V,posadit se,sēsties
2009,hinfallen::V,upadnout,усьны
2010,hinfallen::V,upadnout,sabirt
2011,hinfallen::V,upadnout,pakrist
2012,laufen::V,běžet,мyнны
2013,laufen::V,běžet,iet
2014,laufen::V,běžet,skraidīt
2015,schreiten::V,kráčet,восьлавны
2016,schreiten::V,kráčet,soļot
2017,spazierengehen::V,procházet se,гуляйтны
2018,spazierengehen::V,procházet se,staigāt
2019,spazierengehen::V,procházet se,pastaigāties
2020,eilen::V,spěchat,тэрмасьны
2021,eilen::V,spěchat,traukt
2022,sich beeilen::V,pospíšit si,тэрмасьны
2023,sich beeilen::V,pospíšit si,steigties
2024,sich beeilen::V,pospíšit si,pasteigties
2025,sausen::V,fičet,тӧвзьыны
2026,sausen::V,fičet,drāzt
2027,sausen::V,fičet,brāzties
2028,rennen::V,pádit,котӧртны
2029,rennen::V,pádit,skriet
2030,springen::V,skákat,чеччавны
2031,springen::V,skákat,lēkt
2032,klettern::V,lézt,кышасьны
2033,klettern::V,lézt,кавшасьны
2034,klettern::V,lézt,kāpt
2035,klettern::V,lézt,rāpties
2036,klettern::V,šplhat,кышасьны
2037,klettern::V,šplhat,кавшасьны
2038,klettern::V,šplhat,kāpt
2039,klettern::V,šplhat,rāpties
2040,schaukeln::V,houpat,гычасьны
2041,schaukeln::V,houpat,šūpoties
2042,schaukeln::V,houpat,zvalstīties
2043,kriechen::V,lézt,кыссьыны
2044,kriechen::V,lézt,līst
2045,kriechen::V,lézt,rāpot
2046,kriechen::V,plazit se,кыссьыны
2047,kriechen::V,plazit se,līst
2048,kriechen::V,plazit se,rāpot
2049,schwimmen::V,plavat,уявны
2050,schwimmen::V,plavat,peldēt
2051,tauchen::V,nořit se,сунавны
2052,tauchen::V,nořit se,gremdēties
2053,rudern::V,veslovat,пелысасьны
2054,rudern::V,veslovat,airēt
2055,rudern::V,veslovat,irties
2056,fahren::V,jet,мунны
2057,fahren::V,jet,braukt
2058,fahren::V,jezdit,мунны
2059,fahren::V,jezdit,braukt
2060,fliegen::V,létat,лэбны
2061,fliegen::V,létat,lidot
2062,fliegen::V,létat,laisties
2063,gehen::V,jít,мyнны
2064,gehen::V,jít,iet
2065,weggehen::V,odejít,мунавны
2066,weggehen::V,odejít,aiziet
2067,abfahren::V,odjet,мӧдӧдчыны
2068,abfahren::V,odjet,atiet
2069,abfahren::V,odjet,aizbraukt
2070,anhalten::V,zastavit se,джӧмдыны
2071,anhalten::V,zastavit se,apstāties
2072,hineingehen::V,vcházet se,пырны
2073,hineingehen::V,vcházet se,ieiet
2074,eintreten::V,vstoupit,пырны
2075,eintreten::V,vstoupit,ienākt
2076,kommen::V,přijít,воны
2077,kommen::V,přijít,локны
2078,kommen::V,přijít,nākt
2079,ankommen::V,dojít,воны
2080,ankommen::V,dojít,локны
2081,ankommen::V,dojít,nonākt
2082,ankommen::V,dojít,ierasties
2083,zurückkommen::V,vrátit se,косны
2084,zurückkommen::V,vrátit se,бергӧдчыны
2085,zurückkommen::V,vrátit se,atgriezties
2086,bleiben::V,zůstat,кольны
2087,bleiben::V,zůstat,palikt
2088,warten::V,čekat,виччысьны
2089,warten::V,čekat,gaidīt
2090,erwarten::V,čekat na,виччысьны
2091,erwarten::V,čekat na,sagaidīt
2092,suchen::V,hledat,корсьны
2093,suchen::V,hledat,meklēt
2094,finden::V,najít,казявны
2095,finden::V,najít,rast
2096,finden::V,najít,atrast
2097,versuchen::V,zkoušet,заводитчывны
2098,versuchen::V,zkoušet,mēģināt
2099,vorbereiten::V,připravit,дасьтыны
2100,vorbereiten::V,připravit,gatavot
2101,vorbereiten::V,připravit,sagatavot
2102,lieben::V,milovat,радейтны
2103,lieben::V,milovat,mīlēt
2104,mögen::V,mít rád,радейтны
2105,mögen::V,mít rád,gribēties
2106,lachen::V,smát se,серавны
2107,lachen::V,smát se,серавлыны
2108,lachen::V,smát se,smiet
2109,lachen::V,smát se,smieties
2110,rühren::V,dojmout,нормӧдны
2111,rühren::V,dojmout,aizgrābt
2112,weinen::V,plakat,бӧрдны
2113,weinen::V,plakat,raudāt
2114,schimpfen::V,nadávat,видчыны
2115,schimpfen::V,nadávat,rāties
2116,schimpfen::V,nadávat,lamāties
2117,sich ärgern::V,pohoršit se,скӧравны
2118,sich ärgern::V,pohoršit se,īgt
2119,sich ärgern::V,pohoršit se,pukoties
2120,sich ärgern::V,pohoršit se,dusmoties
2121,sich fürchten::V,bát se,повны
2122,sich fürchten::V,bát se,bīties
2123,sich fürchten::V,bát se,baidīties
2124,fürchten::V,bát se,повны
2125,fürchten::V,bát se,baidīties no
2126,fliehen::V,utéct,пышйыны
2127,fliehen::V,utéct,bēgt
2128,flüchten::V,prchnout,пышйыны
2129,flüchten::V,prchnout,aizbēgt
2130,sehen::V,vidět,аддзыны
2131,sehen::V,vidět,redzēt
2132,anschauen::V,podívat se na,видзӧдны
2133,anschauen::V,podívat se na,paraudzīties
2134,ansehen::V,sledovat,видзӧдны
2135,ansehen::V,sledovat,aplūkot
2136,hören::V,slyšet,кывны
2137,hören::V,slyšet,dzirdēt
2138,zuhören::V,poslouchat,кывзыны
2139,zuhören::V,poslouchat,klausīties
2140,probieren::V,ochutnávat,видлыны
2141,probieren::V,ochutnávat,nogaršot
2142,riechen::V,cítit,чушкыны
2143,riechen::V,cítit,ost
2144,riechen::V,cítit,ostīt
2145,fühlen::V,cítit,вежӧртны
2146,fühlen::V,cítit,гӧгӧрвоны
2147,fühlen::V,cítit,just
2148,fühlen::V,cítit,izjust
2149,scheinen::V,zdát se,кажитчыны
2150,scheinen::V,zdát se,šķist
2151,scheinen::V,zdát se,likties
2152,zu sehen sein::V,moci být viděn,тыдавны
2153,zu sehen sein::V,moci být viděn,parādīties
2154,vernehmen::V,uslyšet,кывны
2155,vernehmen::V,uslyšet,saklausīt
2156,frieren::V,mrznout,кынмыны
2157,frieren::V,mrznout,salt
2158,tun::V,dělat,керны
2159,tun::V,dělat,darīt
2160,können::V,moct,кужны
2161,können::V,moct,prast
2162,wollen::V,chtít,кӧсйыны
2163,wollen::V,chtít,gribēt
2164,anfangen::V,začít,заводитны
2165,anfangen::V,začít,пондыны
2166,anfangen::V,začít,sākt
2167,anfangen::V,začít,iesākt
2168,beenden::V,ukončit,помавны
2169,beenden::V,ukončit,beigt
2170,beenden::V,ukončit,pabeigt
2171,aufhören::V,přestat,дугӧдны
2172,aufhören::V,přestat,pārtraukt
2173,gelingen::V,podařit se,артмыны
2174,gelingen::V,podařit se,izdoties
2175,geraten::V,dařit se,сюрны
2176,geraten::V,dařit se,веськавны
2177,geraten::V,dařit se,veikties
2178,öffnen::V,otevřít,восьтыны
2179,öffnen::V,otevřít,atvērt
2180,öffnen::V,otevřít,attaisīt
2181,schließen::V,zavřít,пӧдлавны
2182,schließen::V,zavřít,slēgt
2183,schließen::V,zavřít,aizvērt
2184,schließen::V,zavřít,aiztaisīt
2185,stellen::V,postavit,сувтӧдны
2186,stellen::V,postavit,likt
2187,stellen::V,postavit,nolikt
2188,setzen::V,posadit,пуксьӧдны
2189,setzen::V,posadit,sēdināt
2190,legen::V,klást,пуктыны
2191,legen::V,klást,likt
2192,legen::V,položit,пуктыны
2193,legen::V,položit,likt
2194,berühren::V,dotýkat se,вӧрзьӧдны
2195,berühren::V,dotýkat se,инмӧдчывны
2196,berühren::V,dotýkat se,skart
2197,berühren::V,dotýkat se,aizskart
2198,verbinden::V,spojit,йитны
2199,verbinden::V,spojit,saistīt
2200,verbinden::V,spojit,savienot
2201,bedecken::V,pokrýt,вевттьыны
2202,bedecken::V,pokrýt,apsegt
2203,bedecken::V,pokrýt,pārsegt
2204,aufhängen::V,oběsit,ӧшӧдны
2205,aufhängen::V,oběsit,джагӧдны
2206,aufhängen::V,oběsit,uzkārt
2207,aufhängen::V,pověsit,ӧшӧдны
2208,aufhängen::V,pověsit,джагӧдны
2209,aufhängen::V,pověsit,uzkārt
2210,anzünden::V,zapálit,ӧзтыны
2211,anzünden::V,zapálit,aizdegt
2212,anzünden::V,zapálit,aizdedzināt
2213,anzünden::V,podpálit,ӧзтыны
2214,anzünden::V,podpálit,aizdegt
2215,anzünden::V,podpálit,aizdedzināt
2216,aufheben::V,zvednout,чеччӧдны
2217,aufheben::V,zvednout,сувтӧдны
2218,aufheben::V,zvednout,pacelt
2219,aufheben::V,zdvihnout,чеччӧдны
2220,aufheben::V,zdvihnout,сувтӧдны
2221,aufheben::V,zdvihnout,pacelt
2222,zurücklassen::V,zanechat,кольны
2223,zurücklassen::V,zanechat,atstāt
2224,verlieren::V,ztratit,воштыны
2225,verlieren::V,ztratit,zaudēt
2226,verlieren::V,ztratit,pazaudēt
2227,fallen lassen::V,upustit,уськӧдны
2228,fallen lassen::V,upustit,nomest
2229,machen::V,udělat,вӧчны
2230,machen::V,udělat,лӧсьӧдны
2231,machen::V,udělat,darīt
2232,herstellen::V,vyrobit,лӧсьӧдны
2233,herstellen::V,vyrobit,ražot
2234,herstellen::V,vyrobit,izgatavot
2235,bauen::V,stavět,лэптыны
2236,bauen::V,stavět,celt
2237,bauen::V,stavět,būvēt
2238,bauen::V,budovat,лэптыны
2239,bauen::V,budovat,celt
2240,bauen::V,budovat,būvēt
2241,reparieren::V,opravit,дзоньтавны
2242,reparieren::V,opravit,labot
2243,reparieren::V,opravit,remontēt
2244,verbessern::V,zlepšit,бурмӧдны
2245,verbessern::V,zlepšit,labot
2246,verbessern::V,zlepšit,izlabot
2247,ändern::V,změnit,вежны
2248,ändern::V,změnit,mainīt
2249,graben::V,rýt,кодйыны
2250,graben::V,rýt,rakt
2251,graben::V,kopat,кодйыны
2252,graben::V,kopat,rakt
2253,beugen::V,ohnout,куснявны
2254,beugen::V,ohnout,liekt
2255,biegen::V,ohnout,куснявны
2256,biegen::V,ohnout,liekt
2257,drehen::V,točit,бергӧдлыны
2258,drehen::V,točit,griezt
2259,wenden::V,obrátit,бергӧдны
2260,wenden::V,obrátit,apgriezt
2261,umdrehen::V,obrátit,бергӧдны
2262,umdrehen::V,obrátit,apgriezt
2263,heben::V,zdvihnout,лэптыны
2264,heben::V,zdvihnout,celt
2265,heben::V,zdvihnout,cilāt
2266,heben::V,zdvihnout,pacelt
2267,hochheben::V,zvednout,кыпӧдны
2268,hochheben::V,zvednout,pacelt
2269,ergreifen::V,chopit se,кутны
2270,ergreifen::V,chopit se,paķert
2271,ergreifen::V,chopit se,satvert
2272,halten::V,držet,кутны
2273,halten::V,držet,turēt
2274,halten::V,držet,saturēt
2275,drücken::V,stisknout,личкыны
2276,drücken::V,stisknout,топӧдны
2277,drücken::V,stisknout,spiest
2278,schieben::V,posouvat,ӧтдортны
2279,schieben::V,posouvat,йӧткыштны
2280,schieben::V,posouvat,stumt
2281,kratzen::V,škrábat,гуджӧдны
2282,kratzen::V,škrábat,kasīt
2283,kratzen::V,škrábat,skrāpēt
2284,lecken::V,lízat,нювны
2285,lecken::V,lízat,lakt
2286,lecken::V,lízat,laizīt
2287,beißen::V,kousat,курччыны
2288,beißen::V,kousat,kost
2289,abreißen::V,utrhat,орӧдны
2290,abreißen::V,utrhat,atraut
2291,abreißen::V,utrhat,atplēst
2292,abreißen::V,odtrhat,орӧдны
2293,abreißen::V,odtrhat,atraut
2294,abreißen::V,odtrhat,atplēst
2295,abschneiden::V,uřezat,вундавны
2296,abschneiden::V,uřezat,nogriezt
2297,abschneiden::V,ukrojit,вундавны
2298,abschneiden::V,ukrojit,nogriezt
