,Concept_ID,os,myv
1386,lernen::V,ахуыр кӕнын,тонавтнемс
1387,wissen::V,зонын,содамс
1388,sich erinnern an::V,зæрдыл æрлæууын,ледстямс
1389,sich erinnern an::V,æрымысын,ледстямс
1390,sich erinnern an::V,æрбаймысын,ледстямс
1391,sich erinnern an::V,æрхъуыды кæнын,ледстямс
1392,vergessen::V,ферох кæнын,стувтомс
1393,vergessen::V,айрох кæнын,стувтомс
1394,messen::V,барын,онкстнемс
1395,zählen::V,нымайын,ловомс
1396,rechnen::V,хынцын,ловомс
1397,lesen::V,кӕсын,ловномс
1398,lesen::V,фӕрсын,ловномс
1399,malen::V,ныв кӕнын,рисовамс
1400,zeichnen::V,ныв кӕнын,рисовамс
1401,schreiben::V,фыссын,сёрмадомс
1402,besitzen::V,хицау уын,улемс
1403,besitzen::V,хицау уын,улемс азорокс
1404,kaufen::V,балхӕнын,рамамс
1405,verkaufen::V,уӕй кӕнын,миемс
1406,bezahlen::V,бафидын,пандомс
1407,zahlen::V,фидын,пандомс
1408,beherrschen::V,æлдариуæг кæнын,азоркстамс
1409,ertragen::V,бавзарын,кирдемс
1410,Leine::N,,ведьме
1411,rauschen::V,,лажномс
1412,treten::V,,тапамс
1413,verstehen::V,,чарькодемс
