,Concept_ID,se,ko
3790,bitter::A,baetjkies,찌르는듯한
3791,bitter::A,bitjes,찌르는듯한
3792,bitter::A,tsibtsa,찌르는듯한
3793,bitter::A,bahča,찌르는듯한
3794,bitter::A,pišker,찌르는듯한
3795,bitter::A,poččâ,찌르는듯한
3796,bitter::A,pe´čǩǩer,찌르는듯한
3797,bitter::A,пыччкар,찌르는듯한
3798,sauer::A,baetjkies,산성의
3799,sauer::A,goastes,산성의
3800,sauer::A,suvres,산성의
3801,sauer::A,suvrris,산성의
3802,sauer::A,suuvres,산성의
3803,sauer::A,kuástis,산성의
3804,sauer::A,kuä´stt,산성의
3805,sauer::A,кӯцц,산성의
3806,hell::A,tjuavkeds,밝은
3807,hell::A,tjuovggat,밝은
3808,hell::A,čuovgat,밝은
3809,hell::A,čuovvâd,밝은
3810,hell::A,čuõvvâd,밝은
3811,hell::A,чуввесь,밝은
3812,dunkel::A,sjuevnjeds,어두운
3813,dunkel::A,sjævnnjat,어두운
3814,dunkel::A,seavdnjat,어두운
3815,dunkel::A,sevŋâd,어두운
3816,dunkel::A,seu´nnjed,어두운
3817,dunkel::A,се̄ввьнесь,어두운
3818,schwarz::A,tjeehpes,검은
3819,schwarz::A,tjáhppat,검은
3820,schwarz::A,čáhppes,검은
3821,schwarz::A,čappâd,검은
3822,schwarz::A,čappâd,검은
3823,schwarz::A,чо̄а̄хпесь,검은
3824,weiß::A,veelkes,하얀
3825,weiß::A,bedjat,하얀
3826,weiß::A,vielggat,하얀
3827,weiß::A,vielgat,하얀
3828,weiß::A,viel'gâd,하얀
3829,weiß::A,viõlggâd,하얀
3830,weiß::A,вӣллькесь,하얀
3831,rot::A,rööpses,붉은
3832,rot::A,ruoppsat,붉은
3833,rot::A,ruoksat,붉은
3834,rot::A,ruop'sâd,붉은
3835,rot::A,ruõpssâd,붉은
3836,rot::A,рӯппсесь,붉은
3837,gelb::A,viskes,황색
3838,gelb::A,visská,황색
3839,gelb::A,fiskes,황색
3840,gelb::A,viskâd,황색
3841,gelb::A,viskkâd,황색
3842,gelb::A,руччк'сь,황색
3843,blau::A,plaave,푸른
3844,blau::A,alek,푸른
3845,blau::A,lahtte,푸른
3846,blau::A,alit,푸른
3847,blau::A,čuov'jâd,푸른
3848,blau::A,ââ´liǩ,푸른
3849,blau::A,алехь,푸른
3850,grün::A,kruana,녹색의
3851,grün::A,kroenes,녹색의
3852,grün::A,ruodná,녹색의
3853,grün::A,ruoná,녹색의
3854,grün::A,ruonas,녹색의
3855,grün::A,ruánáá,녹색의
3856,grün::A,ruânn,녹색의
3857,grün::A,ruõnâs,녹색의
3858,grün::A,руэнн,녹색의
3859,grau::A,kraevies,회색의
3860,grau::A,rávuk,회색의
3861,grau::A,rávvat,회색의
3862,grau::A,ránis,회색의
3863,grau::A,räänis,회색의
3864,grau::A,rää´nes,회색의
3865,grau::A,кӯввесь,회색의
3866,billig::A,aelpies,싼
3867,billig::A,liehties,싼
3868,billig::A,álbbe,싼
3869,billig::A,hálbi,싼
3870,billig::A,hälbi,싼
3871,billig::A,hä´lbb,싼
3872,billig::A,вӯгас,싼
3873,billig::A,вӯгкесь,싼
3874,teuer::A,dovres,값비산
3875,teuer::A,divras,값비산
3876,teuer::A,divrras,값비산
3877,teuer::A,tiivrâs,값비산
3878,teuer::A,kaallâš,값비산
3879,teuer::A,ко̄а̄ллэш,값비산
3880,wertvoll::A,aarvoes,가치가많은
3881,wertvoll::A,árvulasj,가치가많은
3882,wertvoll::A,árvvolaš,가치가많은
3883,wertvoll::A,tiivrâs,가치가많은
3884,wertvoll::A,kaallâš,가치가많은
3885,wertvoll::A,а̄ррвъесь,가치가많은
3886,wertvoll::A,ко̄а̄ллшэсь,가치가많은
3887,blind::A,tjelmehts,눈먼
3888,blind::A,tjalmedibme,눈먼
3889,blind::A,čalmmeheapme,눈먼
3890,blind::A,čuovggaheapme,눈먼
3891,blind::A,šoohâd,눈먼
3892,blind::A,ča'lmettem,눈먼
3893,blind::A,čââ´lmte´m,눈먼
3894,blind::A,чальмхем,눈먼
3895,taub::A,bieljehts,무감간한
3896,taub::A,bieljedibme,무감간한
3897,taub::A,bealjeheapmi,무감간한
3898,taub::A,pel'jittem,무감간한
3899,taub::A,pee´lljte´m,무감간한
3900,taub::A,пе̄лльйхем,무감간한
3901,taub::A,кулхэмесь,무감간한
3902,taub::A,кулнаххьтэм,무감간한
3903,kräftig::A,veaksehks,강장한
3904,kräftig::A,gievrra,강장한
3905,kräftig::A,gievra,강장한
3906,kräftig::A,viek'sâ,강장한
3907,kräftig::A,viõhss,강장한
3908,kräftig::A,вӣгкъесь,강장한
3909,kräftig::A,тоаввсамусс,강장한
3910,stark::A,raavtehtje,강한
3911,stark::A,nanos,강한
3912,stark::A,gievrra,강한
3913,stark::A,kievra,강한
3914,stark::A,nanus,강한
3915,stark::A,viek'sâ,강한
3916,stark::A,raavâs,강한
3917,stark::A,роавас,강한
3918,schwach::A,dåsmoes,약한
3919,schwach::A,fámodibme,약한
3920,schwach::A,fámoheapme,약한
3921,schwach::A,njuoras,약한
3922,schwach::A,hiäju,약한
3923,schwach::A,njuorâs,약한
3924,schwach::A,rââ´šš,약한
3925,schwach::A,njuõrâs,약한
3926,schwach::A,рашшь,약한
3927,schwach::A,ражесь,약한
3928,schwach::A,са̄мхэм,약한
3929,fett::A,buajtehks,실찐
3930,fett::A,buojdák,실찐
3931,fett::A,buoidi,실찐
3932,fett::A,puáidáh,실찐
3933,fett::A,pueidaǥ,실찐
3934,fett::A,пуййт,실찐
3935,schlank::A,siegkies,호리호리한
3936,schlank::A,bievrek,호리호리한
3937,schlank::A,njuorro,호리호리한
3938,schlank::A,seaggi,호리호리한
3939,schlank::A,šoođbâs,호리호리한
3940,schlank::A,seä´ǧ'ǧ,호리호리한
3941,schlank::A,се̄ӈькесь,호리호리한
3942,hübsch::A,faavroes,예쁜
3943,hübsch::A,fávrro,예쁜
3944,hübsch::A,fávru,예쁜
3945,hübsch::A,muččâd,예쁜
3946,hübsch::A,mooččâd,예쁜
3947,hübsch::A,мо̄джесь,예쁜
3948,böse::A,vesties,나쁜
3949,böse::A,bahá,나쁜
3950,böse::A,bahá,나쁜
3951,böse::A,paa,나쁜
3952,böse::A,ilbâd,나쁜
3953,böse::A,paas,나쁜
3954,böse::A,ilbbâd,나쁜
3955,böse::A,поасс,나쁜
3956,böse::A,кэ̄рряй,나쁜
3957,dumm::A,gåffoeh,어리석은
3958,dumm::A,jalla,어리석은
3959,dumm::A,doavki,어리석은
3960,dumm::A,tuhme,어리석은
3961,dumm::A,tu´hmm,어리석은
3962,dumm::A,о̄менэш,어리석은
3963,dumm::A,то̄ӆӆкхем,어리석은
3964,faul::A,aeblehts,너덜너덜한
3965,faul::A,lájkke,너덜너덜한
3966,faul::A,láiki,너덜너덜한
3967,faul::A,läški,너덜너덜한
3968,faul::A,lä´šǩǩ,너덜너덜한
3969,faul::A,ла̄шькесь,너덜너덜한
3970,fleißig::A,rudtjege,근면한
3971,fleißig::A,vïssjeles,근면한
3972,fleißig::A,vissjal,근면한
3973,fleißig::A,viššal,근면한
3974,fleißig::A,doaimmalaš,근면한
3975,fleißig::A,viššâl,근면한
3976,fleißig::A,re´ttev,근면한
3977,geizig::A,saejkies,인색한
3978,geizig::A,hánes,인색한
3979,geizig::A,gáhcci,인색한
3980,geizig::A,gárži,인색한
3981,geizig::A,käcci,인색한
3982,geizig::A,häänis,인색한
3983,geizig::A,kä´cc,인색한
3984,geizig::A,сыннҍ,인색한
3985,geizig::A,скухьпесь,인색한
3986,klug::A,vihtehks,
3987,klug::A,vijses,
3988,klug::A,jiermmá,
3989,klug::A,fihtolaš,
3990,klug::A,jiä'rmálâš,
3991,klug::A,hitrai,
3992,klug::A,то̄ӆӆкэш,
3993,klug::A,вӣллвэсь,
3994,geschickt::A,tjiehpies,교묘한
3995,geschickt::A,tjiehppe,교묘한
3996,geschickt::A,čeahppi,교묘한
3997,geschickt::A,čeppi,교묘한
3998,geschickt::A,čeä´p'p,교묘한
3999,geschickt::A,чепесь,교묘한
4000,lieb::A,boerehks,친애하는
4001,lieb::A,lådje,친애하는
4002,lieb::A,gieres,친애하는
4003,lieb::A,ráhkis,친애하는
4004,lieb::A,láđis,친애하는
4005,lieb::A,räähis,친애하는
4006,lieb::A,pue´rr,친애하는
4007,lieb::A,rää´ǩǩes,친애하는
4008,lieb::A,мӣлса,친애하는
4009,lustig::A,lustes,유쾌한
4010,lustig::A,suohtas,유쾌한
4011,lustig::A,hávski,유쾌한
4012,lustig::A,hitruu,유쾌한
4013,lustig::A,iilooš,유쾌한
4014,lustig::A,hää´sǩ,유쾌한
4015,lustig::A,viä´s'sel,유쾌한
4016,lustig::A,руэняс,유쾌한
4017,sanft::A,lïemkeds,온화한
4018,sanft::A,lines,온화한
4019,sanft::A,lágŋet,온화한
4020,sanft::A,linis,온화한
4021,sanft::A,láđis,온화한
4022,sanft::A,liägus,온화한
4023,sanft::A,pivvâl,온화한
4024,sanft::A,heä´nn,온화한
4025,sanft::A,э̄йвсесь,온화한
4026,krank::A,skïemtje,병든
4027,krank::A,skibás,병든
4028,krank::A,buohcci,병든
4029,krank::A,pyec'cee,병든
4030,krank::A,puõcci,병든
4031,krank::A,panntiõrvas,병든
4032,krank::A,кэ̄бп,병든
4033,nackt::A,båadtsoeh,벌거벗은
4034,nackt::A,rihtso,벌거벗은
4035,nackt::A,álás,벌거벗은
4036,nackt::A,pie'tittem,벌거벗은
4037,nackt::A,piät'táá,벌거벗은
4038,nackt::A,päälljas,벌거벗은
4039,nackt::A,пефта,벌거벗은
4040,nackt::A,па̄льяс,벌거벗은
4041,traurig::A,håjnoes,슬픈
4042,traurig::A,suohtas,슬픈
4043,traurig::A,hådje,슬픈
4044,traurig::A,ahkit,슬픈
4045,traurig::A,ahheev,슬픈
4046,traurig::A,â´ǩǩed,슬픈
4047,traurig::A,чуэввесь,슬픈
4048,lebendig::A,jielije,살아있는
4049,lebendig::A,viesso,살아있는
4050,lebendig::A,ealli,살아있는
4051,lebendig::A,eeleev,살아있는
4052,lebendig::A,jie´lli,살아있는
4053,lebendig::A,е̄лльгденҍ,살아있는
4054,gut::A,buerie,좋은
4055,gut::A,buorre,좋은
4056,gut::A,buorre,좋은
4057,gut::A,pyeṛi,좋은
4058,gut::A,šiõǥǥ,좋은
4059,gut::A,pue´rr,좋은
4060,gut::A,шувв,좋은
4061,gut::A,пуррь,좋은
4062,schlecht::A,nåake,나쁜
4063,schlecht::A,skraape,나쁜
4064,schlecht::A,mådtan,나쁜
4065,schlecht::A,nievrre,나쁜
4066,schlecht::A,headju,나쁜
4067,schlecht::A,heittot,나쁜
4068,schlecht::A,hyeṇi,나쁜
4069,schlecht::A,niev'ri,나쁜
4070,schlecht::A,hue´nn,나쁜
4071,schlecht::A,нюэссь,나쁜
4072,schlecht::A,ню̄э̄зесь,나쁜
4073,richtig::A,rïekte,바른
4074,richtig::A,duolla,바른
4075,richtig::A,rievtes,바른
4076,richtig::A,riekta,바른
4077,richtig::A,vuoi'gâ,바른
4078,richtig::A,vuõiǥâs,바른
4079,richtig::A,вӯййк,바른
4080,richtig::A,вӯйкэсс,바른
4081,schlimm::A,nåake,못된
4082,schlimm::A,bahá,못된
4083,schlimm::A,vearrái,못된
4084,schlimm::A,niev'ri,못된
4085,schlimm::A,neu´rr,못된
4086,schlimm::A,ню̄э̄зесь,못된
4087,wahr::A,saetnies,참된
4088,wahr::A,sádnes,참된
4089,wahr::A,duohta,참된
4090,wahr::A,tuotâ,참된
4091,wahr::A,tuõtt,참된
4092,wahr::A,вӯйкас,참된
4093,alt::A,båeries,늙은
4094,alt::A,oames,늙은
4095,alt::A,boaris,늙은
4096,alt::A,uámis,늙은
4097,alt::A,vuä´mes,늙은
4098,alt::A,вуэммь,늙은
4099,neu::A,orre,새
4100,neu::A,ådås,새
4101,neu::A,ođas,새
4102,neu::A,uuđâs,새
4103,neu::A,oođâs,새
4104,neu::A,о̄дт,새
4105,ehemalig::A,evtebe,전의
4106,ehemalig::A,åvdep,전의
4107,ehemalig::A,dološ,전의
4108,ehemalig::A,oovdiš,전의
4109,ehemalig::A,tuâl'jõž,전의
4110,ehemalig::A,туллъя,전의
4111,ehemalig::A,э̄ввтлэсь,전의
4112,alt[Lebewesen]::A,voeres,낡은
4113,alt[Lebewesen]::A,vuoras,낡은
4114,alt[Lebewesen]::A,boares,낡은
4115,alt[Lebewesen]::A,vuoras,낡은
4116,alt[Lebewesen]::A,puáris,낡은
4117,alt[Lebewesen]::A,puä´res,낡은
4118,alt[Lebewesen]::A,пуэресь,낡은
4119,jung::A,noere,젊은
4120,jung::A,nuorra,젊은
4121,jung::A,nuorra,젊은
4122,jung::A,nuoṛâ,젊은
4123,jung::A,nuõrr,젊은
4124,jung::A,нӯрр,젊은
4125,arm::A,giefies,가난한
4126,arm::A,hædjo,가난한
4127,arm::A,geafi,가난한
4128,arm::A,kevhi,가난한
4129,arm::A,ǩeeu´h,가난한
4130,arm::A,ва̄йваш,가난한
4131,reich::A,ræjhkoes,풍부한
4132,reich::A,boanndá,풍부한
4133,reich::A,rikkis,풍부한
4134,reich::A,riges,풍부한
4135,reich::A,ree´ǧǧes,풍부한
4136,reich::A,ва̄птэк,풍부한
4137,bekannt::A,åehpies,저명한
4138,bekannt::A,oahpes,저명한
4139,bekannt::A,dieđus,저명한
4140,bekannt::A,uápis,저명한
4141,bekannt::A,tuubdâs,저명한
4142,bekannt::A,toobdâs,저명한
4143,bekannt::A,томтас,저명한
4144,berühmt::A,byögke,유명한
4145,berühmt::A,mihtos,유명한
4146,berühmt::A,beakkán,유명한
4147,berühmt::A,beakkálmas,유명한
4148,berühmt::A,mááinuh,유명한
4149,berühmt::A,peeggâlm,유명한
4150,berühmt::A,snäätnai,유명한
4151,berühmt::A,куллъей,유명한
4152,fremd::A,ammes,타처이
4153,fremd::A,amás,타처이
4154,fremd::A,vieres,타처이
4155,fremd::A,amas,타처이
4156,fremd::A,vie'res,타처이
4157,fremd::A,puigâ,타처이
4158,fremd::A,vee´res,타처이
4159,fremd::A,е̄ххк,타처이
4160,fremd::A,вӣресь,타처이
4161,verschieden::A,ovmese,따른
4162,verschieden::A,moattelágásj,따른
4163,verschieden::A,iesjgeŋgalágásj,따른
4164,verschieden::A,eará,따른
4165,verschieden::A,eresláván,따른
4166,verschieden::A,jee´res,따른
4167,verschieden::A,jee´resnallšem,따른
4168,verschieden::A,югке,따른
4169,verschieden::A,югкеналшэм,따른
4170,nah::A,gietskies,가까운
4171,nah::A,lahka,가까운
4172,nah::A,lagas,가까운
4173,nah::A,a'ldemuš,가까운
4174,nah::A,âlddlõs,가까운
4175,nah::A,альтэсь,가까운
4176,fern::A,gahkese,먼
4177,fern::A,guhkken,먼
4178,fern::A,gáiddus,먼
4179,fern::A,kuhás,먼
4180,fern::A,ku´ǩes,먼
4181,fern::A,туммплэсь,먼
4182,linker::A,gårroeh,왼쭉의
4183,linker::A,gåro,왼쭉의
4184,linker::A,gurut,왼쭉의
4185,linker::A,čižet,왼쭉의
4186,linker::A,či´ǯǯ,왼쭉의
4187,linker::A,чинч,왼쭉의
4188,rechter::A,åelkies,오른쪽의
4189,rechter::A,oalges,오른쪽의
4190,rechter::A,olgeš,오른쪽의
4191,rechter::A,uál'gis,오른쪽의
4192,rechter::A,vuõiǥâs,오른쪽의
4193,rechter::A,вуэлькесь,오른쪽의
4194,anderer::A,jeatjebe,다른
4195,anderer::A,nubbe,다른
4196,anderer::A,eará,다른
4197,anderer::A,nubbi,다른
4198,anderer::A,nubbe,다른
4199,anderer::A,nu´bb,다른
4200,anderer::A,jee´res,다른
4201,anderer::A,мудта,다른
4202,anderer::A,е̄ресь,다른
4203,erster::A,voestes,첫째
4204,erster::A,vuostasj,첫째
4205,erster::A,vuosttaš,첫째
4206,erster::A,vuos'muš,첫째
4207,erster::A,vuõs's,첫째
4208,erster::A,õõu´dmõs,첫째
4209,erster::A,авьтмусс,첫째
4210,zweiter::A,mubpie,둘째
4211,zweiter::A,nubbe,둘째
4212,zweiter::A,nubbi,둘째
4213,zweiter::A,nubbe,둘째
4214,zweiter::A,nu´bb,둘째
4215,zweiter::A,ныммьп,둘째
4216,dritter::A,gåalmede,셋째
4217,dritter::A,goalmát,셋째
4218,dritter::A,goalmmát,셋째
4219,dritter::A,kuálmád,셋째
4220,dritter::A,kuälmad,셋째
4221,dritter::A,кӯа̄ллмант,셋째
4222,letzter::A,minngemes,의후자의
4223,letzter::A,maŋemus,의후자의
4224,letzter::A,maŋimus,의후자의
4225,letzter::A,majemuš,의후자의
4226,letzter::A,mââi´mõs,의후자의
4227,letzter::A,маӈьмусс,의후자의
4228,allein::ADV,oktegh,훌로
4229,allein::ADV,oktegimse,훌로
4230,allein::ADV,oktebisnie,훌로
4231,allein::ADV,aktu,훌로
4232,allein::ADV,okto,훌로
4233,allein::ADV,ohtuu,훌로
4234,allein::ADV,õhttu,훌로
4235,allein::ADV,о̄ххтэ,훌로
4236,zusammen::ADV,ektine,모아서
4237,zusammen::ADV,ektesne,모아서
4238,zusammen::ADV,tjåenghkesne,모아서
4239,zusammen::ADV,siegen,모아서
4240,zusammen::ADV,oktan,모아서
4241,zusammen::ADV,ovttas,모아서
4242,zusammen::ADV,čoahkis,모아서
4243,zusammen::ADV,oovtâst,모아서
4244,zusammen::ADV,õõutsââ´jest,모아서
4245,zusammen::ADV,аххтан,모아서
4246,zusammen::ADV,эфтэсьт,모아서
4247,lange::ADV,guhkiem,오래
4248,lange::ADV,guhkev,오래
4249,lange::ADV,mælggadav,오래
4250,lange::ADV,guhká,오래
4251,lange::ADV,kuhe,오래
4252,lange::ADV,kuhháá,오래
4253,lange::ADV,kuu´ǩǩ,오래
4254,lange::ADV,кугкь,오래
4255,plötzlich::ADV,faahketji,둘연한
4256,plötzlich::ADV,hæhkkat,둘연한
4257,plötzlich::ADV,fáhkkestaga,둘연한
4258,plötzlich::ADV,fakkist,둘연한
4259,plötzlich::ADV,kruu´ta,둘연한
4260,plötzlich::ADV,а̄йнханна,둘연한
4261,sofort::ADV,dallegh,즉시
4262,sofort::ADV,dalá,즉시
4263,sofort::ADV,dalánagi,즉시
4264,sofort::ADV,dakkavide,즉시
4265,sofort::ADV,dakkaviđe,즉시
4266,sofort::ADV,tállán,즉시
4267,sofort::ADV,naraaz,즉시
4268,sofort::ADV,атть,즉시
4269,später::ADV,mænngan ,보다늦은
4270,später::ADV,maŋŋebut,보다늦은
4271,später::ADV,maŋŋel,보다늦은
4272,später::ADV,maŋ̣eláá,보다늦은
4273,später::ADV,mâ´ŋŋlakast,보다늦은
4274,später::ADV,маӈӈа,보다늦은
4275,jetzt::ADV,daelie,목하
4276,jetzt::ADV,dal,목하
4277,jetzt::ADV,dal,목하
4278,jetzt::ADV,tääl,목하
4279,jetzt::ADV,ââ´n,목하
4280,jetzt::ADV,атть,목하
4281,heute::ADV,daenbien,오늘
4282,heute::ADV,uddni,오늘
4283,heute::ADV,odne,오늘
4284,heute::ADV,onne,오늘
4285,heute::ADV,tä´bbe,오늘
4286,heute::ADV,та̄ррьм,오늘
4287,morgen::ADV,jirreden,내일
4288,morgen::ADV,idet,내일
4289,morgen::ADV,ihttin,내일
4290,morgen::ADV,itten,내일
4291,morgen::ADV,jâđđa,내일
4292,morgen::ADV,янта,내일
4293,bald::ADV,varke,곱
4294,bald::ADV,ruvva,곱
4295,bald::ADV,farga,곱
4296,bald::ADV,vorgâ,곱
4297,bald::ADV,sõrgg,곱
4298,bald::ADV,вэхтэнне,곱
4299,dann::ADV,die,그경우에
4300,dann::ADV,dalloj,그경우에
4301,dann::ADV,de,그경우에
4302,dann::ADV,te,그경우에
4303,dann::ADV,de,그경우에
4304,dann::ADV,teä,그경우에
4305,dann::ADV,â´tte,그경우에
4306,dann::ADV,те,그경우에
4307,gestern::ADV,jååktan,어제
4308,gestern::ADV,iektu,어제
4309,gestern::ADV,ikte,어제
4310,gestern::ADV,jieh't,어제
4311,gestern::ADV,jåhtta,어제
4312,gestern::ADV,яххта,어제
4313,einst::ADV,dejpeli,옛날에
4314,einst::ADV,åvdebut,옛날에
4315,einst::ADV,áigi,옛날에
4316,einst::ADV,dolin,옛날에
4317,einst::ADV,tovle,옛날에
4318,einst::ADV,tuu´l,옛날에
4319,einst::ADV,э̄ххьтэшьт,옛날에
4320,damals::ADV,aejkien,그때에
4321,damals::ADV,dalloj,그때에
4322,damals::ADV,dalle,그때에
4323,damals::ADV,talle,그때에
4324,damals::ADV,te´l,그때에
4325,damals::ADV,teä´l,그때에
4326,damals::ADV,танна,그때에
4327,danach::ADV,mïnngesne,그 뒤에
4328,danach::ADV,dan maŋŋela,그 뒤에
4329,danach::ADV,maŋŋil,그 뒤에
4330,danach::ADV,das maŋŋá,그 뒤에
4331,danach::ADV,maŋ̣a,그 뒤에
4332,danach::ADV,mâ´ŋŋlest,그 뒤에
4333,danach::ADV,маӈӈа,그 뒤에
4334,vorher::ADV,aarebi,미리
4335,vorher::ADV,åvddål,미리
4336,vorher::ADV,árat,미리
4337,vorher::ADV,ovdâl,미리
4338,vorher::ADV,ouddâl,미리
4339,vorher::ADV,а̄йка,미리
4340,zuerst::ADV,voestegh,최초로
4341,zuerst::ADV,álgon,최초로
4342,zuerst::ADV,vuos,최초로
4343,zuerst::ADV,vuohččan,최초로
4344,zuerst::ADV,vuoč'čin,최초로
4345,zuerst::ADV,vuõ´ste,최초로
4346,zuerst::ADV,vuõs'smõõssân,최초로
4347,zuerst::ADV,э̄ввтла,최초로
4348,zuerst::ADV,э̄ввтэль,최초로
4349,einmal::ADV,ikth,한번
4350,einmal::ADV,akti,한번
4351,einmal::ADV,okte,한번
4352,einmal::ADV,ohtii,한번
4353,einmal::ADV,kojo,한번
4354,einmal::ADV,måttmešt,한번
4355,einmal::ADV,э̄фт вэ̄рр,한번
4356,manchmal::ADV,muvhtene,땓대로
4357,manchmal::ADV,muhttijn,땓대로
4358,manchmal::ADV,duolla dálla,땓대로
4359,manchmal::ADV,muhtumin,땓대로
4360,manchmal::ADV,kuásnii,땓대로
4361,manchmal::ADV,måttmešt,땓대로
4362,manchmal::ADV,kuä´ss-ne,땓대로
4363,manchmal::ADV,мудта вэ̄р,땓대로
4364,oft::ADV,daamtaj,땓대로
4365,oft::ADV,álu,땓대로
4366,oft::ADV,ábaj,땓대로
4367,oft::ADV,dájvvá,땓대로
4368,oft::ADV,dávjá,땓대로
4369,oft::ADV,távjá,땓대로
4370,oft::ADV,täujja,땓대로
4371,oft::ADV,то̄а̄ййв,땓대로
4372,immer::ADV,iktesth,늘
4373,immer::ADV,eejnegen,늘
4374,immer::ADV,agev,늘
4375,immer::ADV,álo,늘
4376,immer::ADV,ain,늘
4377,immer::ADV,ovttuu,늘
4378,immer::ADV,pâi,늘
4379,immer::ADV,пай,늘
4380,niemals::ADV,ij gåessie,결코...(하지)않다
4381,niemals::ADV,ij goassak,결코...(하지)않다
4382,niemals::ADV,ij ihkenis,결코...(하지)않다
4383,niemals::ADV,ii goassege,결코...(하지)않다
4384,niemals::ADV,ij kuás'sin,결코...(하지)않다
4385,niemals::ADV,ij ni kuä´ss,결코...(하지)않다
4386,niemals::ADV,эйй никуэссь,결코...(하지)않다
4387,hier::ADV,daagkoe,여기
4388,hier::ADV,dála,여기
4389,hier::ADV,dánna,여기
4390,hier::ADV,dá,여기
4391,hier::ADV,dás,여기
4392,hier::ADV,taa,여기
4393,hier::ADV,tää,여기
4394,hier::ADV,ta´ltte,여기
4395,hier::ADV,тала,여기
4396,hier::ADV,тэста,여기
4397,hierhin::ADV,diekie,여기로
4398,hierhin::ADV,dási,여기로
4399,hierhin::ADV,diehki,여기로
4400,hierhin::ADV,deike,여기로
4401,hierhin::ADV,teehi,여기로
4402,hierhin::ADV,tii´ǩ,여기로
4403,hierhin::ADV,тӣге,여기로
4404,von hier::ADV,daebpede,
4405,von hier::ADV,dássta,
4406,von hier::ADV,dáppelt,
4407,von hier::ADV,dáppe,
4408,von hier::ADV,tástán,
4409,von hier::ADV,tääiǥ,
4410,von hier::ADV,tääi´ben,
4411,von hier::ADV,тэста,
4412,dort::ADV,dagkoe,거기
4413,dort::ADV,dale,거기
4414,dort::ADV,dakko,거기
4415,dort::ADV,tuo,거기
4416,dort::ADV,tovben,거기
4417,dort::ADV,to´ben,거기
4418,dort::ADV,тёллэ,거기
4419,dort::ADV,тамьпе,거기
4420,dorthin::ADV,dahkoe,저기예
4421,dorthin::ADV,dåhku,저기예
4422,dorthin::ADV,dohko,저기예
4423,dorthin::ADV,diehko,저기예
4424,dorthin::ADV,tuohu,저기예
4425,dorthin::ADV,tok,저기예
4426,dorthin::ADV,tok-aa,저기예
4427,dorthin::ADV,то̄гэ,저기예
4428,vorwärts::ADV,fraamme,앞으로
4429,vorwärts::ADV,åvddån,앞으로
4430,vorwärts::ADV,ovddas,앞으로
4431,vorwärts::ADV,oovdâs,앞으로
4432,vorwärts::ADV,ooudâs,앞으로
4433,vorwärts::ADV,ooudårra,앞으로
4434,vorwärts::ADV,эвтэс,앞으로
4435,rückwärts::ADV,mænngese,뒤로
4436,rückwärts::ADV,ruoptobadáj,뒤로
4437,rückwärts::ADV,maŋás,뒤로
4438,rückwärts::ADV,majaskulij,뒤로
4439,rückwärts::ADV,mââjas,뒤로
4440,rückwärts::ADV,mâ´ŋŋla,뒤로
4441,rückwärts::ADV,мо̄а̄з,뒤로
4442,rückwärts::ADV,мо̄а̄ст,뒤로
4443,zurück::ADV,bååstede,제자리로
4444,zurück::ADV,ruoptus,제자리로
4445,zurück::ADV,maŋus,제자리로
4446,zurück::ADV,ruoktot,제자리로
4447,zurück::ADV,maassâd,제자리로
4448,zurück::ADV,vä´st,제자리로
4449,zurück::ADV,mååusat,제자리로
4450,zurück::ADV,мо̄а̄з,제자리로
4451,zurück::ADV,мо̄а̄ст,제자리로
4452,unten::ADV,vuelnie,아래에
4453,unten::ADV,vuollen,아래에
4454,unten::ADV,vuollin,아래에
4455,unten::ADV,vyellin,아래에
4456,unten::ADV,vue´llen,아래에
4457,unten::ADV,вӯлльн,아래에
4458,hinab::ADV,våålese,아래쪽으로
4459,hinab::ADV,vuolus,아래쪽으로
4460,hinab::ADV,vulos,아래쪽으로
4461,hinab::ADV,vuá'lás,아래쪽으로
4462,hinab::ADV,vuâlas,아래쪽으로
4463,hinab::ADV,валас,아래쪽으로
4464,oben::ADV,bijjene,위에
4465,oben::ADV,baddjen,위에
4466,oben::ADV,badjin,위에
4467,oben::ADV,paijeen,위에
4468,oben::ADV,pâ´jjen,위에
4469,oben::ADV,tunââ´lmest,위에
4470,oben::ADV,пайенҍ,위에
4471,hinauf::ADV,bæjjese,위쪽으로
4472,hinauf::ADV,bajás,위쪽으로
4473,hinauf::ADV,bajás,위쪽으로
4474,hinauf::ADV,pajas,위쪽으로
4475,hinauf::ADV,pââjas,위쪽으로
4476,hinauf::ADV,пайяс,위쪽으로
4477,überall::ADV,gaajhkene lehkesne,도처에
4478,überall::ADV,juohkka sajen,도처에
4479,überall::ADV,juohke sajis,도처에
4480,überall::ADV,jya'hisaajeest,도처에
4481,überall::ADV,vee´zz,도처에
4482,überall::ADV,pukvee´zz,도처에
4483,überall::ADV,пугквесь,도처에
4484,nicht::ADV,ij,안
4485,nicht::ADV,ij,안
4486,nicht::ADV,ii,안
4487,nicht::ADV,ij,안
4488,nicht::ADV,ij,안
4489,nicht::ADV,эйй,안
4490,ein wenig::ADV,ånnetje,적음
4491,ein wenig::ADV,ahtjetje,적음
4492,ein wenig::ADV,binná,적음
4493,ein wenig::ADV,veahá,적음
4494,ein wenig::ADV,ucánjii,적음
4495,ein wenig::ADV,occanj,적음
4496,ein wenig::ADV,simmna,적음
