,Concept_ID,lv,bn
1384,rechter::A,labais,ডাইন
1385,anderer::A,мукӧд,অন্যতর
1386,anderer::A,otrs,অন্যতর
1387,erster::A,медводдза,প্রথম
1388,erster::A,pirmais,প্রথম
1389,zweiter::A,мӧд,দ্বিতীয়
1390,zweiter::A,otrais,দ্বিতীয়
1391,dritter::A,коймӧд,তৃতীয়
1392,dritter::A,trešais,তৃতীয়
1393,letzter::A,бӧръя,সর্বশেষ
1394,letzter::A,beidzamais,সর্বশেষ
1395,allein::ADV,ӧтка,একক
1396,allein::ADV,viens pats,একক
1397,auf einmal::ADV,ӧтпырйӧ,জলদি
1398,auf einmal::ADV,reizē,জলদি
1399,zusammen::ADV,тшӧтш,একসঙ্গে
1400,zusammen::ADV,kopā,একসঙ্গে
1401,zusammen::ADV,vienviet,একসঙ্গে
1402,lange::ADV,дыр,লম্বা
1403,lange::ADV,ilgi,লম্বা
1404,plötzlich::ADV,друг,হঠাৎ
1405,plötzlich::ADV,pēkšņi,হঠাৎ
1406,sofort::ADV,дзик пыр,মুহ্ণর্তমধ্যে
1407,sofort::ADV,tūlīt,মুহ্ণর্তমধ্যে
1408,später::ADV,сэсся,পশ্চাতে
1409,später::ADV,vēlāk,পশ্চাতে
1410,jetzt::ADV,ӧні,এখন
1411,jetzt::ADV,tagad,এখন
1412,heute::ADV,талун,আজ
1413,heute::ADV,šodien,আজ
1414,morgen::ADV,аски,আগামিকাল
1415,morgen::ADV,rīt,আগামিকাল
1416,bald::ADV,регыд,অস্পকালমধ্যে
1417,bald::ADV,drīz,অস্পকালমধ্যে
1418,dann::ADV,бӧрын,তখন
1419,dann::ADV,бӧрти,তখন
1420,dann::ADV,tad,তখন
1421,gestern::ADV,тӧнлун,গতকাল
1422,gestern::ADV,vakar,গতকাল
1423,einst::ADV,ӧтчыд,একবার মাত্র
1424,einst::ADV,ӧтпыр,একবার মাত্র
1425,einst::ADV,citreiz,একবার মাত্র
1426,damals::ADV,сэки,তখন
1427,damals::ADV,toreiz,তখন
1428,danach::ADV,сэсся,পরে
1429,danach::ADV,pēc tam,পরে
1430,vorher::ADV,войдӧр,আগে
1431,vorher::ADV,iepriekš,আগে
1432,vorher::ADV,pirms tam,আগে
1433,zuerst::ADV,войдӧр,আগে
1434,zuerst::ADV,vis'pirms,আগে
1435,einmal::ADV,ӧтчыдысь,একবার
1436,einmal::ADV,reiz,একবার
1437,einmal::ADV,vienreiz,একবার
1438,manchmal::ADV,корсюрӧ,কখনও কখনও
1439,manchmal::ADV,dažkārt,কখনও কখনও
1440,oft::ADV,тшӧкыда,ঘনঘন
1441,oft::ADV,bieži,ঘনঘন
1442,immer::ADV,век,সর্বদা
1443,immer::ADV,allaž,সর্বদা
1444,immer::ADV,vien'mēr,সর্বদা
1445,niemals::ADV,оз некор,কখলও নহে
1446,niemals::ADV,nemūžam,কখলও নহে
1447,hier::ADV,со,এখানে
1448,hier::ADV,тонӧ,এখানে
1449,hier::ADV,te,এখানে
1450,hier::ADV,šeit,এখানে
1451,hierhin::ADV,татчӧ,এখানে
1452,hierhin::ADV,талань,এখানে
1453,hierhin::ADV,šurp,এখানে
1454,hierhin::ADV,uz šejieni,এখানে
1455,von hier::ADV,тасянь,ত্রই স্তান হইতে
1456,von hier::ADV,no šejienes,ত্রই স্তান হইতে
1457,dort::ADV,сэні,ওখানে
1458,dort::ADV,tur,ওখানে
1459,dorthin::ADV,сэтчӧ,ওখানে
1460,dorthin::ADV,turp,ওখানে
1461,dorthin::ADV,uz turieni,ওখানে
1462,geradeaus::ADV,веськыда,অগ্রগামী
1463,geradeaus::ADV,taisni uz priekšu,অগ্রগামী
1464,vorwärts::ADV,водзӧ,সন্মুখিকে
1465,vorwärts::ADV,uz priekšu,সন্মুখিকে
1466,rückwärts::ADV,бӧрӧ,খিরিয়া
1467,rückwärts::ADV,atmuguriski,খিরিয়া
1468,zurück::ADV,бӧр,পিঠ
1469,zurück::ADV,atpakāļ,পিঠ
1470,unten::ADV,улын,নীচে
1471,unten::ADV,уліын,নীচে
1472,unten::ADV,lejā,নীচে
1473,unten::ADV,apakšā,নীচে
1474,hinab::ADV,улӧ,নিম্নগামী
1475,hinab::ADV,увлан,নিম্নগামী
1476,hinab::ADV,uz leju,নিম্নগামী
1477,oben::ADV,вылын,উপরে
1478,oben::ADV,выліын,উপরে
1479,oben::ADV,virsū,উপরে
1480,hinauf::ADV,выліӧ,উচ্চতর অংশে
1481,hinauf::ADV,augšā,উচ্চতর অংশে
1482,hinauf::ADV,uz augšu,উচ্চতর অংশে
1483,überall::ADV,быдлаын,সর্বত্র
1484,überall::ADV,visur,সর্বত্র
1485,nicht::ADV,oз,না
1486,nicht::ADV,ne,না
1487,ein wenig::ADV,неуна,অল্প
1488,ein wenig::ADV,drusku,অল্প
1489,kaum::ADV,мырдэм,কষ্টসহকাবে
1490,kaum::ADV,diezin vai,কষ্টসহকাবে
1491,sehr::ADV,зэв,খুব
1492,sehr::ADV,ļoti,খুব
1493,sehr::ADV,gaužām,খুব
1494,so::ADV,тадз,তত
1495,so::ADV,сідз,তত
1496,so::ADV,tā,তত
1497,so::ADV,tik,তত
1498,noch::ADV,на,এখন পর্যস্ত
1499,noch::ADV,нӧшта,এখন পর্যস্ত
1500,noch::ADV,vēl,এখন পর্যস্ত
1501,nur::ADV,куш,শুধু
1502,nur::ADV,сӧмын,শুধু
1503,nur::ADV,vien,শুধু
1504,nur::ADV,tikai,শুধু
1505,schon::ADV,нин,ইতঃপুর্বে
1506,schon::ADV,jau,ইতঃপুর্বে
1507,wieder::ADV,бара,আবার
1508,wieder::ADV,atkal,আবার
1509,vergebens::ADV,весьшӧрӧ,বিফলে
1510,vergebens::ADV,velti,বিফলে
1511,vor::PRP,водзын,সম্মুখে
1512,vor::PRP,priekš,সম্মুখে
1513,hinter::PRP,бӧрнын,পশ্চাতে
1514,hinter::PRP,aiz,পশ্চাতে
1515,unter::PRP,улын,নীচে
1516,unter::PRP,zem,নীচে
1517,durch::PRP,пыр,দ্বারা
1518,durch::PRP,пырыс,দ্বারা
1519,durch::PRP,caur,দ্বারা
1520,durch::PRP,cauri,দ্বারা
1521,neben::PRP,бердын,কাছে
1522,neben::PRP,līdzās,কাছে
1523,zwischen::PRP,костын,মধ্যে
1524,zwischen::PRP,starp,মধ্যে
1525,wegen::PRP,вӧсна,জন্য
1526,wegen::PRP,pēc,জন্য
1527,dies::PRN,тайӧ,এটা
1528,dies::PRN,šis,এটা
1529,das::PRN,ciйö,ওটা
1530,das::PRN,tas,ওটা
1531,alles::PRN,став,সব
1532,alles::PRN,viss,সব
1533,ich::PRN,ме,আমি
1534,ich::PRN,es,আমি
1535,du::PRN,тэ,তুমি
1536,du::PRN,tu,তুমি
1537,er::PRN,сійӧ,উনি
1538,er::PRN,viņš,উনি
1539,wir::PRN,ми,আমরা
1540,wir::PRN,mēs,আমরা
1541,ihr::PRN,тi,তোমরা
1542,ihr::PRN,jūs,তোমরা
1543,sie::PRN,найö,তারা
1544,sie::PRN,viņi,তারা
1545,sie::PRN,viņas,তারা
1546,was::FPRN,мый,কি
1547,was::FPRN,kas,কি
1548,wer::FPRN,код,কে
1549,wer::FPRN,kas,কে
1550,wo::FADV,кыті,কোথায়
1551,wo::FADV,kur,কোথায়
1552,wohin::FADV,кытчӧ,কোথায়
1553,wohin::FADV,kurp,কোথায়
1554,wohin::FADV,uz kurieni,কোথায়
1555,wie::FADV,кыдзи,কেমন
1556,wie::FADV,kā,কেমন
1557,warum::FADV,мыйла,কেন
1558,warum::FADV,kāpēc,কেন
1559,wieviel::FNUM,кымын,কত
1560,wieviel::FNUM,cik,কত
1561,eins::NUM,ӧтик,অক
1562,eins::NUM,viens,অক
1563,zwei::NUM,кык,দুই
1564,zwei::NUM,divi,দুই
1565,drei::NUM,куим,তিন
1566,drei::NUM,trīs,তিন
1567,vier::NUM,нель,চার
1568,vier::NUM,četri,চার
1569,fünf::NUM,вит,পাঁচ
1570,fünf::NUM,pieci,পাঁচ
1571,sechs::NUM,квайт,ছয়
1572,sechs::NUM,seši,ছয়
1573,sieben::NUM,сизим,সাত
1574,sieben::NUM,septiņi,সাত
1575,acht::NUM,кӧкъямыс,আট
1576,acht::NUM,astoņi,আট
1577,neun::NUM,ӧкмыс,নয়
1578,neun::NUM,deviņi,নয়
1579,zehn::NUM,дас,দশ
1580,zehn::NUM,desmit,দশ
1581,elf::NUM,дас ӧтик,এগারো
1582,elf::NUM,vienpadsmit,এগারো
1583,zwölf::NUM,дас кык,দ্বাদশ
1584,zwölf::NUM,divpadsmit,দ্বাদশ
1585,zwanzig::NUM,кызь,বিশ
1586,zwanzig::NUM,divdesmit,বিশ
1587,dreißig::NUM,комын,ত্রিশ
1588,dreißig::NUM,trīsdesmit,ত্রিশ
1589,vierzig::NUM,нелямын,চল্লিশ
1590,vierzig::NUM,četrdesmit,চল্লিশ
1591,fünfzig::NUM,ветымын,পঞ্চাশ
1592,fünfzig::NUM,piecdesmit,পঞ্চাশ
1593,sechzig::NUM,квайтымын,ষাট
1594,sechzig::NUM,sešdesmit,ষাট
1595,siebzig::NUM,сизимдас,সত্তর
1596,siebzig::NUM,septiņdesmit,সত্তর
1597,achtzig::NUM,кӧкъямысдас,আশি
1598,achtzig::NUM,astoņdesmit,আশি
1599,neunzig::NUM,ӧкмысдас,নব্বুই
1600,neunzig::NUM,deviņdesmit,নব্বুই
1601,hundert::NUM,сё,শত
1602,hundert::NUM,simt,শত
1603,tausend::NUM,сюрс,হাজার
1604,tausend::NUM,tūkstoš,হাজার
1605,und::CNJ,и,আর
1606,und::CNJ,и,এবং
1607,und::CNJ,un,আর
1608,und::CNJ,un,এবং
1609,oder::CNJ,либӧ,বা
1610,oder::CNJ,jeb,বা
1611,stehen::V,сулавны,দাঁড়ানো
1612,stehen::V,stāvēt,দাঁড়ানো
1613,sitzen::V,пукавны,বসা
1614,sitzen::V,sēdēt,বসা
1615,liegen::V,куйлыны,শোয়া
1616,liegen::V,gulēt,শোয়া
1617,hängen::V,ӧшавны,ঝোলা
1618,hängen::V,karāties,ঝোলা
1619,werden::V,лоны,হইয়া উঠা
1620,werden::V,tapt,হইয়া উঠা
1621,passieren::V,лоны,ঘটা
1622,passieren::V,notikt,ঘটা
1623,beginnen::V,кутчысьны,আরম্ভ হওয়া
1624,beginnen::V,кутны,আরম্ভ হওয়া
1625,beginnen::V,sākties,আরম্ভ হওয়া
1626,enden::V,помасьны,শেষ হওয়া
1627,enden::V,beigties,শেষ হওয়া
1628,wechseln::V,вежсьыны,রূপাস্তর করা
1629,wechseln::V,mainīties,রূপাস্তর করা
1630,aufgehen[Sonne]::V,петны,উদিত হওয়া
1631,aufgehen[Sonne]::V,lēkt,উদিত হওয়া
1632,aufgehen[Sonne]::V,uzlēkt,উদিত হওয়া
1633,untergehen[Sonne]::V,пуксьыны,অস্ত যাওয়া
1634,untergehen[Sonne]::V,noiet,অস্ত যাওয়া
1635,untergehen[Sonne]::V,rietēt,অস্ত যাওয়া
1636,scheinen[Sonne]::V,югъявны,আলো দেওয়া
1637,scheinen[Sonne]::V,югвидзны,আলো দেওয়া
1638,scheinen[Sonne]::V,spīdēt,আলো দেওয়া
1639,donnern::V,гымавны,বজ্রধ্বনি করা
1640,donnern::V,dārdēt,বজ্রধ্বনি করা
1641,wehen::V,пӧльтны,প্রবাহিত হওয়া
1642,wehen::V,pūst,প্রবাহিত হওয়া
1643,strömen::V,киссьыны,প্রবাহিত হওয়া
1644,strömen::V,līt,প্রবাহিত হওয়া
1645,strömen::V,plūst,প্রবাহিত হওয়া
1646,fließen::V,визувтны,ছুটা
1647,fließen::V,tecēt,ছুটা
1648,sich drehen::V,бергавны,পাক খাওয়া
1649,sich drehen::V,grozīties,পাক খাওয়া
1650,schwanken::V,легны,দোলা
1651,schwanken::V,лайкъявны,দোলা
1652,schwanken::V,līgoties,দোলা
1653,schwanken::V,grīļoties,দোলা
1654,schwingen::V,лайкъявны,দোলা
1655,schwingen::V,люллявны,দোলা
1656,schwingen::V,vēzēties,দোলা
1657,fallen::V,усьны,পড়া
1658,fallen::V,krist,পড়া
1659,brennen::V,сотчыны,সেঁকা
1660,brennen::V,degt,সেঁকা
1661,rauchen::V,тшынӧдны,ধোঁয়া ছড়ান
1662,rauchen::V,dūmot,ধোঁয়া ছড়ান
1663,regnen::V,зэрны,বর্ষণ_করা
1664,regnen::V,līt,বর্ষণ_করা
1665,gefrieren::V,кынмыны,হিমায়িত হওয়া
1666,gefrieren::V,sasalt,হিমায়িত হওয়া
1667,tauen::V,сывны,গলা
1668,tauen::V,kust,গলা
1669,schmelzen::V,сывны,গলা
1670,schmelzen::V,kust,গলা
1671,schmelzen::V,nokust,গলা
1672,trocknen::V,косьмыны,শুষ্ক করা
1673,trocknen::V,žūt,শুষ্ক করা
1674,trocknen::V,kaltēties,শুষ্ক করা
1675,sieden::V,пуны,ফোঁড়া
1676,sieden::V,virt,ফোঁড়া
1677,sieden::V,vārīties,ফোঁড়া
1678,faulen::V,сісьмыны,ক্ষয় হওয়া
1679,faulen::V,pūt,ক্ষয় হওয়া
1680,faulen::V,trudēt,ক্ষয় হওয়া
1681,verfaulen::V,сісьмыны,ক্ষয় হওয়া 
1682,verfaulen::V,sapūt,ক্ষয় হওয়া 
1683,verfaulen::V,satrūdēt,ক্ষয় হওয়া 
1684,reißen::V,орны,ছিঁড়া
1685,reißen::V,plīst,ছিঁড়া
1686,reißen::V,satrūkt,ছিঁড়া
1687,versinken::V,вӧйны,ডুবা
1688,versinken::V,grimt,ডুবা
1689,versinken::V,nogrimt,ডুবা
1690,vergehen::V,кольны,যাওয়া
1691,vergehen::V,ордйыны,যাওয়া
1692,vergehen::V,paiet,যাওয়া
1693,erscheinen::V,петкӧдчыны,আসা
1694,erscheinen::V,parādīties,আসা
1695,verschwinden::V,бырны,অদৃশ্য হওয়া
1696,verschwinden::V,nozust,অদৃশ্য হওয়া
1697,sinken::V,вӧйны,হ্রাস হওয়া
1698,sinken::V,kristies,হ্রাস হওয়া
1699,abnehmen::V,чинны,হ্রাস হওয়া
1700,abnehmen::V,noplakt,হ্রাস হওয়া
1701,abnehmen::V,mazināties,হ্রাস হওয়া
1702,zunehmen::V,содны,বৃদ্ধি পাওয়া
1703,zunehmen::V,ыдждыны,বৃদ্ধি পাওয়া
1704,zunehmen::V,pieaugt,বৃদ্ধি পাওয়া
1705,zunehmen::V,pieņemties,বৃদ্ধি পাওয়া
1706,steigen::V,лыбны,ওঠা
1707,steigen::V,kāpt,ওঠা
1708,wachsen::V,быдмыны,বড় হওয়া
1709,wachsen::V,augt,বড় হওয়া
1710,glänzen::V,югъявны,জ্বলা
1711,glänzen::V,дзирдавны,জ্বলা
1712,glänzen::V,zaigot,জ্বলা
1713,glänzen::V,laistīties,জ্বলা
1714,funkeln::V,югъявны,জ্বল্জ্বল করা
1715,funkeln::V,дзирдавны,জ্বল্জ্বল করা
1716,funkeln::V,mirdzēt,জ্বল্জ্বল করা
1717,funkeln::V,dzirkstēt,জ্বল্জ্বল করা
1718,lärmen::V,жувгыны,
1719,lärmen::V,ыугыны,
1720,lärmen::V,шумитны,
1721,lärmen::V,ālēties,
1722,lärmen::V,trokšņot,
1723,läuten::V,жургыны,রুসুঝুসু করা
1724,läuten::V,zvanīt,রুসুঝুসু করা
1725,klingeln::V,звӧнитны,বাজা
1726,klingeln::V,zvanīt,বাজা
1727,klirren::V,гольскöдчыны,টুংটাং-শব্দ করা
1728,klirren::V,tinkšķēt,টুংটাং-শব্দ করা
1729,klirren::V,džinkstēt,টুংটাং-শব্দ করা
1730,brausen::V,буавны,গর্জন করা
1731,brausen::V,krākt,গর্জন করা
1732,brausen::V,brāzmot,গর্জন করা
1733,rauschen::V,кышакывны,মর্মরধ্বনি করা
1734,rauschen::V,šalkt,মর্মরধ্বনি করা
1735,klingen::V,шыавны,শব্দ করা
1736,klingen::V,юргыны,শব্দ করা
1737,klingen::V,skanēt,শব্দ করা
1738,klingen::V,izklausīties,শব্দ করা
1739,bellen::V,увтны,ঘেউ ঘেউ করা
1740,bellen::V,riet,ঘেউ ঘেউ করা
1741,heulen::V,омлявны,গর্জন করা
1742,heulen::V,вурзавны,গর্জন করা
1743,heulen::V,kaukt,গর্জন করা
1744,heulen::V,gaudot,গর্জন করা
1745,blasen::V,пӧльтны,ফুঁ দেওয়া
1746,blasen::V,pūst,ফুঁ দেওয়া
1747,pfeifen::V,шутьлявны,শিস্ দেওয়া
1748,pfeifen::V,svilpt,শিস্ দেওয়া
1749,pfeifen::V,svilpot,শিস্ দেওয়া
1750,schreien::V,горзыны,চিৎকার করা
1751,schreien::V,brēkt,চিৎকার করা
1752,schreien::V,kliegt,চিৎকার করা
1753,stöhnen::V,ымзыны,গোঁ-গো করা
1754,stöhnen::V,vaidēt,গোঁ-গো করা
1755,zittern::V,тіравны,কাঁপা
1756,zittern::V,drebēt,কাঁপা
1757,leben::V,овны,বাঁচা
1758,leben::V,dzīvot,বাঁচা
1759,geboren werden::V,чужны,জন্মানো
1760,geboren werden::V,dzimt,জন্মানো
1761,atmen::V,кашкыны,শ্বাস ফেলা
1762,atmen::V,пошиктыны,শ্বাস ফেলা
1763,atmen::V,elpot,শ্বাস ফেলা
1764,trinken::V,юны,পান করা
1765,trinken::V,dzert,পান করা
1766,essen::V,сёйны,ভক্ষণ করা
1767,essen::V,ēst,ভক্ষণ করা
1768,schlucken::V,ньылавны,গেলা
1769,schlucken::V,rīt,গেলা
1770,müde werden::V,мудзны,পরিশ্রান্ত হওয়া
1771,müde werden::V,nokust,পরিশ্রান্ত হওয়া
1772,einschlafen::V,ланьтны,নিদ্রামগ্ন হওয়া
1773,einschlafen::V,унмовсьны,নিদ্রামগ্ন হওয়া
1774,einschlafen::V,iemigt,নিদ্রামগ্ন হওয়া
1775,einschlafen::V,aizmigt,নিদ্রামগ্ন হওয়া
1776,schlafen::V,узьны,নিদ্রা যাওয়া
1777,schlafen::V,gulēt,নিদ্রা যাওয়া
1778,aufwachen::V,садьмыны,জাগা
1779,aufwachen::V,mosties,জাগা
1780,aufstehen::V,чеччыны,জাগা
1781,aufstehen::V,celties,জাগা
1782,sich erholen::V,шойччыны,আরাম করা
1783,sich erholen::V,atžirgt,আরাম করা
1784,sich erholen::V,atpūsties,আরাম করা
1785,krank werden::V,висьмыны,অসুস্থ হত্তয়া
1786,krank werden::V,sasirgt,অসুস্থ হত্তয়া
1787,krank sein::V,висьны,রূগ্ণ হত্তয়া
1788,krank sein::V,slimot,রূগ্ণ হত্তয়া
1789,schmerzen::V,висьны,কন্কন করা
1790,schmerzen::V,sāpēt,কন্কন করা
1791,schmerzen::V,smelgt,কন্কন করা
1792,husten::V,кызны,কাশা
1793,husten::V,klepot,কাশা
1794,genesen::V,бурдны,আরোগ্য হওয়া
1795,genesen::V,veseļoties,আরোগ্য হওয়া
1796,sterben::V,кувны,মারা যাওয়া
1797,sterben::V,mirt,মারা যাওয়া
1798,sterben::V,nomirt,মারা যাওয়া
1799,umkommen::V,кувны,মারা যাওয়া
1800,umkommen::V,apsprāgt,মারা যাওয়া
1801,umkommen::V,aiziet bojā,মারা যাওয়া
1802,sich bewegen::V,вӧрзьыны,চলা
1803,sich bewegen::V,virzīties,চলা
1804,sich rühren::V,вӧрны,নড়া
1805,sich rühren::V,вӧрӧдчыны,নড়া
1806,sich rühren::V,sagrozīties,নড়া
1807,sich erheben::V,сувтны,উদিত হওয়া
1808,sich erheben::V,piecelties,উদিত হওয়া
1809,sich setzen::V,пуксьыны,বসা
1810,sich setzen::V,sēsties,বসা
1811,hinfallen::V,усьны,পড়া
1812,hinfallen::V,sabirt,পড়া
1813,hinfallen::V,pakrist,পড়া
1814,laufen::V,мyнны,হাঁটা
1815,laufen::V,iet,হাঁটা
1816,laufen::V,skraidīt,হাঁটা
1817,schreiten::V,восьлавны,হাঁটা
1818,schreiten::V,soļot,হাঁটা
1819,spazierengehen::V,гуляйтны,পায়চারি করা
1820,spazierengehen::V,staigāt,পায়চারি করা
1821,spazierengehen::V,pastaigāties,পায়চারি করা
1822,eilen::V,тэрмасьны,ত্বরাম্বিত করা
1823,eilen::V,traukt,ত্বরাম্বিত করা
1824,sich beeilen::V,тэрмасьны,ত্বরাম্বিত করা
1825,sich beeilen::V,steigties,ত্বরাম্বিত করা
1826,sich beeilen::V,pasteigties,ত্বরাম্বিত করা
1827,sausen::V,тӧвзьыны,ধেয়ে যাওয়া
1828,sausen::V,drāzt,ধেয়ে যাওয়া
1829,sausen::V,brāzties,ধেয়ে যাওয়া
1830,rennen::V,котӧртны,চলা
1831,rennen::V,skriet,চলা
1832,springen::V,чеччавны,লাফানো
1833,springen::V,lēkt,লাফানো
1834,klettern::V,кышасьны,আরোহণ করা
1835,klettern::V,кавшасьны,আরোহণ করা
1836,klettern::V,kāpt,আরোহণ করা
1837,klettern::V,rāpties,আরোহণ করা
1838,schaukeln::V,гычасьны,দোলা
1839,schaukeln::V,šūpoties,দোলা
1840,schaukeln::V,zvalstīties,দোলা
1841,kriechen::V,кыссьыны,হামাগুড়ি দেওয়া
1842,kriechen::V,līst,হামাগুড়ি দেওয়া
1843,kriechen::V,rāpot,হামাগুড়ি দেওয়া
1844,schwimmen::V,уявны,সাঁতার কাটা
1845,schwimmen::V,peldēt,সাঁতার কাটা
1846,tauchen::V,сунавны,ডোবা
1847,tauchen::V,gremdēties,ডোবা
1848,rudern::V,пелысасьны,দাঁড় টানা
1849,rudern::V,airēt,দাঁড় টানা
1850,rudern::V,irties,দাঁড় টানা
1851,fahren::V,мунны,চালান
1852,fahren::V,braukt,চালান
1853,fliegen::V,лэбны,ওড়া
1854,fliegen::V,lidot,ওড়া
1855,fliegen::V,laisties,ওড়া
1856,gehen::V,мyнны,যাওয়া
1857,gehen::V,iet,যাওয়া
1858,weggehen::V,мунавны,প্রস্থান করা
1859,weggehen::V,aiziet,প্রস্থান করা
1860,abfahren::V,мӧдӧдчыны,প্রস্থান করা
1861,abfahren::V,atiet,প্রস্থান করা
1862,abfahren::V,aizbraukt,প্রস্থান করা
1863,anhalten::V,джӧмдыны,থামা
1864,anhalten::V,apstāties,থামা
1865,hineingehen::V,пырны,ঢোকা
1866,hineingehen::V,ieiet,ঢোকা
1867,eintreten::V,пырны,ঢোকা
1868,eintreten::V,ienākt,ঢোকা
1869,kommen::V,воны,আসা
1870,kommen::V,локны,আসা
1871,kommen::V,nākt,আসা
1872,ankommen::V,воны,আসা
1873,ankommen::V,локны,আসা
1874,ankommen::V,nonākt,আসা
1875,ankommen::V,ierasties,আসা
1876,zurückkommen::V,косны,ফিরা
1877,zurückkommen::V,бергӧдчыны,ফিরা
1878,zurückkommen::V,atgriezties,ফিরা
1879,bleiben::V,кольны,থাকা
1880,bleiben::V,palikt,থাকা
1881,warten::V,виччысьны,অপেক্ষা করা
1882,warten::V,gaidīt,অপেক্ষা করা
1883,erwarten::V,виччысьны,অপেক্ষা করা
1884,erwarten::V,sagaidīt,অপেক্ষা করা
1885,suchen::V,корсьны,খোঁজ করা
1886,suchen::V,meklēt,খোঁজ করা
1887,finden::V,казявны,পাওয়া
1888,finden::V,rast,পাওয়া
1889,finden::V,atrast,পাওয়া
1890,versuchen::V,заводитчывны,পরখ করা
1891,versuchen::V,mēģināt,পরখ করা
1892,vorbereiten::V,дасьтыны,প্রস্তুত করা
1893,vorbereiten::V,gatavot,প্রস্তুত করা
1894,vorbereiten::V,sagatavot,প্রস্তুত করা
1895,lieben::V,радейтны,ভালবাসা
1896,lieben::V,mīlēt,ভালবাসা
1897,mögen::V,радейтны,পছন্দ করা
1898,mögen::V,gribēties,পছন্দ করা
1899,lachen::V,серавны,হাসা
1900,lachen::V,серавлыны,হাসা
1901,lachen::V,smiet,হাসা
1902,lachen::V,smieties,হাসা
1903,rühren::V,нормӧдны,হৃদয়ম্পর্শ করা
1904,rühren::V,aizgrābt,হৃদয়ম্পর্শ করা
1905,weinen::V,бӧрдны,কাঁদা
1906,weinen::V,raudāt,কাঁদা
1907,schimpfen::V,видчыны,নালিশ করা
1908,schimpfen::V,rāties,নালিশ করা
1909,schimpfen::V,lamāties,নালিশ করা
1910,sich ärgern::V,скӧравны,রাগ হত্তয়া
1911,sich ärgern::V,īgt,রাগ হত্তয়া
1912,sich ärgern::V,pukoties,রাগ হত্তয়া
1913,sich ärgern::V,dusmoties,রাগ হত্তয়া
1914,sich fürchten::V,повны,ভয় করা
1915,sich fürchten::V,bīties,ভয় করা
1916,sich fürchten::V,baidīties,ভয় করা
1917,fürchten::V,повны,ডরা
1918,fürchten::V,baidīties no,ডরা
1919,fliehen::V,пышйыны,পালানো
1920,fliehen::V,bēgt,পালানো
1921,flüchten::V,пышйыны,পালানো
1922,flüchten::V,aizbēgt,পালানো
1923,sehen::V,аддзыны,দেখা
1924,sehen::V,redzēt,দেখা
1925,anschauen::V,видзӧдны,দেখা
1926,anschauen::V,paraudzīties,দেখা
1927,ansehen::V,видзӧдны,দেখা
1928,ansehen::V,aplūkot,দেখা
1929,hören::V,кывны,শোনা
1930,hören::V,dzirdēt,শোনা
1931,zuhören::V,кывзыны,শোনা
1932,zuhören::V,klausīties,শোনা
1933,probieren::V,видлыны,পরখ করা
1934,probieren::V,nogaršot,পরখ করা
1935,riechen::V,чушкыны,শুঁকা
1936,riechen::V,ost,শুঁকা
1937,riechen::V,ostīt,শুঁকা
1938,fühlen::V,вежӧртны,অনুভব করা
1939,fühlen::V,гӧгӧрвоны,অনুভব করা
1940,fühlen::V,just,অনুভব করা
1941,fühlen::V,izjust,অনুভব করা
1942,scheinen::V,кажитчыны,মনে হত্তয়া
1943,scheinen::V,šķist,মনে হত্তয়া
1944,scheinen::V,likties,মনে হত্তয়া
1945,zu sehen sein::V,тыдавны,দেখা দেত্তয়া
1946,zu sehen sein::V,parādīties,দেখা দেত্তয়া
1947,vernehmen::V,кывны,শোনা
1948,vernehmen::V,saklausīt,শোনা
1949,frieren::V,кынмыны,শীত লাগা
1950,frieren::V,salt,শীত লাগা
1951,tun::V,керны,করা
1952,tun::V,darīt,করা
1953,können::V,кужны,পারা
1954,können::V,prast,পারা
1955,wollen::V,кӧсйыны,ইচ্ছা করা
1956,wollen::V,gribēt,ইচ্ছা করা
1957,anfangen::V,заводитны,আরম্ভ করা
1958,anfangen::V,пондыны,আরম্ভ করা
1959,anfangen::V,sākt,আরম্ভ করা
1960,anfangen::V,iesākt,আরম্ভ করা
1961,beenden::V,помавны,শেষ করা
1962,beenden::V,beigt,শেষ করা
1963,beenden::V,pabeigt,শেষ করা
1964,aufhören::V,дугӧдны,থামা
1965,aufhören::V,pārtraukt,থামা
1966,gelingen::V,артмыны,সিদ্ধিলাভ করা
1967,gelingen::V,izdoties,সিদ্ধিলাভ করা
1968,geraten::V,сюрны,পরিণত হত্তয়া
1969,geraten::V,веськавны,পরিণত হত্তয়া
1970,geraten::V,veikties,পরিণত হত্তয়া
1971,öffnen::V,восьтыны,খোলা
1972,öffnen::V,atvērt,খোলা
1973,öffnen::V,attaisīt,খোলা
1974,schließen::V,пӧдлавны,বন্ধ করা
1975,schließen::V,slēgt,বন্ধ করা
1976,schließen::V,aizvērt,বন্ধ করা
1977,schließen::V,aiztaisīt,বন্ধ করা
1978,stellen::V,сувтӧдны,স্থাপন করা
1979,stellen::V,likt,স্থাপন করা
1980,stellen::V,nolikt,স্থাপন করা
1981,setzen::V,пуксьӧдны,স্থাপন করা
1982,setzen::V,sēdināt,স্থাপন করা
1983,legen::V,пуктыны,স্থাপন করা
1984,legen::V,likt,স্থাপন করা
1985,berühren::V,вӧрзьӧдны,স্পর্শ করা
1986,berühren::V,инмӧдчывны,স্পর্শ করা
1987,berühren::V,skart,স্পর্শ করা
