,Concept_ID,kn,bn
996,schmücken::V,ಅಲಂಕರಿಸು,সাজান করা
997,sagen::V,ಹೇಳು,উচ্চারণ করা
998,sprechen::V,ನುಡಿ,বলা
999,reden::V,ನುಡಿ,আলাপ করা
1000,sich unterhalten::V,ಹರಟೆ ಹೊಡಿ,আড্ডা দেওয়া
1001,fragen::V,ವಿಚಾರಿಸು,জিজ্ঞাসা করা
1002,bitten::V,ಬೇಡು,প্রার্থনা করা
1003,erzählen::V,ಹೇಳು,বর্ণনা করা
1004,mitteilen::V,ತಿಳಿಸು,বলা
1005,nennen::V,ಹೆಸರಿಡು,নাম দেওয়া
1006,rufen::V,ಕರೆ,আমন্ত্রণ করা
1007,prahlen::V,ಜಂಬ ಕೊಚ್ಚು,বড়াই করা
1008,übersetzen::V,ಭಾಷಾಂತರಿಸು,ভাষাস্তরিত করা
1009,denken::V,ಯೋಚಿಸು,ভাবা
1010,glauben::V,ನಂಬು,বিশ্বাস করা
1011,bemerken::V,ಗಮನಿಸು,লক্ষ্য করা
1012,erkennen::V,ಗುರುತುಹಿಡಿ,চিনিতে পারা
1013,begreifen::V,ಗ್ರಹಿಸು,উপলব্ধি করা
1014,verstehen::V,ಅರ್ಥಮಾಡಿಕೊ,উপলব্ধি করা
1015,lernen::V,ಕಲಿ,শেখা
1016,wissen::V,ಅರಿ,জানা
1017,sich erinnern an::V,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ,মনে করা
1018,vergessen::V,ಮರೆತುವಿಡು,বিস্মৃত হওয়া
1019,messen::V,ಅಳೆ,মাপা
1020,zählen::V,ಗಣಿಸು,গণনা করা
1021,rechnen::V,ಲೆಕ್ಕ ಹಾಕು,হিসাব করা
1022,lesen::V,ಓದು,পাঠ করা
1023,malen::V,ಬಿಡಿಸು,আঁকা
1024,zeichnen::V,ಬಿಡಿಸು,ছকা
1025,schreiben::V,ಬರೆ,লেখা
1026,besitzen::V,ಒಡೆಯನಾಗಿರು,অধিকার করা
1027,kaufen::V,ಕೊಳ್ಳು,ক্রয় করা
1028,verkaufen::V,ಕೊಡು,বেচা
1029,bezahlen::V,ಬೆಲೆತೆರು,প্রদান করা
1030,zahlen::V,ಹಣವನ್ನುಕೊಡು,প্রদান করা
1031,beherrschen::V,ಅಧಿಕಾರ ನಡೆಸು,শাসন করা
1032,ertragen::V,ಸಹಿಸು,বহন করা
