,Concept_ID,mn,fi
1498,vergessen::V,мартах,unohtaa
1499,messen::V,хэмжих,mitata
1500,zählen::V,тоолох,laskea
1501,rechnen::V,тооцоох,laskea
1502,lesen::V,унших,lukea
1503,malen::V,зурах,maalata
1504,zeichnen::V,дүрслэн бичих,piirtää
1505,zeichnen::V,дүрслэн бичих,piirustaa
1506,schreiben::V,бичих,kirjoittaa
1507,besitzen::V,эзэмших,omistaa
1508,kaufen::V,худалдан авах,ostaa
1509,verkaufen::V,худалдах,myydä
1510,bezahlen::V,төлөх,maksaa
1511,zahlen::V,төлөх,maksaa
1512,beherrschen::V,эзэмших,hallita
1513,ertragen::V,тэсэх,kestää
