,Concept_ID,bn,lv
1384,rechter::A,ডাইন,labais
1385,anderer::A,অন্যতর,мукӧд
1386,anderer::A,অন্যতর,otrs
1387,erster::A,প্রথম,медводдза
1388,erster::A,প্রথম,pirmais
1389,zweiter::A,দ্বিতীয়,мӧд
1390,zweiter::A,দ্বিতীয়,otrais
1391,dritter::A,তৃতীয়,коймӧд
1392,dritter::A,তৃতীয়,trešais
1393,letzter::A,সর্বশেষ,бӧръя
1394,letzter::A,সর্বশেষ,beidzamais
1395,allein::ADV,একক,ӧтка
1396,allein::ADV,একক,viens pats
1397,auf einmal::ADV,জলদি,ӧтпырйӧ
1398,auf einmal::ADV,জলদি,reizē
1399,zusammen::ADV,একসঙ্গে,тшӧтш
1400,zusammen::ADV,একসঙ্গে,kopā
1401,zusammen::ADV,একসঙ্গে,vienviet
1402,lange::ADV,লম্বা,дыр
1403,lange::ADV,লম্বা,ilgi
1404,plötzlich::ADV,হঠাৎ,друг
1405,plötzlich::ADV,হঠাৎ,pēkšņi
1406,sofort::ADV,মুহ্ণর্তমধ্যে,дзик пыр
1407,sofort::ADV,মুহ্ণর্তমধ্যে,tūlīt
1408,später::ADV,পশ্চাতে,сэсся
1409,später::ADV,পশ্চাতে,vēlāk
1410,jetzt::ADV,এখন,ӧні
1411,jetzt::ADV,এখন,tagad
1412,heute::ADV,আজ,талун
1413,heute::ADV,আজ,šodien
1414,morgen::ADV,আগামিকাল,аски
1415,morgen::ADV,আগামিকাল,rīt
1416,bald::ADV,অস্পকালমধ্যে,регыд
1417,bald::ADV,অস্পকালমধ্যে,drīz
1418,dann::ADV,তখন,бӧрын
1419,dann::ADV,তখন,бӧрти
1420,dann::ADV,তখন,tad
1421,gestern::ADV,গতকাল,тӧнлун
1422,gestern::ADV,গতকাল,vakar
1423,einst::ADV,একবার মাত্র,ӧтчыд
1424,einst::ADV,একবার মাত্র,ӧтпыр
1425,einst::ADV,একবার মাত্র,citreiz
1426,damals::ADV,তখন,сэки
1427,damals::ADV,তখন,toreiz
1428,danach::ADV,পরে,сэсся
1429,danach::ADV,পরে,pēc tam
1430,vorher::ADV,আগে,войдӧр
1431,vorher::ADV,আগে,iepriekš
1432,vorher::ADV,আগে,pirms tam
1433,zuerst::ADV,আগে,войдӧр
1434,zuerst::ADV,আগে,vis'pirms
1435,einmal::ADV,একবার,ӧтчыдысь
1436,einmal::ADV,একবার,reiz
1437,einmal::ADV,একবার,vienreiz
1438,manchmal::ADV,কখনও কখনও,корсюрӧ
1439,manchmal::ADV,কখনও কখনও,dažkārt
1440,oft::ADV,ঘনঘন,тшӧкыда
1441,oft::ADV,ঘনঘন,bieži
1442,immer::ADV,সর্বদা,век
1443,immer::ADV,সর্বদা,allaž
1444,immer::ADV,সর্বদা,vien'mēr
1445,niemals::ADV,কখলও নহে,оз некор
1446,niemals::ADV,কখলও নহে,nemūžam
1447,hier::ADV,এখানে,со
1448,hier::ADV,এখানে,тонӧ
1449,hier::ADV,এখানে,te
1450,hier::ADV,এখানে,šeit
1451,hierhin::ADV,এখানে,татчӧ
1452,hierhin::ADV,এখানে,талань
1453,hierhin::ADV,এখানে,šurp
1454,hierhin::ADV,এখানে,uz šejieni
1455,von hier::ADV,ত্রই স্তান হইতে,тасянь
1456,von hier::ADV,ত্রই স্তান হইতে,no šejienes
1457,dort::ADV,ওখানে,сэні
1458,dort::ADV,ওখানে,tur
1459,dorthin::ADV,ওখানে,сэтчӧ
1460,dorthin::ADV,ওখানে,turp
1461,dorthin::ADV,ওখানে,uz turieni
1462,geradeaus::ADV,অগ্রগামী,веськыда
1463,geradeaus::ADV,অগ্রগামী,taisni uz priekšu
1464,vorwärts::ADV,সন্মুখিকে,водзӧ
1465,vorwärts::ADV,সন্মুখিকে,uz priekšu
1466,rückwärts::ADV,খিরিয়া,бӧрӧ
1467,rückwärts::ADV,খিরিয়া,atmuguriski
1468,zurück::ADV,পিঠ,бӧр
1469,zurück::ADV,পিঠ,atpakāļ
1470,unten::ADV,নীচে,улын
1471,unten::ADV,নীচে,уліын
1472,unten::ADV,নীচে,lejā
1473,unten::ADV,নীচে,apakšā
1474,hinab::ADV,নিম্নগামী,улӧ
1475,hinab::ADV,নিম্নগামী,увлан
1476,hinab::ADV,নিম্নগামী,uz leju
1477,oben::ADV,উপরে,вылын
1478,oben::ADV,উপরে,выліын
1479,oben::ADV,উপরে,virsū
1480,hinauf::ADV,উচ্চতর অংশে,выліӧ
1481,hinauf::ADV,উচ্চতর অংশে,augšā
1482,hinauf::ADV,উচ্চতর অংশে,uz augšu
1483,überall::ADV,সর্বত্র,быдлаын
1484,überall::ADV,সর্বত্র,visur
1485,nicht::ADV,না,oз
1486,nicht::ADV,না,ne
1487,ein wenig::ADV,অল্প,неуна
1488,ein wenig::ADV,অল্প,drusku
1489,kaum::ADV,কষ্টসহকাবে,мырдэм
1490,kaum::ADV,কষ্টসহকাবে,diezin vai
1491,sehr::ADV,খুব,зэв
1492,sehr::ADV,খুব,ļoti
1493,sehr::ADV,খুব,gaužām
1494,so::ADV,তত,тадз
1495,so::ADV,তত,сідз
1496,so::ADV,তত,tā
1497,so::ADV,তত,tik
1498,noch::ADV,এখন পর্যস্ত,на
1499,noch::ADV,এখন পর্যস্ত,нӧшта
1500,noch::ADV,এখন পর্যস্ত,vēl
1501,nur::ADV,শুধু,куш
1502,nur::ADV,শুধু,сӧмын
1503,nur::ADV,শুধু,vien
1504,nur::ADV,শুধু,tikai
1505,schon::ADV,ইতঃপুর্বে,нин
1506,schon::ADV,ইতঃপুর্বে,jau
1507,wieder::ADV,আবার,бара
1508,wieder::ADV,আবার,atkal
1509,vergebens::ADV,বিফলে,весьшӧрӧ
1510,vergebens::ADV,বিফলে,velti
1511,vor::PRP,সম্মুখে,водзын
1512,vor::PRP,সম্মুখে,priekš
1513,hinter::PRP,পশ্চাতে,бӧрнын
1514,hinter::PRP,পশ্চাতে,aiz
1515,unter::PRP,নীচে,улын
1516,unter::PRP,নীচে,zem
1517,durch::PRP,দ্বারা,пыр
1518,durch::PRP,দ্বারা,пырыс
1519,durch::PRP,দ্বারা,caur
1520,durch::PRP,দ্বারা,cauri
1521,neben::PRP,কাছে,бердын
1522,neben::PRP,কাছে,līdzās
1523,zwischen::PRP,মধ্যে,костын
1524,zwischen::PRP,মধ্যে,starp
1525,wegen::PRP,জন্য,вӧсна
1526,wegen::PRP,জন্য,pēc
1527,dies::PRN,এটা,тайӧ
1528,dies::PRN,এটা,šis
1529,das::PRN,ওটা,ciйö
1530,das::PRN,ওটা,tas
1531,alles::PRN,সব,став
1532,alles::PRN,সব,viss
1533,ich::PRN,আমি,ме
1534,ich::PRN,আমি,es
1535,du::PRN,তুমি,тэ
1536,du::PRN,তুমি,tu
1537,er::PRN,উনি,сійӧ
1538,er::PRN,উনি,viņš
1539,wir::PRN,আমরা,ми
1540,wir::PRN,আমরা,mēs
1541,ihr::PRN,তোমরা,тi
1542,ihr::PRN,তোমরা,jūs
1543,sie::PRN,তারা,найö
1544,sie::PRN,তারা,viņi
1545,sie::PRN,তারা,viņas
1546,was::FPRN,কি,мый
1547,was::FPRN,কি,kas
1548,wer::FPRN,কে,код
1549,wer::FPRN,কে,kas
1550,wo::FADV,কোথায়,кыті
1551,wo::FADV,কোথায়,kur
1552,wohin::FADV,কোথায়,кытчӧ
1553,wohin::FADV,কোথায়,kurp
1554,wohin::FADV,কোথায়,uz kurieni
1555,wie::FADV,কেমন,кыдзи
1556,wie::FADV,কেমন,kā
1557,warum::FADV,কেন,мыйла
1558,warum::FADV,কেন,kāpēc
1559,wieviel::FNUM,কত,кымын
1560,wieviel::FNUM,কত,cik
1561,eins::NUM,অক,ӧтик
1562,eins::NUM,অক,viens
1563,zwei::NUM,দুই,кык
1564,zwei::NUM,দুই,divi
1565,drei::NUM,তিন,куим
1566,drei::NUM,তিন,trīs
1567,vier::NUM,চার,нель
1568,vier::NUM,চার,četri
1569,fünf::NUM,পাঁচ,вит
1570,fünf::NUM,পাঁচ,pieci
1571,sechs::NUM,ছয়,квайт
1572,sechs::NUM,ছয়,seši
1573,sieben::NUM,সাত,сизим
1574,sieben::NUM,সাত,septiņi
1575,acht::NUM,আট,кӧкъямыс
1576,acht::NUM,আট,astoņi
1577,neun::NUM,নয়,ӧкмыс
1578,neun::NUM,নয়,deviņi
1579,zehn::NUM,দশ,дас
1580,zehn::NUM,দশ,desmit
1581,elf::NUM,এগারো,дас ӧтик
1582,elf::NUM,এগারো,vienpadsmit
1583,zwölf::NUM,দ্বাদশ,дас кык
1584,zwölf::NUM,দ্বাদশ,divpadsmit
1585,zwanzig::NUM,বিশ,кызь
1586,zwanzig::NUM,বিশ,divdesmit
1587,dreißig::NUM,ত্রিশ,комын
1588,dreißig::NUM,ত্রিশ,trīsdesmit
1589,vierzig::NUM,চল্লিশ,нелямын
1590,vierzig::NUM,চল্লিশ,četrdesmit
1591,fünfzig::NUM,পঞ্চাশ,ветымын
1592,fünfzig::NUM,পঞ্চাশ,piecdesmit
1593,sechzig::NUM,ষাট,квайтымын
1594,sechzig::NUM,ষাট,sešdesmit
1595,siebzig::NUM,সত্তর,сизимдас
1596,siebzig::NUM,সত্তর,septiņdesmit
1597,achtzig::NUM,আশি,кӧкъямысдас
1598,achtzig::NUM,আশি,astoņdesmit
1599,neunzig::NUM,নব্বুই,ӧкмысдас
1600,neunzig::NUM,নব্বুই,deviņdesmit
1601,hundert::NUM,শত,сё
1602,hundert::NUM,শত,simt
1603,tausend::NUM,হাজার,сюрс
1604,tausend::NUM,হাজার,tūkstoš
1605,und::CNJ,আর,и
1606,und::CNJ,আর,un
1607,und::CNJ,এবং,и
1608,und::CNJ,এবং,un
1609,oder::CNJ,বা,либӧ
1610,oder::CNJ,বা,jeb
1611,stehen::V,দাঁড়ানো,сулавны
1612,stehen::V,দাঁড়ানো,stāvēt
1613,sitzen::V,বসা,пукавны
1614,sitzen::V,বসা,sēdēt
1615,liegen::V,শোয়া,куйлыны
1616,liegen::V,শোয়া,gulēt
1617,hängen::V,ঝোলা,ӧшавны
1618,hängen::V,ঝোলা,karāties
1619,werden::V,হইয়া উঠা,лоны
1620,werden::V,হইয়া উঠা,tapt
1621,passieren::V,ঘটা,лоны
1622,passieren::V,ঘটা,notikt
1623,beginnen::V,আরম্ভ হওয়া,кутчысьны
1624,beginnen::V,আরম্ভ হওয়া,кутны
1625,beginnen::V,আরম্ভ হওয়া,sākties
1626,enden::V,শেষ হওয়া,помасьны
1627,enden::V,শেষ হওয়া,beigties
1628,wechseln::V,রূপাস্তর করা,вежсьыны
1629,wechseln::V,রূপাস্তর করা,mainīties
1630,aufgehen[Sonne]::V,উদিত হওয়া,петны
1631,aufgehen[Sonne]::V,উদিত হওয়া,lēkt
1632,aufgehen[Sonne]::V,উদিত হওয়া,uzlēkt
1633,untergehen[Sonne]::V,অস্ত যাওয়া,пуксьыны
1634,untergehen[Sonne]::V,অস্ত যাওয়া,noiet
1635,untergehen[Sonne]::V,অস্ত যাওয়া,rietēt
1636,scheinen[Sonne]::V,আলো দেওয়া,югъявны
1637,scheinen[Sonne]::V,আলো দেওয়া,югвидзны
1638,scheinen[Sonne]::V,আলো দেওয়া,spīdēt
1639,donnern::V,বজ্রধ্বনি করা,гымавны
1640,donnern::V,বজ্রধ্বনি করা,dārdēt
1641,wehen::V,প্রবাহিত হওয়া,пӧльтны
1642,wehen::V,প্রবাহিত হওয়া,pūst
1643,strömen::V,প্রবাহিত হওয়া,киссьыны
1644,strömen::V,প্রবাহিত হওয়া,līt
1645,strömen::V,প্রবাহিত হওয়া,plūst
1646,fließen::V,ছুটা,визувтны
1647,fließen::V,ছুটা,tecēt
1648,sich drehen::V,পাক খাওয়া,бергавны
1649,sich drehen::V,পাক খাওয়া,grozīties
1650,schwanken::V,দোলা,легны
1651,schwanken::V,দোলা,лайкъявны
1652,schwanken::V,দোলা,līgoties
1653,schwanken::V,দোলা,grīļoties
1654,schwingen::V,দোলা,лайкъявны
1655,schwingen::V,দোলা,люллявны
1656,schwingen::V,দোলা,vēzēties
1657,fallen::V,পড়া,усьны
1658,fallen::V,পড়া,krist
1659,brennen::V,সেঁকা,сотчыны
1660,brennen::V,সেঁকা,degt
1661,rauchen::V,ধোঁয়া ছড়ান,тшынӧдны
1662,rauchen::V,ধোঁয়া ছড়ান,dūmot
1663,regnen::V,বর্ষণ_করা,зэрны
1664,regnen::V,বর্ষণ_করা,līt
1665,gefrieren::V,হিমায়িত হওয়া,кынмыны
1666,gefrieren::V,হিমায়িত হওয়া,sasalt
1667,tauen::V,গলা,сывны
1668,tauen::V,গলা,kust
1669,schmelzen::V,গলা,сывны
1670,schmelzen::V,গলা,kust
1671,schmelzen::V,গলা,nokust
1672,trocknen::V,শুষ্ক করা,косьмыны
1673,trocknen::V,শুষ্ক করা,žūt
1674,trocknen::V,শুষ্ক করা,kaltēties
1675,sieden::V,ফোঁড়া,пуны
1676,sieden::V,ফোঁড়া,virt
1677,sieden::V,ফোঁড়া,vārīties
1678,faulen::V,ক্ষয় হওয়া,сісьмыны
1679,faulen::V,ক্ষয় হওয়া,pūt
1680,faulen::V,ক্ষয় হওয়া,trudēt
1681,verfaulen::V,ক্ষয় হওয়া ,сісьмыны
1682,verfaulen::V,ক্ষয় হওয়া ,sapūt
1683,verfaulen::V,ক্ষয় হওয়া ,satrūdēt
1684,reißen::V,ছিঁড়া,орны
1685,reißen::V,ছিঁড়া,plīst
1686,reißen::V,ছিঁড়া,satrūkt
1687,versinken::V,ডুবা,вӧйны
1688,versinken::V,ডুবা,grimt
1689,versinken::V,ডুবা,nogrimt
1690,vergehen::V,যাওয়া,кольны
1691,vergehen::V,যাওয়া,ордйыны
1692,vergehen::V,যাওয়া,paiet
1693,erscheinen::V,আসা,петкӧдчыны
1694,erscheinen::V,আসা,parādīties
1695,verschwinden::V,অদৃশ্য হওয়া,бырны
1696,verschwinden::V,অদৃশ্য হওয়া,nozust
1697,sinken::V,হ্রাস হওয়া,вӧйны
1698,sinken::V,হ্রাস হওয়া,kristies
1699,abnehmen::V,হ্রাস হওয়া,чинны
1700,abnehmen::V,হ্রাস হওয়া,noplakt
1701,abnehmen::V,হ্রাস হওয়া,mazināties
1702,zunehmen::V,বৃদ্ধি পাওয়া,содны
1703,zunehmen::V,বৃদ্ধি পাওয়া,ыдждыны
1704,zunehmen::V,বৃদ্ধি পাওয়া,pieaugt
1705,zunehmen::V,বৃদ্ধি পাওয়া,pieņemties
1706,steigen::V,ওঠা,лыбны
1707,steigen::V,ওঠা,kāpt
1708,wachsen::V,বড় হওয়া,быдмыны
1709,wachsen::V,বড় হওয়া,augt
1710,glänzen::V,জ্বলা,югъявны
1711,glänzen::V,জ্বলা,дзирдавны
1712,glänzen::V,জ্বলা,zaigot
1713,glänzen::V,জ্বলা,laistīties
1714,funkeln::V,জ্বল্জ্বল করা,югъявны
1715,funkeln::V,জ্বল্জ্বল করা,дзирдавны
1716,funkeln::V,জ্বল্জ্বল করা,mirdzēt
1717,funkeln::V,জ্বল্জ্বল করা,dzirkstēt
1718,läuten::V,রুসুঝুসু করা,жургыны
1719,läuten::V,রুসুঝুসু করা,zvanīt
1720,klingeln::V,বাজা,звӧнитны
1721,klingeln::V,বাজা,zvanīt
1722,klirren::V,টুংটাং-শব্দ করা,гольскöдчыны
1723,klirren::V,টুংটাং-শব্দ করা,tinkšķēt
1724,klirren::V,টুংটাং-শব্দ করা,džinkstēt
1725,brausen::V,গর্জন করা,буавны
1726,brausen::V,গর্জন করা,krākt
1727,brausen::V,গর্জন করা,brāzmot
1728,rauschen::V,মর্মরধ্বনি করা,кышакывны
1729,rauschen::V,মর্মরধ্বনি করা,šalkt
1730,klingen::V,শব্দ করা,шыавны
1731,klingen::V,শব্দ করা,юргыны
1732,klingen::V,শব্দ করা,skanēt
1733,klingen::V,শব্দ করা,izklausīties
1734,bellen::V,ঘেউ ঘেউ করা,увтны
1735,bellen::V,ঘেউ ঘেউ করা,riet
1736,heulen::V,গর্জন করা,омлявны
1737,heulen::V,গর্জন করা,вурзавны
1738,heulen::V,গর্জন করা,kaukt
1739,heulen::V,গর্জন করা,gaudot
1740,blasen::V,ফুঁ দেওয়া,пӧльтны
1741,blasen::V,ফুঁ দেওয়া,pūst
1742,pfeifen::V,শিস্ দেওয়া,шутьлявны
1743,pfeifen::V,শিস্ দেওয়া,svilpt
1744,pfeifen::V,শিস্ দেওয়া,svilpot
1745,schreien::V,চিৎকার করা,горзыны
1746,schreien::V,চিৎকার করা,brēkt
1747,schreien::V,চিৎকার করা,kliegt
1748,stöhnen::V,গোঁ-গো করা,ымзыны
1749,stöhnen::V,গোঁ-গো করা,vaidēt
1750,zittern::V,কাঁপা,тіравны
1751,zittern::V,কাঁপা,drebēt
1752,leben::V,বাঁচা,овны
1753,leben::V,বাঁচা,dzīvot
1754,geboren werden::V,জন্মানো,чужны
1755,geboren werden::V,জন্মানো,dzimt
1756,atmen::V,শ্বাস ফেলা,кашкыны
1757,atmen::V,শ্বাস ফেলা,пошиктыны
1758,atmen::V,শ্বাস ফেলা,elpot
1759,trinken::V,পান করা,юны
1760,trinken::V,পান করা,dzert
1761,essen::V,ভক্ষণ করা,сёйны
1762,essen::V,ভক্ষণ করা,ēst
1763,schlucken::V,গেলা,ньылавны
1764,schlucken::V,গেলা,rīt
1765,müde werden::V,পরিশ্রান্ত হওয়া,мудзны
1766,müde werden::V,পরিশ্রান্ত হওয়া,nokust
1767,einschlafen::V,নিদ্রামগ্ন হওয়া,ланьтны
1768,einschlafen::V,নিদ্রামগ্ন হওয়া,унмовсьны
1769,einschlafen::V,নিদ্রামগ্ন হওয়া,iemigt
1770,einschlafen::V,নিদ্রামগ্ন হওয়া,aizmigt
1771,schlafen::V,নিদ্রা যাওয়া,узьны
1772,schlafen::V,নিদ্রা যাওয়া,gulēt
1773,aufwachen::V,জাগা,садьмыны
1774,aufwachen::V,জাগা,mosties
1775,aufstehen::V,জাগা,чеччыны
1776,aufstehen::V,জাগা,celties
1777,sich erholen::V,আরাম করা,шойччыны
1778,sich erholen::V,আরাম করা,atžirgt
1779,sich erholen::V,আরাম করা,atpūsties
1780,krank werden::V,অসুস্থ হত্তয়া,висьмыны
1781,krank werden::V,অসুস্থ হত্তয়া,sasirgt
1782,krank sein::V,রূগ্ণ হত্তয়া,висьны
1783,krank sein::V,রূগ্ণ হত্তয়া,slimot
1784,schmerzen::V,কন্কন করা,висьны
1785,schmerzen::V,কন্কন করা,sāpēt
1786,schmerzen::V,কন্কন করা,smelgt
1787,husten::V,কাশা,кызны
1788,husten::V,কাশা,klepot
1789,genesen::V,আরোগ্য হওয়া,бурдны
1790,genesen::V,আরোগ্য হওয়া,veseļoties
1791,sterben::V,মারা যাওয়া,кувны
1792,sterben::V,মারা যাওয়া,mirt
1793,sterben::V,মারা যাওয়া,nomirt
1794,umkommen::V,মারা যাওয়া,кувны
1795,umkommen::V,মারা যাওয়া,apsprāgt
1796,umkommen::V,মারা যাওয়া,aiziet bojā
1797,sich bewegen::V,চলা,вӧрзьыны
1798,sich bewegen::V,চলা,virzīties
1799,sich rühren::V,নড়া,вӧрны
1800,sich rühren::V,নড়া,вӧрӧдчыны
1801,sich rühren::V,নড়া,sagrozīties
1802,sich erheben::V,উদিত হওয়া,сувтны
1803,sich erheben::V,উদিত হওয়া,piecelties
1804,sich setzen::V,বসা,пуксьыны
1805,sich setzen::V,বসা,sēsties
1806,hinfallen::V,পড়া,усьны
1807,hinfallen::V,পড়া,sabirt
1808,hinfallen::V,পড়া,pakrist
1809,laufen::V,হাঁটা,мyнны
1810,laufen::V,হাঁটা,iet
1811,laufen::V,হাঁটা,skraidīt
1812,schreiten::V,হাঁটা,восьлавны
1813,schreiten::V,হাঁটা,soļot
1814,spazierengehen::V,পায়চারি করা,гуляйтны
1815,spazierengehen::V,পায়চারি করা,staigāt
1816,spazierengehen::V,পায়চারি করা,pastaigāties
1817,eilen::V,ত্বরাম্বিত করা,тэрмасьны
1818,eilen::V,ত্বরাম্বিত করা,traukt
1819,sich beeilen::V,ত্বরাম্বিত করা,тэрмасьны
1820,sich beeilen::V,ত্বরাম্বিত করা,steigties
1821,sich beeilen::V,ত্বরাম্বিত করা,pasteigties
1822,sausen::V,ধেয়ে যাওয়া,тӧвзьыны
1823,sausen::V,ধেয়ে যাওয়া,drāzt
1824,sausen::V,ধেয়ে যাওয়া,brāzties
1825,rennen::V,চলা,котӧртны
1826,rennen::V,চলা,skriet
1827,springen::V,লাফানো,чеччавны
1828,springen::V,লাফানো,lēkt
1829,klettern::V,আরোহণ করা,кышасьны
1830,klettern::V,আরোহণ করা,кавшасьны
1831,klettern::V,আরোহণ করা,kāpt
1832,klettern::V,আরোহণ করা,rāpties
1833,schaukeln::V,দোলা,гычасьны
1834,schaukeln::V,দোলা,šūpoties
1835,schaukeln::V,দোলা,zvalstīties
1836,kriechen::V,হামাগুড়ি দেওয়া,кыссьыны
1837,kriechen::V,হামাগুড়ি দেওয়া,līst
1838,kriechen::V,হামাগুড়ি দেওয়া,rāpot
1839,schwimmen::V,সাঁতার কাটা,уявны
1840,schwimmen::V,সাঁতার কাটা,peldēt
1841,tauchen::V,ডোবা,сунавны
1842,tauchen::V,ডোবা,gremdēties
1843,rudern::V,দাঁড় টানা,пелысасьны
1844,rudern::V,দাঁড় টানা,airēt
1845,rudern::V,দাঁড় টানা,irties
1846,fahren::V,চালান,мунны
1847,fahren::V,চালান,braukt
1848,fliegen::V,ওড়া,лэбны
1849,fliegen::V,ওড়া,lidot
1850,fliegen::V,ওড়া,laisties
1851,gehen::V,যাওয়া,мyнны
1852,gehen::V,যাওয়া,iet
1853,weggehen::V,প্রস্থান করা,мунавны
1854,weggehen::V,প্রস্থান করা,aiziet
1855,abfahren::V,প্রস্থান করা,мӧдӧдчыны
1856,abfahren::V,প্রস্থান করা,atiet
1857,abfahren::V,প্রস্থান করা,aizbraukt
1858,anhalten::V,থামা,джӧмдыны
1859,anhalten::V,থামা,apstāties
1860,hineingehen::V,ঢোকা,пырны
1861,hineingehen::V,ঢোকা,ieiet
1862,eintreten::V,ঢোকা,пырны
1863,eintreten::V,ঢোকা,ienākt
1864,kommen::V,আসা,воны
1865,kommen::V,আসা,локны
1866,kommen::V,আসা,nākt
1867,ankommen::V,আসা,воны
1868,ankommen::V,আসা,локны
1869,ankommen::V,আসা,nonākt
1870,ankommen::V,আসা,ierasties
1871,zurückkommen::V,ফিরা,косны
1872,zurückkommen::V,ফিরা,бергӧдчыны
1873,zurückkommen::V,ফিরা,atgriezties
1874,bleiben::V,থাকা,кольны
1875,bleiben::V,থাকা,palikt
1876,warten::V,অপেক্ষা করা,виччысьны
1877,warten::V,অপেক্ষা করা,gaidīt
1878,erwarten::V,অপেক্ষা করা,виччысьны
1879,erwarten::V,অপেক্ষা করা,sagaidīt
1880,suchen::V,খোঁজ করা,корсьны
1881,suchen::V,খোঁজ করা,meklēt
1882,finden::V,পাওয়া,казявны
1883,finden::V,পাওয়া,rast
1884,finden::V,পাওয়া,atrast
1885,versuchen::V,পরখ করা,заводитчывны
1886,versuchen::V,পরখ করা,mēģināt
1887,vorbereiten::V,প্রস্তুত করা,дасьтыны
1888,vorbereiten::V,প্রস্তুত করা,gatavot
1889,vorbereiten::V,প্রস্তুত করা,sagatavot
1890,lieben::V,ভালবাসা,радейтны
1891,lieben::V,ভালবাসা,mīlēt
1892,mögen::V,পছন্দ করা,радейтны
1893,mögen::V,পছন্দ করা,gribēties
1894,lachen::V,হাসা,серавны
1895,lachen::V,হাসা,серавлыны
1896,lachen::V,হাসা,smiet
1897,lachen::V,হাসা,smieties
1898,rühren::V,হৃদয়ম্পর্শ করা,нормӧдны
1899,rühren::V,হৃদয়ম্পর্শ করা,aizgrābt
1900,weinen::V,কাঁদা,бӧрдны
1901,weinen::V,কাঁদা,raudāt
1902,schimpfen::V,নালিশ করা,видчыны
1903,schimpfen::V,নালিশ করা,rāties
1904,schimpfen::V,নালিশ করা,lamāties
1905,sich ärgern::V,রাগ হত্তয়া,скӧравны
1906,sich ärgern::V,রাগ হত্তয়া,īgt
1907,sich ärgern::V,রাগ হত্তয়া,pukoties
1908,sich ärgern::V,রাগ হত্তয়া,dusmoties
1909,sich fürchten::V,ভয় করা,повны
1910,sich fürchten::V,ভয় করা,bīties
1911,sich fürchten::V,ভয় করা,baidīties
1912,fürchten::V,ডরা,повны
1913,fürchten::V,ডরা,baidīties no
1914,fliehen::V,পালানো,пышйыны
1915,fliehen::V,পালানো,bēgt
1916,flüchten::V,পালানো,пышйыны
1917,flüchten::V,পালানো,aizbēgt
1918,sehen::V,দেখা,аддзыны
1919,sehen::V,দেখা,redzēt
1920,anschauen::V,দেখা,видзӧдны
1921,anschauen::V,দেখা,paraudzīties
1922,ansehen::V,দেখা,видзӧдны
1923,ansehen::V,দেখা,aplūkot
1924,hören::V,শোনা,кывны
1925,hören::V,শোনা,dzirdēt
1926,zuhören::V,শোনা,кывзыны
1927,zuhören::V,শোনা,klausīties
1928,probieren::V,পরখ করা,видлыны
1929,probieren::V,পরখ করা,nogaršot
1930,riechen::V,শুঁকা,чушкыны
1931,riechen::V,শুঁকা,ost
1932,riechen::V,শুঁকা,ostīt
1933,fühlen::V,অনুভব করা,вежӧртны
1934,fühlen::V,অনুভব করা,гӧгӧрвоны
1935,fühlen::V,অনুভব করা,just
1936,fühlen::V,অনুভব করা,izjust
1937,scheinen::V,মনে হত্তয়া,кажитчыны
1938,scheinen::V,মনে হত্তয়া,šķist
1939,scheinen::V,মনে হত্তয়া,likties
1940,zu sehen sein::V,দেখা দেত্তয়া,тыдавны
1941,zu sehen sein::V,দেখা দেত্তয়া,parādīties
1942,vernehmen::V,শোনা,кывны
1943,vernehmen::V,শোনা,saklausīt
1944,frieren::V,শীত লাগা,кынмыны
1945,frieren::V,শীত লাগা,salt
1946,tun::V,করা,керны
1947,tun::V,করা,darīt
1948,können::V,পারা,кужны
1949,können::V,পারা,prast
1950,wollen::V,ইচ্ছা করা,кӧсйыны
1951,wollen::V,ইচ্ছা করা,gribēt
1952,anfangen::V,আরম্ভ করা,заводитны
1953,anfangen::V,আরম্ভ করা,пондыны
1954,anfangen::V,আরম্ভ করা,sākt
1955,anfangen::V,আরম্ভ করা,iesākt
1956,beenden::V,শেষ করা,помавны
1957,beenden::V,শেষ করা,beigt
1958,beenden::V,শেষ করা,pabeigt
1959,aufhören::V,থামা,дугӧдны
1960,aufhören::V,থামা,pārtraukt
1961,gelingen::V,সিদ্ধিলাভ করা,артмыны
1962,gelingen::V,সিদ্ধিলাভ করা,izdoties
1963,geraten::V,পরিণত হত্তয়া,сюрны
1964,geraten::V,পরিণত হত্তয়া,веськавны
1965,geraten::V,পরিণত হত্তয়া,veikties
1966,öffnen::V,খোলা,восьтыны
1967,öffnen::V,খোলা,atvērt
1968,öffnen::V,খোলা,attaisīt
1969,schließen::V,বন্ধ করা,пӧдлавны
1970,schließen::V,বন্ধ করা,slēgt
1971,schließen::V,বন্ধ করা,aizvērt
1972,schließen::V,বন্ধ করা,aiztaisīt
1973,stellen::V,স্থাপন করা,сувтӧдны
1974,stellen::V,স্থাপন করা,likt
1975,stellen::V,স্থাপন করা,nolikt
1976,setzen::V,স্থাপন করা,пуксьӧдны
1977,setzen::V,স্থাপন করা,sēdināt
1978,legen::V,স্থাপন করা,пуктыны
1979,legen::V,স্থাপন করা,likt
1980,berühren::V,স্পর্শ করা,вӧрзьӧдны
1981,berühren::V,স্পর্শ করা,инмӧдчывны
1982,berühren::V,স্পর্শ করা,skart
1983,berühren::V,স্পর্শ করা,aizskart
1984,verbinden::V,সংযুক্ত করা,йитны
1985,verbinden::V,সংযুক্ত করা,saistīt
1986,verbinden::V,সংযুক্ত করা,savienot
