,Concept_ID,os,cy
1395,schmücken::V,фӕлындын,addurno
1396,sagen::V,зæгъын,dweud
1397,sprechen::V,дзурын,llefaru
1398,reden::V,ныхас кӕнын,siarad
1399,sich unterhalten::V,ныхас кæнын,sgwrsio
1400,fragen::V,фӕрсын,gofyn
1401,bitten::V,курын,gofyn am
1402,erzählen::V,радзурын,dweud
1403,erzählen::V,ратаурæгъ кæнын,dweud
1404,mitteilen::V,фехъусын кæнын,cyfleu
1405,nennen::V,хонын,enwi
1406,rufen::V,сидын,galw
1407,prahlen::V,ӕппӕлын,brolio
1408,prahlen::V,ӕппӕлын,ymffrostio
1409,übersetzen::V,ратæлмац кæнын,cyfieithu
1410,denken::V,ӕнхъӕлын,meddwl
1411,denken::V,хъуыды кӕнын,meddwl
1412,glauben::V,уырнын,credu
1413,glauben::V,уырнын,coelio
1414,bemerken::V,фенын,sylwi
1415,erkennen::V,базонын,adnabod
1416,begreifen::V,ӕмбарын,amgyffred
1417,begreifen::V,бамбарын,amgyffred
1418,lernen::V,ахуыр кӕнын,dysgu
1419,wissen::V,зонын,gwybod
1420,sich erinnern an::V,зæрдыл æрлæууын,cofio
1421,sich erinnern an::V,æрымысын,cofio
1422,sich erinnern an::V,æрбаймысын,cofio
1423,sich erinnern an::V,æрхъуыды кæнын,cofio
1424,vergessen::V,ферох кæнын,anghofio
1425,vergessen::V,айрох кæнын,anghofio
1426,messen::V,барын,mesur
1427,zählen::V,нымайын,cyfrif
1428,rechnen::V,хынцын,cyfrifo
1429,lesen::V,кӕсын,darllen
1430,lesen::V,фӕрсын,darllen
1431,malen::V,ныв кӕнын,peintio
1432,zeichnen::V,ныв кӕнын,tynnu
1433,schreiben::V,фыссын,ysgrifennu
1434,besitzen::V,хицау уын,meddu
1435,kaufen::V,балхӕнын,prynu
1436,verkaufen::V,уӕй кӕнын,gwerthu
1437,bezahlen::V,бафидын,talu am
1438,zahlen::V,фидын,talu
1439,beherrschen::V,æлдариуæг кæнын,rheoli
1440,beherrschen::V,æлдариуæг кæнын,llywodraethu
1441,ertragen::V,бавзарын,dioddef
1442,Leine::N,,tennyn
1443,rauschen::V,,siffrwd
1444,rauschen::V,,chwithrwd
1445,treten::V,,cicio
1446,verstehen::V,,deall
