,Concept_ID,os,se
4486,schlank::A,хæрзконд,njuorro
4487,schlank::A,хæрзконд,seaggi
4488,schlank::A,хæрзконд,šoođbâs
4489,schlank::A,хæрзконд,seä´ǧ'ǧ
4490,schlank::A,хæрзконд,се̄ӈькесь
4491,schlank::A,рæхснæг,siegkies
4492,schlank::A,рæхснæг,bievrek
4493,schlank::A,рæхснæг,njuorro
4494,schlank::A,рæхснæг,seaggi
4495,schlank::A,рæхснæг,šoođbâs
4496,schlank::A,рæхснæг,seä´ǧ'ǧ
4497,schlank::A,рæхснæг,се̄ӈькесь
4498,schlank::A,сагамад,siegkies
4499,schlank::A,сагамад,bievrek
4500,schlank::A,сагамад,njuorro
4501,schlank::A,сагамад,seaggi
4502,schlank::A,сагамад,šoođbâs
4503,schlank::A,сагамад,seä´ǧ'ǧ
4504,schlank::A,сагамад,се̄ӈькесь
4505,hübsch::A,аив,faavroes
4506,hübsch::A,аив,fávrro
4507,hübsch::A,аив,fávru
4508,hübsch::A,аив,muččâd
4509,hübsch::A,аив,mooččâd
4510,hübsch::A,аив,мо̄джесь
4511,hübsch::A,рӕсугъд,faavroes
4512,hübsch::A,рӕсугъд,fávrro
4513,hübsch::A,рӕсугъд,fávru
4514,hübsch::A,рӕсугъд,muččâd
4515,hübsch::A,рӕсугъд,mooččâd
4516,hübsch::A,рӕсугъд,мо̄джесь
4517,böse::A,фыдзӕрдӕ,vesties
4518,böse::A,фыдзӕрдӕ,bahá
4519,böse::A,фыдзӕрдӕ,bahá
4520,böse::A,фыдзӕрдӕ,paa
4521,böse::A,фыдзӕрдӕ,ilbâd
4522,böse::A,фыдзӕрдӕ,paas
4523,böse::A,фыдзӕрдӕ,ilbbâd
4524,böse::A,фыдзӕрдӕ,поасс
4525,böse::A,фыдзӕрдӕ,кэ̄рряй
4526,dumm::A,ӕдылы,gåffoeh
4527,dumm::A,ӕдылы,jalla
4528,dumm::A,ӕдылы,doavki
4529,dumm::A,ӕдылы,tuhme
4530,dumm::A,ӕдылы,tu´hmm
4531,dumm::A,ӕдылы,о̄менэш
4532,dumm::A,ӕдылы,то̄ӆӆкхем
4533,faul::A,зивӕг,aeblehts
4534,faul::A,зивӕг,lájkke
4535,faul::A,зивӕг,láiki
4536,faul::A,зивӕг,läški
4537,faul::A,зивӕг,lä´šǩǩ
4538,faul::A,зивӕг,ла̄шькесь
4539,faul::A,зивӕггӕнаг,aeblehts
4540,faul::A,зивӕггӕнаг,lájkke
4541,faul::A,зивӕггӕнаг,láiki
4542,faul::A,зивӕггӕнаг,läški
4543,faul::A,зивӕггӕнаг,lä´šǩǩ
4544,faul::A,зивӕггӕнаг,ла̄шькесь
4545,fleißig::A,æнæзивæг,rudtjege
4546,fleißig::A,æнæзивæг,vïssjeles
4547,fleißig::A,æнæзивæг,vissjal
4548,fleißig::A,æнæзивæг,viššal
4549,fleißig::A,æнæзивæг,doaimmalaš
4550,fleißig::A,æнæзивæг,viššâl
4551,fleißig::A,æнæзивæг,re´ttev
4552,fleißig::A,æнувыд,rudtjege
4553,fleißig::A,æнувыд,vïssjeles
4554,fleißig::A,æнувыд,vissjal
4555,fleißig::A,æнувыд,viššal
4556,fleißig::A,æнувыд,doaimmalaš
4557,fleißig::A,æнувыд,viššâl
4558,fleißig::A,æнувыд,re´ttev
4559,geizig::A,чъынды,saejkies
4560,geizig::A,чъынды,hánes
4561,geizig::A,чъынды,gáhcci
4562,geizig::A,чъынды,gárži
4563,geizig::A,чъынды,käcci
4564,geizig::A,чъынды,häänis
4565,geizig::A,чъынды,kä´cc
4566,geizig::A,чъынды,сыннҍ
4567,geizig::A,чъынды,скухьпесь
4568,geizig::A,æлгъин,saejkies
4569,geizig::A,æлгъин,hánes
4570,geizig::A,æлгъин,gáhcci
4571,geizig::A,æлгъин,gárži
4572,geizig::A,æлгъин,käcci
4573,geizig::A,æлгъин,häänis
4574,geizig::A,æлгъин,kä´cc
4575,geizig::A,æлгъин,сыннҍ
4576,geizig::A,æлгъин,скухьпесь
4577,geizig::A,мæрддзæст,saejkies
4578,geizig::A,мæрддзæст,hánes
4579,geizig::A,мæрддзæст,gáhcci
4580,geizig::A,мæрддзæст,gárži
4581,geizig::A,мæрддзæст,käcci
4582,geizig::A,мæрддзæст,häänis
4583,geizig::A,мæрддзæст,kä´cc
4584,geizig::A,мæрддзæст,сыннҍ
4585,geizig::A,мæрддзæст,скухьпесь
4586,klug::A,зондджын,vihtehks
4587,klug::A,зондджын,vijses
4588,klug::A,зондджын,jiermmá
4589,klug::A,зондджын,fihtolaš
4590,klug::A,зондджын,jiä'rmálâš
4591,klug::A,зондджын,hitrai
4592,klug::A,зондджын,то̄ӆӆкэш
4593,klug::A,зондджын,вӣллвэсь
4594,geschickt::A,хӕрзарӕхст,tjiehpies
4595,geschickt::A,хӕрзарӕхст,tjiehppe
4596,geschickt::A,хӕрзарӕхст,čeahppi
4597,geschickt::A,хӕрзарӕхст,čeppi
4598,geschickt::A,хӕрзарӕхст,čeä´p'p
4599,geschickt::A,хӕрзарӕхст,чепесь
4600,lieb::A,уарзон,boerehks
4601,lieb::A,уарзон,lådje
4602,lieb::A,уарзон,gieres
4603,lieb::A,уарзон,ráhkis
4604,lieb::A,уарзон,láđis
4605,lieb::A,уарзон,räähis
4606,lieb::A,уарзон,pue´rr
4607,lieb::A,уарзон,rää´ǩǩes
4608,lieb::A,уарзон,мӣлса
4609,lustig::A,хъӕлдзӕг,lustes
4610,lustig::A,хъӕлдзӕг,suohtas
4611,lustig::A,хъӕлдзӕг,hávski
4612,lustig::A,хъӕлдзӕг,hitruu
4613,lustig::A,хъӕлдзӕг,iilooš
4614,lustig::A,хъӕлдзӕг,hää´sǩ
4615,lustig::A,хъӕлдзӕг,viä´s'sel
4616,lustig::A,хъӕлдзӕг,руэняс
4617,sanft::A,мынчын,lïemkeds
4618,sanft::A,мынчын,lines
4619,sanft::A,мынчын,lágŋet
4620,sanft::A,мынчын,linis
4621,sanft::A,мынчын,láđis
4622,sanft::A,мынчын,liägus
4623,sanft::A,мынчын,pivvâl
4624,sanft::A,мынчын,heä´nn
4625,sanft::A,мынчын,э̄йвсесь
4626,hungrig::A,ӕххормаг,nælggomin
4627,hungrig::A,ӕххормаг,nealggas
4628,hungrig::A,ӕххормаг,neälǥlaž
4629,hungrig::A,ӕххормаг,не̄лльк
4630,krank::A,нӕфӕразгӕ,skïemtje
4631,krank::A,нӕфӕразгӕ,skibás
4632,krank::A,нӕфӕразгӕ,buohcci
4633,krank::A,нӕфӕразгӕ,pyec'cee
4634,krank::A,нӕфӕразгӕ,puõcci
4635,krank::A,нӕфӕразгӕ,panntiõrvas
4636,krank::A,нӕфӕразгӕ,кэ̄бп
4637,nackt::A,бӕгънӕг,båadtsoeh
4638,nackt::A,бӕгънӕг,rihtso
4639,nackt::A,бӕгънӕг,álás
4640,nackt::A,бӕгънӕг,pie'tittem
4641,nackt::A,бӕгънӕг,piät'táá
4642,nackt::A,бӕгънӕг,päälljas
4643,nackt::A,бӕгънӕг,пефта
4644,nackt::A,бӕгънӕг,па̄льяс
4645,traurig::A,ӕрхӕндӕг,håjnoes
4646,traurig::A,ӕрхӕндӕг,suohtas
4647,traurig::A,ӕрхӕндӕг,hådje
4648,traurig::A,ӕрхӕндӕг,ahkit
4649,traurig::A,ӕрхӕндӕг,ahheev
4650,traurig::A,ӕрхӕндӕг,â´ǩǩed
4651,traurig::A,ӕрхӕндӕг,чуэввесь
4652,lebendig::A,цардӕгас,jielije
4653,lebendig::A,цардӕгас,viesso
4654,lebendig::A,цардӕгас,ealli
4655,lebendig::A,цардӕгас,eeleev
4656,lebendig::A,цардӕгас,jie´lli
4657,lebendig::A,цардӕгас,е̄лльгденҍ
4658,gut::A,хорз,buerie
4659,gut::A,хорз,buorre
4660,gut::A,хорз,buorre
4661,gut::A,хорз,pyeṛi
4662,gut::A,хорз,šiõǥǥ
4663,gut::A,хорз,pue´rr
4664,gut::A,хорз,шувв
4665,gut::A,хорз,пуррь
4666,schlecht::A,цауд,nåake
4667,schlecht::A,цауд,skraape
4668,schlecht::A,цауд,mådtan
4669,schlecht::A,цауд,nievrre
4670,schlecht::A,цауд,headju
4671,schlecht::A,цауд,heittot
4672,schlecht::A,цауд,hyeṇi
4673,schlecht::A,цауд,niev'ri
4674,schlecht::A,цауд,hue´nn
4675,schlecht::A,цауд,нюэссь
4676,schlecht::A,цауд,ню̄э̄зесь
4677,richtig::A,раст,rïekte
4678,richtig::A,раст,duolla
4679,richtig::A,раст,rievtes
4680,richtig::A,раст,riekta
4681,richtig::A,раст,vuoi'gâ
4682,richtig::A,раст,vuõiǥâs
4683,richtig::A,раст,вӯййк
4684,richtig::A,раст,вӯйкэсс
4685,schlimm::A,ӕвзӕр,nåake
4686,schlimm::A,ӕвзӕр,bahá
4687,schlimm::A,ӕвзӕр,vearrái
4688,schlimm::A,ӕвзӕр,niev'ri
4689,schlimm::A,ӕвзӕр,neu´rr
4690,schlimm::A,ӕвзӕр,ню̄э̄зесь
4691,wahr::A,ӕцӕг,saetnies
4692,wahr::A,ӕцӕг,sádnes
4693,wahr::A,ӕцӕг,duohta
4694,wahr::A,ӕцӕг,tuotâ
4695,wahr::A,ӕцӕг,tuõtt
4696,wahr::A,ӕцӕг,вӯйкас
4697,alt::A,зӕронд,båeries
4698,alt::A,зӕронд,oames
4699,alt::A,зӕронд,boaris
4700,alt::A,зӕронд,uámis
4701,alt::A,зӕронд,vuä´mes
4702,alt::A,зӕронд,вуэммь
4703,neu::A,ног,orre
4704,neu::A,ног,ådås
4705,neu::A,ног,ođas
4706,neu::A,ног,uuđâs
4707,neu::A,ног,oođâs
4708,neu::A,ног,о̄дт
4709,ehemalig::A,раздӕры,evtebe
4710,ehemalig::A,раздӕры,åvdep
4711,ehemalig::A,раздӕры,dološ
4712,ehemalig::A,раздӕры,oovdiš
4713,ehemalig::A,раздӕры,tuâl'jõž
4714,ehemalig::A,раздӕры,туллъя
4715,ehemalig::A,раздӕры,э̄ввтлэсь
4716,alt[Lebewesen]::A,ацӕргӕ,voeres
4717,alt[Lebewesen]::A,ацӕргӕ,vuoras
4718,alt[Lebewesen]::A,ацӕргӕ,boares
4719,alt[Lebewesen]::A,ацӕргӕ,vuoras
4720,alt[Lebewesen]::A,ацӕргӕ,puáris
4721,alt[Lebewesen]::A,ацӕргӕ,puä´res
4722,alt[Lebewesen]::A,ацӕргӕ,пуэресь
4723,jung::A,ӕрыгон,noere
4724,jung::A,ӕрыгон,nuorra
4725,jung::A,ӕрыгон,nuorra
4726,jung::A,ӕрыгон,nuoṛâ
4727,jung::A,ӕрыгон,nuõrr
4728,jung::A,ӕрыгон,нӯрр
4729,arm::A,мӕгуыр,giefies
4730,arm::A,мӕгуыр,hædjo
4731,arm::A,мӕгуыр,geafi
4732,arm::A,мӕгуыр,kevhi
4733,arm::A,мӕгуыр,ǩeeu´h
4734,arm::A,мӕгуыр,ва̄йваш
4735,reich::A,хъӕздыг,ræjhkoes
4736,reich::A,хъӕздыг,boanndá
4737,reich::A,хъӕздыг,rikkis
4738,reich::A,хъӕздыг,riges
4739,reich::A,хъӕздыг,ree´ǧǧes
4740,reich::A,хъӕздыг,ва̄птэк
4741,bekannt::A,зонгӕ,åehpies
4742,bekannt::A,зонгӕ,oahpes
4743,bekannt::A,зонгӕ,dieđus
4744,bekannt::A,зонгӕ,uápis
4745,bekannt::A,зонгӕ,tuubdâs
4746,bekannt::A,зонгӕ,toobdâs
4747,bekannt::A,зонгӕ,томтас
4748,berühmt::A,номдзыд,byögke
4749,berühmt::A,номдзыд,mihtos
4750,berühmt::A,номдзыд,beakkán
4751,berühmt::A,номдзыд,beakkálmas
4752,berühmt::A,номдзыд,mááinuh
4753,berühmt::A,номдзыд,peeggâlm
4754,berühmt::A,номдзыд,snäätnai
4755,berühmt::A,номдзыд,куллъей
4756,fremd::A,æцæгæлон,ammes
4757,fremd::A,æцæгæлон,amás
4758,fremd::A,æцæгæлон,vieres
4759,fremd::A,æцæгæлон,amas
4760,fremd::A,æцæгæлон,vie'res
4761,fremd::A,æцæгæлон,puigâ
4762,fremd::A,æцæгæлон,vee´res
4763,fremd::A,æцæгæлон,е̄ххк
4764,fremd::A,æцæгæлон,вӣресь
4765,verschieden::A,æндæр æмæ æндæр,ovmese
4766,verschieden::A,æндæр æмæ æндæр,moattelágásj
4767,verschieden::A,æндæр æмæ æндæр,iesjgeŋgalágásj
4768,verschieden::A,æндæр æмæ æндæр,eará
4769,verschieden::A,æндæр æмæ æндæр,eresláván
4770,verschieden::A,æндæр æмæ æндæр,jee´res
4771,verschieden::A,æндæр æмæ æндæр,jee´resnallšem
4772,verschieden::A,æндæр æмæ æндæр,югке
4773,verschieden::A,æндæр æмæ æндæр,югкеналшэм
4774,verschieden::A,алы,ovmese
4775,verschieden::A,алы,moattelágásj
4776,verschieden::A,алы,iesjgeŋgalágásj
4777,verschieden::A,алы,eará
4778,verschieden::A,алы,eresláván
4779,verschieden::A,алы,jee´res
4780,verschieden::A,алы,jee´resnallšem
4781,verschieden::A,алы,югке
4782,verschieden::A,алы,югкеналшэм
4783,verschieden::A,алыхуызон,ovmese
4784,verschieden::A,алыхуызон,moattelágásj
4785,verschieden::A,алыхуызон,iesjgeŋgalágásj
4786,verschieden::A,алыхуызон,eará
4787,verschieden::A,алыхуызон,eresláván
4788,verschieden::A,алыхуызон,jee´res
4789,verschieden::A,алыхуызон,jee´resnallšem
4790,verschieden::A,алыхуызон,югке
4791,verschieden::A,алыхуызон,югкеналшэм
4792,nah::A,хӕстӕг,gietskies
4793,nah::A,хӕстӕг,lahka
4794,nah::A,хӕстӕг,lagas
4795,nah::A,хӕстӕг,a'ldemuš
4796,nah::A,хӕстӕг,âlddlõs
4797,nah::A,хӕстӕг,альтэсь
4798,fern::A,дард,gahkese
4799,fern::A,дард,guhkken
4800,fern::A,дард,gáiddus
4801,fern::A,дард,kuhás
4802,fern::A,дард,ku´ǩes
4803,fern::A,дард,туммплэсь
4804,fern::A,дӕрддаг,gahkese
4805,fern::A,дӕрддаг,guhkken
4806,fern::A,дӕрддаг,gáiddus
4807,fern::A,дӕрддаг,kuhás
4808,fern::A,дӕрддаг,ku´ǩes
4809,fern::A,дӕрддаг,туммплэсь
4810,linker::A,галиу,gårroeh
4811,linker::A,галиу,gåro
4812,linker::A,галиу,gurut
4813,linker::A,галиу,čižet
4814,linker::A,галиу,či´ǯǯ
4815,linker::A,галиу,чинч
4816,rechter::A,рахиз,åelkies
4817,rechter::A,рахиз,oalges
4818,rechter::A,рахиз,olgeš
4819,rechter::A,рахиз,uál'gis
4820,rechter::A,рахиз,vuõiǥâs
4821,rechter::A,рахиз,вуэлькесь
4822,anderer::A,иннӕ,jeatjebe
4823,anderer::A,иннӕ,nubbe
4824,anderer::A,иннӕ,eará
4825,anderer::A,иннӕ,nubbi
4826,anderer::A,иннӕ,nubbe
4827,anderer::A,иннӕ,nu´bb
4828,anderer::A,иннӕ,jee´res
4829,anderer::A,иннӕ,мудта
4830,anderer::A,иннӕ,е̄ресь
4831,anderer::A,ӕндӕр,jeatjebe
4832,anderer::A,ӕндӕр,nubbe
4833,anderer::A,ӕндӕр,eará
4834,anderer::A,ӕндӕр,nubbi
4835,anderer::A,ӕндӕр,nubbe
4836,anderer::A,ӕндӕр,nu´bb
4837,anderer::A,ӕндӕр,jee´res
4838,anderer::A,ӕндӕр,мудта
4839,anderer::A,ӕндӕр,е̄ресь
4840,erster::A,фыццаг,voestes
4841,erster::A,фыццаг,vuostasj
4842,erster::A,фыццаг,vuosttaš
4843,erster::A,фыццаг,vuos'muš
4844,erster::A,фыццаг,vuõs's
4845,erster::A,фыццаг,õõu´dmõs
4846,erster::A,фыццаг,авьтмусс
4847,erster::A,фыццӕгӕм,voestes
4848,erster::A,фыццӕгӕм,vuostasj
4849,erster::A,фыццӕгӕм,vuosttaš
4850,erster::A,фыццӕгӕм,vuos'muš
4851,erster::A,фыццӕгӕм,vuõs's
4852,erster::A,фыццӕгӕм,õõu´dmõs
4853,erster::A,фыццӕгӕм,авьтмусс
4854,zweiter::A,дыккаг,mubpie
4855,zweiter::A,дыккаг,nubbe
4856,zweiter::A,дыккаг,nubbi
4857,zweiter::A,дыккаг,nubbe
4858,zweiter::A,дыккаг,nu´bb
4859,zweiter::A,дыккаг,ныммьп
4860,zweiter::A,дыккæгæм,mubpie
4861,zweiter::A,дыккæгæм,nubbe
4862,zweiter::A,дыккæгæм,nubbi
4863,zweiter::A,дыккæгæм,nubbe
4864,zweiter::A,дыккæгæм,nu´bb
4865,zweiter::A,дыккæгæм,ныммьп
4866,dritter::A,æртыккаг,gåalmede
4867,dritter::A,æртыккаг,goalmát
4868,dritter::A,æртыккаг,goalmmát
4869,dritter::A,æртыккаг,kuálmád
4870,dritter::A,æртыккаг,kuälmad
4871,dritter::A,æртыккаг,кӯа̄ллмант
4872,dritter::A,æртыккæгæм,gåalmede
4873,dritter::A,æртыккæгæм,goalmát
4874,dritter::A,æртыккæгæм,goalmmát
4875,dritter::A,æртыккæгæм,kuálmád
4876,dritter::A,æртыккæгæм,kuälmad
4877,dritter::A,æртыккæгæм,кӯа̄ллмант
4878,letzter::A,фӕстаг,minngemes
4879,letzter::A,фӕстаг,maŋemus
4880,letzter::A,фӕстаг,maŋimus
4881,letzter::A,фӕстаг,majemuš
4882,letzter::A,фӕстаг,mââi´mõs
4883,letzter::A,фӕстаг,маӈьмусс
4884,allein::ADV,иунæг,oktegh
4885,allein::ADV,иунæг,oktegimse
4886,allein::ADV,иунæг,oktebisnie
4887,allein::ADV,иунæг,aktu
4888,allein::ADV,иунæг,okto
4889,allein::ADV,иунæг,ohtuu
4890,allein::ADV,иунæг,õhttu
4891,allein::ADV,иунæг,о̄ххтэ
4892,auf einmal::ADV,уайтагъд,avtatrajes
4893,auf einmal::ADV,уайтагъд,hávális
4894,auf einmal::ADV,уайтагъд,hávil
4895,auf einmal::ADV,уайтагъд,tove
4896,auf einmal::ADV,уайтагъд,аххтан
4897,auf einmal::ADV,æвиппайды,avtatrajes
4898,auf einmal::ADV,æвиппайды,hávális
4899,auf einmal::ADV,æвиппайды,hávil
4900,auf einmal::ADV,æвиппайды,tove
4901,auf einmal::ADV,æвиппайды,аххтан
4902,auf einmal::ADV,æваст,avtatrajes
4903,auf einmal::ADV,æваст,hávális
4904,auf einmal::ADV,æваст,hávil
4905,auf einmal::ADV,æваст,tove
4906,auf einmal::ADV,æваст,аххтан
4907,zusammen::ADV,иумӕ,ektine
4908,zusammen::ADV,иумӕ,ektesne
4909,zusammen::ADV,иумӕ,tjåenghkesne
4910,zusammen::ADV,иумӕ,siegen
4911,zusammen::ADV,иумӕ,oktan
4912,zusammen::ADV,иумӕ,ovttas
4913,zusammen::ADV,иумӕ,čoahkis
4914,zusammen::ADV,иумӕ,oovtâst
4915,zusammen::ADV,иумӕ,õõutsââ´jest
4916,zusammen::ADV,иумӕ,аххтан
4917,zusammen::ADV,иумӕ,эфтэсьт
4918,lange::ADV,бирæ рæстæг,guhkiem
4919,lange::ADV,бирæ рæстæг,guhkev
4920,lange::ADV,бирæ рæстæг,mælggadav
4921,lange::ADV,бирæ рæстæг,guhká
4922,lange::ADV,бирæ рæстæг,kuhe
4923,lange::ADV,бирæ рæстæг,kuhháá
4924,lange::ADV,бирæ рæстæг,kuu´ǩǩ
4925,lange::ADV,бирæ рæстæг,кугкь
4926,plötzlich::ADV,æвиппайды,faahketji
4927,plötzlich::ADV,æвиппайды,hæhkkat
4928,plötzlich::ADV,æвиппайды,fáhkkestaga
4929,plötzlich::ADV,æвиппайды,fakkist
4930,plötzlich::ADV,æвиппайды,kruu´ta
4931,plötzlich::ADV,æвиппайды,а̄йнханна
4932,plötzlich::ADV,æваст,faahketji
4933,plötzlich::ADV,æваст,hæhkkat
4934,plötzlich::ADV,æваст,fáhkkestaga
4935,plötzlich::ADV,æваст,fakkist
4936,plötzlich::ADV,æваст,kruu´ta
4937,plötzlich::ADV,æваст,а̄йнханна
4938,sofort::ADV,уыцы сахат,dallegh
4939,sofort::ADV,уыцы сахат,dalá
4940,sofort::ADV,уыцы сахат,dalánagi
4941,sofort::ADV,уыцы сахат,dakkavide
4942,sofort::ADV,уыцы сахат,dakkaviđe
4943,sofort::ADV,уыцы сахат,tállán
4944,sofort::ADV,уыцы сахат,naraaz
4945,sofort::ADV,уыцы сахат,атть
4946,sofort::ADV,уайтагъд,dallegh
4947,sofort::ADV,уайтагъд,dalá
4948,sofort::ADV,уайтагъд,dalánagi
4949,sofort::ADV,уайтагъд,dakkavide
4950,sofort::ADV,уайтагъд,dakkaviđe
4951,sofort::ADV,уайтагъд,tállán
4952,sofort::ADV,уайтагъд,naraaz
4953,sofort::ADV,уайтагъд,атть
4954,später::ADV,фæстæдæр,mænngan 
4955,später::ADV,фæстæдæр,maŋŋebut
4956,später::ADV,фæстæдæр,maŋŋel
4957,später::ADV,фæстæдæр,maŋ̣eláá
4958,später::ADV,фæстæдæр,mâ´ŋŋlakast
4959,später::ADV,фæстæдæр,маӈӈа
4960,jetzt::ADV,ныр,daelie
4961,jetzt::ADV,ныр,dal
4962,jetzt::ADV,ныр,dal
4963,jetzt::ADV,ныр,tääl
4964,jetzt::ADV,ныр,ââ´n
4965,jetzt::ADV,ныр,атть
4966,heute::ADV,абон,daenbien
4967,heute::ADV,абон,uddni
4968,heute::ADV,абон,odne
4969,heute::ADV,абон,onne
4970,heute::ADV,абон,tä´bbe
4971,heute::ADV,абон,та̄ррьм
4972,morgen::ADV,райсом,jirreden
4973,morgen::ADV,райсом,idet
4974,morgen::ADV,райсом,ihttin
4975,morgen::ADV,райсом,itten
4976,morgen::ADV,райсом,jâđđa
4977,morgen::ADV,райсом,янта
4978,bald::ADV,тагъд,varke
4979,bald::ADV,тагъд,ruvva
4980,bald::ADV,тагъд,farga
4981,bald::ADV,тагъд,vorgâ
4982,bald::ADV,тагъд,sõrgg
4983,bald::ADV,тагъд,вэхтэнне
4984,bald::ADV,рæхджы,varke
4985,bald::ADV,рæхджы,ruvva
4986,bald::ADV,рæхджы,farga
4987,bald::ADV,рæхджы,vorgâ
4988,bald::ADV,рæхджы,sõrgg
4989,bald::ADV,рæхджы,вэхтэнне
4990,dann::ADV,стæй,die
4991,dann::ADV,стæй,dalloj
4992,dann::ADV,стæй,de
4993,dann::ADV,стæй,te
4994,dann::ADV,стæй,de
4995,dann::ADV,стæй,teä
4996,dann::ADV,стæй,â´tte
4997,dann::ADV,стæй,те
4998,gestern::ADV,знон,jååktan
4999,gestern::ADV,знон,iektu
5000,gestern::ADV,знон,ikte
5001,gestern::ADV,знон,jieh't
5002,gestern::ADV,знон,jåhtta
5003,gestern::ADV,знон,яххта
5004,einst::ADV,кӕддӕр,dejpeli
5005,einst::ADV,кӕддӕр,åvdebut
5006,einst::ADV,кӕддӕр,áigi
5007,einst::ADV,кӕддӕр,dolin
5008,einst::ADV,кӕддӕр,tovle
5009,einst::ADV,кӕддӕр,tuu´l
5010,einst::ADV,кӕддӕр,э̄ххьтэшьт
5011,damals::ADV,уæд,aejkien
5012,damals::ADV,уæд,dalloj
5013,damals::ADV,уæд,dalle
5014,damals::ADV,уæд,talle
5015,damals::ADV,уæд,te´l
5016,damals::ADV,уæд,teä´l
5017,damals::ADV,уæд,танна
5018,danach::ADV,стæй,mïnngesne
5019,danach::ADV,стæй,dan maŋŋela
5020,danach::ADV,стæй,maŋŋil
5021,danach::ADV,стæй,das maŋŋá
5022,danach::ADV,стæй,maŋ̣a
5023,danach::ADV,стæй,mâ´ŋŋlest
5024,danach::ADV,стæй,маӈӈа
5025,danach::ADV,уый фæстæ,mïnngesne
5026,danach::ADV,уый фæстæ,dan maŋŋela
5027,danach::ADV,уый фæстæ,maŋŋil
5028,danach::ADV,уый фæстæ,das maŋŋá
5029,danach::ADV,уый фæстæ,maŋ̣a
5030,danach::ADV,уый фæстæ,mâ´ŋŋlest
5031,danach::ADV,уый фæстæ,маӈӈа
5032,vorher::ADV,раздæр,aarebi
5033,vorher::ADV,раздæр,åvddål
5034,vorher::ADV,раздæр,árat
5035,vorher::ADV,раздæр,ovdâl
5036,vorher::ADV,раздæр,ouddâl
5037,vorher::ADV,раздæр,а̄йка
5038,zuerst::ADV,фыццаг,voestegh
5039,zuerst::ADV,фыццаг,álgon
5040,zuerst::ADV,фыццаг,vuos
5041,zuerst::ADV,фыццаг,vuohččan
5042,zuerst::ADV,фыццаг,vuoč'čin
5043,zuerst::ADV,фыццаг,vuõ´ste
5044,zuerst::ADV,фыццаг,vuõs'smõõssân
5045,zuerst::ADV,фыццаг,э̄ввтла
5046,zuerst::ADV,фыццаг,э̄ввтэль
5047,einmal::ADV,иу хатт,ikth
5048,einmal::ADV,иу хатт,akti
5049,einmal::ADV,иу хатт,okte
5050,einmal::ADV,иу хатт,ohtii
5051,einmal::ADV,иу хатт,kojo
5052,einmal::ADV,иу хатт,måttmešt
5053,einmal::ADV,иу хатт,э̄фт вэ̄рр
5054,manchmal::ADV,хатт,muvhtene
5055,manchmal::ADV,хатт,muhttijn
5056,manchmal::ADV,хатт,duolla dálla
5057,manchmal::ADV,хатт,muhtumin
5058,manchmal::ADV,хатт,kuásnii
5059,manchmal::ADV,хатт,måttmešt
5060,manchmal::ADV,хатт,kuä´ss-ne
5061,manchmal::ADV,хатт,мудта вэ̄р
5062,oft::ADV,арæх,daamtaj
5063,oft::ADV,арæх,álu
5064,oft::ADV,арæх,ábaj
5065,oft::ADV,арæх,dájvvá
5066,oft::ADV,арæх,dávjá
5067,oft::ADV,арæх,távjá
5068,oft::ADV,арæх,täujja
5069,oft::ADV,арæх,то̄а̄ййв
5070,immer::ADV,ӕдзух,iktesth
5071,immer::ADV,ӕдзух,eejnegen
5072,immer::ADV,ӕдзух,agev
5073,immer::ADV,ӕдзух,álo
5074,immer::ADV,ӕдзух,ain
5075,immer::ADV,ӕдзух,ovttuu
5076,immer::ADV,ӕдзух,pâi
5077,immer::ADV,ӕдзух,пай
5078,niemals::ADV,никуы,ij gåessie
5079,niemals::ADV,никуы,ij goassak
5080,niemals::ADV,никуы,ij ihkenis
5081,niemals::ADV,никуы,ii goassege
5082,niemals::ADV,никуы,ij kuás'sin
5083,niemals::ADV,никуы,ij ni kuä´ss
5084,niemals::ADV,никуы,эйй никуэссь
5085,niemals::ADV,никæд,ij gåessie
5086,niemals::ADV,никæд,ij goassak
5087,niemals::ADV,никæд,ij ihkenis
5088,niemals::ADV,никæд,ii goassege
5089,niemals::ADV,никæд,ij kuás'sin
5090,niemals::ADV,никæд,ij ni kuä´ss
5091,niemals::ADV,никæд,эйй никуэссь
5092,hier::ADV,ам,daagkoe
5093,hier::ADV,ам,dála
5094,hier::ADV,ам,dánna
5095,hier::ADV,ам,dá
5096,hier::ADV,ам,dás
5097,hier::ADV,ам,taa
5098,hier::ADV,ам,tää
5099,hier::ADV,ам,ta´ltte
5100,hier::ADV,ам,тала
5101,hier::ADV,ам,тэста
5102,hierhin::ADV,ардӕм,diekie
5103,hierhin::ADV,ардӕм,dási
5104,hierhin::ADV,ардӕм,diehki
5105,hierhin::ADV,ардӕм,deike
5106,hierhin::ADV,ардӕм,teehi
5107,hierhin::ADV,ардӕм,tii´ǩ
5108,hierhin::ADV,ардӕм,тӣге
5109,von hier::ADV,ардыгæй,daebpede
5110,von hier::ADV,ардыгæй,dássta
5111,von hier::ADV,ардыгæй,dáppelt
5112,von hier::ADV,ардыгæй,dáppe
5113,von hier::ADV,ардыгæй,tástán
5114,von hier::ADV,ардыгæй,tääiǥ
5115,von hier::ADV,ардыгæй,tääi´ben
5116,von hier::ADV,ардыгæй,тэста
5117,dort::ADV,уым,dagkoe
5118,dort::ADV,уым,dale
