,Concept_ID,hi,la
1497,täuschen::V,धोखा देना,fallere
1498,betrügen::V,धोखा देना,fraudare
1499,töten::V,मारना,necare
1500,töten::V,मारना,caedere
1501,töten::V,मार डालना,necare
1502,töten::V,मार डालना,caedere
1503,wohnen::V,रहना,habitare
1504,arbeiten::V,काम करना,laborare
1505,sammeln::V,जमा करना,colligere
1506,pflücken::V,चुनना,carpere
1507,pflücken::V,तोड़ना,carpere
1508,jagen::V,आखेट करना,venari
1509,jagen::V,शिकार करना,venari
1510,fischen::V,मछली पकड़ना,piscari
1511,fassen::V,पकड़ना,capere
1512,hüten::V,चराना,custodire
1513,treiben::V,हाँकना,agere
1514,anbinden::V,बाँधना,alligare
1515,füttern::V,खिलाना,nutrire
1516,melken::V,दुहना,mulgere
1517,hacken::V,काटना,findere
1518,gießen::V,सींचना,rigare
1519,reifen::V,पकना,maturescere
1520,zubereiten::V,पकाना,apparare
1521,kochen::V,पकाना,coquere
1522,kochen::V,राँधना,coquere
1523,backen::V,पकाना,coquere
1524,braten::V,तलना,torrere
1525,braten::V,भूनना,torrere
1526,umrühren::V,फेंटना,commovere
1527,stricken::V,बुनना,texere
1528,nähen::V,सीना,suere
1529,färben::V,रँगना,tingere
1530,reinigen::V,साफ़ करना,purgare
1531,reinigen::V,शुद्ध करना,purgare
1532,waschen::V,धोना,lavare
1533,abwischen::V,पोंछ्ना,abstergere
1534,spülen::V,माँजना,perluere
1535,spülen::V,खँगालना,perluere
1536,fegen::V,बुहारना,verrere
1537,kehren::V,झाड़ना,purgare
1538,baden::V,स्नान करना,lavari
1539,sich waschen::V,नहाना,lavari
1540,sich waschen::V,हाथ-मुँह धोना,lavari
1541,ausziehen::V,उतारना,exuere
1542,anziehen::V,पहनना,induere
1543,sich anziehen::V,कपड़े पहनना,vestiri
1544,kämmen::V,कंघी करना,pectere
1545,schmücken::V,सजाना,ornare
1546,schmücken::V,सजाना,decorare
1547,schmücken::V,सँवारना,ornare
1548,schmücken::V,सँवारना,decorare
1549,sagen::V,कहना,dicere
1550,sagen::V,बताना,dicere
1551,sprechen::V,बोलना,fari
1552,reden::V,बोलना,loqui
1553,reden::V,बात करना,loqui
1554,sich unterhalten::V,बात करना,colloqui
1555,sich unterhalten::V,बात करना,disputare
1556,sich unterhalten::V,बातचीत करना,colloqui
1557,sich unterhalten::V,बातचीत करना,disputare
1558,fragen::V,पूछ्ना,rogare
1559,fragen::V,पूछ्ना,quaerere
1560,fragen::V,प्रश्न करना,rogare
1561,fragen::V,प्रश्न करना,quaerere
1562,bitten::V,माँगना से,orare
1563,bitten::V,माँगना से,rogare
1564,erzählen::V,बताना,narrare
1565,mitteilen::V,ख़बर देना,communicare
1566,mitteilen::V,सूचना देना,communicare
1567,nennen::V,नाम देना,appellare
1568,rufen::V,बुलाना,vocare
1569,prahlen::V,शेख़ी बघारना,gloriari
1570,übersetzen::V,अनुवाद करना,vertere
1571,denken::V,सोचना,cogitare
1572,glauben::V,विश्वास करना,credere
1573,bemerken::V,ध्यान देना पर,animadvertere
1574,erkennen::V,पहचानना,cognoscere
1575,begreifen::V,समझना,comprehendere
1576,verstehen::V,सुनना,intellegere
1577,lernen::V,पढ़ना,discere
1578,wissen::V,जानना,scire
1579,wissen::V,मालूम होना,scire
1580,sich erinnern an::V,याद करना,meminisse
1581,vergessen::V,भूलना,oblivisci
1582,vergessen::V,बिसारना,oblivisci
1583,messen::V,नापना,metiri
1584,zählen::V,गिनना,numerare
1585,rechnen::V,गणना करना,reri
1586,rechnen::V,गणना करना,calculare
1587,rechnen::V,हिसाब करना,reri
1588,rechnen::V,हिसाब करना,calculare
1589,lesen::V,पढ़ना,legere
1590,malen::V,कींचना,pingere
1591,zeichnen::V,चित्र कींचना,scribere
1592,schreiben::V,लिखना,scribere
1593,besitzen::V,मालिक होना,possidere
1594,besitzen::V,स्वामी होना,possidere
1595,kaufen::V,ख़रीदना,emere
1596,verkaufen::V,बेचना,vendere
1597,bezahlen::V,चुकाना,pendere
1598,bezahlen::V,अदा करना,pendere
1599,zahlen::V,अदा करना,solvere
1600,beherrschen::V,शासन करना पर,regere
1601,beherrschen::V,शासन करना पर,imperare
1602,ertragen::V,सहना,tolerare
1603,ertragen::V,सहना,sustinere
