,Concept_ID,lv,ce
1522,so::ADV,tā,
1523,so::ADV,tik,
1524,noch::ADV,на,кхин
1525,noch::ADV,нӧшта,кхин
1526,noch::ADV,vēl,кхин
1527,nur::ADV,куш,бен ...ца
1528,nur::ADV,сӧмын,бен ...ца
1529,nur::ADV,vien,бен ...ца
1530,nur::ADV,tikai,бен ...ца
1531,schon::ADV,нин,хӏинцале
1532,schon::ADV,jau,хӏинцале
1533,wieder::ADV,бара,юха а
1534,wieder::ADV,atkal,юха а
1535,vergebens::ADV,весьшӧрӧ,эрна
1536,vergebens::ADV,velti,эрна
1537,vor::PRP,водзын,хьалха
1538,vor::PRP,priekš,хьалха
1539,hinter::PRP,бӧрнын,тӏехьа
1540,hinter::PRP,aiz,тӏехьа
1541,unter::PRP,улын,кIелахь
1542,unter::PRP,zem,кIелахь
1543,durch::PRP,пыр,чекх
1544,durch::PRP,пырыс,чекх
1545,durch::PRP,caur,чекх
1546,durch::PRP,cauri,чекх
1547,neben::PRP,бердын,юххе
1548,neben::PRP,līdzās,юххе
1549,zwischen::PRP,костын,юккъехь
1550,zwischen::PRP,starp,юккъехь
1551,wegen::PRP,вӧсна,дуьхьа
1552,wegen::PRP,pēc,дуьхьа
1553,dies::PRN,тайӧ,и
1554,dies::PRN,тайӧ,иза
1555,dies::PRN,šis,и
1556,dies::PRN,šis,иза
1557,das::PRN,ciйö,и
1558,das::PRN,ciйö,иза
1559,das::PRN,tas,и
1560,das::PRN,tas,иза
1561,alles::PRN,став,дерриг
1562,alles::PRN,viss,дерриг
1563,ich::PRN,ме,cо
1564,ich::PRN,es,cо
1565,du::PRN,тэ,хьо
1566,du::PRN,tu,хьо
1567,er::PRN,сійӧ,и
1568,er::PRN,сійӧ,иза
1569,er::PRN,viņš,и
1570,er::PRN,viņš,иза
1571,wir::PRN,ми,тхо
1572,wir::PRN,ми,вай
1573,wir::PRN,mēs,тхо
1574,wir::PRN,mēs,вай
1575,ihr::PRN,тi,шу
1576,ihr::PRN,jūs,шу
1577,sie::PRN,найö,уьш
1578,sie::PRN,viņi,уьш
1579,sie::PRN,viņas,уьш
1580,was::FPRN,мый,хӏун
1581,was::FPRN,kas,хӏун
1582,wer::FPRN,код,мила
1583,wer::FPRN,kas,мила
1584,wo::FADV,кыті,мичaхь
1585,wo::FADV,kur,мичaхь
1586,wohin::FADV,кытчӧ,мича
1587,wohin::FADV,kurp,мича
1588,wohin::FADV,uz kurieni,мича
1589,wie::FADV,кыдзи,муха
1590,wie::FADV,kā,муха
1591,warum::FADV,мыйла,хӏунда
1592,warum::FADV,kāpēc,хӏунда
1593,wieviel::FNUM,кымын,мел
1594,wieviel::FNUM,кымын,маса
1595,wieviel::FNUM,cik,мел
1596,wieviel::FNUM,cik,маса
1597,eins::NUM,ӧтик,цхьаъ
1598,eins::NUM,viens,цхьаъ
1599,zwei::NUM,кык,шиъ
1600,zwei::NUM,divi,шиъ
1601,drei::NUM,куим,кхоъ
1602,drei::NUM,trīs,кхоъ
1603,vier::NUM,нель,диъ
1604,vier::NUM,četri,диъ
1605,fünf::NUM,вит,пхиъ
1606,fünf::NUM,pieci,пхиъ
1607,sechs::NUM,квайт,ялх
1608,sechs::NUM,seši,ялх
1609,sieben::NUM,сизим,ворхӏ
1610,sieben::NUM,septiņi,ворхӏ
1611,acht::NUM,кӧкъямыс,бархӏ
1612,acht::NUM,astoņi,бархӏ
1613,neun::NUM,ӧкмыс,исс
1614,neun::NUM,deviņi,исс
1615,zehn::NUM,дас,итт
1616,zehn::NUM,desmit,итт
1617,elf::NUM,дас ӧтик,цхьайтта
1618,elf::NUM,vienpadsmit,цхьайтта
1619,zwölf::NUM,дас кык,шийтта
1620,zwölf::NUM,divpadsmit,шийтта
1621,zwanzig::NUM,кызь,ткъа
1622,zwanzig::NUM,divdesmit,ткъа
1623,dreißig::NUM,комын,ткъе итт
1624,dreißig::NUM,trīsdesmit,ткъе итт
1625,vierzig::NUM,нелямын,шовзткъа
1626,vierzig::NUM,četrdesmit,шовзткъа
1627,fünfzig::NUM,ветымын,шовзткъе итт
1628,fünfzig::NUM,piecdesmit,шовзткъе итт
1629,sechzig::NUM,квайтымын,кхузткъа
1630,sechzig::NUM,sešdesmit,кхузткъа
1631,siebzig::NUM,сизимдас,кхузткъе итт
1632,siebzig::NUM,septiņdesmit,кхузткъе итт
1633,achtzig::NUM,кӧкъямысдас,дезткъа
1634,achtzig::NUM,astoņdesmit,дезткъа
1635,neunzig::NUM,ӧкмысдас,дезткъе итт
1636,neunzig::NUM,deviņdesmit,дезткъе итт
1637,hundert::NUM,сё,бӏе
1638,hundert::NUM,simt,бӏе
1639,tausend::NUM,сюрс,эзар
1640,tausend::NUM,tūkstoš,эзар
1641,und::CNJ,и,a
1642,und::CNJ,un,a
1643,oder::CNJ,либӧ,я
1644,oder::CNJ,jeb,я
1645,stehen::V,сулавны,латта
1646,stehen::V,stāvēt,латта
1647,sitzen::V,пукавны,хиъна ӏан
1648,sitzen::V,sēdēt,хиъна ӏан
1649,liegen::V,куйлыны,ӏилла
1650,liegen::V,gulēt,ӏилла
1651,hängen::V,ӧшавны,кхаза
1652,hängen::V,karāties,кхаза
1653,werden::V,лоны,хила
1654,werden::V,tapt,хила
1655,passieren::V,лоны,хила
1656,passieren::V,notikt,хила
1657,beginnen::V,кутчысьны,доло
1658,beginnen::V,кутны,доло
1659,beginnen::V,sākties,доло
1660,enden::V,помасьны,дӏадерза
1661,enden::V,beigties,дӏадерза
1662,wechseln::V,вежсьыны,хийца
1663,wechseln::V,mainīties,хийца
1664,aufgehen[Sonne]::V,петны,кхета
1665,aufgehen[Sonne]::V,lēkt,кхета
1666,aufgehen[Sonne]::V,uzlēkt,кхета
1667,untergehen[Sonne]::V,пуксьыны,чубуза
1668,untergehen[Sonne]::V,noiet,чубуза
1669,untergehen[Sonne]::V,rietēt,чубуза
1670,scheinen[Sonne]::V,югъявны,серло яла
1671,scheinen[Sonne]::V,югвидзны,серло яла
1672,scheinen[Sonne]::V,spīdēt,серло яла
1673,donnern::V,гымавны,къекъа
1674,donnern::V,dārdēt,къекъа
1675,wehen::V,пӧльтны,хьекха
1676,wehen::V,pūst,хьекха
1677,strömen::V,киссьыны,эха
1678,strömen::V,līt,эха
1679,strömen::V,plūst,эха
1680,fließen::V,визувтны,охьаэха
1681,fließen::V,tecēt,охьаэха
1682,sich drehen::V,бергавны,хьийза
1683,sich drehen::V,grozīties,хьийза
1684,schwanken::V,легны,леста
1685,schwanken::V,лайкъявны,леста
1686,schwanken::V,līgoties,леста
1687,schwanken::V,grīļoties,леста
1688,schwingen::V,лайкъявны,лесто
1689,schwingen::V,люллявны,лесто
1690,schwingen::V,vēzēties,лесто
1691,fallen::V,усьны,охьакхета
1692,fallen::V,krist,охьакхета
1693,brennen::V,сотчыны,дага
1694,brennen::V,degt,дага
1695,rauchen::V,тшынӧдны,оза
1696,rauchen::V,dūmot,оза
1697,regnen::V,зэрны,догlа догlу
1698,regnen::V,līt,догlа догlу
1699,gefrieren::V,кынмыны,гӏоро
1700,gefrieren::V,sasalt,гӏоро
1701,tauen::V,сывны,даша
1702,tauen::V,kust,даша
1703,schmelzen::V,сывны,лала
1704,schmelzen::V,kust,лала
1705,schmelzen::V,nokust,лала
1706,trocknen::V,косьмыны,дакъо
1707,trocknen::V,žūt,дакъо
1708,trocknen::V,kaltēties,дакъо
1709,sieden::V,пуны,кхехка
1710,sieden::V,virt,кхехка
1711,sieden::V,vārīties,кхехка
1712,faulen::V,сісьмыны,дахкадала
1713,faulen::V,pūt,дахкадала
1714,faulen::V,trudēt,дахкадала
1715,verfaulen::V,сісьмыны,дахкадала
1716,verfaulen::V,sapūt,дахкадала
1717,verfaulen::V,satrūdēt,дахкадала
1718,reißen::V,орны,хеда
1719,reißen::V,plīst,хеда
1720,reißen::V,satrūkt,хеда
1721,versinken::V,вӧйны,хичудаха
1722,versinken::V,grimt,хичудаха
1723,versinken::V,nogrimt,хичудаха
1724,vergehen::V,кольны,дlаэха
1725,vergehen::V,ордйыны,дlаэха
1726,vergehen::V,paiet,дlаэха
1727,erscheinen::V,петкӧдчыны,схьадала
1728,erscheinen::V,петкӧдчыны,ӏоттадала
1729,erscheinen::V,parādīties,схьадала
1730,erscheinen::V,parādīties,ӏоттадала
1731,verschwinden::V,бырны,къайладала
1732,verschwinden::V,nozust,къайладала
1733,sinken::V,вӧйны,лахдала
1734,sinken::V,kristies,лахдала
1735,abnehmen::V,чинны,
1736,abnehmen::V,noplakt,
1737,abnehmen::V,mazināties,
1738,zunehmen::V,содны,лакхадала
1739,zunehmen::V,ыдждыны,лакхадала
1740,zunehmen::V,pieaugt,лакхадала
1741,zunehmen::V,pieņemties,лакхадала
1742,steigen::V,лыбны,хьаладала
1743,steigen::V,kāpt,хьаладала
1744,wachsen::V,быдмыны,кхиа
1745,wachsen::V,augt,кхиа
1746,glänzen::V,югъявны,лепа
1747,glänzen::V,дзирдавны,лепа
1748,glänzen::V,zaigot,лепа
1749,glänzen::V,laistīties,лепа
1750,funkeln::V,югъявны,къега
1751,funkeln::V,дзирдавны,къега
1752,funkeln::V,mirdzēt,къега
1753,funkeln::V,dzirkstēt,къега
1754,lärmen::V,жувгыны,гӏовгӏаян
1755,lärmen::V,ыугыны,гӏовгӏаян
1756,lärmen::V,шумитны,гӏовгӏаян
1757,lärmen::V,ālēties,гӏовгӏаян
1758,lärmen::V,trokšņot,гӏовгӏаян
1759,läuten::V,жургыны,детта
1760,läuten::V,zvanīt,детта
1761,klingeln::V,звӧнитны,дека
1762,klingeln::V,zvanīt,дека
1763,klirren::V,гольскöдчыны,дека
1764,klirren::V,tinkšķēt,дека
1765,klirren::V,džinkstēt,дека
1766,brausen::V,буавны,хьаьдда даха
1767,brausen::V,krākt,хьаьдда даха
1768,brausen::V,brāzmot,хьаьдда даха
1769,rauschen::V,кышакывны,леста
1770,rauschen::V,šalkt,леста
1771,klingen::V,шыавны,дека
1772,klingen::V,юргыны,дека
1773,klingen::V,skanēt,дека
1774,klingen::V,izklausīties,дека
1775,bellen::V,увтны,лета
1776,bellen::V,riet,лета
1777,heulen::V,омлявны,угӏа
1778,heulen::V,вурзавны,угӏа
1779,heulen::V,kaukt,угӏа
1780,heulen::V,gaudot,угӏа
1781,blasen::V,пӧльтны,хӏуп баха
1782,blasen::V,pūst,хӏуп баха
1783,pfeifen::V,шутьлявны,шок етта
1784,pfeifen::V,svilpt,шок етта
1785,pfeifen::V,svilpot,шок етта
1786,schreien::V,горзыны,мохь бетта
1787,schreien::V,brēkt,мохь бетта
1788,schreien::V,kliegt,мохь бетта
1789,stöhnen::V,ымзыны,узарш дан
1790,stöhnen::V,vaidēt,узарш дан
1791,zittern::V,тіравны,дега
1792,zittern::V,drebēt,дега
1793,leben::V,овны,даха
1794,leben::V,dzīvot,даха
1795,geboren werden::V,чужны,хила
1796,geboren werden::V,dzimt,хила
1797,atmen::V,кашкыны,садеӏа
1798,atmen::V,пошиктыны,садеӏа
1799,atmen::V,elpot,садеӏа
1800,trinken::V,юны,мала
1801,trinken::V,dzert,мала
1802,essen::V,сёйны,кхалла
1803,essen::V,ēst,кхалла
1804,schlucken::V,ньылавны,къурдбан
1805,schlucken::V,rīt,къурдбан
1806,müde werden::V,мудзны,кӏаддала
1807,müde werden::V,nokust,кӏаддала
1808,einschlafen::V,ланьтны,наб кхета
1809,einschlafen::V,унмовсьны,наб кхета
1810,einschlafen::V,iemigt,наб кхета
1811,einschlafen::V,aizmigt,наб кхета
1812,schlafen::V,узьны,вижа
1813,schlafen::V,узьны,наб ян
1814,schlafen::V,узьны,дижина хила
1815,schlafen::V,gulēt,вижа
1816,schlafen::V,gulēt,наб ян
1817,schlafen::V,gulēt,дижина хила
1818,aufwachen::V,садьмыны,самадала
1819,aufwachen::V,mosties,самадала
1820,aufstehen::V,чеччыны,гӏатта
1821,aufstehen::V,celties,гӏатта
1822,sich erholen::V,шойччыны,садаӏа
1823,sich erholen::V,atžirgt,садаӏа
1824,sich erholen::V,atpūsties,садаӏа
1825,krank werden::V,висьмыны,цомгуш хила
1826,krank werden::V,sasirgt,цомгуш хила
1827,krank sein::V,висьны,цомгуш хила
1828,krank sein::V,slimot,цомгуш хила
1829,schmerzen::V,висьны,лаза
1830,schmerzen::V,висьны,ӏийжа
1831,schmerzen::V,sāpēt,лаза
1832,schmerzen::V,sāpēt,ӏийжа
1833,schmerzen::V,smelgt,лаза
1834,schmerzen::V,smelgt,ӏийжа
1835,husten::V,кызны,йовхарш етта
1836,husten::V,klepot,йовхарш етта
1837,genesen::V,бурдны,тадала
1838,genesen::V,veseļoties,тадала
1839,sterben::V,кувны,дала
1840,sterben::V,mirt,дала
1841,sterben::V,nomirt,дала
1842,umkommen::V,кувны,хӏаллакхила
1843,umkommen::V,apsprāgt,хӏаллакхила
1844,umkommen::V,aiziet bojā,хӏаллакхила
1845,sich bewegen::V,вӧрзьыны,лела
1846,sich bewegen::V,virzīties,лела
1847,sich rühren::V,вӧрны,меттахъхьен
1848,sich rühren::V,вӧрӧдчыны,меттахъхьен
1849,sich rühren::V,sagrozīties,меттахъхьен
1850,sich erheben::V,сувтны,хьалагlатта
1851,sich erheben::V,piecelties,хьалагlатта
1852,sich setzen::V,пуксьыны,хаа
1853,sich setzen::V,sēsties,хаа
1854,hinfallen::V,усьны,дожа
1855,hinfallen::V,усьны,охьакхета
1856,hinfallen::V,sabirt,дожа
1857,hinfallen::V,sabirt,охьакхета
1858,hinfallen::V,pakrist,дожа
1859,hinfallen::V,pakrist,охьакхета
1860,laufen::V,мyнны,вада
1861,laufen::V,мyнны,хьада
1862,laufen::V,iet,вада
1863,laufen::V,iet,хьада
1864,laufen::V,skraidīt,вада
1865,laufen::V,skraidīt,хьада
1866,schreiten::V,восьлавны,болар дан
1867,schreiten::V,восьлавны,ког баккха
1868,schreiten::V,soļot,болар дан
1869,schreiten::V,soļot,ког баккха
1870,spazierengehen::V,гуляйтны,доладала
1871,spazierengehen::V,staigāt,доладала
1872,spazierengehen::V,pastaigāties,доладала
1873,eilen::V,тэрмасьны,сихдала
1874,eilen::V,traukt,сихдала
1875,sich beeilen::V,тэрмасьны,сихдала
1876,sich beeilen::V,steigties,сихдала
1877,sich beeilen::V,pasteigties,сихдала
1878,sausen::V,тӧвзьыны,
1879,sausen::V,drāzt,
1880,sausen::V,brāzties,
1881,rennen::V,котӧртны,дада
1882,rennen::V,skriet,дада
1883,springen::V,чеччавны,ирхкхийсадала
1884,springen::V,lēkt,ирхкхийсадала
1885,klettern::V,кышасьны,тӏедийла
1886,klettern::V,кавшасьны,тӏедийла
1887,klettern::V,kāpt,тӏедийла
1888,klettern::V,rāpties,тӏедийла
1889,schaukeln::V,гычасьны,техко
1890,schaukeln::V,šūpoties,техко
1891,schaukeln::V,zvalstīties,техко
1892,kriechen::V,кыссьыны,такха
1893,kriechen::V,līst,такха
1894,kriechen::V,rāpot,такха
1895,schwimmen::V,уявны,некадан
1896,schwimmen::V,peldēt,некадан
1897,tauchen::V,сунавны,чулелха
1898,tauchen::V,gremdēties,чулелха
1899,rudern::V,пелысасьны,дига лело
1900,rudern::V,пелысасьны,кема лело
1901,rudern::V,airēt,дига лело
1902,rudern::V,airēt,кема лело
1903,rudern::V,irties,дига лело
1904,rudern::V,irties,кема лело
1905,fahren::V,мунны,хахка
1906,fahren::V,braukt,хахка
1907,fliegen::V,лэбны,тӏемадала
1908,fliegen::V,lidot,тӏемадала
1909,fliegen::V,laisties,тӏемадала
1910,gehen::V,мyнны,лeла
1911,gehen::V,iet,лeла
1912,weggehen::V,мунавны,дӏадаха
1913,weggehen::V,aiziet,дӏадаха
1914,abfahren::V,мӧдӧдчыны,дӏадаха
1915,abfahren::V,atiet,дӏадаха
1916,abfahren::V,aizbraukt,дӏадаха
1917,anhalten::V,джӧмдыны,саца
1918,anhalten::V,apstāties,саца
1919,hineingehen::V,пырны,чудала
1920,hineingehen::V,ieiet,чудала
1921,eintreten::V,пырны,чудала
1922,eintreten::V,ienākt,чудала
1923,kommen::V,воны,кхача
1924,kommen::V,воны,дӏакхача
1925,kommen::V,воны,схьакхача
1926,kommen::V,локны,кхача
1927,kommen::V,локны,дӏакхача
1928,kommen::V,локны,схьакхача
1929,kommen::V,nākt,кхача
1930,kommen::V,nākt,дӏакхача
1931,kommen::V,nākt,схьакхача
1932,ankommen::V,воны,кхача
1933,ankommen::V,воны,схьакхача
1934,ankommen::V,локны,кхача
1935,ankommen::V,локны,схьакхача
1936,ankommen::V,nonākt,кхача
1937,ankommen::V,nonākt,схьакхача
1938,ankommen::V,ierasties,кхача
1939,ankommen::V,ierasties,схьакхача
1940,zurückkommen::V,косны,юхада
1941,zurückkommen::V,бергӧдчыны,юхада
1942,zurückkommen::V,atgriezties,юхада
1943,bleiben::V,кольны,диса
1944,bleiben::V,palikt,диса
1945,warten::V,виччысьны,хьежа
1946,warten::V,виччысьны,cобар дан
1947,warten::V,gaidīt,хьежа
1948,warten::V,gaidīt,cобар дан
1949,erwarten::V,виччысьны,хьоьжуш ӏан
1950,erwarten::V,sagaidīt,хьоьжуш ӏан
1951,suchen::V,корсьны,леха
1952,suchen::V,meklēt,леха
1953,finden::V,казявны,каро
1954,finden::V,rast,каро
1955,finden::V,atrast,каро
1956,versuchen::V,заводитчывны,дан хьажа
1957,versuchen::V,mēģināt,дан хьажа
1958,vorbereiten::V,дасьтыны,кечъян
1959,vorbereiten::V,gatavot,кечъян
1960,vorbereiten::V,sagatavot,кечъян
1961,lieben::V,радейтны,деза
1962,lieben::V,mīlēt,деза
1963,mögen::V,радейтны,безамхила
1964,mögen::V,gribēties,безамхила
1965,lachen::V,серавны,дела
1966,lachen::V,серавлыны,дела
1967,lachen::V,smiet,дела
1968,lachen::V,smieties,дела
1969,rühren::V,нормӧдны,хьедан
1970,rühren::V,aizgrābt,хьедан
1971,weinen::V,бӧрдны,делха
1972,weinen::V,raudāt,делха
1973,schimpfen::V,видчыны,чехо
1974,schimpfen::V,rāties,чехо
1975,schimpfen::V,lamāties,чехо
1976,sich ärgern::V,скӧравны,оьгӏазъэха
1977,sich ärgern::V,īgt,оьгӏазъэха
1978,sich ärgern::V,pukoties,оьгӏазъэха
1979,sich ärgern::V,dusmoties,оьгӏазъэха
1980,sich fürchten::V,повны,кхера
1981,sich fürchten::V,bīties,кхера
1982,sich fürchten::V,baidīties,кхера
1983,fürchten::V,повны,кхера
1984,fürchten::V,baidīties no,кхера
1985,fliehen::V,пышйыны,дӏадада
1986,fliehen::V,bēgt,дӏадада
1987,flüchten::V,пышйыны,дӏадада
1988,flüchten::V,aizbēgt,дӏадада
1989,sehen::V,аддзыны,ган
1990,sehen::V,redzēt,ган
1991,anschauen::V,видзӧдны,хьажа
1992,anschauen::V,видзӧдны,хьежа
1993,anschauen::V,paraudzīties,хьажа
1994,anschauen::V,paraudzīties,хьежа
1995,ansehen::V,видзӧдны,хьовса
1996,ansehen::V,aplūkot,хьовса
1997,hören::V,кывны,хаза
1998,hören::V,dzirdēt,хаза
1999,zuhören::V,кывзыны,ладогӏа
2000,zuhören::V,klausīties,ладогӏа
2001,probieren::V,видлыны,хьажа
2002,probieren::V,nogaršot,хьажа
2003,riechen::V,чушкыны,хьожа яха
2004,riechen::V,ost,хьожа яха
2005,riechen::V,ostīt,хьожа яха
2006,fühlen::V,вежӧртны,хаадала
2007,fühlen::V,гӧгӧрвоны,хаадала
2008,fühlen::V,just,хаадала
2009,fühlen::V,izjust,хаадала
2010,scheinen::V,кажитчыны,мотта
2011,scheinen::V,šķist,мотта
2012,scheinen::V,likties,мотта
2013,zu sehen sein::V,тыдавны,гуш хила
2014,zu sehen sein::V,parādīties,гуш хила
2015,vernehmen::V,кывны,бартхатта
2016,vernehmen::V,saklausīt,бартхатта
2017,frieren::V,кынмыны,гӏоро
2018,frieren::V,salt,гӏоро
2019,tun::V,керны,дан
2020,tun::V,darīt,дан
2021,können::V,кужны,дадала
2022,können::V,prast,дадала
2023,wollen::V,кӧсйыны,тӏергӏа
2024,wollen::V,gribēt,тӏергӏа
2025,anfangen::V,заводитны,доло
2026,anfangen::V,пондыны,доло
2027,anfangen::V,sākt,доло
2028,anfangen::V,iesākt,доло
2029,beenden::V,помавны,довла
2030,beenden::V,beigt,довла
2031,beenden::V,pabeigt,довла
2032,aufhören::V,дугӧдны,саца
2033,aufhören::V,pārtraukt,саца
2034,gelingen::V,артмыны,кадала
2035,gelingen::V,izdoties,кадала
2036,geraten::V,сюрны,хила
2037,geraten::V,веськавны,хила
2038,geraten::V,veikties,хила
2039,öffnen::V,восьтыны,дӏаделла
2040,öffnen::V,восьтыны,схьаделла
2041,öffnen::V,atvērt,дӏаделла
2042,öffnen::V,atvērt,схьаделла
2043,öffnen::V,attaisīt,дӏаделла
2044,öffnen::V,attaisīt,схьаделла
2045,schließen::V,пӧдлавны,къовла
2046,schließen::V,пӧдлавны,дӏачӏагӏа
2047,schließen::V,slēgt,къовла
2048,schließen::V,slēgt,дӏачӏагӏа
2049,schließen::V,aizvērt,къовла
2050,schließen::V,aizvērt,дӏачӏагӏа
2051,schließen::V,aiztaisīt,къовла
2052,schließen::V,aiztaisīt,дӏачӏагӏа
2053,stellen::V,сувтӧдны,хlотто
2054,stellen::V,likt,хlотто
2055,stellen::V,nolikt,хlотто
2056,setzen::V,пуксьӧдны,дийгӏа
2057,setzen::V,sēdināt,дийгӏа
2058,legen::V,пуктыны,охьадилла
2059,legen::V,likt,охьадилла
2060,berühren::V,вӧрзьӧдны,хьедан
2061,berühren::V,инмӧдчывны,хьедан
2062,berühren::V,skart,хьедан
2063,berühren::V,aizskart,хьедан
2064,verbinden::V,йитны,вовшахтаса
2065,verbinden::V,saistīt,вовшахтаса
2066,verbinden::V,savienot,вовшахтаса
2067,bedecken::V,вевттьыны,тилла
2068,bedecken::V,вевттьыны,тӏетаса
2069,bedecken::V,apsegt,тилла
2070,bedecken::V,apsegt,тӏетаса
2071,bedecken::V,pārsegt,тилла
2072,bedecken::V,pārsegt,тӏетаса
2073,aufhängen::V,ӧшӧдны,хьалаолла
2074,aufhängen::V,джагӧдны,хьалаолла
2075,aufhängen::V,uzkārt,хьалаолла
2076,anzünden::V,ӧзтыны,лато
2077,anzünden::V,aizdegt,лато
2078,anzünden::V,aizdedzināt,лато
2079,aufheben::V,чеччӧдны,айа
2080,aufheben::V,сувтӧдны,айа
2081,aufheben::V,pacelt,айа
2082,zurücklassen::V,кольны,дита
2083,zurücklassen::V,atstāt,дита
2084,verlieren::V,воштыны,дайа
2085,verlieren::V,zaudēt,дайа
2086,verlieren::V,pazaudēt,дайа
2087,fallen lassen::V,уськӧдны,охьадожо
2088,fallen lassen::V,nomest,охьадожо
2089,machen::V,вӧчны,дан
2090,machen::V,лӧсьӧдны,дан
2091,machen::V,darīt,дан
2092,herstellen::V,лӧсьӧдны,дан
2093,herstellen::V,ražot,дан
2094,herstellen::V,izgatavot,дан
2095,bauen::V,лэптыны,гӏишлоян
2096,bauen::V,celt,гӏишлоян
2097,bauen::V,būvēt,гӏишлоян
2098,reparieren::V,дзоньтавны,тадан
2099,reparieren::V,labot,тадан
2100,reparieren::V,remontēt,тадан
2101,verbessern::V,бурмӧдны,нисдан
2102,verbessern::V,labot,нисдан
2103,verbessern::V,izlabot,нисдан
2104,ändern::V,вежны,хийца
2105,ändern::V,mainīt,хийца
2106,graben::V,кодйыны,ахка
2107,graben::V,rakt,ахка
2108,beugen::V,куснявны,сатто
2109,beugen::V,liekt,сатто
2110,biegen::V,куснявны,сатто
2111,biegen::V,liekt,сатто
2112,drehen::V,бергӧдлыны,хьовзо
2113,drehen::V,griezt,хьовзо
2114,wenden::V,бергӧдны,
2115,wenden::V,apgriezt,
2116,umdrehen::V,бергӧдны,хьовзo
2117,umdrehen::V,apgriezt,хьовзo
2118,heben::V,лэптыны,айа
2119,heben::V,лэптыны,хьалаайа
2120,heben::V,celt,айа
2121,heben::V,celt,хьалаайа
2122,heben::V,cilāt,айа
2123,heben::V,cilāt,хьалаайа
2124,heben::V,pacelt,айа
2125,heben::V,pacelt,хьалаайа
2126,hochheben::V,кыпӧдны,хьалаайа
2127,hochheben::V,pacelt,хьалаайа
2128,ergreifen::V,кутны,дӏалаца
2129,ergreifen::V,paķert,дӏалаца
2130,ergreifen::V,satvert,дӏалаца
2131,halten::V,кутны,латто
2132,halten::V,turēt,латто
2133,halten::V,saturēt,латто
2134,drücken::V,личкыны,тӏетаӏо
2135,drücken::V,топӧдны,тӏетаӏо
2136,drücken::V,spiest,тӏетаӏо
2137,schieben::V,ӧтдортны,татта
2138,schieben::V,йӧткыштны,татта
2139,schieben::V,stumt,татта
2140,kratzen::V,гуджӧдны,мӏараш тийса
2141,kratzen::V,kasīt,мӏараш тийса
2142,kratzen::V,skrāpēt,мӏараш тийса
2143,lecken::V,нювны,мотт хьекха
2144,lecken::V,lakt,мотт хьекха
2145,lecken::V,laizīt,мотт хьекха
2146,beißen::V,курччыны,катoха
2147,beißen::V,kost,катoха
2148,abreißen::V,орӧдны,схьадаккха
2149,abreißen::V,atraut,схьадаккха
2150,abreißen::V,atplēst,схьадаккха
2151,abschneiden::V,вундавны,кхада
2152,abschneiden::V,nogriezt,кхада
2153,binden::V,гӧрддзавны,дӏадехка
2154,binden::V,гӧрддзавны,вовшахтаса
2155,binden::V,кӧртавны,дӏадехка
2156,binden::V,кӧртавны,вовшахтаса
2157,binden::V,siet,дӏадехка
2158,binden::V,siet,вовшахтаса
2159,binden::V,aptīt,дӏадехка
2160,binden::V,aptīt,вовшахтаса
2161,stecken::V,сюйны,чудахийта
2162,stecken::V,bāzt,чудахийта
2163,stecken::V,spraust,чудахийта
2164,brechen::V,чегны,кагдан
2165,brechen::V,lauzt,кагдан
2166,brechen::V,lauzīt,кагдан
2167,klopfen::V,камгыны,детта
2168,klopfen::V,klauvēt,детта
2169,hauen::V,нӧйнты,етта
2170,hauen::V,кучкыны,етта
2171,hauen::V,cirst,етта
2172,hauen::V,dauzīt,етта
2173,kleben::V,лемавны,тӏелато
2174,kleben::V,ляскавны,тӏелато
2175,kleben::V,līmēt,тӏелато
2176,kleben::V,lipināt,тӏелато
2177,reiben::V,тільны,хьекхо
2178,reiben::V,зыравны,хьекхо
2179,reiben::V,rīvēt,хьекхо
2180,reiben::V,berzēt,хьекхо
2181,streichen::V,мавтны,тlехьакха
2182,streichen::V,ziest,тlехьакха
2183,streichen::V,triept,тlехьакха
2184,schleifen::V,кеслыны,ирдан
2185,schleifen::V,trīt,ирдан
2186,schleifen::V,asināt,ирдан
2187,schneiden::V,шырны,ларга
2188,schneiden::V,griezt,ларга
2189,schneiden::V,sagriezt,ларга
2190,rütteln::V,легӧдны,лесто
2191,rütteln::V,катлӧдлыны,лесто
2192,rütteln::V,kratīt,лесто
2193,rütteln::V,purināt,лесто
2194,schütteln::V,тракӧдны,лесто
2195,schütteln::V,kratīt,лесто
2196,schwenken::V,ӧвтны,лесто
2197,schwenken::V,шенасьны,лесто
2198,schwenken::V,vēzēt,лесто
2199,schwenken::V,vēcināt,лесто
2200,schütten::V,кисьтны,дотта
2201,schütten::V,bērt,дотта
2202,füllen::V,тыртны,дуза
2203,füllen::V,pildīt,дуза
2204,füllen::V,piepildīt,дуза
2205,einwickeln::V,тубыртны,хьарчо
2206,einwickeln::V,ietīt,хьарчо
2207,tragen::V,нуны,дахьа
2208,tragen::V,nest,дахьа
2209,schleppen::V,кыскавны,ийзо
2210,schleppen::V,stiept,ийзо
2211,schleppen::V,staipīt,ийзо
2212,ziehen::V,кыскыны,озо
2213,ziehen::V,vilkt,озо
2214,aufbewahren::V,видзны,ӏалашдан
2215,aufbewahren::V,glabāt,ӏалашдан
