,Concept_ID,lv,ca
2347,aufbewahren::V,uzglabāt,conservar
2348,werfen::V,чӧвтны,llançar
2349,werfen::V,шыбитны,llançar
2350,werfen::V,mest,llançar
2351,werfen::V,sviest,llançar
2352,fangen::V,кутны,agafar
2353,fangen::V,кутны,atrapar
2354,fangen::V,ķert,agafar
2355,fangen::V,ķert,atrapar
2356,fangen::V,uzķert,agafar
2357,fangen::V,uzķert,atrapar
2358,packen::V,босьтны,engrapar
2359,packen::V,paķert,engrapar
2360,packen::V,satvert,engrapar
2361,verstecken::V,дзебны,amagar
2362,verstecken::V,slēpt,amagar
2363,verstecken::V,noglabāt,amagar
2364,teilen::V,юкны,dividir
2365,teilen::V,dalīt,dividir
2366,schicken::V,ыстыны,enviar
2367,schicken::V,sūtīt,enviar
2368,schicken::V,atsūtīt,enviar
2369,bringen::V,вайны,portar
2370,bringen::V,atvest,portar
2371,hinzufügen::V,содтыны,afegir
2372,hinzufügen::V,pievienot,afegir
2373,bekommen::V,босьтны,obtenir
2374,bekommen::V,dabūt,obtenir
2375,erhalten::V,босьтны,rebre
2376,erhalten::V,saņemt,rebre
2377,nehmen::V,босьтны,prendre
2378,nehmen::V,ņemt,prendre
2379,nehmen::V,paņemt,prendre
2380,wählen::V,бӧрйыны,triar
2381,wählen::V,бӧрйыны,elegir
2382,wählen::V,ievēlēt,triar
2383,wählen::V,ievēlēt,elegir
2384,auswählen::V,бӧрйыны,escollir
2385,auswählen::V,бӧрйыны,seleccionar
2386,auswählen::V,izvēlēt,escollir
2387,auswählen::V,izvēlēt,seleccionar
2388,bewahren::V,видзны,conservar
2389,bewahren::V,saglabāt,conservar
2390,behindern::V,конйӧдлыны,impedir
2391,behindern::V,конйӧдлыны,obstaculitzar
2392,behindern::V,джӧмдӧдны,impedir
2393,behindern::V,джӧмдӧдны,obstaculitzar
2394,behindern::V,kavēt,impedir
2395,behindern::V,kavēt,obstaculitzar
2396,behindern::V,aizkavēt,impedir
2397,behindern::V,aizkavēt,obstaculitzar
2398,verderben::V,тшыкӧдны,espatllar
2399,verderben::V,sabojāt,espatllar
2400,beschädigen::V,тшыкӧдны,danyar
2401,beschädigen::V,тшыкӧдны,destrossar
2402,beschädigen::V,bojāt,danyar
2403,beschädigen::V,bojāt,destrossar
2404,beschädigen::V,maitāt,danyar
2405,beschädigen::V,maitāt,destrossar
2406,zerbrechen::V,жуглыны,trencar
2407,zerbrechen::V,salauzt,trencar
2408,zerbrechen::V,sadauzīt,trencar
2409,zerreißen::V,орӧдны,estripar
2410,zerreißen::V,pārraut,estripar
2411,zerstören::V,жугӧдны,destruir
2412,zerstören::V,кисьтны,destruir
2413,zerstören::V,косявны,destruir
2414,zerstören::V,graut,destruir
2415,zerstören::V,sagraut,destruir
2416,verbrennen::V,сотны,cremar
2417,verbrennen::V,сотчыны,cremar
2418,verbrennen::V,dedzināt,cremar
2419,verbrennen::V,sadedzināt,cremar
2420,geben::V,сетны,donar
2421,geben::V,dot,donar
2422,geben::V,padot,donar
2423,reichen::V,сетны,passar
2424,reichen::V,padot,passar
2425,reichen::V,sniegt,passar
2426,schenken::V,козьнавны,regalar
2427,schenken::V,dāvāt,regalar
2428,schenken::V,dāvināt,regalar
2429,versprechen::V,кыв сетны,prometre
2430,versprechen::V,solīt,prometre
2431,versprechen::V,apsolīt,prometre
2432,wünschen::V,кӧсйыны,desitjar
2433,wünschen::V,vēlēt,desitjar
2434,wünschen::V,novēlēt,desitjar
2435,loben::V,ошкыны,elogiar
2436,loben::V,lielīt,elogiar
2437,küssen::V,окавны,fer un petó a
2438,küssen::V,bučot,fer un petó a
2439,küssen::V,skūpstīt,fer un petó a
2440,wiegen::V,гудрӧдлыны,bressolar
2441,wiegen::V,šūpot,bressolar
2442,zudecken::V,веввттьыны,tapar
2443,zudecken::V,веввттьыны,cobrir
2444,zudecken::V,apklāt,tapar
2445,zudecken::V,apklāt,cobrir
2446,zudecken::V,aizsegt,tapar
2447,zudecken::V,aizsegt,cobrir
2448,wecken::V,садьмӧдны,despertar
2449,wecken::V,чуксавны,despertar
2450,wecken::V,modināt,despertar
2451,zeigen::V,петкӧдлыны,mostrar
2452,zeigen::V,петкӧдлыны,ensenyar
2453,zeigen::V,rādīt,mostrar
2454,zeigen::V,rādīt,ensenyar
2455,führen::V,нуӧдны,guiar
2456,führen::V,нуӧдны,conduir
2457,führen::V,vadīt,guiar
2458,führen::V,vadīt,conduir
2459,lehren::V,велӧдны,ensenyar
2460,lehren::V,mācīt,ensenyar
2461,lehren::V,iemācīt,ensenyar
2462,unterrichten::V,велӧдны,ensenyar
2463,unterrichten::V,apmācīt,ensenyar
2464,aufziehen::V,быдтыны,criar
2465,aufziehen::V,uzaudzināt,criar
2466,leiten::V,веськӧдлыны,dirigir
2467,leiten::V,vadīt,dirigir
2468,leiten::V,pārzināt,dirigir
2469,antreiben::V,тэрмӧдны,impel·lir
2470,antreiben::V,urdīt,impel·lir
2471,antreiben::V,mudināt,impel·lir
2472,lassen::V,тшӧктыны,fer
2473,lassen::V,ļaut,fer
2474,einladen::V,корны,invitar
2475,einladen::V,корны,convidar
2476,einladen::V,ielūgt,invitar
2477,einladen::V,ielūgt,convidar
2478,einladen::V,aicināt,invitar
2479,einladen::V,aicināt,convidar
2480,vereinigen::V,ӧтувтны,unir
2481,vereinigen::V,котыртны,unir
2482,vereinigen::V,vienot,unir
2483,vereinigen::V,apvienot,unir
2484,besuchen::V,волыны,visitar
2485,besuchen::V,волыны,anar a veure
2486,besuchen::V,ветлыны,visitar
2487,besuchen::V,ветлыны,anar a veure
2488,besuchen::V,apciemot,visitar
2489,besuchen::V,apciemot,anar a veure
2490,treffen::V,вочаӧдны,trobar
2491,treffen::V,паныдавны,trobar
2492,treffen::V,satikt,trobar
2493,treffen::V,sastapt,trobar
2494,sich versammeln::V,лӧсьӧдчыны,reunir-se
2495,sich versammeln::V,salasīties,reunir-se
2496,sich versammeln::V,sapulcēties,reunir-se
2497,spielen::V,ворсны,jugar
2498,spielen::V,spēlēt,jugar
2499,spielen::V,spēlēties,jugar
2500,singen::V,сьывны,cantār
2501,singen::V,dziedāt,cantār
2502,tanzen::V,йӧктыны,ballar
2503,tanzen::V,diet,ballar
2504,tanzen::V,dejot,ballar
2505,tanzen::V,dancot,ballar
2506,sich trennen::V,торйӧдчыны,separar-se
2507,sich trennen::V,šķirties,separar-se
2508,sich trennen::V,izšķirties,separar-se
2509,verlassen::V,эновтны,deixar
2510,verlassen::V,эновтны,abandonar
2511,verlassen::V,atstāt,deixar
2512,verlassen::V,atstāt,abandonar
2513,retten::V,видзны,salvar
2514,retten::V,мездыны,salvar
2515,retten::V,glābt,salvar
2516,bewachen::V,видзны,vigilar
2517,bewachen::V,sargāt,vigilar
2518,schützen::V,видзны,protegir
2519,schützen::V,pasargāt,protegir
2520,schützen::V,aizsargāt,protegir
2521,verteidigen::V,дорйыны,defensar
2522,verteidigen::V,aizstāvēt,defensar
2523,sich schlagen::V,косясьны,barallar-se
2524,sich schlagen::V,kauties,barallar-se
2525,sich schlagen::V,izkauties,barallar-se
2526,schießen::V,лыйны,tirar
2527,schießen::V,лыйны,disparar
2528,schießen::V,šaut,tirar
2529,schießen::V,šaut,disparar
2530,schießen::V,šaudīt,tirar
2531,schießen::V,šaudīt,disparar
2532,siegen::V,вермыны,vèncer
2533,siegen::V,uzvarēt,vèncer
2534,ärgern::V,лӧгӧдны,enfadar
2535,ärgern::V,лёкмӧдны,enfadar
2536,ärgern::V,скӧрмӧдны,enfadar
2537,ärgern::V,sadusmot,enfadar
2538,schlagen::V,вартны,pegar
2539,schlagen::V,вартны,colpejar
2540,schlagen::V,sist,pegar
2541,schlagen::V,sist,colpejar
2542,schlagen::V,triekt,pegar
2543,schlagen::V,triekt,colpejar
2544,treten::V,лёгны,donar un cop de peu a
2545,treten::V,майкны,donar un cop de peu a
2546,treten::V,mīt,donar un cop de peu a
2547,treten::V,paspert,donar un cop de peu a
2548,stechen::V,бышткыны,punxar
2549,stechen::V,бышткыны,apunyalar
2550,stechen::V,durt,punxar
2551,stechen::V,durt,apunyalar
2552,stoßen::V,тойлыны,empènyer
2553,stoßen::V,йӧткавны,empènyer
2554,stoßen::V,grūst,empènyer
2555,stehlen::V,гусявны,robar
2556,stehlen::V,zagt,robar
2557,stören::V,падмӧдны,molestar
2558,stören::V,traucēt,molestar
2559,belästigen::V,дӧзмӧдны,importunar
2560,belästigen::V,apgrūtināt,importunar
2561,verbergen::V,дзебны,amagar
2562,verbergen::V,дзебны,ocultar
2563,verbergen::V,сайӧдны,amagar
2564,verbergen::V,сайӧдны,ocultar
2565,verbergen::V,slēpt,amagar
2566,verbergen::V,slēpt,ocultar
2567,verbergen::V,paslēpt,amagar
2568,verbergen::V,paslēpt,ocultar
2569,täuschen::V,пӧръявны,enganyar
2570,täuschen::V,ылӧдны,enganyar
2571,täuschen::V,mānīt,enganyar
2572,täuschen::V,maldināt,enganyar
2573,betrügen::V,сӧрны,estafar
2574,betrügen::V,krāpt,estafar
2575,betrügen::V,apkrāpt,estafar
2576,töten::V,вины,matar
2577,töten::V,nāvēt,matar
2578,töten::V,nogalināt,matar
2579,wohnen::V,овны,vīure
2580,wohnen::V,овны,habitar
2581,wohnen::V,dzīvot,vīure
2582,wohnen::V,dzīvot,habitar
2583,arbeiten::V,уджавны,treballar
2584,arbeiten::V,strādāt,treballar
2585,arbeiten::V,darboties,treballar
2586,sammeln::V,чукӧртны,col·leccionar
2587,sammeln::V,vākt,col·leccionar
2588,pflücken::V,вотны,collir
2589,pflücken::V,ӧктыны,collir
2590,pflücken::V,raut,collir
2591,pflücken::V,plūkt,collir
2592,jagen::V,кыйсьыны,caçar
2593,jagen::V,medīt,caçar
2594,fischen::V,чери кыйны,pescar
2595,fischen::V,zvejot,pescar
2596,fassen::V,кутны,atrapar
2597,fassen::V,saķert,atrapar
2598,hüten::V,видзны,pasturar
2599,hüten::V,йирӧдны,pasturar
2600,hüten::V,ganīt,pasturar
2601,treiben::V,вӧтлыны,arriar
2602,treiben::V,dzīt,arriar
2603,anbinden::V,домавны,lligar
2604,anbinden::V,piesiet,lligar
2605,anbinden::V,piesaistīt,lligar
2606,füttern::V,вердны,donar menjar a
2607,füttern::V,barot,donar menjar a
2608,melken::V,лысьтыны,munyir
2609,melken::V,slaukt,munyir
2610,hacken::V,керавны,picar
2611,hacken::V,керавны,tallar
2612,hacken::V,kapāt,picar
2613,hacken::V,kapāt,tallar
2614,gießen::V,киськавны,regar
2615,gießen::V,liet,regar
2616,gießen::V,laistīt,regar
2617,reifen::V,кисьмыны,madurar
2618,reifen::V,briest,madurar
2619,zubereiten::V,дасьтыны,preparar
2620,zubereiten::V,taisīt,preparar
2621,zubereiten::V,gatavot,preparar
2622,kochen::V,пуны,coure
2623,kochen::V,vārīt,coure
2624,backen::V,пӧжавны,coure al forn
2625,backen::V,cept,coure al forn
2626,braten::V,пражитны,rostir
2627,braten::V,cept,rostir
2628,braten::V,cepināt,rostir
2629,umrühren::V,сорлавны,remenar
2630,umrühren::V,maisīt,remenar
2631,umrühren::V,apmaisīt,remenar
2632,stricken::V,кӧртны,tricotar
2633,stricken::V,кӧртны,fer punt de mitja
2634,stricken::V,adīt,tricotar
2635,stricken::V,adīt,fer punt de mitja
2636,nähen::V,вурны,cosir
2637,nähen::V,šūt,cosir
2638,färben::V,мичӧдны,tenyir
2639,färben::V,краситны,tenyir
2640,färben::V,krāsot,tenyir
2641,färben::V,nokrāsot,tenyir
2642,reinigen::V,весавны,netejar
2643,reinigen::V,tīrīt,netejar
2644,reinigen::V,attīrīt,netejar
2645,waschen::V,мыськыны,rentār
2646,waschen::V,mazgāt,rentār
2647,abwischen::V,чышкыны,eixugar
2648,abwischen::V,noslaucīt,eixugar
2649,spülen::V,пожъявны,esbandir
2650,spülen::V,skalot,esbandir
2651,fegen::V,чышкыны,escombrar
2652,fegen::V,slaucīt,escombrar
2653,kehren::V,чышкыны,escombrar
2654,kehren::V,mēzt,escombrar
2655,baden::V,купайтчыны,banyar-se
2656,baden::V,peldēties,banyar-se
2657,sich waschen::V,мыссьыны,rentār-se
2658,sich waschen::V,mazgāties,rentār-se
2659,ausziehen::V,пӧрччӧдны,treure's
2660,ausziehen::V,noģērbt,treure's
2661,anziehen::V,кӧмавны,posar-se
2662,anziehen::V,пасьтавны,posar-se
2663,anziehen::V,uzvilkt,posar-se
2664,sich anziehen::V,пасьтасьны,vestir-se
2665,sich anziehen::V,apģērbties,vestir-se
2666,kämmen::V,сынавны,pentinar
2667,kämmen::V,sukāt,pentinar
2668,schmücken::V,мичмӧдны,adornar
2669,schmücken::V,rotāt,adornar
2670,schmücken::V,greznot,adornar
2671,sagen::V,шуны,dir
2672,sagen::V,висьтавны,dir
2673,sagen::V,teikt,dir
2674,sprechen::V,сёрнитны,parlar
2675,sprechen::V,runāt,parlar
2676,reden::V,сёрнитны,parlar
2677,reden::V,norunāt,parlar
2678,sich unterhalten::V,сёрнитны,conversar
2679,sich unterhalten::V,варовитны,conversar
2680,sich unterhalten::V,sarunāties,conversar
2681,fragen::V,юавны,preguntar
2682,fragen::V,jautāt,preguntar
2683,bitten::V,корны,demanar
2684,bitten::V,lūgt,demanar
2685,bitten::V,prasīt,demanar
2686,erzählen::V,висьтавны,contar
2687,erzählen::V,висьтавны,explicar
2688,erzählen::V,stāstīt,contar
2689,erzählen::V,stāstīt,explicar
2690,mitteilen::V,юӧртны,comunicar
2691,mitteilen::V,висьтавны,comunicar
2692,mitteilen::V,pavēstīt,comunicar
2693,nennen::V,шуны,nomenar
2694,nennen::V,ним сетны,nomenar
2695,nennen::V,saukt,nomenar
2696,rufen::V,корны,cridar
2697,rufen::V,saukt,cridar
2698,prahlen::V,ошйысьны,lloar-se
2699,prahlen::V,ошйысьны,jactar-se
2700,prahlen::V,lielīties,lloar-se
2701,prahlen::V,lielīties,jactar-se
2702,übersetzen::V,вуджӧдны,traduir
2703,übersetzen::V,tulkot,traduir
2704,übersetzen::V,pārtulkot,traduir
2705,denken::V,мӧвпавны,pensar
2706,denken::V,domāt,pensar
2707,glauben::V,эскыны,creure
2708,glauben::V,ticēt,creure
2709,bemerken::V,казявны,notar
2710,bemerken::V,ievērot,notar
2711,bemerken::V,ieraudzīt,notar
2712,erkennen::V,тӧдмавны,reconèixer
2713,erkennen::V,pazīt,reconèixer
2714,erkennen::V,atpazīt,reconèixer
2715,begreifen::V,вежӧртны,comprendre
2716,begreifen::V,гӧгӧрвоны,comprendre
2717,begreifen::V,jēgt,comprendre
2718,begreifen::V,apjēgt,comprendre
2719,verstehen::V,вежӧртны,entendre
2720,verstehen::V,гӧгӧрвоны,entendre
2721,verstehen::V,saprast,entendre
2722,lernen::V,вeлöдчыны,aprendre
2723,lernen::V,mācīties,aprendre
2724,wissen::V,тӧдны,saber
2725,wissen::V,zināt,saber
2726,sich erinnern an::V,казьтывны,recordar
2727,sich erinnern an::V,дум вылӧ уськӧдны,recordar
2728,sich erinnern an::V,atminēties,recordar
2729,vergessen::V,вунӧдны,oblidar
2730,vergessen::V,mirst,oblidar
2731,vergessen::V,aizmirst,oblidar
2732,messen::V,муртавны,mesurar
2733,messen::V,mērīt,mesurar
2734,zählen::V,лыддьыны,comptar
2735,zählen::V,skaitīt,comptar
2736,rechnen::V,лыддьыны,calcular
2737,rechnen::V,rēķināt,calcular
2738,lesen::V,лыддьыны,llegir
2739,lesen::V,lasīt,llegir
2740,malen::V,серпасавны,pintar
2741,malen::V,gleznot,pintar
2742,zeichnen::V,серпасавны,dibuixar
2743,zeichnen::V,zīmēt,dibuixar
2744,schreiben::V,гижны,escrīure
2745,schreiben::V,rakstīt,escrīure
2746,besitzen::V,лоны,posseir
2747,besitzen::V,piederēt,posseir
2748,kaufen::V,ньӧбны,comprar
2749,kaufen::V,pirkt,comprar
2750,verkaufen::V,вузавны,vendre
2751,verkaufen::V,pārdot,vendre
2752,bezahlen::V,мынтыны,pagar
2753,bezahlen::V,мынтысьны,pagar
2754,bezahlen::V,apmaksāt,pagar
2755,zahlen::V,мынтыны,pagar per
2756,zahlen::V,maksāt,pagar per
2757,beherrschen::V,ас улын кутны,dominar
2758,beherrschen::V,valdīt,dominar
2759,ertragen::V,пыкны,aguantar
2760,ertragen::V,лэптыны,aguantar
2761,ertragen::V,panest,aguantar
2762,ertragen::V,paciest,aguantar
