,Concept_ID,eu,fa
1483,umrühren::V,eragin,هم زدن
1484,stricken::V,trikotatu,بافتن
1485,stricken::V,puntu egin,بافتن
1486,nähen::V,josi,دوختن
1487,färben::V,tindatu,رنگ زدن
1488,reinigen::V,ikuzi,پاک کردن
1489,reinigen::V,ikuzi,تمیز کردن
1490,reinigen::V,garbitu,پاک کردن
1491,reinigen::V,garbitu,تمیز کردن
1492,waschen::V,xahutu,شستن
1493,waschen::V,garbitu,شستن
1494,abwischen::V,xukatu,زدودن
1495,spülen::V,irakutzi,شستن
1496,fegen::V,erraztatu,جارو کردن
1497,kehren::V,isastu,جارو کردن
1498,baden::V,bainatu,شنا کردن
1499,baden::V,bainatu,حمام کردن
1500,baden::V,bainua hartu,شنا کردن
1501,baden::V,bainua hartu,حمام کردن
1502,sich waschen::V,burua garbitu,شستشو کردن
1503,ausziehen::V,erantzi,درآوردن
1504,anziehen::V,jantzi,پوشیدن
1505,sich anziehen::V,jantzi,لباس پوشیدن
1506,kämmen::V,orraztu,شانه زدن
1507,schmücken::V,apaindu,زینت دادن
1508,sagen::V,esan,گفتن
1509,sprechen::V,mintzatu,حرف زدن
1510,sprechen::V,mintzatu,صحبت کردن
1511,sprechen::V,hitz egin,حرف زدن
1512,sprechen::V,hitz egin,صحبت کردن
1513,reden::V,hitz egin,حرف زدن
1514,reden::V,hitz egin,صحبت کردن
1515,sich unterhalten::V,solastu,گپ زدن
1516,sich unterhalten::V,solas egin,گپ زدن
1517,fragen::V,galdetu,پرسیدن
1518,fragen::V,galdetu,سؤال کردن
1519,bitten::V,eskatu,خواهش کردن
1520,bitten::V,eskatu,درخواست کردن
1521,bitten::V,galdegin,خواهش کردن
1522,bitten::V,galdegin,درخواست کردن
1523,erzählen::V,edestu,نقل کردن
1524,erzählen::V,edestu,حکایت کردن
1525,erzählen::V,kontatu,نقل کردن
1526,erzählen::V,kontatu,حکایت کردن
1527,mitteilen::V,jakinarazi,خبر دادن
1528,nennen::V,izena eman,نامیدن
1529,rufen::V,dei egin,صدا کردن
1530,prahlen::V,harrokerian ibili,پز آمدن
1531,prahlen::V,ahoberokeriak esan,پز آمدن
1532,übersetzen::V,itzuli,ترجمه کردن
1533,denken::V,pentsatu,فکر کردن
1534,denken::V,gogoeta egin,فکر کردن
1535,glauben::V,sinetsi,باور کردن
1536,glauben::V,sinetsi,عقیده داشتن
1537,bemerken::V,ohartu,متوجه شدن
1538,bemerken::V,konturatu,متوجه شدن
1539,erkennen::V,ezagutu,شناختن
1540,erkennen::V,ezagutu,تشخیص دادن
1541,erkennen::V,antzeman,شناختن
1542,erkennen::V,antzeman,تشخیص دادن
1543,begreifen::V,ulertu,فهمیدن
1544,begreifen::V,ulertu,درک کردن
1545,verstehen::V,aditu,فهمیدن
1546,lernen::V,ikasi,آموختن
1547,lernen::V,ikasi,یاد گرفتن
1548,wissen::V,jakin,دانستن
1549,sich erinnern an::V,gogoratu,به یاد آوردن
1550,sich erinnern an::V,gogoan izan,به یاد آوردن
1551,vergessen::V,ahaztu,فراموش کردن
1552,vergessen::V,ahantzi,فراموش کردن
1553,messen::V,neurtu,اندازه گرفتن
1554,zählen::V,zenbatu,شمردن
1555,zählen::V,kopuratu,شمردن
1556,rechnen::V,kalkulatu,حساب کردن
1557,lesen::V,irakurri,خواندن
1558,malen::V,margotu,نقاشی کردن
1559,zeichnen::V,marraztu,کشیدن
1560,zeichnen::V,marraztu,رسم کردن
1561,schreiben::V,idatzi,نوشتن
1562,besitzen::V,ukan,داشتن
1563,besitzen::V,eduki,داشتن
1564,kaufen::V,erosi,خریدن
1565,kaufen::V,erosi,خرید کردن
1566,verkaufen::V,saldu,فروختن
1567,bezahlen::V,ordaindu,پرداختن
1568,zahlen::V,ordaindu,پرداخت کردن
1569,beherrschen::V,menpean izan,مسلط بودن
1570,ertragen::V,jasan,تحمل کردن
1571,ertragen::V,pairatu,تحمل کردن
