,Concept_ID,mhr,cv
1303,sich unterhalten::V,кутыра́ш,пупле
1304,fragen::V,йода́ш,ыйт
1305,bitten::V,йода́ш,ыйт
1306,erzählen::V,ойла́ш,каласа пар
1307,mitteilen::V,увертара́ш,пӗлтер
1308,mitteilen::V,увертара́ш,хыпарла
1309,nennen::V,лӱмда́ш,те
1310,nennen::V,лӱмда́ш,чӗн
1311,rufen::V,ӱжа́ш,чӗн
1312,prahlen::V,моктана́ш,мухтан
1313,prahlen::V,моктана́ш,вӗҫкӗнлен
1314,übersetzen::V,кусара́ш,куҫар
1315,denken::V,шона́ш,шухӑшла
1316,glauben::V,ӱшана́ш,ӗнен
1317,bemerken::V,шижа́ш,асӑрха
1318,erkennen::V,пала́ш,палла
1319,begreifen::V,ыҥла́ш,ӑнлан
1320,verstehen::V,умыла́ш,пӗл
1321,lernen::V,тунема́ш,вӗрен
1322,wissen::V,шинча́ш,пӗл
1323,wissen::V,шинча́ш,ӑнкар
1324,sich erinnern an::V,шарна́ш,аса ил
1325,vergessen::V,монда́ш,ман
1326,vergessen::V,монда́ш,манса кай
1327,messen::V,виса́ш,виҫ
1328,zählen::V,шотла́ш,шутла
1329,rechnen::V,шотла́ш,шутла
1330,lesen::V,луда́ш,вула
1331,malen::V,сӱретла́ш,ӳкер
1332,zeichnen::V,сӱретла́ш,ӳкер
1333,schreiben::V,воза́ш,ҫыр
1334,besitzen::V,лия́ш,тыт
1335,kaufen::V,нала́ш,ил
1336,kaufen::V,нала́ш,туян
1337,verkaufen::V,ужала́ш,сут
1338,bezahlen::V,тӱла́ш,тӳле
1339,zahlen::V,тӱла́ш,тӳле
1340,beherrschen::V,куча́ш,тыт
1341,ertragen::V,турка́ш,тӳс
