,Concept_ID,bg,kn
1133,kochen::V,варя,ಅಡು
1134,backen::V,пека,ಬೇಯಿಸು
1135,braten::V,пържа,ಕರಿ
1136,umrühren::V,разбъркам,ಕಲಕು
1137,stricken::V,плета,ಹೆಣೆ
1138,nähen::V,шия,ಹೊಲಿ
1139,färben::V,боядисам,ಬಣ್ಣ ಹತ್ತು
1140,reinigen::V,почистя,ಸ್ವಚ್ಛಮಾಡು
1141,waschen::V,мия,ತೊಳೆ
1142,waschen::V,пера,ತೊಳೆ
1143,abwischen::V,избърша,ಒರಸು
1144,spülen::V,плакна,ಗಲಬರಿಸು
1145,fegen::V,измета,ಗುಡಿಸು
1146,kehren::V,мета,ಗುಡಿಸು
1147,baden::V,къпя се,ಸ್ನಾನಮಾಡು
1148,sich waschen::V,мия се,ತೊಳೆ
1149,ausziehen::V,съблека,ಬಿಚ್ಚು
1150,anziehen::V,облека,ಹಾಕು
1151,sich anziehen::V,облека се,ಹಾಕು
1152,kämmen::V,реша,ಬಾಚು
1153,kämmen::V,вчеша,ಬಾಚು
1154,schmücken::V,накича,ಅಲಂಕರಿಸು
1155,sagen::V,кажа,ಹೇಳು
1156,sprechen::V,говоря,ನುಡಿ
1157,reden::V,говоря,ನುಡಿ
1158,sich unterhalten::V,разговарям,ಹರಟೆ ಹೊಡಿ
1159,fragen::V,запитам,ವಿಚಾರಿಸು
1160,bitten::V,моля,ಬೇಡು
1161,erzählen::V,разкажа,ಹೇಳು
1162,mitteilen::V,съобщя,ತಿಳಿಸು
1163,nennen::V,нарека,ಹೆಸರಿಡು
1164,rufen::V,викам,ಕರೆ
1165,rufen::V,повикам,ಕರೆ
1166,prahlen::V,хваля се,ಜಂಬ ಕೊಚ್ಚು
1167,übersetzen::V,преведа,ಭಾಷಾಂತರಿಸು
1168,denken::V,мисля,ಯೋಚಿಸು
1169,glauben::V,вярвам,ನಂಬು
1170,bemerken::V,забележа,ಗಮನಿಸು
1171,erkennen::V,позная,ಗುರುತುಹಿಡಿ
1172,begreifen::V,схвана,ಗ್ರಹಿಸು
1173,verstehen::V,разбера,ಅರ್ಥಮಾಡಿಕೊ
1174,lernen::V,уча се,ಕಲಿ
1175,wissen::V,зная,ಅರಿ
1176,sich erinnern an::V,спомня си за,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ
1177,vergessen::V,забравя,ಮರೆತುವಿಡು
1178,messen::V,меря,ಅಳೆ
1179,zählen::V,броя,ಗಣಿಸು
1180,rechnen::V,сметна,ಲೆಕ್ಕ ಹಾಕು
1181,lesen::V,чета,ಓದು
1182,malen::V,рисувам,ಬಿಡಿಸು
1183,zeichnen::V,рисувам,ಬಿಡಿಸು
1184,schreiben::V,пиша,ಬರೆ
1185,besitzen::V,имам,ಒಡೆಯನಾಗಿರು
1186,besitzen::V,притежавам,ಒಡೆಯನಾಗಿರು
1187,kaufen::V,купя,ಕೊಳ್ಳು
1188,kaufen::V,купувам,ಕೊಳ್ಳು
1189,verkaufen::V,продам,ಕೊಡು
1190,bezahlen::V,заплатя,ಬೆಲೆತೆರು
1191,zahlen::V,платя,ಹಣವನ್ನುಕೊಡು
1192,beherrschen::V,владея,ಅಧಿಕಾರ ನಡೆಸು
1193,ertragen::V,понеса,ಸಹಿಸು
1194,Platte::N,,ಹಲಗೆ
1195,Stütze::N,,ಆಸರೆ
1196,stehlen::V,,ಕದಿ
