,Concept_ID,mn,el
1372,sammeln::V,түүх,μαζεύω
1373,sammeln::V,түүх,συλλέγω
1374,sammeln::V,хураах,μαζεύω
1375,sammeln::V,хураах,συλλέγω
1376,pflücken::V,түүх,κόβω
1377,jagen::V,агнах,κυνηγώ
1378,jagen::V,гөрөөлөх,κυνηγώ
1379,fischen::V,загасчлах,ψαρεύω
1380,fischen::V,загас барих,ψαρεύω
1381,fassen::V,барих,πιάνω
1382,hüten::V,маллах,φυλάγω
1383,hüten::V,маллах,προσέχω
1384,hüten::V,хариулах,φυλάγω
1385,hüten::V,хариулах,προσέχω
1386,treiben::V,туух,οδηγώ
1387,anbinden::V,уях,δένω
1388,füttern::V,тэжээх,ταΐζω
1389,melken::V,саах,αρμέγω
1390,hacken::V,цавчих,κόβω
1391,gießen::V,услах,ποτίζω
1392,reifen::V,боловсрох,ωριμάζω
1393,zubereiten::V,бэлдэх,ετοιμάζω
1394,kochen::V,чанах,βράζω
1395,backen::V,жигнэх,ψήνω
1396,braten::V,шарах,τηγανίζω
1397,braten::V,хайрах,τηγανίζω
1398,umrühren::V,хутгах,ανακατεύω
1399,stricken::V,нэхэх,πλέκω
1400,stricken::V,сүлжих,πλέκω
1401,nähen::V,оёх,ράβω
1402,färben::V,будах,βάφω
1403,färben::V,будах,χρωματίζω
1404,reinigen::V,арилгах,καθαρίζω
1405,reinigen::V,цэвэрлэх,καθαρίζω
1406,waschen::V,угаах,πλένω
1407,abwischen::V,арчих,σφουγγίζω
1408,spülen::V,зайлах,ξεπλένω
1409,fegen::V,хамах,σκουπίζω
1410,fegen::V,шүүрдэх,σκουπίζω
1411,kehren::V,шүүрдэх,σκουπίζω
1412,kehren::V,туужуудах,σκουπίζω
1413,baden::V,усанд орох,κάνω μπάνιο
1414,sich waschen::V,биеэ угаах,πλένομαι
1415,ausziehen::V,тайлах,βγάζω
1416,anziehen::V,өмсөх,φορώ
1417,sich anziehen::V,хувцаслах,ντύνομαι
1418,kämmen::V,самнах,χτενίζω
1419,schmücken::V,гоёх,στολίζω
1420,schmücken::V,чимэх,στολίζω
1421,sagen::V,гэх,λέω
1422,sagen::V,хэлэх,λέω
1423,sprechen::V,ярих,μιλώ
1424,sprechen::V,өгүүлэх,μιλώ
1425,reden::V,хэлэх,μιλώ
1426,reden::V,хэлэх,κουβεντιάζω
1427,reden::V,хөөрөлдөх,μιλώ
1428,reden::V,хөөрөлдөх,κουβεντιάζω
1429,sich unterhalten::V,ярилцах,συνομιλώ
1430,sich unterhalten::V,ярилцах,κουβεντιάζω
1431,fragen::V,асуух,ρωτώ
1432,bitten::V,гуйх,ζητώ
1433,bitten::V,гуйх,παρακαλώ
1434,erzählen::V,өгүүлэх,διηγούμαι
1435,mitteilen::V,дуулгах,πληροφορώ
1436,mitteilen::V,мэдээлэх,πληροφορώ
1437,nennen::V,нэрлэх,ονομάζω
1438,rufen::V,дуудах,φωνάζω
1439,prahlen::V,бардах,καυχιέμαι
1440,prahlen::V,сайрхах,καυχιέμαι
1441,übersetzen::V,орчуулах,μεταφράζω
1442,denken::V,санах,σκέφτομαι
1443,glauben::V,итгэх,πιστεύω
1444,bemerken::V,ажих,παρατηρώ
1445,bemerken::V,ажиглах,παρατηρώ
1446,erkennen::V,таних,αναγνωρίζω
1447,begreifen::V,ойлгох,καταλαβαίνω
1448,verstehen::V,мэдэж авах,ακούω
1449,lernen::V,сурах,μαθαίνω
1450,wissen::V,мэдэх,ξέρω
1451,sich erinnern an::V,дурсах,θυμάμαι
1452,vergessen::V,мартах,ξεχνώ
1453,messen::V,хэмжих,μετρώ
1454,zählen::V,тоолох,μετρώ
1455,rechnen::V,тооцоох,λογαριάζω
1456,lesen::V,унших,διαβάζω
1457,malen::V,зурах,ζωγραφίζω
1458,zeichnen::V,дүрслэн бичих,σχεδιάζω
1459,schreiben::V,бичих,γράφω
1460,besitzen::V,эзэмших,κατέχω
1461,kaufen::V,худалдан авах,αγοράζω
1462,verkaufen::V,худалдах,πουλώ
1463,bezahlen::V,төлөх,πληρώνω
1464,zahlen::V,төлөх,πληρώνω
1465,beherrschen::V,эзэмших,κυριαρχώ
1466,ertragen::V,тэсэх,βαστώ
1467,ertragen::V,тэсэх,αντέχω
