,Concept_ID,sah,hi
1403,drehen::V,эргит,घुमाना
1404,drehen::V,эргичит,फेरना
1405,drehen::V,эргичит,घुमाना
1406,wenden::V,эргилин,पलटना
1407,wenden::V,эргилин,मोड़ना
1408,umdrehen::V,түҥнэр,घुमाना
1409,heben::V,көтөх,उठाना
1410,heben::V,көтөх,ऊँचा करना
1411,hochheben::V,таһаар,उठाना
1412,hochheben::V,таһаар,ऊपर को उठाना
1413,ergreifen::V,тут,पकड़ना
1414,ergreifen::V,тут,हाथ में लेना
1415,halten::V,тут,धरना
1416,halten::V,тут,पकड़ना
1417,drücken::V,ык,दबाना
1418,schieben::V,ас,सरकाना
1419,schieben::V,ас,खिसकाना
1420,kratzen::V,кыһыы,खुरचना
1421,kratzen::V,кыһыы,खुजलाना
1422,lecken::V,салаа,चाटना
1423,beißen::V,ытыр,काटना
1424,abreißen::V,быһа тарт,तोड़ना
1425,abreißen::V,туура тарт,तोड़ना
1426,abschneiden::V,быс,काट करना
1427,abschneiden::V,быһан ыл,काट करना
1428,abschneiden::V,быһа баттаа,काट करना
1429,binden::V,кэлгий,बाँधना
1430,stecken::V,батары ас,खोंसना
1431,brechen::V,тоһут,तोड़ना
1432,klopfen::V,тоҥсуй,खटखटाना
1433,hauen::V,оҕус,ठोकना
1434,kleben::V,силимнээ,चिपकाना
1435,reiben::V,аал,घिसना
1436,reiben::V,аал,रगड़ना
1437,streichen::V,сыбаа,लगाना
1438,schleifen::V,чочуй,तेज़ करना
1439,schneiden::V,быс,कतरना
1440,rütteln::V,иэҕэҥнэт,झकझोरना
1441,schütteln::V,сахсый,हिलाना
1442,schwenken::V,дайбаа,घुमाना
1443,schütten::V,кут,उँडेलना
1444,füllen::V,толор,भरना
1445,füllen::V,толор,ठूसना
1446,einwickeln::V,суулаа,लपेटना
1447,tragen::V,ит,ढोना
1448,schleppen::V,сос,घसीटना
1449,ziehen::V,тарт,खींचना
1450,aufbewahren::V,уур,रखना
1451,aufbewahren::V,харай,रखना
1452,werfen::V,бырах,फेंकना
1453,fangen::V,хап,पकड़ना
1454,packen::V,тут,पकड़ना
1455,verstecken::V,саһыар,छिपाना
1456,teilen::V,үллэр,बाँटना
1457,schicken::V,ыыт,भेजना
1458,bringen::V,аҕал,लाना
1459,hinzufügen::V,эп,जोड़ना
1460,bekommen::V,ыл,पाना
1461,bekommen::V,булун,पाना
1462,erhalten::V,ыл,पाना
1463,erhalten::V,ыл,मिलना
1464,nehmen::V,ыл,लेना
1465,wählen::V,быыбардаа,चुनना
1466,auswählen::V,тал,चुनना
1467,bewahren::V,харай,बनाए रखना
1468,behindern::V,мэһэйдээ,रोकना
1469,verderben::V,буорту гын,ख़राब करना
1470,beschädigen::V,алдьат,नुक़सान पहुँचाना
1471,zerbrechen::V,үлтүрүт,तोड़ना
1472,zerreißen::V,хайыта тарт,तोड़ना
1473,zerstören::V,алдьат,नष्ट करना
1474,zerstören::V,алдьат,बरबाद करना
1475,verbrennen::V,уоттаа,जलाना
1476,geben::V,биэр,देना
1477,reichen::V,аҕал,थमाना
1478,schenken::V,бэлэхтээ,भेंट देना
1479,versprechen::V,эрэннэр,वादा करना
1480,wünschen::V,баҕар,कामना करना
1481,loben::V,хайҕаа,तारीफ़ करना
1482,küssen::V,уураа,चूमना
1483,wiegen::V,бигээ,झुलाना
1484,zudecken::V,сап,ढकना
1485,zudecken::V,бүрүй,ढकना
1486,wecken::V,уһугуннар,जगाना
1487,zeigen::V,көрдөр,दिखाना
1488,führen::V,салай,रास्ता दिखाना
1489,lehren::V,үөрэт,पढ़ाना
1490,unterrichten::V,үөрэт,सिखाना
1491,aufziehen::V,иит,पालना
1492,leiten::V,салай,संचालन करना
1493,antreiben::V,кыһай,हड़बड़ाना
1494,lassen::V,күһэй,-आना
1495,lassen::V,күһэй,कराना
1496,einladen::V,ыҥыр,बुलाना
1497,vereinigen::V,холбоо,मिलाना
1498,vereinigen::V,холбоо,संयुक्त करना
1499,vereinigen::V,түм,मिलाना
1500,vereinigen::V,түм,संयुक्त करना
1501,besuchen::V,сырыт,मिलना से
1502,besuchen::V,сырыт,मिलने जाना से
1503,besuchen::V,билсэ сырыт,मिलना से
1504,besuchen::V,билсэ сырыт,मिलने जाना से
1505,treffen::V,көрүс,मिलना
1506,sich versammeln::V,мүһүн,इकट्ठा होना
1507,sich versammeln::V,түмүс,इकट्ठा होना
1508,spielen::V,оонньоо,खेलना
1509,singen::V,ыллаа,गाना
1510,tanzen::V,үҥкүүлээ,नाचना
1511,sich trennen::V,араҕыс,अलग होना
1512,verlassen::V,хааллар,छोड़ना
1513,retten::V,өрүһүй,बचाना
1514,bewachen::V,араҥаччылаа,आँख रखना पर
1515,schützen::V,көмүскээ,रक्षा करना
1516,verteidigen::V,көмүскээ,रक्षा करना
1517,sich schlagen::V,охсус,हाथापाई करना
1518,schießen::V,ытыалаа,गोली मारना
1519,siegen::V,хот,जीतना
1520,siegen::V,хот,विजय पाना
1521,siegen::V,кыай,जीतना
1522,siegen::V,кыай,विजय पाना
1523,ärgern::V,кыыһырт,चिढ़ाना
1524,schlagen::V,оҕус,मारना
1525,treten::V,тэп,ठोकर मारना
1526,stechen::V,кэй,भेदना
1527,stechen::V,кэй,भोंकना
1528,stoßen::V,кэп,धक्का देना
1529,stoßen::V,кэп,झटका देना
1530,stoßen::V,үтүрүй,धक्का देना
1531,stoßen::V,үтүрүй,झटका देना
1532,stehlen::V,уор,चोरी करना
1533,stören::V,мэһэйдээ,बुरा लगना
1534,belästigen::V,батар,तंग करना
1535,verbergen::V,кистээ,लुकाना
1536,täuschen::V,албыннаа,धोखा देना
1537,betrügen::V,албыннаа,धोखा देना
1538,töten::V,өлөр,मारना
1539,töten::V,өлөр,मार डालना
1540,wohnen::V,олор,रहना
1541,arbeiten::V,үлэлээ,काम करना
1542,sammeln::V,мус,जमा करना
1543,sammeln::V,хомуй,जमा करना
1544,pflücken::V,үргээ,चुनना
1545,pflücken::V,үргээ,तोड़ना
1546,jagen::V,бултаа,आखेट करना
1547,jagen::V,бултаа,शिकार करना
1548,fischen::V,балыктаа,मछली पकड़ना
1549,fassen::V,тут,पकड़ना
1550,hüten::V,манаа,चराना
1551,treiben::V,үүр,हाँकना
1552,anbinden::V,баай,बाँधना
1553,füttern::V,аһат,खिलाना
1554,melken::V,ыа,दुहना
1555,hacken::V,кэрт,काटना
1556,gießen::V,сиигирт,सींचना
1557,reifen::V,бус,पकना
1558,zubereiten::V,бэлэмнээ,पकाना
1559,kochen::V,буһар,पकाना
1560,kochen::V,буһар,राँधना
1561,backen::V,буһар,पकाना
1562,braten::V,хооруй,तलना
1563,braten::V,хооруй,भूनना
1564,braten::V,ыһаарылаа,तलना
1565,braten::V,ыһаарылаа,भूनना
1566,braten::V,соркуойдаа,तलना
1567,braten::V,соркуойдаа,भूनना
1568,umrühren::V,былаа,फेंटना
1569,stricken::V,өр,बुनना
1570,nähen::V,иистэн,सीना
1571,färben::V,кырааскалаа,रँगना
1572,reinigen::V,ыраастаа,साफ़ करना
1573,reinigen::V,ыраастаа,शुद्ध करना
1574,waschen::V,сууй,धोना
1575,abwischen::V,сот,पोंछ्ना
1576,spülen::V,сайҕаа,माँजना
1577,spülen::V,сайҕаа,खँगालना
1578,fegen::V,сиппий,बुहारना
1579,kehren::V,харбаа,झाड़ना
1580,baden::V,сөтүөлээ,स्नान करना
1581,sich waschen::V,суун,नहाना
1582,sich waschen::V,суун,हाथ-मुँह धोना
1583,ausziehen::V,уһул,उतारना
1584,anziehen::V,кэтэрт,पहनना
1585,sich anziehen::V,таҥын,कपड़े पहनना
1586,kämmen::V,тараа,कंघी करना
1587,schmücken::V,симээ,सजाना
1588,schmücken::V,симээ,सँवारना
1589,sagen::V,диэ,कहना
1590,sagen::V,диэ,बताना
1591,sprechen::V,эт,बोलना
1592,sprechen::V,саҥар,बोलना
1593,reden::V,кэпсэт,बोलना
1594,reden::V,кэпсэт,बात करना
1595,sich unterhalten::V,кэпсэт,बात करना
1596,sich unterhalten::V,кэпсэт,बातचीत करना
1597,fragen::V,ыйыт,पूछ्ना
1598,fragen::V,ыйыт,प्रश्न करना
1599,bitten::V,көрдөс,माँगना से
1600,erzählen::V,кэпсээ,बताना
1601,erzählen::V,сэһэргээ,बताना
1602,mitteilen::V,биллэр,ख़बर देना
1603,mitteilen::V,биллэр,सूचना देना
1604,nennen::V,ааттаа,नाम देना
1605,rufen::V,ыҥыр,बुलाना
1606,prahlen::V,чабылан,शेख़ी बघारना
1607,prahlen::V,киһиргээ,शेख़ी बघारना
1608,übersetzen::V,тылбаастаа,अनुवाद करना
1609,denken::V,санаа,सोचना
1610,denken::V,толкуйдаа,सोचना
1611,glauben::V,итэҕэй,विश्वास करना
1612,bemerken::V,бэлиэтээ,ध्यान देना पर
1613,erkennen::V,бил,पहचानना
1614,begreifen::V,өйдөө,समझना
1615,verstehen::V,өйдөө,सुनना
1616,lernen::V,үөрэн,पढ़ना
1617,wissen::V,бил,जानना
1618,wissen::V,бил,मालूम होना
1619,sich erinnern an::V,аҕын,याद करना
1620,vergessen::V,умун,भूलना
1621,vergessen::V,умун,बिसारना
1622,messen::V,кэмнээ,नापना
1623,messen::V,кээмэйдээ,नापना
1624,zählen::V,аах,गिनना
1625,rechnen::V,аах,गणना करना
1626,rechnen::V,аах,हिसाब करना
1627,lesen::V,аах,पढ़ना
1628,malen::V,уруһуйдаа,कींचना
1629,zeichnen::V,уруһуйдаа,चित्र कींचना
1630,schreiben::V,суруй,लिखना
1631,besitzen::V,баһылаа,मालिक होना
1632,besitzen::V,баһылаа,स्वामी होना
1633,kaufen::V,атыылас,ख़रीदना
1634,verkaufen::V,атыылаа,बेचना
1635,bezahlen::V,төлөө,चुकाना
1636,bezahlen::V,төлөө,अदा करना
1637,zahlen::V,төлөө,अदा करना
1638,beherrschen::V,баһылаа,शासन करना पर
1639,ertragen::V,тулуй,सहना
