,Concept_ID,mrj,os
1305,besuchen::V,толаш,абæрæг кæнын
1306,besuchen::V,толаш,бабæрæг кæнын
1307,besuchen::V,толаш,бауайын
1308,treffen::V,вӓшлиӓш,фембæлын
1309,treffen::V,вӓшлиӓлтӓш,фембæлын
1310,sich versammeln::V,цымыргаш,æрæмбырд уын
1311,spielen::V,мадаш,хъазын
1312,singen::V,мыраш,зарын
1313,tanzen::V,кушташ,кафын
1314,sich trennen::V,айырлаш,фæйнæрдæм фæцæуын айхæлын
1315,verlassen::V,шуаш,ныууадзын
1316,retten::V,ытараш,фервӕзын кӕнын
1317,bewachen::V,оролаш,хъахъхъӕнын
1318,schützen::V,перегӓш,хъахъхъӕнын
1319,verteidigen::V,перегӓш,бахизын
1320,sich schlagen::V,шидӓлӓш,хыл кæнын
1321,sich schlagen::V,шиэдӓлӓш,хыл кæнын
1322,schießen::V,лӱӓш,ӕхсын
1323,siegen::V,сӹнгӓш,басӕттын
1324,siegen::V,сӹнгӓш,фӕуӕлахиз уӕвын
1325,ärgern::V,шӹдештӓрӓш,мӕсты кӕнын
1326,schlagen::V,пӓрен колташ,ныццæвын
1327,schlagen::V,хӹрӹктен колташ,ныццæвын
1328,treten::V,чымаш,
1329,stechen::V,пышкылаш,фæрæхойын
1330,stoßen::V,шыркедӓш,риуыгъын
1331,stehlen::V,шолышт толаш,давын
1332,stören::V,ӓрештӹлӓш,хъыгдарын
1333,belästigen::V,кӓньӹсӹрлӓндӓрӓш,хъыгдарын
1334,belästigen::V,шытырланыкташ,хъыгдарын
1335,verbergen::V,шӹлтӓш,бамбӕхсын
1336,verbergen::V,шӹлтӓш,басусӕг кӕнын
1337,täuschen::V,алталаш,фӕливын
1338,täuschen::V,алталаш,асайын
1339,täuschen::V,аталаш,фӕливын
1340,täuschen::V,аталаш,асайын
1341,betrügen::V,мошеньӹчӓйӓш,асайын
1342,töten::V,пуштын шуаш,амарын
1343,wohnen::V,ӹлӓш,цӕрын
1344,arbeiten::V,пӓшӓлӓш,кусын
1345,arbeiten::V,ровотаяш,кусын
1346,sammeln::V,погаш,æртонын
1347,pflücken::V,кӹрӓш,тонын
1348,jagen::V,охотничӓйӓш,цуан кæнын
1349,fischen::V,кол кычаш,кæсаг ахсын æнгуырæй
1350,fischen::V,кол кычаш,æнгуыр дарын
1351,fassen::V,кычаш,ӕрцахсын
1352,hüten::V,кӹтӓш,хизын
1353,treiben::V,шуруяш,скъӕрын
1354,anbinden::V,ялшташ,бабæттын
1355,anbinden::V,ялшташ,æрбæттын
1356,anbinden::V,ялышташ,бабæттын
1357,anbinden::V,ялышташ,æрбæттын
1358,füttern::V,пукшаш,холлаг дæттын
1359,füttern::V,пукшаш,холлаг æвæрын
1360,füttern::V,пукшаш,дарын
1361,melken::V,шыпшылаш,дуцын
1362,hacken::V,роаш,кæрдын
1363,hacken::V,роаш,лыгтæ кæнын
1364,gießen::V,шӓвӓш,бакалын
1365,reifen::V,кӱӓш,срæгъæд уын
1366,reifen::V,кӱӓш,сцæттæ уын
1367,reifen::V,поспейӓш,срæгъæд уын
1368,reifen::V,поспейӓш,сцæттæ уын
1369,zubereiten::V,йӓмдӹлӓш,сцӕттӕ кӕнын
1370,kochen::V,шолташ,фыцын
1371,backen::V,кӱктӓш,фыцын
1372,braten::V,жӓрӓш,цурын
1373,umrühren::V,намалаш,ахæццæ кæнын
1374,umrühren::V,намалаш,азмæнтын
1375,umrühren::V,намалаш,астауын
1376,stricken::V,пидӓш,кæнын
1377,stricken::V,пидӓш,бийын
1378,nähen::V,ыргаш,хуыйын
1379,färben::V,пидӓш,ахорын
1380,reinigen::V,чиӓлтӓш,ссыгъдæг кæнын
1381,reinigen::V,чиӓлтӓш,ныссыгъдæг кæнын
1382,reinigen::V,чиӓлтӓш,ныссæрфын
1383,waschen::V,мышкаш,ӕхсын
1384,abwischen::V,ӹштӓш,сӕрфын
1385,spülen::V,шӱӓлтӓш,æнхъæвзын
1386,fegen::V,ӹштӓш,мӕрзын
1387,kehren::V,ӹштӓш,мӕрзын
1388,baden::V,нӱштӹлӓш,хи найын
1389,sich waschen::V,мышкылташ,хи æхсын
1390,ausziehen::V,кыдашаш,ласын
1391,anziehen::V,чиӓш,скæнын
1392,sich anziehen::V,чиӓш,дзаума скæнын
1393,sich anziehen::V,чиӓш,дарæс скæнын
1394,kämmen::V,шерӓш,ныффасын
1395,kämmen::V,шерӓш,æрфасын
1396,schmücken::V,цеверемдӓш,фӕлындын
1397,sagen::V,манаш,зæгъын
1398,sagen::V,келесӓш,зæгъын
1399,sprechen::V,манаш,дзурын
1400,reden::V,шайышташ,ныхас кӕнын
1401,sich unterhalten::V,хытыраш,ныхас кæнын
1402,sich unterhalten::V,хытыргаш,ныхас кæнын
1403,fragen::V,ядаш,фӕрсын
1404,bitten::V,ядаш,курын
1405,erzählen::V,келесӓш,радзурын
1406,erzählen::V,келесӓш,ратаурæгъ кæнын
1407,mitteilen::V,попаш,фехъусын кæнын
1408,mitteilen::V,увертӓш,фехъусын кæнын
1409,mitteilen::V,увертӓрӓш,фехъусын кæнын
1410,nennen::V,лӹмдӓш,хонын
1411,rufen::V,ӱжӓш,сидын
1412,prahlen::V,хайзаш,ӕппӕлын
1413,prahlen::V,шаргаланаш,ӕппӕлын
1414,übersetzen::V,вашташ,ратæлмац кæнын
1415,denken::V,машанаш,ӕнхъӕлын
1416,denken::V,машанаш,хъуыды кӕнын
1417,glauben::V,ӹнянӓш,уырнын
1418,bemerken::V,цаклаш,фенын
1419,erkennen::V,пӓлӓш,базонын
1420,begreifen::V,ынгылаш,ӕмбарын
1421,begreifen::V,ынгылаш,бамбарын
1422,verstehen::V,ынгылаш,
1423,lernen::V,тыменяш,ахуыр кӕнын
1424,wissen::V,пӓлӓш,зонын
1425,sich erinnern an::V,ышештӓрӓш,зæрдыл æрлæууын
1426,sich erinnern an::V,ышештӓрӓш,æрымысын
1427,sich erinnern an::V,ышештӓрӓш,æрбаймысын
1428,sich erinnern an::V,ышештӓрӓш,æрхъуыды кæнын
1429,vergessen::V,монден кодаш,ферох кæнын
1430,vergessen::V,монден кодаш,айрох кæнын
1431,messen::V,висӓш,барын
1432,zählen::V,шотаяш,нымайын
1433,rechnen::V,шотаяш,хынцын
1434,lesen::V,лыдаш,кӕсын
1435,lesen::V,лыдаш,фӕрсын
1436,malen::V,рисуяш,ныв кӕнын
1437,zeichnen::V,ыдырка́лаш,ныв кӕнын
1438,schreiben::V,вазаш,фыссын
1439,besitzen::V,кы́чаш,хицау уын
1440,kaufen::V,нӓлӓш,балхӕнын
1441,verkaufen::V,выжалаш,уӕй кӕнын
1442,bezahlen::V,тӱлӓш,бафидын
1443,zahlen::V,тӱлӓш,фидын
1444,beherrschen::V,кы́чаш,æлдариуæг кæнын
1445,ertragen::V,цӹтӓш,бавзарын
1446,Linie::N,,хахх
1447,Strich::N,,хахх
1448,jetzt::ADV,,ныр
1449,hinzufügen::V,,ӕфтауын
