,Concept_ID,fa,fa
1455,versprechen::V,وعده دادن,قول دادن
1456,versprechen::V,وعده دادن,وعده دادن
1457,wünschen::V,آرزو کردن,آرزو کردن
1458,loben::V,ستایش کردن,ستایش کردن
1459,küssen::V,بوسیدن,بوسیدن
1460,wiegen::V,نوسان کردن,نوسان کردن
1461,zudecken::V,پوشاندن,پوشاندن
1462,wecken::V,بیدار کردن,بیدار کردن
1463,zeigen::V,نشان دادن,نشان دادن
1464,führen::V,رهنمائی کردن,رهنمائی کردن
1465,lehren::V,آموختن,آموختن
1466,lehren::V,آموختن,یاد دادن
1467,lehren::V,یاد دادن,آموختن
1468,lehren::V,یاد دادن,یاد دادن
1469,unterrichten::V,درس دادن,درس دادن
1470,unterrichten::V,درس دادن,تدریس کردن
1471,unterrichten::V,تدریس کردن,درس دادن
1472,unterrichten::V,تدریس کردن,تدریس کردن
1473,aufziehen::V,تربیت کردن,تربیت کردن
1474,leiten::V,اداره کردن,اداره کردن
1475,antreiben::V,عجله دادن,عجله دادن
1476,lassen::V,وادار کردن,وادار کردن
1477,einladen::V,دعوت کردن,دعوت کردن
1478,einladen::V,دعوت کردن,مهمان کردن
1479,einladen::V,مهمان کردن,دعوت کردن
1480,einladen::V,مهمان کردن,مهمان کردن
1481,vereinigen::V,یکی کردن,یکی کردن
1482,vereinigen::V,یکی کردن,متحد کردن
1483,vereinigen::V,متحد کردن,یکی کردن
1484,vereinigen::V,متحد کردن,متحد کردن
1485,besuchen::V,دیدار کردن,دیدار کردن
1486,treffen::V,ملاقات کردن,ملاقات کردن
1487,sich versammeln::V,جمع شدن,جمع شدن
1488,spielen::V,بازی کردن,بازی کردن
1489,singen::V,آواز خواندن,آواز خواندن
1490,tanzen::V,رقصیدن,رقصیدن
1491,sich trennen::V,جدا شدن,جدا شدن
1492,verlassen::V,ترک کردن,ترک کردن
1493,retten::V,نجات دادن,نجات دادن
1494,bewachen::V,حراست کردن,حراست کردن
1495,schützen::V,حفظ کردن,حفظ کردن
1496,verteidigen::V,دفاع کردن,دفاع کردن
1497,sich schlagen::V,کتک‌کاری کردن,کتک‌کاری کردن
1498,schießen::V,تیر زدن,تیر زدن
1499,siegen::V,پیروز شدن,پیروز شدن
1500,ärgern::V,ناراحت کردن,ناراحت کردن
1501,schlagen::V,زدن,زدن
1502,schlagen::V,زدن,کوبیدن
1503,schlagen::V,کوبیدن,زدن
1504,schlagen::V,کوبیدن,کوبیدن
1505,treten::V,لگد زدن,لگد زدن
1506,stechen::V,چاقو زدن,چاقو زدن
1507,stoßen::V,هل دادن,هل دادن
1508,stehlen::V,دزدیدن,دزدیدن
1509,stören::V,مزاحم شدن,مزاحم شدن
1510,belästigen::V,زحمت دادن,زحمت دادن
1511,verbergen::V,پنهان کردن,پنهان کردن
1512,täuschen::V,گول زدن,گول زدن
1513,täuschen::V,گول زدن,فریب دادن
1514,täuschen::V,فریب دادن,گول زدن
1515,täuschen::V,فریب دادن,فریب دادن
1516,betrügen::V,گول زدن,گول زدن
1517,betrügen::V,گول زدن,فریب دادن
1518,betrügen::V,فریب دادن,گول زدن
1519,betrügen::V,فریب دادن,فریب دادن
1520,töten::V,کشتن,کشتن
1521,wohnen::V,منزل داشتن,منزل داشتن
1522,wohnen::V,منزل داشتن,سکونت داشتن
1523,wohnen::V,سکونت داشتن,منزل داشتن
1524,wohnen::V,سکونت داشتن,سکونت داشتن
1525,arbeiten::V,کار کردن,کار کردن
1526,sammeln::V,جمع کردن,جمع کردن
1527,pflücken::V,چیدن,چیدن
1528,jagen::V,شکار کردن,شکار کردن
1529,fischen::V,صید کردن,صید کردن
1530,fischen::V,صید کردن,ماهی‌گیری کردن
1531,fischen::V,ماهی‌گیری کردن,صید کردن
1532,fischen::V,ماهی‌گیری کردن,ماهی‌گیری کردن
1533,fassen::V,گرفتن,گرفتن
1534,hüten::V,چراندن,چراندن
1535,hüten::V,چراندن,مراقبت کردن
1536,hüten::V,مراقبت کردن,چراندن
1537,hüten::V,مراقبت کردن,مراقبت کردن
1538,treiben::V,راندن,راندن
1539,anbinden::V,متصل کردن,متصل کردن
1540,füttern::V,غذا دادن,غذا دادن
1541,melken::V,دوشیدن,دوشیدن
1542,hacken::V,خرد کردن,خرد کردن
1543,gießen::V,ریختن,ریختن
1544,reifen::V,رسیدن,رسیدن
1545,zubereiten::V,طبخ کردن,طبخ کردن
1546,zubereiten::V,طبخ کردن,آماده کردن
1547,zubereiten::V,آماده کردن,طبخ کردن
1548,zubereiten::V,آماده کردن,آماده کردن
1549,kochen::V,پختن,پختن
1550,kochen::V,پختن,آشپزی کردن
1551,kochen::V,آشپزی کردن,پختن
1552,kochen::V,آشپزی کردن,آشپزی کردن
1553,backen::V,پختن,پختن
1554,braten::V,سرخ کردن,سرخ کردن
1555,umrühren::V,هم زدن,هم زدن
1556,stricken::V,بافتن,بافتن
1557,nähen::V,دوختن,دوختن
1558,färben::V,رنگ زدن,رنگ زدن
1559,reinigen::V,پاک کردن,پاک کردن
1560,reinigen::V,پاک کردن,تمیز کردن
1561,reinigen::V,تمیز کردن,پاک کردن
1562,reinigen::V,تمیز کردن,تمیز کردن
1563,waschen::V,شستن,شستن
1564,abwischen::V,زدودن,زدودن
1565,spülen::V,شستن,شستن
1566,fegen::V,جارو کردن,جارو کردن
1567,kehren::V,جارو کردن,جارو کردن
1568,baden::V,شنا کردن,شنا کردن
1569,baden::V,شنا کردن,حمام کردن
1570,baden::V,حمام کردن,شنا کردن
1571,baden::V,حمام کردن,حمام کردن
1572,sich waschen::V,شستشو کردن,شستشو کردن
1573,ausziehen::V,درآوردن,درآوردن
1574,anziehen::V,پوشیدن,پوشیدن
1575,sich anziehen::V,لباس پوشیدن,لباس پوشیدن
1576,kämmen::V,شانه زدن,شانه زدن
1577,schmücken::V,زینت دادن,زینت دادن
1578,sagen::V,گفتن,گفتن
1579,sprechen::V,حرف زدن,حرف زدن
1580,sprechen::V,حرف زدن,صحبت کردن
1581,sprechen::V,صحبت کردن,حرف زدن
1582,sprechen::V,صحبت کردن,صحبت کردن
1583,reden::V,حرف زدن,حرف زدن
1584,reden::V,حرف زدن,صحبت کردن
1585,reden::V,صحبت کردن,حرف زدن
1586,reden::V,صحبت کردن,صحبت کردن
1587,sich unterhalten::V,گپ زدن,گپ زدن
1588,fragen::V,پرسیدن,پرسیدن
1589,fragen::V,پرسیدن,سؤال کردن
1590,fragen::V,سؤال کردن,پرسیدن
1591,fragen::V,سؤال کردن,سؤال کردن
1592,bitten::V,خواهش کردن,خواهش کردن
1593,bitten::V,خواهش کردن,درخواست کردن
1594,bitten::V,درخواست کردن,خواهش کردن
1595,bitten::V,درخواست کردن,درخواست کردن
1596,erzählen::V,نقل کردن,نقل کردن
1597,erzählen::V,نقل کردن,حکایت کردن
1598,erzählen::V,حکایت کردن,نقل کردن
1599,erzählen::V,حکایت کردن,حکایت کردن
1600,mitteilen::V,خبر دادن,خبر دادن
1601,nennen::V,نامیدن,نامیدن
1602,rufen::V,صدا کردن,صدا کردن
1603,prahlen::V,پز آمدن,پز آمدن
1604,übersetzen::V,ترجمه کردن,ترجمه کردن
1605,denken::V,فکر کردن,فکر کردن
1606,glauben::V,باور کردن,باور کردن
1607,glauben::V,باور کردن,عقیده داشتن
1608,glauben::V,عقیده داشتن,باور کردن
1609,glauben::V,عقیده داشتن,عقیده داشتن
1610,bemerken::V,متوجه شدن,متوجه شدن
1611,erkennen::V,شناختن,شناختن
1612,erkennen::V,شناختن,تشخیص دادن
1613,erkennen::V,تشخیص دادن,شناختن
1614,erkennen::V,تشخیص دادن,تشخیص دادن
1615,begreifen::V,فهمیدن,فهمیدن
1616,begreifen::V,فهمیدن,درک کردن
1617,begreifen::V,درک کردن,فهمیدن
1618,begreifen::V,درک کردن,درک کردن
1619,verstehen::V,فهمیدن,فهمیدن
1620,lernen::V,آموختن,آموختن
1621,lernen::V,آموختن,یاد گرفتن
1622,lernen::V,یاد گرفتن,آموختن
1623,lernen::V,یاد گرفتن,یاد گرفتن
1624,wissen::V,دانستن,دانستن
1625,sich erinnern an::V,به یاد آوردن,به یاد آوردن
1626,vergessen::V,فراموش کردن,فراموش کردن
1627,messen::V,اندازه گرفتن,اندازه گرفتن
1628,zählen::V,شمردن,شمردن
1629,rechnen::V,حساب کردن,حساب کردن
1630,lesen::V,خواندن,خواندن
1631,malen::V,نقاشی کردن,نقاشی کردن
1632,zeichnen::V,کشیدن,کشیدن
1633,zeichnen::V,کشیدن,رسم کردن
1634,zeichnen::V,رسم کردن,کشیدن
1635,zeichnen::V,رسم کردن,رسم کردن
1636,schreiben::V,نوشتن,نوشتن
1637,besitzen::V,داشتن,داشتن
1638,kaufen::V,خریدن,خریدن
1639,kaufen::V,خریدن,خرید کردن
1640,kaufen::V,خرید کردن,خریدن
1641,kaufen::V,خرید کردن,خرید کردن
1642,verkaufen::V,فروختن,فروختن
1643,bezahlen::V,پرداختن,پرداختن
1644,zahlen::V,پرداخت کردن,پرداخت کردن
1645,beherrschen::V,مسلط بودن,مسلط بودن
1646,ertragen::V,تحمل کردن,تحمل کردن
