,Concept_ID,se,cv
4857,sofort::ADV,tállán,тӳрех
4858,sofort::ADV,naraaz,тӳрех
4859,sofort::ADV,атть,тӳрех
4860,später::ADV,mænngan ,кайран
4861,später::ADV,maŋŋebut,кайран
4862,später::ADV,maŋŋel,кайран
4863,später::ADV,maŋ̣eláá,кайран
4864,später::ADV,mâ´ŋŋlakast,кайран
4865,später::ADV,маӈӈа,кайран
4866,jetzt::ADV,daelie,халь
4867,jetzt::ADV,daelie,халӗ
4868,jetzt::ADV,dal,халь
4869,jetzt::ADV,dal,халӗ
4870,jetzt::ADV,dal,халь
4871,jetzt::ADV,dal,халӗ
4872,jetzt::ADV,tääl,халь
4873,jetzt::ADV,tääl,халӗ
4874,jetzt::ADV,ââ´n,халь
4875,jetzt::ADV,ââ´n,халӗ
4876,jetzt::ADV,атть,халь
4877,jetzt::ADV,атть,халӗ
4878,heute::ADV,daenbien,паян
4879,heute::ADV,uddni,паян
4880,heute::ADV,odne,паян
4881,heute::ADV,onne,паян
4882,heute::ADV,tä´bbe,паян
4883,heute::ADV,та̄ррьм,паян
4884,morgen::ADV,jirreden,ыран
4885,morgen::ADV,idet,ыран
4886,morgen::ADV,ihttin,ыран
4887,morgen::ADV,itten,ыран
4888,morgen::ADV,jâđđa,ыран
4889,morgen::ADV,янта,ыран
4890,bald::ADV,varke,халех
4891,bald::ADV,varke,кӗҫех
4892,bald::ADV,ruvva,халех
4893,bald::ADV,ruvva,кӗҫех
4894,bald::ADV,farga,халех
4895,bald::ADV,farga,кӗҫех
4896,bald::ADV,vorgâ,халех
4897,bald::ADV,vorgâ,кӗҫех
4898,bald::ADV,sõrgg,халех
4899,bald::ADV,sõrgg,кӗҫех
4900,bald::ADV,вэхтэнне,халех
4901,bald::ADV,вэхтэнне,кӗҫех
4902,dann::ADV,die,унтан
4903,dann::ADV,dalloj,унтан
4904,dann::ADV,de,унтан
4905,dann::ADV,te,унтан
4906,dann::ADV,de,унтан
4907,dann::ADV,teä,унтан
4908,dann::ADV,â´tte,унтан
4909,dann::ADV,те,унтан
4910,gestern::ADV,jååktan,ӗнер
4911,gestern::ADV,iektu,ӗнер
4912,gestern::ADV,ikte,ӗнер
4913,gestern::ADV,jieh't,ӗнер
4914,gestern::ADV,jåhtta,ӗнер
4915,gestern::ADV,яххта,ӗнер
4916,einst::ADV,dejpeli,пӗррехинче
4917,einst::ADV,åvdebut,пӗррехинче
4918,einst::ADV,áigi,пӗррехинче
4919,einst::ADV,dolin,пӗррехинче
4920,einst::ADV,tovle,пӗррехинче
4921,einst::ADV,tuu´l,пӗррехинче
4922,einst::ADV,э̄ххьтэшьт,пӗррехинче
4923,damals::ADV,aejkien,ун чухне
4924,damals::ADV,aejkien,апла пулсан
4925,damals::ADV,dalloj,ун чухне
4926,damals::ADV,dalloj,апла пулсан
4927,damals::ADV,dalle,ун чухне
4928,damals::ADV,dalle,апла пулсан
4929,damals::ADV,talle,ун чухне
4930,damals::ADV,talle,апла пулсан
4931,damals::ADV,te´l,ун чухне
4932,damals::ADV,te´l,апла пулсан
4933,damals::ADV,teä´l,ун чухне
4934,damals::ADV,teä´l,апла пулсан
4935,damals::ADV,танна,ун чухне
4936,damals::ADV,танна,апла пулсан
4937,danach::ADV,mïnngesne,унтан
4938,danach::ADV,dan maŋŋela,унтан
4939,danach::ADV,maŋŋil,унтан
4940,danach::ADV,das maŋŋá,унтан
4941,danach::ADV,maŋ̣a,унтан
4942,danach::ADV,mâ´ŋŋlest,унтан
4943,danach::ADV,маӈӈа,унтан
4944,vorher::ADV,aarebi,малтан
4945,vorher::ADV,åvddål,малтан
4946,vorher::ADV,árat,малтан
4947,vorher::ADV,ovdâl,малтан
4948,vorher::ADV,ouddâl,малтан
4949,vorher::ADV,а̄йка,малтан
4950,zuerst::ADV,voestegh,пирвай
4951,zuerst::ADV,álgon,пирвай
4952,zuerst::ADV,vuos,пирвай
4953,zuerst::ADV,vuohččan,пирвай
4954,zuerst::ADV,vuoč'čin,пирвай
4955,zuerst::ADV,vuõ´ste,пирвай
4956,zuerst::ADV,vuõs'smõõssân,пирвай
4957,zuerst::ADV,э̄ввтла,пирвай
4958,zuerst::ADV,э̄ввтэль,пирвай
4959,einmal::ADV,ikth,пӗррехинче
4960,einmal::ADV,akti,пӗррехинче
4961,einmal::ADV,okte,пӗррехинче
4962,einmal::ADV,ohtii,пӗррехинче
4963,einmal::ADV,kojo,пӗррехинче
4964,einmal::ADV,måttmešt,пӗррехинче
4965,einmal::ADV,э̄фт вэ̄рр,пӗррехинче
4966,manchmal::ADV,muvhtene,хӑш чухне
4967,manchmal::ADV,muhttijn,хӑш чухне
4968,manchmal::ADV,duolla dálla,хӑш чухне
4969,manchmal::ADV,muhtumin,хӑш чухне
4970,manchmal::ADV,kuásnii,хӑш чухне
4971,manchmal::ADV,måttmešt,хӑш чухне
4972,manchmal::ADV,kuä´ss-ne,хӑш чухне
4973,manchmal::ADV,мудта вэ̄р,хӑш чухне
4974,oft::ADV,daamtaj,тӑтӑш
4975,oft::ADV,álu,тӑтӑш
4976,oft::ADV,ábaj,тӑтӑш
4977,oft::ADV,dájvvá,тӑтӑш
4978,oft::ADV,dávjá,тӑтӑш
4979,oft::ADV,távjá,тӑтӑш
4980,oft::ADV,täujja,тӑтӑш
4981,oft::ADV,то̄а̄ййв,тӑтӑш
4982,immer::ADV,iktesth,ялан
4983,immer::ADV,eejnegen,ялан
4984,immer::ADV,agev,ялан
4985,immer::ADV,álo,ялан
4986,immer::ADV,ain,ялан
4987,immer::ADV,ovttuu,ялан
4988,immer::ADV,pâi,ялан
4989,immer::ADV,пай,ялан
4990,niemals::ADV,ij gåessie,нихӑҫан та
4991,niemals::ADV,ij goassak,нихӑҫан та
4992,niemals::ADV,ij ihkenis,нихӑҫан та
4993,niemals::ADV,ii goassege,нихӑҫан та
4994,niemals::ADV,ij kuás'sin,нихӑҫан та
4995,niemals::ADV,ij ni kuä´ss,нихӑҫан та
4996,niemals::ADV,эйй никуэссь,нихӑҫан та
4997,hier::ADV,daagkoe,кунта
4998,hier::ADV,dála,кунта
4999,hier::ADV,dánna,кунта
5000,hier::ADV,dá,кунта
5001,hier::ADV,dás,кунта
5002,hier::ADV,taa,кунта
5003,hier::ADV,tää,кунта
5004,hier::ADV,ta´ltte,кунта
5005,hier::ADV,тала,кунта
5006,hier::ADV,тэста,кунта
5007,hierhin::ADV,diekie,кунта
5008,hierhin::ADV,dási,кунта
5009,hierhin::ADV,diehki,кунта
5010,hierhin::ADV,deike,кунта
5011,hierhin::ADV,teehi,кунта
5012,hierhin::ADV,tii´ǩ,кунта
5013,hierhin::ADV,тӣге,кунта
5014,von hier::ADV,daebpede,кунтан
5015,von hier::ADV,dássta,кунтан
5016,von hier::ADV,dáppelt,кунтан
5017,von hier::ADV,dáppe,кунтан
5018,von hier::ADV,tástán,кунтан
5019,von hier::ADV,tääiǥ,кунтан
5020,von hier::ADV,tääi´ben,кунтан
5021,von hier::ADV,тэста,кунтан
5022,dort::ADV,dagkoe,унта
5023,dort::ADV,dagkoe,ҫавӑнта
5024,dort::ADV,dale,унта
5025,dort::ADV,dale,ҫавӑнта
5026,dort::ADV,dakko,унта
5027,dort::ADV,dakko,ҫавӑнта
5028,dort::ADV,tuo,унта
5029,dort::ADV,tuo,ҫавӑнта
5030,dort::ADV,tovben,унта
5031,dort::ADV,tovben,ҫавӑнта
5032,dort::ADV,to´ben,унта
5033,dort::ADV,to´ben,ҫавӑнта
5034,dort::ADV,тёллэ,унта
5035,dort::ADV,тёллэ,ҫавӑнта
5036,dort::ADV,тамьпе,унта
5037,dort::ADV,тамьпе,ҫавӑнта
5038,dorthin::ADV,dahkoe,унта
5039,dorthin::ADV,dahkoe,ҫавӑнта
5040,dorthin::ADV,dåhku,унта
5041,dorthin::ADV,dåhku,ҫавӑнта
5042,dorthin::ADV,dohko,унта
5043,dorthin::ADV,dohko,ҫавӑнта
5044,dorthin::ADV,diehko,унта
5045,dorthin::ADV,diehko,ҫавӑнта
5046,dorthin::ADV,tuohu,унта
5047,dorthin::ADV,tuohu,ҫавӑнта
5048,dorthin::ADV,tok,унта
5049,dorthin::ADV,tok,ҫавӑнта
5050,dorthin::ADV,tok-aa,унта
5051,dorthin::ADV,tok-aa,ҫавӑнта
5052,dorthin::ADV,то̄гэ,унта
5053,dorthin::ADV,то̄гэ,ҫавӑнта
5054,vorwärts::ADV,fraamme,малалла
5055,vorwärts::ADV,åvddån,малалла
5056,vorwärts::ADV,ovddas,малалла
5057,vorwärts::ADV,oovdâs,малалла
5058,vorwärts::ADV,ooudâs,малалла
5059,vorwärts::ADV,ooudårra,малалла
5060,vorwärts::ADV,эвтэс,малалла
5061,rückwärts::ADV,mænngese,хыҫала
5062,rückwärts::ADV,ruoptobadáj,хыҫала
5063,rückwärts::ADV,maŋás,хыҫала
5064,rückwärts::ADV,majaskulij,хыҫала
5065,rückwärts::ADV,mââjas,хыҫала
5066,rückwärts::ADV,mâ´ŋŋla,хыҫала
5067,rückwärts::ADV,мо̄а̄з,хыҫала
5068,rückwärts::ADV,мо̄а̄ст,хыҫала
5069,zurück::ADV,bååstede,каялла
5070,zurück::ADV,ruoptus,каялла
5071,zurück::ADV,maŋus,каялла
5072,zurück::ADV,ruoktot,каялла
5073,zurück::ADV,maassâd,каялла
5074,zurück::ADV,vä´st,каялла
5075,zurück::ADV,mååusat,каялла
5076,zurück::ADV,мо̄а̄з,каялла
5077,zurück::ADV,мо̄а̄ст,каялла
5078,unten::ADV,vuelnie,аялта
5079,unten::ADV,vuollen,аялта
5080,unten::ADV,vuollin,аялта
5081,unten::ADV,vyellin,аялта
5082,unten::ADV,vue´llen,аялта
5083,unten::ADV,вӯлльн,аялта
5084,hinab::ADV,våålese,аялта
5085,hinab::ADV,vuolus,аялта
5086,hinab::ADV,vulos,аялта
5087,hinab::ADV,vuá'lás,аялта
5088,hinab::ADV,vuâlas,аялта
5089,hinab::ADV,валас,аялта
5090,oben::ADV,bijjene,ҫӳлте
5091,oben::ADV,baddjen,ҫӳлте
5092,oben::ADV,badjin,ҫӳлте
5093,oben::ADV,paijeen,ҫӳлте
5094,oben::ADV,pâ´jjen,ҫӳлте
5095,oben::ADV,tunââ´lmest,ҫӳлте
5096,oben::ADV,пайенҍ,ҫӳлте
5097,hinauf::ADV,bæjjese,ҫӳле
5098,hinauf::ADV,bajás,ҫӳле
5099,hinauf::ADV,bajás,ҫӳле
5100,hinauf::ADV,pajas,ҫӳле
5101,hinauf::ADV,pââjas,ҫӳле
5102,hinauf::ADV,пайяс,ҫӳле
5103,überall::ADV,gaajhkene lehkesne,таҫта та
5104,überall::ADV,gaajhkene lehkesne,пур ҫӗрте те
5105,überall::ADV,gaajhkene lehkesne,кирек ӑҫта та
5106,überall::ADV,juohkka sajen,таҫта та
5107,überall::ADV,juohkka sajen,пур ҫӗрте те
5108,überall::ADV,juohkka sajen,кирек ӑҫта та
5109,überall::ADV,juohke sajis,таҫта та
5110,überall::ADV,juohke sajis,пур ҫӗрте те
5111,überall::ADV,juohke sajis,кирек ӑҫта та
5112,überall::ADV,jya'hisaajeest,таҫта та
5113,überall::ADV,jya'hisaajeest,пур ҫӗрте те
5114,überall::ADV,jya'hisaajeest,кирек ӑҫта та
5115,überall::ADV,vee´zz,таҫта та
5116,überall::ADV,vee´zz,пур ҫӗрте те
5117,überall::ADV,vee´zz,кирек ӑҫта та
5118,überall::ADV,pukvee´zz,таҫта та
5119,überall::ADV,pukvee´zz,пур ҫӗрте те
5120,überall::ADV,pukvee´zz,кирек ӑҫта та
5121,überall::ADV,пугквесь,таҫта та
5122,überall::ADV,пугквесь,пур ҫӗрте те
5123,überall::ADV,пугквесь,кирек ӑҫта та
5124,nicht::ADV,ij,мар
5125,nicht::ADV,ij,мар
5126,nicht::ADV,ii,мар
5127,nicht::ADV,ij,мар
5128,nicht::ADV,ij,мар
5129,nicht::ADV,эйй,мар
5130,ein wenig::ADV,ånnetje,пӑртак
5131,ein wenig::ADV,ahtjetje,пӑртак
5132,ein wenig::ADV,binná,пӑртак
5133,ein wenig::ADV,veahá,пӑртак
5134,ein wenig::ADV,ucánjii,пӑртак
5135,ein wenig::ADV,occanj,пӑртак
5136,ein wenig::ADV,simmna,пӑртак
5137,ein wenig::ADV,сада,пӑртак
5138,ein wenig::ADV,садаматта,пӑртак
5139,kaum::ADV,jallan,аран
5140,kaum::ADV,vánet,аран
5141,kaum::ADV,báljo,аран
5142,kaum::ADV,illá,аран
5143,kaum::ADV,illvaa,аран
5144,kaum::ADV,мале,аран
5145,kaum::ADV,элэлэ,аран
5146,sehr::ADV,sagk,питӗ
5147,sehr::ADV,riek,питӗ
5148,sehr::ADV,sieldes,питӗ
5149,sehr::ADV,hui,питӗ
5150,sehr::ADV,ollu,питӗ
5151,sehr::ADV,čuuvtij,питӗ
5152,sehr::ADV,sami,питӗ
5153,sehr::ADV,čuu´t,питӗ
5154,sehr::ADV,пэре,питӗ
5155,sehr::ADV,чофта,питӗ
5156,so::ADV,numhtie,апла
5157,so::ADV,nav,апла
5158,so::ADV,nuov,апла
5159,so::ADV,nåv,апла
5160,so::ADV,nu,апла
5161,so::ADV,näävt,апла
5162,so::ADV,de,апла
5163,so::ADV,nu´t,апла
5164,so::ADV,nääi´t,апла
5165,so::ADV,те̄льнэ,апла
5166,noch::ADV,annje,татах
5167,noch::ADV,ájn,татах
5168,noch::ADV,vilá,татах
5169,noch::ADV,ain,татах
5170,noch::ADV,vela,татах
5171,noch::ADV,võl,татах
5172,noch::ADV,veâl,татах
5173,noch::ADV,вя̄л,татах
5174,nur::ADV,ajve,ҫех
5175,nur::ADV,barre,ҫех
5176,nur::ADV,dåssjå,ҫех
5177,nur::ADV,dušše,ҫех
5178,nur::ADV,váá,ҫех
5179,nur::ADV,pâi,ҫех
5180,nur::ADV,leša,ҫех
5181,nur::ADV,tåå´lǩ,ҫех
5182,nur::ADV,лэша,ҫех
5183,nur::ADV,лышшэ,ҫех
5184,schon::ADV,joe,ӗнтӗ
5185,schon::ADV,juo,ӗнтӗ
5186,schon::ADV,juo,ӗнтӗ
5187,schon::ADV,juo,ӗнтӗ
5188,schon::ADV,ju´n,ӗнтӗ
5189,schon::ADV,ё,ӗнтӗ
5190,wieder::ADV,vihth,каллех
5191,wieder::ADV,aajmoen,каллех
5192,wieder::ADV,vas,каллех
5193,wieder::ADV,ådåsis,каллех
5194,wieder::ADV,fas,каллех
5195,wieder::ADV,vuot,каллех
5196,wieder::ADV,vest,каллех
5197,wieder::ADV,däs,каллех
5198,wieder::ADV,e´pet,каллех
5199,wieder::ADV,аввта,каллех
5200,wieder::ADV,о̄дтсэ,каллех
5201,vor::PRP,åvteste,умӗнче
5202,vor::PRP,ålggolin,умӗнче
5203,vor::PRP,ovddas,умӗнче
5204,vor::PRP,oovdâst,умӗнче
5205,vor::PRP,ooudâst,умӗнче
5206,vor::PRP,авьтэмьбе̄лльт,умӗнче
5207,hinter::PRP,duekesne,кайра
5208,hinter::PRP,duogen,кайра
5209,hinter::PRP,maŋŋelin,кайра
5210,hinter::PRP,maŋil,кайра
5211,hinter::PRP,duogás,кайра
5212,hinter::PRP,tyeḥin,кайра
5213,hinter::PRP,tue´ǩǩen,кайра
5214,hinter::PRP,маӈельт,кайра
5215,unter::PRP,nuelesne,айне
5216,unter::PRP,nuelesne,айӗпе
5217,unter::PRP,nuelesne,айӗнче
5218,unter::PRP,nuelesne,ҫитеспе
5219,unter::PRP,vuolen,айне
5220,unter::PRP,vuolen,айӗпе
5221,unter::PRP,vuolen,айӗнче
5222,unter::PRP,vuolen,ҫитеспе
5223,unter::PRP,vuolde,айне
5224,unter::PRP,vuolde,айӗпе
5225,unter::PRP,vuolde,айӗнче
5226,unter::PRP,vuolde,ҫитеспе
5227,unter::PRP,vyel'ni,айне
5228,unter::PRP,vyel'ni,айӗпе
5229,unter::PRP,vyel'ni,айӗнче
5230,unter::PRP,vyel'ni,ҫитеспе
5231,unter::PRP,vue´llen,айне
5232,unter::PRP,vue´llen,айӗпе
5233,unter::PRP,vue´llen,айӗнче
5234,unter::PRP,vue´llen,ҫитеспе
5235,unter::PRP,вӯлльнҍ,айне
5236,unter::PRP,вӯлльнҍ,айӗпе
5237,unter::PRP,вӯлльнҍ,айӗнче
5238,unter::PRP,вӯлльнҍ,ҫитеспе
5239,durch::PRP,vieken,витӗр
5240,durch::PRP,tjadá,витӗр
5241,durch::PRP,-rájge,витӗр
5242,durch::PRP,čađa,витӗр
5243,durch::PRP,čoođâ,витӗр
5244,durch::PRP,čõõđ,витӗр
5245,durch::PRP,pääi´ǩ,витӗр
5246,durch::PRP,че̄д,витӗр
5247,neben::PRP,baaltese,патӗнче
5248,neben::PRP,báldan,патӗнче
5249,neben::PRP,bálddas,патӗнче
5250,neben::PRP,paaldâst,патӗнче
5251,neben::PRP,paaldâst,патӗнче
5252,neben::PRP,поалльтэ,патӗнче
5253,zwischen::PRP,gaskesne,хушшинче
5254,zwischen::PRP,gasska,хушшинче
5255,zwischen::PRP,gaskkas,хушшинче
5256,zwischen::PRP,kooskâst,хушшинче
5257,zwischen::PRP,kâskka,хушшинче
5258,zwischen::PRP,кэскэсьт,хушшинче
5259,zwischen::PRP,кэ̄скэль,хушшинче
5260,wegen::PRP,dïete,пула
5261,wegen::PRP,dïete,пирки
5262,wegen::PRP,gaevhtieh,пула
5263,wegen::PRP,gaevhtieh,пирки
5264,wegen::PRP,diehti,пула
5265,wegen::PRP,diehti,пирки
5266,wegen::PRP,dihte,пула
5267,wegen::PRP,dihte,пирки
5268,wegen::PRP,geažil,пула
5269,wegen::PRP,geažil,пирки
5270,wegen::PRP,tet,пула
5271,wegen::PRP,tet,пирки
5272,wegen::PRP,diõtt,пула
5273,wegen::PRP,diõtt,пирки
5274,wegen::PRP,ǩeäč'ča,пула
5275,wegen::PRP,ǩeäč'ča,пирки
5276,wegen::PRP,гуэйке,пула
5277,wegen::PRP,гуэйке,пирки
5278,dies::PRN,dihte,ку
5279,dies::PRN,dihte,ҫак
5280,dies::PRN,dát,ку
5281,dies::PRN,dát,ҫак
5282,dies::PRN,dát,ку
5283,dies::PRN,dát,ҫак
5284,dies::PRN,táát,ку
5285,dies::PRN,táát,ҫак
5286,dies::PRN,tät,ку
5287,dies::PRN,tät,ҫак
5288,dies::PRN,tiett-aa,ку
5289,dies::PRN,tiett-aa,ҫак
5290,dies::PRN,тэдт,ку
5291,dies::PRN,тэдт,ҫак
5292,das::PRN,dohte,ҫав
5293,das::PRN,dat,ҫав
5294,das::PRN,dat,ҫав
5295,das::PRN,tot,ҫав
5296,das::PRN,tõt,ҫав
5297,das::PRN,тудт,ҫав
5298,alles::PRN,gaajhke,пурте
5299,alles::PRN,gaajhke,йӑлт
5300,alles::PRN,gájkka,пурте
5301,alles::PRN,gájkka,йӑлт
5302,alles::PRN,buot,пурте
5303,alles::PRN,buot,йӑлт
5304,alles::PRN,puoh,пурте
5305,alles::PRN,puoh,йӑлт
5306,alles::PRN,puk,пурте
5307,alles::PRN,puk,йӑлт
5308,alles::PRN,пугк,пурте
5309,alles::PRN,пугк,йӑлт
5310,ich::PRN,manne,эп
5311,ich::PRN,mån,эп
5312,ich::PRN,månnå,эп
5313,ich::PRN,mun,эп
5314,ich::PRN,mun,эп
5315,ich::PRN,munnâ,эп
5316,ich::PRN,mon,эп
5317,ich::PRN,мунн,эп
5318,du::PRN,datne,эс
5319,du::PRN,dån,эс
5320,du::PRN,don,эс
5321,du::PRN,tun,эс
5322,du::PRN,ton,эс
5323,du::PRN,то̄нн,эс
5324,er::PRN,dïhte,вӑл
5325,er::PRN,sån,вӑл
5326,er::PRN,son,вӑл
5327,er::PRN,sun,вӑл
5328,er::PRN,son,вӑл
5329,er::PRN,со̄нн,вӑл
5330,wir::PRN,mijjieh,эпир
5331,wir::PRN,mij,эпир
5332,wir::PRN,mii,эпир
5333,wir::PRN,mij,эпир
5334,wir::PRN,mij,эпир
5335,wir::PRN,мыйй,эпир
5336,ihr::PRN,dijjie,эсир
5337,ihr::PRN,dij,эсир
5338,ihr::PRN,dii,эсир
5339,ihr::PRN,tij,эсир
5340,ihr::PRN,tij,эсир
5341,ihr::PRN,тыйй,эсир
5342,sie::PRN,dah,вӗсем
5343,sie::PRN,sij,вӗсем
5344,sie::PRN,sii,вӗсем
5345,sie::PRN,sij,вӗсем
5346,sie::PRN,sij,вӗсем
5347,sie::PRN,сыйй,вӗсем
5348,was::FPRN,mij,мӗн
5349,was::FPRN,mij,мӗскер
5350,was::FPRN,mij,мӗн те пулин
5351,was::FPRN,mij,мӗн
5352,was::FPRN,mij,мӗскер
5353,was::FPRN,mij,мӗн те пулин
5354,was::FPRN,mii,мӗн
5355,was::FPRN,mii,мӗскер
5356,was::FPRN,mii,мӗн те пулин
5357,was::FPRN,mii,мӗн
5358,was::FPRN,mii,мӗскер
5359,was::FPRN,mii,мӗн те пулин
5360,was::FPRN,mii,мӗн
5361,was::FPRN,mii,мӗскер
5362,was::FPRN,mii,мӗн те пулин
5363,was::FPRN,мӣ,мӗн
5364,was::FPRN,мӣ,мӗскер
5365,was::FPRN,мӣ,мӗн те пулин
5366,wer::FPRN,gie,кам
5367,wer::FPRN,guhti,кам
5368,wer::FPRN,gii,кам
5369,wer::FPRN,guhte,кам
5370,wer::FPRN,kii,кам
5371,wer::FPRN,ǩii,кам
5372,wer::FPRN,kåå´tt,кам
5373,wer::FPRN,ке̄,кам
5374,wo::FADV,gusnie,ӑҫта
5375,wo::FADV,gånnå,ӑҫта
5376,wo::FADV,gos,ӑҫта
5377,wo::FADV,kost,ӑҫта
5378,wo::FADV,ko´st,ӑҫта
5379,wo::FADV,касьт,ӑҫта
5380,wohin::FADV,gogka,ӑҫта
5381,wohin::FADV,gåsi,ӑҫта
5382,wohin::FADV,gosa,ӑҫта
5383,wohin::FADV,kuus,ӑҫта
5384,wohin::FADV,koozz,ӑҫта
5385,wohin::FADV,ко̄з,ӑҫта
5386,wie::FADV,guktie,епле
5387,wie::FADV,guktie,мӗнле
5388,wie::FADV,gumhtie,епле
5389,wie::FADV,gumhtie,мӗнле
5390,wie::FADV,gåktu,епле
5391,wie::FADV,gåktu,мӗнле
5392,wie::FADV,mot,епле
5393,wie::FADV,mot,мӗнле
5394,wie::FADV,mahte,епле
5395,wie::FADV,mahte,мӗнле
5396,wie::FADV,mä´htt,епле
5397,wie::FADV,mä´htt,мӗнле
5398,wie::FADV,ко̄ххт,епле
5399,wie::FADV,ко̄ххт,мӗнле
5400,warum::FADV,man,ма
5401,warum::FADV,man,мӗншӗн
5402,warum::FADV,manen,ма
5403,warum::FADV,manen,мӗншӗн
5404,warum::FADV,manne,ма
5405,warum::FADV,manne,мӗншӗн
5406,warum::FADV,mane,ма
5407,warum::FADV,mane,мӗншӗн
5408,warum::FADV,mondiet,ма
5409,warum::FADV,mondiet,мӗншӗн
5410,warum::FADV,mõõzz,ма
5411,warum::FADV,mõõzz,мӗншӗн
5412,warum::FADV,mää´nn,ма
5413,warum::FADV,mää´nn,мӗншӗн
5414,warum::FADV,мэ̄йт,ма
5415,warum::FADV,мэ̄йт,мӗншӗн
5416,warum::FADV,мэ̄ннгуэйке,ма
5417,warum::FADV,мэ̄ннгуэйке,мӗншӗн
5418,wieviel::FNUM,man jeenje,миҫе
5419,wieviel::FNUM,makta,миҫе
5420,wieviel::FNUM,olugo,миҫе
5421,wieviel::FNUM,kalle,миҫе
5422,wieviel::FNUM,kâ´ll,миҫе
5423,wieviel::FNUM,мэ̄ннве̄рьт,миҫе
5424,wieviel::FNUM,мэ̄нлянчверьт,миҫе
5425,eins::NUM,akte,пӗр
5426,eins::NUM,akte,пӗрре
5427,eins::NUM,akta,пӗр
5428,eins::NUM,akta,пӗрре
5429,eins::NUM,okta,пӗр
5430,eins::NUM,okta,пӗрре
5431,eins::NUM,ohtâ,пӗр
5432,eins::NUM,ohtâ,пӗрре
5433,eins::NUM,õhtt,пӗр
5434,eins::NUM,õhtt,пӗрре
5435,eins::NUM,э̄ххт,пӗр
5436,eins::NUM,э̄ххт,пӗрре
5437,eins::NUM,о̄ххтэ,пӗр
5438,eins::NUM,о̄ххтэ,пӗрре
5439,zwei::NUM,göökte,ик
5440,zwei::NUM,göökte,икӗ
5441,zwei::NUM,göökte,иккӗ
5442,zwei::NUM,guokta,ик
5443,zwei::NUM,guokta,икӗ
5444,zwei::NUM,guokta,иккӗ
5445,zwei::NUM,guokte,ик
5446,zwei::NUM,guokte,икӗ
5447,zwei::NUM,guokte,иккӗ
5448,zwei::NUM,kyeh'ti,ик
5449,zwei::NUM,kyeh'ti,икӗ
5450,zwei::NUM,kyeh'ti,иккӗ
5451,zwei::NUM,kuõ´htt,ик
5452,zwei::NUM,kuõ´htt,икӗ
5453,zwei::NUM,kuõ´htt,иккӗ
5454,zwei::NUM,кӯххт,ик
5455,zwei::NUM,кӯххт,икӗ
5456,zwei::NUM,кӯххт,иккӗ
5457,drei::NUM,golme,виҫ
5458,drei::NUM,golme,виҫӗ
5459,drei::NUM,golme,виҫҫӗ
5460,drei::NUM,gålmmå,виҫ
5461,drei::NUM,gålmmå,виҫӗ
5462,drei::NUM,gålmmå,виҫҫӗ
5463,drei::NUM,golbma,виҫ
5464,drei::NUM,golbma,виҫӗ
5465,drei::NUM,golbma,виҫҫӗ
5466,drei::NUM,kulmâ,виҫ
5467,drei::NUM,kulmâ,виҫӗ
5468,drei::NUM,kulmâ,виҫҫӗ
5469,drei::NUM,koumm,виҫ
5470,drei::NUM,koumm,виҫӗ
5471,drei::NUM,koumm,виҫҫӗ
5472,drei::NUM,ко̄ллм,виҫ
5473,drei::NUM,ко̄ллм,виҫӗ
5474,drei::NUM,ко̄ллм,виҫҫӗ
5475,vier::NUM,njieljie,тӑват
5476,vier::NUM,niellja,тӑват
5477,vier::NUM,njeallje,тӑват
5478,vier::NUM,nelji,тӑват
5479,vier::NUM,nellj,тӑват
5480,vier::NUM,не̄лльй,тӑват
5481,fünf::NUM,vïjhte,пилӗк
5482,fünf::NUM,vïjhte,пиллӗк
5483,fünf::NUM,vihtta,пилӗк
5484,fünf::NUM,vihtta,пиллӗк
5485,fünf::NUM,vihtta,пилӗк
5486,fünf::NUM,vihtta,пиллӗк
5487,fünf::NUM,vittâ,пилӗк
5488,fünf::NUM,vittâ,пиллӗк
5489,fünf::NUM,vitt,пилӗк
5490,fünf::NUM,vitt,пиллӗк
5491,fünf::NUM,выдт,пилӗк
5492,fünf::NUM,выдт,пиллӗк
5493,sechs::NUM,govhte,улт
5494,sechs::NUM,govhte,ултӑ
5495,sechs::NUM,govhte,улттӑ
5496,sechs::NUM,guhtta,улт
5497,sechs::NUM,guhtta,ултӑ
5498,sechs::NUM,guhtta,улттӑ
5499,sechs::NUM,guhtta,улт
5500,sechs::NUM,guhtta,ултӑ
5501,sechs::NUM,guhtta,улттӑ
5502,sechs::NUM,kuttâ,улт
5503,sechs::NUM,kuttâ,ултӑ
5504,sechs::NUM,kuttâ,улттӑ
5505,sechs::NUM,kutt,улт
5506,sechs::NUM,kutt,ултӑ
5507,sechs::NUM,kutt,улттӑ
5508,sechs::NUM,кудт,улт
5509,sechs::NUM,кудт,ултӑ
5510,sechs::NUM,кудт,улттӑ
5511,sieben::NUM,tjïjhtje,ҫич
5512,sieben::NUM,tjïjhtje,ҫичӗ
5513,sieben::NUM,tjïjhtje,ҫиччӗ
5514,sieben::NUM,giehtja,ҫич
5515,sieben::NUM,giehtja,ҫичӗ
5516,sieben::NUM,giehtja,ҫиччӗ
5517,sieben::NUM,čieža,ҫич
5518,sieben::NUM,čieža,ҫичӗ
5519,sieben::NUM,čieža,ҫиччӗ
5520,sieben::NUM,čiččâm,ҫич
