,Concept_ID,se,bg
3968,klein::A,smaave,дребен
3969,klein::A,unne,малък
3970,klein::A,unne,дребен
3971,klein::A,uhttse,малък
3972,klein::A,uhttse,дребен
3973,klein::A,unni,малък
3974,klein::A,unni,дребен
3975,klein::A,uhcci,малък
3976,klein::A,uhcci,дребен
3977,klein::A,ucce,малък
3978,klein::A,ucce,дребен
3979,klein::A,u´cc,малък
3980,klein::A,u´cc,дребен
3981,klein::A,siõmm,малък
3982,klein::A,siõmm,дребен
3983,klein::A,smaavâs,малък
3984,klein::A,smaavâs,дребен
3985,klein::A,уцць,малък
3986,klein::A,уцць,дребен
3987,klein::A,уцхенч,малък
3988,klein::A,уцхенч,дребен
3989,lang::A,guhkies,дълъг
3990,lang::A,guhkke,дълъг
3991,lang::A,guhkki,дълъг
3992,lang::A,kukke,дълъг
3993,lang::A,ku´ǩǩ,дълъг
3994,lang::A,куххьк,дълъг
3995,kurz::A,åenehks,къс
3996,kurz::A,oadne,къс
3997,kurz::A,oanehaš,къс
3998,kurz::A,uánih,къс
3999,kurz::A,uá'nihâš,къс
4000,kurz::A,vuä´niǩ,къс
4001,kurz::A,оаньхесь,къс
4002,breit::A,gamte,широк
4003,breit::A,gåbdde,широк
4004,breit::A,govdat,широк
4005,breit::A,kubduv,широк
4006,breit::A,kobddi,широк
4007,breit::A,ко̄ммьтэсь,широк
4008,schmal::A,giedtsies,тесен
4009,schmal::A,giedtse,тесен
4010,schmal::A,geazzi,тесен
4011,schmal::A,seaggi,тесен
4012,schmal::A,kärži,тесен
4013,schmal::A,kezzi,тесен
4014,schmal::A,ǩe´ʒʒ,тесен
4015,schmal::A,ке̄нҌцесь,тесен
4016,dicht::A,duvhties,гъст
4017,dicht::A,suohkat,гъст
4018,dicht::A,teahtis,гъст
4019,dicht::A,čavos,гъст
4020,dicht::A,naaggâs,гъст
4021,dicht::A,то̄а̄йвас,гъст
4022,dick[Gegenstand]::A,gïsse,дебел
4023,dick[Gegenstand]::A,jassijes,дебел
4024,dick[Gegenstand]::A,assá,дебел
4025,dick[Gegenstand]::A,assái,дебел
4026,dick[Gegenstand]::A,assaa,дебел
4027,dick[Gegenstand]::A,asalâš,дебел
4028,dick[Gegenstand]::A,kõssâd,дебел
4029,dick[Gegenstand]::A,âssai,дебел
4030,dick[Gegenstand]::A,кэ̄сс,дебел
4031,dünn::A,jissehts,тънък
4032,dünn::A,asidasj,тънък
4033,dünn::A,asehaš,тънък
4034,dünn::A,asettem,тънък
4035,dünn::A,ââ´zzte´m,тънък
4036,dünn::A,рашшь,тънък
4037,dünn::A,ражесь,тънък
4038,fest::A,nænnoes,твърд
4039,fest::A,nænnoes,плътен
4040,fest::A,tjavdes,твърд
4041,fest::A,tjavdes,плътен
4042,fest::A,tjårggåt,твърд
4043,fest::A,tjårggåt,плътен
4044,fest::A,nanus,твърд
4045,fest::A,nanus,плътен
4046,fest::A,nanos,твърд
4047,fest::A,nanos,плътен
4048,fest::A,nâânas,твърд
4049,fest::A,nâânas,плътен
4050,fest::A,роавас,твърд
4051,fest::A,роавас,плътен
4052,fest::A,роаввсэсь,твърд
4053,fest::A,роаввсэсь,плътен
4054,flach::A,plïehtje,равен
4055,flach::A,plïehtje,плосък
4056,flach::A,duolbo,равен
4057,flach::A,duolbo,плосък
4058,flach::A,duolbuk,равен
4059,flach::A,duolbuk,плосък
4060,flach::A,duolba,равен
4061,flach::A,duolba,плосък
4062,flach::A,tuolbâs,равен
4063,flach::A,tuolbâs,плосък
4064,flach::A,toobžâs,равен
4065,flach::A,toobžâs,плосък
4066,flach::A,tuõlbâs,равен
4067,flach::A,tuõlbâs,плосък
4068,flach::A,тӯллп,равен
4069,flach::A,тӯллп,плосък
4070,glatt::A,njalhkedihks,гладък
4071,glatt::A,njalkas,гладък
4072,glatt::A,njalkkas,гладък
4073,glatt::A,šoollâd,гладък
4074,glatt::A,šolbâd,гладък
4075,glatt::A,lää´ttes,гладък
4076,glatt::A,ла̄тӭсь,гладък
4077,glatt::A,нё̄ллькесь,гладък
4078,hart::A,garre,твърд
4079,hart::A,garre,корав
4080,hart::A,garras,твърд
4081,hart::A,garras,корав
4082,hart::A,garas,твърд
4083,hart::A,garas,корав
4084,hart::A,koorâs,твърд
4085,hart::A,koorâs,корав
4086,hart::A,kõõrâs,твърд
4087,hart::A,kõõrâs,корав
4088,hart::A,куйяс,твърд
4089,hart::A,куйяс,корав
4090,hart::A,кэ̄рас,твърд
4091,hart::A,кэ̄рас,корав
4092,weich::A,möövhkes,мек
4093,weich::A,dimes,мек
4094,weich::A,dimis,мек
4095,weich::A,times,мек
4096,weich::A,lines,мек
4097,weich::A,tee´mes,мек
4098,weich::A,сӯбпесь,мек
4099,rund::A,jorpe,кръгъл
4100,rund::A,jårbås,кръгъл
4101,rund::A,jårbbåt,кръгъл
4102,rund::A,jorbbas,кръгъл
4103,rund::A,juurbâs,кръгъл
4104,rund::A,joorbâs,кръгъл
4105,rund::A,ё̄рпп,кръгъл
4106,spitz::A,snjåhtjoeh,островръх
4107,spitz::A,snutjek,островръх
4108,spitz::A,snjurtjuk,островръх
4109,spitz::A,čogas,островръх
4110,spitz::A,cuppas,островръх
4111,spitz::A,čuuṿâs,островръх
4112,spitz::A,pâ´sttel,островръх
4113,spitz::A,чо̄гк,островръх
4114,spitz::A,пассьтэль,островръх
4115,scharf::A,besteles,остър
4116,scharf::A,basstel,остър
4117,scharf::A,tjiesskis,остър
4118,scharf::A,bastilit,остър
4119,scharf::A,čuuḥâl,остър
4120,scharf::A,pâ´sttel,остър
4121,scharf::A,пассьтэль,остър
4122,scharf::A,пассьтлесь,остър
4123,stumpf::A,baenehts,тъп
4124,stumpf::A,jåbbe,тъп
4125,stumpf::A,nearas,тъп
4126,stumpf::A,basttoheapme,тъп
4127,stumpf::A,tulcce,тъп
4128,stumpf::A,miä´r'res,тъп
4129,stumpf::A,ме̄ресь,тъп
4130,schwer::A,leevles,тежък
4131,schwer::A,låssåt,тежък
4132,schwer::A,lossat,тежък
4133,schwer::A,lussâd,тежък
4134,schwer::A,lossâd,тежък
4135,schwer::A,ло̄ссэ,тежък
4136,schwer::A,ло̄ссэсь,тежък
4137,schön::A,tjaebpies,хубав
4138,schön::A,tjaebpies,красив
4139,schön::A,tjábbe,хубав
4140,schön::A,tjábbe,красив
4141,schön::A,čáppat,хубав
4142,schön::A,čáppat,красив
4143,schön::A,muččâd,хубав
4144,schön::A,muččâd,красив
4145,schön::A,mooččâd,хубав
4146,schön::A,mooččâd,красив
4147,schön::A,мо̄джесь,хубав
4148,schön::A,мо̄джесь,красив
4149,heiß::A,baahke,жарък
4150,heiß::A,báhkas,жарък
4151,heiß::A,báhkas,жарък
4152,heiß::A,paahâs,жарък
4153,heiß::A,paakkâs,жарък
4154,heiß::A,жоарр,жарък
4155,heiß::A,по̄а̄ххк,жарък
4156,warm::A,bïjveles,топъл
4157,warm::A,liekkas,топъл
4158,warm::A,liekkas,топъл
4159,warm::A,liegâs,топъл
4160,warm::A,liõggâs,топъл
4161,warm::A,по̄а̄ххк,топъл
4162,kalt::A,galme,студен
4163,kalt::A,galmas,студен
4164,kalt::A,tjoaskes,студен
4165,kalt::A,galmmas,студен
4166,kalt::A,koolmâs,студен
4167,kalt::A,kõõlmâs,студен
4168,kalt::A,кэ̄ллм,студен
4169,kühl::A,jueskies,хладен
4170,kühl::A,gujos,хладен
4171,kühl::A,goasos,хладен
4172,kühl::A,čoaskkis,хладен
4173,kühl::A,čuássid,хладен
4174,kühl::A,čue´cǩes,хладен
4175,kühl::A,чуэцькесь,хладен
4176,frisch::A,fïerske,свеж
4177,frisch::A,varás,свеж
4178,frisch::A,varres,свеж
4179,frisch::A,varas,свеж
4180,frisch::A,voorâs,свеж
4181,frisch::A,võõrâs,свеж
4182,frisch::A,вэрс,свеж
4183,feucht::A,låpsoes,влажен
4184,feucht::A,suolnos,влажен
4185,feucht::A,njuoskas,влажен
4186,feucht::A,gásttas,влажен
4187,feucht::A,laavtâs,влажен
4188,feucht::A,nje´bll,влажен
4189,feucht::A,ню̄ццк,влажен
4190,nass::A,lovve,мокър
4191,nass::A,njuoskas,мокър
4192,nass::A,luvás,мокър
4193,nass::A,njuoskkas,мокър
4194,nass::A,njuoskâs,мокър
4195,nass::A,njuõckas,мокър
4196,nass::A,ню̄ццк,мокър
4197,trocken::A,gejhkie,сух
4198,trocken::A,gåjkes,сух
4199,trocken::A,goikkis,сух
4200,trocken::A,ko'škes,сух
4201,trocken::A,kååšǩes,сух
4202,trocken::A,коашшьк,сух
4203,voll::A,dïeve,пълен
4204,voll::A,dievas,пълен
4205,voll::A,dievva,пълен
4206,voll::A,tievâs,пълен
4207,voll::A,tiiudas,пълен
4208,voll::A,тӣввт,пълен
4209,leer::A,tovme,празен
4210,leer::A,gåaroes,празен
4211,leer::A,guoros,празен
4212,leer::A,guorus,празен
4213,leer::A,kuárus,празен
4214,leer::A,kuâras,празен
4215,leer::A,курас,празен
4216,offen::A,latjkes,откровен
4217,offen::A,rabás,откровен
4218,offen::A,rabas,откровен
4219,offen::A,áávus,откровен
4220,offen::A,jââ´ldes,откровен
4221,offen::A,а̄в,откровен
4222,geschlossen::A,måskoes,закрит
4223,geschlossen::A,måskoes,затворен
4224,geschlossen::A,dahpas,закрит
4225,geschlossen::A,dahpas,затворен
4226,geschlossen::A,gitta,закрит
4227,geschlossen::A,gitta,затворен
4228,geschlossen::A,kiddâ,закрит
4229,geschlossen::A,kiddâ,затворен
4230,geschlossen::A,ǩidd,закрит
4231,geschlossen::A,ǩidd,затворен
4232,geschlossen::A,mååskas,закрит
4233,geschlossen::A,mååskas,затворен
4234,sauber::A,raejnies,чист
4235,sauber::A,rájnas,чист
4236,sauber::A,buhtes,чист
4237,sauber::A,ráinnas,чист
4238,sauber::A,čurgâd,чист
4239,sauber::A,puu´ttes,чист
4240,sauber::A,чӣллк,чист
4241,schmutzig::A,sleagroeh,мръсен
4242,schmutzig::A,duolvas,мръсен
4243,schmutzig::A,duolvvas,мръсен
4244,schmutzig::A,tuol'vii,мръсен
4245,schmutzig::A,sähssai,мръсен
4246,schmutzig::A,са̄ккьс,мръсен
4247,roh::A,saajpe,суров
4248,roh::A,saajpes,суров
4249,roh::A,njuoskas,суров
4250,roh::A,njuoskkas,суров
4251,roh::A,njuoskâs,суров
4252,roh::A,njuõckas,суров
4253,roh::A,ню̄ццк,суров
4254,reif::A,njoetseldh,зрял
4255,reif::A,láddam,зрял
4256,reif::A,givssas,зрял
4257,reif::A,кӣркна,зрял
4258,reif::A,са̄ххьплуввма,зрял
4259,lecker::A,hearskoes,вкусен
4260,lecker::A,hærssko,вкусен
4261,lecker::A,njálggat,вкусен
4262,lecker::A,njäälgis,вкусен
4263,lecker::A,njõ´ddi,вкусен
4264,lecker::A,шӣг,вкусен
4265,süß::A,sieties,сладък
4266,süß::A,hálmes,сладък
4267,süß::A,hálmmá,сладък
4268,süß::A,njálggat,сладък
4269,süß::A,njäälgis,сладък
4270,süß::A,njää´ljes,сладък
4271,süß::A,ня̄ллькесь,сладък
4272,bitter::A,bihtseds,горчив
4273,bitter::A,baetjkies,горчив
4274,bitter::A,bitjes,горчив
4275,bitter::A,tsibtsa,горчив
4276,bitter::A,bahča,горчив
4277,bitter::A,pišker,горчив
4278,bitter::A,poččâ,горчив
4279,bitter::A,pe´čǩǩer,горчив
4280,bitter::A,пыччкар,горчив
4281,sauer::A,baetjkies,кисел
4282,sauer::A,goastes,кисел
4283,sauer::A,suvres,кисел
4284,sauer::A,suvrris,кисел
4285,sauer::A,suuvres,кисел
4286,sauer::A,kuástis,кисел
4287,sauer::A,kuä´stt,кисел
4288,sauer::A,кӯцц,кисел
4289,hell::A,tjuavkeds,ясен
4290,hell::A,tjuavkeds,светъл
4291,hell::A,tjuovggat,ясен
4292,hell::A,tjuovggat,светъл
4293,hell::A,čuovgat,ясен
4294,hell::A,čuovgat,светъл
4295,hell::A,čuovvâd,ясен
4296,hell::A,čuovvâd,светъл
4297,hell::A,čuõvvâd,ясен
4298,hell::A,čuõvvâd,светъл
4299,hell::A,чуввесь,ясен
4300,hell::A,чуввесь,светъл
4301,dunkel::A,sjuevnjeds,тъмен
4302,dunkel::A,sjævnnjat,тъмен
4303,dunkel::A,seavdnjat,тъмен
4304,dunkel::A,sevŋâd,тъмен
4305,dunkel::A,seu´nnjed,тъмен
4306,dunkel::A,се̄ввьнесь,тъмен
4307,schwarz::A,tjeehpes,черен
4308,schwarz::A,tjáhppat,черен
4309,schwarz::A,čáhppes,черен
4310,schwarz::A,čappâd,черен
4311,schwarz::A,čappâd,черен
4312,schwarz::A,чо̄а̄хпесь,черен
4313,weiß::A,veelkes,бял
4314,weiß::A,bedjat,бял
4315,weiß::A,vielggat,бял
4316,weiß::A,vielgat,бял
4317,weiß::A,viel'gâd,бял
4318,weiß::A,viõlggâd,бял
4319,weiß::A,вӣллькесь,бял
4320,rot::A,rööpses,червен
4321,rot::A,ruoppsat,червен
4322,rot::A,ruoksat,червен
4323,rot::A,ruop'sâd,червен
4324,rot::A,ruõpssâd,червен
4325,rot::A,рӯппсесь,червен
4326,gelb::A,viskes,жълт
4327,gelb::A,visská,жълт
4328,gelb::A,fiskes,жълт
4329,gelb::A,viskâd,жълт
4330,gelb::A,viskkâd,жълт
4331,gelb::A,руччк'сь,жълт
4332,blau::A,plaave,син
4333,blau::A,alek,син
4334,blau::A,lahtte,син
4335,blau::A,alit,син
4336,blau::A,čuov'jâd,син
4337,blau::A,ââ´liǩ,син
4338,blau::A,алехь,син
4339,grün::A,kruana,зелен
4340,grün::A,kroenes,зелен
4341,grün::A,ruodná,зелен
4342,grün::A,ruoná,зелен
4343,grün::A,ruonas,зелен
4344,grün::A,ruánáá,зелен
4345,grün::A,ruânn,зелен
4346,grün::A,ruõnâs,зелен
4347,grün::A,руэнн,зелен
4348,grau::A,kraevies,сив
4349,grau::A,rávuk,сив
4350,grau::A,rávvat,сив
4351,grau::A,ránis,сив
4352,grau::A,räänis,сив
4353,grau::A,rää´nes,сив
4354,grau::A,кӯввесь,сив
4355,billig::A,aelpies,евтин
4356,billig::A,liehties,евтин
4357,billig::A,álbbe,евтин
4358,billig::A,hálbi,евтин
4359,billig::A,hälbi,евтин
4360,billig::A,hä´lbb,евтин
4361,billig::A,вӯгас,евтин
4362,billig::A,вӯгкесь,евтин
4363,teuer::A,dovres,скъп
4364,teuer::A,divras,скъп
4365,teuer::A,divrras,скъп
4366,teuer::A,tiivrâs,скъп
4367,teuer::A,kaallâš,скъп
4368,teuer::A,ко̄а̄ллэш,скъп
4369,wertvoll::A,aarvoes,ценен
4370,wertvoll::A,árvulasj,ценен
4371,wertvoll::A,árvvolaš,ценен
4372,wertvoll::A,tiivrâs,ценен
4373,wertvoll::A,kaallâš,ценен
4374,wertvoll::A,а̄ррвъесь,ценен
4375,wertvoll::A,ко̄а̄ллшэсь,ценен
4376,blind::A,tjelmehts,сляп
4377,blind::A,tjalmedibme,сляп
4378,blind::A,čalmmeheapme,сляп
4379,blind::A,čuovggaheapme,сляп
4380,blind::A,šoohâd,сляп
4381,blind::A,ča'lmettem,сляп
4382,blind::A,čââ´lmte´m,сляп
4383,blind::A,чальмхем,сляп
4384,taub::A,bieljehts,глух
4385,taub::A,bieljedibme,глух
4386,taub::A,bealjeheapmi,глух
4387,taub::A,pel'jittem,глух
4388,taub::A,pee´lljte´m,глух
4389,taub::A,пе̄лльйхем,глух
4390,taub::A,кулхэмесь,глух
4391,taub::A,кулнаххьтэм,глух
4392,kräftig::A,veaksehks,силен
4393,kräftig::A,gievrra,силен
4394,kräftig::A,gievra,силен
4395,kräftig::A,viek'sâ,силен
4396,kräftig::A,viõhss,силен
4397,kräftig::A,вӣгкъесь,силен
4398,kräftig::A,тоаввсамусс,силен
4399,stark::A,raavtehtje,здрав
4400,stark::A,raavtehtje,силен
4401,stark::A,nanos,здрав
4402,stark::A,nanos,силен
4403,stark::A,gievrra,здрав
4404,stark::A,gievrra,силен
4405,stark::A,kievra,здрав
4406,stark::A,kievra,силен
4407,stark::A,nanus,здрав
4408,stark::A,nanus,силен
4409,stark::A,viek'sâ,здрав
4410,stark::A,viek'sâ,силен
4411,stark::A,raavâs,здрав
4412,stark::A,raavâs,силен
4413,stark::A,роавас,здрав
4414,stark::A,роавас,силен
4415,schwach::A,dåsmoes,слаб
4416,schwach::A,fámodibme,слаб
4417,schwach::A,fámoheapme,слаб
4418,schwach::A,njuoras,слаб
4419,schwach::A,hiäju,слаб
4420,schwach::A,njuorâs,слаб
4421,schwach::A,rââ´šš,слаб
4422,schwach::A,njuõrâs,слаб
4423,schwach::A,рашшь,слаб
4424,schwach::A,ражесь,слаб
4425,schwach::A,са̄мхэм,слаб
4426,fett::A,buajtehks,тлъст
4427,fett::A,buojdák,тлъст
4428,fett::A,buoidi,тлъст
4429,fett::A,puáidáh,тлъст
4430,fett::A,pueidaǥ,тлъст
4431,fett::A,пуййт,тлъст
4432,schlank::A,siegkies,тънък
4433,schlank::A,siegkies,строен
4434,schlank::A,bievrek,тънък
4435,schlank::A,bievrek,строен
4436,schlank::A,njuorro,тънък
4437,schlank::A,njuorro,строен
4438,schlank::A,seaggi,тънък
4439,schlank::A,seaggi,строен
4440,schlank::A,šoođbâs,тънък
4441,schlank::A,šoođbâs,строен
4442,schlank::A,seä´ǧ'ǧ,тънък
4443,schlank::A,seä´ǧ'ǧ,строен
4444,schlank::A,се̄ӈькесь,тънък
4445,schlank::A,се̄ӈькесь,строен
4446,hübsch::A,faavroes,хубав
4447,hübsch::A,fávrro,хубав
4448,hübsch::A,fávru,хубав
4449,hübsch::A,muččâd,хубав
4450,hübsch::A,mooččâd,хубав
4451,hübsch::A,мо̄джесь,хубав
4452,böse::A,vesties,зъл
4453,böse::A,bahá,зъл
4454,böse::A,bahá,зъл
4455,böse::A,paa,зъл
4456,böse::A,ilbâd,зъл
4457,böse::A,paas,зъл
4458,böse::A,ilbbâd,зъл
4459,böse::A,поасс,зъл
4460,böse::A,кэ̄рряй,зъл
4461,dumm::A,gåffoeh,глупав
4462,dumm::A,jalla,глупав
4463,dumm::A,doavki,глупав
4464,dumm::A,tuhme,глупав
4465,dumm::A,tu´hmm,глупав
4466,dumm::A,о̄менэш,глупав
4467,dumm::A,то̄ӆӆкхем,глупав
4468,faul::A,aeblehts,ленив
4469,faul::A,aeblehts,мързелив
4470,faul::A,lájkke,ленив
4471,faul::A,lájkke,мързелив
4472,faul::A,láiki,ленив
4473,faul::A,láiki,мързелив
4474,faul::A,läški,ленив
4475,faul::A,läški,мързелив
4476,faul::A,lä´šǩǩ,ленив
4477,faul::A,lä´šǩǩ,мързелив
4478,faul::A,ла̄шькесь,ленив
4479,faul::A,ла̄шькесь,мързелив
4480,fleißig::A,rudtjege,прилежен
4481,fleißig::A,vïssjeles,прилежен
4482,fleißig::A,vissjal,прилежен
4483,fleißig::A,viššal,прилежен
4484,fleißig::A,doaimmalaš,прилежен
4485,fleißig::A,viššâl,прилежен
4486,fleißig::A,re´ttev,прилежен
4487,geizig::A,saejkies,скъпернически
4488,geizig::A,hánes,скъпернически
4489,geizig::A,gáhcci,скъпернически
4490,geizig::A,gárži,скъпернически
4491,geizig::A,käcci,скъпернически
4492,geizig::A,häänis,скъпернически
4493,geizig::A,kä´cc,скъпернически
4494,geizig::A,сыннҍ,скъпернически
4495,geizig::A,скухьпесь,скъпернически
4496,klug::A,vihtehks,умен
4497,klug::A,vihtehks,разумен
4498,klug::A,vijses,умен
4499,klug::A,vijses,разумен
4500,klug::A,jiermmá,умен
4501,klug::A,jiermmá,разумен
4502,klug::A,fihtolaš,умен
4503,klug::A,fihtolaš,разумен
4504,klug::A,jiä'rmálâš,умен
4505,klug::A,jiä'rmálâš,разумен
4506,klug::A,hitrai,умен
4507,klug::A,hitrai,разумен
4508,klug::A,то̄ӆӆкэш,умен
4509,klug::A,то̄ӆӆкэш,разумен
4510,klug::A,вӣллвэсь,умен
4511,klug::A,вӣллвэсь,разумен
4512,geschickt::A,tjiehpies,умел
4513,geschickt::A,tjiehpies,сръчен
4514,geschickt::A,tjiehppe,умел
4515,geschickt::A,tjiehppe,сръчен
4516,geschickt::A,čeahppi,умел
4517,geschickt::A,čeahppi,сръчен
4518,geschickt::A,čeppi,умел
4519,geschickt::A,čeppi,сръчен
4520,geschickt::A,čeä´p'p,умел
4521,geschickt::A,čeä´p'p,сръчен
4522,geschickt::A,чепесь,умел
4523,geschickt::A,чепесь,сръчен
4524,lieb::A,boerehks,мил
4525,lieb::A,boerehks,драг
4526,lieb::A,lådje,мил
4527,lieb::A,lådje,драг
4528,lieb::A,gieres,мил
4529,lieb::A,gieres,драг
4530,lieb::A,ráhkis,мил
4531,lieb::A,ráhkis,драг
4532,lieb::A,láđis,мил
4533,lieb::A,láđis,драг
4534,lieb::A,räähis,мил
4535,lieb::A,räähis,драг
4536,lieb::A,pue´rr,мил
4537,lieb::A,pue´rr,драг
4538,lieb::A,rää´ǩǩes,мил
4539,lieb::A,rää´ǩǩes,драг
4540,lieb::A,мӣлса,мил
4541,lieb::A,мӣлса,драг
4542,lustig::A,lustes,весел
4543,lustig::A,suohtas,весел
4544,lustig::A,hávski,весел
4545,lustig::A,hitruu,весел
4546,lustig::A,iilooš,весел
4547,lustig::A,hää´sǩ,весел
4548,lustig::A,viä´s'sel,весел
4549,lustig::A,руэняс,весел
4550,sanft::A,lïemkeds,нежен
4551,sanft::A,lïemkeds,кротък
4552,sanft::A,lines,нежен
4553,sanft::A,lines,кротък
4554,sanft::A,lágŋet,нежен
4555,sanft::A,lágŋet,кротък
4556,sanft::A,linis,нежен
4557,sanft::A,linis,кротък
4558,sanft::A,láđis,нежен
4559,sanft::A,láđis,кротък
4560,sanft::A,liägus,нежен
4561,sanft::A,liägus,кротък
4562,sanft::A,pivvâl,нежен
4563,sanft::A,pivvâl,кротък
4564,sanft::A,heä´nn,нежен
4565,sanft::A,heä´nn,кротък
4566,sanft::A,э̄йвсесь,нежен
4567,sanft::A,э̄йвсесь,кротък
4568,krank::A,skïemtje,болен
4569,krank::A,skibás,болен
4570,krank::A,buohcci,болен
4571,krank::A,pyec'cee,болен
4572,krank::A,puõcci,болен
4573,krank::A,panntiõrvas,болен
4574,krank::A,кэ̄бп,болен
4575,nackt::A,båadtsoeh,гол
4576,nackt::A,rihtso,гол
4577,nackt::A,álás,гол
4578,nackt::A,pie'tittem,гол
4579,nackt::A,piät'táá,гол
4580,nackt::A,päälljas,гол
4581,nackt::A,пефта,гол
4582,nackt::A,па̄льяс,гол
4583,traurig::A,håjnoes,тъжен
4584,traurig::A,håjnoes,печален
4585,traurig::A,suohtas,тъжен
4586,traurig::A,suohtas,печален
4587,traurig::A,hådje,тъжен
4588,traurig::A,hådje,печален
4589,traurig::A,ahkit,тъжен
4590,traurig::A,ahkit,печален
4591,traurig::A,ahheev,тъжен
4592,traurig::A,ahheev,печален
4593,traurig::A,â´ǩǩed,тъжен
4594,traurig::A,â´ǩǩed,печален
4595,traurig::A,чуэввесь,тъжен
4596,traurig::A,чуэввесь,печален
4597,lebendig::A,jielije,жив
4598,lebendig::A,viesso,жив
4599,lebendig::A,ealli,жив
4600,lebendig::A,eeleev,жив
4601,lebendig::A,jie´lli,жив
4602,lebendig::A,е̄лльгденҍ,жив
4603,gut::A,buerie,добър
4604,gut::A,buorre,добър
4605,gut::A,buorre,добър
4606,gut::A,pyeṛi,добър
4607,gut::A,šiõǥǥ,добър
4608,gut::A,pue´rr,добър
4609,gut::A,шувв,добър
4610,gut::A,пуррь,добър
4611,schlecht::A,nåake,лош
4612,schlecht::A,skraape,лош
4613,schlecht::A,mådtan,лош
4614,schlecht::A,nievrre,лош
4615,schlecht::A,headju,лош
4616,schlecht::A,heittot,лош
4617,schlecht::A,hyeṇi,лош
4618,schlecht::A,niev'ri,лош
4619,schlecht::A,hue´nn,лош
4620,schlecht::A,нюэссь,лош
4621,schlecht::A,ню̄э̄зесь,лош
4622,richtig::A,rïekte,правилен
4623,richtig::A,duolla,правилен
4624,richtig::A,rievtes,правилен
4625,richtig::A,riekta,правилен
4626,richtig::A,vuoi'gâ,правилен
4627,richtig::A,vuõiǥâs,правилен
4628,richtig::A,вӯййк,правилен
4629,richtig::A,вӯйкэсс,правилен
4630,schlimm::A,nåake,лош
4631,schlimm::A,bahá,лош
4632,schlimm::A,vearrái,лош
4633,schlimm::A,niev'ri,лош
4634,schlimm::A,neu´rr,лош
4635,schlimm::A,ню̄э̄зесь,лош
4636,wahr::A,saetnies,верен
4637,wahr::A,saetnies,истински
4638,wahr::A,sádnes,верен
4639,wahr::A,sádnes,истински
4640,wahr::A,duohta,верен
4641,wahr::A,duohta,истински
4642,wahr::A,tuotâ,верен
4643,wahr::A,tuotâ,истински
4644,wahr::A,tuõtt,верен
4645,wahr::A,tuõtt,истински
4646,wahr::A,вӯйкас,верен
4647,wahr::A,вӯйкас,истински
4648,alt::A,båeries,стар
4649,alt::A,båeries,древен
4650,alt::A,oames,стар
4651,alt::A,oames,древен
4652,alt::A,boaris,стар
4653,alt::A,boaris,древен
4654,alt::A,uámis,стар
4655,alt::A,uámis,древен
4656,alt::A,vuä´mes,стар
4657,alt::A,vuä´mes,древен
4658,alt::A,вуэммь,стар
4659,alt::A,вуэммь,древен
4660,neu::A,orre,нов
4661,neu::A,ådås,нов
4662,neu::A,ođas,нов
4663,neu::A,uuđâs,нов
4664,neu::A,oođâs,нов
4665,neu::A,о̄дт,нов
4666,ehemalig::A,evtebe,бивш
4667,ehemalig::A,åvdep,бивш
4668,ehemalig::A,dološ,бивш
4669,ehemalig::A,oovdiš,бивш
4670,ehemalig::A,tuâl'jõž,бивш
4671,ehemalig::A,туллъя,бивш
4672,ehemalig::A,э̄ввтлэсь,бивш
4673,alt[Lebewesen]::A,voeres,стар
4674,alt[Lebewesen]::A,vuoras,стар
4675,alt[Lebewesen]::A,boares,стар
4676,alt[Lebewesen]::A,vuoras,стар
4677,alt[Lebewesen]::A,puáris,стар
4678,alt[Lebewesen]::A,puä´res,стар
4679,alt[Lebewesen]::A,пуэресь,стар
4680,jung::A,noere,млад
4681,jung::A,nuorra,млад
4682,jung::A,nuorra,млад
4683,jung::A,nuoṛâ,млад
4684,jung::A,nuõrr,млад
4685,jung::A,нӯрр,млад
4686,arm::A,giefies,беден
4687,arm::A,hædjo,беден
4688,arm::A,geafi,беден
4689,arm::A,kevhi,беден
4690,arm::A,ǩeeu´h,беден
4691,arm::A,ва̄йваш,беден
4692,reich::A,ræjhkoes,богат
4693,reich::A,boanndá,богат
4694,reich::A,rikkis,богат
4695,reich::A,riges,богат
4696,reich::A,ree´ǧǧes,богат
4697,reich::A,ва̄птэк,богат
4698,bekannt::A,åehpies,познат
4699,bekannt::A,åehpies,известен
4700,bekannt::A,oahpes,познат
4701,bekannt::A,oahpes,известен
4702,bekannt::A,dieđus,познат
4703,bekannt::A,dieđus,известен
4704,bekannt::A,uápis,познат
4705,bekannt::A,uápis,известен
4706,bekannt::A,tuubdâs,познат
4707,bekannt::A,tuubdâs,известен
4708,bekannt::A,toobdâs,познат
4709,bekannt::A,toobdâs,известен
4710,bekannt::A,томтас,познат
4711,bekannt::A,томтас,известен
4712,berühmt::A,byögke,почут
4713,berühmt::A,byögke,известен
4714,berühmt::A,mihtos,почут
4715,berühmt::A,mihtos,известен
4716,berühmt::A,beakkán,почут
4717,berühmt::A,beakkán,известен
4718,berühmt::A,beakkálmas,почут
4719,berühmt::A,beakkálmas,известен
4720,berühmt::A,mááinuh,почут
4721,berühmt::A,mááinuh,известен
4722,berühmt::A,peeggâlm,почут
4723,berühmt::A,peeggâlm,известен
4724,berühmt::A,snäätnai,почут
4725,berühmt::A,snäätnai,известен
