,Concept_ID,hr,ro
1605,bemerken::V,primijetiti,observa
1606,erkennen::V,prepoznati,cunoaște
1607,erkennen::V,prepoznati,recunoaște
1608,begreifen::V,pojmiti,pricepe
1609,begreifen::V,pojmiti,înțelege
1610,begreifen::V,shvatiti,pricepe
1611,begreifen::V,shvatiti,înțelege
1612,verstehen::V,razabrati,înțelege
1613,lernen::V,učiti se,învăța
1614,wissen::V,znati,ști
1615,sich erinnern an::V,sjetiti se,a-și aminti de
1616,vergessen::V,zaboraviti,uita
1617,messen::V,mjeriti,măsura
1618,zählen::V,brojiti,număra
1619,rechnen::V,računati,calcula
1620,lesen::V,čitati,citi
1621,malen::V,slikati,picta
1622,zeichnen::V,crtati,desena
1623,schreiben::V,pisati,scrie
1624,besitzen::V,imati,avea
1625,besitzen::V,imati,poseda
1626,besitzen::V,posjedovati,avea
1627,besitzen::V,posjedovati,poseda
1628,kaufen::V,kupiti,cumpăra
1629,verkaufen::V,prodati,vinde
1630,verkaufen::V,raspačati,vinde
1631,bezahlen::V,platiti,plăti
1632,bezahlen::V,platiti,achita
1633,zahlen::V,plaćati,plăti
1634,beherrschen::V,vladati,stăpâni
1635,beherrschen::V,gospodariti,stăpâni
1636,ertragen::V,trpjeti,răbda
1637,ertragen::V,trpjeti,suporta
1638,ertragen::V,podnijeti,răbda
1639,ertragen::V,podnijeti,suporta
1640,Gehirn::N,,creier
