,Concept_ID,av,av
1305,besuchen::V,хьвадизе,хьвадизе
1306,treffen::V,дандчӏвазе,дандчӏвазе
1307,sich versammeln::V,данделъизе,данделъизе
1308,sich versammeln::V,данделъизе,бакӏаризе
1309,sich versammeln::V,бакӏаризе,данделъизе
1310,sich versammeln::V,бакӏаризе,бакӏаризе
1311,spielen::V,басандизе,басандизе
1312,singen::V,ахӏизе,ахӏизе
1313,tanzen::V,кьурдизе,кьурдизе
1314,sich trennen::V,батӏалъизе,батӏалъизе
1315,verlassen::V,тезе,тезе
1316,verlassen::V,тезе,рехунтезе
1317,verlassen::V,рехунтезе,тезе
1318,verlassen::V,рехунтезе,рехунтезе
1319,retten::V,хвасар гьабизе,хвасар гьабизе
1320,retten::V,хвасар гьабизе,хвасарлъизабизе
1321,retten::V,хвасарлъизабизе,хвасар гьабизе
1322,retten::V,хвасарлъизабизе,хвасарлъизабизе
1323,bewachen::V,цӏунизе,цӏунизе
1324,schützen::V,цӏунизе,цӏунизе
1325,verteidigen::V,цӏунизе,цӏунизе
1326,sich schlagen::V,багъизе,багъизе
1327,schießen::V,речӏчӏизе,речӏчӏизе
1328,siegen::V,бергьине,бергьине
1329,ärgern::V,вагъизавизе,вагъизавизе
1330,schlagen::V,кьабизе,кьабизе
1331,treten::V,мал тункизе,мал тункизе
1332,stechen::V,къазабизе,къазабизе
1333,stoßen::V,тункизе,тункизе
1334,stoßen::V,тункизе,хъилдизе
1335,stoßen::V,хъилдизе,тункизе
1336,stoßen::V,хъилдизе,хъилдизе
1337,stehlen::V,щинкӏизабизе,щинкӏизабизе
1338,stören::V,квекӏен гьабизе,квекӏен гьабизе
1339,stören::V,квекӏен гьабизе,татубахъи гьабизе
1340,stören::V,татубахъи гьабизе,квекӏен гьабизе
1341,stören::V,татубахъи гьабизе,татубахъи гьабизе
1342,belästigen::V,рахӏатхвезабизе,рахӏатхвезабизе
1343,verbergen::V,бахчизе,бахчизе
1344,verbergen::V,бахчизе,балъго тезе
1345,verbergen::V,балъго тезе,бахчизе
1346,verbergen::V,балъго тезе,балъго тезе
1347,täuschen::V,божуда рекӏкӏ гьабизе,божуда рекӏкӏ гьабизе
1348,täuschen::V,божуда рекӏкӏ гьабизе,гуккизе
1349,täuschen::V,гуккизе,божуда рекӏкӏ гьабизе
1350,täuschen::V,гуккизе,гуккизе
1351,betrügen::V,хӏилла гьабизе,хӏилла гьабизе
1352,betrügen::V,хӏилла гьабизе,сандирахълъи гьабизе
1353,betrügen::V,сандирахълъи гьабизе,хӏилла гьабизе
1354,betrügen::V,сандирахълъи гьабизе,сандирахълъи гьабизе
1355,töten::V,чӏвазе,чӏвазе
1356,wohnen::V,яшав гьабизе,яшав гьабизе
1357,arbeiten::V,хӏалтӏизе,хӏалтӏизе
1358,sammeln::V,бакӏаризе,бакӏаризе
1359,pflücken::V,бетӏизе,бетӏизе
1360,jagen::V,чан гьабизе,чан гьабизе
1361,fischen::V,ччугӏа кквезе,ччугӏа кквезе
1362,fassen::V,кквезе,кквезе
1363,hüten::V,кваназабизе,кваназабизе
1364,treiben::V,гъезе,гъезе
1365,anbinden::V,бухьине,бухьине
1366,füttern::V,кваназабизе,кваназабизе
1367,melken::V,бечӏчӏизе,бечӏчӏизе
1368,hacken::V,чӏвазе,чӏвазе
1369,gießen::V,лъалъазе,лъалъазе
1370,reifen::V,барщизе,барщизе
1371,zubereiten::V,бежа-белъине,бежа-белъине
1372,kochen::V,белъине,белъине
1373,backen::V,базе,базе
1374,braten::V,бежизе,бежизе
1375,umrühren::V,багъаризе,багъаризе
1376,stricken::V,хьухьине,хьухьине
1377,nähen::V,букъизе,букъизе
1378,färben::V,кьер гьабизе,кьер гьабизе
1379,reinigen::V,бацӏцӏине,бацӏцӏине
1380,waschen::V,чуризе,чуризе
1381,abwischen::V,бацӏцӏине,бацӏцӏине
1382,spülen::V,хулизе,хулизе
1383,fegen::V,лъухьизе,лъухьизе
1384,kehren::V,лъухьизе,лъухьизе
1385,baden::V,чордезе,чордезе
1386,ausziehen::V,бахъизе,бахъизе
1387,anziehen::V,ретӏине,ретӏине
1388,sich anziehen::V,ретӏине,ретӏине
1389,kämmen::V,хазе,хазе
1390,schmücken::V,чӏухӏизабизе,чӏухӏизабизе
1391,sagen::V,бицине,бицине
1392,sprechen::V,бицине,бицине
1393,reden::V,гаргадизе,гаргадизе
1394,sich unterhalten::V,гаргадизе,гаргадизе
1395,fragen::V,цӏехезе,цӏехезе
1396,fragen::V,цӏехезе,гьикъизе
1397,fragen::V,гьикъизе,цӏехезе
1398,fragen::V,гьикъизе,гьикъизе
1399,bitten::V,гьаризе,гьаризе
1400,erzählen::V,бицине,бицине
1401,mitteilen::V,лъазабизе,лъазабизе
1402,nennen::V,цӏар лъезе,цӏар лъезе
1403,rufen::V,ахӏизе,ахӏизе
1404,prahlen::V,беццаризе,беццаризе
1405,übersetzen::V,буссинабизе,буссинабизе
1406,denken::V,ургъизе,ургъизе
1407,glauben::V,божизе,божизе
1408,bemerken::V,берречӏчӏизе,берречӏчӏизе
1409,erkennen::V,лъазе,лъазе
1410,erkennen::V,лъазе,батӏаго бахъизе
1411,erkennen::V,батӏаго бахъизе,лъазе
1412,erkennen::V,батӏаго бахъизе,батӏаго бахъизе
1413,begreifen::V,бичӏчӏизе,бичӏчӏизе
1414,lernen::V,цӏализе,цӏализе
1415,wissen::V,лъазе,лъазе
1416,sich erinnern an::V,ракӏалде щвезе,ракӏалде щвезе
1417,vergessen::V,кӏочене,кӏочене
1418,messen::V,борцине,борцине
1419,zählen::V,рикӏкӏине,рикӏкӏине
1420,rechnen::V,рикӏкӏине,рикӏкӏине
1421,lesen::V,цӏализе,цӏализе
1422,malen::V,бахъизе,бахъизе
1423,zeichnen::V,бахъизе,бахъизе
1424,schreiben::V,хъвазе,хъвазе
1425,besitzen::V,щвезе,щвезе
1426,besitzen::V,щвезе,бу́кӏине
1427,besitzen::V,бу́кӏине,щвезе
1428,besitzen::V,бу́кӏине,бу́кӏине
1429,kaufen::V,босизе,босизе
1430,verkaufen::V,бичизе,бичизе
1431,bezahlen::V,кьезе,кьезе
1432,zahlen::V,кьезе,кьезе
1433,ertragen::V,баччизе,баччизе
