,Concept_ID,lv,ko
1603,fünf::NUM,вит,다섯
1604,fünf::NUM,pieci,다섯
1605,sechs::NUM,квайт,여섯
1606,sechs::NUM,seši,여섯
1607,sieben::NUM,сизим,일곱
1608,sieben::NUM,septiņi,일곱
1609,acht::NUM,кӧкъямыс,여덟
1610,acht::NUM,astoņi,여덟
1611,neun::NUM,ӧкмыс,아홉
1612,neun::NUM,deviņi,아홉
1613,zehn::NUM,дас,열
1614,zehn::NUM,desmit,열
1615,elf::NUM,дас ӧтик,열하나
1616,elf::NUM,vienpadsmit,열하나
1617,zwölf::NUM,дас кык,열둘
1618,zwölf::NUM,divpadsmit,열둘
1619,zwanzig::NUM,кызь,스물
1620,zwanzig::NUM,divdesmit,스물
1621,dreißig::NUM,комын,서름
1622,dreißig::NUM,trīsdesmit,서름
1623,vierzig::NUM,нелямын,마흔
1624,vierzig::NUM,četrdesmit,마흔
1625,fünfzig::NUM,ветымын,숸
1626,fünfzig::NUM,piecdesmit,숸
1627,sechzig::NUM,квайтымын,에순
1628,sechzig::NUM,sešdesmit,에순
1629,siebzig::NUM,сизимдас,일흔
1630,siebzig::NUM,septiņdesmit,일흔
1631,achtzig::NUM,кӧкъямысдас,여든
1632,achtzig::NUM,astoņdesmit,여든
1633,neunzig::NUM,ӧкмысдас,아흔
1634,neunzig::NUM,deviņdesmit,아흔
1635,hundert::NUM,сё,백
1636,hundert::NUM,simt,백
1637,tausend::NUM,сюрс,천
1638,tausend::NUM,tūkstoš,천
1639,und::CNJ,и,와
1640,und::CNJ,un,와
1641,oder::CNJ,либӧ,아니면
1642,oder::CNJ,jeb,아니면
1643,stehen::V,сулавны,서다
1644,stehen::V,stāvēt,서다
1645,sitzen::V,пукавны,앉다
1646,sitzen::V,sēdēt,앉다
1647,liegen::V,куйлыны,눕다
1648,liegen::V,gulēt,눕다
1649,hängen::V,ӧшавны,달다
1650,hängen::V,karāties,달다
1651,werden::V,лоны,되다
1652,werden::V,tapt,되다
1653,passieren::V,лоны,지장옶다
1654,passieren::V,notikt,지장옶다
1655,beginnen::V,кутчысьны,시작되다
1656,beginnen::V,кутны,시작되다
1657,beginnen::V,sākties,시작되다
1658,enden::V,помасьны,큳내다
1659,enden::V,beigties,큳내다
1660,wechseln::V,вежсьыны,병경하다
1661,wechseln::V,mainīties,병경하다
1662,aufgehen[Sonne]::V,петны,뜨다
1663,aufgehen[Sonne]::V,lēkt,뜨다
1664,aufgehen[Sonne]::V,uzlēkt,뜨다
1665,untergehen[Sonne]::V,пуксьыны,지다
1666,untergehen[Sonne]::V,noiet,지다
1667,untergehen[Sonne]::V,rietēt,지다
1668,scheinen[Sonne]::V,югъявны,빛나다
1669,scheinen[Sonne]::V,югвидзны,빛나다
1670,scheinen[Sonne]::V,spīdēt,빛나다
1671,donnern::V,гымавны,천둥치다
1672,donnern::V,dārdēt,천둥치다
1673,wehen::V,пӧльтны,풀다
1674,wehen::V,pūst,풀다
1675,strömen::V,киссьыны,흐르다
1676,strömen::V,līt,흐르다
1677,strömen::V,plūst,흐르다
1678,fließen::V,визувтны,흐르다
1679,fließen::V,tecēt,흐르다
1680,sich drehen::V,бергавны,돌다
1681,sich drehen::V,grozīties,돌다
1682,schwanken::V,легны,동요하다
1683,schwanken::V,лайкъявны,동요하다
1684,schwanken::V,līgoties,동요하다
1685,schwanken::V,grīļoties,동요하다
1686,schwingen::V,лайкъявны,흔들다
1687,schwingen::V,люллявны,흔들다
1688,schwingen::V,vēzēties,흔들다
1689,fallen::V,усьны,떨어지다
1690,fallen::V,krist,떨어지다
1691,brennen::V,сотчыны,타다
1692,brennen::V,degt,타다
1693,rauchen::V,тшынӧдны,김이나다
1694,rauchen::V,dūmot,김이나다
1695,regnen::V,зэрны,비가오다
1696,regnen::V,līt,비가오다
1697,gefrieren::V,кынмыны,얼다
1698,gefrieren::V,sasalt,얼다
1699,tauen::V,сывны,녹다
1700,tauen::V,kust,녹다
1701,schmelzen::V,сывны,녹다
1702,schmelzen::V,kust,녹다
1703,schmelzen::V,nokust,녹다
1704,trocknen::V,косьмыны,홈치다
1705,trocknen::V,žūt,홈치다
1706,trocknen::V,kaltēties,홈치다
1707,sieden::V,пуны,끓다
1708,sieden::V,virt,끓다
1709,sieden::V,vārīties,끓다
1710,faulen::V,сісьмыны,부패하다
1711,faulen::V,pūt,부패하다
1712,faulen::V,trudēt,부패하다
1713,verfaulen::V,сісьмыны,썩다
1714,verfaulen::V,sapūt,썩다
1715,verfaulen::V,satrūdēt,썩다
1716,reißen::V,орны,지바찢다
1717,reißen::V,plīst,지바찢다
1718,reißen::V,satrūkt,지바찢다
1719,versinken::V,вӧйны,가라앉다
1720,versinken::V,grimt,가라앉다
1721,versinken::V,nogrimt,가라앉다
1722,vergehen::V,кольны,지나가다
1723,vergehen::V,ордйыны,지나가다
1724,vergehen::V,paiet,지나가다
1725,erscheinen::V,петкӧдчыны,나타나다
1726,erscheinen::V,parādīties,나타나다
1727,verschwinden::V,бырны,사라지다
1728,verschwinden::V,nozust,사라지다
1729,sinken::V,вӧйны,가라앉다
1730,sinken::V,kristies,가라앉다
1731,abnehmen::V,чинны,떼어내다
1732,abnehmen::V,noplakt,떼어내다
1733,abnehmen::V,mazināties,떼어내다
1734,zunehmen::V,содны,증가하다
1735,zunehmen::V,ыдждыны,증가하다
1736,zunehmen::V,pieaugt,증가하다
1737,zunehmen::V,pieņemties,증가하다
1738,steigen::V,лыбны,상승하다
1739,steigen::V,kāpt,상승하다
1740,wachsen::V,быдмыны,생기하다
1741,wachsen::V,augt,생기하다
1742,glänzen::V,югъявны,뛰오나다
1743,glänzen::V,дзирдавны,뛰오나다
1744,glänzen::V,zaigot,뛰오나다
1745,glänzen::V,laistīties,뛰오나다
1746,funkeln::V,югъявны,불티가잍어나다
1747,funkeln::V,дзирдавны,불티가잍어나다
1748,funkeln::V,mirdzēt,불티가잍어나다
1749,funkeln::V,dzirkstēt,불티가잍어나다
1750,lärmen::V,жувгыны,떠들다
1751,lärmen::V,ыугыны,떠들다
1752,lärmen::V,шумитны,떠들다
1753,lärmen::V,ālēties,떠들다
1754,lärmen::V,trokšņot,떠들다
1755,läuten::V,жургыны,울시다
1756,läuten::V,zvanīt,울시다
1757,klingeln::V,звӧнитны,초닌총을울리다
1758,klingeln::V,zvanīt,초닌총을울리다
1759,klirren::V,гольскöдчыны,탁탁울리다
1760,klirren::V,tinkšķēt,탁탁울리다
1761,klirren::V,džinkstēt,탁탁울리다
1762,brausen::V,буавны,쏴쏴소리내다
1763,brausen::V,krākt,쏴쏴소리내다
1764,brausen::V,brāzmot,쏴쏴소리내다
1765,rauschen::V,кышакывны,솨솨
1766,rauschen::V,šalkt,솨솨
1767,klingen::V,шыавны,반향하다
1768,klingen::V,юргыны,반향하다
1769,klingen::V,skanēt,반향하다
1770,klingen::V,izklausīties,반향하다
1771,bellen::V,увтны,짖다
1772,bellen::V,riet,짖다
1773,heulen::V,омлявны,포효하다
1774,heulen::V,вурзавны,포효하다
1775,heulen::V,kaukt,포효하다
1776,heulen::V,gaudot,포효하다
1777,blasen::V,пӧльтны,불다
1778,blasen::V,pūst,불다
1779,pfeifen::V,шутьлявны,피리를불다
1780,pfeifen::V,svilpt,피리를불다
1781,pfeifen::V,svilpot,피리를불다
1782,schreien::V,горзыны,절규하다
1783,schreien::V,brēkt,절규하다
1784,schreien::V,kliegt,절규하다
1785,stöhnen::V,ымзыны,신음하다
1786,stöhnen::V,vaidēt,신음하다
1787,zittern::V,тіравны,저뉼하다
1788,zittern::V,drebēt,저뉼하다
1789,leben::V,овны,살다
1790,leben::V,dzīvot,살다
1791,geboren werden::V,чужны,태어난
1792,geboren werden::V,dzimt,태어난
1793,atmen::V,кашкыны,숨쉬다
1794,atmen::V,пошиктыны,숨쉬다
1795,atmen::V,elpot,숨쉬다
1796,trinken::V,юны,마시다
1797,trinken::V,dzert,마시다
1798,essen::V,сёйны,먹다
1799,essen::V,ēst,먹다
1800,schlucken::V,ньылавны,들이켜다
1801,schlucken::V,rīt,들이켜다
1802,müde werden::V,мудзны,
1803,müde werden::V,nokust,
1804,einschlafen::V,ланьтны,잠들다
1805,einschlafen::V,унмовсьны,잠들다
1806,einschlafen::V,iemigt,잠들다
1807,einschlafen::V,aizmigt,잠들다
1808,schlafen::V,узьны,자다
1809,schlafen::V,gulēt,자다
1810,aufwachen::V,садьмыны,눈트다
1811,aufwachen::V,mosties,눈트다
1812,aufstehen::V,чеччыны,서다
1813,aufstehen::V,celties,서다
1814,sich erholen::V,шойччыны,회복하다
1815,sich erholen::V,atžirgt,회복하다
1816,sich erholen::V,atpūsties,회복하다
1817,krank werden::V,висьмыны,
1818,krank werden::V,sasirgt,
1819,krank sein::V,висьны,
1820,krank sein::V,slimot,
1821,schmerzen::V,висьны,아프다
1822,schmerzen::V,sāpēt,아프다
1823,schmerzen::V,smelgt,아프다
1824,husten::V,кызны,잔기침하다
1825,husten::V,klepot,잔기침하다
1826,genesen::V,бурдны,낫다
1827,genesen::V,veseļoties,낫다
1828,sterben::V,кувны,죽다
1829,sterben::V,mirt,죽다
1830,sterben::V,nomirt,죽다
1831,umkommen::V,кувны,못쓰게되다
1832,umkommen::V,apsprāgt,못쓰게되다
1833,umkommen::V,aiziet bojā,못쓰게되다
1834,sich bewegen::V,вӧрзьыны,움직이다
1835,sich bewegen::V,virzīties,움직이다
1836,sich rühren::V,вӧрны,움직이다
1837,sich rühren::V,вӧрӧдчыны,움직이다
1838,sich rühren::V,sagrozīties,움직이다
1839,sich erheben::V,сувтны,이러서다
1840,sich erheben::V,piecelties,이러서다
1841,sich setzen::V,пуксьыны,앉히다
1842,sich setzen::V,sēsties,앉히다
1843,hinfallen::V,усьны,넘어지다
1844,hinfallen::V,sabirt,넘어지다
1845,hinfallen::V,pakrist,넘어지다
1846,laufen::V,мyнны,걷다
1847,laufen::V,iet,걷다
1848,laufen::V,skraidīt,걷다
1849,schreiten::V,восьлавны,보행하다
1850,schreiten::V,soļot,보행하다
1851,spazierengehen::V,гуляйтны,산보하다
1852,spazierengehen::V,staigāt,산보하다
1853,spazierengehen::V,pastaigāties,산보하다
1854,eilen::V,тэрмасьны,서둘다
1855,eilen::V,traukt,서둘다
1856,sich beeilen::V,тэрмасьны,서둘게하다
1857,sich beeilen::V,steigties,서둘게하다
1858,sich beeilen::V,pasteigties,서둘게하다
1859,sausen::V,тӧвзьыны,서들러 떠나다
1860,sausen::V,drāzt,서들러 떠나다
1861,sausen::V,brāzties,서들러 떠나다
1862,rennen::V,котӧртны,달리다
1863,rennen::V,skriet,달리다
1864,springen::V,чеччавны,도약하다
1865,springen::V,lēkt,도약하다
1866,klettern::V,кышасьны,갑겨오르다
1867,klettern::V,кавшасьны,갑겨오르다
1868,klettern::V,kāpt,갑겨오르다
1869,klettern::V,rāpties,갑겨오르다
1870,schaukeln::V,гычасьны,흔들리게하다
1871,schaukeln::V,šūpoties,흔들리게하다
1872,schaukeln::V,zvalstīties,흔들리게하다
1873,kriechen::V,кыссьыны,기다
1874,kriechen::V,līst,기다
1875,kriechen::V,rāpot,기다
1876,schwimmen::V,уявны,헤엄치다
1877,schwimmen::V,peldēt,헤엄치다
1878,tauchen::V,сунавны,잠기다
1879,tauchen::V,gremdēties,잠기다
1880,rudern::V,пелысасьны,물을헤치다
1881,rudern::V,airēt,물을헤치다
1882,rudern::V,irties,물을헤치다
1883,fahren::V,мунны,가다
1884,fahren::V,мунны,나르다
1885,fahren::V,braukt,가다
1886,fahren::V,braukt,나르다
1887,fliegen::V,лэбны,날다
1888,fliegen::V,lidot,날다
1889,fliegen::V,laisties,날다
1890,gehen::V,мyнны,가다
1891,gehen::V,iet,가다
1892,weggehen::V,мунавны,팔리다
1893,weggehen::V,aiziet,팔리다
1894,abfahren::V,мӧдӧдчыны,출발하다
1895,abfahren::V,atiet,출발하다
1896,abfahren::V,aizbraukt,출발하다
1897,anhalten::V,джӧмдыны,멈추다
1898,anhalten::V,apstāties,멈추다
1899,hineingehen::V,пырны,(그리로)가다
1900,hineingehen::V,ieiet,(그리로)가다
1901,eintreten::V,пырны,들러가다
1902,eintreten::V,ienākt,들러가다
1903,kommen::V,воны,오다
1904,kommen::V,локны,오다
1905,kommen::V,nākt,오다
1906,ankommen::V,воны,고챀하다
1907,ankommen::V,локны,고챀하다
1908,ankommen::V,nonākt,고챀하다
1909,ankommen::V,ierasties,고챀하다
1910,zurückkommen::V,косны,보기
1911,zurückkommen::V,бергӧдчыны,보기
1912,zurückkommen::V,atgriezties,보기
1913,bleiben::V,кольны,체류
1914,bleiben::V,palikt,체류
1915,warten::V,виччысьны,기다리다
1916,warten::V,gaidīt,기다리다
1917,erwarten::V,виччысьны,기대하다
1918,erwarten::V,sagaidīt,기대하다
1919,suchen::V,корсьны,찾다
1920,suchen::V,корсьны,구하다
1921,suchen::V,meklēt,찾다
1922,suchen::V,meklēt,구하다
1923,finden::V,казявны,찾아내다
1924,finden::V,rast,찾아내다
1925,finden::V,atrast,찾아내다
1926,versuchen::V,заводитчывны,시험하다
1927,versuchen::V,mēģināt,시험하다
1928,vorbereiten::V,дасьтыны,재비하다
1929,vorbereiten::V,gatavot,재비하다
1930,vorbereiten::V,sagatavot,재비하다
1931,lieben::V,радейтны,사랑하다
1932,lieben::V,mīlēt,사랑하다
1933,mögen::V,радейтны,줗아하다
1934,mögen::V,gribēties,줗아하다
1935,lachen::V,серавны,웃다
1936,lachen::V,серавлыны,웃다
1937,lachen::V,smiet,웃다
1938,lachen::V,smieties,웃다
1939,rühren::V,нормӧдны,건드리다
1940,rühren::V,aizgrābt,건드리다
1941,weinen::V,бӧрдны,울다
1942,weinen::V,raudāt,울다
1943,schimpfen::V,видчыны,꾸짖다
1944,schimpfen::V,rāties,꾸짖다
1945,schimpfen::V,lamāties,꾸짖다
1946,sich ärgern::V,скӧравны,화를내게 하다
1947,sich ärgern::V,īgt,화를내게 하다
1948,sich ärgern::V,pukoties,화를내게 하다
1949,sich ärgern::V,dusmoties,화를내게 하다
1950,sich fürchten::V,повны,두려원하다
1951,sich fürchten::V,bīties,두려원하다
1952,sich fürchten::V,baidīties,두려원하다
1953,fürchten::V,повны,두려원하다
1954,fürchten::V,baidīties no,두려원하다
1955,fliehen::V,пышйыны,도망치다
1956,fliehen::V,bēgt,도망치다
1957,flüchten::V,пышйыны,도주하다
1958,flüchten::V,aizbēgt,도주하다
1959,sehen::V,аддзыны,보다
1960,sehen::V,redzēt,보다
1961,anschauen::V,видзӧдны,바라보다
1962,anschauen::V,paraudzīties,바라보다
1963,ansehen::V,видзӧдны,바라보다
1964,ansehen::V,aplūkot,바라보다
1965,hören::V,кывны,듣다
1966,hören::V,dzirdēt,듣다
1967,zuhören::V,кывзыны,듣다
1968,zuhören::V,klausīties,듣다
1969,probieren::V,видлыны,시식하다
1970,probieren::V,nogaršot,시식하다
1971,riechen::V,чушкыны,내새를맡다
1972,riechen::V,ost,내새를맡다
1973,riechen::V,ostīt,내새를맡다
1974,fühlen::V,вежӧртны,느끼다
1975,fühlen::V,гӧгӧрвоны,느끼다
1976,fühlen::V,just,느끼다
1977,fühlen::V,izjust,느끼다
1978,scheinen::V,кажитчыны,...것같다
1979,scheinen::V,šķist,...것같다
1980,scheinen::V,likties,...것같다
1981,zu sehen sein::V,тыдавны,보이는
1982,zu sehen sein::V,parādīties,보이는
1983,vernehmen::V,кывны,듣다
1984,vernehmen::V,кывны,들어서일다
1985,vernehmen::V,saklausīt,듣다
1986,vernehmen::V,saklausīt,들어서일다
1987,frieren::V,кынмыны,춥다
1988,frieren::V,salt,춥다
1989,tun::V,керны,하다
1990,tun::V,darīt,하다
1991,können::V,кужны,할주릴다
1992,können::V,prast,할주릴다
1993,wollen::V,кӧсйыны,바라다
1994,wollen::V,gribēt,바라다
1995,anfangen::V,заводитны,시작하다
1996,anfangen::V,пондыны,시작하다
1997,anfangen::V,sākt,시작하다
1998,anfangen::V,iesākt,시작하다
1999,beenden::V,помавны,다하다
2000,beenden::V,beigt,다하다
2001,beenden::V,pabeigt,다하다
2002,aufhören::V,дугӧдны,그만두다
2003,aufhören::V,pārtraukt,그만두다
2004,gelingen::V,артмыны,성국하다
2005,gelingen::V,izdoties,성국하다
2006,geraten::V,сюрны,잘되어가다
2007,geraten::V,веськавны,잘되어가다
2008,geraten::V,veikties,잘되어가다
2009,öffnen::V,восьтыны,열다
2010,öffnen::V,atvērt,열다
2011,öffnen::V,attaisīt,열다
2012,schließen::V,пӧдлавны,추측하다
2013,schließen::V,slēgt,추측하다
2014,schließen::V,aizvērt,추측하다
2015,schließen::V,aiztaisīt,추측하다
2016,stellen::V,сувтӧдны,세우다
2017,stellen::V,likt,세우다
2018,stellen::V,nolikt,세우다
2019,setzen::V,пуксьӧдны,놓다
2020,setzen::V,sēdināt,놓다
2021,legen::V,пуктыны,눕히다
2022,legen::V,likt,눕히다
2023,berühren::V,вӧрзьӧдны,대다
2024,berühren::V,инмӧдчывны,대다
2025,berühren::V,skart,대다
2026,berühren::V,aizskart,대다
2027,verbinden::V,йитны,옝열하다
2028,verbinden::V,saistīt,옝열하다
2029,verbinden::V,savienot,옝열하다
2030,bedecken::V,вевттьыны,덮다
2031,bedecken::V,apsegt,덮다
2032,bedecken::V,pārsegt,덮다
2033,aufhängen::V,ӧшӧдны,매달다
2034,aufhängen::V,джагӧдны,매달다
2035,aufhängen::V,uzkārt,매달다
2036,anzünden::V,ӧзтыны,점화하다
2037,anzünden::V,aizdegt,점화하다
2038,anzünden::V,aizdedzināt,점화하다
2039,aufheben::V,чеччӧдны,위로올리다
2040,aufheben::V,сувтӧдны,위로올리다
2041,aufheben::V,pacelt,위로올리다
2042,zurücklassen::V,кольны,튀에남기다
2043,zurücklassen::V,atstāt,튀에남기다
2044,verlieren::V,воштыны,잃다
2045,verlieren::V,zaudēt,잃다
2046,verlieren::V,pazaudēt,잃다
2047,fallen lassen::V,уськӧдны,떨어뜨리다
2048,fallen lassen::V,nomest,떨어뜨리다
2049,machen::V,вӧчны,하다
2050,machen::V,лӧсьӧдны,하다
2051,machen::V,darīt,하다
2052,herstellen::V,лӧсьӧдны,제조하다
2053,herstellen::V,ražot,제조하다
2054,herstellen::V,izgatavot,제조하다
2055,bauen::V,лэптыны,짓다
2056,bauen::V,celt,짓다
2057,bauen::V,būvēt,짓다
2058,reparieren::V,дзоньтавны,수셩자다
2059,reparieren::V,labot,수셩자다
2060,reparieren::V,remontēt,수셩자다
2061,verbessern::V,бурмӧдны,정정하다
2062,verbessern::V,labot,정정하다
2063,verbessern::V,izlabot,정정하다
2064,ändern::V,вежны,바꾸다
2065,ändern::V,mainīt,바꾸다
2066,graben::V,кодйыны,파다
2067,graben::V,rakt,파다
2068,beugen::V,куснявны,구부리다
2069,beugen::V,liekt,구부리다
2070,biegen::V,куснявны,굽히다
2071,biegen::V,liekt,굽히다
2072,drehen::V,бергӧдлыны,회전
2073,drehen::V,griezt,회전
2074,wenden::V,бергӧдны,회전시키다
2075,wenden::V,apgriezt,회전시키다
2076,umdrehen::V,бергӧдны,회전시키다
2077,umdrehen::V,apgriezt,회전시키다
2078,heben::V,лэптыны,일으아키다
2079,heben::V,celt,일으아키다
2080,heben::V,cilāt,일으아키다
2081,heben::V,pacelt,일으아키다
2082,hochheben::V,кыпӧдны,틀어올리다
2083,hochheben::V,pacelt,틀어올리다
2084,ergreifen::V,кутны,잡다
2085,ergreifen::V,paķert,잡다
2086,ergreifen::V,satvert,잡다
2087,halten::V,кутны,잡다
2088,halten::V,turēt,잡다
2089,halten::V,saturēt,잡다
2090,drücken::V,личкыны,누르다
2091,drücken::V,топӧдны,누르다
2092,drücken::V,spiest,누르다
2093,schieben::V,ӧтдортны,밀다
2094,schieben::V,йӧткыштны,밀다
2095,schieben::V,stumt,밀다
2096,kratzen::V,гуджӧдны,긁다
2097,kratzen::V,kasīt,긁다
2098,kratzen::V,skrāpēt,긁다
2099,lecken::V,нювны,핥다
2100,lecken::V,lakt,핥다
2101,lecken::V,laizīt,핥다
2102,beißen::V,курччыны,물다
2103,beißen::V,kost,물다
2104,abreißen::V,орӧдны,
2105,abreißen::V,atraut,
2106,abreißen::V,atplēst,
2107,abschneiden::V,вундавны,귾어내다
2108,abschneiden::V,nogriezt,귾어내다
2109,binden::V,гӧрддзавны,매다
2110,binden::V,кӧртавны,매다
2111,binden::V,siet,매다
2112,binden::V,aptīt,매다
2113,stecken::V,сюйны,찌르다
2114,stecken::V,bāzt,찌르다
2115,stecken::V,spraust,찌르다
2116,brechen::V,чегны,금
2117,brechen::V,lauzt,금
2118,brechen::V,lauzīt,금
2119,klopfen::V,камгыны,치다
2120,klopfen::V,klauvēt,치다
2121,hauen::V,нӧйнты,때리다
2122,hauen::V,кучкыны,때리다
2123,hauen::V,cirst,때리다
2124,hauen::V,dauzīt,때리다
2125,kleben::V,лемавны,들러붙다
2126,kleben::V,ляскавны,들러붙다
2127,kleben::V,līmēt,들러붙다
2128,kleben::V,lipināt,들러붙다
2129,reiben::V,тільны,문지르다
2130,reiben::V,зыравны,문지르다
2131,reiben::V,rīvēt,문지르다
2132,reiben::V,berzēt,문지르다
2133,streichen::V,мавтны,쓰다듬다
2134,streichen::V,ziest,쓰다듬다
2135,streichen::V,triept,쓰다듬다
2136,schleifen::V,кеслыны,갈다
2137,schleifen::V,trīt,갈다
2138,schleifen::V,asināt,갈다
2139,schneiden::V,шырны,베다
2140,schneiden::V,griezt,베다
2141,schneiden::V,sagriezt,베다
2142,rütteln::V,легӧдны,흔들다
2143,rütteln::V,катлӧдлыны,흔들다
2144,rütteln::V,kratīt,흔들다
2145,rütteln::V,purināt,흔들다
2146,schütteln::V,тракӧдны,흔들다
2147,schütteln::V,kratīt,흔들다
2148,schwenken::V,ӧвтны,흔들다
2149,schwenken::V,шенасьны,흔들다
2150,schwenken::V,vēzēt,흔들다
2151,schwenken::V,vēcināt,흔들다
2152,schütten::V,кисьтны,따르다
2153,schütten::V,bērt,따르다
2154,füllen::V,тыртны,담다
2155,füllen::V,pildīt,담다
2156,füllen::V,piepildīt,담다
2157,einwickeln::V,тубыртны,싸다
2158,einwickeln::V,ietīt,싸다
2159,tragen::V,нуны,지우다
2160,tragen::V,nest,지우다
2161,schleppen::V,кыскавны,끌다
2162,schleppen::V,stiept,끌다
2163,schleppen::V,staipīt,끌다
2164,ziehen::V,кыскыны,당기다
2165,ziehen::V,vilkt,당기다
2166,aufbewahren::V,видзны,간직하다
2167,aufbewahren::V,glabāt,간직하다
2168,aufbewahren::V,uzglabāt,간직하다
2169,werfen::V,чӧвтны,던지다
2170,werfen::V,шыбитны,던지다
2171,werfen::V,mest,던지다
2172,werfen::V,sviest,던지다
2173,fangen::V,кутны,밥다
2174,fangen::V,ķert,밥다
2175,fangen::V,uzķert,밥다
2176,packen::V,босьтны,쥐다
2177,packen::V,paķert,쥐다
2178,packen::V,satvert,쥐다
2179,verstecken::V,дзебны,숨기다
2180,verstecken::V,slēpt,숨기다
2181,verstecken::V,noglabāt,숨기다
2182,teilen::V,юкны,나누다
2183,teilen::V,dalīt,나누다
2184,schicken::V,ыстыны,보내다
2185,schicken::V,sūtīt,보내다
2186,schicken::V,atsūtīt,보내다
2187,bringen::V,вайны,가겨
2188,bringen::V,atvest,가겨
2189,hinzufügen::V,содтыны,부가하다
2190,hinzufügen::V,pievienot,부가하다
2191,bekommen::V,босьтны,얻다
2192,bekommen::V,dabūt,얻다
2193,erhalten::V,босьтны,지니다
2194,erhalten::V,saņemt,지니다
2195,nehmen::V,босьтны,잡다
2196,nehmen::V,ņemt,잡다
2197,nehmen::V,paņemt,잡다
2198,wählen::V,бӧрйыны,선거하다
2199,wählen::V,ievēlēt,선거하다
2200,auswählen::V,бӧрйыны,선출하다
2201,auswählen::V,izvēlēt,선출하다
2202,bewahren::V,видзны,저장보종
2203,bewahren::V,saglabāt,저장보종
2204,behindern::V,конйӧдлыны,훼방하다
2205,behindern::V,джӧмдӧдны,훼방하다
2206,behindern::V,kavēt,훼방하다
2207,behindern::V,aizkavēt,훼방하다
2208,verderben::V,тшыкӧдны,못쓰게 되다
2209,verderben::V,sabojāt,못쓰게 되다
2210,beschädigen::V,тшыкӧдны,상하게하다
2211,beschädigen::V,bojāt,상하게하다
2212,beschädigen::V,maitāt,상하게하다
2213,zerbrechen::V,жуглыны,깨뜨리다
2214,zerbrechen::V,salauzt,깨뜨리다
2215,zerbrechen::V,sadauzīt,깨뜨리다
2216,zerreißen::V,орӧдны,잡아쫓다
2217,zerreißen::V,pārraut,잡아쫓다
2218,zerstören::V,жугӧдны,파괴하다
2219,zerstören::V,кисьтны,파괴하다
2220,zerstören::V,косявны,파괴하다
2221,zerstören::V,graut,파괴하다
2222,zerstören::V,sagraut,파괴하다
2223,verbrennen::V,сотны,소실하다
2224,verbrennen::V,сотчыны,소실하다
2225,verbrennen::V,dedzināt,소실하다
2226,verbrennen::V,sadedzināt,소실하다
2227,geben::V,сетны,주다
2228,geben::V,dot,주다
2229,geben::V,padot,주다
2230,reichen::V,сетны,내일다
2231,reichen::V,padot,내일다
2232,reichen::V,sniegt,내일다
2233,schenken::V,козьнавны,주다
2234,schenken::V,dāvāt,주다
2235,schenken::V,dāvināt,주다
2236,versprechen::V,кыв сетны,약속하다
2237,versprechen::V,solīt,약속하다
2238,versprechen::V,apsolīt,약속하다
2239,wünschen::V,кӧсйыны,바라다
2240,wünschen::V,vēlēt,바라다
2241,wünschen::V,novēlēt,바라다
2242,loben::V,ошкыны,칭찬하다
2243,loben::V,lielīt,칭찬하다
2244,küssen::V,окавны,키스하다
2245,küssen::V,bučot,키스하다
2246,küssen::V,skūpstīt,키스하다
2247,wiegen::V,гудрӧдлыны,어르다
2248,wiegen::V,šūpot,어르다
2249,zudecken::V,веввттьыны,뚜꺼을하다
2250,zudecken::V,apklāt,뚜꺼을하다
2251,zudecken::V,aizsegt,뚜꺼을하다
2252,wecken::V,садьмӧдны,깨우다
2253,wecken::V,чуксавны,깨우다
2254,wecken::V,modināt,깨우다
2255,zeigen::V,петкӧдлыны,보이다
2256,zeigen::V,rādīt,보이다
2257,führen::V,нуӧдны,가게하다
2258,führen::V,vadīt,가게하다
2259,lehren::V,велӧдны,가르치다
2260,lehren::V,mācīt,가르치다
2261,lehren::V,iemācīt,가르치다
2262,unterrichten::V,велӧдны,가르지다
2263,unterrichten::V,apmācīt,가르지다
2264,aufziehen::V,быдтыны,사육하다
2265,aufziehen::V,uzaudzināt,사육하다
2266,leiten::V,веськӧдлыны,이끌다
2267,leiten::V,vadīt,이끌다
2268,leiten::V,pārzināt,이끌다
2269,antreiben::V,тэрмӧдны,몰다
2270,antreiben::V,urdīt,몰다
2271,antreiben::V,mudināt,몰다
2272,lassen::V,тшӧктыны,내버려두다
2273,lassen::V,ļaut,내버려두다
2274,einladen::V,корны,초청하다
2275,einladen::V,ielūgt,초청하다
2276,einladen::V,aicināt,초청하다
2277,vereinigen::V,ӧтувтны,하나로하다
2278,vereinigen::V,котыртны,하나로하다
2279,vereinigen::V,vienot,하나로하다
2280,vereinigen::V,apvienot,하나로하다
2281,besuchen::V,волыны,방문하다
2282,besuchen::V,ветлыны,방문하다
2283,besuchen::V,apciemot,방문하다
2284,treffen::V,вочаӧдны,만나다
2285,treffen::V,паныдавны,만나다
2286,treffen::V,satikt,만나다
2287,treffen::V,sastapt,만나다
2288,sich versammeln::V,лӧсьӧдчыны,조립하다
2289,sich versammeln::V,salasīties,조립하다
2290,sich versammeln::V,sapulcēties,조립하다
2291,spielen::V,ворсны,눌다
2292,spielen::V,spēlēt,눌다
2293,spielen::V,spēlēties,눌다
2294,singen::V,сьывны,노래하다
2295,singen::V,dziedāt,노래하다
2296,tanzen::V,йӧктыны,춤추하다
