,Concept_ID,cy,hi
1449,bedecken::V,gorchuddio,ढकना
1450,aufhängen::V,crogi,लटकाना
1451,aufhängen::V,hongian,लटकाना
1452,anzünden::V,cynnau,जलाना
1453,aufheben::V,codi,उठाना
1454,zurücklassen::V,gadael,पीछे छोड़ना
1455,verlieren::V,colli,खोना
1456,verlieren::V,colli,गँवाना
1457,fallen lassen::V,gollwng,गिराना
1458,machen::V,gwneud,करना
1459,machen::V,gwneud,बनाना
1460,herstellen::V,cynhyrchu,बनाना
1461,herstellen::V,cynhyrchu,तैयार करना
1462,bauen::V,adeiladu,बनाना
1463,bauen::V,adeiladu,निर्माण करना
1464,reparieren::V,trwsio,मरम्मत करना
1465,reparieren::V,atgyweirio,मरम्मत करना
1466,verbessern::V,diwygio,सुधारना
1467,ändern::V,altro,बदलना
1468,ändern::V,altro,परीवर्तन करना
1469,graben::V,palu,खोदना
1470,graben::V,cloddio,खोदना
1471,beugen::V,plygu,झुकाना
1472,biegen::V,plygu,झुकाना
1473,drehen::V,troelli,फेरना
1474,drehen::V,troelli,घुमाना
1475,wenden::V,troi,पलटना
1476,wenden::V,troi,मोड़ना
1477,umdrehen::V,troi,घुमाना
1478,heben::V,codi,उठाना
1479,heben::V,codi,ऊँचा करना
1480,hochheben::V,dyrchafu,उठाना
1481,hochheben::V,dyrchafu,ऊपर को उठाना
1482,ergreifen::V,gafael,पकड़ना
1483,ergreifen::V,gafael,हाथ में लेना
1484,halten::V,dal,धरना
1485,halten::V,dal,पकड़ना
1486,drücken::V,pwyso,दबाना
1487,drücken::V,gwasgu,दबाना
1488,schieben::V,gwthio,सरकाना
1489,schieben::V,gwthio,खिसकाना
1490,kratzen::V,crafu,खुरचना
1491,kratzen::V,crafu,खुजलाना
1492,lecken::V,llyfu,चाटना
1493,beißen::V,cnoi,काटना
1494,beißen::V,brathu,काटना
1495,abreißen::V,tynnu ymaith,तोड़ना
1496,abschneiden::V,torri,काट करना
1497,binden::V,clymu,बाँधना
1498,stecken::V,plannu,खोंसना
1499,brechen::V,torri,तोड़ना
1500,klopfen::V,taro,खटखटाना
1501,hauen::V,taro,ठोकना
1502,kleben::V,gludio,चिपकाना
1503,reiben::V,rhwbio,घिसना
1504,reiben::V,rhwbio,रगड़ना
1505,streichen::V,taenu,लगाना
1506,schleifen::V,hogi,तेज़ करना
1507,schneiden::V,torri,कतरना
1508,rütteln::V,ysgytio,झकझोरना
1509,schütteln::V,siglo,हिलाना
1510,schütteln::V,ysgwyd,हिलाना
1511,schwenken::V,siglo,घुमाना
1512,schütten::V,tywallt,उँडेलना
1513,füllen::V,llenwi,भरना
1514,füllen::V,llenwi,ठूसना
1515,einwickeln::V,lapio,लपेटना
1516,tragen::V,cludo,ढोना
1517,schleppen::V,llusgo,घसीटना
1518,ziehen::V,tynnu,खींचना
1519,aufbewahren::V,cadw,रखना
1520,werfen::V,taflu,फेंकना
1521,fangen::V,dal,पकड़ना
1522,packen::V,cipio,पकड़ना
1523,packen::V,crafangu,पकड़ना
1524,verstecken::V,celu,छिपाना
1525,verstecken::V,cuddio,छिपाना
1526,teilen::V,rhannu,बाँटना
1527,schicken::V,anfon,भेजना
1528,bringen::V,dod â,लाना
1529,hinzufügen::V,chwanegu,जोड़ना
1530,bekommen::V,cael,पाना
1531,erhalten::V,derbyn,पाना
1532,erhalten::V,derbyn,मिलना
1533,nehmen::V,cymryd,लेना
1534,wählen::V,dewis,चुनना
1535,auswählen::V,dethol,चुनना
1536,bewahren::V,cadw,बनाए रखना
1537,behindern::V,atal,रोकना
1538,behindern::V,rhwystro,रोकना
1539,verderben::V,difetha,ख़राब करना
1540,beschädigen::V,niweidio,नुक़सान पहुँचाना
1541,zerbrechen::V,torri,तोड़ना
1542,zerreißen::V,rhwygo,तोड़ना
1543,zerstören::V,dinistrio,नष्ट करना
1544,zerstören::V,dinistrio,बरबाद करना
1545,verbrennen::V,llosgi,जलाना
1546,geben::V,rhoi,देना
1547,reichen::V,estyn,थमाना
1548,schenken::V,rhoddi,भेंट देना
1549,versprechen::V,addo,वादा करना
1550,wünschen::V,dymuno,कामना करना
1551,loben::V,canmol,तारीफ़ करना
1552,küssen::V,cusanu,चूमना
1553,wiegen::V,siglo,झुलाना
1554,zudecken::V,gorchuddio,ढकना
1555,wecken::V,deffro,जगाना
1556,zeigen::V,dangos,दिखाना
1557,führen::V,arwain,रास्ता दिखाना
1558,lehren::V,dysgu,पढ़ाना
1559,unterrichten::V,hyfforddi,सिखाना
1560,aufziehen::V,dod i fyny,पालना
1561,leiten::V,arwain,संचालन करना
1562,antreiben::V,annog,हड़बड़ाना
1563,lassen::V,gadael,-आना
1564,lassen::V,gadael,कराना
1565,einladen::V,gwahodd,बुलाना
1566,vereinigen::V,uno,मिलाना
1567,vereinigen::V,uno,संयुक्त करना
1568,vereinigen::V,cyfuno,मिलाना
1569,vereinigen::V,cyfuno,संयुक्त करना
1570,besuchen::V,ymweld â,मिलना से
1571,besuchen::V,ymweld â,मिलने जाना से
1572,treffen::V,cwrdd,मिलना
1573,treffen::V,cyfarfod,मिलना
1574,sich versammeln::V,casglu,इकट्ठा होना
1575,sich versammeln::V,cynnull,इकट्ठा होना
1576,spielen::V,chwarae,खेलना
1577,singen::V,canu,गाना
1578,tanzen::V,dawnsio,नाचना
1579,sich trennen::V,ymwahanu,अलग होना
1580,verlassen::V,gadael,छोड़ना
1581,retten::V,achub,बचाना
1582,bewachen::V,gwarchod,आँख रखना पर
1583,schützen::V,noddi,रक्षा करना
1584,verteidigen::V,amddiffyn,रक्षा करना
1585,sich schlagen::V,ffraeo,हाथापाई करना
1586,sich schlagen::V,terfysgu,हाथापाई करना
1587,schießen::V,saethu,गोली मारना
1588,siegen::V,ennill,जीतना
1589,siegen::V,ennill,विजय पाना
1590,ärgern::V,cythruddo,चिढ़ाना
1591,schlagen::V,curo,मारना
1592,treten::V,cicio,ठोकर मारना
1593,stechen::V,pigo,भेदना
1594,stechen::V,pigo,भोंकना
1595,stoßen::V,gwthio,धक्का देना
1596,stoßen::V,gwthio,झटका देना
1597,stehlen::V,dwyn,चोरी करना
1598,stehlen::V,lladrata,चोरी करना
1599,stören::V,aflonyddu,बुरा लगना
1600,belästigen::V,trafferthu,तंग करना
1601,verbergen::V,cuddio,लुकाना
1602,täuschen::V,twyllo,धोखा देना
1603,betrügen::V,hocedu,धोखा देना
1604,töten::V,lladd,मारना
1605,töten::V,lladd,मार डालना
1606,wohnen::V,byw,रहना
1607,arbeiten::V,gweithio,काम करना
1608,sammeln::V,casglu,जमा करना
1609,pflücken::V,casglu,चुनना
1610,pflücken::V,casglu,तोड़ना
1611,jagen::V,hela,आखेट करना
1612,jagen::V,hela,शिकार करना
1613,fischen::V,pysgota,मछली पकड़ना
1614,fassen::V,dal,पकड़ना
1615,hüten::V,bugeilio,चराना
1616,treiben::V,gyrru,हाँकना
1617,anbinden::V,clymu,बाँधना
1618,füttern::V,porthi,खिलाना
1619,melken::V,godro,दुहना
1620,hacken::V,torri,काटना
1621,gießen::V,dyfrhau,सींचना
1622,reifen::V,aeddfedu,पकना
1623,zubereiten::V,coginio,पकाना
1624,kochen::V,berwi,पकाना
1625,kochen::V,berwi,राँधना
1626,backen::V,pobi,पकाना
1627,backen::V,crasu,पकाना
1628,braten::V,ffrio,तलना
1629,braten::V,ffrio,भूनना
1630,umrühren::V,cyffroi,फेंटना
1631,stricken::V,gwau,बुनना
1632,nähen::V,gwnïo,सीना
1633,färben::V,lliwio,रँगना
1634,reinigen::V,glanhau,साफ़ करना
1635,reinigen::V,glanhau,शुद्ध करना
1636,waschen::V,golchi,धोना
1637,abwischen::V,sychu,पोंछ्ना
1638,spülen::V,streulio,माँजना
1639,spülen::V,streulio,खँगालना
1640,fegen::V,ysgubo,बुहारना
1641,kehren::V,ysgubo,झाड़ना
1642,baden::V,cael bath,स्नान करना
1643,sich waschen::V,ymolchi,नहाना
1644,sich waschen::V,ymolchi,हाथ-मुँह धोना
1645,ausziehen::V,tynnu,उतारना
1646,anziehen::V,gwisgo,पहनना
1647,sich anziehen::V,ymwisgo,कपड़े पहनना
1648,kämmen::V,cribo,कंघी करना
1649,schmücken::V,harddu,सजाना
1650,schmücken::V,harddu,सँवारना
1651,schmücken::V,addurno,सजाना
1652,schmücken::V,addurno,सँवारना
1653,sagen::V,dweud,कहना
1654,sagen::V,dweud,बताना
1655,sprechen::V,llefaru,बोलना
1656,reden::V,siarad,बोलना
1657,reden::V,siarad,बात करना
1658,sich unterhalten::V,sgwrsio,बात करना
1659,sich unterhalten::V,sgwrsio,बातचीत करना
1660,fragen::V,gofyn,पूछ्ना
1661,fragen::V,gofyn,प्रश्न करना
1662,bitten::V,gofyn am,माँगना से
1663,erzählen::V,dweud,बताना
1664,mitteilen::V,cyfleu,ख़बर देना
1665,mitteilen::V,cyfleu,सूचना देना
1666,nennen::V,enwi,नाम देना
1667,rufen::V,galw,बुलाना
1668,prahlen::V,brolio,शेख़ी बघारना
1669,prahlen::V,ymffrostio,शेख़ी बघारना
1670,übersetzen::V,cyfieithu,अनुवाद करना
1671,denken::V,meddwl,सोचना
1672,glauben::V,credu,विश्वास करना
1673,glauben::V,coelio,विश्वास करना
1674,bemerken::V,sylwi,ध्यान देना पर
1675,erkennen::V,adnabod,पहचानना
1676,begreifen::V,amgyffred,समझना
1677,verstehen::V,deall,सुनना
1678,lernen::V,dysgu,पढ़ना
1679,wissen::V,gwybod,जानना
1680,wissen::V,gwybod,मालूम होना
1681,sich erinnern an::V,cofio,याद करना
1682,vergessen::V,anghofio,भूलना
1683,vergessen::V,anghofio,बिसारना
1684,messen::V,mesur,नापना
1685,zählen::V,cyfrif,गिनना
1686,rechnen::V,cyfrifo,गणना करना
1687,rechnen::V,cyfrifo,हिसाब करना
1688,lesen::V,darllen,पढ़ना
1689,malen::V,peintio,कींचना
1690,zeichnen::V,tynnu,चित्र कींचना
1691,schreiben::V,ysgrifennu,लिखना
1692,besitzen::V,meddu,मालिक होना
1693,besitzen::V,meddu,स्वामी होना
1694,kaufen::V,prynu,ख़रीदना
1695,verkaufen::V,gwerthu,बेचना
1696,bezahlen::V,talu am,चुकाना
1697,bezahlen::V,talu am,अदा करना
1698,zahlen::V,talu,अदा करना
1699,beherrschen::V,rheoli,शासन करना पर
1700,beherrschen::V,llywodraethu,शासन करना पर
1701,ertragen::V,dioddef,सहना
