,Concept_ID,se,bn
4520,das::PRN,dat,ওটা
4521,das::PRN,dat,ওটা
4522,das::PRN,tot,ওটা
4523,das::PRN,tõt,ওটা
4524,das::PRN,тудт,ওটা
4525,alles::PRN,gaajhke,সব
4526,alles::PRN,gájkka,সব
4527,alles::PRN,buot,সব
4528,alles::PRN,puoh,সব
4529,alles::PRN,puk,সব
4530,alles::PRN,пугк,সব
4531,ich::PRN,manne,আমি
4532,ich::PRN,mån,আমি
4533,ich::PRN,månnå,আমি
4534,ich::PRN,mun,আমি
4535,ich::PRN,mun,আমি
4536,ich::PRN,munnâ,আমি
4537,ich::PRN,mon,আমি
4538,ich::PRN,мунн,আমি
4539,du::PRN,datne,তুমি
4540,du::PRN,dån,তুমি
4541,du::PRN,don,তুমি
4542,du::PRN,tun,তুমি
4543,du::PRN,ton,তুমি
4544,du::PRN,то̄нн,তুমি
4545,er::PRN,dïhte,উনি
4546,er::PRN,sån,উনি
4547,er::PRN,son,উনি
4548,er::PRN,sun,উনি
4549,er::PRN,son,উনি
4550,er::PRN,со̄нн,উনি
4551,wir::PRN,mijjieh,আমরা
4552,wir::PRN,mij,আমরা
4553,wir::PRN,mii,আমরা
4554,wir::PRN,mij,আমরা
4555,wir::PRN,mij,আমরা
4556,wir::PRN,мыйй,আমরা
4557,ihr::PRN,dijjie,তোমরা
4558,ihr::PRN,dij,তোমরা
4559,ihr::PRN,dii,তোমরা
4560,ihr::PRN,tij,তোমরা
4561,ihr::PRN,tij,তোমরা
4562,ihr::PRN,тыйй,তোমরা
4563,sie::PRN,dah,তারা
4564,sie::PRN,sij,তারা
4565,sie::PRN,sii,তারা
4566,sie::PRN,sij,তারা
4567,sie::PRN,sij,তারা
4568,sie::PRN,сыйй,তারা
4569,was::FPRN,mij,কি
4570,was::FPRN,mij,কি
4571,was::FPRN,mii,কি
4572,was::FPRN,mii,কি
4573,was::FPRN,mii,কি
4574,was::FPRN,мӣ,কি
4575,wer::FPRN,gie,কে
4576,wer::FPRN,guhti,কে
4577,wer::FPRN,gii,কে
4578,wer::FPRN,guhte,কে
4579,wer::FPRN,kii,কে
4580,wer::FPRN,ǩii,কে
4581,wer::FPRN,kåå´tt,কে
4582,wer::FPRN,ке̄,কে
4583,wo::FADV,gusnie,কোথায়
4584,wo::FADV,gånnå,কোথায়
4585,wo::FADV,gos,কোথায়
4586,wo::FADV,kost,কোথায়
4587,wo::FADV,ko´st,কোথায়
4588,wo::FADV,касьт,কোথায়
4589,wohin::FADV,gogka,কোথায়
4590,wohin::FADV,gåsi,কোথায়
4591,wohin::FADV,gosa,কোথায়
4592,wohin::FADV,kuus,কোথায়
4593,wohin::FADV,koozz,কোথায়
4594,wohin::FADV,ко̄з,কোথায়
4595,wie::FADV,guktie,কেমন
4596,wie::FADV,gumhtie,কেমন
4597,wie::FADV,gåktu,কেমন
4598,wie::FADV,mot,কেমন
4599,wie::FADV,mahte,কেমন
4600,wie::FADV,mä´htt,কেমন
4601,wie::FADV,ко̄ххт,কেমন
4602,warum::FADV,man,কেন
4603,warum::FADV,manen,কেন
4604,warum::FADV,manne,কেন
4605,warum::FADV,mane,কেন
4606,warum::FADV,mondiet,কেন
4607,warum::FADV,mõõzz,কেন
4608,warum::FADV,mää´nn,কেন
4609,warum::FADV,мэ̄йт,কেন
4610,warum::FADV,мэ̄ннгуэйке,কেন
4611,wieviel::FNUM,man jeenje,কত
4612,wieviel::FNUM,makta,কত
4613,wieviel::FNUM,olugo,কত
4614,wieviel::FNUM,kalle,কত
4615,wieviel::FNUM,kâ´ll,কত
4616,wieviel::FNUM,мэ̄ннве̄рьт,কত
4617,wieviel::FNUM,мэ̄нлянчверьт,কত
4618,eins::NUM,akte,অক
4619,eins::NUM,akta,অক
4620,eins::NUM,okta,অক
4621,eins::NUM,ohtâ,অক
4622,eins::NUM,õhtt,অক
4623,eins::NUM,э̄ххт,অক
4624,eins::NUM,о̄ххтэ,অক
4625,zwei::NUM,göökte,দুই
4626,zwei::NUM,guokta,দুই
4627,zwei::NUM,guokte,দুই
4628,zwei::NUM,kyeh'ti,দুই
4629,zwei::NUM,kuõ´htt,দুই
4630,zwei::NUM,кӯххт,দুই
4631,drei::NUM,golme,তিন
4632,drei::NUM,gålmmå,তিন
4633,drei::NUM,golbma,তিন
4634,drei::NUM,kulmâ,তিন
4635,drei::NUM,koumm,তিন
4636,drei::NUM,ко̄ллм,তিন
4637,vier::NUM,njieljie,চার
4638,vier::NUM,niellja,চার
4639,vier::NUM,njeallje,চার
4640,vier::NUM,nelji,চার
4641,vier::NUM,nellj,চার
4642,vier::NUM,не̄лльй,চার
4643,fünf::NUM,vïjhte,পাঁচ
4644,fünf::NUM,vihtta,পাঁচ
4645,fünf::NUM,vihtta,পাঁচ
4646,fünf::NUM,vittâ,পাঁচ
4647,fünf::NUM,vitt,পাঁচ
4648,fünf::NUM,выдт,পাঁচ
4649,sechs::NUM,govhte,ছয়
4650,sechs::NUM,guhtta,ছয়
4651,sechs::NUM,guhtta,ছয়
4652,sechs::NUM,kuttâ,ছয়
4653,sechs::NUM,kutt,ছয়
4654,sechs::NUM,кудт,ছয়
4655,sieben::NUM,tjïjhtje,সাত
4656,sieben::NUM,giehtja,সাত
4657,sieben::NUM,čieža,সাত
4658,sieben::NUM,čiččâm,সাত
4659,sieben::NUM,čiččâm,সাত
4660,sieben::NUM,кыджемь,সাত
4661,acht::NUM,gaektsie,আট
4662,acht::NUM,gáktsa,আট
4663,acht::NUM,gávcci,আট
4664,acht::NUM,käävci,আট
4665,acht::NUM,kääu´c,আট
4666,acht::NUM,ка̄ххц,আট
4667,neun::NUM,uktsie,নয়
4668,neun::NUM,aktse,নয়
4669,neun::NUM,ovcci,নয়
4670,neun::NUM,oovce,নয়
4671,neun::NUM,å´hcc,নয়
4672,neun::NUM,аххц,নয়
4673,zehn::NUM,luhkie,দশ
4674,zehn::NUM,låhke,দশ
4675,zehn::NUM,lågev,দশ
4676,zehn::NUM,logi,দশ
4677,zehn::NUM,loṿe,দশ
4678,zehn::NUM,lååi,দশ
4679,zehn::NUM,лоагкь,দশ
4680,elf::NUM,luhkieakte,এগারো
4681,elf::NUM,lågenanakta,এগারো
4682,elf::NUM,oktanuppelohkái,এগারো
4683,elf::NUM,ohtnubáloh,এগারো
4684,elf::NUM,õtmlo,এগারো
4685,elf::NUM,õhttmlo,এগারো
4686,elf::NUM,э̄ххтэмплоагкь,এগারো
4687,zwölf::NUM,luhkiegöökte,দ্বাদশ
4688,zwölf::NUM,lågenanguokta,দ্বাদশ
4689,zwölf::NUM,guoktenuppelohkái,দ্বাদশ
4690,zwölf::NUM,kyeh'tnubáloh,দ্বাদশ
4691,zwölf::NUM,kuâtmlo,দ্বাদশ
4692,zwölf::NUM,kuâhttmlo,দ্বাদশ
4693,zwölf::NUM,кӯххтэмплоагкь,দ্বাদশ
4694,zwanzig::NUM,göökteluhkie,বিশ
4695,zwanzig::NUM,guoktalåhke,বিশ
4696,zwanzig::NUM,guoktelogi,বিশ
4697,zwanzig::NUM,kyeh'tilov,বিশ
4698,zwanzig::NUM,kuâhttlo,বিশ
4699,zwanzig::NUM,кӯххтлоагкь,বিশ
4700,dreißig::NUM,golmeluhkie,ত্রিশ
4701,dreißig::NUM,gålmmålåhke,ত্রিশ
4702,dreißig::NUM,golbmalogi,ত্রিশ
4703,dreißig::NUM,kulmâlov,ত্রিশ
4704,dreißig::NUM,koummlo,ত্রিশ
4705,dreißig::NUM,ко̄ллмлоагкь,ত্রিশ
4706,vierzig::NUM,njieljieluhkie,চল্লিশ
4707,vierzig::NUM,nielljalåhke,চল্লিশ
4708,vierzig::NUM,njealljelogi,চল্লিশ
4709,vierzig::NUM,neljilov,চল্লিশ
4710,vierzig::NUM,nelljlo,চল্লিশ
4711,vierzig::NUM,не̄лльйлоагкь,চল্লিশ
4712,fünfzig::NUM,vïjhteluhkie,পঞ্চাশ
4713,fünfzig::NUM,vihttalåhke,পঞ্চাশ
4714,fünfzig::NUM,vihttalogi,পঞ্চাশ
4715,fünfzig::NUM,vittâlov,পঞ্চাশ
4716,fünfzig::NUM,vittlo,পঞ্চাশ
4717,fünfzig::NUM,выдтлоагкъ,পঞ্চাশ
4718,sechzig::NUM,govhteluhkie,ষাট
4719,sechzig::NUM,guhttalåhke,ষাট
4720,sechzig::NUM,guhttalogi,ষাট
4721,sechzig::NUM,kuttâlov,ষাট
4722,sechzig::NUM,kuttlo,ষাট
4723,sechzig::NUM,кудтлоагкь,ষাট
4724,siebzig::NUM,tjïjhtjeluhkie,সত্তর
4725,siebzig::NUM,gietjavlåhke,সত্তর
4726,siebzig::NUM,čiežalogi,সত্তর
4727,siebzig::NUM,čiččâmlov,সত্তর
4728,siebzig::NUM,čičmlo,সত্তর
4729,siebzig::NUM,кыджемьлоагкь,সত্তর
4730,achtzig::NUM,gaektsieluhkie,আশি
4731,achtzig::NUM,gáktsalåhke,আশি
4732,achtzig::NUM,gávccilogi,আশি
4733,achtzig::NUM,kähcilov,আশি
4734,achtzig::NUM,kä´hcclo,আশি
4735,achtzig::NUM,ка̄ххцлоагкь,আশি
4736,neunzig::NUM,uktsieluhkie,নব্বুই
4737,neunzig::NUM,aktselåhke,নব্বুই
4738,neunzig::NUM,ovccilogi,নব্বুই
4739,neunzig::NUM,ohcelov,নব্বুই
4740,neunzig::NUM,å´hcclo,নব্বুই
4741,neunzig::NUM,аххцлоагкь,নব্বুই
4742,hundert::NUM,tjuetie,শত
4743,hundert::NUM,tjuohte,শত
4744,hundert::NUM,čuođi,শত
4745,hundert::NUM,čyeti,শত
4746,hundert::NUM,čue´tt,শত
4747,hundert::NUM,чӯдть,শত
4748,tausend::NUM,tåvsene,হাজার
4749,tausend::NUM,stoeretjuetie,হাজার
4750,tausend::NUM,tuvsán,হাজার
4751,tausend::NUM,duhát,হাজার
4752,tausend::NUM,duhát,হাজার
4753,tausend::NUM,tuhháát,হাজার
4754,tausend::NUM,dohat,হাজার
4755,tausend::NUM,то̄а̄фант,হাজার
4756,und::CNJ,jïh,আর
4757,und::CNJ,jïh,এবং
4758,und::CNJ,ja,আর
4759,und::CNJ,ja,এবং
4760,und::CNJ,ja,আর
4761,und::CNJ,ja,এবং
4762,und::CNJ,já,আর
4763,und::CNJ,já,এবং
4764,und::CNJ,di,আর
4765,und::CNJ,di,এবং
4766,und::CNJ,я,আর
4767,und::CNJ,я,এবং
4768,und::CNJ,да,আর
4769,und::CNJ,да,এবং
4770,und::CNJ,де,আর
4771,und::CNJ,де,এবং
4772,oder::CNJ,jallh,বা
4773,oder::CNJ,jali,বা
4774,oder::CNJ,dahje,বা
4775,oder::CNJ,adai,বা
4776,oder::CNJ,avi,বা
4777,oder::CNJ,le´be,বা
4778,oder::CNJ,элэ,বা
4779,oder::CNJ,вай,বা
4780,stehen::V,tjåadtjodh,দাঁড়ানো
4781,stehen::V,seajsasjidh,দাঁড়ানো
4782,stehen::V,tjuodtjot,দাঁড়ানো
4783,stehen::V,čuožžut,দাঁড়ানো
4784,stehen::V,cuáp'cuđ,দাঁড়ানো
4785,stehen::V,čuâǯ'ǯad,দাঁড়ানো
4786,stehen::V,чуэннче,দাঁড়ানো
4787,sitzen::V,tjahkasjidh,বসা
4788,sitzen::V,tjåhkkåhit,বসা
4789,sitzen::V,čohkkát,বসা
4790,sitzen::V,čokkáđ,বসা
4791,sitzen::V,išttâd åårrad,বসা
4792,sitzen::V,ышштэ,বসা
4793,liegen::V,gaajranidh,শোয়া
4794,liegen::V,vellahit,শোয়া
4795,liegen::V,veallát,শোয়া
4796,liegen::V,viäl'láđ,শোয়া
4797,liegen::V,liâššâd,শোয়া
4798,liegen::V,ле̄шшэ,শোয়া
4799,hängen::V,gævnjasjidh,ঝোলা
4800,hängen::V,gahtsahit,ঝোলা
4801,hängen::V,heaŋgát,ঝোলা
4802,hängen::V,hiäŋ'gáđ,ঝোলা
4803,hängen::V,sorččad,ঝোলা
4804,hängen::V,ла̄бпэ,ঝোলা
4805,werden::V,sjïdtedh,হইয়া উঠা
4806,werden::V,sjaddat,হইয়া উঠা
4807,werden::V,beassat,হইয়া উঠা
4808,werden::V,šoddâđ,হইয়া উঠা
4809,werden::V,šõddâd,হইয়া উঠা
4810,werden::V,шэ̄ннтэ,হইয়া উঠা
4811,passieren::V,vaasedh,ঘটা
4812,passieren::V,sjaddat,ঘটা
4813,passieren::V,dáhpáduvvat,ঘটা
4814,passieren::V,vássit,ঘটা
4815,passieren::V,dáhpáhuvvat,ঘটা
4816,passieren::V,šoddâđ,ঘটা
4817,passieren::V,šõddâd,ঘটা
4818,passieren::V,шэ̄ннтэ,ঘটা
4819,passieren::V,тагсэ,ঘটা
4820,beginnen::V,aelkedh,আরম্ভ হওয়া
4821,beginnen::V,álgget,আরম্ভ হওয়া
4822,beginnen::V,álggahit,আরম্ভ হওয়া
4823,beginnen::V,älgiđ,আরম্ভ হওয়া
4824,beginnen::V,ä´lǧǧed,আরম্ভ হওয়া
4825,beginnen::V,о̄а̄лкхуввэ,আরম্ভ হওয়া
4826,beginnen::V,о̄а̄лкхэднэ,আরম্ভ হওয়া
4827,enden::V,orrijidh,শেষ হওয়া
4828,enden::V,hiejttet,শেষ হওয়া
4829,enden::V,nohkat,শেষ হওয়া
4830,enden::V,nuuhâđ,শেষ হওয়া
4831,enden::V,puu´tted,শেষ হওয়া
4832,enden::V,пудтэ,শেষ হওয়া
4833,enden::V,кӣркнэ,শেষ হওয়া
4834,wechseln::V,målsodh,রূপাস্তর করা
4835,wechseln::V,lånudit,রূপাস্তর করা
4836,wechseln::V,molssastit,রূপাস্তর করা
4837,wechseln::V,molsašuddat,রূপাস্তর করা
4838,wechseln::V,molsođ,রূপাস্তর করা
4839,wechseln::V,vaaitõõttâd,রূপাস্তর করা
4840,wechseln::V,вуайхувнэ,রূপাস্তর করা
4841,aufgehen[Sonne]::V,låvnedh,উদিত হওয়া
4842,aufgehen[Sonne]::V,årijdit,উদিত হওয়া
4843,aufgehen[Sonne]::V,lavnnet,উদিত হওয়া
4844,aufgehen[Sonne]::V,badjánit,উদিত হওয়া
4845,aufgehen[Sonne]::V,pajaniđ,উদিত হওয়া
4846,aufgehen[Sonne]::V,pâjjned,উদিত হওয়া
4847,aufgehen[Sonne]::V,пэ̄ййнэ,উদিত হওয়া
4848,untergehen[Sonne]::V,luajhtadidh,অস্ত যাওয়া
4849,untergehen[Sonne]::V,gáhtot,অস্ত যাওয়া
4850,untergehen[Sonne]::V,vidodit,অস্ত যাওয়া
4851,untergehen[Sonne]::V,luoitádit,অস্ত যাওয়া
4852,untergehen[Sonne]::V,lyeš'tiđ,অস্ত যাওয়া
4853,untergehen[Sonne]::V,lue´štted,অস্ত যাওয়া
4854,untergehen[Sonne]::V,луэшштэдтэ,অস্ত যাওয়া
4855,scheinen[Sonne]::V,goekedh,আলো দেওয়া
4856,scheinen[Sonne]::V,bájttet,আলো দেওয়া
4857,scheinen[Sonne]::V,báitit,আলো দেওয়া
4858,scheinen[Sonne]::V,päštiđ,আলো দেওয়া
4859,scheinen[Sonne]::V,pä´štted,আলো দেওয়া
4860,scheinen[Sonne]::V,па̄шшьтэ,আলো দেওয়া
4861,donnern::V,laakedh,বজ্রধ্বনি করা
4862,donnern::V,sjærggot,বজ্রধ্বনি করা
4863,donnern::V,čerget,বজ্রধ্বনি করা
4864,donnern::V,čiär'guđ,বজ্রধ্বনি করা
4865,donnern::V,čeärgged,বজ্রধ্বনি করা
4866,donnern::V,ча̄рркэ,বজ্রধ্বনি করা
4867,wehen::V,bïegkedh,প্রবাহিত হওয়া
4868,wehen::V,bieggat,প্রবাহিত হওয়া
4869,wehen::V,bieggat,প্রবাহিত হওয়া
4870,wehen::V,pieg'gâđ,প্রবাহিত হওয়া
4871,wehen::V,piõg'gâd,প্রবাহিত হওয়া
4872,wehen::V,пӣӈӈкье,প্রবাহিত হওয়া
4873,strömen::V,galkedh,প্রবাহিত হওয়া
4874,strömen::V,gålggåt,প্রবাহিত হওয়া
4875,strömen::V,golgat,প্রবাহিত হওয়া
4876,strömen::V,kulgâđ,প্রবাহিত হওয়া
4877,strömen::V,kolggâd,প্রবাহিত হওয়া
4878,strömen::V,ко̄ллкэ,প্রবাহিত হওয়া
4879,fließen::V,galkedh,ছুটা
4880,fließen::V,gålggåt,ছুটা
4881,fließen::V,golgat,ছুটা
4882,fließen::V,kulgâđ,ছুটা
4883,fließen::V,kolggâd,ছুটা
4884,fließen::V,ко̄ллкэ,ছুটা
4885,sich drehen::V,jårredh,পাক খাওয়া
4886,sich drehen::V,bådnjåsit,পাক খাওয়া
4887,sich drehen::V,jorrat,পাক খাওয়া
4888,sich drehen::V,juurrâđ,পাক খাওয়া
4889,sich drehen::V,joorrâd,পাক খাওয়া
4890,sich drehen::V,чо̄ннэ,পাক খাওয়া
4891,schwanken::V,syjjedidh,দোলা
4892,schwanken::V,vábbulit,দোলা
4893,schwanken::V,suoibut,দোলা
4894,schwanken::V,juár'buđ,দোলা
4895,schwanken::V,lâsmmad,দোলা
4896,schwanken::V,leâujjad,দোলা
4897,schwanken::V,лыйввэ,দোলা
4898,schwanken::V,качьедтэ,দোলা
4899,schwingen::V,gaavedh,দোলা
4900,schwingen::V,svinhtedh,দোলা
4901,schwingen::V,gávvat,দোলা
4902,schwingen::V,hiäi'luđ,দোলা
4903,schwingen::V,heillad,দোলা
4904,schwingen::V,мо̄а̄хнэ,দোলা
4905,fallen::V,gahtjedh,পড়া
4906,fallen::V,gahttjat,পড়া
4907,fallen::V,gahččat,পড়া
4908,fallen::V,jurrâđ,পড়া
4909,fallen::V,kõččâd,পড়া
4910,fallen::V,viõr'rled,পড়া
4911,fallen::V,ёрнэ,পড়া
4912,fallen::V,кэ̄ххче,পড়া
4913,brennen::V,bueledh,সেঁকা
4914,brennen::V,buollet,সেঁকা
4915,brennen::V,buollit,সেঁকা
4916,brennen::V,pyelliđ,সেঁকা
4917,brennen::V,pue´lled,সেঁকা
4918,brennen::V,пӯлле,সেঁকা
4919,rauchen::V,soevedidh,ধোঁয়া ছড়ান
4920,rauchen::V,berkiestidh,ধোঁয়া ছড়ান
4921,rauchen::V,tsåjttset,ধোঁয়া ছড়ান
4922,rauchen::V,borgguhit,ধোঁয়া ছড়ান
4923,rauchen::V,po'rgestiđ,ধোঁয়া ছড়ান
4924,rauchen::V,soicceđ,ধোঁয়া ছড়ান
4925,rauchen::V,suõv'veed,ধোঁয়া ছড়ান
4926,rauchen::V,суввдэ,ধোঁয়া ছড়ান
4927,regnen::V,abrodh,বর্ষণ_করা
4928,regnen::V,harvvet,বর্ষণ_করা
4929,regnen::V,rássjodit,বর্ষণ_করা
4930,regnen::V,arvit,বর্ষণ_করা
4931,regnen::V,arved,বর্ষণ_করা
4932,regnen::V,â´brred,বর্ষণ_করা
4933,regnen::V,аббрэ,বর্ষণ_করা
4934,gefrieren::V,gelmedh,হিমায়িত হওয়া
4935,gefrieren::V,jeangodh,হিমায়িত হওয়া
4936,gefrieren::V,jiegŋot,হিমায়িত হওয়া
4937,gefrieren::V,galbmot,হিমায়িত হওয়া
4938,gefrieren::V,jiäŋŋuđ,হিমায়িত হওয়া
4939,gefrieren::V,jiõŋŋâd,হিমায়িত হওয়া
4940,gefrieren::V,kâ´lmmed,হিমায়িত হওয়া
4941,gefrieren::V,калльме,হিমায়িত হওয়া
4942,tauen::V,leamkedh,গলা
4943,tauen::V,suddat,গলা
4944,tauen::V,sagŋadit,গলা
4945,tauen::V,suddat,গলা
4946,tauen::V,suddâđ,গলা
4947,tauen::V,suddâd,গলা
4948,tauen::V,sõõŋŋâd,গলা
4949,tauen::V,суннтэ,গলা
4950,schmelzen::V,sjalkedh,গলা
4951,schmelzen::V,suddat,গলা
4952,schmelzen::V,suddat,গলা
4953,schmelzen::V,suddâđ,গলা
4954,schmelzen::V,sooŋŋâđ,গলা
4955,schmelzen::V,suddâd,গলা
4956,schmelzen::V,sõõŋŋâd,গলা
4957,schmelzen::V,суннтэ,গলা
4958,trocknen::V,gajhkedh,শুষ্ক করা
4959,trocknen::V,gåjkkåt,শুষ্ক করা
4960,trocknen::V,goikat,শুষ্ক করা
4961,trocknen::V,iiŋŋâđ,শুষ্ক করা
4962,trocknen::V,iiŋŋâd,শুষ্ক করা
4963,trocknen::V,koškkâd,শুষ্ক করা
4964,trocknen::V,ко̄шшкэ,শুষ্ক করা
4965,sieden::V,doeltedh,ফোঁড়া
4966,sieden::V,duolldat,ফোঁড়া
4967,sieden::V,duoldat,ফোঁড়া
4968,sieden::V,tuol'dâđ,ফোঁড়া
4969,sieden::V,tuõlddâd,ফোঁড়া
4970,sieden::V,тӯллтэ,ফোঁড়া
4971,faulen::V,rååknedh,ক্ষয় হওয়া
4972,faulen::V,mïetskedh,ক্ষয় হওয়া
4973,faulen::V,miesskat,ক্ষয় হওয়া
4974,faulen::V,mieskat,ক্ষয় হওয়া
4975,faulen::V,guohcagit,ক্ষয় হওয়া
4976,faulen::V,kálágiđ,ক্ষয় হওয়া
4977,faulen::V,kuo'câgiđ,ক্ষয় হওয়া
4978,faulen::V,kuõccjed,ক্ষয় হওয়া
4979,faulen::V,мӣццкэ,ক্ষয় হওয়া
4980,verfaulen::V,rååknedh,ক্ষয় হওয়া 
4981,verfaulen::V,mïetskedh,ক্ষয় হওয়া 
4982,verfaulen::V,miesskat,ক্ষয় হওয়া 
4983,verfaulen::V,mieskat,ক্ষয় হওয়া 
4984,verfaulen::V,guohcagit,ক্ষয় হওয়া 
4985,verfaulen::V,kálágiđ,ক্ষয় হওয়া 
4986,verfaulen::V,kuo'câgiđ,ক্ষয় হওয়া 
4987,verfaulen::V,kuõccjed,ক্ষয় হওয়া 
4988,verfaulen::V,кӯццке,ক্ষয় হওয়া 
4989,reißen::V,gäjhkanidh,ছিঁড়া
4990,reißen::V,ráhkat,ছিঁড়া
4991,reißen::V,liejmedit,ছিঁড়া
4992,reißen::V,gaikánit,ছিঁড়া
4993,reißen::V,kiškuđ,ছিঁড়া
4994,reißen::V,rõttsed,ছিঁড়া
4995,reißen::V,лӯнтнэ,ছিঁড়া
4996,reißen::V,кышшксэллэ,ছিঁড়া
4997,versinken::V,våajodh,ডুবা
4998,versinken::V,vuodjot,ডুবা
4999,versinken::V,tjalggat,ডুবা
5000,versinken::V,vuodjut,ডুবা
5001,versinken::V,vuáijuđ,ডুবা
5002,versinken::V,vuäjjad,ডুবা
5003,versinken::V,вуаййе,ডুবা
5004,vergehen::V,vaesedh,যাওয়া
5005,vergehen::V,vásset,যাওয়া
5006,vergehen::V,gollat,যাওয়া
5007,vergehen::V,kullâđ,যাওয়া
5008,vergehen::V,jåå´tted,যাওয়া
5009,vergehen::V,ва̄ссэ,যাওয়া
5010,vergehen::V,ӣллъюввэ,যাওয়া
5011,erscheinen::V,vååjnedh,আসা
5012,erscheinen::V,ihtet,আসা
5013,erscheinen::V,ihtit,আসা
5014,erscheinen::V,albmodit,আসা
5015,erscheinen::V,a'lmostuđ,আসা
5016,erscheinen::V,ee´tted,আসা
5017,erscheinen::V,čuäitõõttâd,আসা
5018,erscheinen::V,i´lmstõõvvâd,আসা
5019,erscheinen::V,ыдтӭ,আসা
5020,verschwinden::V,haajpanidh,অদৃশ্য হওয়া
5021,verschwinden::V,gáhtot,অদৃশ্য হওয়া
5022,verschwinden::V,jávkat,অদৃশ্য হওয়া
5023,verschwinden::V,jä'vkittiđ,অদৃশ্য হওয়া
5024,verschwinden::V,jaukkâd,অদৃশ্য হওয়া
5025,verschwinden::V,hää´vjed,অদৃশ্য হওয়া
5026,verschwinden::V,ка̄дтэ,অদৃশ্য হওয়া
5027,sinken::V,våajodh,হ্রাস হওয়া
5028,sinken::V,tsoahkot,হ্রাস হওয়া
5029,sinken::V,snjoaredit,হ্রাস হওয়া
5030,sinken::V,čalgat,হ্রাস হওয়া
5031,sinken::V,luáš'tádâttâđ,হ্রাস হওয়া
5032,sinken::V,njeeijâđ,হ্রাস হওয়া
5033,sinken::V,luâšttõõttâd,হ্রাস হওয়া
5034,sinken::V,njeâjjad,হ্রাস হওয়া
5035,sinken::V,луэшштэдтэ,হ্রাস হওয়া
5036,abnehmen::V,nåhkedidh,হ্রাস হওয়া
5037,abnehmen::V,unnot,হ্রাস হওয়া
5038,abnehmen::V,binnot,হ্রাস হওয়া
5039,abnehmen::V,geahppánit,হ্রাস হওয়া
5040,abnehmen::V,kiäp'pániđ,হ্রাস হওয়া
5041,abnehmen::V,ǩeäp'pned,হ্রাস হওয়া
5042,abnehmen::V,уһцнэ,হ্রাস হওয়া
5043,steigen::V,tjuedtjielidh,ওঠা
5044,steigen::V,allánit,ওঠা
5045,steigen::V,badjánit,ওঠা
5046,steigen::V,allánit,ওঠা
5047,steigen::V,alaniđ,ওঠা
5048,steigen::V,âllned,ওঠা
5049,steigen::V,pâjjned,ওঠা
5050,steigen::V,пэ̄ййнэ,ওঠা
5051,wachsen::V,suvvedh,বড় হওয়া
5052,wachsen::V,sjïdtedh,বড় হওয়া
5053,wachsen::V,sjaddat,বড় হওয়া
5054,wachsen::V,šaddat,বড় হওয়া
5055,wachsen::V,stuorrut,বড় হওয়া
5056,wachsen::V,šoddâđ,বড় হওয়া
5057,wachsen::V,šõddâd,বড় হওয়া
5058,wachsen::V,шэ̄ннтэ,বড় হওয়া
5059,glänzen::V,gïjkedh,জ্বলা
5060,glänzen::V,guohkat,জ্বলা
5061,glänzen::V,guojttet,জ্বলা
5062,glänzen::V,deadjut,জ্বলা
5063,glänzen::V,gildit,জ্বলা
5064,glänzen::V,kolottiđ,জ্বলা
5065,glänzen::V,pe´lǩǩed,জ্বলা
5066,glänzen::V,leä´dǧǧed,জ্বলা
5067,glänzen::V,пӯлле,জ্বলা
5068,glänzen::V,пыӆӆьке,জ্বলা
5069,funkeln::V,gaskedh,জ্বল্জ্বল করা
5070,funkeln::V,tsehtsat,জ্বল্জ্বল করা
5071,funkeln::V,jillat,জ্বল্জ্বল করা
5072,funkeln::V,šealgut,জ্বল্জ্বল করা
5073,funkeln::V,čuovggáhallat,জ্বল্জ্বল করা
5074,funkeln::V,šiäl'guđ,জ্বল্জ্বল করা
5075,funkeln::V,cåkkad,জ্বল্জ্বল করা
5076,funkeln::V,кэ̄сскэ,জ্বল্জ্বল করা
5077,lärmen::V,rajjadidh,
5078,lärmen::V,juhtsat,
5079,lärmen::V,rigeret,
5080,lärmen::V,šlámaidit,
5081,lärmen::V,šlamâdiđ,
5082,lärmen::V,ruõjjâd,
5083,lärmen::V,ёаффэ,
5084,läuten::V,ringkedh,রুসুঝুসু করা
5085,läuten::V,skállat,রুসুঝুসু করা
5086,läuten::V,tiibmet,রুসুঝুসু করা
5087,läuten::V,čuoijâđ,রুসুঝুসু করা
5088,läuten::V,čuõjjâd,রুসুঝুসু করা
5089,läuten::V,чӯййе,রুসুঝুসু করা
5090,klingeln::V,klåenkiehtidh,বাজা
5091,klingeln::V,skuolkkat,বাজা
5092,klingeln::V,skilahit,বাজা
5093,klingeln::V,čuoijâđ,বাজা
5094,klingeln::V,soi´ttjed,বাজা
5095,klingeln::V,зво̄ннэ,বাজা
5096,klirren::V,skaanjedh,টুংটাং-শব্দ করা
5097,klirren::V,skuollat,টুংটাং-শব্দ করা
5098,klirren::V,skillit,টুংটাং-শব্দ করা
5099,klirren::V,skilaidit,টুংটাং-শব্দ করা
5100,klirren::V,cilkkeđ,টুংটাং-শব্দ করা
5101,klirren::V,škäälâ´tted,টুংটাং-শব্দ করা
5102,klirren::V,цыӆӆклэ,টুংটাং-শব্দ করা
5103,brausen::V,brorredh,গর্জন করা
5104,brausen::V,sjovvedh,গর্জন করা
5105,brausen::V,skåvvat,গর্জন করা
5106,brausen::V,márajdit,গর্জন করা
