,Concept_ID,hr,cv
1447,anbinden::V,privezati,кӑкар
1448,füttern::V,hraniti,ҫитер
1449,melken::V,musti,су
1450,hacken::V,sjeckati,вакла
1451,gießen::V,politi,шӑвар
1452,reifen::V,sazreti,пиҫ
1453,zubereiten::V,prigotoviti,пӗҫер
1454,kochen::V,kuhati,пӗҫер
1455,backen::V,peći,пӗҫер
1456,braten::V,peći,ӑшала
1457,braten::V,pržiti,ӑшала
1458,umrühren::V,promiješati,хутӑштар
1459,stricken::V,plesti,ҫых
1460,nähen::V,šiti,ҫӗле
1461,färben::V,obojiti,пӗвет
1462,reinigen::V,očistiti,тасат
1463,reinigen::V,počistiti,тасат
1464,waschen::V,prati,ҫу
1465,abwischen::V,otrti,шӑл
1466,spülen::V,isprati,чӳхе
1467,spülen::V,oplakati,чӳхе
1468,fegen::V,mesti,шӑл
1469,fegen::V,pomesti,шӑл
1470,kehren::V,mesti,шӑл
1471,baden::V,kupati se,шыва кӗр
1472,sich waschen::V,umiti se,ҫӑвӑн
1473,sich waschen::V,prati se,ҫӑвӑн
1474,ausziehen::V,svući,салан
1475,anziehen::V,obući,тӑхӑн
1476,sich anziehen::V,obući se,тӑхӑн
1477,kämmen::V,češljati,тура
1478,schmücken::V,uresiti,илемлет
1479,schmücken::V,nakititi,илемлет
1480,sagen::V,reći,те
1481,sagen::V,kazati,те
1482,sprechen::V,govoriti,кала
1483,reden::V,govoriti,сӑмахла
1484,reden::V,govoriti,калаҫ
1485,reden::V,besjediti,сӑмахла
1486,reden::V,besjediti,калаҫ
1487,sich unterhalten::V,razgovarati se,пупле
1488,fragen::V,pitati,ыйт
1489,bitten::V,moliti,ыйт
1490,erzählen::V,ispričati,каласа пар
1491,erzählen::V,pripovjediti,каласа пар
1492,mitteilen::V,saopćiti,пӗлтер
1493,mitteilen::V,saopćiti,хыпарла
1494,nennen::V,nazvati,те
1495,nennen::V,nazvati,чӗн
1496,rufen::V,zvati,чӗн
1497,rufen::V,dozvati,чӗн
1498,prahlen::V,hvalisati se,мухтан
1499,prahlen::V,hvalisati se,вӗҫкӗнлен
1500,übersetzen::V,prevesti,куҫар
1501,denken::V,misliti,шухӑшла
1502,glauben::V,vjerovati,ӗнен
1503,bemerken::V,zapaziti,асӑрха
1504,bemerken::V,primijetiti,асӑрха
1505,erkennen::V,prepoznati,палла
1506,begreifen::V,pojmiti,ӑнлан
1507,begreifen::V,shvatiti,ӑнлан
1508,verstehen::V,razabrati,пӗл
1509,lernen::V,učiti se,вӗрен
1510,wissen::V,znati,пӗл
1511,wissen::V,znati,ӑнкар
1512,sich erinnern an::V,sjetiti se,аса ил
1513,vergessen::V,zaboraviti,ман
1514,vergessen::V,zaboraviti,манса кай
1515,messen::V,mjeriti,виҫ
1516,zählen::V,brojiti,шутла
1517,rechnen::V,računati,шутла
1518,lesen::V,čitati,вула
1519,malen::V,slikati,ӳкер
1520,zeichnen::V,crtati,ӳкер
1521,schreiben::V,pisati,ҫыр
1522,besitzen::V,imati,тыт
1523,besitzen::V,posjedovati,тыт
1524,kaufen::V,kupiti,ил
1525,kaufen::V,kupiti,туян
1526,verkaufen::V,prodati,сут
1527,verkaufen::V,raspačati,сут
1528,bezahlen::V,platiti,тӳле
1529,zahlen::V,plaćati,тӳле
1530,beherrschen::V,vladati,тыт
1531,beherrschen::V,gospodariti,тыт
1532,ertragen::V,trpjeti,тӳс
1533,ertragen::V,podnijeti,тӳс
1534,Gehirn::N,,миме
