,Concept_ID,fa,ro
1520,mitteilen::V,خبر دادن,înștiința
1521,nennen::V,نامیدن,numi
1522,nennen::V,نامیدن,chema
1523,rufen::V,صدا کردن,chema
1524,prahlen::V,پز آمدن,se făli
1525,übersetzen::V,ترجمه کردن,traduce
1526,denken::V,فکر کردن,gândi
1527,glauben::V,باور کردن,crede
1528,glauben::V,عقیده داشتن,crede
1529,bemerken::V,متوجه شدن,observa
1530,erkennen::V,شناختن,cunoaște
1531,erkennen::V,شناختن,recunoaște
1532,erkennen::V,تشخیص دادن,cunoaște
1533,erkennen::V,تشخیص دادن,recunoaște
1534,begreifen::V,فهمیدن,pricepe
1535,begreifen::V,فهمیدن,înțelege
1536,begreifen::V,درک کردن,pricepe
1537,begreifen::V,درک کردن,înțelege
1538,verstehen::V,فهمیدن,înțelege
1539,lernen::V,آموختن,învăța
1540,lernen::V,یاد گرفتن,învăța
1541,wissen::V,دانستن,ști
1542,sich erinnern an::V,به یاد آوردن,a-și aminti de
1543,vergessen::V,فراموش کردن,uita
1544,messen::V,اندازه گرفتن,măsura
1545,zählen::V,شمردن,număra
1546,rechnen::V,حساب کردن,calcula
1547,lesen::V,خواندن,citi
1548,malen::V,نقاشی کردن,picta
1549,zeichnen::V,کشیدن,desena
1550,zeichnen::V,رسم کردن,desena
1551,schreiben::V,نوشتن,scrie
1552,besitzen::V,داشتن,avea
1553,besitzen::V,داشتن,poseda
1554,kaufen::V,خریدن,cumpăra
1555,kaufen::V,خرید کردن,cumpăra
1556,verkaufen::V,فروختن,vinde
1557,bezahlen::V,پرداختن,plăti
1558,bezahlen::V,پرداختن,achita
1559,zahlen::V,پرداخت کردن,plăti
1560,beherrschen::V,مسلط بودن,stăpâni
1561,ertragen::V,تحمل کردن,răbda
1562,ertragen::V,تحمل کردن,suporta
