,Concept_ID,el,kn
1031,loben::V,επαινώ,ಹೊಗಳು
1032,küssen::V,φιλώ,ಚುಂಬಿಸು
1033,wiegen::V,κουνώ,ತೂಗು
1034,wiegen::V,νανουρίζω,ತೂಗು
1035,zudecken::V,σκεπάζω,ಹಾಸು
1036,wecken::V,ξυπνώ,ಎಬ್ಬಿಸು
1037,zeigen::V,δείχνω,ತೋರಿಸು
1038,führen::V,οδηγώ,ದಾರಿತೋರಿಸು
1039,lehren::V,διδάσκω,ಕಲಿಸು
1040,unterrichten::V,διδάσκω,ಬೋಧಿಸು
1041,aufziehen::V,ανατρέφω,ಸಲಹು
1042,leiten::V,ηγούμαι,ಮುಂದಾಳಾಗಿರು 
1043,leiten::V,διευθύνω,ಮುಂದಾಳಾಗಿರು 
1044,antreiben::V,σπρώχνω,ಓಡಿಸು
1045,antreiben::V,παρακινώ,ಓಡಿಸು
1046,lassen::V,αφήνω,ಮಾಡಲುಬಿಡು
1047,einladen::V,προσκαλώ,ಆಹ್ವಾನಿಸು
1048,vereinigen::V,ενώνω,ಒಂದಾಗು
1049,besuchen::V,επισκέπτομαι,ಭೇಟಿಯಾಗು
1050,treffen::V,συναντώ,ಸಂಧಿಸು
1051,sich versammeln::V,μαζεύομαι,ನೆರೆ
1052,spielen::V,παίζω,ಆಡು
1053,singen::V,τραγουδώ,ಹಾಡು
1054,tanzen::V,χορεύω,ಕುಣಿ
1055,sich trennen::V,αποχωρίζομαι,ಪ್ರತ್ಯೇಮಾಡು
1056,verlassen::V,εγκαταλείπω,ಕಳೆ
1057,retten::V,σώζω,ರಕ್ಷಿಸು
1058,bewachen::V,φρουρώ,ಕಾಪಾಡು
1059,schützen::V,προστατεύω,ಸಂರಕ್ಷಿಸು
1060,verteidigen::V,υπερασπίζω,ಕಾಪಿಡು
1061,sich schlagen::V,χτυπιέμαι,ಕಿತ್ತಾಟ
1062,schießen::V,πυροβολώ,ಎಸೆ
1063,siegen::V,νικώ,ಗೆಲ್ಲು
1064,ärgern::V,τσαντίζω,ರೇಗಿಸು
1065,schlagen::V,χτυπώ,ಹೊಡೆ
1066,treten::V,κλοτσώ,ಒದೆ
1067,stechen::V,τρυπώ,ಚುಚ್ಚು
1068,stoßen::V,ωθώ,ತಳ್ಳು
1069,stoßen::V,σπρώχνω,ತಳ್ಳು
1070,stehlen::V,κλέβω,ಕದಿ
1071,stören::V,διαταράσσω,ಕತಕು
1072,belästigen::V,ενοχλώ,ತೊಂದರೆ
1073,verbergen::V,κρύβω,ಮರೆಮಾಜು
1074,täuschen::V,παραπλανώ,ಠಕ್ಕಿಸು
1075,betrügen::V,απατώ,ವಂಚಿಸು
1076,töten::V,σκοτώνω,ಕೊಲ್ಲು
1077,töten::V,θανατώνω,ಕೊಲ್ಲು
1078,wohnen::V,μένω,ವಾಸಿಸು
1079,wohnen::V,κατοικώ,ವಾಸಿಸು
1080,arbeiten::V,δουλεύω,ಕೆಲಸ ಮಾಡು
1081,arbeiten::V,εργάζομαι,ಕೆಲಸ ಮಾಡು
1082,sammeln::V,μαζεύω,ಸಂಚಯಿಸು
1083,sammeln::V,συλλέγω,ಸಂಚಯಿಸು
1084,pflücken::V,κόβω,ಬಿಡಿಸು
1085,jagen::V,κυνηγώ,ಬೇಟೆಯಾಡು
1086,fischen::V,ψαρεύω,ಮೀನು ಹಿಡಿ
1087,fassen::V,πιάνω,ಹಿಡಿ
1088,hüten::V,φυλάγω,ಗುಂಪುಸೇರಿಸು
1089,hüten::V,προσέχω,ಗುಂಪುಸೇರಿಸು
1090,treiben::V,οδηγώ,ದಬ್ಬು
1091,anbinden::V,δένω,ಬಿಗಿ
1092,füttern::V,ταΐζω,ಮೇಯಿಸು
1093,melken::V,αρμέγω,ಹಾಲು ಕರೆ
1094,hacken::V,κόβω,ತುಂಡರಿಸು
1095,gießen::V,ποτίζω,ನೀರುಹಾಕು
1096,reifen::V,ωριμάζω,ಕಳಿ
1097,zubereiten::V,ετοιμάζω,ಅಡಿಗೆಮಾಡು
1098,kochen::V,βράζω,ಅಡು
1099,backen::V,ψήνω,ಬೇಯಿಸು
1100,braten::V,τηγανίζω,ಕರಿ
1101,umrühren::V,ανακατεύω,ಕಲಕು
1102,stricken::V,πλέκω,ಹೆಣೆ
1103,nähen::V,ράβω,ಹೊಲಿ
1104,färben::V,βάφω,ಬಣ್ಣ ಹತ್ತು
1105,färben::V,χρωματίζω,ಬಣ್ಣ ಹತ್ತು
1106,reinigen::V,καθαρίζω,ಸ್ವಚ್ಛಮಾಡು
1107,waschen::V,πλένω,ತೊಳೆ
1108,abwischen::V,σφουγγίζω,ಒರಸು
1109,spülen::V,ξεπλένω,ಗಲಬರಿಸು
1110,fegen::V,σκουπίζω,ಗುಡಿಸು
1111,kehren::V,σκουπίζω,ಗುಡಿಸು
1112,baden::V,κάνω μπάνιο,ಸ್ನಾನಮಾಡು
1113,sich waschen::V,πλένομαι,ತೊಳೆ
1114,ausziehen::V,βγάζω,ಬಿಚ್ಚು
1115,anziehen::V,φορώ,ಹಾಕು
1116,sich anziehen::V,ντύνομαι,ಹಾಕು
1117,kämmen::V,χτενίζω,ಬಾಚು
1118,schmücken::V,στολίζω,ಅಲಂಕರಿಸು
1119,sagen::V,λέω,ಹೇಳು
1120,sprechen::V,μιλώ,ನುಡಿ
1121,reden::V,μιλώ,ನುಡಿ
1122,reden::V,κουβεντιάζω,ನುಡಿ
1123,sich unterhalten::V,συνομιλώ,ಹರಟೆ ಹೊಡಿ
1124,sich unterhalten::V,κουβεντιάζω,ಹರಟೆ ಹೊಡಿ
1125,fragen::V,ρωτώ,ವಿಚಾರಿಸು
1126,bitten::V,ζητώ,ಬೇಡು
1127,bitten::V,παρακαλώ,ಬೇಡು
1128,erzählen::V,διηγούμαι,ಹೇಳು
1129,mitteilen::V,πληροφορώ,ತಿಳಿಸು
1130,nennen::V,ονομάζω,ಹೆಸರಿಡು
1131,rufen::V,φωνάζω,ಕರೆ
1132,prahlen::V,καυχιέμαι,ಜಂಬ ಕೊಚ್ಚು
1133,übersetzen::V,μεταφράζω,ಭಾಷಾಂತರಿಸು
1134,denken::V,σκέφτομαι,ಯೋಚಿಸು
1135,glauben::V,πιστεύω,ನಂಬು
1136,bemerken::V,παρατηρώ,ಗಮನಿಸು
1137,erkennen::V,αναγνωρίζω,ಗುರುತುಹಿಡಿ
1138,begreifen::V,καταλαβαίνω,ಗ್ರಹಿಸು
1139,verstehen::V,ακούω,ಅರ್ಥಮಾಡಿಕೊ
1140,lernen::V,μαθαίνω,ಕಲಿ
1141,wissen::V,ξέρω,ಅರಿ
1142,sich erinnern an::V,θυμάμαι,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ
1143,vergessen::V,ξεχνώ,ಮರೆತುವಿಡು
1144,messen::V,μετρώ,ಅಳೆ
1145,zählen::V,μετρώ,ಗಣಿಸು
1146,rechnen::V,λογαριάζω,ಲೆಕ್ಕ ಹಾಕು
1147,lesen::V,διαβάζω,ಓದು
1148,malen::V,ζωγραφίζω,ಬಿಡಿಸು
1149,zeichnen::V,σχεδιάζω,ಬಿಡಿಸು
1150,schreiben::V,γράφω,ಬರೆ
1151,besitzen::V,κατέχω,ಒಡೆಯನಾಗಿರು
1152,kaufen::V,αγοράζω,ಕೊಳ್ಳು
1153,verkaufen::V,πουλώ,ಕೊಡು
1154,bezahlen::V,πληρώνω,ಬೆಲೆತೆರು
1155,zahlen::V,πληρώνω,ಹಣವನ್ನುಕೊಡು
1156,beherrschen::V,κυριαρχώ,ಅಧಿಕಾರ ನಡೆಸು
1157,ertragen::V,βαστώ,ಸಹಿಸು
1158,ertragen::V,αντέχω,ಸಹಿಸು
